1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Aiba 2014,7-Akai 2000,8-Albert 2008,9-Amin 2005,11-Bankston 2007a,12-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Beckermann 2014,16-Bezzina 2003,17-Calloe 2011,18-Casini 2007,19-Chang 2004,20-Chen 2016,21-Cordeiro 2006,22-Crotti 2012a,23-Deschenes 2000,24-Detta 2014,25-Ellinor 2008,26-Ge 2008,27-Gosselin-Badaroudine 2012,28-Groenewegen 2003a,29-Hayashi 2015,30-Hsueh 2009,31-Hu 2007,34-Huang 2009,35-Itoh 2005a,36-Itoh 2005b,38-Juang 2014a,39-Kato 2014,40-Keller 2005,41-Keller 2006,42-Lin 2008,44-Lupoglazoff 2001,45-Makita 2002,46-Makita 2005,47-Makita 2008,48-Makiyama 2008,49-Marangoni 2011,50-Mohler 2004,51-Mok 2003,52-Moreau 2013,53-Nakajima 2015,54-Neu 2010,55-Nguyen 2008,56-Otagiri 2008,57-Rivolta 2001,58-Rossenbacker 2004,59-Ruan 2007,60-Ruan 2010,61-Saber 2015,62-Samani 2009,63-Shuraih 2007,64-Smits 2005a,65-Smits 2005b,66-Sottas 2013,67-Swan 2014,68-Tan 2001,69-Viswanathan 2003,70-Wang 2002,71-Wang 2007a,72-Wang 2007b,73-Wang 2008,74-Wang 2016,75-Wedekind 2001,76-Wehrens 2003,78-Yang 2002,79-Zeng 2013,sum,gauss,x
0.0,0.0,0.0,0.0,0.0,2.3953500590410053e-45,0.0,0.0,1.8241354970225787e-27,0.0,3.370817194307679e-74,1.7882771083272976e-16,3.346927249969762e-55,1.4484263944400821e-226,4.682586316705407e-18,0.0,6.769393724991271e-76,4.549635483796882e-28,2.2990105816376623e-131,0.0,6.024217845432111e-11,2.6716054414882266e-37,0.0,2.52283762e-315,4.405937842335094e-50,2.0070691534591032e-125,4.9722274418252785e-18,5.890678606538134e-24,9.970271267273811e-151,0.0,1.5682534734441504e-23,1.9070033290974322e-22,1.1103619341763804e-28,0.0,3.5390138230909444e-12,4.3153677222060515e-25,1.1764505810393182e-29,2.090320231036918e-172,1.827414214098265e-17,8.662049789521232e-57,2.1490763091018947e-56,1.0868667167850578e-23,8.333964610380613e-69,2.3754942099900872e-18,1.1494249591888956e-144,2.012677128645255e-30,2.5106055283284e-47,3.6944400997256015e-116,4.239653416455523e-25,0.0,4.917304900005421e-54,0.0,0.0,0.0,0.0,1.762802352928898e-69,7.801284395173558e-50,0.0,2.410663726424813e-58,1.7943574796277475e-15,0.0,4.777136500339254e-128,8.246206673678442e-83,5.029208035115972e-51,4.6863668531280566e-55,2.9305008480337267e-185,6.316061075069849e-22,2.9305008480337267e-185,3.206724995933756e-43,3.5541669741710376e-20,0.0,1.307162377979791e-11,4.461817639799959e-71,7.685481958324781e-11,1.787558133277005e-10,-109.27969279692797
0.0,0.0,0.0,0.0,0.0,3.813070831626969e-45,0.0,0.0,2.3181674343185966e-27,0.0,6.232736356680162e-74,2.075905350061002e-16,6.1724457137102895e-55,1.4196996839058622e-225,5.439952324829846e-18,0.0,1.437488291705299e-75,6.474207996501038e-28,1.011011126123635e-130,0.0,6.574283140908117e-11,4.1681886487883246e-37,0.0,3.4219945094e-314,6.998880328422848e-50,1.0607070335211202e-124,5.758843024974297e-18,7.386617960904853e-24,5.063963926963167e-150,0.0,2.0068108659844195e-23,2.322523168792901e-22,1.4496964142979097e-28,0.0,3.952327418636185e-12,5.426961193685253e-25,1.7364982093109736e-29,2.0382839820673171e-171,2.146778630248512e-17,1.627445416951402e-56,4.056250197084557e-56,1.3898112402167213e-23,1.731271431296579e-68,2.796046245902124e-18,5.364706006070894e-144,2.761554823944521e-30,4.2395545346969473e-47,1.1963204296500582e-115,5.548104095516849e-25,0.0,8.711407950876879e-54,3.5e-323,0.0,0.0,0.0,3.1108886204533083e-69,1.2400856545410494e-49,0.0,4.4104952933266545e-58,2.0422056183770032e-15,0.0,1.4755650383699827e-127,2.157775212191895e-82,8.361301654449788e-51,8.6681959891598e-55,2.3000170569703003e-184,7.795481692767293e-22,2.3000170569703003e-184,5.025666467850781e-43,4.257095458709609e-20,0.0,1.4481638325031316e-11,8.66732430486411e-71,8.417908245515519e-11,1.9532276133020746e-10,-109.11969119691197
0.0,0.0,0.0,0.0,0.0,6.063041434845862e-45,0.0,0.0,2.9444405657012924e-27,0.0,1.1511084761505852e-73,2.4088680605157056e-16,1.1365328143509152e-54,1.3844923380138223e-224,6.31762827634224e-18,0.0,3.047317087207544e-75,9.20267604565626e-28,4.429453803520671e-130,0.0,7.172856700632939e-11,6.494810822400323e-37,0.0,4.6196641058e-313,1.1106632983315394e-49,5.5780324573906565e-124,6.667681987105565e-18,9.257324816803579e-24,2.56200308741223e-149,0.0,2.5662887516035294e-23,2.8272942032274714e-22,1.8915570494855493e-28,0.0,4.412487712225838e-12,6.821220641766031e-25,2.559903560226103e-29,1.974313288039035e-170,2.5209075647628266e-17,3.0527087746763183e-56,7.643199688453401e-56,1.7760214528698893e-23,3.590079951851628e-68,3.289735663990478e-18,2.4947263937044443e-143,3.785983303493166e-30,7.149374591737276e-47,3.8635653929023334e-115,7.255013978577416e-25,0.0,1.5411195140545978e-53,5.24e-322,0.0,0.0,0.0,5.484058089038117e-69,1.9692338028449894e-49,0.0,8.057639101762943e-58,2.3235536398028765e-15,0.0,4.547617659090095e-127,5.631903335379561e-82,1.3884572050895465e-50,1.6007601962695105e-54,1.7960328582982682e-183,9.6163044314479e-22,1.7960328582982682e-183,7.867614095334697e-43,5.096829324104845e-20,0.0,1.6038959700680657e-11,1.6812821491963877e-70,9.218262039607009e-11,2.13381166982446e-10,-108.95968959689597
0.0,0.0,0.0,0.0,0.0,9.629771473161605e-45,0.0,0.0,3.7379291914274604e-27,0.0,2.1234776089329036e-73,2.794159622897646e-16,2.0893941451609292e-54,1.3433174095464545e-223,7.33436834739498e-18,0.0,6.448961243888298e-75,1.3066493640979807e-27,1.933408818118343e-129,0.0,7.824055438594801e-11,1.0107173869679533e-36,0.0,6.207011807164e-312,1.760759035021974e-49,2.9188992260345434e-123,7.717380235921165e-18,1.1595378305158402e-23,1.2911423039057607e-148,0.0,3.279544193703689e-23,3.4402047743508046e-22,2.466560106771501e-28,0.0,4.924634919531233e-12,8.569075185458008e-25,3.7689596001187215e-29,1.899620968345475e-169,2.959006863839115e-17,5.716859328020051e-56,1.4378157930144654e-55,2.2680543237905485e-23,7.431363855936955e-68,3.869046368463367e-18,1.1558769623240793e-142,5.1861991064461686e-30,1.2039874503331125e-46,1.2444311498202312e-114,9.480064962194665e-25,0.0,2.7225197605830335e-53,8.13e-321,0.0,0.0,0.0,9.657314473648778e-69,3.1239415954410707e-49,0.0,1.4699344862839578e-57,2.6428266500092965e-15,0.0,1.3984418547193209e-126,1.4662269311520565e-81,2.30290180618525e-50,2.951405935362472e-54,1.3953768529971082e-182,1.1856105744268339e-21,1.3953768529971082e-182,1.2302967519363834e-42,6.099551932431001e-20,0.0,1.7758449214390527e-11,3.256705453481375e-70,1.0092660933593969e-10,2.330611398237109e-10,-108.79968799687997
0.0,0.0,0.0,0.0,0.0,1.5277461811521063e-44,0.0,0.0,4.7427434602559616e-27,0.0,3.9126685450806996e-73,3.239829428906517e-16,3.8350626341652925e-54,1.2967634034797373e-222,8.511792722231835e-18,0.0,1.3624503233933079e-74,1.8531963221108104e-27,8.407686124879692e-129,0.0,8.53233105440081e-11,1.5708584761914298e-36,0.0,8.3003389032553e-311,2.7885669876078227e-49,1.5198811955031344e-122,8.929359368322318e-18,1.4515897656995563e-23,6.481477081512985e-148,0.0,4.1882282867985615e-23,4.18407951663568e-22,3.214355015114427e-28,0.0,5.4944535854570225e-12,1.0759009311290482e-24,5.542018528463736e-29,1.8155881947986968e-168,3.47179774497232e-17,1.0688649209209136e-55,2.7002804077736572e-55,2.8944866770343976e-23,1.5355302571891865e-67,4.548551798517421e-18,5.335952873997651e-142,7.098476427355647e-30,2.024799145282864e-46,3.997563195598004e-114,1.2378379129107072e-24,0.0,4.802778026820098e-53,1.25147e-319,0.0,0.0,0.0,1.6988203092725125e-68,4.95072217049153e-49,0.0,2.677675008603426e-57,3.0050201681605535e-15,0.0,4.2908147516429394e-126,3.8075375950259493e-81,3.8150712889301204e-50,5.432962792265824e-54,1.078605838529889e-181,1.4609808964095871e-21,1.078605838529889e-181,1.9217378593799514e-42,7.296371130637925e-20,0.0,1.9656410858939464e-11,6.29939273529176e-70,1.1047756077412776e-10,2.545037558590861e-10,-108.63968639686397
0.0,0.0,0.0,0.0,0.0,2.4210079412053206e-44,0.0,0.0,6.014485517776763e-27,0.0,7.200992704872409e-73,3.755137237110436e-16,7.028105025574684e-54,1.2454803027453988e-221,9.874816507963672e-18,0.0,2.8734945312767252e-74,2.6254348074698136e-27,3.64257550095613e-128,0.0,9.302495971256382e-11,2.4383075013548573e-36,0.0,1.104714768018587e-309,4.411902326895906e-49,7.875038002331075e-122,1.0328234454949808e-17,1.8161948013607712e-23,3.2410018968390355e-147,0.0,5.345103195929947e-23,5.086486645522802e-22,4.18625673598701e-28,0.0,6.1282280069410725e-12,1.3501346637802543e-24,8.138850627059456e-29,1.723722120606032e-167,4.071760772020217e-17,1.995176541882812e-55,5.062814945554162e-55,3.6914969571308155e-23,3.167186798641715e-67,5.3452575271406534e-18,2.454279693006613e-141,9.707928515200706e-30,3.400541025158373e-46,1.2807420263346785e-113,1.6150860065062168e-24,5.4e-323,8.460591814601101e-53,1.91568e-318,0.0,0.0,0.0,2.985212546384874e-68,7.83780093748938e-49,0.0,4.8706561396510686e-57,3.4157717581561204e-15,0.0,1.3136207447033677e-125,9.862436408958452e-81,6.312686329530775e-50,9.985035888219104e-54,8.295222411128977e-181,1.7993498953119184e-21,8.295222411128977e-181,2.998443402374251e-42,8.724228659448983e-20,0.0,2.175072547069253e-11,1.2167496037947365e-69,1.2090777083125729e-10,2.778619474251875e-10,-108.47968479684796
0.0,0.0,0.0,0.0,0.0,3.832225023776328e-44,0.0,0.0,7.623205355463818e-27,0.0,1.3237489294792318e-72,4.3507308300083263e-16,1.2859311544460705e-53,1.1901645140192165e-220,1.1452141433305787e-17,0.0,6.0500485924237264e-74,3.715339362503582e-27,1.5722438736854784e-127,0.0,1.0139751174089691e-10,3.7799319530401275e-36,0.0,1.463341117773913e-308,6.973235753450014e-49,4.0602067670452855e-121,1.194228021134814e-17,2.271122261231953e-23,1.6143213756177264e-146,0.0,6.816959814663106e-23,6.180708072962718e-22,5.448635512814656e-28,0.0,6.832903055843165e-12,1.6933563712028512e-24,1.193731889270291e-28,1.625611148386302e-166,4.773418196695837e-17,3.718202369060833e-55,9.476605765196609e-55,4.704855960962838e-23,6.521003388967528e-67,6.278998820350159e-18,1.1247287948877307e-140,1.3265800499461237e-29,5.703220590615061e-46,4.092322407477146e-113,2.105750611495302e-24,2.55e-321,1.4883179648538707e-52,2.917434e-317,0.0,0.0,0.0,5.2401029013470145e-68,1.239595322479122e-48,0.0,8.846811908771449e-57,3.881441406349452e-15,0.0,4.012685413295505e-125,2.548127997062782e-80,1.0433020919312183e-49,1.832177917504167e-53,6.34727505293561e-180,2.2149061109983815e-21,6.34727505293561e-180,4.6732068664807e-42,1.0426974314584753e-19,0.0,2.406099676976636e-11,2.346853965146341e-69,1.3229580559584267e-10,3.033014622583809e-10,-108.31968319683196
0.0,0.0,0.0,0.0,0.0,6.059203967005881e-44,0.0,0.0,9.65710693640715e-27,0.0,2.430596184429312e-72,5.03884908341091e-16,2.349150749988449e-53,1.1315432192239712e-219,1.3276819307743733e-17,0.0,1.2716457377019215e-73,5.251860474463801e-27,6.760993786505002e-127,0.0,1.1049716078045233e-10,5.852259570415603e-36,0.0,1.9292214107806218e-307,1.1010485230023304e-48,2.0830328511862222e-120,1.3803963721099868e-17,2.838429785591773e-23,8.009513289066293e-146,0.0,8.688289112509484e-23,7.506904624629305e-22,7.087279062336705e-28,0.0,7.616150902313388e-12,2.122687775685685e-24,1.7486348391804039e-28,1.5228796813968012e-165,5.593660550274598e-17,6.917957728546986e-55,1.770888211252138e-54,5.99243051296567e-23,1.340233967309015e-66,7.372901772036006e-18,5.135506285912857e-140,1.8112809548232627e-29,9.552089913157807e-46,1.3041269829794002e-112,2.7434536276942534e-24,1.22005e-319,2.6144326500502933e-52,4.420339e-316,0.0,0.0,0.0,9.188425870432012e-68,1.9585093701161877e-48,0.0,1.6045595375820122e-56,4.4092016811475556e-15,0.0,1.2230243677941573e-124,6.566822401887919e-80,1.7222264762828072e-49,3.356531858969427e-53,4.832152342345737e-179,2.724981966158733e-21,4.832152342345737e-179,7.275311579326006e-42,1.245663411145769e-19,0.0,2.660871027633039e-11,4.520154122888973e-69,1.4472702556419798e-10,3.310018968929576e-10,-108.15968159681597
0.0,0.0,0.0,0.0,0.0,9.569514901781242e-44,0.0,0.0,1.2227192452463576e-26,0.0,4.4577318526276063e-72,5.833553983785589e-16,4.284673664298896e-53,1.0703586210802733e-218,1.538689746914744e-17,0.0,2.6682849479756288e-73,7.415583195251284e-27,2.8965460624156382e-126,0.0,1.2038460565787235e-10,9.049139251105201e-36,0.0,2.5313934483374397e-306,1.7367696473420985e-48,1.0633997740967826e-119,1.5950552989821068e-17,3.545482549675698e-23,3.958472861567523e-145,0.0,1.106589856865271e-22,9.113514915057586e-22,9.21300251575927e-28,0.0,8.486444182759826e-12,2.6594409140435702e-24,2.5582328497211317e-28,1.4171441383956996e-164,6.552124247664484e-17,1.2850380051755368e-54,3.303749056607561e-54,7.627330036743078e-23,2.749617370175109e-66,8.653917947118001e-18,2.3363096758386153e-139,2.4710620235142426e-29,1.5976539410654846e-45,4.144878248265778e-112,3.571640337437036e-24,5.778948e-318,4.586125620116566e-52,6.663255685e-315,0.0,0.0,0.0,1.609456190643863e-67,3.09123060030214e-48,0.0,2.9059932256697987e-56,5.007138828993632e-15,0.0,3.7193751816063935e-124,1.6880539026845784e-79,2.8395842595613704e-49,6.139302289507303e-53,3.660057705899019e-178,3.3507386582805687e-21,3.660057705899019e-178,1.1313725303731482e-41,1.4874906788449595e-19,0.0,2.9417406175259935e-11,8.693661864319033e-69,1.5829415217597013e-10,3.611578098760714e-10,-107.99967999679997
0.0,0.0,0.0,0.0,0.0,1.5096422967345756e-43,0.0,0.0,1.5473078941930454e-26,0.0,8.165993097675519e-72,6.750995606595727e-16,7.802581375660404e-53,1.0073525542493512e-217,1.7826157869227992e-17,0.0,5.589295385119801e-73,1.0459113705183894e-26,1.2363163665498051e-125,0.0,1.311253934073381e-10,1.3974460616835865e-35,0.0,3.3058132164557456e-305,2.7367910057658532e-48,5.40193661871708e-119,1.842481187029039e-17,4.4262109086117854e-23,1.948743295841396e-144,0.0,1.4084712834820947e-22,1.1058933918063825e-21,1.1968858303185506e-27,0.0,9.453136203820387e-12,3.330128922491384e-24,3.7379167881958253e-28,1.3099718602083756e-163,7.671627971716845e-17,2.3831272236327655e-54,6.15319289312414e-54,9.701858324114053e-23,5.631049591935151e-66,1.015344397948998e-17,1.0589836168968504e-138,3.3684254405439733e-29,2.6685362667121864e-45,1.3138492384400462e-111,4.646406708072771e-24,2.70946084e-316,8.033433218887118e-52,9.992950821e-314,0.0,0.0,0.0,2.8161380902522596e-67,4.874130797656507e-48,0.0,5.255367337125015e-56,5.684366093000045e-15,0.0,1.1285992293475992e-123,4.3282701291478156e-79,4.676313021308947e-49,1.1211207146396381e-52,2.758222286872951e-177,4.117997633362037e-21,2.758222286872951e-177,1.7574262263747771e-41,1.7754928931740152e-19,0.0,3.251286728472755e-11,1.6696850949109893e-68,1.7309787966529643e-10,3.939799206686806e-10,-107.83967839678397
0.0,0.0,0.0,0.0,0.0,2.3788549876217595e-43,0.0,0.0,1.9570279152709332e-26,0.0,1.4941631290868346e-71,7.809714608434554e-16,1.4186411631581362e-52,9.432518989901022e-217,2.0644963059854336e-17,0.0,1.1688013562857087e-72,1.4735398936301468e-26,5.257243280830399e-125,0.0,1.427902875251221e-10,2.1552960290778331e-35,0.0,4.296729887645664e-304,4.3082877165587035e-48,2.730579848651271e-118,2.1275793327233448e-17,5.522661330298882e-23,9.556239224926886e-144,0.0,1.7915057206752687e-22,1.3413526174794739e-21,1.553939623140634e-27,0.0,1.052654882485976e-11,4.167717010873306e-24,5.454661442523936e-28,1.2028443086375041e-162,8.978676756650463e-17,4.412367438270583e-54,1.1441200061874285e-53,1.2332473055424805e-22,1.151149923333905e-65,1.1908039309637188e-17,4.782552722875465e-138,4.5879185376608673e-29,4.451122892172099e-45,4.1535663028786684e-111,6.0401278498555555e-24,1.2573888346e-314,1.4052163119551346e-51,1.490999128097e-312,0.0,0.0,0.0,4.922270508386443e-67,7.677555773876059e-48,0.0,9.490329173680089e-56,6.451150686760936e-15,0.0,3.416995381504776e-123,1.1069790770464136e-78,7.691954443969287e-49,2.0440468750328776e-52,2.068067023427531e-176,5.05824943635968e-21,2.068067023427531e-176,2.72687994161769e-41,2.1183355959699082e-19,0.0,3.592332337366097e-11,3.2022019705589856e-68,1.892475356799548e-10,4.29696400509486e-10,-107.67967679676796
0.0,0.0,0.0,0.0,0.0,3.744308841786766e-43,0.0,0.0,2.4739310176200903e-26,0.0,2.7307438297674984e-71,9.030987395766839e-16,2.5752565549871636e-52,8.787551841164137e-216,2.390122417434344e-17,0.0,2.4399624403066193e-72,2.0737020299289456e-26,2.2272337936697582e-124,0.0,1.5545566260602303e-10,3.319883893881378e-35,0.0,5.558260220188636e-303,6.775345009183415e-48,1.3734496830612347e-117,2.4559744626814467e-17,6.886907885443028e-23,4.667935094100499e-143,0.0,2.2771796417916325e-22,1.6262039176205768e-21,2.0162548977632072e-27,0.0,1.171806871672893e-11,5.213169819134795e-24,7.949770376782927e-28,1.0971256734527972e-161,1.0504044006044184e-16,8.15622694849443e-54,2.123832205892405e-53,1.5666005677388734e-22,2.3490911734268826e-65,1.3960257242245563e-17,2.1519985911940034e-137,6.243813524530174e-29,7.414333923056404e-45,1.3095998584105087e-110,7.846111003939515e-24,5.77575890553e-313,2.4545502676312385e-51,2.213285285158e-311,0.0,0.0,0.0,8.594364142504634e-67,1.2081164730281352e-47,0.0,1.7113119923395155e-55,7.319056018153282e-15,0.0,1.032247681424564e-122,2.823979079981993e-78,1.2637295713395705e-48,3.720783837387807e-52,1.542744374631906e-175,6.209877078227003e-21,1.542744374631906e-175,4.226417271661096e-41,2.5262814333553808e-19,0.0,3.967967316864993e-11,6.132607855559698e-68,2.068617943687563e-10,4.685542619527753e-10,-107.51967519675196
0.0,0.0,0.0,0.0,0.0,5.886879407898675e-43,0.0,0.0,3.1257082342330066e-26,0.0,4.9849160141461494e-71,1.043921982216665e-15,4.667476491026146e-52,8.145207034383064e-215,2.7661508074838824e-17,0.0,5.08492280812907e-72,2.915065035540969e-26,9.400540335042212e-124,0.0,1.6920392712347921e-10,5.107201042644959e-35,0.0,7.156172140923449e-302,1.0644414615761673e-47,6.874214857302596e-117,2.834113986486718e-17,8.583406727884158e-23,2.271266111478714e-142,0.0,2.89257931681695e-22,1.9706495054674973e-21,2.6144877390669687e-27,0.0,1.3040252754155836e-11,6.517364283970013e-24,1.157150859524144e-27,9.940376810214567e-161,1.2283443186089626e-16,1.5052204834201651e-53,3.93592121808036e-53,1.9887456436505496e-22,4.785125191053764e-65,1.63596067935057e-17,9.647968797565088e-137,8.490428655269897e-29,1.233334214084641e-44,4.1181100632567076e-110,1.0184557675741113e-23,2.626039467003e-311,4.2814160430282086e-51,3.26869028017755e-310,0.0,0.0,0.0,1.4989901107176626e-66,1.8991298389036816e-47,0.0,3.0813911436708763e-55,8.301100937919282e-15,0.0,3.111417730159443e-122,7.185889683871361e-78,2.07374765606314e-48,6.762124210784695e-52,1.1450312751837027e-174,7.61963868499781e-21,1.1450312751837027e-174,6.543289996367238e-41,3.011478985670124e-19,0.0,4.381572549327621e-11,1.1728000988535393e-67,2.2606944590184693e-10,5.108208542528951e-10,-107.35967359673597
0.0,0.0,0.0,0.0,0.0,9.245031530192919e-43,0.0,0.0,3.94711312818271e-26,0.0,9.089262986440411e-71,1.2062396043952682e-15,8.446124344434438e-52,7.511563982519147e-214,3.200230319192535e-17,0.0,1.0578994154872397e-71,4.0932435380732837e-26,3.9529298173738134e-123,0.0,1.8412397622287586e-10,7.846701008555662e-35,0.0,9.169882354846447e-301,1.6706127891284197e-47,3.4236229328340595e-116,3.269385731631085e-17,1.0691894519105681e-22,1.1008208585633298e-141,0.0,3.671826494323873e-22,2.3869653692094124e-21,3.3881112576172314e-27,0.0,1.4506943363490584e-11,8.143453006231883e-24,1.68218591893061e-27,8.946410598072897e-160,1.4358302654864906e-16,2.7733464476733366e-53,7.281991440307488e-53,2.5229756584214843e-22,9.72998528201439e-65,1.916366542319749e-17,4.309644918177872e-136,1.1535987496110498e-28,2.0487808137742478e-44,1.2915140589640837e-109,1.3210197266992832e-23,1.18180596273886e-309,7.457438610791937e-51,4.8027116668906e-309,0.0,0.0,0.0,2.6116833954291375e-66,2.982363214764322e-47,0.0,5.54031152190212e-55,9.41193798736555e-15,0.0,9.357667511070704e-122,1.8238815248921855e-77,3.3989281453879576e-48,1.2269785280930368e-51,8.455411383778228e-174,9.344463353670029e-21,8.455411383778228e-174,1.0118995562813246e-40,3.5883028011909424e-19,0.0,4.836846109238268e-11,2.2396755926598307e-67,2.4701022667050286e-10,5.567854722600456e-10,-107.19967199671996
0.0,0.0,0.0,0.0,0.0,1.4502451947523326e-42,0.0,0.0,4.981739302077771e-26,0.0,1.6553637172942056e-70,1.3932590042130034e-15,1.5259717590703295e-51,6.89211681487969e-213,3.70114662516851e-17,0.0,2.1971675643118434e-71,5.741222290044882e-26,1.656016528079472e-122,0.0,2.0031167651108692e-10,1.2040245631571747e-34,0.0,1.1694666197309568e-299,2.6193496333300125e-47,1.696685027898289e-115,3.770252142658918e-17,1.3310954357547235e-22,5.314601377724489e-141,0.0,4.657875934587861e-22,2.8899158137453073e-21,4.3879189411929285e-27,0.0,1.6133394716954225e-11,1.0169782550958464e-23,2.4423427858193073e-27,7.998237840988014e-159,1.6776659052944706e-16,5.101540258919222e-53,1.3450285522434504e-52,3.1985985573958635e-22,1.9749518394014347e-64,2.243936575590094e-17,1.918044942982781e-135,1.5661213248818933e-28,3.3987271322628617e-44,4.0396355435227284e-109,1.7122053158816903e-23,5.2643389064620815e-308,1.2971156380325682e-50,7.020622552975703e-308,0.0,0.0,0.0,4.5454724662056645e-66,4.67871332553209e-47,0.0,9.946980322262192e-55,1.0668052840642488e-14,0.0,2.808094894786085e-121,4.6175298369894264e-77,5.564323539538352e-48,2.222777011096552e-51,6.212210326609339e-173,1.1453625134461523e-20,6.212210326609339e-173,1.5631335456119472e-40,4.2737535223908275e-19,0.0,5.3378316810917716e-11,4.27099010146322e-67,2.698357147134127e-10,6.067610870145019e-10,-107.03967039670397
0.0,0.0,0.0,0.0,0.0,2.2723972492798034e-42,0.0,0.0,6.284239175696014e-26,0.0,3.0112868910941914e-70,1.6086548308949297e-15,2.752638725472349e-51,6.29171300604252e-212,4.2789875109255595e-17,0.0,4.5555495036477875e-71,8.043750304089946e-26,6.911773648268496e-122,0.0,2.1787038494500782e-10,1.8451330220426652e-34,0.0,1.4844069454998766e-298,4.1027475459046566e-47,8.36698526656697e-115,4.3464031908419916e-17,1.6562400350386365e-22,2.5558193755044248e-140,0.0,5.904764385008328e-22,3.497249434349281e-21,5.679229364819535e-27,0.0,1.7936410739399838e-11,1.2693494924876812e-23,3.541504967619357e-27,7.10295906537755e-158,1.95941869233684e-16,9.368966773152939e-53,2.4802212010037364e-52,4.052464984564035e-22,4.001531896533869e-64,2.6264482843329933e-17,8.505263257593629e-135,2.12442545435016e-28,5.630450954111502e-44,1.2601640609062013e-108,2.2175927153591108e-23,2.3211020735048506e-306,2.252965061693887e-50,1.0210361135627806e-306,0.0,0.0,0.0,7.902677845787339e-66,7.332504919763632e-47,0.0,1.783273891947632e-54,1.208798738203506e-14,0.0,8.407963769306448e-121,1.1660570645489422e-76,9.098443035158888e-48,4.0203137306892096e-51,4.5410007720842475e-172,1.4031373249189047e-20,4.5410007720842475e-172,2.4119716683989057e-40,5.087928502608379e-19,0.0,5.88894939221949e-11,8.133066755585645e-67,2.9471029523659245e-10,6.610862067831374e-10,-106.87966879668797
0.0,0.0,0.0,0.0,0.0,3.55661500089461e-42,0.0,0.0,7.923092032273917e-26,0.0,5.4714794709364904e-70,1.8566353314003683e-15,4.957533166733343e-51,5.714512596987724e-211,4.945331633218628e-17,0.0,9.429250007788227e-71,1.125719631758126e-25,2.8740453988884875e-121,0.0,2.369115040477892e-10,2.8239961986725974e-34,0.0,1.8752501400046047e-297,6.419774418388698e-47,4.1057193266217624e-114,5.008930539204014e-17,2.0596665584694556e-22,1.2243202628891996e-139,0.0,7.480422361392656e-22,4.230292229009229e-21,7.345986074402003e-27,0.0,1.99344959742589e-11,1.5834969626605054e-23,5.1288229389984646e-27,6.265905178476691e-157,2.2875384787865187e-16,1.7178105541368377e-52,4.5659053015141194e-52,5.130877693827446e-22,8.093222941216727e-64,3.072935246775664e-17,3.7577547567888767e-134,2.879407002344879e-28,9.314855928758e-44,3.920611890750781e-108,2.870034641065779e-23,1.0129718442507234e-304,3.90766182259734e-50,1.4773484784661465e-305,0.0,0.0,0.0,1.3724807702183579e-65,1.1479905564085795e-46,0.0,3.192379862422968e-54,1.369258912993731e-14,0.0,2.5119139923094338e-120,2.937155274448457e-76,1.4859565195482313e-47,7.259874426330975e-51,3.302562277056833e-171,1.718011246979173e-20,3.302562277056833e-171,3.7176265572293744e-40,6.054575070341362e-19,0.0,6.495029253410095e-11,1.5465445448485286e-66,3.218122014348122e-10,7.20126877872879e-10,-106.71966719667196
0.0,0.0,0.0,0.0,0.0,5.560312982989119e-42,0.0,0.0,9.984055380910144e-26,0.0,9.930048131912116e-70,2.142017862314078e-15,8.914474255327599e-51,5.163967498893659e-210,5.71346400530537e-17,0.0,1.9483739776632062e-70,1.573690561798296e-25,1.1906305390073017e-120,0.0,2.5755507581427465e-10,4.316628026036007e-34,0.0,2.3577975748435575e-296,1.0035254542870199e-46,2.0047581411992623e-113,5.770525844755406e-17,2.559941921484335e-22,5.842050853113325e-139,0.0,9.470187059790021e-22,5.114656528225305e-21,9.49599926226901e-27,0.0,2.214802044224779e-11,1.974329932751149e-23,7.418159561473908e-27,5.490701503049434e-156,2.6694940824482845e-16,3.1445030631617786e-52,8.391526231441105e-52,6.491976082791168e-22,1.6339628274797977e-63,3.5938855505317e-17,1.654172502235614e-133,3.899510403591661e-28,1.5389169589747412e-43,1.2165290219103434e-107,3.7116917204896064e-23,4.375757486256749e-303,6.768091794280928e-50,2.1266751826303097e-304,0.0,0.0,0.0,2.381085562054475e-65,1.795495385104403e-46,0.0,5.706644158183053e-54,1.5505290019426795e-14,0.0,7.487788700897543e-120,7.379569310568433e-76,2.4239822679205636e-47,1.308890716294596e-50,2.3897059879036502e-170,2.1024246529969317e-20,2.3897059879036502e-170,5.723698679991858e-40,7.20174064841735e-19,0.0,7.161347414459209e-11,2.9366544991032614e-66,3.513346361853809e-10,7.842788351844502e-10,-106.55966559665598
