0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
2.46762126899e-52,3.45683555314e-101,7.81302705582e-259,4.3356902372e-32,3.24867181105e-43,7.24785650966e-128,5.70257405383e-15,0.0,7.30845118835e-305,0.0,1.73120212831e-49,1.02512904349e-81,2.42955070525e-57,1.8243237511e-60,1.8243237511e-60,2.35290493338e-56,8.34022027528e-16,8.00024818119e-205,1.6416224068e-75,4.52752566155e-31,8.81794669965e-269,1.16034755076e-33,1.52800954673e-116,1.0181966072e-38,2.01873147927e-61,6.53659608136e-15,1.60408685544e-29,-103.999639996
4.07182162783e-52,9.31016569375e-101,1.19405055242e-257,6.02670645135e-32,4.99225245928e-43,3.23647283571e-127,6.52318451499e-15,0.0,2.45002563982e-303,0.0,2.8615936329e-49,2.51163406152e-81,4.39418507575e-57,3.4917821655e-60,3.4917821655e-60,4.42597272011e-56,9.6131763228e-16,9.1494832914e-204,3.87943146841e-75,6.23249647408e-31,1.9714959194e-267,1.68639996179e-33,5.16603277502e-116,1.62038340979e-38,3.74169592233e-61,7.48450214727e-15,2.19198736601e-29,-103.839638396
6.71145103012e-52,2.50201943351e-100,1.81334681797e-256,8.37039685387e-32,7.66391872749e-43,1.43959312005e-126,7.45933158258e-15,0.0,8.14058162543e-302,0.0,4.72446308199e-49,6.1400099107e-81,7.93630137177e-57,6.6726368191e-60,6.6726368191e-60,8.31197099098e-56,1.1076482771e-15,1.03970501009e-202,9.14740229089e-75,8.57266237603e-31,4.37313379232e-266,2.44849247892e-33,1.7416179633e-115,2.57531077738e-38,6.92533442533e-61,8.56697985968e-15,2.99305469361e-29,-103.679636796
1.10499814138e-51,6.70932029536e-100,2.73648965233e-255,1.16159913142e-31,1.1753545504e-42,6.37841798033e-126,8.52691007336e-15,0.0,2.6808947776e-300,0.0,7.79078597643e-49,1.49767183307e-80,1.43134849921e-56,1.27307194491e-59,1.27307194491e-59,1.55844054523e-55,1.27579949406e-15,1.17393530772e-201,2.15209954648e-74,1.17820796887e-30,9.62405541802e-265,3.55142511645e-33,5.85481642435e-115,4.08758895922e-38,1.27995686644e-60,9.80270956743e-15,4.08373637992e-29,-103.519635196
1.81728947052e-51,1.7952335245e-99,4.10356692769e-254,1.61068541835e-31,1.8007380729e-42,2.81508559783e-125,9.74394834758e-15,0.0,8.75071681022e-299,0.0,1.28320015494e-48,3.64501343798e-80,2.57786429802e-56,2.42500993672e-59,2.42500993672e-59,2.91720797255e-55,1.46895521701e-15,1.31703905216e-200,5.05198223351e-74,1.61800831498e-30,2.10131874469e-263,5.1460291988e-33,1.96262948152e-114,6.479336038e-38,2.36228473198e-60,1.12129035646e-14,5.56758921327e-29,-103.359633596
2.98541089859e-51,4.79311614216e-99,6.11482463813e-253,2.23156424436e-31,2.75610559208e-42,1.23758675042e-124,1.11308872516e-14,0.0,2.83104659732e-297,0.0,2.11101757148e-48,8.85149212561e-80,4.63619982029e-56,4.61189289023e-59,4.61189289023e-59,5.45174430615e-55,1.69075339223e-15,1.46816071875e-199,1.18330351625e-73,2.22020000833e-30,4.55191583068e-262,7.44916385346e-33,6.56036499865e-114,1.02569799389e-37,4.35362958719e-60,1.28216406438e-14,7.58478212709e-29,-103.199631996
4.89893366127e-51,1.27693718335e-98,9.05443317045e-252,3.08924448694e-31,4.21409972752e-42,5.41957354462e-124,1.27108945115e-14,0.0,9.07799487486e-296,0.0,3.46875485633e-48,2.14471072113e-79,8.32629260481e-56,8.75689247731e-59,8.75689247731e-59,1.01717223991e-54,1.94534915207e-15,1.6261814676e-198,2.76544724043e-73,3.04407962496e-30,9.78284066251e-261,1.0772301625e-32,2.18666541574e-113,1.62156448001e-37,8.01222309034e-60,1.46562436636e-14,1.03248909958e-28,-103.039630396
8.03001661758e-51,3.39449905809e-98,1.33227323605e-250,4.27306387896e-31,6.4369097091e-42,2.36406815969e-123,1.45102189468e-14,0.0,2.88517643367e-294,0.0,5.69298034042e-48,5.18508452009e-79,1.49323658282e-55,1.66006822509e-58,1.66006822509e-58,1.89471744268e-54,2.23748655163e-15,1.78971910604e-197,6.44866002634e-73,4.17034970187e-30,2.08595149716e-259,1.55623500546e-32,7.26777239973e-113,2.56020448505e-37,1.47243765365e-59,1.67477054984e-14,1.40441118678e-28,-102.879628796
1.31476692579e-50,9.00401955839e-98,1.94796035733e-249,5.90569085184e-31,9.82231091121e-42,1.02721248692e-122,1.65585893946e-14,0.0,9.08854467919e-293,0.0,9.33232973207e-48,1.25077110343e-78,2.67419456964e-55,3.142005722e-58,3.142005722e-58,3.52358977392e-54,2.57257999678e-15,1.95713688142e-196,1.50040487834e-72,5.70875621187e-30,4.41277618433e-258,2.24598862079e-32,2.40871240455e-112,4.03683315647e-37,2.70211059833e-59,1.91311693914e-14,1.90883998935e-28,-102.719627196
2.1502974397e-50,2.38315201115e-97,2.83022980574e-248,8.15541849217e-31,1.49731642313e-41,4.44596462774e-122,1.88896638147e-14,0.0,2.83763050549e-291,0.0,1.52800502076e-47,3.01047288667e-78,4.78238805667e-55,5.93735643057e-58,5.93735643057e-58,6.54209975761e-54,2.95680663642e-15,2.12656169857e-195,3.48323146951e-72,7.80841843046e-30,9.26164358602e-257,3.23821455165e-32,7.96036953299e-112,6.35671384051e-37,4.9516695157e-59,2.18464704511e-14,2.59245489448e-28,-102.559625596
3.51289966819e-50,6.29392608775e-97,4.08618533929e-247,1.12529402543e-30,2.28022210076e-41,1.91680146582e-121,2.15415346926e-14,0.0,8.78126067331e-290,0.0,2.49887080376e-47,7.22980332171e-78,8.54051486233e-55,1.12017115652e-57,1.12017115652e-57,1.2126624143e-53,3.39721115339e-15,2.29591197745e-194,8.06846807768e-72,1.06717886587e-29,1.92855796405e-255,4.66411645358e-32,2.62328911531e-111,9.99655217691e-37,9.06113302185e-59,2.4938745846e-14,3.51819034859e-28,-102.399623996
5.73258357902e-50,1.65861699137e-96,5.86231562884e-246,1.55142217031e-30,3.46900051831e-41,8.23177856203e-121,2.455729758e-14,0.0,2.69337870452e-288,0.0,4.08175694014e-47,1.73241975604e-77,1.52303793839e-54,2.10999178884e-57,2.10999178884e-57,2.24415890646e-53,3.90182457109e-15,2.46293493869e-193,1.8648105463e-71,1.45735015541e-29,3.98424280907e-254,6.71117938676e-32,8.62032687986e-111,1.56997785929e-36,1.65575351353e-58,2.84591221511e-14,4.77082950559e-28,-102.239622396
9.3444229083e-50,4.36139237391e-96,8.35747542675e-245,2.1371656855e-30,5.2722407097e-41,3.52140228993e-120,2.79856904115e-14,0.0,8.18799373984e-287,0.0,6.65939525238e-47,4.14204348681e-77,2.71221940937e-54,3.96809681444e-57,3.96809681444e-57,4.14627618934e-53,4.47979889653e-15,2.62525264797e-192,4.30044334002e-71,1.98858044631e-29,8.16633830466e-253,9.64703838185e-32,2.82465857199e-110,2.46242228719e-36,3.02128148234e-58,3.2465489308e-14,6.46449940569e-28,-102.079620796
1.52150020951e-49,1.14434977285e-95,1.18395663149e-243,2.94164737022e-30,8.00478638998e-41,1.50052426256e-119,3.18818121324e-14,0.0,2.46715883013e-285,0.0,1.0851924406e-46,9.88123123573e-77,4.82310089054e-54,7.45055918461e-57,7.45055918461e-57,7.64810397341e-53,5.14155965035e-15,2.78041568971e-191,9.89524668073e-71,2.71128377549e-29,1.66064730886e-251,1.38533517719e-31,9.22938653675e-110,3.85706762733e-36,5.50514822593e-58,3.70233717827e-14,8.7527060399e-28,-101.919619196
2.47462267741e-49,2.99603576737e-95,1.66667628347e-242,4.04564011857e-30,1.21413761888e-40,6.36906701542e-119,3.63079301634e-14,0.0,7.36811242815e-284,0.0,1.76629419998e-46,2.35202727016e-76,8.56476207377e-54,1.39669183153e-56,1.39669183153e-56,1.4084462334e-52,5.89897859128e-15,2.92596290304e-190,2.27182514662e-70,3.69368064103e-29,3.35039424112e-250,1.98738228732e-31,3.00707568216e-109,6.03361630512e-36,1.00168038433e-57,4.22069087547e-14,1.18417592032e-27,-101.759617596
4.02034572536e-49,7.82689987048e-95,2.33142522846e-241,5.55940230752e-30,1.83971155172e-40,2.69286158985e-118,4.13343873348e-14,0.0,2.18099618626e-282,0.0,2.87146575452e-46,5.58609767015e-76,1.51876887494e-53,2.61407132053e-56,2.61407132053e-56,2.58951061489e-52,6.76556923075e-15,3.05948522616e-189,5.20424892713e-70,5.02801157383e-29,6.70629864874e-249,2.84822086945e-31,9.76968431738e-109,9.42592193493e-36,1.82000108082e-57,4.80999565655e-14,1.60087177673e-27,-101.599615996
6.52432002057e-49,2.04026763438e-94,3.24075726192e-240,7.6333148765e-30,2.78480767118e-40,1.13411648076e-117,4.7040620147e-14,0.0,6.3987198422e-281,0.0,4.66260424673e-46,1.32376099027e-75,2.68940063337e-53,4.88471676312e-56,4.88471676312e-56,4.75319960241e-52,7.75670805667e-15,3.17869138517e-188,1.18953192473e-69,6.83889209837e-29,1.33179792786e-247,4.0778534173e-31,3.16505566e-108,1.47060386619e-35,3.30214733743e-57,5.47973282037e-14,2.16253582226e-27,-101.439614396
1.05760756825e-48,5.30687771807e-94,4.47637322213e-239,1.04723095474e-29,4.21118508397e-40,4.75780576386e-117,5.35163015829e-14,0.0,1.86067624298e-279,0.0,7.56201934371e-46,3.13000848276e-75,4.75561563799e-53,9.1131067079e-56,9.1131067079e-56,8.71054527107e-52,8.88988474726e-15,3.28147295398e-187,2.7128702612e-69,9.29453767272e-29,2.62399044159e-246,5.83250679821e-31,1.02246116486e-107,2.29135976559e-35,5.98278742965e-57,6.24061863302e-14,2.91901624609e-27,-101.279612796
1.71250278185e-48,1.37735407814e-93,6.14413642679e-238,1.43554226388e-29,6.36175739774e-40,1.98820504439e-116,6.08626232077e-14,0.0,5.36275624062e-278,0.0,1.22498657274e-45,7.3844190188e-75,8.39741118604e-53,1.69745644509e-55,1.69745644509e-55,1.59365961008e-51,1.01849850609e-14,3.36596621929e-186,6.17329213483e-69,1.26218318434e-28,5.12925902604e-245,8.33382916491e-31,3.29364615657e-107,3.56546828198e-35,1.08241305678e-56,7.10476082686e-14,3.93709735203e-27,-101.119611196
2.76984497158e-48,3.56702945809e-93,8.38011901745e-237,1.96622726566e-29,9.60093499249e-40,8.27601084793e-116,6.91937329754e-14,0.0,1.53195083844e-276,0.0,1.98202527389e-45,1.73828919893e-74,1.48071515451e-52,3.15671910346e-55,3.15671910346e-55,2.91096325431e-51,1.16646105418e-14,3.43060832192e-185,1.40164978792e-68,1.71265365311e-28,9.94753515913e-244,1.18959637029e-30,1.05796599154e-106,5.54071212726e-35,1.95553141265e-56,8.08583435171e-14,5.30618313479e-27,-100.959609596
4.47504162995e-48,9.217695784e-93,1.13578021214e-235,2.69088826093e-29,1.44748344772e-39,3.43151852575e-115,7.86383470265e-14,0.0,4.33751637916e-275,0.0,3.20310638539e-45,4.08284236912e-74,2.60726426528e-52,5.86108948833e-55,5.86108948833e-55,5.30846323884e-51,1.33544396879e-14,3.47418531466e-184,3.17539008103e-68,2.32203765452e-28,1.91401264691e-242,1.69636914289e-30,3.38868440148e-106,8.5988487629e-35,3.52792135552e-56,9.19927867144e-14,7.14586415488e-27,-100.799607996
7.2219776194e-48,2.37679991785e-92,1.52965392143e-234,3.67961035887e-29,2.18010461717e-39,1.41728457711e-114,8.93415558294e-14,0.0,1.21724207101e-273,0.0,5.17032512512e-45,9.56837254215e-74,4.58443703774e-52,1.08649036941e-54,1.08649036941e-54,9.66477702099e-51,1.52836357965e-14,3.49587007301e-183,7.17776993274e-68,3.14573060985e-28,3.65378166484e-241,2.41661125851e-30,1.08231876546e-105,1.33272562889e-34,6.35558188166e-56,1.04625191626e-13,9.61598365659e-27,-100.639606396
1.16421351779e-47,6.11529560263e-92,2.0471367078e-233,5.02750163389e-29,3.28023316042e-39,5.83086774799e-114,1.01466847311e-13,0.0,3.38572989459e-272,0.0,8.33582636004e-45,2.23742466383e-73,8.04960188924e-52,2.01084467234e-54,2.01084467234e-54,1.75673315102e-50,1.74853073335e-14,3.495248405e-182,1.61888823078e-67,4.25820294568e-28,6.92004390606e-240,3.43921179632e-30,3.44702078394e-105,2.06284645525e-34,1.14333649348e-55,1.18952154644e-13,1.29300176255e-26,-100.479604796
1.87467754716e-47,1.5699899204e-91,2.72242097584e-232,6.86351878804e-29,4.93055430034e-39,2.38954238229e-113,1.15198372164e-13,0.0,9.33398695277e-271,0.0,1.34234385985e-44,5.22027819857e-73,1.41140034877e-51,3.71566270589e-54,3.71566270589e-54,3.1879440346e-50,1.99970273855e-14,3.47233220877e-181,3.64316700084e-67,5.75948618959e-28,1.30030004208e-238,4.88963842916e-30,1.09470541008e-104,3.18873751816e-34,2.05388033852e-55,1.3519539955e-13,1.73728454817e-26,-100.319603196
3.01535159676e-47,4.02189614217e-91,3.59764654856e-231,9.36236680346e-29,7.40372755274e-39,9.75442561362e-113,1.30743479335e-13,0.0,2.55047809661e-269,0.0,2.15905257069e-44,1.21527274122e-72,2.4712317101e-51,6.85486895929e-54,6.85486895929e-54,5.77572509296e-50,2.28614195401e-14,3.4275590938e-180,8.1804307984e-67,7.78383612235e-28,2.42407901559e-237,6.94480837211e-30,3.46669213794e-104,4.92262048856e-34,3.68433009574e-55,1.53604898875e-13,2.33243331893e-26,-100.159601596
4.84469879562e-47,1.02806226131e-90,4.72428925394e-230,1.27605295113e-28,1.11062837073e-38,3.96637782353e-112,1.48335552802e-13,0.0,6.90741476007e-268,0.0,3.46854208989e-44,2.82285614862e-72,4.32079980679e-51,1.26260395547e-53,1.26260395547e-53,1.04470403691e-49,2.61268184254e-14,3.36177848282e-179,1.83277078132e-66,1.05112940143e-27,4.48351303034e-236,9.85393026571e-30,1.09470710159e-103,7.58926387132e-34,6.59970090861e-55,1.74462371228e-13,3.12906047059e-26,-99.999599996
7.77522641151e-47,2.62218036344e-90,6.16466160323e-229,1.73778465994e-28,1.66437333367e-38,1.60654123849e-111,1.68237184218e-13,0.0,1.8541676422e-266,0.0,5.56563903235e-44,6.54242299555e-72,7.5440099196e-51,2.32188255725e-53,2.32188255725e-53,1.88656149179e-49,2.98480141236e-14,3.27622481084e-178,4.09708535597e-66,1.41831025036e-27,8.2273234076e-235,1.39676839354e-29,3.44703143646e-103,1.16849986361e-33,1.18051714587e-54,1.98085198341e-13,4.19454748583e-26,-99.839598396
1.24645541418e-46,6.67360169193e-90,7.9934963035e-228,2.36465311791e-28,2.49170363739e-38,6.48179201437e-111,1.90743719787e-13,0.0,4.93312350631e-265,0.0,8.92005266777e-44,1.51294581351e-71,1.31530898203e-50,4.2630307701e-53,4.2630307701e-53,3.4012581199e-49,3.4087090772e-14,3.17247900294e-177,9.13853865073e-66,1.91222440523e-27,1.49784602472e-233,1.97790309741e-29,1.08232378259e-102,1.7967323769e-33,2.1086411063e-54,2.24830810559e-13,5.61853013065e-26,-99.679596796
1.99598784988e-46,1.69477708213e-89,1.02995699174e-226,3.21501602303e-28,3.72653903556e-38,2.60497597064e-110,2.16187223979e-13,0.0,1.30087182299e-263,0.0,1.42792078906e-43,3.49094502829e-71,2.29002777644e-50,7.81451088859e-53,7.81451088859e-53,6.12208212748e-49,3.89143708886e-14,3.05241990965e-176,2.03382403788e-65,2.57607812158e-27,2.70547946403e-232,2.79802324952e-29,3.38870534599e-102,2.75907709853e-33,3.76110417094e-54,2.55101594868e-13,7.52015432002e-26,-99.519595196
3.19268799424e-46,4.29456777176e-89,1.31873088254e-225,4.36760205053e-28,5.56773574828e-38,1.04284020986e-109,2.44940907322e-13,0.0,3.40005977777e-262,0.0,2.28310102884e-43,8.03706587544e-71,3.98144887503e-50,1.43017851289e-52,1.43017851289e-52,1.10014427907e-48,4.44094783242e-14,2.91816778352e-175,4.51632181893e-65,3.4676220764e-27,4.84830330667e-231,3.95424272186e-29,1.05797416529e-101,4.23126274145e-33,6.69900620861e-54,2.89350385647e-13,1.00576665047e-25,-99.3595935959
5.10120181944e-46,1.08587770624e-88,1.67783032095e-224,5.92853242587e-28,8.31027138294e-38,4.15850503702e-109,2.77424070684e-13,0.0,8.80801662488e-261,0.0,3.64611580569e-43,1.84623477885e-70,6.9124016613e-50,2.61326716706e-52,2.61326716706e-52,1.97374513098e-48,5.06625342603e-14,2.77202216921e-174,1.00067089316e-64,4.66398394379e-27,8.6199309993e-230,5.58265803316e-29,3.29367669227e-101,6.48040078623e-33,1.19148265028e-53,3.28086604944e-13,1.34410794752e-25,-99.1995919959
8.14152898965e-46,2.73966178099e-88,2.12126377355e-223,8.04073143658e-28,1.23912594237e-37,1.65181768701e-108,3.14107624118e-13,0.0,2.2615657903e-259,0.0,5.81594247442e-43,4.23166431834e-70,1.19840667003e-49,4.76740985759e-52,4.76740985759e-52,3.53527687324e-48,5.77755023643e-14,2.61639674166e-173,2.21224150476e-64,6.26808520748e-27,1.52049944662e-228,7.87380082347e-29,1.02247222409e-100,9.91195799885e-33,2.11615458458e-53,3.71883126482e-13,1.79488863095e-25,-99.0395903959
1.29794677067e-45,6.89711653143e-88,2.66499308842e-222,1.08965278403e-27,1.84577748418e-37,6.53570451213e-108,3.55520244625e-13,0.0,5.75545753593e-258,0.0,9.26603767187e-43,9.67766028482e-70,2.07475537468e-49,8.68332953934e-52,8.68332953934e-52,6.32188696471e-48,6.58637010935e-14,2.4537536562e-172,4.87987487542e-64,8.4171544046e-27,2.66095305201e-227,1.10941368878e-28,3.16509478476e-100,1.514058846e-32,3.75309347268e-53,4.21383945719e-13,2.39500985102e-25,-98.8795887959
2.0669274443e-45,1.73257783602e-87,3.32699596275e-221,1.47545146412e-27,2.7466725663e-37,2.57589480074e-107,4.0225524411e-13,0.0,1.45174389802e-256,0.0,1.47452566515e-42,2.20833226782e-69,3.58688132752e-49,1.57904748805e-51,1.57904748805e-51,1.12865433547e-47,7.50575032318e-14,2.28653987562e-171,1.07403817675e-63,1.12940122334e-26,4.62015586216e-226,1.56159465078e-28,9.76982018118e-100,2.3096797762e-32,6.64681661036e-53,4.77312747342e-13,3.19332808915e-25,-98.7195871959
3.2878426304e-45,4.34282693934e-87,4.12727337374e-220,1.99620868802e-27,4.08317587893e-37,1.01127495741e-106,4.54978226404e-13,0.0,3.62944059058e-255,0.0,2.34366171759e-42,5.02797773132e-69,6.19233648293e-49,2.86687801364e-51,2.86687801364e-51,2.01171343139e-47,8.55042450681e-14,2.11712772309e-170,2.35866157902e-63,1.5142018454e-26,7.95874353788e-225,2.19588100479e-28,3.0071221471e-99,3.51873453246e-32,1.17549378287e-52,5.40482471473e-13,4.25447736983e-25,-98.5595855959
5.22413334451e-45,1.08619267598e-86,5.08778760127e-219,2.6985543788e-27,6.06391263929e-37,3.95472054174e-106,5.1443562069e-13,0.0,8.9935033754e-254,0.0,3.72067581622e-42,1.14223944764e-68,1.06752859138e-48,5.19670844356e-51,5.19670844356e-51,3.57982841143e-47,9.73703702091e-14,1.94776159522e-169,5.168284694e-63,2.02848521176e-26,1.36019402401e-223,3.084714593e-28,9.22954340929e-99,5.35361269923e-32,2.07591372801e-52,6.11805990899e-13,5.66389683636e-25,-98.3995839958
8.29153476447e-45,2.71078950233e-86,6.23231627417e-218,3.64502595739e-27,8.9964555014e-37,1.5405214983e-105,5.81464187852e-13,0.0,2.20880633613e-252,0.0,5.89974243555e-42,2.58914185564e-68,1.83777319502e-48,9.4048658364e-51,9.4048658364e-51,6.35988465328e-47,1.10843835889e-13,1.78051237897e-168,1.12995749315e-62,2.71526660438e-26,2.30635249148e-222,4.32899287412e-28,2.82471094758e-98,8.13454208952e-32,3.66083866454e-52,6.92308023741e-13,7.53443847041e-25,-98.2395823958
1.31453767985e-44,6.75055217597e-86,7.58620844445e-217,4.91942445446e-27,1.33337892914e-36,5.97757651167e-105,6.57001606531e-13,0.0,5.3768250322e-251,0.0,9.34390873987e-42,5.85584291699e-68,3.15930634188e-48,1.69934662083e-50,1.69934662083e-50,1.12804701663e-46,1.26136812825e-13,1.61724067689e-167,2.46497583495e-62,3.63166405785e-26,3.87988607177e-221,6.06910219829e-28,8.62050004048e-98,1.23436894393e-31,6.44665164165e-52,7.83138419356e-13,1.00150445722e-24,-98.0795807958
2.08175009614e-44,1.67740286196e-85,9.17603018543e-216,6.63394986047e-27,1.97423747299e-36,2.31040406881e-104,7.42098256854e-13,0.0,1.29727992189e-249,0.0,1.47811573249e-41,1.32147171804e-67,5.42349188773e-48,3.06560682918e-50,3.06560682918e-50,1.99754281676e-46,1.43488713192e-13,1.45956948365e-166,5.36535061571e-62,4.85345955688e-26,6.47561069749e-220,8.50017226562e-28,2.6233458641e-97,1.8706070955e-31,1.13362689367e-51,8.85586970046e-13,1.33021341114e-24,-97.9195791958
3.29307474653e-44,4.15901071389e-85,1.10290897439e-214,8.93869857945e-27,2.92017477798e-36,8.89520895485e-104,8.37930332144e-13,0.0,3.10228016537e-248,0.0,2.3354609291e-41,2.97550859643e-67,9.2972322422e-48,5.52148698e-50,5.52148698e-50,3.53147329491e-46,1.63169585232e-13,1.30886650187e-165,1.1652481736e-61,6.48111488259e-26,1.07228679858e-218,1.18931446414e-27,7.9605540376e-97,2.8310392006e-31,1.99062017938e-51,1.00109991738e-12,1.76545315083e-24,-97.7595775958
5.2034576528e-44,1.02895712017e-84,1.31728359313e-213,1.20342940655e-26,4.31501144143e-36,3.41137753238e-103,9.45814422513e-13,0.0,7.35305582528e-247,0.0,3.68570938295e-41,6.68496946089e-67,1.59153353326e-47,9.92889150015e-50,9.92889150015e-50,6.23313724343e-46,1.85483917332e-13,1.16623585886e-164,2.52507124388e-61,8.64769934018e-26,1.7616095475e-217,1.66238407916e-27,2.4087719554e-96,4.27892725666e-31,3.4905108202e-51,1.13129833984e-12,2.34130241089e-24,-97.5995759958
8.21296366457e-44,2.54014841679e-84,1.56341282343e-212,1.61886698123e-26,6.36969604958e-36,1.30319328024e-102,1.06722372914e-12,0.0,1.72740525971e-245,0.0,5.80970239033e-41,1.4985544503e-66,2.72060402713e-47,1.7825864143e-49,1.7825864143e-49,1.09836930103e-45,2.10774899228e-13,1.0325186108e-163,5.45963643153e-61,1.15293281784e-25,2.87128842634e-216,2.32130249412e-27,7.26796331192e-96,6.45876731183e-31,6.11183891424e-51,1.27799862837e-12,3.102596277e-24,-97.4395743957
1.29486716817e-43,6.25713444142e-84,1.84383830051e-211,2.1759350591e-26,9.39332000887e-36,4.95899072141e-102,1.20380608443e-12,0.0,4.02216737929e-244,0.0,9.14683823291e-41,3.35181862406e-66,4.64410797794e-47,3.19525508474e-49,3.19525508474e-49,1.93232875314e-45,2.39429193344e-13,9.08301111792e-163,1.17784648974e-60,1.535889525e-25,4.64314722142e-215,3.23815625829e-27,2.18672623465e-95,9.73621349895e-31,1.06865404603e-50,1.44323527777e-12,4.10827457126e-24,-97.2795727957
2.03923829463e-43,1.53796502197e-83,2.16086069104e-210,2.92230077345e-26,1.38383139231e-35,1.87967677841e-101,1.35740397119e-12,0.0,9.28251305465e-243,0.0,1.43837599493e-40,7.48037506014e-66,7.91638140632e-47,5.71828230146e-49,5.71828230146e-49,3.39394327992e-45,2.71882275131e-13,7.93930091518e-162,2.53541200704e-60,2.04441243077e-25,7.4493187325e-214,4.51262830038e-27,6.56055760282e-95,1.46573768362e-30,1.8658842286e-50,1.62928624633e-12,5.43575777227e-24,-97.1195711957
3.20795433735e-43,3.77200281828e-83,2.51643363506e-209,3.92146294134e-26,2.0366241544e-35,7.09705994228e-101,1.5300767539e-12,0.0,2.12329592028e-241,0.0,2.25921815809e-40,1.66571662105e-65,1.34753030373e-46,1.02171734014e-48,1.02171734014e-48,5.95139913409e-45,3.0862440786e-13,6.89533133387e-161,5.44556912515e-60,2.71912770527e-25,1.18573906466e-212,6.28242077039e-27,1.96269013459e-94,2.20367798615e-30,3.25322857031e-50,1.83870116177e-12,7.1866611645e-24,-96.9595695957
5.04087372574e-43,9.23107196773e-83,2.91205094623e-208,5.25793891384e-26,2.99434787094e-35,2.66918814426e-100,1.72412535643e-12,0.0,4.81387722106e-240,0.0,3.54428167045e-40,3.70095450833e-65,2.29053957709e-46,1.82264064665e-48,1.82264064665e-48,1.04189633049e-44,3.50207324491e-13,5.95043172168e-160,1.16700546468e-59,3.61362643324e-25,1.87253596725e-211,8.73756007368e-27,5.85500640849e-94,3.3087635115e-30,5.66404618428e-50,2.07433268092e-12,9.49425042706e-24,-96.7995679957
7.9122663787e-43,2.25417092222e-82,3.34863051869e-207,7.04412697945e-26,4.39802069073e-35,9.99966193358e-100,1.94211964475e-12,0.0,1.08173036466e-238,0.0,5.55370238604e-40,8.20467261169e-65,3.88798417764e-46,3.24620881922e-48,3.24620881922e-48,1.82104581877e-44,3.97251697249e-13,5.10225632248e-159,2.49538399908e-59,4.79854377775e-25,2.9338619673e-210,1.21400094815e-26,1.74167716861e-93,4.96145477632e-30,9.84739408781e-50,2.339371342e-12,1.25331615013e-23,-96.6395663957
1.24054757043e-42,5.49257666965e-82,3.82639912305e-206,9.42937775983e-26,6.45321202432e-35,3.73161529899e-99,2.186928799e-12,0.0,2.40925383815e-237,0.0,8.69203151703e-40,1.81486216753e-64,6.59020018135e-46,5.77240734052e-48,5.77240734052e-48,3.17766544473e-44,4.50455484373e-13,4.34706894802e-158,5.32398427532e-59,6.36690288615e-25,4.56055455214e-209,1.6850530338e-26,5.16621637406e-93,7.42981604643e-30,1.70961443266e-49,2.63738428337e-12,1.6532062135e-23,-96.4795647956
1.94286840553e-42,1.33542650156e-81,4.34478290203e-205,1.26119753239e-25,9.45928372354e-35,1.38711934609e-98,2.46175498764e-12,0.0,5.31845667461e-236,0.0,1.35876483025e-39,4.00553859374e-64,1.1154758025e-45,1.02480822468e-47,1.02480822468e-47,5.53587663065e-44,5.106032532e-13,3.68002902658e-157,1.13336820262e-58,8.44110976086e-25,7.03338031458e-208,2.33654322084e-26,1.5280662128e-92,1.11115028052e-29,2.96385775676e-49,2.97235824084e-12,2.17901320186e-23,-96.3195631956
3.03942051362e-42,3.23980171827e-81,4.90230884326e-204,1.68549476802e-25,1.38517364877e-34,5.13613238761e-98,2.77017068803e-12,0.0,1.16366566249e-234,0.0,2.12154191958e-39,8.82090359231e-64,1.88542442945e-45,1.81649141252e-47,1.81649141252e-47,9.62843202134e-44,5.78576589553e-13,3.0954687192e-156,2.40735515386e-58,1.11821014167e-24,1.07616538036e-206,3.23667997325e-26,4.50688424134e-92,1.65956112903e-29,5.13096276051e-49,3.34874727758e-12,2.86984957687e-23,-96.1595615956
4.74958468501e-42,7.84280560239e-81,5.49652275947e-203,2.25069125761e-25,2.02634711096e-34,1.89436650751e-97,3.11616003148e-12,0.0,2.52354085592e-233,0.0,3.30859228679e-39,1.93820679721e-63,3.18233236164e-45,3.21461680597e-47,3.21461680597e-47,1.67192067219e-43,6.55365715215e-13,2.58715265391e-155,5.10204388142e-58,1.48013000804e-24,1.63366272928e-205,4.4791066074e-26,1.32548641967e-91,2.47536600679e-29,8.86998106615e-49,3.7715257467e-12,3.77680746475e-23,-95.9995599956
