0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,8-Hayashi 2015,9-Holst 2009,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,30-Splawski 2002,31-Tan 2001,32-Tsurugi 2009,34-Vatta 2002b,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,40-Zhang 2015,sum,gauss,x
1.93365674556e-23,8.31045599509e-16,1.47931360187e-247,2.92178447062e-117,3.18656029975e-12,7.38590600331e-62,3.25825951027e-06,6.34290316518e-13,6.2278857773e-150,2.8192724732e-31,2.7305080459e-12,2.52386799764e-16,4.39712193309e-20,1.79185198665e-26,1.19582752362e-11,2.70080207772e-10,2.87523992294e-57,6.47484057432e-16,6.8647743567e-25,1.85418555298e-26,9.31649186688e-190,0.0,4.62257557184e-256,1.92615081436e-302,1.08795094385e-41,9.77109777333e-60,6.37828902608e-194,1.38200174215e-65,2.95762612501e-38,4.84500235239e-49,0.0,2.08675040148e-21,0.0,1.2510707826e-11,7.06680396582e-28,7.13613109562e-35,3.25856061255e-06,9.60492202676e-06,-88.7994879949
2.6640186784e-23,9.86981833016e-16,2.46682429804e-246,1.49479706225e-116,3.93336840405e-12,2.01449490117e-61,3.44844438268e-06,7.40954387431e-13,3.96649418119e-149,5.74355442123e-31,3.42583637451e-12,3.3716658066e-16,6.05423970875e-20,2.73340695779e-26,1.40505661437e-11,3.02027724666e-10,6.9162191785e-57,8.00254985091e-16,8.91857066667e-25,2.74169311002e-26,7.5582945823e-189,0.0,7.87113868417e-255,5.50270207318e-301,1.67491701654e-41,1.96696083182e-59,6.89587866343e-193,2.88256982813e-65,5.591293116e-38,9.58471510469e-49,0.0,2.83684031354e-21,0.0,1.37499339043e-11,1.12009497646e-27,1.04623468263e-34,3.44878231319e-06,1.01391549044e-05,-88.6394863949
3.66610525698e-23,1.17155787991e-15,4.08462618821e-245,7.60869736614e-116,4.84980804427e-12,5.47403847394e-61,3.64885658882e-06,8.65076315931e-13,2.51343130474e-148,1.16549030243e-30,4.29277756137e-12,4.49775759084e-16,8.32473906288e-20,4.16278547924e-26,1.64980250933e-11,3.37619203894e-10,1.65846460888e-56,9.88264428474e-16,1.15788442696e-24,4.04828651427e-26,6.10058647303e-188,0.0,1.33101998203e-253,1.55923965412e-299,2.57581115541e-41,3.95207989382e-59,7.40742752616e-192,6.00107056312e-65,1.05433410339e-37,1.89190491969e-48,0.0,3.8522699688e-21,0.0,1.51082686187e-11,1.7720023995e-27,1.53234593144e-34,3.64923582459e-06,1.07011735408e-05,-88.4794847948
5.03944111934e-23,1.38991622926e-15,6.71587416563e-244,3.85329626045e-115,5.97312928816e-12,1.48193377186e-60,3.85999175875e-06,1.00943166833e-12,1.58460577355e-147,2.35570455951e-30,5.37228158085e-12,5.99130194819e-16,1.14314563086e-19,6.32909098148e-26,1.93590014925e-11,3.77253910976e-10,3.96448219078e-56,1.2194483375e-15,1.50222896639e-24,5.96912118847e-26,4.89886789488e-187,0.0,2.23524459196e-252,4.38228786475e-298,3.95704954413e-41,7.92562226483e-59,7.90565020293e-191,1.24696792083e-64,1.98308466622e-37,3.72609811483e-48,0.0,5.22535716884e-21,0.0,1.65967917074e-11,2.79802385372e-27,2.24205333793e-34,3.86041732651e-06,1.12923099529e-05,-88.3194831948
6.91941855865e-23,1.64810086912e-15,1.09645021197e-242,1.94154967772e-114,7.34846655067e-12,3.99695282036e-60,4.08236633987e-06,1.17722366603e-12,9.93961273078e-147,4.74260784288e-30,6.71471776765e-12,7.96929693485e-16,1.56766190911e-19,9.6067440248e-26,2.2701094899e-11,4.21372936571e-10,9.44733981341e-56,1.50348505346e-15,1.947636993e-24,8.78893604376e-26,3.91377844283e-186,0.0,3.72785487221e-251,1.22163113617e-296,6.0724744937e-41,1.58642182245e-58,8.38301341944e-190,2.58618435147e-64,3.7204996357e-37,7.32224318055e-48,0.0,7.07999071455e-21,0.0,1.82275772629e-11,4.40977235379e-27,3.27715116465e-34,4.08284388584e-06,1.19139536897e-05,-88.1594815948
9.49000868961e-23,1.95321133875e-15,1.77750738731e-241,9.73326682069e-114,9.03044119926e-12,1.07401049532e-59,4.31651829266e-06,1.37214686706e-12,6.20314180044e-146,9.5103793889e-30,8.3819559106e-12,1.05850386707e-15,2.14695610469e-19,1.45575627722e-25,2.66025649692e-11,4.70463359643e-10,2.24427155524e-55,1.85216763448e-15,2.5233695714e-24,1.29225721447e-25,3.11080732683e-185,0.0,6.17428122745e-250,3.37777287773e-295,9.30886332709e-41,3.16943340801e-58,8.83191970167e-189,5.3535434131e-64,6.96238899521e-37,1.43571716216e-47,0.0,9.58223540791e-21,0.0,2.00137794929e-11,6.93679050896e-27,4.78529176718e-34,4.31705416177e-06,1.25675539816e-05,-87.9994799948
1.30008994484e-22,2.31358239594e-15,2.86134381839e-240,4.85470412408e-113,1.10850755526e-11,2.87519500697e-59,4.5630078001e-06,1.59845998114e-12,3.85166023618e-145,1.89960237386e-29,1.0449887003e-11,1.40390760922e-15,2.93639068945e-19,2.2023112454e-25,3.11539471066e-11,5.25062801119e-10,5.31476511709e-55,2.27985346217e-15,3.26704166046e-24,1.89735405635e-25,2.45995043853e-184,0.0,1.01556396768e-248,9.26343279261e-294,1.42549058103e-40,6.32007509026e-58,9.24490485504e-188,1.10611639336e-63,1.29960780113e-36,2.80884980574e-47,0.0,1.29544334671e-20,0.0,2.19697255532e-11,1.08912728553e-26,6.98042370105e-34,4.563609126e-06,1.3254621952e-05,-87.8394783948
1.77905743859e-22,2.73899343497e-15,4.57366982851e-239,2.40913379318e-112,1.35920757671e-11,7.66841066663e-59,4.82241799056e-06,1.86106907491e-12,2.37945911362e-144,3.77930375915e-29,1.30114719529e-11,1.859337574e-15,4.01073922541e-19,3.32618418036e-25,3.64599023655e-11,5.85764402138e-10,1.25468743648e-54,2.8040066744e-15,4.22697274197e-24,2.78185537703e-25,1.93533419097e-183,0.0,1.65890542284e-247,2.51979161121e-292,2.18056377662e-40,1.25788371885e-57,9.61484225779e-187,2.28106667503e-63,2.41971013193e-36,5.48306033237e-47,0.0,1.74939328274e-20,0.0,2.41110160098e-11,1.70677529756e-26,1.01722391065e-33,4.8230927979e-06,1.39767328942e-05,-87.6794767948
2.43173542606e-22,3.24091243731e-15,7.25931608553e-238,1.1894688916e-111,1.66475511138e-11,2.03761766219e-58,5.09535567374e-06,2.16562258856e-12,1.46252244227e-143,7.48936729212e-29,1.61804232882e-11,2.45896078276e-15,5.47085150032e-19,5.01523702885e-25,4.26413339103e-11,6.53222263715e-10,2.95277139734e-54,3.44585199086e-15,5.46518900461e-24,4.07293490966e-25,1.51482320375e-182,0.0,2.69109752262e-246,6.79842728011e-291,3.33203824767e-40,2.49882823465e-57,9.93514625496e-186,4.69518578315e-63,4.49377562461e-36,1.06795367313e-46,0.0,2.35979309109e-20,0.0,2.6454633522e-11,2.66963390688e-26,1.48085572764e-33,5.09611299471e-06,1.47355286132e-05,-87.5194751948
3.32010986276e-22,3.83277998146e-15,1.14409671013e-236,5.84304556163e-111,2.03672487772e-11,5.39410389549e-58,5.38245208945e-06,2.51861977068e-12,8.94377462785e-143,1.4783003997e-28,2.00956445789e-11,3.24727147692e-15,7.45255760392e-19,7.54943074426e-25,4.98378065283e-11,7.28157387587e-10,6.92734638376e-54,4.23116208548e-15,7.06125488998e-24,5.95479951637e-25,1.17962589188e-181,0.0,4.33541536544e-245,1.81929634514e-289,5.08613526276e-40,4.95461557768e-57,1.01999665955e-184,9.64595505431e-63,8.32446694649e-36,2.07547107328e-46,0.0,3.17963915878e-20,0.0,2.90190603884e-11,4.16777937795e-26,2.15362633188e-33,5.38330209653e-06,1.55327198337e-05,-87.3594735947
4.52791608026e-22,4.53033969447e-15,1.79046526257e-235,2.85574531417e-110,2.48903968046e-11,1.42264058668e-57,5.6843636688e-06,2.92753434616e-12,5.44168214608e-142,2.90646095684e-28,2.49265754306e-11,4.28212392989e-15,1.01385458736e-18,1.13452617439e-24,5.82103104064e-11,8.11364161078e-10,1.62011851466e-53,5.19120491446e-15,9.11715955021e-24,8.69387862327e-25,9.13909120957e-181,0.0,6.93626145396e-244,4.82891540775e-288,7.75537097525e-40,9.80530650542e-57,1.04043659177e-183,1.97795012882e-62,1.53814929255e-35,4.02453619559e-46,0.0,4.27956068778e-20,0.0,3.18244056388e-11,6.49434542009e-26,3.12888333042e-33,5.68531782619e-06,1.6370088675e-05,-87.1994719947
6.16813775908e-22,5.35202251167e-15,2.78230794012e-234,1.38865284611e-109,3.03842634646e-11,3.73809521086e-57,6.0017728073e-06,3.40095546624e-12,3.29412071354e-141,5.69181173573e-28,3.08796170132e-11,5.63862880112e-15,1.37741850578e-18,1.70212874757e-24,6.79444156571e-11,9.03717432209e-10,3.77719554652e-53,6.36388244954e-15,1.17635441143e-23,1.26749645759e-24,7.04430407868e-180,0.0,1.10208137746e-242,1.27129666583e-286,1.1812831017e-39,1.93682345063e-56,1.054447277e-182,4.04821054111e-62,2.83489876515e-35,7.78663598339e-46,0.0,5.75357770546e-20,0.0,3.48925424096e-11,1.01005191765e-25,4.54119133157e-33,6.00284404388e-06,1.72494911947e-05,-87.0394703947
8.39304480443e-22,6.3193932414e-15,4.29319508599e-233,6.71833909155e-109,3.70495593571e-11,9.7855400765e-57,6.3353886496e-06,3.94874825131e-12,1.98399176348e-140,1.11025003262e-27,3.82058448275e-11,7.41415083764e-15,1.86885699485e-18,2.549458024e-24,7.92538699829e-11,1.00618022481e-09,8.77879596538e-53,7.79509823249e-15,1.51676318832e-23,1.84529875709e-24,5.40193738075e-179,0.0,1.73898301143e-241,3.31967355132e-285,1.79738928829e-39,3.81853298576e-56,1.06176035461e-181,8.26967603386e-62,5.21163062277e-35,1.50320699815e-45,0.0,7.72670296712e-20,0.0,3.82472563899e-11,1.56794080198e-25,6.58433084097e-33,6.33659155663e-06,1.8172860001e-05,-86.8794687947
1.14076135293e-21,7.45766922936e-15,6.57797448985e-232,3.2338819852e-108,4.51268294843e-11,2.55210487911e-56,6.68594788509e-06,4.58223653183e-12,1.18886963664e-139,2.15712492409e-27,4.7210252468e-11,9.73470887644e-15,2.53224744289e-18,3.81224582444e-24,9.23846984705e-11,1.1198121472e-09,2.03396391804e-52,9.540398221e-15,1.9543319774e-23,2.68270783468e-24,4.12132975068e-178,0.0,2.72502493825e-240,8.59795184864e-284,2.73191416625e-39,7.51416468458e-56,1.06223479695e-180,1.68613192771e-61,9.55667259436e-35,2.89549345346e-45,0.0,1.03649662561e-19,0.0,4.19144061836e-11,2.42936783333e-25,9.53706851886e-33,6.6872989424e-06,1.91422069343e-05,-86.7194671947
1.54874472053e-21,8.79632240547e-15,1.0007829068e-230,1.54874682749e-107,5.4904006557e-11,6.63119062298e-56,7.05421555411e-06,5.31441072114e-12,7.08798225653e-139,4.17459197055e-27,5.82628133538e-11,1.27631583608e-14,3.42654252563e-18,5.69103820814e-24,1.07619871875e-10,1.24577855208e-09,4.69779797117e-52,1.16669377281e-14,2.51640106539e-23,3.8946355106e-24,3.12825070076e-177,0.0,4.24071502897e-239,2.20874611574e-282,4.14790398139e-39,1.47585102894e-55,1.05586143228e-179,3.43140720297e-61,1.74798135456e-34,5.56495001255e-45,0.0,1.38886172253e-19,0.0,4.59220964945e-11,3.75694245171e-25,1.38000155189e-32,7.05573338909e-06,2.015962582e-05,-86.5594655947
2.1002677296e-21,1.03697777032e-14,1.51190222474e-229,7.37956407754e-107,6.67253244858e-11,1.71657895566e-55,7.44098586382e-06,6.16016412299e-12,4.20440964417e-138,8.04705564512e-27,7.18116976659e-11,1.67096358836e-14,4.6304801291e-18,8.48163692664e-24,1.2528461798e-10,1.38536050958e-09,1.08165367513e-51,1.42558370885e-14,3.23789190903e-23,5.64607983194e-24,2.3623383738e-176,0.0,6.55392042517e-238,5.62791784223e-281,6.29110714906e-39,2.89322351726e-55,1.04276323973e-178,6.96996529909e-61,3.18906882265e-34,1.06717300215e-44,0.0,1.85894938868e-19,0.0,5.0300865104e-11,5.79900468101e-25,1.99482894183e-32,7.44269154834e-06,2.12272952925e-05,-86.3994639946
2.8449802863e-21,1.22182227957e-14,2.26800321559e-228,3.4984446093e-106,8.10018228108e-11,4.42705922828e-55,7.84708301342e-06,7.13656138805e-12,2.48131237314e-137,1.54505594661e-26,8.83990401091e-11,2.18448694566e-14,6.24907644718e-18,1.26195952627e-23,1.45752459795e-10,1.53996566e-09,2.48270390332e-51,1.74050002727e-14,4.16337755569e-23,8.17361096588e-24,1.77483925897e-175,0.0,1.00590439392e-236,1.42233159998e-279,9.5315210858e-39,5.66107751438e-55,1.02319140271e-177,1.41307959132e-60,5.80347336496e-34,2.0419413963e-44,0.0,2.48538437674e-19,0.0,5.50838846814e-11,8.93408390339e-25,2.88066767991e-32,7.84900040433e-06,2.23474816905e-05,-86.2394623946
3.84940534051e-21,1.43885463325e-14,3.37831202222e-227,1.65011157908e-105,9.82237092753e-11,1.13748625483e-54,8.27336202769e-06,8.26314329425e-12,1.45697424365e-136,2.95485143187e-26,1.08679721773e-10,2.85171132243e-14,8.42220027109e-18,1.87451425518e-23,1.69452074532e-10,1.7111400178e-09,5.68073364041e-51,2.12324843144e-14,5.34970963642e-23,1.18159233475e-23,1.32663764368e-174,0.0,1.53322436722e-235,3.56537429291e-278,1.44256066912e-38,1.10558940275e-54,9.97517298088e-177,2.85943535744e-60,1.05343830782e-33,3.89840180528e-44,0.0,3.31922737022e-19,0.0,6.03071805381e-11,1.37380231873e-24,4.15567976168e-32,8.27551815769e-06,2.35225420256e-05,-86.0794607946
5.20256852129e-21,1.69354244212e-14,4.99680020011e-226,7.7436486053e-105,1.18974889489e-10,2.91176458383e-54,8.72070959832e-06,9.5622725396e-12,8.51170029426e-136,5.62874175634e-26,1.3344370762e-10,3.71736585069e-14,1.13358790876e-17,2.77977497543e-23,1.96875078692e-10,1.90058080337e-09,1.29576644245e-50,2.58805234649e-14,6.86934911366e-23,1.70572148681e-23,9.86556526239e-174,0.0,2.32085595612e-234,8.86462888372e-277,2.18093491173e-38,2.15509432774e-54,9.66220777733e-176,5.77526069129e-60,1.90733609122e-33,7.42616863655e-44,0.0,4.42790080297e-19,0.0,6.60098655179e-11,2.10851218016e-24,5.98897362228e-32,8.72313512494e-06,2.47549270234e-05,-85.9194591946
7.02347036832e-21,1.99225780259e-14,7.33872041708e-225,3.61553007213e-104,1.43950020301e-10,7.42584086462e-54,9.19004493209e-06,1.10595258093e-11,4.94737451729e-135,1.06799995042e-25,1.63642571455e-10,4.83881133035e-14,1.5237185668e-17,4.11536260307e-23,2.28584857179e-10,2.11015038493e-09,2.94640086322e-50,3.1520330846e-14,8.81458622667e-23,2.45886864498e-23,7.29907790709e-173,0.0,3.48886469737e-233,2.186085524e-275,3.29373052998e-38,4.1929178274e-54,9.29875259091e-175,1.16423473764e-59,3.44462821054e-33,1.41149029577e-43,0.0,5.90032866554e-19,0.0,7.22343932969e-11,3.23002314276e-24,8.62232008525e-32,9.19277465369e-06,2.60471842386e-05,-85.7594575946
9.4709922531e-21,2.34242273028e-14,1.07024900811e-223,1.67954766994e-103,1.73974497903e-10,1.88674971743e-53,9.68232060502e-06,1.27841380181e-11,2.86106199201e-134,2.01843782217e-25,2.00420944289e-10,6.28949406496e-14,2.04538105058e-17,6.08252839438e-23,2.65226568367e-10,2.34189141858e-09,6.67882001985e-50,3.83578225071e-14,1.13028831101e-22,3.53956010157e-23,5.37267279635e-172,0.0,5.20851038224e-232,5.34718116047e-274,4.96901341681e-38,8.14224318573e-54,8.8913027163e-174,2.34254080521e-59,6.20518150174e-33,2.6768612935e-43,0.0,7.85365764299e-19,0.0,7.90268314539e-11,4.93870180634e-24,1.24010167934e-31,9.68539405412e-06,2.74019612437e-05,-85.5994559946
1.2757012748e-20,2.75267727109e-14,1.54983497785e-222,7.76259104745e-103,2.10027853571e-10,4.77597699234e-53,1.01985234217e-05,1.47695053407e-11,1.64616651667e-133,3.79965139098e-25,2.45153741616e-10,8.16331158202e-14,2.74197575675e-17,8.97506816232e-23,3.07538472579e-10,2.59804328082e-09,1.50921269649e-49,4.66404347448e-14,1.44836328115e-22,5.08803402037e-23,3.93449640701e-171,0.0,7.72211753482e-231,1.29728025389e-272,7.48839969145e-38,1.57815421055e-53,8.44692200461e-173,4.70447783673e-59,1.11497115512e-32,5.06534139321e-43,0.0,1.04420355698e-18,0.0,8.64371557696e-11,7.53698457059e-24,1.78177090902e-31,1.02019855475e-05,2.88220088922e-05,-85.4394543945
1.71637539029e-20,3.23307370964e-14,2.22854914173e-221,3.56956335904e-102,2.53271100349e-10,1.20445182808e-52,1.07396752784e-05,1.70537544345e-11,9.42354427383e-133,7.12453238237e-25,2.99490162364e-10,1.05801219522e-13,3.67090298548e-17,1.32211410502e-22,3.56364748607e-10,2.88105989452e-09,3.39972635952e-49,5.66652359422e-14,1.85467039544e-22,7.30360833119e-23,2.86658142031e-170,0.0,1.13697979582e-229,3.12171949955e-271,1.12731323899e-37,3.05303974571e-53,7.9730402244e-172,9.43003576444e-59,1.99834184663e-32,9.56371127079e-43,0.0,1.38680631909e-18,0.0,9.45195673092e-11,1.14804813791e-23,2.55745408861e-31,1.07435772325e-05,3.03101846564e-05,-85.2794527945
2.3066693745e-20,3.79530079227e-14,3.181962851e-220,1.6331177482e-101,3.05078653755e-10,3.02618811352e-52,1.13068340298e-05,1.96803861405e-11,5.36721264993e-132,1.33061743894e-24,3.6540560932e-10,1.36926848604e-13,4.90797246528e-17,1.94436454799e-22,4.12669981971e-10,3.19362905623e-09,7.63449434157e-49,6.87885697529e-14,2.37332348811e-22,1.04691566352e-22,2.07785758546e-169,0.0,1.66250344365e-228,7.45083775568e-270,1.69526244493e-37,5.89512649942e-53,7.47724842141e-171,1.88665679304e-58,3.57250579145e-32,1.80168587257e-42,0.0,1.83977154041e-18,0.0,1.03332833953e-10,1.74542109946e-23,3.66712101436e-31,1.13112340701e-05,3.18694560399e-05,-85.1194511945
3.09647944531e-20,4.45294244777e-14,4.51132513005e-219,7.43385212592e-101,3.67075539951e-10,7.57498337213e-52,1.19010943568e-05,2.26990029261e-11,3.04142663739e-131,2.47533676113e-24,4.45262860308e-10,1.76953921285e-13,6.55316709645e-17,2.85472331245e-22,4.77555529582e-10,3.5386933801e-09,1.70906820658e-48,8.34375080279e-14,3.03492594865e-22,1.49855495222e-22,1.49845478281e-168,0.0,2.41415875689e-227,1.7638737453e-268,2.54663098234e-37,1.13613895324e-52,6.96710006096e-170,3.76747273674e-58,6.37049395507e-32,3.38662080392e-42,0.0,2.43797597697e-18,0.0,1.12940658147e-10,2.64860988478e-23,5.252959488e-31,1.19060588887e-05,3.35029040649e-05,-84.9594495945
4.15203336375e-20,5.22177613472e-14,6.35110486084e-218,3.36669948675e-100,4.41180706907e-10,1.88906422491e-51,1.25235886356e-05,2.6166130421e-11,1.71474641562e-130,4.58669230295e-24,5.41884023862e-10,2.28352309313e-13,8.73816578992e-17,4.18434920783e-22,5.52277988744e-10,3.91947298172e-09,3.81400550349e-48,1.01123440417e-13,3.87828949914e-22,2.14200461515e-22,1.07509755511e-167,0.0,3.48146926374e-226,4.14172295659e-267,3.82148218103e-37,2.18548294833e-52,6.44992507319e-169,7.50904978367e-58,1.13310532945e-31,6.35168500848e-42,0.0,3.22709973961e-18,0.0,1.23412072778e-10,4.01156118254e-23,7.51699523249e-31,1.25291934113e-05,3.52137268344e-05,-84.7994479945
5.56113258096e-20,6.12011667781e-14,8.87831545169e-217,1.51701125652e-99,5.29657369236e-10,4.69343750912e-51,1.31754878063e-05,3.01461446002e-11,9.61870217491e-130,8.46543259373e-24,6.58635045736e-10,2.94255279564e-13,1.16361479005e-16,6.12307239422e-22,6.38270023984e-10,4.33949003308e-09,8.48488651851e-48,1.22458184195e-13,4.9526006889e-22,3.05741846848e-22,7.67411802103e-167,0.0,4.98600570286e-225,9.64596661251e-266,5.72841406825e-37,4.19605377573e-52,5.93266293953e-168,1.49381735199e-57,2.01031662544e-31,1.18862870728e-41,0.0,4.26690325073e-18,0.0,1.34821867179e-10,6.06438124261e-23,1.07459771295e-30,1.31818193048e-05,3.7005243169e-05,-84.6394463945
7.44004298568e-20,7.1692122909e-14,1.23238950997e-215,6.8009137886e-99,6.35171446937e-10,1.16175522129e-50,1.38580022394e-05,3.47123175067e-11,5.36817997403e-129,1.55626281192e-23,7.99524796511e-10,3.78631514302e-13,1.54745525076e-16,8.94516671412e-22,7.37163833434e-10,4.8025953288e-09,1.88171377268e-47,1.48173063801e-13,6.32014972739e-22,4.35788856146e-22,5.44986119907e-166,0.0,7.09147282355e-224,2.22823824173e-264,8.57775642282e-37,8.0410417903e-52,5.42171973342e-167,2.96611282604e-57,3.55758802211e-31,2.21941419433e-41,0.0,5.63547650987e-18,0.0,1.47251045447e-10,9.15033980264e-23,1.53464865402e-30,1.38651592569e-05,3.88808963184e-05,-84.4794447944
9.94254171231e-20,8.39370043271e-14,1.69864078363e-214,3.03347032951e-98,7.60859303884e-10,2.86495300869e-50,1.45723825992e-05,3.99479958841e-11,2.98079200719e-128,2.8497119133e-23,9.69321069295e-10,4.86500052931e-13,2.05516587089e-16,1.30462307695e-21,8.50817567486e-10,5.31299701306e-09,4.16010116256e-47,1.79141486353e-13,8.05976509486e-22,6.2027476031e-22,3.85051462091e-165,0.0,1.00164443235e-222,5.10538681515e-263,1.28306825501e-36,1.53801738247e-51,4.92285264285e-166,5.87835059621e-57,6.27977165174e-31,4.13490356584e-41,0.0,7.43474252702e-18,0.0,1.60787319352e-10,1.37805197946e-22,2.18944191222e-30,1.45804780792e-05,4.08442577471e-05,-84.3194431944
1.32717801798e-19,9.82213221905e-14,2.32483017599e-213,1.34618965547e-97,9.10406155056e-10,7.03881660381e-50,1.53199207024e-05,4.59479287249e-11,1.64675994202e-127,5.19760427037e-23,1.17368615401e-09,6.24198418773e-13,2.72580995569e-16,1.89958724996e-21,9.81345046566e-10,5.87529162594e-09,9.16847325069e-47,2.16405628614e-13,1.02711332976e-21,8.81614759218e-22,2.70662743672e-164,0.0,1.40502543477e-221,1.16023734827e-261,1.91717851613e-36,2.93621477208e-51,4.44108404538e-165,1.16278910338e-56,1.1056789908e-30,7.6864763168e-41,0.0,9.79757649954e-18,0.0,1.75525638308e-10,2.07143651283e-22,3.12046492897e-30,1.5329083844e-05,4.28990309938e-05,-84.1594415944
1.76958211109e-19,1.14875753376e-13,3.15949050037e-212,5.94383523547e-97,1.08813669406e-09,1.72290397678e-49,1.6101950371e-05,5.28197615515e-11,9.05154950119e-127,9.44255879252e-23,1.419335035e-09,7.99716534472e-13,3.61047366497e-16,2.76128356449e-21,1.13114916229e-09,6.49449763842e-09,2.01434082839e-46,2.61207954524e-13,1.30802278915e-21,1.25129684081e-21,1.89284281444e-163,0.0,1.95725881431e-220,2.61526794181e-260,2.86162084411e-36,5.59489635294e-51,3.98064576368e-164,2.29574724983e-56,1.94183028886e-30,1.42568665101e-40,0.0,1.28970039888e-17,0.0,1.91568759006e-10,3.10781605525e-22,4.44290061118e-30,1.61123290542e-05,4.5049055604e-05,-83.9994399944
2.35679625839e-19,1.34283067984e-13,4.26362506425e-211,2.61108669035e-96,1.29911969631e-09,4.20147490471e-49,1.69198482772e-05,6.06857172449e-11,4.95004997145e-126,1.70867875239e-22,1.71421968601e-09,1.02311187474e-12,4.7758722761e-16,4.00719375916e-21,1.30295938737e-09,7.17609165578e-09,4.41175809558e-46,3.15028402582e-13,1.66461276099e-21,1.77348940143e-21,1.31697335802e-162,0.0,2.70773273457e-219,5.84704853685e-259,4.26676153014e-36,1.06407912311e-50,3.54495278048e-163,4.52402340387e-56,3.40165678092e-30,2.63849183725e-40,0.0,1.69580708776e-17,0.0,2.09027857513e-10,4.65389558833e-22,6.31939211598e-30,1.69316118541e-05,4.72983111358e-05,-83.8394383944
3.13532916264e-19,1.56886084249e-13,5.71316927785e-210,1.14122121247e-95,1.54928858014e-09,1.02075555274e-48,1.77750347785e-05,6.96844854417e-11,2.69333423386e-125,3.07974936789e-22,2.06774341614e-09,1.30702475798e-12,6.30900889579e-16,5.80560185798e-21,1.49987386443e-09,7.92604748031e-09,9.63237162565e-46,3.79628221681e-13,2.11695727274e-21,2.51005709427e-21,9.11624095831e-162,0.0,3.72011871816e-218,1.29660701712e-257,6.3550854475e-36,2.01991665631e-50,3.13660450081e-162,8.89822256015e-56,5.94383467563e-30,4.87216859946e-40,0.0,2.22731426718e-17,0.0,2.28023186785e-10,6.95593661479e-22,8.97936082915e-30,1.77883772837e-05,4.96509212365e-05,-83.6794367944
4.16633344712e-19,1.83196797684e-13,7.60171022738e-209,4.96263570274e-95,1.84558016066e-09,2.47070563154e-48,1.86689747429e-05,7.99733449507e-11,1.45802488013e-124,5.5291015307e-22,2.49100975601e-09,1.6673168602e-12,8.3231838879e-16,8.3971464626e-21,1.72540659341e-09,8.75087823619e-09,2.09651305321e-45,4.57101595163e-13,2.69036949158e-21,3.54752411425e-21,6.27813962372e-161,0.0,5.07576223507e-217,2.85187966303e-256,9.45542732629e-36,3.82710721566e-50,2.75741066819e-161,1.74686496954e-55,1.03595277516e-29,8.97684536017e-40,0.0,2.92216000772e-17,0.0,2.48684782759e-10,1.03770102822e-21,1.274608931e-29,1.86841185842e-05,5.21111577907e-05,-83.5194351944
5.53012171091e-19,2.13806851469e-13,1.00434208604e-207,2.14708368301e-94,2.19609411067e-09,5.95798679013e-48,1.96031783598e-05,9.17305463255e-11,7.85296450225e-124,9.88730632531e-22,2.99711097179e-09,2.12386108922e-12,1.0965735186e-15,1.21253359362e-20,1.98354029057e-09,9.65768177137e-09,4.54888245212e-45,5.49936379274e-13,3.41674628057e-21,5.00672647336e-21,4.30152560127e-160,0.0,6.8776363208e-216,6.22164439246e-255,1.40532790869e-35,7.23744803553e-50,2.40843830191e-160,3.42289091349e-55,1.80098544446e-29,1.65028921361e-39,0.0,3.82951634481e-17,0.0,2.71153222396e-10,1.54513535178e-21,1.80746503377e-29,1.96203785594e-05,5.4683445139e-05,-83.3594335943
7.33204523049e-19,2.49399537822e-13,1.31761383379e-206,9.24228939283e-94,2.61027595291e-09,1.4313879065e-47,2.05792019374e-05,1.05157984672e-10,4.20819978001e-123,1.76110661566e-21,3.60146195995e-09,2.7015170557e-12,1.44279932929e-15,1.74796770152e-20,2.27878555099e-09,1.06541895646e-08,9.83908382438e-45,6.61085497411e-13,4.3362518195e-21,7.05617151397e-21,2.93217861343e-159,0.0,9.25487613794e-215,1.34626431158e-253,2.08646413775e-35,1.36608567982e-49,2.09007553915e-159,6.69428860814e-55,3.1230393434e-29,3.02713131092e-39,0.0,5.01304153729e-17,0.0,2.95580437226e-10,2.29635200777e-21,2.56049696517e-29,2.05987510024e-05,5.73723643633e-05,-83.1994319943
