0-Albert 2008,1-Baroudi 2000a,2-Bezzina 2003,3-Bezzina 2003,4-Ellinor 2008,5-Gosselin-Badaroudine 2012,6-Groenewegen 2003a,7-Groenewegen 2003a,8-Groenewegen 2003b,9-Guetter 2013,10-Gui 2010a,11-Makita 1998,12-O'Leary 2002,13-Rook 1999,14-Surber 2008,15-Vatta 2002b,16-Wei 1999,17-Wei 1999,18-Zhang 2008,sum,gauss,x
0.0,2.98856416774e-169,1.93135259704e-05,4.19848573105e-07,0.0,2.41179050234e-14,2.86952262893e-08,6.10560126081e-12,2.67580749484e-21,7.8565665298e-33,7.79717946544e-65,5.12890710463e-28,0.0,0.0,5.15936424809e-38,0.0,1.91711976024e-37,9.84974973729e-67,0.0,1.97620758995e-05,3.32994485558e-07,-114.879748797
0.0,4.0461895195e-168,1.99914531467e-05,4.55724603671e-07,0.0,4.24409803131e-14,3.22540782841e-08,7.14520665523e-12,3.83272827286e-21,1.30632982642e-32,2.06177773e-64,7.62678850918e-28,0.0,0.0,8.94641816847e-38,0.0,3.1247277029e-37,3.10609468917e-66,0.0,2.04794390163e-05,3.62603295884e-07,-114.719747197
0.0,5.42961935122e-167,2.06900471248e-05,4.94447040027e-07,0.0,7.42253666772e-14,3.62331535183e-08,8.35654251923e-12,5.48128888228e-21,2.16801624303e-32,5.43389893708e-64,1.13255812968e-27,0.0,0.0,1.54843092445e-37,0.0,5.08530765739e-37,9.75086875708e-66,0.0,2.12207357491e-05,3.94722875079e-07,-114.559745597
0.0,7.221577471e-166,2.14098151238e-05,5.36221962607e-07,0.0,1.29015061967e-13,4.06793635097e-08,9.7670618517e-12,7.82670291206e-21,3.5913841271e-32,1.42740320645e-63,1.6795047173e-27,0.0,0.0,2.67500203663e-37,0.0,8.26350716513e-37,3.04727084168e-65,0.0,2.1986726346e-05,4.29554908526e-07,-114.399743997
0.0,9.51994178309e-165,2.21512722746e-05,5.81268683431e-07,0.0,2.22868965717e-13,4.5644523823e-08,1.1408452176e-11,1.1158260681e-20,5.93814535952e-32,3.7372072069e-63,2.48716090199e-27,0.0,0.0,4.61260256525e-37,0.0,1.34076820978e-36,9.48020931108e-65,0.0,2.27781971132e-05,4.67316288879e-07,-114.239742397
0.0,1.24387299137e-163,2.29149415784e-05,6.29820458959e-07,0.0,3.82630776049e-13,5.1185827533e-08,1.33172634684e-11,1.58831140344e-20,9.80007565668e-32,9.75243548294e-63,3.67814176352e-27,0.0,0.0,7.93884995429e-37,0.0,2.17212653396e-36,2.93605320444e-64,0.0,2.35959615648e-05,5.08240178278e-07,-114.079740797
0.0,1.61085819448e-162,2.37013538576e-05,6.82125230826e-07,0.0,6.52876923373e-13,5.73663599904e-08,1.55356251952e-11,2.25733648588e-20,1.61434989901e-31,2.53655563779e-62,5.43194011776e-27,0.0,0.0,1.36382544787e-36,0.0,3.51365129143e-36,9.05209371105e-64,0.0,2.44408616369e-05,5.52577137902e-07,-113.919739197
0.0,2.06765516619e-161,2.45110476984e-05,7.38446394728e-07,0.0,1.10714335209e-12,6.42556580224e-08,1.81120644889e-11,3.20315861751e-20,2.65433388752e-31,6.5756864752e-62,8.01093874914e-27,0.0,0.0,2.33856596176e-36,0.0,5.67511042345e-36,2.77826256031e-63,0.0,2.53137689703e-05,6.00596328578e-07,-113.759737597
0.0,2.6305008013e-160,2.53445693863e-05,7.99063597709e-07,0.0,1.86593930814e-12,7.19303168844e-08,2.11024390251e-11,4.53818384456e-20,4.35615245772e-31,1.69903842972e-61,1.17981462834e-26,0.0,0.0,4.00248853854e-36,0.0,9.15233893706e-36,8.48861148048e-63,0.0,2.62155862693e-05,6.52586786366e-07,-113.599735997
0.0,3.31694517618e-159,2.62024728331e-05,8.64273563972e-07,0.0,3.12544808475e-12,8.04746484795e-08,2.45709998793e-11,6.41958897252e-20,7.13575989666e-31,4.37553039039e-61,1.7351861395e-26,0.0,0.0,6.83754516654e-36,0.0,1.47377774538e-35,2.58189842014e-62,0.0,2.7147248742e-05,7.08858777182e-07,-113.439734397
0.0,4.14550721872e-158,2.70853194951e-05,9.34390949303e-07,0.0,5.20293240723e-12,8.99813945592e-08,2.85916015571e-11,9.06679623947e-20,1.16672102596e-30,1.12311339169e-60,2.54847449222e-26,0.0,0.0,1.16589639047e-35,0.0,2.3695943965e-35,7.81773188675e-62,0.0,2.81097256335e-05,7.6974523471e-07,-113.279732797
0.0,5.13519081026e-157,2.79936782837e-05,1.00974922409e-06,0.0,8.6080582471e-12,1.00552498831e-07,3.32490785342e-11,1.27856256869e-19,1.90407240479e-30,2.87330616931e-60,3.73780327398e-26,0.0,0.0,1.98430919922e-35,0.0,3.80415456961e-35,2.35646784081e-61,0.0,2.91040218637e-05,8.3560328604e-07,-113.119731197
0.0,6.30485383234e-156,2.89281254661e-05,1.09070158482e-06,0.0,1.41541348473e-11,1.12299942102e-07,3.86408100312e-11,1.80016209351e-19,3.10162673719e-30,7.32665266758e-60,5.47462677334e-26,0.0,0.0,3.37091942861e-35,0.0,6.0979578206e-35,7.071008959e-61,0.0,3.0131179788e-05,9.06815869643e-07,-112.959729597
0.0,7.672430925e-155,2.98892445583e-05,1.17762189388e-06,0.0,2.31303699694e-11,1.25346644825e-07,4.48784974089e-11,2.53059552388e-19,5.04295674424e-30,1.86206441395e-59,8.00745527654e-26,0.0,0.0,5.71580016966e-35,0.0,9.76006697645e-35,2.11222599326e-60,0.0,3.11922811059e-05,9.83793450485e-07,-112.799727997
0.0,9.25402096579e-154,3.08776262075e-05,1.27090564724e-06,0.0,3.75666915117e-11,1.39827441596e-07,5.20901815387e-11,3.55185604065e-19,8.18409369403e-30,4.71681883126e-59,1.16959756191e-25,0.0,0.0,9.67376070403e-35,0.0,1.55977983155e-34,6.28114042854e-60,0.0,3.22884489532e-05,1.06697583729e-06,-112.639726397
0.0,1.10628620883e-152,3.18938680666e-05,1.37097096975e-06,0.0,6.06379396476e-11,1.55890132436e-07,6.04225307972e-11,4.97747940099e-19,1.32570099033e-29,1.19088298337e-58,1.70600505926e-25,0.0,0.0,1.63419275901e-34,0.0,2.48894857536e-34,1.85941250965e-59,0.0,3.34208502292e-05,1.15683410714e-06,-112.479724797
0.0,1.3108229763e-151,3.29385746577e-05,1.47825963738e-06,0.0,9.72762999103e-11,1.73696615854e-07,7.0043434004e-11,6.96442208687e-19,2.14343445295e-29,2.99677669125e-58,2.48499834067e-25,0.0,0.0,2.75550283298e-34,0.0,3.96561608539e-34,5.47964115544e-59,0.0,3.45906982307e-05,1.2538726428e-06,-112.319723197
0.0,1.5394306152e-150,3.40123572272e-05,1.59323812567e-06,0.0,1.5509248989e-10,1.93424108961e-07,8.11449366904e-11,9.72931340878e-19,3.45911078989e-29,7.51631674117e-58,3.61471298538e-25,0.0,0.0,4.63754439686e-34,0.0,6.30881121799e-34,1.60756156529e-58,0.0,3.57992556993e-05,1.35863128836e-06,-112.159721597
0.0,1.79190805121e-149,3.51158335898e-05,1.71639868375e-06,0.0,2.45751180248e-10,2.15266460123e-07,9.39465636031e-11,1.35706546735e-18,5.57196494226e-29,1.87897569667e-57,5.25077565853e-25,0.0,0.0,7.79049291848e-34,0.0,1.00213566172e-33,4.69485555105e-58,0.0,3.70478384314e-05,1.47168762906e-06,-111.999719997
0.0,2.06733496385e-148,3.62496279631e-05,1.84826043271e-06,0.0,3.87009454595e-10,2.39435559861e-07,1.08699075352e-10,1.88990903721e-18,8.95863653365e-29,4.6816899751e-57,7.61684354819e-25,0.0,0.0,1.3062654266e-33,0.0,1.58945275285e-33,1.36494760273e-57,0.0,3.83378196642e-05,1.59365940118e-06,-111.839718397
0.0,2.36398929746e-147,3.74143707916e-05,1.98937048748e-06,0.0,6.05715456819e-10,2.66162855944e-07,1.25688712649e-10,2.62786167224e-18,1.43768948693e-28,1.16265145056e-56,1.10338870753e-24,0.0,0.0,2.18618830147e-33,0.0,2.51716015927e-33,3.95047075034e-57,0.0,3.96706355392e-05,1.72520703839e-06,-111.679716797
0.0,2.67928979377e-146,3.86106985604e-05,2.14030510058e-06,0.0,9.42186454604e-10,2.95700978838e-07,1.4524198771e-10,3.64825844299e-18,2.30291503651e-28,2.87780805015e-56,1.59618770977e-24,0.0,0.0,3.65202160458e-33,0.0,3.98030357177e-33,1.13820593566e-56,0.0,4.10477920683e-05,1.86703636083e-06,-111.519715197
0.0,3.00977063619e-145,3.98392535979e-05,2.30167082665e-06,0.0,1.45655260749e-09,3.28325483899e-07,1.67731089169e-10,5.05696779971e-18,3.68197107404e-28,7.09969197589e-56,2.30590450615e-24,0.0,0.0,6.08931931633e-33,0.0,6.28439774374e-33,3.26461496143e-56,0.0,4.24708741922e-05,2.01990141365e-06,-111.359713597
0.0,3.35109422477e-144,4.11006838683e-05,2.47410570582e-06,0.0,2.23787905922e-09,3.64336716906e-07,1.93579974306e-10,6.99868225791e-18,5.87587390823e-28,1.74575216573e-55,3.32660013898e-24,0.0,0.0,1.01343009578e-32,0.0,9.90725297096e-33,9.32142290918e-56,0.0,4.39415577501e-05,2.18460746192e-06,-111.199711997
0.0,3.69810642493e-143,4.23956427525e-05,2.65828046428e-06,0.0,3.41718246015e-09,4.04061809723e-07,2.23271230644e-10,9.67083251572e-18,9.35953346109e-28,4.27849541112e-55,4.79249658977e-24,0.0,0.0,1.68348202872e-32,0.0,1.55949849999e-32,2.64954672519e-55,0.0,4.54616254802e-05,2.36201414884e-06,-111.039710397
0.0,4.04493641011e-142,4.3724788818e-05,2.85489972989e-06,0.0,5.18586065868e-09,4.478568131e-07,2.57353798027e-10,1.3342368886e-17,1.48807757957e-27,1.04511709156e-54,6.89485205093e-24,0.0,0.0,2.79134045769e-32,0.0,2.45108736363e-32,7.49721695005e-55,0.0,4.70329885754e-05,2.55303882467e-06,-110.879708797
0.0,4.38514056538e-141,4.50887855783e-05,3.0647032608e-06,0.0,7.82158261394e-09,4.96108973763e-07,2.96451652284e-10,1.83790695822e-17,2.36149257188e-27,2.54451038845e-54,9.90581056561e-24,0.0,0.0,4.61962554681e-32,0.0,3.8465797528e-32,2.11187251954e-54,0.0,4.86577158472e-05,2.75866005383e-06,-110.719707197
0.0,4.71188700641e-140,4.648830124e-05,3.28846718447e-06,0.0,1.17243709032e-08,5.49239163129e-07,3.4127356252e-10,2.5277586009e-17,3.74056523099e-27,6.17460108706e-54,1.42120593757e-23,0.0,0.0,7.63115679266e-32,0.0,6.02743883852e-32,5.92208238382e-54,0.0,5.0338073232e-05,2.97992130785e-06,-110.559705597
0.0,5.01817430984e-139,4.79240084385e-05,3.52700524448e-06,0.0,1.74664875985e-08,6.07704465143e-07,3.92624046164e-10,3.4711163252e-17,5.91394825139e-27,1.49340974305e-53,2.03622579992e-23,0.0,0.0,1.25824037728e-31,0.0,9.43046274609e-32,1.65318065776e-53,0.0,5.20765772598e-05,3.21793485214e-06,-110.399703997
0.0,5.29707528776e-138,4.93965839631e-05,3.78117005242e-06,0.0,2.58608460789e-08,6.72000930802e-07,4.5141565905e-10,4.75909348622e-17,9.33270301006e-27,3.60009908727e-53,2.91337766429e-23,0.0,0.0,2.0707444068e-31,0.0,1.47324615394e-31,4.59415148317e-53,0.0,5.38760672081e-05,3.47388583468e-06,-110.239702397
0.0,5.54199431459e-137,5.09067084686e-05,4.05185434163e-06,0.0,3.80540599181e-08,7.42666507097e-07,5.18682772317e-10,6.51479569145e-17,1.47003274852e-26,8.64998444871e-53,4.16264681972e-23,0.0,0.0,3.40156688303e-31,0.0,2.29805145626e-31,1.27095282812e-52,0.0,5.57398020601e-05,3.74903658485e-06,-110.079700797
0.0,5.74692505494e-136,5.24550661771e-05,4.33999221942e-06,0.0,5.56519497862e-08,8.20284148136e-07,5.955970037e-10,8.904281093e-17,2.31119299384e-26,2.07148406916e-52,5.93942319787e-23,0.0,0.0,5.57726359448e-31,0.0,3.57920276593e-31,3.50019852639e-52,0.0,5.76715900915e-05,4.04473113114e-06,-109.919699197
0.0,5.90669462702e-135,5.40423445661e-05,4.64656041447e-06,0.0,8.08874026656e-08,9.05485116253e-07,6.83484488115e-10,1.21511790137e-16,3.62689558838e-26,4.94439623743e-52,8.46293304502e-23,0.0,0.0,9.12752361485e-31,0.0,5.56615090652e-31,9.59610626128e-52,0.0,5.96759609841e-05,4.36239994617e-06,-109.759697597
0.0,6.01718038492e-134,5.56692340459e-05,4.97257951537e-06,0.0,1.16842950331e-07,9.98952480936e-07,7.83845191292e-10,1.65561545988e-16,5.68098356063e-26,1.17627897764e-51,1.2042023402e-22,0.0,0.0,1.49098885834e-30,0.0,8.64302504207e-31,2.61900630685e-51,0.0,6.17583928379e-05,4.70356492806e-06,-109.599695997
0.0,6.07548665077e-133,5.73364276242e-05,5.31911519636e-06,0.0,1.67743328951e-07,1.10142482337e-06,8.98374490812e-10,2.25227815069e-16,8.88181351268e-26,2.78915597883e-51,1.71111798735e-22,0.0,0.0,2.43100285803e-30,0.0,1.34004285282e-30,7.11569238603e-51,0.0,6.39256093476e-05,5.06984462717e-06,-109.439694397
0.0,6.0800708241e-132,5.90446205588e-05,5.68727942605e-06,0.0,2.39336601147e-07,1.21370015431e-06,1.02898727134e-09,3.05918732327e-16,1.38601971043e-25,6.59174908248e-51,2.42807654806e-22,0.0,0.0,3.95627233468e-30,0.0,2.07450135505e-30,1.92458417734e-50,0.0,6.61859657279e-05,5.46295972737e-06,-109.279692797
0.0,6.03081120215e-131,6.07945099986e-05,6.07823165451e-06,0.0,3.39386137823e-07,1.33664005287e-06,1.17784480523e-09,4.14869601994e-16,2.15887153877e-25,1.55272280388e-50,3.44069930534e-22,0.0,0.0,6.42652982242e-30,0.0,3.20664497556e-30,5.18198058963e-50,0.0,6.8549945689e-05,5.88473879124e-06,-109.119691197
0.0,5.92901234903e-130,6.25867946114e-05,6.49317997399e-06,0.0,4.78299799403e-07,1.47117403377e-06,1.34738471617e-09,5.61744274975e-16,3.35640093827e-25,3.64546215227e-50,4.86892397222e-22,0.0,0.0,1.04197311573e-29,0.0,4.94914476069e-30,1.38897291744e-49,0.0,7.10307958038e-05,6.33712427871e-06,-108.959689597
0.0,5.77734768305e-129,6.44221742005e-05,6.93338224833e-06,0.0,6.69926899782e-07,1.61830415005e-06,1.54035435235e-09,7.59429025342e-16,5.20847405508e-25,8.53054257192e-50,6.88051893486e-22,0.0,0.0,1.68626621428e-29,0.0,7.62696151489e-30,3.70621746942e-49,0.0,7.36453278537e-05,6.82217884867e-06,-108.799687997
0.0,5.57974280921e-128,6.63013493085e-05,7.40014720561e-06,0.0,9.32557787214e-07,1.77910983848e-06,1.75984792679e-09,1.02507873723e-15,8.06745989087e-25,1.98960156662e-49,9.70982322758e-22,0.0,0.0,2.72386388779e-29,0.0,1.17358641502e-29,9.84480559993e-49,0.0,7.64149239888e-05,7.34209195339e-06,-108.639686397
0.0,5.34120670367e-127,6.82250208094e-05,7.89483548883e-06,0.0,1.29016485763e-06,1.95475301403e-06,2.00934781621e-09,1.38149321144e-15,1.24724784728e-24,4.62509835171e-49,1.36836948379e-21,0.0,0.0,4.39171656581e-29,0.0,1.80310373485e-29,2.60328979422e-48,0.0,7.93667835191e-05,7.8991867355e-06,-108.479684797
0.0,5.06762088169e-126,7.01938894876e-05,8.41886065852e-06,0.0,1.77392715531e-06,2.14648341973e-06,2.29277044637e-09,1.85892462987e-15,1.92467918517e-24,1.07162103301e-48,1.92573873101e-21,0.0,0.0,7.06761434934e-29,0.0,2.76610379761e-29,6.85294130036e-48,0.0,8.25354534935e-05,8.49592723743e-06,-108.319683197
0.0,4.76549892657e-125,7.22086556058e-05,8.97369014164e-06,0.0,2.42408293641e-06,2.35564423763e-06,2.61451723114e-09,2.49744713886e-15,2.96451447009e-24,2.47472465044e-48,2.70640805774e-21,0.0,0.0,1.13527486414e-28,0.0,4.23699892208e-29,1.79585237312e-47,0.0,8.59646874412e-05,9.13492593329e-06,-108.159681597
0.0,4.44173007134e-124,7.42700184601e-05,9.56084612036e-06,0.0,3.29215508646e-06,2.58367796601e-06,2.97953107513e-09,3.35005798591e-15,4.5576234172e-24,5.69610436773e-48,3.79831622197e-21,0.0,0.0,1.82019886523e-28,0.0,6.48022902102e-29,4.68493294224e-47,0.0,8.97096771674e-05,9.81895159315e-06,-107.999679997
0.0,4.1033208435e-123,7.63786759233e-05,1.01819063543e-05,0.0,4.44359240325e-06,2.83213256744e-06,3.39335899552e-09,4.48672901676e-15,6.99379566631e-24,1.30675566202e-47,5.32342189719e-21,0.0,0.0,2.91290482303e-28,0.0,9.8961091481e-29,1.21667686516e-46,0.0,9.38397006118e-05,1.05509374897e-05,-107.839678397
0.0,3.75714812594e-122,7.85353239761e-05,1.08385049298e-05,0.0,5.96086469905e-06,3.10266789138e-06,3.86222146773e-09,5.99969057796e-15,1.07121607149e-23,2.9879700602e-47,7.45062289994e-21,0.0,0.0,4.65289645983e-28,0.0,1.50897039466e-28,3.14547506136e-46,0.0,9.84412237238e-05,1.13339899573e-05,-107.679676797
0.0,3.40973545999e-121,8.07406562265e-05,1.1532332929e-05,0.0,7.94704059587e-06,3.39706237462e-06,4.39308915271e-09,8.01031071315e-15,1.63768683691e-23,6.80962962012e-47,1.04134876665e-20,0.0,0.0,7.418397843e-28,0.0,2.29741304318e-28,8.09536374449e-46,0.0,0.000103621485223,1.21713973133e-05,-107.519675197
0.0,3.06706218979e-120,8.29953634174e-05,1.2265139012e-05,0.0,1.05298629207e-05,3.71722002138e-06,4.99376772014e-09,1.06780356902e-14,2.49904614412e-23,1.54680703679e-46,1.45345556458e-20,0.0,0.0,1.18055572345e-27,0.0,3.49252534306e-28,2.07408052512e-45,0.0,0.00010951257915,1.30666391517e-05,-107.359673597
0.0,2.73441234143e-119,8.53001329225e-05,1.30387299051e-05,0.0,1.38663169279e-05,4.06517766443e-06,5.67299154256e-09,1.4211989254e-14,3.80633782465e-23,3.50198422779e-46,2.02585911017e-20,0.0,0.0,1.87522118181e-27,0.0,5.30129742527e-28,5.28997944924e-45,0.0,0.000116276030426,1.40233960185e-05,-107.199671997
0.0,2.41626718761e-118,8.76556482305e-05,1.3854970787e-05,0.0,1.81476604797e-05,4.44311250723e-06,6.44052710031e-09,1.88859949541e-14,5.78668743046e-23,7.9023749296e-46,2.81980220897e-20,0.0,0.0,2.97309062426e-27,0.0,8.03464875532e-28,1.34314061273e-44,0.0,0.00012410783255,1.50455594785e-05,-107.039670397
0.0,2.11624251233e-117,9.00625884185e-05,1.47157855662e-05,0.0,2.36048523163e-05,4.85334994585e-06,7.30728700667e-09,2.50579976831e-14,8.78096723485e-23,1.77732346559e-45,3.91949380128e-20,0.0,0.0,4.70493288972e-27,0.0,1.21588847389e-27,3.39490872507e-44,0.0,0.000133243883559,1.61372425841e-05,-106.879668797
0.0,1.83706887924e-116,9.25216276135e-05,1.56231570417e-05,0.0,3.05142744737e-05,5.2983716684e-06,8.28545563602e-09,3.31951286958e-14,1.32997760229e-22,3.98419620244e-45,5.44055550448e-20,0.0,0.0,7.43170320628e-27,0.0,1.83722652937e-27,8.54228090535e-44,0.0,0.000143965716286,1.73027907529e-05,-106.719667197
0.0,1.58061090195e-115,9.5033434443e-05,1.65791269391e-05,0.0,3.92035980522e-05,5.78082402791e-06,9.38862741699e-09,4.39059971882e-14,2.01064749071e-22,8.90185176613e-45,7.54151217606e-20,0.0,0.0,1.17169053006e-26,0.0,2.77187597971e-27,2.1397287403e-43,0.0,0.000156606372133,1.85467930661e-05,-106.559665597
0.0,1.34791973982e-114,9.75986714753e-05,1.75857958144e-05,0.0,5.00575887393e-05,6.30352668341e-06,1.06319589355e-08,5.79822187845e-14,3.0340112276e-22,1.98237310802e-44,1.04394004128e-19,0.0,0.0,1.8438565093e-26,0.0,4.17567801224e-27,5.33559327399e-43,0.0,0.000171556214729,1.98740939938e-05,-106.399663997
0.0,1.13931186763e-113,0.000100217994649,1.86453228178e-05,0.0,6.3523591276e-05,6.86948150218e-06,1.20323360817e-08,7.64517290476e-14,4.56970399567e-22,4.40003200732e-44,1.44309393893e-19,0.0,0.0,2.89621607831e-26,0.0,6.2809065387e-27,1.32448132078e-42,0.0,0.000189268422657,2.12898055573e-05,-106.239662397
0.0,9.54466601826e-113,0.00010289205269,1.97599253092e-05,0.0,8.01163727072e-05,7.4818817143e-06,1.36085575682e-08,1.00647105628e-13,6.86987118156e-22,9.73400740619e-44,1.99212037538e-19,0.0,0.0,4.54071702728e-26,0.0,9.43321602377e-27,3.27301566744e-42,0.0,0.000210263841079,2.27993199363e-05,-106.079660797
0.0,7.92534869163e-112,0.000105621486525,2.09318783179e-05,0.0,0.000100421945878,8.14412130888e-06,1.53815362465e-08,1.32292969481e-13,1.0308577877e-21,2.14631226609e-43,2.74623994698e-19,0.0,0.0,7.10571122989e-26,0.0,1.4146185531e-26,8.05173468067e-42,0.0,0.000235134813699,2.44083225276e-05,-105.919659197
0.0,6.52252194463e-111,0.000108406928675,2.21635138377e-05,0.0,0.000125099941136,8.8598046594e-06,1.73745197528e-08,1.73617595065e-13,1.54396893218e-21,4.71693119512e-43,3.78062246522e-19,0.0,0.0,1.10989094628e-25,0.0,2.11817110808e-26,1.97183218986e-41,0.0,0.000264547563002,2.61228054629e-05,-105.759657597
0.0,5.32049753468e-110,0.000111249002648,2.34572199509e-05,0.0,0.000154884050221,9.63275636329e-06,1.96133321238e-08,2.27495182284e-13,2.30817108705e-21,1.03321707248e-42,5.19744699618e-19,0.0,0.0,1.73038484063e-25,0.0,3.16683073232e-26,4.80717102831e-41,0.0,0.000299242642743,2.79490815936e-05,-105.599655997
0.0,4.3015846236e-109,0.000114148322318,2.48154397724e-05,0.0,0.000190580037117,1.04670312789e-05,2.21266381414e-08,2.97626891382e-13,3.44418978555e-21,2.25573981213e-42,7.13540708596e-19,0.0,0.0,2.69274193071e-25,0.0,4.72749178065e-26,1.16667077817e-40,0.0,0.000340032957422,2.98937989467e-05,-105.439654397
0.0,3.44702333324e-108,0.000117105491298,2.62406702063e-05,0.0,0.000233060801762,1.13669247402e-05,2.49462322826e-08,3.88770791912e-13,5.12974516293e-21,4.90853434467e-42,9.78248902738e-19,0.0,0.0,4.1825043654e-25,0.0,7.0465872658e-26,2.81868271127e-40,0.0,0.000387798834628,3.19639556581e-05,-105.279652797
0.0,2.73778602775e-107,0.000120121102301,2.77354605075e-05,0.0,0.000283257999612,1.23369829285e-05,2.81073542817e-08,5.07033420989e-13,7.62595336761e-21,1.06458431228e-41,1.33931246679e-18,0.0,0.0,6.48436885439e-25,0.0,1.04874283684e-25,6.77927401547e-40,0.0,0.00044347965321,3.41669153888e-05,-105.119651197
0.0,2.15523340461e-106,0.000123195736494,2.93024106421e-05,0.0,0.000342149768234,1.33820133748e-05,3.16490334409e-08,6.60238796886e-13,1.13157185849e-20,2.30130239124e-41,1.83111820853e-18,0.0,0.0,1.00343364259e-24,0.0,1.55848024285e-25,1.62315244346e-39,0.0,0.000508061578438,3.65104232264e-05,-104.959649596
0.0,1.6816230207e-105,0.000126329962846,3.0944169437e-05,0.0,0.000410744195818,1.45070955684e-05,3.56144639668e-08,8.58394628417e-13,1.67594502915e-20,4.95829901671e-41,2.50007351269e-18,0.0,0.0,1.54988417067e-24,0.0,2.31246791209e-25,3.86878465397e-39,0.0,0.000582561038992,3.90026220767e-05,-104.799647996
0.0,1.300476491e-104,0.000129524337469,3.26634325143e-05,0.0,0.000490058288456,1.57175916398e-05,4.00514137515e-08,1.11428026395e-12,2.47757630881e-20,1.06477326404e-40,3.40871823981e-18,0.0,0.0,2.38945835715e-24,0.0,3.42603858621e-25,9.17970929642e-39,0.0,0.000668003702608,4.16520695463e-05,-104.639646396
0.0,9.96818053384e-104,0.000132779402946,3.44629400031e-05,0.0,0.000581092354373,1.70191570869e-05,4.50126691654e-08,1.44418683615e-12,3.65581278889e-20,2.27901382645e-40,4.64121148121e-18,0.0,0.0,3.6769635777e-24,0.0,5.06816686707e-25,2.16831525289e-38,0.0,0.000765398868522,4.44677553188e-05,-104.479644796
0.0,7.57301490212e-103,0.000136095687659,3.63454740212e-05,0.0,0.000684799922347,1.84177515076e-05,5.0556518584e-08,1.86884732077e-12,5.38431543158e-20,4.86185699917e-40,6.31064193674e-18,0.0,0.0,5.64766370262e-24,0.0,7.48603203873e-25,5.0986481917e-38,0.0,0.000875709393922,4.74591190245e-05,-104.319643196
0.0,5.70244697147e-102,0.00013947370511,3.83138559233e-05,0.0,0.000802053544106,1.99196493018e-05,5.67472775278e-08,2.41460312871e-12,7.91528723535e-20,1.03376732341e-39,8.56875347604e-18,0.0,0.0,8.65840640723e-24,0.0,1.10406483651e-24,1.19351200925e-37,0.0,0.000999817504133,5.06360686019e-05,-104.159641596
0.0,4.25591775482e-101,0.00014291395323,4.03709433082e-05,0.0,0.000933607088993,2.15314502996e-05,6.36558584569e-08,3.11486473826e-12,1.16142856428e-19,2.19083070157e-39,1.16188644555e-17,0.0,0.0,1.32494162358e-23,0.0,1.62584670646e-24,2.78123486545e-37,0.0,0.0011384870948,5.40089991513e-05,-103.999639996
0.0,3.14821747597e-100,0.000146416913696,4.25196267806e-05,0.0,0.00108005541309,2.32600902726e-05,7.13603884284e-08,4.01193716246e-12,1.70101430049e-19,4.62764712445e-39,1.57330038939e-17,0.0,0.0,2.02369546885e-23,0.0,2.39059900052e-24,6.45190051003e-37,0.0,0.00129232340824,5.75888122752e-05,-103.839638396
0.0,2.30821230284e-99,0.000149983051225,4.47628264642e-05,0.0,0.00124179256066,2.51128512791e-05,7.99468779945e-08,5.15929723082e-12,2.48664085656e-19,9.74264885812e-39,2.12746068349e-17,0.0,0.0,3.08519922159e-23,0.0,3.50974846088e-24,1.48996745955e-36,0.0,0.00146173124166,6.13869359027e-05,-103.679636796
0.0,1.67736008814e-98,0.000153612812883,4.71034882602e-05,0.0,0.00141896991714,2.70973717929e-05,8.950994489e-08,6.62442933315e-12,3.62833855507e-19,2.0443688916e-38,2.87285272961e-17,0.0,0.0,4.6947330795e-23,0.0,5.14502360443e-24,3.42535060318e-36,0.0,0.00164687310664,6.54153445913e-05,-103.519635196
0.0,1.20813755866e-97,0.000157306627374,4.95445798498e-05,0.0,0.00161145596188,2.92216565614e-05,1.00153596234e-07,8.49235012496e-12,5.28435737459e-19,4.27569655757e-38,3.87406686175e-17,0.0,0.0,7.1306354839e-23,0.0,7.53079579647e-24,7.83921187186e-36,0.0,0.00184762898776,6.9686580299e-05,-103.359633596
0.0,8.62473965125e-97,0.000161064904338,5.20890864368e-05,0.0,0.00181879944698,3.14940861351e-05,1.11992073143e-07,1.08699815547e-11,7.68185660765e-19,8.91291750784e-38,5.21702344156e-17,0.0,0.0,1.08102367428e-22,0.0,1.10061769827e-23,1.78598949161e-35,0.0,0.00206355952683,7.42137736186e-05,-103.199631996
0.0,6.10260316462e-96,0.000164888033642,5.47400062292e-05,0.0,0.00204019793713,3.3923426009e-05,1.25150761833e-07,1.38915664192e-11,1.11462774727e-18,1.85181797964e-37,7.01585156873e-17,0.0,0.0,1.6358060591e-22,0.0,1.60610610668e-23,4.05064815306e-35,0.0,0.00229387456766,7.90106654632e-05,-103.039630396
0.0,4.27980313963e-95,0.000168776384664,5.75003456575e-05,0.0,0.00227447366873,3.65188353103e-05,1.39767175451e-07,1.77253626315e-11,1.61429589483e-18,3.83479457599e-37,9.4219311053e-17,0.0,0.0,2.4706888674e-22,0.0,2.34020603643e-23,9.145538201e-35,0.0,0.00253740901926,8.4091629191e-05,-102.879628796
0.0,2.97489734086e-94,0.000172730305587,6.0373114331e-05,0.0,0.00252005860987,3.92898749681e-05,1.55992011071e-07,2.25819028452e-11,2.33359815651e-18,7.91500714042e-37,1.26357604567e-16,0.0,0.0,3.72472267344e-22,0.0,3.40467826123e-23,2.05557411479e-34,0.0,0.00279260791935,8.94716931558e-05,-102.719627196
