0-Clatot 2012,1-Cordeiro 2006,2-Hu 2007,3-Keller 2005,4-Pfahnl 2007,5-Ye 2003,sum,gauss,x
1.36406687565e-25,0.0,0.0,9.82423075805e-26,0.0,1.87602428579e-06,1.87602428579e-06,1.84045805124e-12,-111.999719997
1.74905384573e-25,0.0,0.0,1.24683044981e-25,0.0,1.94003048829e-06,1.94003048829e-06,2.06539381313e-12,-111.839718397
2.24137861558e-25,0.0,0.0,1.58154924541e-25,0.0,2.0060707218e-06,2.0060707218e-06,2.31717289992e-12,-111.679716797
2.87059415409e-25,0.0,0.0,2.00504679472e-25,0.0,2.07420420089e-06,2.07420420089e-06,2.59891831611e-12,-111.519715197
3.67428547194e-25,0.0,0.0,2.5405794486e-25,0.0,2.14449167693e-06,2.14449167693e-06,2.91410663284e-12,-111.359713597
4.70022364195e-25,0.0,0.0,3.21741826321e-25,0.0,2.21699547181e-06,2.21699547181e-06,3.26660685639e-12,-111.199711997
6.00908956593e-25,0.0,0.0,4.0723841549e-25,0.0,2.29177951227e-06,2.29177951227e-06,3.66072343509e-12,-111.039710397
7.67791605275e-25,0.0,0.0,5.1517695702e-25,0.0,2.36890936473e-06,2.36890936473e-06,4.1012438301e-12,-110.879708797
9.80443494271e-25,0.0,0.0,6.51374262312e-25,0.0,2.4484522707e-06,2.4484522707e-06,4.59349111759e-12,-110.719707197
1.25125638418e-24,0.0,0.0,8.23135312599e-25,0.0,2.53047718278e-06,2.53047718278e-06,5.14338213587e-12,-110.559705597
1.59593269199e-24,0.0,0.0,1.03962890713e-24,0.0,2.61505480111e-06,2.61505480111e-06,5.75749174125e-12,-110.399703997
2.03435791753e-24,0.0,0.0,1.31235682506e-24,0.0,2.70225761054e-06,2.70225761054e-06,6.44312379198e-12,-110.239702397
2.59169972948e-24,0.0,0.0,1.65573944798e-24,0.0,2.79215991821e-06,2.79215991821e-06,7.20838953921e-12,-110.079700797
3.29979173812e-24,0.0,0.0,2.08784633723e-24,0.0,2.88483789182e-06,2.88483789182e-06,8.06229417037e-12,-109.919699197
4.19887461221e-24,0.0,0.0,2.63130712844e-24,0.0,2.98036959836e-06,2.98036959836e-06,9.01483232206e-12,-109.759697597
5.33978545896e-24,0.0,0.0,3.31444660325e-24,1.48219693752e-323,3.07883504352e-06,3.07883504352e-06,1.0077093458e-11,-109.599695997
6.78670916421e-24,0.0,0.0,4.17269830628e-24,9.23902757723e-322,3.18031621156e-06,3.18031621156e-06,1.1261378094e-11,-109.439694397
8.62063378422e-24,0.0,0.0,5.25036406202e-24,4.84727805135e-320,3.28489710581e-06,3.28489710581e-06,1.25813259443e-11,-109.279692797
1.09436874525e-23,0.0,0.0,6.60280278565e-24,2.50904321321e-318,3.39266378976e-06,3.39266378976e-06,1.40520571679e-11,-109.119691197
1.38845783011e-23,0.0,0.0,8.29915178082e-24,1.28498781881e-316,3.50370442867e-06,3.50370442867e-06,1.56903280021e-11,-108.959689597
1.76054136801e-23,0.0,0.0,1.04257081423e-23,6.51114935958e-315,3.61810933175e-06,3.61810933175e-06,1.75147021955e-11,-108.799687997
