0-Albert 2008,1-Baroudi 2000a,2-Bezzina 2003,3-Bezzina 2003,4-Ellinor 2008,5-Gosselin-Badaroudine 2012,6-Groenewegen 2003a,7-Groenewegen 2003a,8-Groenewegen 2003b,9-Guetter 2013,10-Gui 2010a,11-Makita 1998,12-O'Leary 2002,13-Rook 1999,14-Surber 2008,15-Vatta 2002b,16-Wei 1999,17-Wei 1999,18-Zhang 2008,sum,gauss,x
0.0,5.533379561246825e-108,0.00018798513076840527,8.424636224118729e-05,0.0,0.000427570192706955,9.73168293550556e-06,4.0045267611611166e-08,7.132336332828922e-13,2.3527402626988896e-21,2.0334166045813082e-42,1.1420704893208046e-18,0.0,0.0,1.9182914758615307e-25,0.0,9.049301541340623e-26,5.171117154511577e-40,0.0,0.0007095734146328995,0.0003431744842527475,-105.27965279652796
0.0,4.394867044552665e-107,0.0001928259800093892,8.904542584002887e-05,0.0,0.0005196612925209124,1.0562188893182017e-05,4.5119700294383316e-08,9.301966520402756e-13,3.497617709956251e-21,4.410162516059214e-42,1.5635992435195035e-18,0.0,0.0,2.9740338354737803e-25,0.0,1.3468065904623287e-25,1.2437164359202423e-39,0.0,0.0008121400078940049,0.0003596635341879652,-105.11965119651197
0.0,3.4597167810796353e-106,0.00019776157700320882,9.407616048262849e-05,0.0,0.0006277033342036218,1.1456881626158505e-05,5.080502736567072e-08,1.211265161203625e-12,5.189916042702034e-21,9.533408887327179e-42,2.1377647984786917e-18,0.0,0.0,4.602214450958675e-25,0.0,2.0014167329248724e-25,2.977813505286544e-39,0.0,0.0009310487595542506,0.0003768563469149579,-104.95964959649596
0.0,2.6994474806000788e-105,0.00020279283509561907,9.934707029767176e-05,0.0,0.000753545742703408,1.2420109890134388e-05,5.717058689413803e-08,1.574799167923462e-12,7.686665171275004e-21,2.05403219028254e-41,2.9187461105044807e-18,0.0,0.0,7.108491309082836e-25,0.0,2.9696956344701965e-25,7.09761996669085e-39,0.0,0.0010681629301485293,0.0003947782967563929,-104.79964799647996
0.0,2.0876069987159464e-104,0.00020792064699023157,0.0001048668096512641,0.0,0.0008990543036338258,1.3456464421464701e-05,6.429305891694255e-08,2.044243491750981e-12,1.1363319912584808e-20,4.4109452703747387e-41,3.979556222551713e-18,0.0,0.0,1.095916990871704e-24,0.0,4.399754815970869e-25,1.6840970438553767e-38,0.0,0.0012253625197999503,0.00041345544201749234,-104.63964639646396
0.0,1.600155296221325e-103,0.00021314588367658628,0.00011064417579932848,0.0,0.001066064168924681,1.4570787120014046e-05,7.2257179449743e-08,2.649485624219495e-12,1.6767261663337753e-20,9.441075953373739e-41,5.418447853661047e-18,0.0,0.0,1.6864269040584555e-24,0.0,6.508593239813731e-25,3.9779618173236555e-38,0.0,0.0014044972753495504,0.00043291453245958305,-104.47964479644796
0.0,1.2156681816562762e-102,0.00021846939334765807,0.00011668810080484745,0.0,0.0012563246695682473,1.5768180238103626e-05,8.115651667434847e-08,3.4285620020183425e-12,2.4694980550878023e-20,2.014079979284438e-40,7.36744800270375e-18,0.0,0.0,2.5902818485700823e-24,0.0,9.613641144469722e-25,9.35391096822367e-38,0.0,0.0016073315039041001,0.00045318301629725723,-104.31964319643197
0.0,9.153928033153176e-102,0.0002238920003075355,0.0001230076427011931,0.0,0.0014714365771568674,1.705401554257778e-05,9.109431392626457e-08,4.4297982210940775e-12,3.630319709445798e-20,4.282499608018434e-40,1.0003712192126233e-17,0.0,0.0,3.971148803313987e-24,0.0,1.4178516847806965e-24,2.189600979373996e-37,0.0,0.0018354813344519084,0.00047428904668653574,-104.15964159641595
0.0,6.831867974837451e-101,0.00022941450387001035,0.00012961197588413751,0.0,0.0017127829301825613,1.8433943414387096e-05,1.0218440436504704e-07,5.714488692746951e-12,5.3268528136185804e-20,9.075767252704025e-40,1.3564607306937642e-17,0.0,0.0,6.076799927703059e-24,0.0,2.0879294546123023e-24,5.10241584338347e-37,0.0,0.0020903455434699634,0.0004962614876706848,-103.99963999639996
0.0,5.053717527213901e-100,0.00023503767724888843,0.00013651038071667109,0.0,0.0019814550435574806,1.9913901847422415e-05,1.1455220247718979e-07,7.360245621359413e-12,7.801644536103363e-20,1.9170558546113072e-39,1.8367717464618758e-17,0.0,0.0,9.28161079696922e-24,0.0,3.0700324006698674e-24,1.1836569356748692e-36,0.0,0.002373031562933204,0.000519129919549798,-103.83963839638396
0.0,3.705288170347153e-99,0.00024076226644080694,0.0001437122323323532,0.0,0.0022781758255646977,2.1500125305619184e-05,1.2833577783322544e-07,9.465176874589761e-12,1.1404894154169735e-19,4.03600394122617e-39,2.483734003690286e-17,0.0,0.0,1.41501618434018e-23,0.0,4.507255918179816e-24,2.733474136313968e-36,0.0,0.0026842787948865117,0.0005429246436394923,-103.67963679636796
0.0,2.6926043520186176e-98,0.0002465889891014219,0.0001512269886247451,0.0,0.0026032230058774205,2.3199153394637408e-05,1.43687016797077e-07,1.21530884006688e-11,1.664125201948358e-19,8.469032420222572e-39,3.3539524690135114e-17,0.0,0.0,2.153223442479625e-23,0.0,6.6072934709500795e-24,6.284101858459577e-36,0.0,0.003024381836168144,0.0005676766863836184,-103.51963519635197
0.0,1.9393787125800076e-97,0.00025251853341582597,0.00015906417741237921,0.0,0.002956355298495453,2.5017839301681517e-05,1.607728781650559e-07,1.5579950605186584e-11,2.423652630452312e-19,1.771256298890016e-38,4.522834039550128e-17,0.0,0.0,3.2704418384806215e-23,0.0,9.671127233360995e-24,1.4381712005512073e-35,0.0,0.003393116637083501,0.0005934178027852854,-103.35963359633595
0.0,1.3844976808586338e-96,0.000258551556964087,0.00016723338277077268,0.0,0.003336744850090233,2.696335795429652e-05,1.7977674899308538e-07,1.9941921047738595e-11,3.5232575418546402e-19,3.6922782205660176e-38,6.090687654259689e-17,0.0,0.0,4.9580785060966815e-23,0.0,1.4134248335629232e-23,3.276552150013552e-35,0.0,0.0037896729444703643,0.0006201804791199656,-103.19963199631997
0.0,9.79628402741075e-96,0.00026468868558284983,0.00017574423052524047,0.0,0.0037429195237572016,2.9043213846278033e-05,2.0089990715236634e-07,2.5485279746458075e-11,5.112202449896389e-19,7.671368200880095e-38,8.190754941478251e-17,0.0,0.0,7.502569143227955e-23,0.0,2.0625783685820488e-23,7.431264280801786e-35,0.0,0.004212596579104084,0.000647997934894152,-103.03963039630396
0.0,6.870210303090637e-95,0.0002709305122239282,0.00018460637290054256,0.0,0.004172718610295006,3.1265248476150476e-05,2.2436309743378226e-07,3.251871039165317e-11,7.403913502581906e-19,1.588607600240768e-37,1.0999766457866709e-16,0.0,0.0,1.1331730895573835e-22,0.0,3.0053172257288624e-23,1.6778280609359362e-34,0.0,0.004659745139511883,0.0006769041240124042,-102.87962879628796
0.0,4.7754930998054503e-94,0.000277277595810882,0.00019382947232594362,0.0,0.004623265419609127,3.36376473410688e-05,2.504082282985479e-07,4.142845334012008e-11,1.0702968988486137e-18,3.2788824147082863e-37,1.4751796896837405e-16,0.0,0.0,1.7083314517283212e-22,0.0,4.3723236617860356e-23,3.7711284511850307e-34,0.0,0.005128260584743922,0.000706933735115526,-102.71962719627196
0.0,3.290076072705435e-93,0.0002837304600945717,0.00020342318439682755,0.0,0.005090959867939165,3.616894642644752e-05,2.79300196644361e-07,5.2696967281383906e-11,1.5443183652128886e-18,6.7452872301312165e-37,1.9756422814855485e-16,0.0,0.0,2.570618681239039e-22,0.0,6.351501519854952e-23,8.437898996662446e-34,0.0,0.0056145618117508225,0.0007381221910521406,-102.55962559625596
0.0,2.2466384382043266e-92,0.00029028959250871744,0.00021339713999677187,0.0,0.0055714936374061455,3.8868038129179055e-05,3.113288482207608e-07,6.692586931111962e-11,2.2241242414548234e-18,1.3830581856337916e-36,2.6422483031779336e-16,0.0,0.0,3.860937935422573e-22,0.0,9.212608806330354e-23,1.8794745292933082e-33,0.0,0.0061143598038151704,0.000770505647445796,-102.39962399623997
0.0,1.5205473817103643e-91,0.00029695544302651993,0.00022376092658684792,0.0,0.006059889750410045,4.174417654997008e-05,3.468110815819393e-07,8.486408174160751e-11,3.197207989329415e-18,2.8264795892357575e-36,3.528912345837981e-16,0.0,0.0,5.7881212459019835e-22,0.0,1.3342308391780207e-22,4.1675199892551434e-33,0.0,0.006622697192519403,0.00080412099031956,-102.23962239622395
0.0,1.020014293980317e-90,0.0003037284230194008,0.0002345240686718766,0.0,0.006550567493636371,4.480698208811888e-05,3.8609310370701524e-07,1.0744230287837864e-10,4.587460880414972e-18,5.7572707602590184e-36,4.706629823824286e-16,0.0,0.0,8.661080152907386e-22,0.0,1.929396292933566e-22,9.199369514056836e-33,7.8e-322,0.0071340131679622516,0.0008390058327398809,-102.07962079620796
0.0,6.78191098583226e-90,0.0003106089041189859,0.00024569600745651127,0.0,0.0070374325792341005,4.806644527003215e-05,4.2955284564442074e-07,1.358151434622264e-10,6.569971664850188e-18,1.1688340475615454e-35,6.268752759935828e-16,0.0,0.0,1.29358846421438e-21,0.0,2.785826244972335e-22,2.0215177581127348e-32,4.04027e-319,0.007642233624741052,0.0008751985104416483,-101.91961919619196
0.0,4.469278724991493e-89,0.00031759721708341844,0.0002572860797071459,0.0,0.007513991290858496,5.15329297408948e-05,4.776025467445038e-07,1.7141253658586426e-10,9.391700999420831e-18,2.3651269232120657e-35,8.337851743108417e-16,0.0,0.0,1.9284565076911323e-21,0.0,4.0163239212889117e-22,4.422177625640229e-32,2.0378388e-316,0.00814088529135008,0.0009127380763961463,-101.75961759617596
0.0,2.919189729457921e-88,0.0003246936506691658,0.00026930349583901707,0.0,0.007973486186815634,5.521717434727197e-05,5.30691516230451e-07,2.1600234361852298e-10,1.340030419226981e-17,4.770033712038398e-35,1.1074627398274483e-15,0.0,0.0,2.869546070946222e-21,0.0,5.781566948216107e-22,9.630169475273966e-32,1.00079963044e-313,0.008623231415190785,0.0009516642942840035,-101.59961599615997
0.0,1.889847376259957e-87,0.0003318984505094712,0.0002817573172512111,0.0,0.008409049785798237,5.913029423698009e-05,5.893090810175888e-07,2.7176644999428355e-10,1.908423233255364e-17,9.588570009248814e-35,1.4689465927207998e-15,0.0,0.0,4.26192883133781e-21,0.0,8.310066643233377e-22,2.0877130323093817e-31,4.7856731349246e-311,0.009082425428644856,0.0009920176308352343,-101.43961439614395
0.0,1.2126365917656705e-86,0.0003392118180006176,0.00029465643293573773,0.0,0.00881387161034264,6.328378090138194e-05,6.539877288216725e-07,3.413930817528915e-10,2.7128411931030783e-17,1.9211073660025682e-34,1.945740043436901e-15,0.0,0.0,6.318133864015887e-21,0.0,1.1926295754258921e-21,4.505539479021583e-31,2.228217142945389e-308,0.009511677971304257,0.001033839246998767,-101.27961279612796
0.0,7.712126304170627e-86,0.00034663390919722635,0.00030800953539044014,0.0,0.009181373075739095,6.768950108438108e-05,7.253064556940535e-07,4.2818858682684276e-10,3.849139810687211e-17,3.8363200310174985e-34,2.5737452330373047e-15,0.0,0.0,9.348912422652074e-21,0.0,1.709026370445473e-21,9.679700538431333e-31,1.0101609407254087e-305,0.009904431756058037,0.0010771709879043787,-101.11961119611196
0.0,4.861352636364603e-85,0.00035416483371777295,0.0003218250958689805,0.0,0.009505384048468837,7.235969448175902e-05,8.038943271803038e-07,5.362125259828792e-10,5.451206564306509e-17,7.635604412527681e-34,3.3997597000374574e-15,0.0,0.0,1.38077526381985e-20,0.0,2.445310842984704e-21,2.0702184225637587e-30,4.4590486921897335e-303,0.01025453810308051,0.0011220553715801046,-100.95960959609596
0.0,3.0372437330786985e-84,0.0003618046536615737,0.00033611133900489566,0.0,0.009780314508750597,7.730697015425728e-05,8.904342623159551e-07,6.704406203000302e-10,7.705684630398322e-17,1.5147376128809693e-33,4.484694001631507e-15,0.0,0.0,2.0355161069890836e-20,0.0,3.493506083673004e-21,4.40767476629955e-30,1.916515958529061e-300,0.010556428576278818,0.0011685355763890273,-100.79960799607996
0.0,1.8807959947502318e-83,0.00036955338253847475,0.00035087621685030314,0.0,0.010001314672419385,8.254430157786137e-05,9.856670496421841e-07,8.369609199923351e-10,1.0872250763741951e-16,2.994999799062897e-33,5.907712304623013e-15,0.0,0.0,2.9951303423410653e-20,0.0,4.983460895916115e-21,9.342046800148668e-30,8.02049638097971e-298,0.010805275077402605,0.0012166554271497792,-100.63960639606395
0.0,1.1543653048527435e-82,0.00037741098421250425,0.00036612738237355464,0.0,0.010164417176464026,8.808502025520582e-05,1.0903956043414717e-06,1.0432095099393896e-09,1.531148555536364e-16,5.9023041344518756e-33,7.771552544127216e-15,0.0,0.0,4.398924911189144e-20,0.0,7.098110016389004e-21,1.9711227069627926e-29,3.2682000828520437e-295,0.010997132002127066,0.0012664593799058725,-100.47960479604797
0.0,7.022380648581597e-82,0.00038537737186076094,0.0003818721624638342,0.0,0.010266655508739012,9.394280781286977e-05,1.2054894754533418e-06,1.2982531690613192e-09,2.1523100605963516e-16,1.159342532990477e-32,1.0209351709486488e-14,0.0,0.0,6.448623313594711e-20,0.0,1.0094772096121702e-20,4.140229431971461e-29,1.2966853623356566e-292,0.011129054638615526,0.0013179925053098329,-100.31960319603195
0.0,4.2341378733701e-81,0.0003934524069488069,0.00039811753049433056,0.0,0.010306153743912354,0.00010013168651059193,1.331889611926783e-06,1.6131276742979584e-09,3.019826423418104e-16,2.2696942260705042e-32,1.3393388638165235e-14,0.0,0.0,9.435764817873233e-20,0.0,1.4334826188020516e-20,8.657136809029524e-29,5.009324457695013e-290,0.01119918887061938,0.0013713004705888856,-100.15960159601596
0.0,2.530376536158101e-80,0.00040163589822388076,0.0004148700784993665,0.0,0.010282183793359342,0.0001066660080901755,1.4706133959957164e-06,2.0012419082160386e-09,4.2291078871667404e-16,4.4288231143756065e-32,1.7546265819729385e-14,0.0,0.0,1.3780876632052866e-19,0.0,2.0324995818866632e-20,1.8020352338961728e-28,1.884266375311503e-287,0.01120682839282864,0.0014264295200602393,-99.99959999599996
0.0,1.4988039721232466e-79,0.0004099276007271976,0.00043213598902434554,0.0,0.010195187727980774,0.00011356044089398822,1.622759952017542e-06,2.478859617214571e-09,5.911601985929246e-16,8.6134019803209e-32,2.2955188627688774e-14,0.0,0.0,2.0089365506982544e-19,0.0,2.877468771760775e-20,3.7341469145519863e-28,6.901190510145272e-285,0.011152436997461488,0.0014834264541647288,-99.83959839598396
0.0,8.799217370950719e-79,0.00041832721482666744,0.0004499210067110631,0.0,0.010046764217737777,0.00012082995518566692,1.7895157384911416e-06,3.065672602315168e-09,8.248049272953786e-16,1.6696540498202046e-31,2.999017189334771e-14,0.0,0.0,2.9231105093821423e-19,0.0,4.067549940903622e-20,7.702977833520015e-28,2.4610719855564957e-282,0.011037634975903083,0.001542338606989229,-99.67959679596797
0.0,5.120151185431682e-78,0.0004268343852713342,0.000468230409684337,0.0,0.009839619669062763,0.00012848980660876616,1.972160430459814e-06,3.785481336366864e-09,1.1486479596220477e-15,3.2258463160479458e-31,3.9127218178916016e-14,0.0,0.0,4.2453537735234066e-19,0.0,5.741128787934539e-20,1.5818489866320031e-27,8.5456125704548265e-280,0.010865150216579272,0.0016032138222492947,-99.51959519595195
0.0,2.952983705976631e-77,0.0004354487002688392,0.00048706898080928677,0.0,0.009577486146716935,0.00013655551772276652,2.1720730989027342e-06,4.667001522321472e-09,1.596659401752224e-15,6.211925658158981e-31,5.0977779791175294e-14,0.0,0.0,6.154208098871215e-19,0.0,8.091029886630727e-20,3.2337803532487706e-27,2.8892203442738823e-277,0.010638736085670826,0.0016661004277049483,-99.35959359593596
0.0,1.6880248813990677e-76,0.0004441696905872544,0.0005064409788919738,0.0,0.00926500955774784,0.00014504285756009112,2.3907386930205942e-06,5.7448179715588375e-09,2.2152730198527718e-15,1.1922689247972057e-30,6.632615014432193e-14,0.0,0.0,8.904716688906752e-19,0.0,1.1385508768328268e-19,6.581049247371354e-27,9.511230599061562e-275,0.010363059568366695,0.0017310472079843614,-99.19959199591996
0.0,9.563925058979006e-76,0.0004529968286825688,0.0005263501098991038,0.0,0.008907612777231656,0.0001539678191524741,2.6297548305173504e-06,7.060510425812254e-09,3.0678341119793104e-15,2.2808020692459454e-30,8.617684502724096e-14,0.0,0.0,1.2860494681166649e-18,0.0,1.5997171452750884e-19,1.3332723982292823e-26,3.0486764809668295e-272,0.010043564350395995,0.0017981033757913567,-99.03959039590396
0.0,5.370726197869647e-75,0.00046192952785317526,0.000546799498275662,0.0,0.008511339346265532,0.0001633465949803689,2.890838900070627e-06,8.66397960993892e-09,4.240588434366643e-15,4.348769313356242e-30,1.118145496142445e-13,0.0,0.0,1.853893919705904e-18,0.0,2.2442750299348345e-19,2.688944020098173e-26,9.51490708710579e-270,0.009686314470370477,0.0018673185414749187,-98.87958879588795
0.0,2.98929921302259e-74,0.0004709671414226552,0.0005677916584420812,0.0,0.008082684026468306,0.00017319555030489756,3.1758354791566467e-06,1.0615005926275536e-08,5.850729442208244e-15,8.264385009339116e-30,1.4487984582587848e-13,0.0,0.0,2.667483393757024e-18,0.0,3.143772250106292e-19,5.39863242224e-26,2.891454384737208e-267,0.00929782482727376,0.001938742680940445,-98.71958719587195
0.0,1.6490935405783153e-73,0.00048010896195218016,0.0005893284665552473,0.0,0.007628416825400335,0.0001835311943482634,3.4867240692504765e-06,1.2985077826821345e-08,8.057188876514237e-15,1.5653811888345722e-29,1.8746472510468317e-13,0.0,0.0,3.830965202373315e-18,0.0,4.397118759801503e-19,1.0790085381593103e-25,8.555526110437584e-265,0.00888488515759863,0.0020124261018846295,-98.55958559585596
0.0,9.016971993286127e-73,0.000489354220483836,0.0006114111326201161,0.0,0.007155407107470681,0.00019437014929551779,3.825627149151708e-06,1.5859532070226086e-08,1.1075075921649335e-14,2.9552558010144666e-29,2.4223286812414897e-13,0.0,0.0,5.491668687506911e-18,0.0,6.140835099625184e-19,2.146866943388409e-25,2.4648794210665014e-262,0.008454384096804685,0.0020884194083379435,-98.39958399583995
0.0,4.88670000353985e-72,0.000498702085816155,0.0006340401730408958,0.0,0.0066704540886998315,0.00020572911709806248,4.194818545784195e-06,1.9340053830203825e-08,1.5194958492099924e-14,5.560776561539862e-29,3.125708770351821e-13,0.0,0.0,7.857603096415147e-18,0.0,8.563056232462435e-19,4.252305926138749e-25,6.914538817958047e-260,0.008013139623582334,0.002166773463500763,-98.23958239582396
0.0,2.6248842881189627e-71,0.0005081516638131736,0.0006572153837028815,0.0,0.006180129413050241,0.00021762484406739717,4.596732120284718e-06,2.354759101398415e-08,2.0808556903483417e-14,1.0428965001304985e-28,4.027781280108029e-13,0.0,0.0,1.1221876526974179e-17,0.0,1.1922635784460701e-18,8.384612561954243e-25,1.8886406866547587e-257,0.007567741584768591,0.0022475393508619105,-98.07958079580796
0.0,1.3974754129086914e-70,0.0005177019967482561,0.0006809358136776019,0.0,0.005690636670163743,0.00023007408325613455,5.033970765518819e-06,2.8625744215940014e-08,2.84429111892039e-14,1.9494512247173876e-28,5.183047330482725e-13,0.0,0.0,1.599670449730472e-17,0.0,1.6575165716014472e-18,1.645813507003418e-24,5.02289437808732e-255,0.007124411160902236,0.002330768333590219,-97.91957919579195
0.0,7.374247598675354e-70,0.000527352062683982,0.0007051997396456047,0.0,0.005207691697894405,0.00024309355463251846,5.509315709348479e-06,3.4744701512708095e-08,3.8805721850892744e-14,3.6320258913292967e-28,6.660493337893566e-13,0.0,0.0,2.2760678119739167e-17,0.0,2.30083566994261e-18,3.2160098483477916e-24,1.3007005759357218e-252,0.006688881115972252,0.0024165118121928647,-97.75957759577597
5.1e-322,3.8568325398265634e-69,0.0005371007748893332,0.0007300046411322939,0.0,0.004736426383603938,0.0002566999030642571,6.02573611601315e-06,4.210579583840402e-08,5.284539227530137e-14,6.744517665358242e-28,8.547311850842905e-13,0.0,0.0,3.232432839245627e-17,0.0,3.189006796417627e-18,6.25594962303711e-24,3.2795873411220394e-250,0.0062662995455092865,0.0025048212804365593,-97.59957599575995
3.02225e-319,1.9993249107961304e-68,0.000546946981295408,0.0007553471766531296,0.0,0.004281317503614209,0.0002709096541375826,6.5863989758766845e-06,5.0946771993595716e-08,7.183037339982202e-14,1.2482979457646318e-27,1.095354328557363e-12,0.0,0.0,4.582088381695752e-17,0.0,4.413340225752329e-18,1.2114576611088013e-23,8.051552933418583e-248,0.005861158662615436,0.0025957482795303595,-97.43957439574396
1.7445385e-316,1.0272484605930343e-67,0.0005568894639909063,0.0007812231608652029,0.0,0.003846140986007657,0.00028573916784808246,7.194679271537152e-06,6.154786046457672e-08,9.745379603045071e-14,2.302772390165687e-27,1.4017857341057518e-12,0.0,0.0,6.483164657464165e-17,0.0,6.098478444296842e-18,2.3354058491586397e-23,1.9246806748185716e-245,0.005477249007343162,0.0026893443505721943,-97.27957279572796
9.793740964e-314,5.231270153483079e-67,0.0005669269387585462,0.0008076275428222667,0.0,0.003433950907302466,0.00030120459021071847,7.85417040588525e-06,7.423876617653743e-08,1.3197116036687667e-13,4.233983586948313e-27,1.7914742527055954e-12,0.0,0.0,9.155883967401854e-17,0.0,8.414294305645723e-18,4.4818323961049506e-23,4.479776024801744e-243,0.0051176383901896045,0.0027856609852634994,-97.11957119571196
5.347265094158e-311,2.6404522931806323e-66,0.0005770580546536168,0.0008345543854303986,0.0,0.003047081587912601,0.00031732180284793713,8.568694875144048e-06,8.940669208152021e-08,1.783811455077997e-13,7.759124584018559e-27,2.286343259338404e-12,0.0,0.0,1.2906341343234262e-16,0.0,1.1591937314972906e-17,8.562251582262486e-23,1.0152488325350378e-240,0.004784673934876644,0.0028847495749000788,-96.95956959569595
2.8394214530937486e-308,1.3209580606874984e-65,0.0005872813936258039,0.0008619968462009131,0.0,0.002687170372293136,0.00033410637062640953,9.342315167215295e-06,1.0750553008218047e-07,2.4066254227411527e-13,1.4172343787061058e-26,2.9138971873652907e-12,0.0,0.0,1.815915569385697e-16,0.0,1.5945438628770645e-17,1.628393958387566e-22,2.2403056726963675e-238,0.004480004806598317,0.0029866613576500166,-96.79956799567995
1.4663682404160537e-305,6.549969246388796e-65,0.000597595470185419,0.0008899471593963905,0.0,0.0023551980915426747,0.0003515734874250017,1.0179344862807675e-05,1.2906636519271058e-07,3.2408407437705126e-13,2.580096982742236e-26,3.708591023323274e-12,0.0,0.0,2.5502208718299114e-16,0.0,2.1900752507355123e-17,3.08297572672651e-22,4.813496280437911e-236,0.004204622623810437,0.003091447364132974,-96.63956639566396
7.364974959729187e-303,3.219059616415776e-64,0.0006079987311151321,0.0009183966196645147,0.0,0.0020515438197703903,0.00036973792012885036,1.1084359913829779e-05,1.5470945299751434e-07,4.356086735772939e-13,4.6816159233398474e-26,4.713522549977231e-12,0.0,0.0,3.574782126477275e-16,0.0,3.003472951068818e-17,5.810584930183537e-22,1.00700722090043e-233,0.003958916165195234,0.0031991583613184722,-96.47956479564795
3.597613843420453e-300,1.5680442207270192e-63,0.000618489555228265,0.0009473355672527915,0.0,0.001776050348726384,0.0003886139509568518,1.2062210070397982e-05,1.85157845323472e-07,5.844198862732548e-13,8.466831772768157e-26,5.982520057770981e-12,0.0,0.0,5.001623516041679e-16,0.0,4.112733166178897e-17,1.0902063981430965e-21,2.0512713349459825e-231,0.003742736796647495,0.0033098447947640356,-96.31956319563196
1.7091211915864053e-297,7.57054455703627e-63,0.0006290662531747161,0.000976753374895438,0.0,0.0015280968047669335,0.00040821531824260547,1.3118030424552143e-05,2.212528545057916e-07,7.82605851283112e-13,1.5262001036844004e-25,7.582713818335873e-12,0.0,0.0,6.9849299826365e-16,0.0,5.623147329507996e-17,2.03627638416665e-21,4.0684803209353844e-229,0.003555471042724826,0.0034235567292181376,-96.15956159561595
7.8967104641057e-295,3.6227257747232957e-62,0.0006397270672954795,0.0010066384364611609,0.0,0.0013066749957856667,0.0004285551558014034,1.4257253035379793e-05,2.63971562584259e-07,1.0460461232967018e-12,2.741999840181002e-25,9.597698332354942e-12,0.0,0.0,9.736497446779761e-16,0.0,7.676628288058211e-17,3.786202584767378e-21,7.857057119803934e-227,0.00339611689058647,0.003540343787615594,-95.99955999559995
3.5484166850007774e-292,1.7182380395098833e-61,0.000650470171526766,0.0010369781574480546,0.0,0.0011104663742528213,0.0004496459310287473,1.5485618596755883e-05,3.14446598069941e-07,1.3955590465102567e-12,4.910082283554318e-25,1.2131414820220182e-11,0.0,0.0,1.354668679734897e-15,0.0,1.0464143393663628e-16,7.008258230977274e-21,1.4774275166250917e-224,0.0032633607129796487,0.0036602550884976067,-95.83955839558396
1.55073665644915e-289,8.077383918689034e-61,0.0006612936713546504,0.0010677589474085757,0.0,0.0009379169029798223,0.000471499381888463,1.68091881052967e-05,3.7398841938889015e-07,1.8583830547331494e-12,8.763458082502419e-25,1.531291031216529e-11,0.0,0.0,1.881278377522841e-15,0.0,1.4242262080342905e-16,1.2913842011143986e-20,2.7050234755554074e-222,0.003155652097329514,0.0037833391818919014,-95.67955679556795
6.591079278181207e-287,3.7635496410410754e-60,0.0006721956038211253,0.0010989662143840407,0.0,0.0007873075782768837,0.0004941264529610498,1.823435448242921e-05,4.441103605188404e-07,2.4700849845502925e-12,1.5589337371849314e-24,1.9302161827566057e-11,0.0,0.0,2.607730319021751e-15,0.0,1.9355143020039485e-16,2.3688631226146236e-20,4.822302787406851e-220,0.0030712743360610958,0.003909643983692062,-95.51955519555196
2.724520375843504e-284,1.73805733736261e-59,0.0006831739375824583,0.0011305843614243187,0.0,0.0006568188673627604,0.0005175372307353853,1.976785410070943e-05,5.26556710424544e-07,3.2770132162294224e-12,2.764045555005142e-24,2.429719245935161e-11,0.0,0.0,3.607961771057531e-15,0.0,2.626370048440826e-16,4.325771652435012e-20,8.370598192160886e-218,0.003008408835494133,0.004039216708579702,-95.35955359553596
1.0953139711224917e-281,7.955547581025651e-59,0.0006942265730206244,0.0011625967852638532,0.0,0.0005445878226777867,0.0005417408783388481,2.1416778160675934e-05,6.233341133581784e-07,4.339444403069357e-12,4.884590221914847e-24,3.0542751803112025e-11,0.0,0.0,4.982540258802866e-15,0.0,3.558422976890644e-16,7.863689166995752e-20,1.4147415120213163e-215,0.0029651922064626813,0.00417210380153601,-95.19955199551995
4.282547973302906e-279,3.609238513839008e-58,0.0007053513424086207,0.0011949858772207038,0.0,0.0004487571189578047,0.0005667455699128652,2.3188583860654027e-05,7.367465915684616e-07,5.735611180171271e-12,8.603525962017998e-24,3.834088737402534e-11,0.0,0.0,6.867985097280618e-15,0.0,4.813947430130808e-16,1.423076384688727e-19,2.328178535003526e-213,0.0029397652830360646,0.004308350867994101,-95.03955039550395
1.6284742221095627e-276,1.622933092801503e-57,0.000716546010130375,0.0012277330263800676,0.0,0.0003675156986889927,0.0005925584248521147,2.5091105298010543e-05,8.694345050472955e-07,7.56684634452373e-12,1.5103938547318212e-23,4.8063797923633634e-11,0.0,0.0,9.449253717239028e-15,0.0,6.502602961121166e-16,2.5637118457964357e-19,3.7305601514969095e-211,0.0029303137554953515,0.004448002602686909,-94.87954879548795
6.022469125415001e-274,7.233111771878285e-57,0.0007278082729559356,0.0012608186251183858,0.0,0.00029913109278240427,0.0006191854421365091,2.7132564036450257e-05,1.0244177741775984e-06,9.964138739423197e-12,2.6428307112582773e-23,6.016943561936619e-11,0.0,0.0,1.2976432578694571e-14,0.0,8.770316216118256e-16,4.597792138758232e-19,5.820367341559296e-209,0.0029351004849512913,0.004591102717249635,-94.71954719547196
2.1661240210572793e-271,3.1951353776030525e-56,0.0007391357603725805,0.0012942220770183594,0.0,0.00024197379664747925,0.000646631434995343,2.932157927005098e-05,1.2051437000171279e-06,1.3096470084568283e-11,4.609076096564143e-23,7.522041386069405e-11,0.0,0.0,1.778700214692822e-14,0.0,1.181096513970586e-15,8.208590331197424e-19,8.841894438286407e-207,0.0029524898803396826,0.004737693866639849,-94.55954559545594
