0-Albert 2008,2-Bezzina 2003,3-Bezzina 2003,4-Ellinor 2008,5-Gosselin-Badaroudine 2012,6-Groenewegen 2003a,7-Groenewegen 2003a,8-Groenewegen 2003b,9-Guetter 2013,10-Gui 2010a,13-Rook 1999,14-Surber 2008,15-Vatta 2002b,18-Zhang 2008,sum,gauss,x
0.0,1.37471548791e-08,4.02782802929e-16,1.22111860932e-282,5.61195157355e-105,3.54235432665e-27,7.87150604882e-16,8.34184171229e-29,6.86167876369e-86,1.25032683954e-138,0.0,7.28186428211e-25,0.0,2.10850689586e-225,1.37471560691e-08,1.59062795041e-19,-104.639646396
0.0,1.44708157e-08,4.63255674771e-16,1.44357454854e-281,2.5696195747e-104,4.6719419663e-27,9.02917754288e-16,1.10145730638e-28,1.63224561773e-85,5.18010944651e-138,0.0,9.08186857707e-25,0.0,2.07534311806e-224,1.44708170661e-08,1.90754766746e-19,-104.479644796
0.0,1.52307679833e-08,5.32623408574e-16,1.69848479925e-280,1.17078250774e-103,6.15746813463e-27,1.03536608498e-15,1.45340365779e-28,3.87519195161e-85,2.13919566263e-137,0.0,1.13213378778e-24,0.0,2.03226885017e-223,1.52307695513e-08,2.28667220144e-19,-104.319643196
0.0,1.60287330327e-08,6.12166309337e-16,1.9889560826e-279,5.30806331355e-103,8.10972635928e-27,1.18684788433e-15,1.91653911378e-28,9.18234290186e-85,8.80558623917e-137,0.0,1.41062051925e-24,0.0,1.97992518318e-222,1.60287348318e-08,2.74002262074e-19,-104.159641596
0.0,1.68665085924e-08,7.03344786551e-16,2.31808738894e-278,2.39468525271e-102,1.06735655484e-26,1.36003964423e-15,2.5255849595e-28,2.17153269929e-84,3.61295233452e-136,0.0,1.75676046079e-24,0.0,1.91907861709e-221,1.68665106558e-08,3.28190577008e-19,-103.999639996
0.0,1.77459719784e-08,8.07824079063e-16,2.68890523158e-277,1.07501187329e-101,1.40382229828e-26,1.55798567013e-15,3.32597618737e-28,5.12544785144e-84,1.47761870778e-135,0.0,2.18677855301e-24,0.0,1.85060240003e-220,1.77459743442e-08,3.92934163355e-19,-103.839638396
0.0,1.86690833264e-08,9.27502286712e-16,3.10428988088e-276,4.80209290834e-101,1.84507508835e-26,1.78414740521e-15,4.3771269827e-28,1.20739630962e-83,6.02363602167e-135,0.0,2.72073954963e-24,0.0,1.77545571199e-219,1.8669086038e-08,4.70256920374e-19,-103.679636796
0.0,1.96378889575e-08,1.06454213873e-15,3.56689334559e-275,2.13452050748e-100,2.42334500408e-26,2.04245919795e-15,5.75667900516e-28,2.83870621257e-83,2.44766092244e-134,0.0,3.38344436645e-24,0.0,1.69466138519e-218,1.96378920645e-08,5.62564501452e-19,-103.519635196
0.0,2.06545248684e-08,1.22140698319e-15,4.0790502859e-274,9.44109963803e-100,3.18064899077e-26,2.33739133159e-15,7.56602442352e-28,6.6610643853e-83,9.9137960134e-134,0.0,4.20553271956e-24,0.0,1.60928288177e-217,2.06545284272e-08,6.72715099902e-19,-103.359633596
0.0,2.17212203471e-08,1.40090154251e-15,4.64268348031e-273,4.15525141887e-99,4.17172367507e-26,2.67402123444e-15,9.93748123283e-28,1.55998130597e-82,4.00244059457e-133,0.0,5.22483883535e-24,0.0,1.52040124792e-216,2.17212244221e-08,8.04103127234e-19,-103.199631996
0.0,2.28403017204e-08,1.60621804851e-15,5.25920590576e-272,1.81980355006e-98,5.46782514635e-26,3.05811390304e-15,1.3043608692e-27,3.64626086052e-82,1.61066789685e-132,0.0,6.48805746328e-24,0.0,1.42909273334e-215,2.28403063847e-08,9.60758088404e-19,-103.039630396
0.0,2.40141962355e-08,1.84098844674e-15,5.92942191144e-271,7.9305660295e-98,7.16164840094e-26,3.49621269646e-15,1.71092928102e-27,8.50606420584e-82,6.4607554449e-132,0.0,8.05279016771e-24,0.0,1.33640770918e-214,2.40142015727e-08,1.14746136243e-18,-102.879628796
0.0,2.52454360816e-08,2.10934344581e-15,6.6534303465e-270,3.43903296585e-97,9.37369173428e-26,3.99574180077e-15,2.24274147104e-27,1.98044213035e-81,2.58319263456e-131,0.0,9.99005741373e-24,0.0,1.24335143901e-213,2.52454421867e-08,1.3698840699e-18,-102.719627196
0.0,2.65366625534e-08,2.41597928325e-15,7.43053281973e-269,1.48395580981e-96,1.22604844921e-25,4.56512182086e-15,2.93791499606e-27,4.60201718211e-81,1.02950029865e-130,0.0,1.23873808957e-23,0.0,1.15086716148e-212,2.65366695345e-08,1.63474976325e-18,-102.559625596
0.0,2.78906303634e-08,2.7662331872e-15,8.25915050157e-268,6.37174041043e-96,1.60252159778e-25,5.21390013273e-15,3.84602493573e-27,1.06730094568e-80,4.08970847943e-130,0.0,1.53525636171e-23,0.0,1.05982183506e-211,2.78906383436e-08,1.95002632396e-18,-102.399623996
0.0,2.93102121055e-08,3.1661686333e-15,9.13675300392e-267,2.72237316763e-95,2.0931456247e-25,5.95289782638e-15,5.0315040051e-27,2.47046173693e-80,1.61940105822e-129,0.0,1.90183232968e-23,0.0,9.70994780253e-211,2.93102212245e-08,2.3251522103e-18,-102.239622396
0.0,3.07984028749e-08,3.62267163101e-15,1.00598028727e-265,1.15741661699e-94,2.73208552797e-25,6.7943752889e-15,6.57803844249e-27,5.70718497441e-80,6.39164546493e-129,0.0,2.35479688249e-23,0.0,8.85069338052e-210,3.0798413292e-08,2.77130308635e-18,-102.079620796
0.0,3.23583250501e-08,4.14355942381e-15,1.10237190864e-264,4.89648295323e-94,3.56359574099e-25,7.75221872291e-15,8.59424735352e-27,1.31588623688e-79,2.51458967305e-128,0.0,2.91423510096e-23,0.0,8.0262755146e-209,3.23583369459e-08,3.30170590056e-18,-101.919619196
0.0,3.39932332396e-08,4.73770315636e-15,1.20228626623e-263,2.06125279035e-93,4.64495879125e-25,8.84215016857e-15,1.12210151409e-26,3.02807982534e-79,9.86092759113e-128,0.0,3.60483693119e-23,0.0,7.24147772762e-208,3.39932468194e-08,3.93200869451e-18,-101.759617596
0.0,3.57065194e-08,5.4151662491e-15,1.30505470252e-262,8.63437173312e-93,6.05026773523e-25,1.00819639026e-14,1.46409516044e-26,6.95454744117e-79,3.85446941303e-127,0.0,4.45693775518e-23,0.0,6.50005008188e-207,3.57065348971e-08,4.68071583749e-18,-101.599615996
0.0,3.75017181295e-08,6.18736043124e-15,1.40990751986e-261,3.59900710504e-92,7.87529108665e-25,1.14917924274e-14,1.90905886196e-26,1.5941273304e-78,1.50178454063e-126,0.0,5.50779059659e-23,0.0,5.80473735526e-206,3.75017358087e-08,5.56970003524e-18,-101.439614396
0.0,3.93825121419e-08,7.06722161683e-15,1.51598051447e-260,1.49275021291e-91,1.02437254648e-24,1.30944056424e-14,2.48760940851e-26,3.64694925379e-78,5.83239389718e-126,0.0,6.80312072617e-23,0.0,5.15732871694e-205,3.93825323035e-08,6.6248043885e-18,-101.279612796
0.0,4.13527379265e-08,8.06940807025e-15,1.62232437247e-259,6.16089852403e-91,1.33152259363e-24,1.49155472099e-14,3.23935033681e-26,8.32700858033e-78,2.25778329851e-125,0.0,8.39902437797e-23,0.0,4.55872526778e-204,4.13527609114e-08,7.87655002506e-18,-101.119611196
0.0,4.34163915985e-08,9.21052359891e-15,1.7279168811e-258,2.53019180887e-90,1.72957119281e-24,1.69843126e-14,4.21547488288e-26,1.89758344689e-77,8.71191956722e-125,0.0,1.0364286554e-22,0.0,4.0090215878e-203,4.34164177934e-08,9.36096744916e-18,-100.959609596
0.0,4.55776349466e-08,1.05093688359e-14,1.8316778079e-257,1.03398755416e-89,2.24505838692e-24,1.93335738165e-14,5.48211257771e-26,4.31583997684e-77,3.35074709666e-124,0.0,1.2783208966e-22,0.0,3.50759738238e-202,4.55776647896e-08,1.11205728047e-17,-100.799607996
0.0,4.78408016812e-08,1.19872240374e-14,1.93248619896e-256,4.20464809017e-89,2.912166025e-24,2.20004563924e-14,7.12462894407e-26,9.79675761016e-77,1.28459324675e-123,0.0,1.57590586204e-22,0.0,3.05321542322e-201,4.78408356689e-08,1.32055138033e-17,-100.639606396
0.0,5.02104038902e-08,1.36681672225e-14,2.02919974799e-255,1.70136099134e-88,3.77488664918e-24,2.50268748828e-14,9.25314588838e-26,2.21948375964e-76,4.90891837691e-123,0.0,1.9418271096e-22,0.0,2.64412221856e-200,5.02104425852e-08,1.56749142062e-17,-100.479604796
0.0,5.2691138708e-08,1.55794319335e-14,2.12067579598e-254,6.85039738243e-88,4.88979884506e-24,2.84601338057e-14,1.20096244097e-25,5.01850266801e-76,1.86983023961e-122,0.0,2.3915571038e-22,0.0,2.27814819267e-199,5.26911827476e-08,1.85984505616e-17,-100.319603196
0.0,5.52878952028e-08,1.77518093915e-14,2.20579344036e-253,2.74465356638e-87,6.32961603374e-24,3.23536017748e-14,1.55769454432e-25,1.13252794339e-75,7.09928708887e-122,0.0,2.94402068115e-22,0.0,1.95280457977e-198,5.52879453082e-08,2.20582004983e-17,-100.159601596
0.0,5.80057614874e-08,2.0220100382e-14,2.28347616808e-252,1.09423797092e-86,8.18772092642e-24,3.67674674535e-14,2.01905444276e-25,2.55079920257e-75,2.68672669678e-121,0.0,3.6223537835e-22,0.0,1.66537471387e-197,5.8005818475e-08,2.61508083791e-17,-99.999599996
0.0,6.0850032062e-08,2.30236228182e-14,2.35271438114e-251,4.34098717841e-86,1.05839551595e-23,4.17695869422e-14,2.61533073641e-25,5.7339803183e-75,1.01351092442e-120,0.0,4.45482633238e-22,0.0,1.41299789682e-196,6.08500968552e-08,3.09900216799e-17,-99.839598396
0.0,6.38262153914e-08,2.62067816207e-14,2.41258716036e-250,1.71363254329e-85,1.36720061377e-23,4.74364332999e-14,3.38546293557e-25,1.28643753279e-74,3.81091769635e-120,0.0,5.47596417576e-22,0.0,1.19274452672e-195,6.38262890346e-08,3.67096602316e-17,-99.679596796
0.0,6.69400417258e-08,2.98197083116e-14,2.46228261377e-249,6.73130664443e-85,1.76488248011e-23,5.3854160106e-14,4.37947817592e-25,2.88053917656e-74,1.42832453572e-119,0.0,6.72791234674e-22,0.0,1.00168164796e-194,6.69401253996e-08,4.34670906518e-17,-99.519595196
0.0,7.01974711697e-08,3.39189785706e-14,2.50111618243e-248,2.63107680162e-84,2.27666238888e-23,6.11197923122e-14,5.66160448869e-25,6.43741413248e-74,5.33605645088e-119,0.0,8.26209068294e-22,0.0,8.36928523774e-194,7.01975662085e-08,5.14472901088e-17,-99.3595935959
0.0,7.36047020059e-08,3.85684169389e-14,2.52854632716e-247,1.02334047489e-83,2.93481525434e-23,6.93425591119e-14,7.31424569506e-25,1.4358255964e-73,1.98705608817e-118,0.0,1.01412034693e-21,0.0,6.95702220915e-193,7.36048099169e-08,6.08675972593e-17,-99.1995919959
0.0,7.71681792799e-08,4.38399988989e-14,2.54418709387e-246,3.96058422877e-83,3.78061276483e-23,7.86453851999e-14,9.44305284369e-25,3.19627775675e-73,7.37557745966e-118,0.0,1.24416775482e-21,0.0,5.75353524465e-192,7.71683017653e-08,7.19832640858e-17,-99.0395903959
0.0,8.08946036533e-08,4.98148617162e-14,2.54781715009e-245,1.52528441224e-82,4.86679349321e-23,8.9166558613e-14,1.21833901724e-24,7.10133356652e-73,2.7288403151e-117,0.0,1.52566187233e-21,0.0,4.73393765031e-191,8.08947426347e-08,8.50939407491e-17,-98.8795887959
0.0,8.47909405303e-08,5.65844367094e-14,2.53938499685e-244,5.84513957728e-82,6.26070059309e-23,1.01061595352e-13,1.57085732952e-24,1.5746639778e-72,1.00636704926e-116,0.0,1.86993947865e-21,0.0,3.87513339738e-190,8.47910981764e-08,1.00551246876e-16,-98.7195871959
0.0,8.88644294659e-08,6.42517170342e-14,2.51901018445e-243,2.22890427151e-81,8.04826457758e-23,1.14505323215e-13,2.02403580213e-24,3.48488500294e-72,3.69939654215e-116,0.0,2.29079757442e-21,0.0,3.15592845085e-189,8.88646082229e-08,1.18767607347e-16,-98.5595855959
0.0,9.31225938609e-08,7.29326766391e-14,2.48698049196e-242,8.45746916001e-81,1.03390550719e-22,1.2969420972e-13,2.60622853306e-24,7.69735629251e-72,1.3555063481e-115,0.0,2.80501885446e-21,0.0,2.55707818846e-188,9.31227964878e-08,1.40226559167e-16,-98.3995839958
0.0,9.7573250952e-08,8.27578577917e-14,2.44374516345e-241,3.19331605987e-80,1.32726837397e-22,1.46848961734e-13,3.35366483782e-24,1.69686505791e-71,4.9507206003e-115,0.0,3.43300757136e-21,0.0,2.06128116407e-187,9.75734805588e-08,1.65494768964e-16,-98.2395823958
0.0,1.02224522103e-07,9.38741464977e-14,2.38990442321e-240,1.19976410256e-79,1.70269138052e-22,1.66217427399e-13,4.31260495117e-24,3.73340928385e-71,1.80231820793e-114,0.0,4.19955858292e-21,0.0,1.65312932305e-186,1.02224782195e-07,1.95236038764e-16,-98.0795807958
0.0,1.07084843405e-07,1.06446757265e-13,2.32619561194e-239,4.48541155919e-79,2.18279234797e-22,1.88077834292e-13,5.54207698515e-24,8.19816167389e-71,6.5401952676e-114,0.0,5.13478699884e-21,0.0,1.31902428611e-185,1.07085137929e-07,2.30227621699e-16,-97.9195791958
0.0,1.12162976588e-07,1.20661451017e-13,2.25347639144e-238,1.66863446049e-78,2.79632858073e-22,2.12742401381e-13,7.11734943906e-24,1.79671806097e-70,2.36562636454e-113,0.0,6.27525138342e-21,0.0,1.04706856686e-184,1.12163309992e-07,2.71379220094e-16,-97.7595775958
0.0,1.17468020263e-07,1.36727012559e-13,2.17270555239e-237,6.1769287922e-78,3.57983717974e-22,2.40561366408e-13,9.13433385438e-24,3.93003092122e-70,8.52899343481e-113,0.0,7.66531011168e-21,0.0,8.26939658264e-184,1.17468397551e-07,3.19755097048e-16,-97.5995759958
0.0,1.23009421483e-07,1.54878016878e-13,2.08492202467e-236,2.27528842418e-77,4.57970644214e-22,2.71927474752e-13,1.17151628528e-23,8.57955140169e-70,3.06510672041e-112,0.0,9.35875842933e-21,0.0,6.49753886794e-183,1.23009848289e-07,3.765998002e-16,-97.4395743957
0.0,1.28796987652e-07,1.75377916707e-13,1.99122273109e-235,8.33974546406e-77,5.85478971204e-22,3.07280980732e-13,1.50152523991e-23,1.86932912632e-69,1.09796782152e-111,0.0,1.1420803287e-20,0.0,5.07925854301e-182,1.28797470311e-07,4.43368074381e-16,-97.2795727957
0.0,1.34840898767e-07,1.98522487313e-13,1.89273994137e-234,3.04173664806e-76,7.47970130554e-22,3.47115217745e-13,1.92322369493e-23,4.06499058769e-69,3.92039490458e-111,0.0,1.39304444086e-20,0.0,3.95028219358e-181,1.34841444405e-07,5.21759629648e-16,-97.1195711957
0.0,1.41151720021e-07,2.24643668288e-13,1.79061877424e-233,1.10393347021e-75,9.54896942892e-22,3.91982799527e-13,2.46172662389e-23,8.82238274506e-69,1.39529555791e-110,0.0,1.69833436707e-20,0.0,3.05655553045e-180,1.41152336647e-07,6.13759534701e-16,-96.9595695957
0.0,1.47740414757e-07,2.541138464e-13,1.68599546344e-232,3.98672856187e-75,1.21822650601e-21,4.42502521422e-13,3.14892778959e-23,1.91101820759e-68,4.9499270546e-110,0.0,2.06952811467e-20,0.0,2.3529506974e-179,1.47741111373e-07,7.21685124768e-16,-96.7995679957
0.0,1.54618357796e-07,2.87350628233e-13,1.57997694964e-231,1.43265925665e-74,1.55309807004e-21,4.99367037729e-13,4.02530171236e-23,4.13139133162e-68,1.75036079784e-109,0.0,2.52063156036e-20,0.0,1.80206201327e-178,1.54619144513e-07,8.48240450113e-16,-96.6395663957
0.0,1.61797349128e-07,3.24822156491e-13,1.47362228875e-230,5.12296783164e-74,1.97865013601e-21,5.63351399103e-13,5.14217712222e-23,8.91415994323e-68,6.16953665612e-109,0.0,3.06857904462e-20,0.0,1.37310264756e-177,1.61798237302e-07,9.96579448941e-16,-96.4795647956
0.0,1.69289627998e-07,3.67053029548e-13,1.36792628143e-229,1.82285793685e-73,2.51905953849e-21,6.35322542731e-13,6.56460324433e-23,1.91962806022e-67,2.16757289482e-108,0.0,3.73383537868e-20,0.0,1.04090871538e-176,1.69290630374e-07,1.17037920966e-15,-96.3195631956
0.0,1.77107887366e-07,4.1463089004e-13,1.26380563292e-228,6.45411195094e-73,3.20484587839e-21,7.16249837538e-13,8.37496096845e-23,4.12578256467e-67,7.59086147391e-108,0.0,4.54111943291e-20,0.0,7.85052413187e-176,1.77109018247e-07,1.37392489561e-15,-96.1595615956
0.0,1.85265288774e-07,4.68213755177e-13,1.16208785176e-227,2.27390669849e-72,4.0745078574e-21,8.07216797197e-13,1.06775092842e-22,8.85009967535e-67,2.64974823937e-107,0.0,5.52027340975e-20,0.0,5.89062028747e-175,1.85266564205e-07,1.61220814453e-15,-95.9995599956
0.0,1.93775477612e-07,5.28538169014e-13,1.06350299407e-226,7.97188938214e-72,5.17657444483e-21,9.09434085264e-13,1.36041051848e-22,1.89470921355e-66,9.21964821163e-107,0.0,6.70730659066e-20,0.0,4.39743848018e-174,1.93776915585e-07,1.89104102931e-15,-95.8395583956
0.0,2.02652598797e-07,5.96428265192e-13,9.68678262035e-226,2.78100879683e-71,6.57217413948e-21,1.02425394939e-12,1.73213948602e-22,4.04845718933e-66,3.19757161528e-106,0.0,8.14564792491e-20,0.0,3.26599024964e-173,2.0265421948e-07,2.21718798143e-15,-95.6795567956
0.0,2.11911312867e-07,6.72805837791e-13,8.78135373926e-225,9.65374754632e-71,8.33825080654e-21,1.15318623545e-12,2.2039848267e-22,8.63354415548e-66,1.10540748664e-105,0.0,9.88764846615e-20,0.0,2.41327249474e-172,2.11913138859e-07,2.59851843968e-15,-95.5195551956
0.0,2.21566812508e-07,7.58701527925e-13,7.92290542364e-224,3.33458650559e-70,1.05715858236e-20,1.29791614772e-12,2.8025101616e-22,1.83755885113e-65,3.80908544633e-105,0.0,1.19963825554e-19,0.0,1.77408412629e-171,2.21568869125e-07,3.04418340022e-15,-95.3595535955
0.0,2.31634839507e-07,8.55267244684e-13,7.11456829383e-223,1.14614751001e-69,1.3393824974e-20,1.46032393767e-12,3.56121873171e-22,3.90342625351e-65,1.3083237346e-104,0.0,1.45478060311e-19,0.0,1.29753303819e-170,2.31637155098e-07,3.56481951825e-15,-95.1995519955
0.0,2.42131702155e-07,9.63789951061e-13,6.35848593117e-222,3.92004920313e-69,1.69577564179e-20,1.64250672258e-12,4.52233738691e-22,8.27567219546e-65,4.47925633938e-104,0.0,1.76333408885e-19,0.0,9.441456735e-170,2.42134308452e-07,4.17278495427e-15,-95.0395503955
0.0,2.53074293092e-07,1.08570695868e-12,5.65587702516e-221,1.33412031439e-68,2.1455145291e-20,1.84680265481e-12,5.73905157285e-22,1.75110891778e-64,1.52859630587e-103,0.0,2.1362969043e-19,0.0,6.83495969098e-169,2.53077225602e-07,4.88243177909e-15,-94.8795487955
0.0,2.64480107611e-07,1.22262288958e-12,5.00711173345e-220,4.51804916047e-68,2.712650364e-20,2.07581768462e-12,7.27830335568e-22,3.6980741847e-64,5.19967125e-103,0.0,2.58689335457e-19,0.0,4.92276694505e-168,2.64483406052e-07,5.71042046215e-15,-94.7195471955
0.0,2.76367262425e-07,1.37632847922e-12,4.41179870337e-219,1.52250729831e-67,3.42732647252e-20,2.3324551834e-12,9.22429185504e-22,7.79454300386e-64,1.76301155374e-102,0.0,3.13101642175e-19,0.0,3.52743452808e-167,2.76370971209e-07,6.67608278036e-15,-94.5595455955
0.0,2.88754514906e-07,1.54882141196e-12,3.86887925532e-218,5.10528851283e-67,4.32729421308e-20,2.61994872007e-12,1.16828493266e-21,1.63967688792e-63,5.95841327365e-102,0.0,3.78775667285e-19,0.0,2.5146932458e-166,2.88758683676e-07,7.80184041265e-15,-94.3995439954
0.0,3.01661282802e-07,1.74232939952e-12,3.3767253985e-217,1.70346679824e-66,5.45979914506e-20,2.94189831236e-12,1.47869080805e-21,3.44253585245e-63,2.00725375145e-101,0.0,4.58003402869e-19,0.0,1.78355882106e-165,3.0166596703e-07,9.11368754624e-15,-94.2395423954
0.0,3.1510766444e-07,1.9593357334e-12,2.93323861867e-216,5.65587148121e-66,6.88392614401e-20,3.30231050565e-12,1.870332533e-21,7.21358656713e-63,6.74015875501e-101,0.0,5.53535200425e-19,0.0,1.25853768971e-164,3.15112926087e-07,1.06417470308e-14,-94.0795407954
0.0,3.2911445942e-07,2.20260756494e-12,2.53594672276e-215,1.86860655299e-65,8.67351296668e-20,3.70564266601e-12,2.36413972467e-21,1.50860868337e-62,2.25597439017e-100,0.0,6.68669769207e-19,0.0,8.83530167974e-164,3.29120367671e-07,1.24209109986e-14,-93.9195391954
0.0,3.43703189808e-07,2.47522719149e-12,2.18209642424e-214,6.1431154704e-65,1.09207673621e-19,4.1568519117e-12,2.98634728131e-21,3.14886859485e-62,7.52652305663e-100,0.0,8.07361509027e-19,0.0,6.17096250718e-163,3.43709821888e-07,1.44915784427e-14,-93.7595375954
0.0,3.5889612184e-07,2.78062665408e-12,1.868739783e-213,2.00961084567e-64,1.37407542722e-19,4.66144914746e-12,3.76981759817e-21,6.55971620962e-62,2.50294219236e-99,0.0,9.74348449424e-19,0.0,4.28805947501e-162,3.58903563917e-07,1.6900504044e-14,-93.5995359954
0.0,3.74716288135e-07,3.12262598149e-12,1.59281305334e-212,6.54165640051e-64,1.72769582728e-19,5.22555871042e-12,4.75568654744e-21,1.36385482295e-61,8.29666269574e-99,0.0,1.17530467161e-18,0.0,2.96445635492e-161,3.74724636321e-07,1.97017745809e-14,-93.4395343953
0.0,3.91187510428e-07,3.50547544773e-12,1.3512069249e-211,2.11892687061e-63,2.17081737687e-19,5.85598418462e-12,5.9954110506e-21,2.83011325732e-61,2.74127269688e-98,0.0,1.41702180338e-18,0.0,2.03894583506e-160,3.91196871889e-07,2.29579315872e-14,-93.2795327953
0.0,4.0833442283e-07,3.93390224498e-12,1.14082754815e-210,6.82962225625e-63,2.72570335122e-19,6.56028099335e-12,7.55331442228e-21,5.86127457794e-61,9.02811824957e-98,0.0,1.70762501921e-18,0.0,1.39521997313e-159,4.08344917016e-07,2.67412615769e-14,-93.1195311953
0.0,4.26182495626e-07,4.41316201229e-12,9.58648105835e-210,2.19043250218e-62,3.42005571222e-19,7.34683643608e-12,9.50974825471e-21,1.21152644188e-60,2.96372858455e-97,0.0,2.05682997121e-18,0.0,9.49852233826e-159,4.26194255627e-07,3.113527817e-14,-92.9595295953
0.0,4.44758059599e-07,4.94909570172e-12,8.01751015172e-209,6.99061754053e-62,4.28831883052e-19,8.22495789833e-12,1.19650174003e-20,2.49934556424e-60,9.69785777624e-97,0.0,2.47624824687e-18,0.0,6.43347740314e-158,4.44771233655e-07,3.62364238867e-14,-92.7995279953
0.0,4.64088330913e-07,5.54819230922e-12,6.67361117585e-208,2.2200036359e-61,5.37328959007e-19,9.20497003099e-12,1.50442487671e-20,5.14602978219e-60,3.16307423282e-96,0.0,2.97975032886e-18,0.0,4.33522736251e-157,4.64103084079e-07,4.21560232752e-14,-92.6395263953
0.0,4.84201436538e-07,6.21765804634e-12,5.52870429763e-207,7.01526861987e-61,6.72810439041e-19,1.02983217686e-11,1.8903426596e-20,1.05747683657e-59,1.02834573146e-95,0.0,3.5838966554e-18,0.0,2.90639304884e-156,4.84217952522e-07,4.9022523469e-14,-92.4795247952
0.0,5.05126440235e-07,6.96549258282e-12,4.55855192623e-206,2.2059080247e-60,8.41868943863e-19,1.1517704136e-11,2.37368683817e-20,2.16881251283e-59,3.33246124047e-95,0.0,4.3084492903e-18,0.0,1.93853292185e-155,5.05144923436e-07,5.69840632992e-14,-92.3195231952
0.0,5.26893369096e-07,7.80057304807e-12,3.74086065534e-205,6.90212741236e-60,1.05267800908e-18,1.28771798804e-11,2.97864787521e-20,4.43941491133e-59,1.07643362574e-94,0.0,5.17697895824e-18,0.0,1.28637734693e-154,5.26914046855e-07,6.62114177938e-14,-92.1595215952
0.0,5.49533240661e-07,8.73274654302e-12,3.05532376211e-204,2.14897329965e-59,1.31536386124e-18,1.43923260572e-11,3.73531960132e-20,9.06947278299e-59,3.4658167522e-94,0.0,6.21758484159e-18,0.0,8.49258600957e-154,5.49556365742e-07,7.6901371371e-14,-91.9995199952
0.0,5.73078090599e-07,9.77293198211e-12,2.4836135774e-203,6.65781223719e-59,1.64246284835e-18,1.60803908047e-11,4.68111408427e-20,1.84922998326e-58,1.11229536909e-93,0.0,7.4637476368e-18,0.0,5.5781205039e-153,5.73103943931e-07,8.9280580371e-14,-91.8395183952
0.0,5.97561000965e-07,1.09332321601e-11,2.00933289569e-202,2.05250650703e-58,2.04948383729e-18,1.79604656481e-11,5.86250925892e-20,3.763157456e-58,3.55820408055e-93,0.0,8.95534001038e-18,0.0,3.64512308724e-152,5.97589894674e-07,1.03609993888e-13,-91.6795167952
0.0,6.23016129038e-07,1.22270570193e-11,1.61793416018e-201,6.29636677026e-58,2.55559914635e-18,2.00536747973e-11,7.33720604392e-20,7.64304529189e-58,1.13458691202e-92,0.0,1.07398228674e-17,0.0,2.36980642018e-151,6.23048409784e-07,1.20189911278e-13,-91.5195151952
0.0,6.49478736748e-07,1.36692591792e-11,1.29661450619e-200,1.92197604234e-57,3.18449275275e-18,2.23833830314e-11,9.17678899736e-20,1.54929120442e-57,3.60612583555e-92,0.0,1.28736608565e-17,0.0,1.53281560523e-150,6.49514789407e-07,1.3936576539e-13,-91.3595135951
0.0,6.76985220683e-07,1.52762828881e-11,1.03419394052e-199,5.83792347008e-57,3.96540079306e-18,2.49754239028e-11,1.14700057173e-19,3.13438439642e-57,1.14245782594e-91,0.0,1.54239964101e-17,0.0,9.8637787555e-150,6.77025472409e-07,1.61534732604e-13,-91.1995119951
0.0,7.05573142689e-07,1.70663276559e-11,8.20983035148e-199,1.76449853109e-56,4.93438699201e-18,2.78583501478e-11,1.43268059997e-19,6.32883884576e-57,3.60774362869e-91,0.0,1.84706284949e-17,0.0,6.31499628675e-149,7.05618067391e-07,1.87153284429e-13,-91.0395103951
0.0,7.35281261071e-07,1.90595279408e-11,6.48645572827e-198,5.3068483937e-56,6.13590488719e-18,3.10637083532e-11,1.78833132255e-19,1.27540582709e-56,1.13560514529e-90,0.0,2.21083503084e-17,0.0,4.02234432096e-148,7.35331384335e-07,2.16745810801e-13,-90.8795087951
0.0,7.66149562377e-07,2.12781503825e-11,5.1006064398e-197,1.58819760436e-55,7.62470990043e-18,3.46263401091e-11,2.23079387719e-19,2.56522424376e-56,3.5629951122e-90,0.0,2.64497095751e-17,0.0,2.54895258536e-147,7.66205466902e-07,2.50914462653e-13,-90.7195071951
0.0,7.98219293796e-07,2.37468102045e-11,3.99187793469e-196,4.72960496579e-55,9.46819783968e-18,3.85847120681e-11,2.7808896888e-19,5.14937895568e-56,1.11429272047e-89,0.0,3.16282661219e-17,0.0,1.6070176155e-146,7.98281625359e-07,2.90350380963e-13,-90.5595055951
0.0,8.31532996142e-07,2.64927085485e-11,3.10937979357e-195,1.4015147609e-54,1.17492627805e-17,4.2981277539e-11,3.46434342096e-19,1.0316608525e-55,3.4735979666e-89,0.0,3.78024342903e-17,0.0,1.00798921531e-145,8.31602470178e-07,3.35846501707e-13,-90.399503995
0.0,8.66134537451e-07,2.95458926563e-11,2.41052351481e-194,4.13259608545e-54,1.45697870489e-17,4.78628724709e-11,4.31291570415e-19,2.06286889554e-55,1.07933435852e-88,0.0,4.51600127903e-17,0.0,6.29024413504e-145,8.66211946276e-07,3.8831215112e-13,-90.239502395
0.0,9.02069147172e-07,3.2939540979e-11,1.85990196878e-193,1.21255297035e-53,1.80548999007e-17,5.328114892e-11,5.36579232757e-19,4.1167916039e-55,3.34294048094e-88,0.0,5.39235221645e-17,0.0,3.90530974571e-144,9.02155367935e-07,4.48789673924e-13,-90.079500795
