0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,8-An 1998,9-An 1998,10-Bankston 2007b,11-Baroudi 2000a,12-Baroudi 2000a,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,32-Itoh 2007,33-Kato 2014,34-Lin 2008,35-Liu 2002,36-Lupoglazoff 2001,37-Makita 1998,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,61-Wei 1999,62-Wei 1999,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
6.228667725789519e-138,0.0,0.0,0.0,0.0,0.0,9.982799806593162e-09,0.0,2.9255490823966285e-16,2.002729623049665e-29,1.2365217781798152e-50,0.00023362324079273387,1.7903531104835711e-143,3.2803752931634833e-06,6.123470768539618e-18,2.052487466587321e-05,2.573890608267059e-06,8.161597599628608e-06,6.405861474297535e-09,0.0,1.0432918684908438e-07,1.08091627533919e-10,5.350755405522347e-18,5.817344483236727e-10,1.2946293449577646e-28,1.1084608932565965e-19,5.3453808515772555e-56,1.576766772932335e-24,4.9679660257851454e-05,1.5675069756055414e-11,1.1979322420141399e-05,1.764939263895472e-08,9.466422696380321e-12,4.108199851847491e-09,1.6874013966865066e-24,1.4501618798008453e-07,1.0523221228250343e-15,1.2779701396220394e-288,3.529148553020542e-07,0.00036051840896492393,1.5321920279351414e-08,3.2373293796087254e-19,0.0,4.0079876554824304e-05,2.5072438570496893e-11,0.00022643599016610786,2.3286259354181752e-33,6.048998057044091e-22,3.952338111770677e-07,1.0706100213002599e-21,8.057867422470127e-13,1.0008941757210459e-06,0.0002469860579190323,7.196695172663721e-09,7.196695172663721e-09,6.311420946659416e-55,4.586425298376681e-05,6.039962444388222e-33,1.46596236042504e-55,9.13182662075452e-59,0.00023647849296416171,2.206885633237786e-09,0.0,0.0014882552387046853,0.0027613588206827746,-111.03971039710397
5.680024249580123e-137,0.0,0.0,0.0,0.0,0.0,1.1273399232840686e-08,0.0,3.671054709199601e-16,2.878960641772947e-29,2.9592984663512343e-50,0.0002456011230665354,1.9582628652108195e-142,3.646649342594673e-06,1.0928139158117122e-17,2.1168350142040695e-05,2.764267992429843e-06,8.701695645616181e-06,8.636980046968639e-09,0.0,1.1563710306509092e-07,1.2459191809260617e-10,7.38217235413215e-18,6.924681745580667e-10,2.058338602131473e-28,1.657233112368598e-19,1.305727446697951e-55,2.611874150096585e-24,5.5116690199978685e-05,2.1047869139966558e-11,1.2554832581336855e-05,2.4183384341122186e-08,1.1071563276728136e-11,5.1307540810713125e-09,2.427624675939867e-24,1.6770501504066217e-07,1.3793715609319213e-15,1.8682592673353475e-286,4.0516941550011416e-07,0.00037367342370020007,1.83794611608291e-08,5.549716549440517e-19,0.0,4.270119569016893e-05,3.2718513962416615e-11,0.00023425228756200866,3.8610378212944535e-33,9.293179517113852e-22,4.5884262955000587e-07,1.7913928446301624e-21,1.047373657122575e-12,1.238949519331122e-06,0.00025811693408249074,8.607462601661191e-09,8.607462601661191e-09,1.6980754520675746e-54,4.975493234131198e-05,9.493100265468935e-33,4.14812003585754e-55,2.2745723366465186e-57,0.00023940866301758233,2.414525106071907e-09,0.0,0.0015499354654231322,0.0028317949733492748,-110.87970879708797
5.13894162994898e-136,0.0,0.0,0.0,0.0,0.0,1.272264143614497e-08,0.0,4.602431537522004e-16,4.1339628987901966e-29,7.057496044245134e-50,0.0002579845515325004,2.1229648768898613e-141,4.0499517546592045e-06,1.94051943423815e-17,2.1828697779976376e-05,2.967411093793487e-06,9.2733930398894e-06,1.1604190841672536e-08,0.0,1.2809586200855626e-07,1.435202443595582e-10,1.0168918317606753e-17,8.234186158379524e-10,3.266463648181501e-28,2.4723013539542913e-19,3.179009394682414e-55,4.315123114778251e-24,6.105196614863719e-05,2.8195891865216716e-11,1.3154354572534131e-05,3.29965289506102e-08,1.2940252957803228e-11,6.395514855203809e-09,3.487760141427401e-24,1.9371781152920238e-07,1.8056845804453062e-15,2.6798958063082168e-284,4.646193674196595e-07,0.0003870606508420537,2.2015171350621368e-08,9.475835288717216e-19,0.0,4.546524967612395e-05,4.261207491252531e-11,0.0002422302029122929,6.389958239352544e-33,1.4246224574628694e-21,5.319606534854072e-07,2.987980464009669e-21,1.359193445383818e-12,1.5290224688887833e-06,0.0002695640688187586,1.0281178416219688e-08,1.0281178416219688e-08,4.549768272854119e-54,5.3921005352286764e-05,1.489786443942362e-32,1.1684736842790277e-54,5.439938299175146e-56,0.00024234521876682376,2.6408555491774087e-09,0.0,0.0016138541277620473,0.0029036341492960633,-110.71970719707197
4.61281087181208e-135,0.0,0.0,0.0,0.0,0.0,1.4348931518902539e-08,0.0,5.764967048690969e-16,5.929456161235473e-29,1.6772098054391331e-49,0.00027077346389642337,2.281151645959832e-140,4.4935654225574355e-06,3.428569746980492e-17,2.2506241076487292e-05,3.1840714008326496e-06,9.87823861143047e-06,1.5535898731327424e-08,0.0,1.418141331254957e-07,1.6521974058500325e-10,1.3985784549192116e-17,9.781092613048026e-10,5.174024469170738e-28,3.6802200698743093e-19,7.71429936120602e-55,7.110338740684096e-24,6.751934048556372e-05,3.7682749754267714e-11,1.3778695690588163e-05,4.483150324102917e-08,1.5114276101643527e-11,7.956727796738426e-09,5.0039574136567266e-24,2.2350487344737396e-07,2.3606443699196404e-15,3.7719245599888794e-282,5.321718551934338e-07,0.000400670972264151,2.6331832512673008e-08,1.6114876863449231e-18,0.0,4.8377676755354957e-05,5.5387773888729e-11,0.00025036799569822524,1.0555568352657707e-32,2.1791635398098653e-21,6.158874334970231e-07,4.9681197986482815e-21,1.7609985254181372e-12,1.8813471058889081e-06,0.0002813254057129576,1.2264119174019393e-08,1.2264119174019393e-08,1.2140149345307954e-53,5.837674117315494e-05,2.3344366295202707e-32,3.276617010550732e-54,1.2492240021992552e-54,0.00024528750904611343,2.887477379603348e-09,0.0,0.0016800723165223083,0.0029768922185643056,-110.55970559705597
4.107958818330976e-134,0.0,0.0,0.0,0.0,0.0,1.6172669563672235e-08,0.0,7.214717554588488e-16,8.495336604909247e-29,3.971906505588794e-49,0.0002839667878452303,2.4294335944468897e-139,4.9810128503516754e-06,6.027416367341682e-17,2.320130567262097e-05,3.4150368240162458e-06,1.0517836733789126e-05,2.0726524001400997e-08,0.0,1.5690993597349793e-07,1.900798953650494e-10,1.92052694636645e-17,1.1606462902419707e-09,8.180291232082756e-28,5.46639172443714e-19,1.8658063354059464e-54,1.1685399044904137e-23,7.455362078880226e-05,5.024332642893873e-11,1.4428680597774973e-05,6.065438609594789e-08,1.7641792218050145e-11,9.88002778382368e-09,7.169395312855945e-24,2.575718393338392e-07,3.082104053334732e-15,5.209216556295682e-280,6.088361550622517e-07,0.0004144945105051662,3.144921552405511e-08,2.7296016179288244e-18,0.0,5.144418838911781e-05,7.185173451600707e-11,0.0002586636488094829,1.7404231975914223e-32,3.3260933958163475e-21,7.12080767372878e-07,8.234434003467198e-21,2.2779008098304594e-12,2.307909624909034e-06,0.0002933981360309908,1.4610179209872762e-08,1.4610179209872762e-08,3.2259767877542933e-53,6.313667966841667e-05,3.652433190547557e-32,9.14684989780155e-54,2.754474723647765e-53,0.0002482348726067762,3.1561203662242864e-09,0.0,0.0017486523776917681,0.0030515848684184244,-110.39970399703996
3.629568378311783e-133,0.0,0.0,0.0,0.0,0.0,1.821644968431861e-08,0.0,9.021003480999829e-16,1.2158045406884024e-28,9.37314890675602e-49,0.00029756239454091423,2.5644570837585946e-138,5.516068224581408e-06,1.0543204000052232e-16,2.391421922020947e-05,3.6611329079031684e-06,1.1193847990174515e-05,2.7554030733154085e-08,0.0,1.7351135144506827e-07,2.1854250160379715e-10,2.6331492304725742e-17,1.3758092686068743e-09,1.29091810343169e-27,8.101814386262006e-19,4.4978196482010054e-54,1.915371232861453e-23,8.219043919623913e-05,6.683335019566327e-11,1.5105151212789445e-05,8.171560248232204e-08,2.0578268041950294e-11,1.2244653697653562e-08,1.0257779943538477e-23,2.964856651043277e-07,4.01876010344781e-15,7.059048266530968e-278,6.957334845789951e-07,0.00042852062779025603,3.750664935204194e-08,4.605049786125097e-18,0.0,5.4670559076807686e-05,9.302565138228176e-11,0.0002671148629152742,2.8642949844642663e-32,5.06563196895436e-21,8.221730753742398e-07,1.3605134331695397e-20,2.941770046276543e-12,2.8226918767945883e-06,0.0003057786737894258,1.7382027749510654e-08,1.7382027749510654e-08,8.536913956813157e-53,6.821559249762622e-05,5.70590573905908e-32,2.541888802477747e-53,5.831622300737585e-52,0.0002511866383233212,3.448653392755109e-09,0.0,0.001819658030969529,0.0031277275901225483,-110.23970239702396
3.1816496319087056e-132,0.0,0.0,0.0,0.0,0.0,2.050527692828018e-08,0.0,1.1269467077938676e-15,1.7380584268233356e-28,2.2041791549420284e-48,0.00031155705419922314,2.6830289935728236e-137,6.102769536565961e-06,1.835004943816197e-16,2.464531124273796e-05,3.9232240450670705e-06,1.1907989752277852e-05,3.650163988422602e-08,0.0,1.91757278022959e-07,2.5110832628047213e-10,3.6045581603474424e-17,1.6291549823613713e-09,2.0333786317441865e-27,1.1981699031059564e-18,1.0806944216512097e-53,3.131255668412023e-23,9.046610119611897e-05,8.86925471329201e-11,1.5808966572180813e-05,1.0962551037450053e-07,2.398753949235417e-11,1.5146054810892708e-08,1.4656361096859866e-23,3.408811295989331e-07,5.233170953646344e-15,9.386079227274124e-276,7.941075331624415e-07,0.0004427379274921823,4.4665935921803054e-08,7.73806155299108e-18,0.0,5.806261532186519e-05,1.2020161424826321e-10,0.00027571905128800114,4.705115189679272e-32,7.698168382536732e-21,9.479890605970689e-07,2.2407804291976522e-20,3.792981548692083e-12,3.4419373014480547e-06,0.00031846263247415653,2.0652424805302554e-08,2.0652424805302554e-08,2.2497954161256914e-52,7.36284397890542e-05,8.900389767083673e-32,7.03202925308342e-53,1.185474208961605e-50,0.00025414212540815,3.767094897932321e-09,0.0,0.0018931545139274186,0.003205335665518787,-110.07970079700797
2.767057549655653e-131,0.0,0.0,0.0,0.0,0.0,2.3066803406981935e-08,0.0,1.4065815615536337e-15,2.4818893944452834e-28,5.165152403231019e-48,0.00032594639407503744,2.7822414948514337e-136,6.745430687826445e-06,3.1777891641067663e-16,2.539491299049128e-05,4.202214688640653e-06,1.2662036665642016e-05,4.818459207720127e-08,0.0,2.117982350743721e-07,2.883445811562708e-10,4.9266317158557785e-17,1.927136148086082e-09,3.1968882681294977e-27,1.7681092718813625e-18,2.5880292517890064e-53,5.105523207465829e-23,9.941741321120843e-05,1.1742486556228399e-10,1.6541002661067408e-05,1.464475582816476e-07,2.7943020639079106e-11,1.8698949873805982e-08,2.0912254838106804e-23,3.914679028731193e-07,6.80559055219643e-15,1.2245784293799195e-273,9.053357391474642e-07,0.00045713425811052394,5.311465043240646e-08,1.2950687309121441e-17,0.0,6.162622373301802e-05,1.550101004219631e-10,0.0002844733351085499,7.714582296213894e-32,1.1673356705472666e-20,1.0915646993611677e-06,3.6789438445611836e-20,4.882596487944807e-12,4.184439015961436e-06,0.0003314448035765781,2.4505714813317138e-08,2.4505714813317138e-08,5.9045609266238664e-52,7.939032231397772e-05,1.38623091251979e-31,1.9366177787736596e-52,2.313912632571053e-49,0.00025710064363483197,4.113624034896466e-09,0.0,0.0019692087554074506,0.0032844241534134354,-109.91969919699197
2.387550133010422e-130,0.0,0.0,0.0,0.0,0.0,2.5931585113724335e-08,0.0,1.75403991973247e-15,3.540119446552357e-28,1.206130402795071e-47,0.0003407248591779599,2.859590255940025e-135,7.448653503886759e-06,5.475655707666741e-16,2.6163357289935017e-05,4.4990505600418825e-06,1.3457821034230955e-05,6.338296774343415e-08,0.0,2.3379721520176724e-07,3.308932839287204e-10,6.723101313674995e-17,2.277236946296105e-09,5.016794351275683e-27,2.6034807745250968e-18,6.177330680663233e-53,8.30267687209958e-23,0.00010908148852450113,1.5510009520802245e-10,1.7302152211976192e-05,1.9481235998293794e-07,3.252907891911835e-11,2.3040907837622975e-08,2.9797340014225984e-23,4.490382092041169e-07,8.838829697079136e-15,1.567665207329413e-271,1.0309413355751755e-06,0.00047169671983862167,6.306986993058231e-08,2.158819053563367e-17,0.0,6.536727825306893e-05,1.9950409406969266e-10,0.00029337453928170864,1.2625372800586183e-31,1.7662764767747685e-20,1.2551675997845598e-06,6.021080066928372e-20,6.275076643658803e-12,5.071849256551929e-06,0.0003447191371142467,2.9039518785680163e-08,2.9039518785680163e-08,1.5432441744597698e-51,8.551642910175048e-05,2.155779081253994e-31,5.30941026701331e-52,4.3366455731625095e-48,0.00026006149356987715,4.490592594028008e-09,0.0,0.002047889581948704,0.0033650078757773796,-109.75969759697597
2.0438794452552884e-129,0.0,0.0,0.0,0.0,0.0,2.9133360973113854e-08,0.0,2.1853803729761308e-15,5.043950886463147e-28,2.806598341833369e-47,0.00035588567604124275,2.9130793927017394e-134,8.217339574374802e-06,9.38794202343331e-16,2.695097838729461e-05,4.814719848213994e-06,1.4297233096708258e-05,8.308172905458301e-08,0.0,2.579305876701337e-07,3.794806084825054e-10,9.160321365340508e-17,2.6881275480560275e-09,7.858049823088963e-27,3.8252006992220546e-18,1.4695958553191483e-52,1.3466420573905579e-22,0.0001194955313001731,2.0438221698306245e-10,1.8093324470665208e-05,2.5805646600157624e-07,3.784259820151723e-11,2.8336527741680904e-08,4.2399043435579756e-23,5.14475116390348e-07,1.146441160429257e-14,1.9691752082813657e-269,1.1726061834286758e-06,0.00048641167377848495,7.478237640605216e-08,3.5842843390345426e-17,0.0,6.929168651093988e-05,2.562629045966833e-10,0.00030241918878954086,2.0623655410199926e-31,2.666712469494535e-20,1.4413187585094e-06,9.823201066288537e-20,8.05165820675955e-12,6.129008700485038e-06,0.00035827872430027434,3.4366647671139385e-08,3.4366647671139385e-08,4.0168363779825025e-51,9.202198046460593e-05,3.3474573178803304e-31,1.44906471399652e-51,7.803923923551788e-47,0.00026302396681294245,4.900537735796293e-09,0.0,0.002129267961177454,0.00344710140376768,-109.59969599695997
1.7359072679023729e-128,0.0,0.0,0.0,0.0,0.0,3.2709355753003465e-08,0.0,2.7203677377282416e-15,7.178624279630155e-28,6.507904013157159e-47,0.0003714208198645299,2.941307029343201e-133,9.056701829880939e-06,1.6015034434919495e-15,2.775811178629983e-05,5.150254396476035e-06,1.5182221186805545e-05,1.0851931790447255e-07,0.0,2.8438905492292247e-07,4.3492733285362775e-10,1.2461584325791685e-16,3.1698400523509063e-09,1.2285501684201881e-26,5.608008408833543e-18,3.484659799463026e-52,2.1784237739115835e-22,0.00013069659868322915,2.6869104700197507e-10,1.8915444927796308e-05,3.403900440123211e-07,4.399475392264567e-11,3.478230458426038e-08,6.024715568735601e-23,5.887614821530968e-07,1.4850354756200953e-14,2.427055593000655e-267,1.3321844067955692e-06,0.00050126475385379,8.854138419957428e-08,5.927225554735088e-17,0.0,7.340535529639318e-05,3.2851998435586505e-10,0.0003116035056097004,3.3626116630408456e-31,4.017429612570656e-20,1.6528157357498197e-06,1.597566893811412e-19,1.03145366372437e-11,7.384293413747991e-06,0.0003721157825218782,4.061726163489856e-08,4.061726163489856e-08,1.0412046382699521e-50,9.892216643246004e-05,5.190007239491609e-31,3.9370270797976195e-51,1.3484170952178095e-45,0.0002659873462453816,5.346195582573836e-09,0.0,0.002213417286160365,0.003530719043577208,-109.43969439694396
1.4627369616049193e-127,0.0,0.0,0.0,0.0,0.0,3.670060855876392e-08,0.0,3.3833054253501487e-15,1.0205376671026081e-27,1.5037543210621063e-46,0.00038732098534607776,2.9435263513509174e-132,9.972275758503e-06,2.718369989403176e-15,2.8585094080066855e-05,5.506730872844005e-06,1.6114791770054592e-05,1.4124632509080215e-07,0.0,3.1337866418062267e-07,4.98160504380623e-10,1.692611580224614e-16,3.7339685216591e-09,1.917170121006189e-26,8.20384910972544e-18,8.235467363673386e-52,3.514703697518899e-22,0.00014272134121398112,3.5240522108368827e-10,1.9769455015342282e-05,4.47098093709678e-07,5.1113027429833356e-11,4.261227798445553e-08,8.549071828653633e-23,6.729895872597853e-07,1.921099865479912e-14,2.9352115932149115e-265,1.5117168394792191e-06,0.0005162408814604529,1.0467984507890338e-07,9.762549323107204e-17,0.0,7.771417516081139e-05,4.2031990745882476e-10,0.0003209234062247442,5.472394839353257e-31,6.039137799488677e-20,1.8927572573182146e-06,2.589956430710382e-19,1.31920476322293e-11,8.869976281422954e-06,0.00038622164278368735,4.794130207857795e-08,4.794130207857795e-08,2.6877601090760727e-50,0.0001062320806317663,8.034576676713956e-31,1.0648492953974518e-50,2.2371113331418119e-44,0.0002689509062870556,5.830515720852277e-09,0.0,0.0023004137046901663,0.0036158748221199206,-109.27969279692797
1.222853465314127e-126,0.0,0.0,0.0,0.0,0.0,4.1152328720172084e-08,0.0,4.204049363215933e-15,1.4492199200846527e-27,3.4624819081320106e-46,0.0004035755615129802,2.9196784391373455e-131,1.0969930157472104e-05,4.591054723345203e-15,2.9432262777097715e-05,5.885271919444904e-06,1.7097009349073008e-05,1.8319593472087135e-07,0.0,3.451218760860015e-07,5.702264533278419e-10,2.295423648219648e-16,4.3938960977408964e-09,2.9861941919506154e-26,1.197515793656021e-17,1.9399096986488298e-51,5.655763291963603e-22,0.00015560572206759022,4.6111634966595146e-10,2.065631176663131e-05,5.84780191158242e-07,5.934348990977528e-11,5.210457109387549e-08,1.2114439112579935e-22,7.683714833282471e-07,2.4819390334965784e-14,3.483079836118405e-263,1.7134462868392751e-06,0.0005313242828830702,1.2358038789479568e-07,1.601540092939572e-16,0.0,8.22240041515985e-05,5.367106873889224e-10,0.00033037449974743796,8.889304289516481e-31,9.058497741412565e-20,2.1645692389468266e-06,4.185556916037294e-19,1.6845069011175952e-11,1.0622598783768234e-05,0.0004005867397654912,5.6511225412285245e-08,5.6511225412285245e-08,6.909511932300329e-50,0.00011396664967857189,1.2419386889467716e-30,2.867127582470948e-50,3.5637158715553843e-43,0.00027191391316130507,6.35667666786985e-09,0.0,0.0023903364973199763,0.0037025824725594966,-109.11969119691197
1.0142641385272157e-125,0.0,0.0,0.0,0.0,0.0,4.611428097293119e-08,0.0,5.219241836157329e-15,2.0556870123887402e-27,7.94461786236053e-46,0.00042017261084839575,2.8703948673874526e-130,1.2055877307778239e-05,7.715064905698163e-15,3.0299956121378897e-05,6.287047276405894e-06,1.8130996229528343e-05,2.367680403719959e-07,0.0,3.798586923173365e-07,6.523052990992947e-10,3.108063562220653e-16,5.165052500240038e-09,4.642640753617388e-26,1.7442125779645382e-17,4.554494445231946e-51,9.077157847346233e-22,0.00016938471592236454,6.019463103109003e-10,2.1576987438952014e-05,7.61634052862955e-07,6.885338987071449e-11,6.3588938481294e-08,1.714310893536463e-22,8.762500810905853e-07,3.202287584146721e-14,4.055568761682885e-261,1.939833600074309e-06,0.0005464985094937846,1.4568195322711236e-07,2.616827992155436e-16,0.0,8.694065069214209e-05,6.839788050383282e-10,0.0003399520866858384,1.4412780058849477e-30,1.3557886676981178e-19,2.4720322129599464e-06,6.742817931875051e-19,2.1474916024701893e-11,1.2683347889370125e-05,0.00041520060463711415,6.65250698498265e-08,6.65250698498265e-08,1.7689139042743425e-49,0.0001221405581941607,1.9168116215999496e-30,7.685020223465649e-50,5.4509308143851605e-42,0.0002748756251679766,6.928102359322693e-09,0.0,0.0024832685076563764,0.003790855419689362,-108.95968959689597
8.34634227860527e-125,0.0,0.0,0.0,0.0,0.0,5.164120192944062e-08,0.0,6.47381145124512e-15,2.912709217076121e-27,1.8164915710621298e-45,0.00043709885300294483,2.796969910046279e-129,1.3236682452378187e-05,1.2900005961383775e-14,3.118851290657173e-05,6.713274875363403e-06,1.9218932138872855e-05,3.0492911982495556e-07,0.0,4.178478440346115e-07,7.457271070899832e-10,4.201829527969187e-16,6.065205558693499e-09,7.204465246259457e-26,2.5349661016603188e-17,1.0657718318216738e-50,1.4529969637672321e-21,0.00018409198857085842,7.839421955831961e-10,2.2532469097670224e-05,9.877883940519531e-07,7.983408212869047e-11,7.745545351471172e-08,2.422578095391185e-22,9.981110021435741e-07,4.1262696770526345e-14,4.6334495046652373e-259,2.193574552727384e-06,0.0005617464607380455,1.7148718680950935e-07,4.2586831134162724e-16,0.0,9.186985562388024e-05,8.699357170122318e-10,0.00034965115837066,2.3324770764397265e-30,2.0248012342029406e-19,2.8193101200875537e-06,1.0828218278035398e-18,2.733305969401239e-11,1.509843165957027e-05,0.0004300518607650915,7.820988880831221e-08,7.820988880831221e-08,4.50991625433511e-49,0.00013076816959190063,2.9539343010056638e-30,2.0506055839858303e-49,8.005535608480793e-41,0.00027783529296439313,7.548479717588747e-09,0.0,0.0025792966279298882,0.00388070676517274,-108.79968799687997
6.814120044177889e-124,0.0,0.0,0.0,0.0,0.0,5.779324992641765e-08,0.0,8.022794803940116e-15,4.12244347077437e-27,4.138744690149003e-45,0.00045433965336310955,2.701304058428869e-128,1.4519272451441678e-05,2.1461666907095145e-14,3.2098272284288036e-05,7.165221897498421e-06,2.0363053689927353e-05,3.913301357097547e-07,0.0,4.593680429521993e-07,8.519898693180506e-10,5.67163745766863e-16,7.114790805291936e-09,1.1159071504374647e-25,3.676202927351863e-17,2.4857285317756213e-50,2.319720615715249e-21,0.00019975955871190637,1.0185664654048125e-09,2.352375816083496e-05,1.275690585978775e-06,9.250434065530941e-11,9.416447799898819e-08,3.4187544985998266e-22,1.1355952138376445e-06,5.309858401062416e-14,5.194232972679677e-257,2.4776175008625495e-06,0.0005770504098991526,2.0157065871020401e-07,6.903006173832328e-16,0.0,9.701727343177387e-05,1.1042662457045359e-09,0.0003594663970659658,3.7677028833438526e-30,3.017361692180724e-19,3.21098040987667e-06,1.7334046530558346e-18,3.473306597882761e-11,1.7919445913169855e-05,0.0004451282224366698,9.18255868341143e-08,9.18255868341143e-08,1.1450717926648434e-48,0.00013986344282581595,4.5453188137474215e-30,5.447012622181926e-49,1.1289175969281675e-39,0.0002807921598541453,8.221777362736039e-09,0.0,0.0026785123421472546,0.003972149272651309,-108.63968639686397
5.5193996080583365e-123,0.0,0.0,0.0,0.0,0.0,6.463649042983e-08,0.0,9.93354662953321e-15,5.8281366904487056e-27,9.39677355319633e-45,0.00047187901673281503,2.5858222930443047e-127,1.591094348126938e-05,3.5527136254570165e-14,3.302957356645499e-05,7.644205790769743e-06,2.1565653681413192e-05,5.004448907332157e-07,0.0,5.047192967442895e-07,9.727794983246688e-10,7.64363590907823e-16,8.337283562483339e-09,1.7252181107546504e-25,5.319629368955273e-17,5.778412687235253e-50,3.693710158216805e-21,0.0002164174436960984,1.3203034404307583e-09,2.4551869903285106e-05,1.6405544444507733e-06,1.0711410251784702e-10,1.1425806935607399e-07,4.817924300781346e-22,1.2905124629086013e-06,6.823957696716515e-14,5.71350669006163e-255,2.795181799101557e-06,0.000592392032620657,2.3658797816650243e-07,1.1144587165154434e-15,0.0,0.00010238845267942741,1.3989511498107973e-09,0.00036939217678269386,6.0747099889906926e-30,4.486698906996267e-19,3.6520653717100974e-06,2.7661154459328294e-18,4.406523481009728e-11,2.1203723010398195e-05,0.000460416496716529,1.0766919632366417e-07,1.0766919632366417e-07,2.895338950821428e-48,0.00014943984533480461,6.983449385759597e-30,1.440368956436499e-48,1.5285731152942203e-38,0.00028374546208357194,8.952265531523552e-09,0.0,0.0027810123281545923,0.004065195352731752,-108.47968479684796
4.4354977711307236e-122,0.0,0.0,0.0,0.0,0.0,7.224341926975567e-08,0.0,1.2288418603106072e-14,8.230423636038457e-27,2.1260024508417951e-44,0.0004896995863653069,2.4533720141497974e-126,1.741936763708354e-05,5.851674565254381e-14,3.398275602177644e-05,8.151595240785136e-06,2.2829080227579826e-05,6.377313968507763e-07,0.0,5.54224290384793e-07,1.1099920414982489e-09,1.028520656889135e-15,9.759618397392595e-09,2.662254655228618e-25,7.68100153079013e-17,1.3388404099082978e-49,5.866054609406633e-21,0.00023409329133773288,1.7074075002162083e-09,2.5617832919303775e-05,2.100873052045069e-06,1.2394869552541018e-10,1.3837299328482345e-07,6.780378793172378e-22,1.4648555186850455e-06,8.758258646693387e-14,6.166636949452729e-253,3.1497769345039366e-06,0.0006077524381525618,2.772858765323863e-07,1.792059793496712e-15,0.0,0.00010798881568518541,1.768778371605566e-09,0.0003794225648128562,9.776065199772917e-30,6.657038331472388e-19,4.148064594862174e-06,4.400155585519437e-18,5.581451456988166e-11,2.501465250956272e-05,0.0004759025885404555,1.2607963563062818e-07,1.2607963563062818e-07,7.290688894968313e-48,0.00015951026246094571,1.0713163914557966e-29,3.7916500618762006e-48,1.987294892666903e-37,0.0002866944291457952,9.744537272627378e-09,0.0,0.0028868991186626943,0.0041598570478595664,-108.31968319683196
3.536399830539232e-121,0.0,0.0,0.0,0.0,0.0,8.069352606855518e-08,0.0,1.5188002907651256e-14,1.16099965721995e-26,4.793178863084833e-44,0.0005077826485610537,2.307106623179063e-125,1.9052598293948404e-05,9.590104537072446e-14,3.495815866630687e-05,8.688811089523475e-06,2.4155735709155217e-05,8.098189042413624e-07,0.0,6.082298349006908e-07,1.2657583420592806e-09,1.381807487261272e-15,1.1412661285016418e-08,4.100575570878973e-25,1.1066464786464274e-16,3.0918218879002514e-49,9.29149389432481e-21,0.000252812000248499,2.202823308963863e-09,2.6722688542907402e-05,2.679000771361129e-06,1.4333360813399724e-10,1.6725552239347432e-07,9.529055787716226e-22,1.6608152311627222e-06,1.1226057484765301e-13,6.530679134107475e-251,3.545222329110209e-06,0.0006231122032739789,3.2451333290160093e-07,2.870144712011168e-15,0.0,0.00011382363747574016,2.231959993368043e-09,0.0003895513240004689,1.5703348460864312e-29,9.85575201566212e-19,4.704988430317527e-06,6.977392463236593e-18,7.058238205584048e-11,2.9421962164110777e-05,0.0004915715091380378,1.4744299141649867e-07,1.4744299141649867e-07,1.8282693458123943e-47,0.00017008690366568567,1.6409964079163655e-29,9.936235352418827e-48,2.4807930763409465e-36,0.000289638284092161,1.0603530989438142e-08,0.0,0.002996281819664497,0.0042561460170899455,-108.15968159681597
