0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,5-Hoshi 2014,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,15-Sarhan 2009,16-Shinlapawittayatorn 2011a,17-Shinlapawittayatorn 2011b,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
3.965793574681293e-35,9.994544082638407e-29,7.84387596551238e-34,4.085443637877209e-14,2.7900075495157843e-06,1.858141604368881e-23,2.970685676663205e-09,6.354847428836495e-05,9.455942632306742e-39,1.436340741604774e-33,1.6894973872999824e-14,1.35408956564342e-12,1.0584309504807606e-11,2.664899038046299e-28,0.00010945206553413562,4.2872534881441844e-05,7.337226832915536e-08,2.5874732426748423e-09,5.551716515956274e-22,7.761135532181698e-08,3.082466565243884e-05,1.2339288584472599e-06,1.40225508530549e-11,6.230371956065383e-09,2.695756617324791e-92,5.148011480825085e-09,1.7049985640567521e-06,4.991100930704572e-08,1.621495507433683e-08,0.000252660747477489,0.001269850042275605,-104.31964319643197
7.426388173407185e-35,1.7427894586995348e-28,1.6055876863852858e-33,5.323189398825909e-14,3.0619239934875907e-06,3.424420154177949e-23,3.707458462970735e-09,6.64285776418452e-05,4.056701489726736e-38,6.001582527245035e-33,2.36904056932677e-14,1.860415823371048e-12,1.506191006983236e-11,5.918663386544766e-28,8.603617943243315e-05,4.726769982651663e-05,9.627493280619832e-08,2.9948120994562985e-09,9.383053640075858e-22,9.028807078298974e-08,3.260298528881816e-05,1.353607091990022e-06,1.8453112232780824e-11,7.372586307662179e-09,3.9845100388031317e-91,6.116457163091454e-09,1.9448078890652657e-06,6.441043179770206e-08,1.919123683660145e-08,0.00023898617260277312,0.0013359645349715367,-104.15964159641595
1.3869699285908567e-34,3.030946639932874e-28,3.274530434564427e-33,6.926027007800745e-14,3.35838439255707e-06,6.286074383755882e-23,4.6187429338967976e-09,6.941889783575971e-05,1.7177847511413939e-37,2.471273718585675e-32,3.3145330461490986e-14,2.5501276248597e-12,2.1365241165256446e-11,1.3073469149562631e-27,6.712693611682458e-05,5.204753759947049e-05,1.259061156059051e-07,3.4635052334181314e-09,1.5807796851770263e-21,1.0492108386051852e-07,3.447163975492602e-05,1.4839042773217163e-06,2.4235631464632546e-11,8.714514495085834e-09,5.785597616423593e-90,7.2588233851623136e-09,2.2159815531657736e-06,8.289376237696374e-08,2.268736819508295e-08,0.00023048379369951724,0.001405017165328097,-103.99963999639996
2.583439541761546e-34,5.257303951220893e-28,6.653891655106941e-33,8.99862201464077e-14,3.681403063780298e-06,1.1493603778527939e-22,5.743798476138235e-09,7.252260742195516e-05,7.1794620403232235e-37,1.0028193003078472e-31,4.627080875782228e-14,3.487410454889309e-12,3.02096558919733e-11,2.8719863825374165e-27,5.1984166755526646e-05,5.723824622176754e-05,1.6410913243427962e-07,4.0023464093659515e-09,2.654658881452442e-21,1.2179303482012197e-07,3.643443994504312e-05,1.6256607419187878e-06,3.176736359056842e-11,1.0289255906532711e-08,8.252785939081464e-89,8.604752445526362e-09,2.5222743149185066e-06,1.063881546516196e-07,2.6789167181420808e-08,0.00022645658370792202,0.0014771089856979748,-103.83963839638396
4.799228392292472e-34,9.094928977244351e-28,1.347144275620003e-32,1.1674745058732767e-13,4.033140071392392e-06,2.0932310184723834e-22,7.130212977604036e-09,7.574291954678067e-05,2.961710008080556e-36,4.010248473208983e-31,6.445056212594608e-14,4.758098984388278e-12,4.2578855858203674e-11,6.274776059880945e-27,3.995801474537767e-05,6.286701813015724e-05,2.1319204546605875e-07,4.6213201796973606e-09,4.4438186752708095e-21,1.41224298234926e-07,3.8495311195994636e-05,1.7797734151157198e-06,4.155756806119535e-11,1.2135067095351988e-08,1.1564636599206714e-87,1.0188644064454363e-08,2.8678421084853475e-06,1.3616656533488934e-07,3.1595719143388265e-08,0.00022630036216152099,0.0015523428985632307,-103.67963679636796
8.891732567141606e-34,1.5692313184308386e-27,2.7174664207953727e-32,1.512510396301417e-13,4.415909972262916e-06,3.7971900680160326e-22,8.835552586676002e-09,7.908308592290937e-05,1.205925922991504e-35,1.5803986337386296e-30,8.957384366201481e-14,6.4766904107851134e-12,5.982082883565852e-11,1.3634474688147412e-26,3.0485636861736887e-05,6.8961995045797e-05,2.7603335630945567e-07,5.331752734853455e-09,7.415051409359875e-21,1.6357754557192578e-07,4.0658294063927894e-05,1.9471987335020395e-06,5.425767665813332e-11,1.4296108512043754e-08,1.5919977692414194e-86,1.2050366627936349e-08,3.2572785572635075e-06,1.738014810200668e-07,3.722127244552195e-08,0.00022950066738922892,0.0016308236000856801,-103.51963519635197
1.6430214158611185e-33,2.7003872692737535e-27,5.461676260324082e-32,1.9567209649009557e-13,4.832190928466329e-06,6.861068340922699e-22,1.0929312282645718e-08,8.254639465315267e-05,4.84647746750039e-35,6.13774405135944e-30,1.2421401309532033e-13,8.795530958958712e-12,8.377628435390104e-11,2.946476038544453e-26,2.3085814145510435e-05,7.555221208457569e-05,3.5620864755852887e-07,6.146480376007164e-09,1.233338341500881e-20,1.8926279031715378e-07,4.292754493463859e-05,2.1289556154184308e-06,7.069918031039535e-11,1.682328998225727e-08,2.1529402355509677e-85,1.4236065895874172e-08,3.6956540208377254e-06,2.212290965323078e-07,4.379737944924397e-08,0.00023562756303587563,0.0017126575174742963,-103.35963359633595
3.027902695557137e-33,4.6346459838712845e-27,1.0937030234416263e-31,2.5277783788229964e-13,5.284634188699532e-06,1.2348249290476444e-21,1.3495216613976594e-08,8.613616790359104e-05,1.9224685051131717e-34,2.3490792445478782e-29,1.7186793452597349e-13,1.1916816260699108e-11,1.169499372406203e-10,6.332741225778941e-26,1.7352165113507884e-05,8.266753049559659e-05,4.5814154245167707e-07,7.080037465203611e-09,2.0448456371108075e-20,2.1874295711162684e-07,4.5307336456691824e-05,2.326128498668531e-06,9.194109700615349e-11,1.9775226513703823e-08,2.860227305421127e-84,1.679908309684507e-08,4.18855725579255e-06,2.8082566857640133e-07,5.14753104998279e-08,0.0002443290761873735,0.0017979527399928344,-103.19963199631997
5.565221614031249e-33,7.933384627593028e-27,2.1821498105693467e-31,3.2608337574921747e-13,5.776073938871842e-06,2.2136210007789535e-21,1.6633926955326078e-08,8.985575942356712e-05,7.5269622561821975e-34,8.859991930031716e-29,2.372761047676702e-13,1.6108224841872066e-11,1.627380551097163e-10,1.3536453464927086e-25,1.2945555819246118e-05,9.033855846040097e-05,5.872827052691757e-07,8.148865876922803e-09,3.379473578939865e-20,2.525400186602906e-07,4.7802057786440496e-05,2.539870434700185e-06,1.1932930224177255e-10,2.3219317152381402e-08,3.732915656074309e-83,1.9800995569251647e-08,4.7421397611158805e-06,3.5549798232318104e-07,6.042877118302502e-08,0.0002553238669462739,0.0018868189434386548,-103.03963039630396
1.0201519638418879e-32,1.3544154026804626e-26,4.337918658246534e-31,4.2004700142591215e-13,6.3095375206456035e-06,3.952622863943358e-21,2.046621940763905e-08,9.370855191026242e-05,2.908758810068514e-33,3.293182129765936e-28,3.268496561705599e-13,2.1723229015773177e-11,2.2572958316552396e-10,2.877679161552764e-25,9.58619558185613e-06,9.859655944147942e-05,7.503209493317202e-07,9.371548155796908e-09,5.567340856724514e-20,2.912417464183109e-07,5.041621463389872e-05,2.7714062316015426e-06,1.5457050942475142e-10,2.7232960825687942e-08,4.786023878157226e-82,2.3312794441876464e-08,5.363162867134635e-06,4.4879009342841746e-07,7.085695579461038e-08,0.0002683936242249008,0.0019793673079313494,-102.87962879628796
1.8650442268580218e-32,2.3061985106440364e-26,8.59191430570098e-31,5.40314579109711e-13,6.888256015025392e-06,7.029941726840572e-21,2.5136706065122094e-08,9.769795421584104e-05,1.1094893912336369e-32,1.2062711440415435e-27,4.492384732095487e-13,2.922741032060748e-11,3.1210308943226055e-10,6.084209694471981e-25,7.045801809221861e-06,0.00010747334763544993,9.554308405079443e-07,1.0769066778453027e-08,9.142327978927393e-20,3.3550912322290504e-07,5.315442909833846e-05,3.022035637309553e-06,1.9982429643746283e-10,3.190492440789769e-08,6.028102100978254e-81,2.7416215278402734e-08,6.059047613019694e-06,5.650087404819063e-07,8.298797278688431e-08,0.0002833755777580848,0.002075710428859572,-102.71962719627196
3.40059771104108e-32,3.9164530108257765e-26,1.6955482802941253e-30,6.940248970114151e-13,7.515675186264595e-06,1.245381201657102e-20,3.081818184021963e-08,0.00010182739839536035,4.1770152899200607e-32,4.354325520109153e-27,6.160851411814917e-13,3.923246089981261e-11,4.3014797782971507e-10,1.2793527298619193e-24,5.140118292337369e-06,0.00011700117016400589,1.2125614644336195e-06,1.236509212354331e-08,1.4964975606109994e-19,3.8608446808846156e-07,5.602143928239087e-05,3.293136553438386e-06,2.578173048019595e-10,3.733687962213405e-08,7.458738699858413e-80,3.2205239142113953e-08,6.837927441725337e-06,7.093700586365462e-07,9.708268090975292e-08,0.00030015541788817293,0.002175962220844154,-102.55962559625596
6.183911129383205e-32,6.633467151629071e-26,3.3338194492320806e-30,8.901905537910453e-13,8.195466779385325e-06,2.197541682104023e-20,3.771668940732925e-08,0.00010610033659391564,1.5521598486465467e-31,1.5489721589376234e-26,8.430229705639145e-13,5.253999445718826e-11,5.909461850804621e-10,2.675474099881635e-24,3.7219827701915502e-06,0.0001272125757246005,1.5337712441495173e-06,1.4186301973343884e-08,2.4417739654442335e-19,4.4380032527950245e-07,5.9022098673385596e-05,3.5861682691089615e-06,3.3198461104387276e-10,4.364512685163426e-08,9.066282368635246e-79,3.778778316972082e-08,7.708703722662676e-06,8.881704584817657e-07,1.1343897784011835e-07,0.00031866082664440756,0.0022802378145866287,-102.39962399623997
1.1215356404234366e-31,1.1205717643737394e-25,6.531090208600071e-30,1.1401722835192566e-12,8.931540162484907e-06,3.862390418887812e-20,4.607740612253291e-08,0.00011052023777175578,5.692909679760953e-31,5.430165872569018e-26,1.1509937464865084e-12,7.019784060490277e-11,8.092602540323228e-10,5.564620183077239e-24,2.675063875240983e-06,0.0001381402695227393,1.933613826947266e-06,1.6262735603141503e-08,3.97141374386509e-19,5.095891714762066e-07,6.216137528064731e-05,3.90267470310001e-06,4.266443105898572e-10,5.096252546982137e-08,1.0826102731634945e-77,4.428760147690237e-08,8.6811040913172e-06,1.1089847579828648e-06,1.3239658627824564e-07,0.0003388557484122142,0.0023886534464843605,-102.23962239622395
2.0286390313399402e-31,1.8879487333880619e-25,1.27479684535183e-29,1.4582686670351117e-12,9.728054302724886e-06,6.761755380067425e-20,5.6191469012122706e-08,0.00011509058426638276,2.060912774281102e-30,1.8759849292940542e-25,1.5679831870315799e-12,9.357217857523124e-11,1.1046856652510006e-09,1.151051159525801e-23,1.90832574083222e-06,0.00014981695441849068,2.4295800766699227e-06,1.862818576119641e-08,6.438653291282105e-19,5.844939963029166e-07,6.54443505174704e-05,4.244287641547958e-06,5.472125910054691e-10,5.944065191024787e-08,1.2699718705989671e-76,5.1846419051237735e-08,9.765743571291732e-06,1.3808948608181432e-06,1.5434238576596656e-07,0.0003607354670007198,0.0025013263409059045,-102.07962079620796
3.659639725421909e-31,3.1724307333726263e-25,2.479179482663742e-29,1.8624480871744133e-12,1.0589430062475088e-05,1.1790900480942448e-19,6.840386709360245e-08,0.00011981486819096769,7.363976561547136e-30,6.386932986342788e-25,2.1313006674480543e-12,1.2443970911733083e-10,1.5031400827961424e-09,2.3679801160151573e-23,1.3512304199458199e-06,0.00016227515834116781,3.0426010789577056e-06,2.1320632102537664e-08,1.0405313632798139e-18,6.696798126495857e-07,6.887621781655794e-05,4.612729957305829e-06,7.004680355837272e-10,6.925220837931496e-08,1.4635080449011623e-75,6.06263232179195e-08,1.0974188417800017e-05,1.7147524513397687e-06,1.7971634182772963e-07,0.00038432250796336564,0.0026183745850346467,-101.91961919619196
6.584362723220113e-31,5.316741307062667e-25,4.8038191528920044e-29,2.3752557333645296e-12,1.1520362799496876e-05,2.0479470643562812e-19,8.312254437607672e-08,0.00012469658766870085,2.5971238037018766e-29,2.1429011543461017e-24,2.890566213954864e-12,1.6510510116216772e-10,2.0387802746205044e-09,4.8449109652465304e-23,9.49652843367105e-07,0.00017554704815734998,3.797616757353301e-06,2.4382719914212282e-08,1.6761988570556837e-18,7.664461540216317e-07,7.246228096776708e-05,5.009818795927482e-06,8.948756263841364e-10,8.059370686034225e-08,1.6568194390136028e-74,7.081243928522415e-08,1.231902259235158e-05,2.1234793125218523e-06,2.0901808742503343e-07,0.00040966334957354464,0.002739916996202583,-101.75961759617596
1.181492638595024e-30,8.886900965206455e-25,9.27421203537028e-29,3.0249356531371052e-12,1.2525835252321154e-05,3.543029057084575e-19,1.0082887183687562e-07,0.00012973924290304878,9.040664998413317e-29,7.085307173855432e-24,3.9116141207552965e-12,2.1855022306074705e-10,2.7564595273827563e-09,9.858659659350492e-23,6.624588183208345e-07,0.00018966423031810376,4.72421417081466e-06,2.7862288257851454e-08,2.6915728268029933e-18,8.762406165458569e-07,7.620795216714737e-05,5.437468712087384e-06,1.140982948430536e-09,9.368845485919862e-08,1.8426137322110908e-73,8.261591908383277e-08,1.381391674622606e-05,2.6224089547100548e-06,2.428142151172342e-07,0.00043682590133773265,0.0028660729816525573,-101.59961599615997
2.1144146091647504e-30,1.481516800891493e-24,1.7839352361002649e-28,3.8468165273507285e-12,1.3611130689085234e-05,6.105411435979604e-19,1.2208966241456262e-07,0.00013494633208421673,3.106244017387975e-28,2.3086707082282367e-23,5.2815813102215235e-12,2.8862322469937437e-10,3.7148650961058075e-09,1.9951441192583867e-22,4.5868174057290374e-07,0.00020465753876027702,5.857338779541434e-06,3.1812951957291507e-08,4.30821094784933e-18,1.000673503172168e-06,8.011874976639862e-05,5.897694739074624e-06,1.4519034792824156e-09,1.0878987118896224e-07,2.0131330570371135e-72,9.627727329783957e-08,1.547369955527305e-05,3.2296732540275903e-06,2.817463417000792e-07,0.0004658976934924009,0.0029969623906832945,-101.43961439614395
3.77390653158386e-30,2.463282667156705e-24,3.4189506947356915e-28,4.885020299225632e-12,1.4781846295054925e-05,1.0479471767231237e-18,1.47570919490681e-07,0.00014032134713246562,1.0534119271709033e-27,7.41330839775219e-23,7.11552283849043e-12,3.8027743266955775e-10,4.990507400690267e-09,4.0156420677320227e-22,3.152263924228867e-07,0.00022055681069317395,7.23808088733598e-06,3.629474217416264e-08,6.873817773458375e-18,1.1415336269742728e-06,8.420029571207213e-05,6.3926153728245695e-06,1.8439046309630156e-09,1.2618516197169866e-07,2.1606763184200617e-71,1.1207008073464154e-07,1.7314431210602684e-05,3.96663772251861e-06,3.265400104058475e-07,0.000496984712650238,0.003132705359148994,-101.27961279612796
6.717906994138818e-30,4.0848240144581146e-24,6.528573279257652e-28,6.194565352328189e-12,1.6043906770879424e-05,1.7916289959365384e-18,1.7805352631293684e-07,0.00014586776927932431,3.526049151128912e-27,2.3458968229531526e-22,9.564990555760341e-12,4.99872321383805e-10,6.682771174346523e-09,8.038222855439004e-22,2.1502662841199956e-07,0.00023739065106458425,8.914538057432715e-06,4.137481064235422e-08,1.0932243571850441e-17,1.3008053291953214e-06,8.845831266409481e-05,6.9244554507801795e-06,2.3371214497668165e-09,1.4619938893471155e-07,2.2781693173235593e-70,1.3030510998206998e-07,1.9353478828886706e-05,4.8583888486023515e-06,3.7801449894749264e-07,0.000530210815781526,0.003273422146304144,-101.11961119611196
1.1926655980200909e-29,6.755910382618905e-24,1.2420967338822443e-27,7.843951005820065e-12,1.7403578110292506e-05,3.050991568363425e-18,2.144511011589066e-07,0.00015158906448808004,1.1649464470354547e-26,7.315643133644517e-22,1.2829128525173549e-11,6.555516045475008e-10,8.920284528214528e-09,1.600255816905487e-21,1.4558628780520847e-07,0.0002551861866673443,1.0942752520297964e-05,4.712820297230843e-08,1.7331286984428583e-17,1.4806867657279204e-06,9.289862078344695e-05,7.495548904707261e-06,2.9564206344923564e-09,1.6919996397882188e-07,2.3597247065980627e-69,1.513348912371026e-07,2.1609593502302747e-05,5.934276635993027e-06,4.370936047184381e-07,0.0005657176553599307,0.00341923296400247,-100.95960959609596
2.111763387183682e-29,1.1144121515518309e-23,2.3545301050072312e-27,9.918328140921366e-12,1.886748152252009e-05,5.175093095371495e-18,2.578302605246712e-07,0.00015748867871535896,3.7988402366653215e-26,2.248241094269804e-21,1.7168986072812897e-11,8.577168413669927e-10,1.1868915928279295e-08,3.1684226626884572e-21,9.783792946233103e-08,0.0002739688110181596,1.3387720417033199e-05,5.363870678740669e-08,2.7388141185466098e-17,1.6836095129866075e-06,9.752713417918071e-05,8.108341365444707e-06,3.7324438710437006e-09,1.9560160587746017e-07,2.401130341702036e-68,1.7555877844163494e-07,2.4102988661774783e-05,7.228515010902444e-06,5.048174812593719e-07,0.0006036650513297015,0.0035702577982799975,-100.79960799607996
3.729182846182261e-29,1.8334084456597156e-23,4.446975808263892e-27,1.252338233300029e-11,2.044260746105701e-05,8.743384160164654e-18,3.0943354996826644e-07,0.00016357003301598676,1.2227102877329924e-25,6.808947988164612e-21,2.2925933191820066e-11,1.1196189707878313e-09,1.5741772433822356e-08,6.239088298559462e-21,6.526082919108472e-08,0.00029376192131212915,1.6324467128988955e-05,6.09997808160493e-08,4.3142422948469574e-17,1.912259540540251e-06,0.00010234985700531257,8.765392596446877e-06,4.702864471944392e-09,2.258717968039391e-07,2.4002097000364317e-67,2.0342854420320736e-07,2.68554193781908e-05,8.780842139683508e-06,5.823556026039956e-07,0.0006442317493871665,0.0037266162233723036,-100.63960639606395
6.567861075091824e-29,3.008320102994903e-23,8.368294917798016e-27,1.579008157102938e-11,2.2136329716767228e-05,1.4713811523200075e-17,3.7070531911040124e-07,0.0001698365184937428,3.8843966610697585e-25,2.0321881601820576e-20,3.0545291814184096e-11,1.4580949894050404e-09,2.0811646283878104e-08,1.2218657114011063e-20,4.320723505272158e-08,0.00031458664892767977,1.9839179921688443e-05,6.931557143313448e-08,6.774180059872174e-17,2.16959959334148e-06,0.00010737287919855283,9.469378731890481e-06,5.9138970285273735e-09,2.605367781538956e-07,2.3570114494442516e-66,2.3545455228534018e-07,2.9890262174938345e-05,1.0637241880998302e-05,6.710209342428892e-07,0.0006876165090036357,0.003888427208238135,-100.47960479604797
1.1536553812584518e-28,4.923118549384284e-23,1.5689925413078884e-26,1.98804712348581e-11,2.3956419529440717e-05,2.4663519522041045e-17,4.433208333013154e-07,0.0001762914911010466,1.2180105409190784e-24,5.97715587772641e-20,4.0606580266360564e-11,1.8944827040049193e-09,2.7426442077954886e-08,2.3798530852577365e-20,2.8393499139534502e-08,0.00033646158512520814,2.40303856810065e-05,7.870202352182976e-08,1.060276583560673e-16,2.4588930208363345e-06,0.00011260237184829608,1.0223094294077057e-05,7.422106310757091e-09,3.0018812680054177e-07,2.2738051855202332e-65,2.7221255469181805e-07,3.323259487162027e-05,1.2850726568034807e-05,7.722853911150979e-07,0.0007340394679864116,0.004055808915683886,-100.31960319603195
2.02101758658569e-28,8.035408707337184e-23,2.931004410996365e-26,2.4994735322227525e-11,2.591105966801422e-05,4.117836967201963e-17,5.292189291464404e-07,0.00018293826629103502,3.7696930618201015e-24,1.7324950886544062e-19,5.3862119126350194e-11,2.455753263471711e-09,3.602821434345822e-08,4.610002303466427e-20,1.8519954370702545e-08,0.0003594025037464666,2.901015765972931e-05,8.928809290887216e-08,1.6542145398200583e-16,2.7837290835760636e-06,0.00011804458219079795,1.1029453963873465e-05,9.296569067224461e-09,3.4548995445855134e-07,2.154883857366483e-64,3.143511625064321e-07,3.6909275923479366e-05,1.5482180059122586e-05,8.877966641612221e-07,0.0007837437327373824,0.004228878494206249,-100.15960159601596
3.5310669128620983e-28,1.3080582325692746e-22,5.455364286745577e-26,3.137978595592832e-11,2.8008858425667813e-05,6.848058779902888e-17,6.306385339224323e-07,0.00018978011352595905,1.1515648564243512e-23,4.948757893008714e-19,7.128617914330337e-11,3.1759091691429394e-09,4.7176556040339875e-08,8.881298391578329e-20,1.1990007676819803e-08,0.0003834220828785395,3.49053309202156e-05,1.0121706801203272e-07,2.5726145843988946e-16,3.148049760106078e-06,0.00012370582822005064,1.189149407701597e-05,1.162145077012846e-08,3.9718677420135627e-07,2.0061968204789686e-63,3.6260004164478077e-07,4.094902266426031e-05,1.860125849418348e-05,1.019396497453346e-06,0.0008369971444711803,0.004407751862694977,-99.99959999599996
6.152953887753846e-28,2.1237217520542964e-22,1.0116789921553707e-25,3.933969409144541e-11,3.025886347191619e-05,1.1343577568762231e-16,7.50159379316548e-07,0.00019682025064623554,3.4721484399603656e-23,1.3930514858562098e-18,9.413738304891373e-11,4.097704856714135e-09,6.157720313170577e-08,1.701672989519277e-19,7.704732473856236e-09,0.00040852962759333063,4.185870161259073e-05,1.1464800872404352e-07,3.988116633049564e-16,3.5561780677901417e-06,0.00012959249290843986,1.281237381825265e-05,1.4499068801560397e-08,4.561120793348453e-07,1.834857166924003e-62,4.1777888648257813e-07,4.5382487802302824e-05,2.2287344438717672e-05,1.1691404976508836e-06,0.0008940941713979399,0.004592543488160887,-99.83959839598396
1.0693090230704446e-27,3.4389002741648867e-22,1.8692758648771197e-25,4.92483343911784e-11,3.267057549969616e-05,1.8716164139694535e-16,8.907472472269167e-07,0.0002040618381049865,1.0333218995681826e-22,3.864425091620302e-18,1.2403772333417477e-10,5.274757932490413e-09,8.01168590442115e-08,3.2426499904179946e-19,4.914215751887037e-09,0.0004347307960090744,5.003018045074554e-05,1.2975731094061564e-07,6.162702516636643e-16,4.012847900774385e-06,0.00013571101803096689,1.379537608454791e-05,1.8053524171064942e-08,5.231976807345195e-07,1.648580058197692e-61,4.80807225897434e-07,5.0242333461149025e-05,2.6630548080859825e-05,1.3393195564095818e-06,0.0009553578752877747,0.004783366156680428,-99.67959679596797
1.8533808052619782e-27,5.553835061120366e-22,3.441246294048952e-25,6.156468792766728e-11,3.525396160127509e-05,3.0758693165678475e-16,1.0558040888373005e-06,0.00021150797307333582,3.035291826520672e-22,1.0564510616402534e-17,1.630723513768732e-10,6.774131944413391e-09,1.0390539552726649e-07,6.145374678553163e-19,3.111067466733405e-09,0.00046202733104145494,5.959786584904252e-05,1.4674040551764488e-07,9.492591397466935e-16,4.523235376428885e-06,0.000142067897587501,1.4843907987911873e-05,2.2434995668967236e-08,5.99483849353579e-07,1.4551135220573553e-60,5.527151175433084e-07,5.556330199729586e-05,3.1732746871366436e-05,1.5324829642752605e-06,0.001021141898040054,0.00498033073777292,-99.51959519595195
3.2038188220765954e-27,8.945771555403057e-22,6.3120409254149785e-25,7.685132943368114e-11,3.8019468302616944e-05,5.035042592758089e-16,1.2492233570307017e-06,0.00021916168342219587,8.80020400550291e-22,2.846168708031443e-17,2.1391525783257695e-10,8.67948640104229e-09,1.3432675241757756e-07,1.1582998071857282e-18,1.9548939052846713e-09,0.0004904168003164494,7.075899729681973e-05,1.6581360081073373e-07,1.4575001240665895e-15,5.092991668266999e-06,0.0001486696708182892,1.5961500967870596e-05,2.782480346698622e-08,6.86130310855101e-07,1.2617193562851403e-59,6.34654787110504e-07,6.138228276955358e-05,3.770865247024921e-05,1.7514632914040851e-06,0.0010918324100842917,0.005183545942452407,-99.35959359593596
5.523483923510312e-27,1.4371233936737768e-21,1.1535476709408403e-24,9.579672317815717e-11,4.097803418167508e-05,8.209612376466721e-16,1.475450885572928e-06,0.0002270259215867772,2.518329172915648e-21,7.556464741429192e-17,2.799871328065073e-10,1.1094906859426266e-08,1.7310003675256803e-07,2.1712904691353943e-18,1.2192577071628126e-09,0.0005198923468027464,8.373074483829473e-05,1.872160783048155e-07,2.230707581489342e-15,5.728277288483639e-06,0.00015552291480878963,1.7151810483175943e-05,3.444136363826021e-08,7.844281391569655e-07,1.0747506332291998e-58,7.279132698462641e-07,6.773837397745275e-05,4.4686891105497536e-05,1.999403106043142e-06,0.0011678499579037595,0.005393118075223282,-99.19959199591996
9.497298724055436e-27,2.3026171975356607e-21,2.100453050312841e-24,1.1924206542455352e-10,4.414110199190567e-05,1.3332954276256873e-15,1.7395516354596069e-06,0.00023510355832047683,7.113113224724152e-21,1.977076372890706e-16,3.656531051705443e-10,1.4149547534848915e-08,2.2235250932618386e-07,4.0479877779596284e-18,7.547904212228952e-10,0.0005504424527857929,9.875078618073288e-05,2.1121205117809865e-07,3.4031956394406205e-15,6.43579776682173e-06,0.0001626342366807027,1.841861525205781e-05,4.2547170929294774e-08,8.958125950435031e-07,8.993561492064174e-58,8.339261116519448e-07,7.467293863086052e-05,5.281108048775301e-05,2.2797835959461964e-06,0.0012496511430047036,0.005609150780314044,-99.03959039590396
1.6286544887595072e-26,3.679602104670659e-21,3.81067667524011e-24,1.4821354432575285e-10,4.752063020821761e-05,2.156822283590311e-15,2.047282608418729e-06,0.00024339737634532525,1.9830534306588756e-20,5.097708490887336e-16,4.764697575697099e-10,1.8003241296013663e-08,2.8470634089658297e-07,7.505589078641251e-18,4.637840451421514e-10,0.0005820507198468683,0.00011607761918614224,2.3809309595829924e-07,5.175370175252537e-15,7.222840654456999e-06,0.0001700102653670348,1.9765816010191138e-05,5.2456964403451586e-08,1.0218769548332648e-06,7.393239275472171e-57,9.542921865623208e-07,8.222965366033794e-05,6.22408833006806e-05,2.5964551506647788e-06,0.001337730059597485,0.005831744782471848,-98.87958879588795
2.785477668755336e-26,5.864505566940792e-21,6.888155078214529e-24,1.8396104285167981e-10,5.1129103908536606e-05,3.475254132047774e-15,2.405172198789754e-06,0.00025191006390660824,5.456781683498165e-20,1.2953087909681386e-15,6.194928478210263e-10,2.285325735149238e-08,3.6338121639246174e-07,1.3840593046019687e-17,2.8285494907558714e-10,0.0006146956675263715,0.00013599055454263575,2.68180667714344e-07,7.845238505341188e-15,8.097313761954188e-06,0.0001776576429699536,2.1197433755564206e-05,6.454724929123721e-08,1.1643873723307646e-06,5.970584790646959e-56,1.0907896862716924e-06,9.045455112842341e-05,7.315301405320311e-05,2.953669953807291e-06,0.0014326194134766691,0.006060997622666415,-98.71958719587195
4.7512978868298606e-26,9.322091830844395e-21,1.240553281485242e-23,2.2800449010930955e-10,5.4979544900253015e-05,5.577544054876638e-15,2.8206062168411387e-06,0.000260644208239771,1.4820614484206608e-19,3.2435335469633484e-15,8.036595963823438e-10,2.894241565170446e-08,4.623150578093745e-07,2.5383350081061186e-17,1.7122623735819033e-10,0.0006483505533395647,0.00015878933150684395,3.0182880947787165e-07,1.185444193077469e-14,9.06778451910733e-06,0.00018558301570121226,2.2717607449628873e-05,7.926736849798179e-08,1.3252988148666796e-06,4.73672349284028e-55,1.2453933355217027e-06,9.939605045693698e-05,8.574217280337023e-05,3.356116623773238e-06,0.0015348912404701532,0.006297003389079611,-98.55958559585596
8.082890523572095e-26,1.4779058913661482e-20,2.2260741107943205e-23,2.8218927475978676e-10,5.908552099704544e-05,8.91627971940887e-15,3.3019207680134454e-06,0.00026960228895817957,3.973043417582716e-19,8.004058243829631e-15,1.0402622889954154e-09,3.656879925164293e-08,5.863053176887127e-07,4.6298562201173396e-17,1.0288105243691331e-10,0.0006829832167736451,0.00018479329901079151,3.394270667994939e-07,1.7855265232004762e-14,1.0143520321647753e-05,0.00019379302440597027,2.433059114448957e-05,9.71523386679099e-08,1.5067721110763376e-06,3.691630720378204e-54,1.4202928845227987e-06,0.00010910498054538927,0.00010022187602442278,3.8089569290175524e-06,0.001645157139764058,0.00653985244378377,-98.39958399583995
