0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,7-Glaaser 2012,8-Hayashi 2015,9-Holst 2009,10-Hu 2010,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,20-O'Leary 2002,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,31-Tan 2001,32-Tsurugi 2009,33-Vatta 2002a,34-Vatta 2002b,35-Wang 2011,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,sum,gauss,x
3.84617195725e-15,2.22862894545e-10,1.40421904102e-50,4.42342308814e-108,2.77603556938e-05,4.02329756498e-16,1.66101845861e-09,1.49082397421e-08,1.08914519518e-49,2.96596970415e-14,1.66101845861e-09,0.000457982932416,9.70586805799e-12,2.51673115318e-05,1.81093221867e-17,4.84859292592e-16,6.18235810189e-09,8.54381560307e-06,9.73841410195e-27,6.49420497907e-266,0.0,1.87431905055e-12,1.47530731396e-09,1.47320752514e-64,9.08997859681e-221,1.47217735126e-133,3.62975061147e-57,1.28854270784e-25,3.16041599832e-10,5.55654748038e-149,2.1782141847e-09,4.25344287995e-28,0.0,0.0,3.52588189951e-17,5.0872364258e-09,1.96538578741e-114,2.22808695482e-07,2.13358113912e-20,0.000519710927852,0.000955476478555,-115.199751998
4.90509031377e-15,2.60784111201e-10,2.66397104544e-50,6.24390219997e-107,3.31758434922e-05,5.27859938336e-16,2.03762828701e-09,1.60714022673e-08,2.88911886298e-49,3.77502221692e-14,2.03762828701e-09,0.00047915111085,1.68522105568e-11,2.82418181499e-05,2.36962472949e-17,6.75360232802e-16,7.18138086825e-09,9.1737496555e-06,1.56132416485e-26,1.94883871686e-262,0.0,2.36668497547e-12,1.76841322919e-09,3.48574257291e-64,3.35957364209e-219,9.09307687093e-133,8.37022858369e-57,1.78778992568e-25,3.5860496206e-10,6.75015857962e-148,2.61525697791e-09,8.3091633761e-28,0.0,0.0,5.71104765811e-17,6.26118511155e-09,9.7103930029e-114,2.44817060653e-07,3.41872888897e-20,0.000550025950755,0.000991274116047,-115.039750398
6.24860051271e-15,3.04916787284e-10,5.04425915252e-50,8.68633484066e-106,3.95087960564e-05,6.91682866801e-16,2.49601303943e-09,1.73207915881e-08,7.62982897747e-49,4.79917130408e-14,2.49601303943e-09,0.000500802817765,2.90326298218e-11,3.16377944313e-05,3.09723667029e-17,9.38961588735e-16,8.33478153758e-09,9.84528043952e-06,2.4980179227e-26,5.54450743367e-259,0.0,2.98461517727e-12,2.11746137898e-09,8.22588908005e-64,1.22555537433e-217,5.58543685606e-132,1.9247474815e-56,2.47782652148e-25,4.06685439465e-10,8.12418779929e-147,3.1360181634e-09,1.61680716775e-27,0.0,0.0,9.21689251772e-17,7.69420599683e-09,4.77369082004e-113,2.68866536144e-07,5.46241647093e-20,0.000582107894188,0.00102821775943,-114.879748797
7.95125996794e-15,3.56236479101e-10,9.53319615442e-50,1.19096748299e-104,4.68857095551e-05,9.05205326729e-16,3.05309364409e-09,1.86624329973e-08,2.00601400457e-48,6.09406288379e-14,3.05309364409e-09,0.000522916188274,4.96275554403e-11,3.53815999588e-05,4.0437719226e-17,1.30302500292e-15,9.66524660167e-09,1.05607676468e-05,3.98837186273e-26,1.49550271406e-255,0.0,3.75912863717e-12,2.53266485375e-09,1.93609446658e-63,4.41274855186e-216,3.4119211321e-131,4.41353029618e-56,3.43053655832e-25,4.60968488797e-10,9.68730480322e-146,3.7557197803e-09,3.13359876872e-27,0.0,0.0,1.48208795401e-16,9.44068959512e-09,2.33507186869e-112,2.9513271578e-07,8.70301245093e-20,0.000616090431755,0.00106633583489,-114.719747197
1.01066351252e-14,4.15864923688e-10,1.79826178673e-49,1.60933369637e-103,5.54449587972e-05,1.18314766467e-15,3.72910650291e-09,2.01027442663e-08,5.25076862584e-48,7.72932465724e-14,3.72910650291e-09,0.000545466983559,8.41717576726e-11,3.9500851374e-05,5.2737113232e-17,1.8048879808e-15,1.11986098602e-08,1.13226758146e-05,6.35467526918e-26,3.82427051722e-252,0.0,4.72864800549e-12,3.02601051262e-09,4.54492158556e-63,1.56824131921e-214,2.07269965164e-130,1.0091933371e-55,4.74449452566e-25,5.22220768414e-10,1.14441359318e-144,4.49219092055e-09,6.0494067186e-27,0.0,0.0,2.37456546724e-16,1.15658157881e-08,1.13651376562e-111,3.23804951507e-07,1.38267162207e-19,0.000652118145158,0.00110565714414,-114.559745597
1.28320091798e-14,4.85090801499e-10,3.38563822982e-49,2.14326152759e-102,6.53368980985e-05,1.54448099263e-15,4.5482134198e-09,2.16485590819e-08,1.36830075398e-47,9.79197072959e-14,4.5482134198e-09,0.000568428583868,1.41650109865e-10,4.40243715336e-05,6.87010690505e-17,2.49540095781e-15,1.29642604688e-08,1.21335769182e-05,1.01038922567e-25,9.2714395182e-249,0.0,5.94070163932e-12,3.61154993808e-09,1.06409989868e-62,5.50103074495e-213,1.25218736847e-129,2.30111618681e-55,6.55472674117e-25,5.91299247437e-10,1.33943018843e-143,5.36628386514e-09,1.16323219882e-26,0.0,0.0,3.79066175544e-16,1.41475574666e-08,5.50398996012e-111,3.55087305341e-07,2.19044898431e-19,0.000690346576457,0.00114621085611,-114.399743997
1.62742198008e-14,5.65393269868e-10,6.3621137895e-49,2.8131124635e-101,7.67237522919e-05,2.01362202228e-15,5.53921561043e-09,2.33071517324e-08,3.5498501017e-47,1.23906075774e-13,5.53921561043e-09,0.000591771993211,2.36523578845e-10,4.89821218186e-05,8.93980565897e-17,3.44368170139e-15,1.49955996991e-08,1.2996152877e-05,1.60317774514e-25,2.1309972935e-245,0.0,7.45400106897e-12,4.30573502018e-09,2.48481789055e-62,1.90459535578e-211,7.5231169987e-129,5.23213125899e-55,9.04598734346e-25,6.69161273459e-10,1.55315282371e-142,6.40235115976e-09,2.22794405061e-26,0.0,0.0,6.02929641441e-16,1.72790278999e-08,2.65221697217e-110,3.89199556006e-07,3.46028511894e-19,0.000730942066729,0.0011880264979,-114.239742397
2.06168890572e-14,6.5846861026e-10,1.19326131936e-48,3.63899856637e-100,8.97792621358e-05,2.62195421577e-15,6.73638796759e-09,2.50862630977e-08,9.16870979296e-47,1.5660623102e-13,6.73638796759e-09,0.000615465856227,3.91867254537e-10,5.44051163677e-05,1.16201063136e-16,4.74349283882e-15,1.73305516385e-08,1.39131979613e-05,2.53847136999e-25,4.64361057e-242,0.0,9.34097296466e-12,5.12780447898e-09,5.78712529217e-62,6.50861883458e-210,4.49491896734e-128,1.18630025641e-54,1.24707939514e-24,7.56875692132e-10,1.78428954412e-141,7.62879161028e-09,4.25036650069e-26,0.0,0.0,9.55518176243e-16,2.10712251892e-08,1.27165396844e-109,4.26378262418e-07,5.45073760655e-19,0.000774081345104,0.00123113394516,-114.079740797
2.60893663639e-14,7.66260370963e-10,2.23379307985e-48,4.63937563264e-99,0.000104688048472,3.40976165525e-15,8.18045197386e-09,2.69941280011e-08,2.35763300393e-46,1.97705800678e-13,8.18045197386e-09,0.000639476487632,6.44184859458e-10,6.03253170957e-05,1.50872319096e-16,6.52177897755e-15,2.00121335419e-08,1.48876210835e-05,4.01107228684e-25,9.59325190157e-239,0.0,1.16908404766e-11,6.10022843678e-09,1.34427264455e-61,2.19534320774e-208,2.67080063683e-127,2.68217140602e-54,1.7173901782e-24,8.55635120186e-10,2.03082968447e-140,9.07867406847e-09,8.0766769812e-26,0.0,0.0,1.50880107911e-15,2.56562343816e-08,6.06676728374e-109,4.66877886239e-07,8.56176524421e-19,0.000819950832478,0.00127556341161,-113.919739197
3.29777764679e-14,8.90993429333e-10,4.17372247096e-48,5.82934894206e-98,0.000121644660689,4.42868415641e-15,9.91970812279e-09,2.90395039844e-08,6.03550955674e-46,2.49300830123e-13,9.91970812279e-09,0.00066376791459,1.05072498334e-09,6.67755084668e-05,1.95671003154e-16,8.950071085e-15,2.30890920604e-08,1.59224479604e-05,6.32479324498e-25,1.8789406839e-235,0.0,1.46133675945e-11,7.24921904252e-09,3.11435412299e-61,7.30875628564e-207,1.57818033955e-126,6.04720014439e-54,2.36254771949e-24,9.66769482289e-10,2.29001700575e-139,1.07904488442e-08,1.52870357943e-25,0.0,0.0,2.37380879715e-15,3.11909558371e-08,2.87987876421e-108,5.10971975656e-07,1.34102231339e-18,0.000868745625717,0.00132134543807,-113.759737597
4.16386508479e-14,1.03521244427e-09,7.78354502337e-48,7.2187737665e-97,0.000140852277492,5.74482973545e-15,1.20113514503e-08,3.12317015661e-08,1.53823059493e-45,3.13994453427e-13,1.20113514503e-08,0.000688301932263,1.70049206884e-09,7.37891511375e-05,2.53489992145e-16,1.22596895768e-14,2.66166121306e-08,1.70208231298e-05,9.95244537512e-25,3.48897177562e-232,0.0,1.82434024338e-11,8.60531613703e-09,7.19622579613e-61,2.40166265196e-205,9.27400530186e-126,1.35955902613e-53,3.24660121641e-24,1.09176093165e-09,2.55835580646e-138,1.28087576224e-08,2.88202726644e-25,0.0,0.0,3.7211759007e-15,3.78614372874e-08,1.36025258191e-107,5.58954412604e-07,2.09446612863e-18,0.000920668131049,0.00136851088058,-113.599735997
5.2515725501e-14,1.20182522062e-09,1.44878707957e-47,8.81027923125e-96,0.000162521031839,7.44271487834e-15,1.45229968086e-08,3.35806160475e-08,3.9030014439e-45,3.95015527424e-13,1.45229968086e-08,0.000713038172723,2.73065711141e-09,8.14002137477e-05,3.28029275898e-16,1.67619694058e-14,3.06571058909e-08,1.81860118057e-05,1.56282696935e-24,6.14213003498e-229,0.0,2.27463817112e-11,1.02040580377e-08,1.65843221961e-60,7.78947158457e-204,5.41967949483e-125,3.04801923038e-53,4.45670664217e-24,1.23226028456e-09,2.83165418166e-137,1.51853538862e-08,5.41199170796e-25,0.0,0.0,5.81213081042e-15,4.58878967716e-08,6.39283354568e-107,6.11140725548e-07,3.2619351858e-18,0.000975926319833,0.00141709089792,-113.439734397
6.61606145838e-14,1.39415156306e-09,2.69156538598e-47,1.05973865942e-94,0.000186865937191,9.63024574374e-15,1.75344438559e-08,3.6096760932e-08,9.85929230229e-45,4.96364024553e-13,1.75344438559e-08,0.000737934187322,4.35077610044e-09,8.9642982339e-05,4.24015598517e-16,2.2875110175e-14,3.52810896252e-08,1.94214015543e-05,2.44900468974e-24,1.02512711631e-225,0.0,2.83249898101e-11,1.20867487221e-08,3.81194677049e-60,2.49362681325e-202,3.1497451955e-124,6.81417445814e-53,6.11133220893e-24,1.39010510998e-09,3.1051066065e-136,1.798014705e-08,1.01227938867e-24,0.0,0.0,9.04505634089e-15,5.55305343062e-08,2.98948045511e-106,6.6786946998e-07,5.0657291103e-18,0.00103473158601,0.00146711693831,-113.279732797
8.32582221565e-14,1.61597825797e-09,4.9908963759e-47,1.25629243743e-93,0.000214104399143,1.24450064007e-14,2.11397154013e-08,3.87913030251e-08,2.47949100296e-44,6.22988982063e-13,2.11397154013e-08,0.000762945542502,6.87817633708e-09,9.85518471033e-05,5.47480307769e-16,3.11597472441e-14,4.0568157392e-08,2.07305037739e-05,3.82971064127e-24,1.62208497179e-222,0.0,3.52272025699e-11,1.43013340111e-08,8.73880573235e-60,7.87920481285e-201,1.82042500977e-123,1.51909419541e-52,8.37133034179e-24,1.56733962708e-09,3.37341560172e-135,2.1262384789e-08,1.88594012308e-24,0.0,0.0,1.40251620652e-14,6.70962418029e-08,1.39099806028e-105,7.29503678692e-07,7.84464411201e-18,0.00109729619254,0.00151862072543,-113.119731197
1.04657938527e-13,1.87162088825e-09,9.23688250102e-47,1.46779558191e-92,0.000244453304901,1.60621858353e-14,2.54494067586e-08,4.16760992842e-08,6.20796264099e-44,7.81006006085e-13,2.54494067586e-08,0.000788025928979,1.07891413708e-08,0.00010816106642,7.0611040773e-16,4.23659782382e-14,4.66080607081e-08,2.21169549615e-05,5.97640377471e-24,2.43336156604e-219,0.0,4.37559891756e-11,1.69034008016e-08,1.99808287895e-59,2.4573147592e-199,1.04632287006e-122,3.37700785357e-52,1.14548606656e-23,1.76623657628e-09,3.63094955621e-134,2.51119894192e-08,3.4997711001e-24,0.0,0.0,2.16683187741e-14,8.0946333402e-08,6.4399992164e-105,7.96432383848e-07,1.21134870131e-17,0.00116383030406,0.0015716342436,-112.959729597
1.31411889579e-13,2.16599325845e-09,1.70626127192e-46,1.69014229478e-91,0.00027812569305,2.07045566557e-14,3.05933881311e-08,4.47637354897e-08,1.54741006142e-43,9.77962766422e-13,3.05933881311e-08,0.000813127284082,1.67921949753e-08,0.000118504508419,9.09691556792e-16,5.74954043109e-14,5.35019043915e-08,2.35845177462e-05,9.30703884053e-24,3.46080279009e-216,0.0,5.4280996348e-11,1.99573149839e-08,4.55649678636e-59,7.56426364545e-198,5.98072999234e-122,7.48609522919e-52,1.56574807012e-23,1.98932124275e-09,3.87193104162e-133,2.9621065619e-08,6.46897712439e-24,0.0,0.0,3.33551777676e-14,9.75054320811e-08,2.96669970767e-104,8.69072212818e-07,1.86521869239e-17,0.00123453861475,0.00162618972223,-112.799727997
1.6482177431e-13,2.50468528625e-09,3.14585640975e-46,1.91806723462e-90,0.000315327017417,2.66550187164e-14,3.67239067926e-08,4.80675668103e-08,3.84000245223e-43,1.22316263554e-12,3.67239067926e-08,0.000838199926978,2.59319430541e-08,0.000129615370609,1.17066640605e-15,7.78828089766e-14,6.13634694553e-08,2.51370816714e-05,1.44637446646e-23,4.66642429544e-213,0.0,6.72525986471e-11,2.35375154111e-08,1.03634604516e-58,2.29826442395e-196,3.39968146516e-121,1.65483437826e-51,2.13791632014e-23,2.2393978258e-09,4.09064738601e-132,3.48955983052e-08,1.19101114267e-23,0.0,0.0,5.11589967067e-14,1.17271663119e-07,1.35984637309e-103,9.47869059612e-07,2.8638811368e-17,0.00130961659419,0.00168231961952,-112.639726397
2.06496146183e-13,2.89405030171e-09,5.78902607786e-46,2.14529611508e-89,0.000356251031448,3.42723445596e-14,4.40191409507e-08,5.16017603376e-08,9.48696614469e-43,1.52805867452e-12,4.40191409507e-08,0.000863192706378,3.97346742292e-08,0.000141525878453,1.50483744309e-15,1.05303465038e-13,7.03206747588e-08,2.67786637071e-05,2.24309460878e-23,5.96525153641e-210,0.0,8.32187685009e-11,2.77299831717e-08,2.35090281923e-58,6.89224648112e-195,1.92184258459e-120,3.6477883508e-51,2.91605870851e-23,2.51957836288e-09,4.28167311696e-131,4.10573610603e-08,2.18413897247e-23,0.0,0.0,7.81810490896e-14,1.4082832075e-07,6.20204038573e-103,1.0332998337e-06,4.38475031089e-17,0.00138924638968,0.00174005660531,-112.479724797
2.58420378149e-13,3.34130278793e-09,1.06327441589e-45,2.36479516649e-88,0.00040107533314,4.40109158509e-14,5.26872626866e-08,5.53813396671e-08,2.33342025557e-42,1.90673261009e-12,5.26872626866e-08,0.000888053160241,6.04103373184e-08,0.000154266964094,1.93225065203e-15,1.42113815026e-13,8.05171899802e-08,2.85134084716e-05,3.47145917161e-23,7.22953662725e-207,0.0,1.0284530114e-10,3.26339074641e-08,5.3188864074e-58,2.04008881622e-193,1.08042083492e-119,8.01826933191e-51,3.97318298868e-23,2.83331443344e-09,4.44009235569e-130,4.82460571589e-08,3.98959624293e-23,0.0,0.0,1.19042402879e-13,1.68857191107e-07,2.81454253711e-102,1.12587428786e-06,6.69421096654e-17,0.00147359244072,0.00179943354315,-112.319723197
3.23042011136e-13,3.85462769704e-09,1.94920928017e-45,2.56910985338e-87,0.000449956624803,5.64454271815e-14,6.29710732496e-08,5.94222316033e-08,5.71384348544e-42,2.3764763502e-12,6.29710732496e-08,0.000912727686886,9.11296854537e-08,0.000167867926823,2.47830513798e-15,1.91435516895e-13,9.21142133656e-08,3.0345588144e-05,5.36134996781e-23,8.30671533569e-204,0.0,1.26940024755e-10,3.83635715863e-08,1.20022566797e-57,5.96025469621e-192,6.04037139431e-119,1.75754947132e-50,5.40776256021e-23,3.18443188516e-09,4.56170851931e-129,5.66217169438e-08,7.25875032752e-23,0.0,0.0,1.8060201482e-13,2.02153732262e-07,1.27089458018e-101,1.22613692653e-06,1.01910415221e-16,0.00156279688001,0.00186048347159,-112.159721597
4.03374735825e-13,4.44330258305e-09,3.56652132074e-45,2.7507725608e-86,0.000503025756568,7.23017633517e-14,7.51532802582e-08,6.37413150702e-08,1.39294343257e-41,2.95849703384e-12,7.51532802582e-08,0.000937161726817,1.36400351114e-07,0.000182356077246,3.17514477932e-15,2.57395715315e-13,1.05292428635e-07,3.22796020465e-05,8.26292627166e-23,9.04868265992e-201,0.0,1.56481736963e-10,4.50504849478e-08,2.70122811619e-57,1.71873147788e-190,3.35838040436e-118,3.84158447017e-50,7.35247244068e-23,3.57716884369e-09,4.64322887809e-128,6.63673770467e-08,1.3154641154e-22,0.0,0.0,2.73000984562e-13,2.41644330758e-07,5.71004752251e-101,1.33466899607e-06,1.54704303887e-16,0.00165697481544,0.00192323958466,-111.999719997
5.03124914074e-13,5.11783390928e-09,6.51335016218e-45,2.90274947607e-85,0.000560382636881,9.24955377701e-14,8.95624929803e-08,6.83564723089e-08,3.38071362507e-41,3.67877069823e-12,8.95624929803e-08,0.000961299954485,2.02571391692e-07,0.000197756367483,4.06340143369e-15,3.45440053379e-13,1.2025415638e-07,3.43199758777e-05,1.27084101638e-22,9.3449837786e-198,0.0,1.92654737344e-10,5.28457895851e-08,6.06339371071e-57,4.89191285843e-189,1.85691355132e-117,8.37315491169e-50,9.98587071932e-23,4.01621728685e-09,4.68241264964e-127,7.76920687252e-08,2.37454490344e-22,0.0,0.0,4.11174858184e-13,2.88405873439e-07,2.55269190987e-100,1.45209055807e-06,2.34180575879e-16,0.00175620960776,0.00198773521147,-111.839718397
6.26845328995e-13,5.89010901316e-09,1.18723660114e-44,3.01889000913e-84,0.000622091107042,1.18180123999e-13,1.06580018841e-07,7.32866424458e-08,8.1687019714e-41,4.56907448546e-12,1.06580018841e-07,0.000985086479112,2.98502341239e-07,0.000214091010112,5.1943758055e-15,4.62739584044e-13,1.37225716268e-07,3.64713605752e-05,1.95050107457e-22,9.1497433109e-195,0.0,2.36889975066e-10,6.19229724244e-08,1.35745809788e-56,1.3742851769e-187,1.02105476739e-116,1.81988428857e-49,1.35480008874e-22,4.5067684848e-09,4.67817333555e-126,9.08341443694e-08,4.26939170789e-22,0.0,0.0,6.17034724222e-13,3.43687893348e-07,1.13549588689e-99,1.57906264673e-06,3.53479304727e-16,0.0018605482794,0.00205400379512,-111.679716797
7.80121784323e-13,6.77356534493e-09,2.15994839444e-44,3.09433897777e-83,0.000688173889336,1.50806433122e-13,1.26647551572e-07,7.85518775171e-08,1.96502229718e-40,5.66823302866e-12,1.26647551572e-07,0.00100846505361,4.36439830346e-07,0.000231379088975,6.63276247987e-15,6.18718629174e-13,1.56460017385e-07,3.87385307889e-05,2.9874372351e-22,8.49329939197e-192,0.0,2.90914003311e-10,7.24809174925e-08,3.03105106141e-56,3.81068000372e-186,5.58344114527e-116,3.94433992475e-49,1.83612074286e-22,5.05456263028e-09,4.63062877784e-125,1.06064973009e-07,7.64602743964e-22,0.0,0.0,9.22599839178e-13,4.08937568991e-07,5.02575383814e-99,1.716289511e-06,5.32036911013e-16,0.0019699972097,0.00212207887063,-111.519715197
9.69799280892e-13,7.78337874063e-09,3.92213665466e-44,3.12587314042e-82,0.000758607729111,1.92197202528e-13,1.5027584897e-07,8.41734010368e-08,4.7059973429e-40,7.02362140452e-12,1.5027584897e-07,0.00103137929055,6.33152055735e-07,0.000249636165287,8.46005068188e-15,8.25738081783e-13,1.78239395056e-07,4.1126382944e-05,4.56613776629e-22,7.4744823506e-189,0.0,3.56807131725e-10,8.47473354231e-08,6.75019359953e-56,1.04293098117e-184,3.03634000223e-115,8.52473339903e-49,2.48578750502e-22,5.66594300589e-09,4.54109571632e-124,1.23693037395e-07,1.36392326272e-21,0.0,0.0,1.37447821187e-12,4.85827876961e-07,2.21332579116e-98,1.86452094215e-06,7.98517030891e-16,0.00208451829015,0.00219199404218,-111.359713597
1.20425581203e-12,8.93667264273e-09,7.10845658596e-44,3.11212958809e-81,0.000833318859586,2.44639186178e-13,1.7805450595e-07,9.01736691958e-08,1.12203301592e-39,8.69297498596e-12,1.7805450595e-07,0.00105377288406,9.11378272766e-07,0.000268873882862,1.07787630538e-14,1.09997804386e-12,2.02878713532e-07,4.3639932874e-05,6.96461087378e-22,6.23624218125e-186,0.0,4.37072398066e-10,9.89826109505e-08,1.4993235458e-55,2.8173196558e-183,1.64208038437e-114,1.83722855377e-48,3.36173524768e-22,6.34791506043e-09,4.41202919769e-123,1.44068466917e-07,2.42341758796e-21,0.0,0.0,2.04024846999e-12,5.76289218634e-07,9.69879903645e-98,2.02455468687e-06,1.19506424233e-15,0.00220402572899,0.00226378295946,-111.199711997
1.49373337666e-12,1.02527503455e-08,1.28588211973e-43,3.05370344772e-80,0.000912178923777,3.10997395342e-13,2.106629365e-07,9.65764347817e-08,2.66335684561e-39,1.07465658742e-11,2.106629365e-07,0.00107558983651,1.30165630634e-06,0.000289099576597,1.37177323908e-14,1.46257551908e-12,2.30728754984e-07,4.62843130052e-05,1.06008899897e-21,4.93289633149e-183,0.0,5.34717244736e-10,1.15484112623e-07,3.32147241604e-55,7.5118023207e-182,8.83148994086e-114,3.94840303955e-48,4.54150459655e-22,7.10821079243e-09,4.24691072796e-122,1.67588042208e-07,4.28894827506e-21,0.0,0.0,3.01751180368e-12,6.82544862026e-07,4.22881864596e-97,2.1972389461e-06,1.78345834189e-15,0.00232838370595,0.0023374792932,-111.039710397
1.85073765114e-12,1.17533525161e-08,2.32166870624e-43,2.9531051383e-79,0.00099500149014,3.94856459762e-13,2.48882686029e-07,1.03406813912e-07,6.29394356715e-39,1.3269816562e-11,2.48882686029e-07,0.00109677468861,1.84459483956e-06,0.000310315888625,1.74386623307e-14,1.94108772874e-12,2.62179916256e-07,4.90647690719e-05,1.61022076858e-21,3.69928821565e-180,0.0,6.53350089565e-10,1.34591012687e-07,7.33875002929e-55,1.97687698234e-180,4.72355631435e-113,8.46166210742e-48,6.12876193117e-22,7.95535886599e-09,4.05009227949e-121,1.94700708763e-07,7.56062322882e-21,0.0,0.0,4.44667726667e-12,8.0715055957e-07,1.83463065094e-96,2.38347495899e-06,2.65399032783e-15,0.00245740508461,0.00241311670988,-110.879708797
2.29051993708e-12,1.34629424267e-08,4.18381608863e-43,2.81458145701e-78,0.00108153929696,5.00695294776e-13,2.93611203509e-07,1.10691355672e-07,1.48076484196e-38,1.63664343395e-11,2.93611203509e-07,0.00111727275177,2.59365769496e-06,0.000332520396802,2.21442742522e-14,2.57137021589e-12,2.97666235898e-07,5.19866563452e-05,2.44076600128e-21,2.63009547351e-177,0.0,7.97294328066e-10,1.56689669015e-07,1.61722220761e-54,5.13502553719e-179,2.51246354827e-112,1.80828046607e-47,8.26194859742e-22,8.89876091349e-09,3.82660590517e-120,2.25913638191e-07,1.32754306474e-20,0.0,0.0,6.52894422272e-12,9.53038721083e-07,7.91966321105e-96,2.58421967165e-06,3.93822342274e-15,0.00259085138856,0.00249072884564,-110.719707197
2.83165756955e-12,1.54090215294e-08,7.52520216399e-43,2.64381826126e-77,0.0011714823549,6.34102609187e-13,3.45877210511e-07,1.18458114747e-07,3.46831958076e-38,2.01621650024e-11,3.45877210511e-07,0.00113703034133,3.61852297015e-06,0.000355705260413,2.80884112699e-14,3.3999821359e-12,3.3766977499e-07,5.50554353567e-05,3.69202379656e-21,1.77280930705e-174,0.0,9.71722702026e-10,1.82219625005e-07,3.55445854889e-54,1.31653691064e-177,1.32900310361e-111,3.85346849896e-47,1.11257415949e-21,9.94877450948e-09,3.58195057113e-119,2.61798876852e-07,2.32179501623e-20,0.0,0.0,9.55148773697e-12,1.12356753813e-06,3.40167850597e-95,2.80048848935e-06,5.82728172099e-15,0.00272843423794,0.00257034927931,-110.559705597
3.49675199337e-12,1.76224782094e-08,1.35094293913e-42,2.44755374375e-76,0.00126445702698,8.02042417652e-13,4.068578116e-07,1.26736727152e-07,8.08764136599e-38,2.48092820003e-11,4.068578116e-07,0.00115599500914,5.00906901974e-06,0.0003798568881,3.55885538207e-14,4.48726008288e-12,3.82725376252e-07,5.8276667099e-05,5.57314654706e-21,1.13289509545e-171,0.0,1.18281542287e-09,2.1168028765e-07,7.7917205431e-54,3.33158532329e-176,6.99113637813e-111,8.18867709232e-47,1.49662223221e-21,1.11168033323e-08,3.32186877252e-118,3.03000622428e-07,4.04467252972e-20,0.0,0.0,1.39225825699e-11,1.32257547069e-06,1.45381217842e-94,3.03335811105e-06,8.59797795412e-15,0.00286981842222,0.00265201150474,-110.399703997
4.31326727051e-12,2.01379727743e-08,2.42063377003e-42,2.23313891024e-75,0.00136002619118,1.01318068488e-12,4.7789749749e-07,1.35558489142e-07,1.87756259973e-37,3.04919476618e-11,4.7789749749e-07,0.00117411577439,6.88002005783e-06,0.000404955633139,4.50413030449e-14,5.91123778906e-12,4.3342582688e-07,6.16560076886e-05,8.39525824017e-21,6.86364060133e-169,0.0,1.43794595449e-09,2.45638348319e-07,1.70352863409e-53,8.3213982974e-175,3.65733806843e-110,1.73520818964e-46,2.01109302209e-21,1.24153950626e-08,3.05212550355e-117,3.50243169563e-07,7.01822182137e-20,0.0,0.0,2.02203792902e-11,1.55444151901e-06,6.18232488029e-94,3.28396944425e-06,1.26500222258e-14,0.00301462675157,0.0027357489022,-110.239702397
5.31453595588e-12,2.29943619591e-08,4.32906810118e-42,2.00808505374e-74,0.00145769057174,1.27828659171e-12,5.60529198592e-07,1.44956439412e-07,4.33947039884e-37,3.7432606995e-11,5.60529198592e-07,0.00119134335094,9.37625476936e-06,0.00043097552118,5.69415117229e-14,7.77263365249e-12,4.90427451428e-07,6.51992024736e-05,1.26201722168e-20,3.94236233496e-166,0.0,1.74589894645e-09,2.84736015306e-07,3.71468219568e-53,2.05148878905e-173,1.90273362139e-109,3.6666152648e-46,2.69953441973e-21,1.38583476034e-08,2.77830126085e-116,4.04339565847e-07,1.21298393831e-19,0.0,0.0,2.92603494857e-11,1.82415171182e-06,2.61591620645e-93,3.55353059794e-06,1.85588430357e-14,0.00316244678103,0.00282159470902,-110.079700797
6.54096417198e-12,2.62351664721e-08,7.72739292259e-42,1.77963661122e-73,0.00155689130289,1.61072475134e-12,6.56497551968e-07,1.54965444669e-07,9.98501676615e-37,4.58996022963e-11,6.56497551968e-07,0.00120763037001,1.26787401442e-05,0.000457884015546,7.19058924095e-14,1.02011832276e-11,5.54456161856e-07,6.89120795719e-05,1.89318967914e-20,2.14682035147e-163,0.0,2.11712547274e-09,3.29700131764e-07,8.07885934211e-53,4.9919411305e-172,9.84433607001e-109,7.72600537516e-46,3.6197812204e-21,1.54608242414e-08,2.50560909319e-115,4.66201019215e-07,2.08817669339e-19,0.0,0.0,4.21881455896e-11,2.1373722465e-06,1.10134736647e-92,3.84331995097e-06,2.7150332809e-14,0.00331283943787,0.00290958198951,-109.919699197
