0-Abe 2014,1-An 1998,2-Baroudi 2000a,3-Baroudi 2000a,4-Bebarova 2008,6-Beyder 2014,7-Bezzina 2003,8-Calloe 2011,9-Calloe 2013,10-Cheng 2010,11-Cheng 2010,12-Cheng 2010,13-Cheng 2010,14-Cheng 2011,15-Cheng 2011,16-Clatot 2012,17-Glaaser 2012,18-Groenewegen 2003a,19-Groenewegen 2003b,20-Guetter 2013,21-Guetter 2013,22-Gui 2010a,23-Gui 2010a,24-Gui 2010b,25-Holst 2009,26-Hoshi 2014,27-Hu 2015,28-Hu 2015,29-Huang 2006,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Kapplinger 2015,35-Kapplinger 2015,36-Kapplinger 2015,37-Kapplinger 2015,38-Kapplinger 2015,39-Kapplinger 2015,40-Kapplinger 2015,41-Kapplinger 2015,42-Kapplinger 2015,43-Kapplinger 2015,44-Kapplinger 2015,45-Kapplinger 2015,46-Kapplinger 2015,47-Kapplinger 2015,48-Kapplinger 2015,49-Kapplinger 2015,50-Kapplinger 2015,51-Kapplinger 2015,52-Kapplinger 2015,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Li 2009,58-Liu 2003a,59-Liu 2005,60-Makita 1998,61-Medeiros-Domingo 2007,62-Medeiros-Domingo 2009,63-Murphy 2012,64-O'Leary 2002,65-Olesen 2012,66-Pfahnl 2007,68-Rook 1999,69-Sarhan 2009,70-Shinlapawittayatorn 2011a,71-Shinlapawittayatorn 2011b,72-Shirai 2002,73-Shy 2014,75-Surber 2008,76-Surber 2008,77-Tan 2002,78-Tan 2005,79-Tan 2005,80-Tan 2005,81-Tan 2005,82-Tan 2005,83-Tan 2005,84-Tan 2005,85-Tan 2005,86-Tan 2005,87-Tan 2005,88-Tan 2005,89-Tan 2005,90-Tan 2005,91-Tan 2005,92-Tan 2005,93-Tan 2006,94-Tan 2006,95-Tarradas 2013,96-Tester 2010,97-Tsurugi 2009,98-Valdivia 2004,99-Vatta 2002a,100-Vatta 2002b,101-Wang 1996,102-Wang 2011,103-Wang 2015,104-Watanabe 2011b,105-Watanabe 2011b,106-Wei 1999,107-Winkel 2012,108-Ye 2003,109-Ye 2003,110-Yokoi 2005,111-Young 2005,112-Zhang 2008,sum,gauss,x
4.26468247983e-26,1.13239404949e-35,7.84849248653e-12,0.0,1.31225229521e-109,4.44929084998e-26,2.06746355593e-08,0.0,0.0,4.96048991931e-52,8.22596419016e-97,3.60986421819e-126,2.25512231055e-123,4.1472234287e-41,4.64982464817e-48,4.63084967082e-175,8.52015445432e-14,1.59201568081e-17,6.86987959061e-47,1.06636326795e-26,3.06932179206e-68,7.87556440994e-57,1.14283454181e-130,1.33035296993e-70,1.21092484388e-31,5.13188635362e-107,1.55473957956e-17,1.17628673441e-11,4.32912572376e-10,1.29427379506e-86,7.91922861262e-90,6.75438882739e-271,0.0,5.74633602941e-108,1.62609832509e-192,2.19861643847e-102,7.44506805186e-108,5.22685943338e-61,5.71317619671e-90,2.17851311352e-58,1.18681705831e-87,3.40643926464e-100,6.00710931988e-296,2.19861643847e-102,2.86492960066e-238,1.18681705831e-87,5.74547868603e-227,2.61761052124e-67,1.23592845918e-44,1.67011686737e-139,5.74633602941e-108,6.00710931988e-296,3.54922750957e-46,5.74633602941e-108,1.58510181714e-83,9.83771618963e-95,1.99209566758e-17,2.94963828845e-36,1.32839589826e-21,3.29251995908e-55,1.6244130274e-59,1.4996508844e-31,6.79721706803e-10,0.0,4.95677521218e-30,3.35359645983e-08,0.0,4.70533851176e-45,8.51327953044e-24,5.95852632441e-58,1.34727706636e-12,3.56074699638e-19,1.0163742861e-75,7.25431637587e-61,8.07644757902e-24,2.21480378845e-28,1.09072519367e-25,9.71330592698e-40,4.14838500115e-28,1.89327794344e-42,1.35287942909e-15,7.8301771472e-33,2.21480378845e-28,6.24288571852e-92,7.95669777315e-30,1.44338760741e-13,7.50199836635e-20,7.36054837332e-51,2.12247832407e-32,0.0,2.94251974307e-49,4.43362393989e-33,5.11461766762e-71,4.16744806901e-176,1.00788622883e-77,9.04194021062e-32,0.0,0.0,1.19454130588e-35,8.53260389171e-56,5.32633429349e-140,5.73763907294e-27,3.0963712539e-52,9.07584916677e-146,1.10941773748e-14,5.27578999998e-06,1.43170303851e-06,1.11539083196e-55,4.67765618722e-17,0.0,6.76283747365e-06,1.95598280559e-08,-135.0399504
5.87896357869e-26,1.62416155035e-35,9.31415282219e-12,0.0,4.10041774257e-109,6.73854264487e-26,2.18120370742e-08,0.0,0.0,9.4272256483e-52,2.38338532267e-96,1.50984548926e-125,9.31598302731e-123,6.60594340396e-41,7.97062588296e-48,4.93961708431e-174,9.48727115402e-14,1.92602193206e-17,1.19810181074e-46,1.4849307486e-26,6.45606708317e-68,1.63214295008e-56,4.58191947858e-130,3.27135918795e-70,1.78082629634e-31,2.01935308763e-106,1.86283435469e-17,1.30064700925e-11,5.11931835648e-10,3.87847184873e-86,2.98436574679e-89,4.6818281056e-269,0.0,2.30250172915e-107,1.85554895009e-191,8.48389939774e-102,2.9712397616e-107,1.12294498301e-60,1.92853526479e-89,4.67934708772e-58,3.5285968334e-87,1.29479652894e-99,3.02339533546e-294,8.48389939774e-102,6.8112064052e-237,3.5285968334e-87,1.45132725456e-225,6.88586356237e-67,2.17668033037e-44,1.0602772163e-138,2.30250172915e-107,3.02339533546e-294,6.23770703456e-46,2.30250172915e-107,4.40248464466e-83,3.29017906224e-94,2.76317691167e-17,4.42979333673e-36,1.8743904229e-21,5.82374534725e-55,3.36973535422e-59,2.11706524699e-31,7.75512868672e-10,0.0,7.32112357896e-30,3.6381983088e-08,0.0,1.55026425552e-44,1.19674895448e-23,1.48277128974e-57,1.57793110629e-12,4.31417447191e-19,2.22952442289e-75,1.54486542312e-60,1.15111278541e-23,2.98908273428e-28,1.42380678645e-25,1.58462714734e-39,5.70119921216e-28,3.14523309415e-42,1.56992846895e-15,1.16203492045e-32,2.98908273428e-28,1.95046503086e-91,1.14077098552e-29,1.63452058807e-13,9.35217066695e-20,1.4153578842e-50,3.10885521408e-32,0.0,5.5200360469e-49,6.55381623526e-33,1.37487931366e-70,3.12507197897e-175,3.21353577529e-77,1.35604494342e-31,0.0,0.0,2.32084245347e-35,2.16950599451e-55,2.66618120123e-139,8.03213878981e-27,6.77489496181e-52,5.05530090725e-145,1.29598213668e-14,5.44099546468e-06,1.48013232056e-06,2.54311571577e-55,5.36941223022e-17,0.0,6.98063342164e-06,2.13256122556e-08,-134.879948799
8.09610722023e-26,2.32741529246e-35,1.1044587998e-11,0.0,1.27785249503e-108,1.01884985678e-25,2.30085321035e-08,0.0,0.0,1.78828121402e-51,6.88736558481e-96,6.29208905564e-125,3.83441369349e-122,1.05090310707e-40,1.36435642965e-47,5.2316358489e-173,1.05614055538e-13,2.32874337295e-17,2.08621863523e-46,2.06563246407e-26,1.35544932076e-67,3.37512045747e-56,1.8309519439e-129,8.02316521503e-70,2.61589236006e-31,7.91465027912e-106,2.23080825042e-17,1.43773428509e-11,6.04776818563e-10,1.15857063417e-85,1.11967240976e-88,3.19809702995e-267,0.0,9.18889982794e-107,2.10297052612e-190,3.26058972058e-101,1.18105333966e-106,2.4071935968e-60,6.48569957975e-89,1.00276599804e-57,1.04588511645e-86,4.90181604115e-99,1.50439152148e-292,3.26058972058e-101,1.60432060069e-235,1.04588511645e-86,3.62904635297e-224,1.805602007e-66,3.82696739496e-44,6.6944718658e-138,9.18889982794e-107,1.50439152148e-292,1.09447801316e-45,9.18889982794e-107,1.2192792549e-82,1.09655925395e-93,3.82617572661e-17,6.64531557845e-36,2.64096293451e-21,1.02867518775e-54,6.97577959356e-59,2.98587726813e-31,8.84237490105e-10,0.0,1.07995884606e-29,3.94556125365e-08,0.0,5.06966366353e-44,1.68019478402e-23,3.67757719091e-57,1.84690706117e-12,5.22425754538e-19,4.88158029908e-75,3.28276195781e-60,1.63840572887e-23,4.03081783674e-28,1.85728236384e-25,2.58140909062e-39,7.82813950281e-28,5.21748268739e-42,1.82103844997e-15,1.72249669021e-32,4.03081783674e-28,6.07436915866e-91,1.63377166782e-29,1.85030532776e-13,1.16508778178e-19,2.71621712453e-50,4.54857301225e-32,0.0,1.0335752303e-48,9.67688379391e-33,3.68420144299e-70,2.33145061493e-174,1.02056107829e-76,2.03109682925e-31,0.0,0.0,4.49557197138e-35,5.49617863749e-55,1.32908684939e-138,1.12322284067e-26,1.47828404144e-51,2.80314703012e-144,1.51317255252e-14,5.61068142045e-06,1.53003343965e-06,5.78188995653e-55,6.16149670859e-17,0.0,7.20469559563e-06,2.32448111867e-08,-134.719947199
1.11381521526e-25,3.33220379201e-35,1.30859340789e-11,0.0,3.97168873152e-108,1.53788343581e-25,2.42669904166e-08,0.0,0.0,3.38594817905e-51,1.98501339345e-95,2.61263013322e-124,1.57246481481e-121,1.66970949081e-40,2.33207667652e-47,5.5016549872e-172,1.17540812124e-13,2.81402889413e-17,3.6269988083e-46,2.87042185066e-26,2.8404566955e-67,6.96425940493e-56,7.29242275069e-129,1.96254397013e-69,3.83806316536e-31,3.08983601465e-105,2.67006395981e-17,1.58880554654e-11,7.13755047908e-10,3.44994186478e-85,4.18215062581e-88,2.15285397266e-265,0.0,3.65242809708e-106,2.36716817409e-189,1.24810581295e-100,4.67588814e-106,5.14871012675e-60,2.17302812998e-88,2.14389344779e-57,3.09050612091e-86,1.84827715979e-98,7.4005389855e-291,1.24810581295e-100,3.74382302989e-234,3.09050612091e-86,8.98271686797e-223,4.71949873699e-66,6.71697389979e-44,4.20375635457e-137,3.65242809708e-106,7.4005389855e-291,1.91725572449e-45,3.65242809708e-106,3.3672329942e-82,3.64193339751e-93,5.2890643797e-17,9.95784117744e-36,3.71564551507e-21,1.81449627269e-54,1.44107747878e-58,4.20729821813e-31,1.00755992578e-09,0.0,1.59106392775e-29,4.27738231768e-08,0.0,1.6455501249e-43,2.35595298653e-23,9.0907925784e-57,2.16036896312e-12,6.32297898707e-19,1.0668375159e-74,6.96053640231e-60,2.32879424506e-23,5.43126464549e-28,2.42100659905e-25,4.19910077183e-39,1.07388079452e-27,8.6424905915e-42,2.11143076606e-15,2.5502880616e-32,5.43126464549e-28,1.88570792e-90,2.33728430724e-29,2.09383273135e-13,1.4504930022e-19,5.20241286027e-50,6.6476368246e-32,0.0,1.93161212471e-48,1.42719281692e-32,9.84123373116e-70,1.73048876571e-173,3.22833874256e-76,3.03830427511e-31,0.0,0.0,8.68198549659e-35,1.38733563236e-54,6.59810947697e-138,1.5690521979e-26,3.21676247428e-51,1.54733329109e-143,1.76588909197e-14,5.7849450491e-06,1.5814449848e-06,1.31080524511e-54,7.0681656148e-17,0.0,7.4351836437e-06,2.53301974746e-08,-134.559945599
1.53077533249e-25,4.76652897228e-35,1.54920533723e-11,0.0,1.23115162419e-107,2.31742491993e-25,2.55904100954e-08,0.0,0.0,6.39907765852e-51,5.70591340431e-95,1.08089054533e-123,6.4250216791e-121,2.64953443131e-40,3.98049768858e-47,5.7446135575e-171,1.30780265707e-13,3.39845864473e-17,6.29588087192e-46,3.98459541638e-26,5.94131665029e-67,1.43388783262e-55,2.89489040904e-128,4.78794565508e-69,5.62468629116e-31,1.2014988698e-104,3.19412940489e-17,1.75523714305e-11,8.4153911711e-10,1.02406712559e-84,1.55517092382e-87,1.42818436579e-263,0.0,1.44595387251e-105,2.64642869887e-188,4.75840345874e-100,1.84383265203e-105,1.09880530035e-59,7.25359236103e-88,4.57294578543e-57,9.10413975699e-86,6.94115576673e-98,3.59916999557e-289,4.75840345874e-100,8.65558638527e-233,9.10413975699e-86,2.20095385926e-221,1.22964556986e-65,1.17693193891e-43,2.62532501966e-136,1.44595387251e-105,3.59916999557e-289,3.35308048765e-45,1.44595387251e-105,9.27273397644e-82,1.20536678336e-92,7.29878406051e-17,1.49050082736e-35,5.22006560382e-21,3.19621381386e-54,2.97084187648e-58,5.92281646197e-31,1.14734728733e-09,0.0,2.34109484188e-29,4.63547461113e-08,0.0,5.30153505429e-43,3.29931680874e-23,2.23972152097e-56,2.52543793997e-12,7.64872742449e-19,2.32715740792e-74,1.47265360324e-59,3.3055738308e-23,7.31242316077e-28,3.15358959342e-25,6.82064550124e-39,1.4718338043e-27,1.42950781169e-41,2.44710753446e-15,3.77147909407e-32,7.31242316077e-28,5.83522891833e-90,3.34009650489e-29,2.36856959947e-13,1.80461014214e-19,9.94459872139e-50,9.70458214597e-32,0.0,3.60309243265e-48,2.10249821694e-32,2.62049365336e-69,1.27787306327e-172,1.01719315509e-75,4.53916524486e-31,0.0,0.0,1.67166004974e-34,3.48917665171e-54,3.26203135122e-137,2.18950328035e-26,6.98048956001e-51,8.50278085937e-143,2.05979463238e-14,5.96388483532e-06,1.63440634298e-06,2.96326961658e-54,8.10565725982e-17,0.0,7.67226118168e-06,2.75955571451e-08,-134.399943999
2.10170219561e-25,6.81217713284e-35,1.8325772414e-11,0.0,3.80618364026e-107,3.48623733187e-25,2.69819226899e-08,0.0,0.0,1.20711052138e-50,1.6358306488e-94,4.45560025652e-123,2.61565192067e-120,4.19902665729e-40,6.78440075037e-47,5.9557972875e-170,1.45472969704e-13,4.10187048045e-17,1.0911566089e-45,5.52546155402e-26,1.24041458586e-66,2.94584571734e-55,1.14540168091e-127,1.16502484001e-68,8.23338514781e-31,4.65366949898e-104,3.81904493562e-17,1.93853563642e-11,9.91220971388e-10,3.03020813761e-84,5.75739927822e-87,9.33685773334e-262,0.0,5.70140389647e-105,2.93850503313e-187,1.80686508113e-99,7.24171913986e-105,2.33979566246e-59,2.41223835862e-87,9.731463686e-57,2.67369526131e-85,2.59627738329e-97,1.73052510395e-287,1.80686508113e-99,1.98259821607e-231,2.67369526131e-85,5.33829041192e-220,3.19355393025e-65,2.05867516684e-43,1.63062066791e-135,5.70140389647e-105,1.73052510395e-287,5.85462182327e-45,5.70140389647e-105,2.54628541057e-81,3.97551836801e-92,1.00549495728e-16,2.22852078275e-35,7.32297188517e-21,5.62234505678e-54,6.1118032927e-58,8.33003617951e-31,1.30569261151e-09,0.0,3.44033981508e-29,5.02177443021e-08,0.0,1.69531620177e-42,4.61457630404e-23,5.49969518916e-56,2.95033516402e-12,9.24755485432e-19,5.06690636199e-74,3.10894527696e-59,4.6856374841e-23,9.83726166833e-28,4.10492792943e-25,1.10627825881e-38,2.01542504085e-27,2.36104285091e-41,2.83496526366e-15,5.5709055639e-32,9.83726166833e-28,1.79991336292e-89,4.76797287326e-29,2.67840284863e-13,2.24368516052e-19,1.89719437992e-49,1.415154436e-31,0.0,6.70823912169e-48,3.09381599622e-32,6.95575161786e-69,9.38821473872e-172,3.19236098491e-75,6.77274639231e-31,0.0,0.0,3.20901448579e-34,8.74349548784e-54,1.60605051709e-136,3.05204232567e-26,1.5106315573e-50,4.65133080592e-142,2.40143009836e-14,6.1476005578e-06,1.68895770852e-06,6.67988236387e-54,9.29246166528e-17,0.0,7.91609594879e-06,3.00557656903e-08,-134.239942399
2.88265264934e-25,9.72708339423e-35,2.16603086592e-11,0.0,1.17357214353e-106,5.2357300732e-25,2.84447985508e-08,0.0,0.0,2.27284212897e-50,4.677383023e-94,1.83000146865e-122,1.060955071e-119,6.64627195638e-40,1.15468939691e-46,6.13099014871e-169,1.61774086038e-13,4.94798544409e-17,1.88816163694e-45,7.65418083704e-26,2.58488167626e-66,6.03892163908e-55,4.51698765243e-127,2.82733529282e-68,1.20379489421e-30,1.79536163765e-103,4.56381939116e-17,2.14034958594e-11,1.1663736892e-09,8.93807270676e-84,2.1219948905e-86,6.01539254766e-260,0.0,2.23904995672e-104,3.24061798036e-186,6.83352508753e-99,2.8328569223e-104,4.97130031155e-59,7.99220416859e-87,2.06609143903e-56,7.82795966687e-85,9.67219392701e-97,8.22602420572e-286,6.83352508753e-99,4.49914468257e-230,7.82795966687e-85,1.28168554429e-218,8.26758730204e-65,3.59486919238e-43,1.00727285984e-134,2.23904995672e-104,8.22602420572e-286,1.02057435155e-44,2.23904995672e-104,6.97221886419e-81,1.30663905338e-91,1.38282428891e-16,3.32827035439e-35,1.02581369133e-20,9.8764551353e-54,1.2547489019e-57,1.17046689551e-30,1.48494047842e-09,0.0,5.04934017338e-29,5.43834872543e-08,0.0,5.38094237603e-42,6.445996359e-23,1.34597049565e-55,3.44454524723e-12,1.11746758409e-18,1.10115799301e-73,6.54907749241e-59,6.63279523367e-23,1.32232950751e-27,5.3394566086e-25,1.79173177559e-38,2.75727260551e-27,3.89395496338e-41,3.28292460307e-15,8.2192371876e-32,1.32232950751e-27,5.53420871761e-89,6.7988557328e-29,3.02768874694e-13,2.7877331737e-19,3.61225593015e-49,2.06133356269e-31,0.0,1.24657759625e-47,4.54735840078e-32,1.84048552504e-68,6.86206269566e-171,9.97940835739e-75,1.00924760151e-30,0.0,0.0,6.14172261316e-34,2.18307139254e-53,7.87467664789e-136,4.24983674612e-26,3.26014567898e-50,2.53298486418e-141,2.79834661063e-14,6.33619327919e-06,1.74514009233e-06,1.50151995913e-53,1.06496256814e-16,0.0,8.166859976e-06,3.27268694817e-08,-134.079940799
3.94979780974e-25,1.3876896801e-34,2.55809130303e-11,0.0,3.60887387749e-106,7.8499442208e-25,2.99824523455e-08,0.0,0.0,4.27153615984e-50,1.33388675077e-93,7.48888862881e-122,4.28771319384e-119,1.05064983476e-39,1.96244922581e-46,6.26661409095e-168,1.79854855181e-13,5.96515043017e-17,3.26221626087e-45,1.0591920259e-25,5.37655521077e-66,1.23527419432e-54,1.77543750244e-126,6.84345789881e-68,1.75800660019e-30,6.89910222568e-103,5.45096695915e-17,2.36248234767e-11,1.3711217038e-09,2.62810488556e-83,7.78631702559e-86,3.81921379645e-258,0.0,8.75790771452e-104,3.54947721584e-185,2.57405882233e-98,1.103749172e-103,1.05389404078e-58,2.63810573043e-86,4.37633106077e-56,2.2848039181e-84,3.588835124e-96,3.86579302087e-284,2.57405882233e-98,1.01153808754e-228,2.2848039181e-84,3.04613261764e-217,2.13350445677e-64,6.26667465084e-43,6.18821859789e-134,8.75790771452e-104,3.86579302087e-284,1.77615713906e-44,8.75790771452e-104,1.90370473531e-80,4.27961626589e-91,1.89850533498e-16,4.96521370724e-35,1.43489239696e-20,1.73255337391e-53,2.5706438151e-57,1.64310386333e-30,1.68771531481e-09,0.0,7.40148517393e-29,5.88740295398e-08,0.0,1.69521397374e-41,8.99287780572e-23,3.28310507687e-55,4.01900286746e-12,1.34962538238e-18,2.38861431699e-73,1.37658096183e-58,9.37628017102e-23,1.776060323e-27,6.94032405271e-25,2.89768606886e-38,3.76875530399e-27,6.41280003749e-41,3.80007837992e-15,1.21123623662e-31,1.776060323e-27,1.69617124685e-88,9.68423154948e-29,3.42130771153e-13,3.46139575391e-19,6.86415865691e-49,2.9992326339e-31,0.0,2.31210605231e-47,6.67620629602e-32,4.85454056495e-68,4.99002494229e-170,3.10729029458e-74,1.50201659258e-30,0.0,0.0,1.171935e-33,5.43089620515e-53,3.8451095277e-135,5.9114046082e-26,7.01651153822e-50,1.37317878908e-140,3.25925689112e-14,6.52976533499e-06,1.8029953311e-06,3.36556554811e-53,1.22010984462e-16,0.0,8.42472976854e-06,3.56261728766e-08,-133.919939199
5.40653263279e-25,1.97794900257e-34,3.01867591246e-11,0.0,1.10681611866e-105,1.17496496224e-24,3.15984487611e-08,0.0,0.0,8.01293250164e-50,3.79390465384e-93,3.05354286922e-121,1.72649829397e-118,1.65877811643e-39,3.33051387498e-46,6.35985047887e-167,1.99904208957e-13,7.18721942097e-17,5.62740048112e-45,1.46418688744e-25,1.11623899491e-65,2.52128489245e-54,6.95548268167e-126,1.65207607346e-67,2.56438037419e-30,2.64069019755e-102,6.50713878091e-17,2.60690597009e-11,1.61022051369e-09,7.70315952134e-83,2.84439295677e-85,2.38963038945e-256,0.0,3.4118627426e-103,3.86132276305e-184,9.65710040896e-98,4.28330429344e-103,2.22925002519e-58,8.67555168663e-86,9.24826053931e-56,6.64833619624e-84,1.32628428482e-95,1.79607202068e-282,9.65710040896e-98,2.2531575108e-227,6.64833619624e-84,7.16645138816e-216,5.48805618791e-64,1.0905610757e-42,3.78101574208e-133,3.4118627426e-103,1.79607202068e-282,3.08609332662e-44,3.4118627426e-103,5.18313854403e-80,1.39682291036e-90,2.60204237538e-16,7.39902910333e-35,2.00419464021e-20,3.03510749917e-53,5.25562793003e-57,2.30443537312e-30,1.91695263676e-09,0.0,1.08356276322e-28,6.37128933073e-08,0.0,5.30089570554e-41,1.2530192439e-22,7.98153363448e-55,4.68630576877e-12,1.62915282926e-18,5.17168500269e-73,2.88720729759e-58,1.32364231646e-22,2.38357209722e-27,9.01474814887e-25,4.67949932175e-38,5.14661112386e-27,1.05456703289e-40,4.39686042163e-15,1.78286238382e-31,2.38357209722e-27,5.18196039555e-88,1.37791298544e-28,3.86472527086e-13,4.29498919755e-19,1.30178190598e-48,4.35902612801e-31,0.0,4.2802963075e-47,9.79052928857e-32,1.27641309252e-67,3.61016556065e-169,9.63702747565e-74,2.23252240757e-30,0.0,0.0,2.2295214649e-33,1.34615721276e-52,1.86976556798e-134,8.21383297844e-26,1.50595246427e-49,7.41072509608e-140,3.79420863269e-14,6.7284203213e-06,1.86256609622e-06,7.52228261435e-53,1.39741223813e-16,0.0,8.68988650412e-06,3.87723313852e-08,-133.759937599
7.39305958454e-25,2.81676641294e-34,3.55931139827e-11,0.0,3.38548663717e-105,1.75570798448e-24,3.32965083997e-08,0.0,0.0,1.50034613052e-49,1.07623049926e-92,1.24054175537e-120,6.92657068887e-118,2.61558603648e-39,5.64421608842e-46,6.40873747788e-166,2.22130539458e-13,8.65459847662e-17,9.69224525539e-45,2.02192084955e-25,2.31312929536e-65,5.13493620458e-54,2.71590488711e-125,3.97777889724e-67,3.73627063532e-30,1.00676141152e-101,7.7638655923e-17,2.87577627461e-11,1.88914704541e-09,2.25072521856e-82,1.0344675466e-84,1.47344612135e-254,0.0,1.3238456236e-102,4.17198727192e-183,3.60852428639e-97,1.65558031365e-102,4.70495521078e-58,2.84237439743e-85,1.94984101758e-55,1.92859347729e-83,4.8817366408e-95,8.24983822706e-281,3.60852428639e-97,4.97230657806e-226,1.92859347729e-83,1.66896620556e-214,1.40719334868e-63,1.89461786011e-42,2.297606488e-132,1.3238456236e-102,8.24983822706e-281,5.35337490438e-44,1.3238456236e-102,1.40718336913e-79,4.54323493043e-90,3.56020190636e-16,1.10135915557e-34,2.79531128031e-20,5.30962024827e-53,1.07227194551e-56,3.22892296439e-30,2.17593350727e-09,0.0,1.58431022652e-28,6.89251549275e-08,0.0,1.64525246149e-40,1.74368166852e-22,1.93392771065e-54,5.46095768053e-12,1.96553464151e-18,1.11765492781e-72,6.04238999669e-58,1.86602213521e-22,3.19632867369e-27,1.17008822682e-24,7.54600629645e-38,7.02182411555e-27,1.73169100835e-40,5.08523799134e-15,2.62118946535e-31,3.19632867369e-27,1.57807889585e-87,1.9584194339e-28,4.36405985727e-13,5.32578537801e-19,2.46394645433e-48,6.32828795274e-31,0.0,7.90892704122e-47,1.43412977771e-31,3.34550554102e-67,2.59853092199e-168,2.97706694169e-73,3.31406494354e-30,0.0,0.0,4.2287751871e-33,3.32461054546e-52,9.0545747412e-134,1.14008647249e-25,3.22334704021e-49,3.98137829996e-139,4.41478290812e-14,6.9322630814e-06,1.92389590259e-06,1.67650899289e-52,1.59996755688e-16,0.0,8.96251624816e-06,4.21854512858e-08,-133.599935999
1.0099293601e-24,4.00774046277e-34,4.19338299178e-11,0.0,1.03278183532e-104,2.61907946396e-24,3.50805138711e-08,0.0,0.0,2.8040388183e-49,3.04491804585e-92,5.02156938359e-120,2.76873938949e-117,4.11907913195e-39,9.55158806703e-46,6.41223869024e-165,2.46763638569e-13,1.04154841101e-16,1.66671929613e-44,2.78918688725e-25,4.78445270677e-65,1.04352476773e-53,1.05698113993e-124,9.55228768643e-67,5.4373607488e-30,3.82313737018e-101,9.25843041304e-17,3.17144921612e-11,2.21420195692e-09,6.5554642014e-82,3.74553543498e-84,8.95332918103e-253,0.0,5.11608489597e-102,4.47697842377e-182,1.34297251308e-96,6.37359356975e-102,9.90802488269e-58,9.27779432203e-85,4.10135730652e-55,5.57740391014e-83,1.78964410832e-94,3.74630949204e-279,1.34297251308e-96,1.08712948735e-224,5.57740391014e-83,3.84750291673e-213,3.59665870112e-63,3.2858826589e-42,1.38856794979e-131,5.11608489597e-102,3.74630949204e-279,9.27122659325e-44,5.11608489597e-102,3.80954597076e-79,1.47257141169e-89,4.86286946902e-16,1.63757288329e-34,3.8930517479e-20,9.27587252665e-53,2.18314660061e-56,4.52006280159e-30,2.46832250667e-09,0.0,2.31354171213e-28,7.45375359246e-08,0.0,5.06844096571e-40,2.42341100004e-22,4.67031794394e-54,6.35964514918e-12,2.37011742838e-18,2.41086586554e-72,1.26181044125e-57,2.62705412403e-22,4.28279341483e-27,1.51766103252e-24,1.21507939586e-37,9.57158187158e-27,2.83946377192e-40,5.87893103622e-15,3.84920136113e-31,4.28279341483e-27,4.79041969539e-87,2.78046169454e-28,4.92615816382e-13,6.59957565665e-19,4.65442908421e-48,9.17699369995e-31,0.0,1.45860922123e-46,2.0983435554e-31,8.74097029481e-67,1.86082283683e-167,9.16048225218e-73,4.9132662013e-30,0.0,0.0,7.99672835556e-33,8.18100182316e-52,4.36668048574e-133,1.58076190412e-25,6.88032022533e-49,2.1293414681e-138,5.13432110669e-14,7.14139969113e-06,1.98702911729e-06,3.7258621049e-52,1.83129720862e-16,0.0,9.24281018811e-06,4.58871960992e-08,-133.439934399
1.37822207978e-24,5.69719857728e-34,4.93642020608e-11,0.0,3.14222974985e-104,3.90044438058e-24,3.69545160875e-08,0.0,0.0,5.23081260384e-49,8.5920609753e-92,2.0252948787e-119,1.10270051906e-116,6.47860754751e-39,1.61408760759e-45,6.37027968794e-164,2.74056823939e-13,1.2527329889e-16,2.86168632555e-44,3.8435886807e-25,9.87766428475e-65,2.11604572736e-53,4.10001379741e-124,2.28786452399e-66,7.90372657914e-30,1.44609718103e-100,1.10348934619e-16,3.49649862578e-11,2.59262530585e-09,1.9033199977e-81,1.35014593572e-83,5.36144196846e-251,0.0,1.96921323852e-101,4.77157972965e-181,4.97804961888e-96,2.44388781327e-101,2.08186980129e-57,3.01708451014e-84,8.60687049872e-55,1.60800421416e-82,6.53451876394e-94,1.68189317458e-277,4.97804961888e-96,2.35484152573e-223,1.60800421416e-82,8.78007860324e-212,9.16336344855e-63,5.68906981195e-42,8.34608780465e-131,1.96921323852e-101,1.68189317458e-277,1.60301529463e-43,1.96921323852e-101,1.02839603225e-78,4.75636155433e-89,6.63083645437e-16,2.43214661108e-34,5.4140204865e-20,1.61825892346e-52,4.4356623725e-56,6.32156908641e-30,2.79820953714e-09,0.0,3.37415786282e-28,8.05784983461e-08,0.0,1.5497969051e-39,3.36385572017e-22,1.12410008599e-53,7.4015527791e-12,2.85646765784e-18,5.19072471522e-72,2.62926317625e-57,3.69340838572e-22,5.73396950825e-27,1.96708043692e-24,1.95371795912e-37,1.30353491733e-26,4.64913311116e-40,6.7936618665e-15,5.64591678172e-31,5.73396950825e-27,1.44953480061e-86,3.94325998434e-28,5.5586788749e-13,8.17257902527e-19,8.77493053081e-48,1.32932776468e-30,0.0,2.68496105802e-46,3.06669508305e-31,2.27659051797e-66,1.32574052863e-166,2.80758109536e-72,7.27484370073e-30,0.0,0.0,1.50766514932e-32,2.00582443014e-51,2.0971873527e-132,2.18943407376e-25,1.46458985065e-48,1.1336951893e-137,5.96818435372e-14,7.35593744305e-06,2.05201096801e-06,8.25681048299e-52,2.09540276881e-16,0.0,9.53096488859e-06,4.99009003557e-08,-133.279932799
