0-Bebarova 2008,1-Calloe 2011,2-Calloe 2011,3-Calloe 2013,4-Hayashi 2015,5-Kato 2014,6-Liu 2005,7-Watanabe 2011b,8-Young 2005,sum,gauss,x
1.59239276898e-29,5.11720478787e-242,4.28522510215e-39,0.0,2.82613631784e-19,0.000911982792783,0.00652384979532,2.86718204872e-05,2.22479508345e-06,0.00746672920367,0.00337337545231,-101.119611196
2.82705919531e-29,1.85735984837e-239,1.3568595417e-38,0.0,5.0700464872e-19,0.000939554538258,0.00676732230199,3.2014212596e-05,2.38630163801e-06,0.00774127735449,0.00348322984807,-100.959609596
5.00566136221e-29,6.53180458785e-237,4.26250218474e-38,0.0,9.05525199033e-19,0.000967692313743,0.00700970089588,3.57081313508e-05,2.55871364769e-06,0.00801566005462,0.00359588273312,-100.799607996
8.83954452428e-29,2.22558501841e-234,1.32850381213e-37,0.0,1.61012244138e-18,0.000996397283491,0.00725023080161,3.97858064862e-05,2.74270472555e-06,0.00828915659631,0.00371137503103,-100.639606396
1.55682632891e-28,7.34732194381e-232,4.10799081702e-37,0.0,2.85027674524e-18,0.00102567016918,0.00748813896983,4.42818698888e-05,2.93898552422e-06,0.00856102999442,0.00382974710993,-100.479604796
2.73459053335e-28,2.35010802887e-229,1.26027288391e-36,0.0,5.02325146551e-18,0.00105551123599,0.00772263800964,4.92334738839e-05,3.14830545723e-06,0.00883053102497,0.00395103872913,-100.319603196
4.79056020524e-28,7.28317017363e-227,3.83590805521e-36,0.0,8.81358451558e-18,0.00108592027885,0.00795293035864,5.46804087755e-05,3.37145447968e-06,0.00909690250075,0.0040752889847,-100.159601596
8.36993638604e-28,2.18689012737e-224,1.15835120382e-35,0.0,1.53953650396e-17,0.00111689660907,0.00817821266142,6.06652187619e-05,3.60926492883e-06,0.00935938375418,0.00420253625408,-99.999599996
1.45847795858e-27,6.36220041492e-222,3.47041002072e-35,0.0,2.67730082684e-17,0.00114843904108,0.00839768032453,6.72333152627e-05,3.86261342535e-06,0.0096172152943,0.00433281813973,-99.839598396
2.53465842506e-27,1.79333573473e-219,1.0315488324e-34,0.0,4.63526018677e-17,0.00118054587968,0.00861053221277,7.44330866091e-05,4.13242283561e-06,0.0098696436019,0.00446617141184,-99.679596796
4.39319894581e-27,4.8976724255e-217,3.04205641474e-34,0.0,7.98952252696e-17,0.00121321490749,0.00881597544965,8.2316002959e-05,4.41966429549e-06,0.0101159260244,0.00460263195016,-99.519595196
7.59423720789e-27,1.29596043144e-214,8.9004754062e-34,0.0,1.37099950473e-16,0.00124644337286,0.00901323028229,9.09367152142e-05,4.72535929607e-06,0.0103553357297,0.00474223468512,-99.3595935959
1.30927026335e-26,3.32252015529e-212,2.58361390954e-33,0.0,2.34219761221e-16,0.00128022797816,0.00920153496978,0.000100353146633,5.05058183115e-06,0.0105871666764,0.00488501353803,-99.1995919959
2.25121154941e-26,8.25310521504e-210,7.44064342192e-33,0.0,3.98363494659e-16,0.00131456486854,0.00938015065232,0.000110626575749,5.39646060703e-06,0.0108107385572,0.00503100136068,-99.0395903959
3.86051434373e-26,1.986282492e-207,2.1259930451e-32,0.0,6.74536254776e-16,0.00134944962114,0.00954836615813,0.000121821709126,5.76418131399e-06,0.0110254016697,0.00518022987426,-98.8795887959
6.60261373335e-26,4.63167974308e-205,6.02672889038e-32,0.0,1.13710566731e-15,0.00138487723479,0.00970550270446,0.000134006742412,6.15498895963e-06,0.0112305416706,0.00533272960767,-98.7195871959
1.12623357317e-25,1.04642933443e-202,1.69500092711e-31,0.0,1.90838552955e-15,0.00142084212031,0.00985091844942,0.000147253408084,6.57019026341e-06,0.0114255841681,0.00548852983534,-98.5595855959
1.9159444204e-25,2.29063115887e-200,4.72962484319e-31,0.0,3.18860827855e-15,0.00145733809129,0.00998401285208,0.000161637008215,7.01115611193e-06,0.0116099991077,0.00564765851459,-98.3995839958
3.25071729309e-25,4.85818778322e-198,1.30933843298e-30,0.0,5.30403019161e-15,0.00149435835553,0.0101042307994,0.00017723643055,7.47932407412e-06,0.0117833049095,0.00581014222252,-98.2395823958
5.50069233894e-25,9.9831433267e-196,3.59621465913e-30,0.0,8.7837621924e-15,0.00153189550711,0.0102110664603,0.000194134146131,7.97620097548e-06,0.0119450723145,0.00597600609271,-98.0795807958
9.28319271962e-25,1.98762380816e-193,9.79958686473e-30,0.0,1.44818790145e-14,0.00156994151902,0.0103040668296,0.000212416186684,8.5033655302e-06,0.0120949279008,0.00614527375157,-97.9195791958
1.56249715881e-24,3.83420164571e-191,2.64934426439e-29,0.0,2.37705387099e-14,0.00160848773664,0.0103828349273,0.000232172099978,9.06247102967e-06,0.0122325572349,0.00631796725456,-97.7595775958
2.62290743582e-24,7.16621087244e-189,7.10620109289e-29,0.0,3.88439062424e-14,0.00164752487175,0.0104470326206,0.000253494881336,9.65524808608e-06,0.0123577076218,0.00649410702235,-97.5995759958
4.3912539205e-24,1.29771131993e-186,1.89105891542e-28,0.0,6.31941001146e-14,0.00168704299744,0.0104963830422,0.000276480879538,1.0283507429e-05,0.0124701904267,0.00667371177694,-97.4395743957
7.33222857121e-24,2.27688175819e-184,4.99276464764e-28,0.0,1.02352848633e-13,0.00172703154367,0.0105306725792,0.000301229675335,1.09491427532e-05,0.0125698829411,0.00685679847782,-97.2795727957
1.22102708501e-23,3.87058614314e-182,1.30781284432e-27,0.0,1.65041475745e-13,0.0017674792937,0.0105497524133,0.000327843930898,1.16541336149e-05,0.0126567297716,0.00704338225839,-97.1195711957
2.02794633651e-23,6.37509810633e-180,3.39874491656e-27,0.0,2.64945181841e-13,0.00180837438128,0.0105535395968,0.000356429208557,1.24005483747e-05,0.0127307437352,0.00723347636256,-96.9595695957
3.35915062102e-23,1.01735115557e-177,8.76314529597e-27,0.0,4.23436915618e-13,0.00184970428876,0.0105420176534,0.0003870937573,1.31905471834e-05,0.012792006247,0.0074270920817,-96.7995679957
5.54937859829e-23,1.57300016478e-175,2.24166093119e-26,0.0,6.73738201168e-13,0.00189145584594,0.0105152366975,0.000419948265606,1.40263850086e-05,0.0128406671948,0.00762423869204,-96.6395663957
9.14326043837e-23,2.35646247708e-173,5.68916201682e-26,0.0,1.06724318818e-12,0.00193361522997,0.0104733130714,0.000455105579327,1.49104146974e-05,0.0128769442965,0.0078249233926,-96.4795647956
1.50244881057e-22,3.4203154682e-171,1.43250171214e-25,0.0,1.68308238258e-12,0.001976167966,0.0104164285027,0.000492680383495,1.58450900729e-05,0.012901121944,0.00802915124372,-96.3195631956
2.46229530049e-22,4.81000663478e-169,3.57857782434e-25,0.0,2.64251292596e-12,0.00201909892888,0.0103448287928,0.000532788847111,1.68329690593e-05,0.0129135495405,0.00823692510636,-96.1595615956
4.02459743799e-22,6.55388869658e-167,8.8694002104e-25,0.0,4.13046199309e-12,0.00206239234573,0.0102588220468,0.000575548230183,1.78767168323e-05,0.0129146393437,0.00844824558217,-95.9995599956
6.56064615288e-22,8.65219547919e-165,2.18095400211e-24,0.0,6.42761571591e-12,0.00210603179947,0.0101587764659,0.000621076452519,1.89791089884e-05,0.0129048638333,0.00866311095447,-95.8395583956
1.06662716814e-21,1.1066937554e-162,5.32068109126e-24,0.0,9.95797292916e-12,0.00215000023343,0.0100451177206,0.000669491624018,2.01430347307e-05,0.0128847526228,0.00888151713037,-95.6795567956
1.72949984044e-21,1.37152102982e-160,1.28782372308e-23,0.0,1.53589576309e-11,0.00219427995679,0.00991832593546,0.000720911536502,2.13715000634e-05,0.0128548889442,0.00910345758382,-95.5195551956
2.79685704751e-21,1.6468398142e-158,3.09253114159e-23,0.0,2.35842628836e-11,0.00223885265115,0.00977893231052,0.000775453117423,2.266763099e-05,0.0128159057337,0.0093289233001,-95.3595535955
4.51088619713e-21,1.91590565849e-156,7.36784042295e-23,0.0,3.6053932021e-11,0.00228369937803,0.00962751541671,0.0008332318461,2.40346767103e-05,0.0127684813536,0.00955790272146,-95.1995519955
7.25596752215e-21,2.1595872628e-154,1.74154543547e-22,0.0,5.4872244841e-11,0.00232880058747,0.00946469719883,0.000894361133473,2.5476012808e-05,0.0127133349875,0.00979038169434,-95.0395503955
1.16404735371e-20,2.35852926711e-152,4.0841141909e-22,0.0,8.31424051248e-11,0.00237413612758,0.0092911387257,0.000958951666755,2.69951444229e-05,0.0126512217476,0.010026343418,-94.8795487955
1.86246372937e-20,2.4956613743e-150,9.50231476123e-22,0.0,1.25418673485e-10,0.00241968525514,0.00910753572796,0.00102711072068,2.85957094011e-05,0.0125829275386,0.010265768395,-94.7195471955
2.9719866754e-20,2.55860898266e-148,2.19345847377e-21,0.0,1.88352585584e-10,0.00246542664728,0.00891461396544,0.00109894143747,3.02814814141e-05,0.01250926372,0.010508634383,-94.5595455955
4.72985416459e-20,2.54153478597e-146,5.02340149205e-21,0.0,2.81611725251e-10,0.00251133841413,0.00871312446721,0.00117454207806,3.20563730402e-05,0.0124310616141,0.0107549163492,-94.3995439954
7.50741633459e-20,2.44603164576e-144,1.14139202158e-20,0.0,4.19179122192e-10,0.00255739811254,0.00850383868775,0.00125400524746,3.39244387994e-05,0.0123491669057,0.0110045864257,-94.2395423954
1.18843411413e-19,2.28087749353e-142,2.57300270917e-20,0.0,6.21181221209e-10,0.00260358276081,0.00828754362277,0.00133741709755,3.58898781329e-05,0.0122644339804,0.0112576138682,-94.0795407954
1.87629696821e-19,2.06070451869e-140,5.75458651013e-20,0.0,9.1644573881e-10,0.00264986885447,0.00806503692746,0.00142485651108,3.79570383179e-05,0.0121777202478,0.0115139650152,-93.9195391954
2.95440413222e-19,1.8038622173e-138,1.27689877969e-19,0.0,1.34606167107e-09,0.00269623238303,0.00783712207908,0.00151639427098,4.01304173091e-05,0.0120898804965,0.0117736032513,-93.7595375954
4.63959514765e-19,1.52990645182e-136,2.81104170771e-19,0.0,1.96830739153e-09,0.0027426488478,0.00760460362438,0.00161209221947,4.24146664957e-05,0.0120017613265,0.0120364889718,-93.5995359954
7.26661460256e-19,1.25718811077e-134,6.13969186421e-19,0.0,2.86543560173e-09,0.00278909328065,0.00736828255013,0.00171200241184,4.48145933649e-05,0.0119141957014,0.0123025795495,-93.4395343953
1.13507883863e-18,1.00094342139e-132,1.33043704978e-18,0.0,4.15296379801e-09,0.00283554026374,0.00712895181322,0.00181616627016,4.73351640603e-05,0.0118279976641,0.0125718293053,-93.2795327953
1.76832377201e-18,7.72133986742e-131,2.86029320468e-18,0.0,5.99232558079e-09,0.00288196395031,0.00688739206361,0.00192461374255,4.99815058249e-05,0.0117439572546,0.01284418948,-93.1195311953
2.7475107583e-18,5.77098152194e-129,6.10091882992e-18,0.0,8.60800324528e-09,0.00292833808628,0.006644367591,0.00203736247379,5.27589093165e-05,0.0116628356684,0.0131196082104,-92.9595295953
4.25754136585e-18,4.17907892912e-127,1.29106589333e-17,0.0,1.23105995937e-08,0.00297463603289,0.0064006225224,0.00215441699345,5.56728307846e-05,0.0115853606901,0.0133980305066,-92.7995279953
6.57991387302e-18,2.93214429459e-125,2.71062873875e-17,0.0,1.75277331852e-08,0.00302083079016,0.0061568772948,0.002275767928,5.87288940968e-05,0.0115122224348,0.0136793982339,-92.6395263953
1.01419951847e-17,1.99326012552e-123,5.64625044111e-17,0.0,2.48451752744e-08,0.00306689502129,0.00591382542317,0.00240139124341,6.1932892601e-05,0.0114440694256,0.0139636500962,-92.4795247952
1.55908017529e-17,1.31285418941e-121,1.16685987322e-16,0.0,3.50613101006e-08,0.00311280107789,0.00567213058072,0.002531247525,6.52907908127e-05,0.0113815050357,0.0142507216241,-92.3195231952
2.39031621011e-17,8.37804878657e-120,2.39246581957e-16,0.0,4.92588171137e-08,0.003158521026,0.00543242400431,0.00266528130138,6.88087259125e-05,0.0113250843164,0.0145405451646,-92.1595215952
3.65497257303e-17,5.1801597228e-118,4.86677476204e-16,0.0,6.88984705081e-08,0.00320402667294,0.00519530223437,0.00280342041928,7.24930090422e-05,0.0112753112341,0.0148330498754,-91.9995199952
5.57384318716e-17,3.10325377092e-116,9.82211967581e-16,0.0,9.59411560274e-08,0.0032492895949,0.00496132519482,0.00294557547627,7.63501263844e-05,0.0112326363335,0.0151281617218,-91.8395183952
8.47748887139e-17,1.80121397555e-114,1.96669794676e-15,0.0,1.33005646018e-07,0.00329428116529,0.00473101461513,0.003091639318,8.03867400136e-05,0.0111974548441,0.0154258034771,-91.6795167952
1.28594255569e-16,1.01294811208e-112,3.90695650289e-15,0.0,1.8357137902e-07,0.0033389725837,0.0045048527928,0.00324148660668,8.46096885028e-05,0.0111701052431,0.0157258947271,-91.5195151952
1.9454396689e-16,5.5192868496e-111,7.70030551953e-15,0.0,2.52237485063e-07,0.00338333490557,0.00428328169168,0.00339497346724,8.90259872737e-05,0.0111508682893,0.0160283518774,-91.3595135951
2.93532250269e-16,2.91375215441e-109,1.50572550232e-14,0.0,3.45051602347e-07,0.00342733907248,0.00406670236802,0.00355193721734,9.36428286743e-05,0.0111399665381,0.0163330881647,-91.1995119951
4.41708481972e-16,1.49037694787e-107,2.92113833552e-14,0.0,4.69924657013e-07,0.00347095594292,0.00385547471356,0.00371219618694,9.84675817701e-05,0.0111375643499,0.0166400136719,-91.0395103951
6.62914490305e-16,7.3860716567e-106,5.62246694909e-14,0.0,6.37150724691e-07,0.00351415632367,0.00364991750227,0.00387554963312,0.000103507791836,0.0111437684017,0.0169490353464,-90.8795087951
9.92250082198e-16,3.5465393593e-104,1.07366838936e-13,0.0,8.60054343306e-07,0.00355691100161,0.0034503087249,0.00404177775475,0.000108771179529,0.0111586287152,0.0172600570231,-90.7195071951
1.48124409894e-15,1.64994674375e-102,2.03414492485e-13,0.0,1.15579116165e-06,0.00359919077599,0.00325688619371,0.00421064181177,0.000114265639736,0.0111821402126,0.0175729794501,-90.5595055951
2.20533200911e-15,7.43719115554e-101,3.82350871843e-13,0.0,1.54633151985e-06,0.003640966491,0.00306984839775,0.00438188435262,0.000119999240076,0.0112142448134,0.0178877003192,-90.399503995
3.27463716985e-15,3.24804350029e-99,7.13034833878e-13,0.0,2.05966036412e-06,0.0036822090688,0.00288935558781,0.00455522955314,0.000125980219036,0.0112548340899,0.0182041142997,-90.239502395
4.84946971399e-15,1.37438562795e-97,1.31925235432e-12,0.0,2.73123065548e-06,0.00372288954271,0.00271553106904,0.00473038366933,0.000132216983743,0.0113037524968,0.0185221130766,-90.079500795
7.1625418731e-15,5.63467988712e-96,2.4216617246e-12,0.0,3.60571095033e-06,0.00376297909069,0.00254846267837,0.00490703560565,0.000138718107343,0.0113608011954,0.0188415853922,-89.919499195
1.05507165253e-14,2.23822512578e-94,4.41029404752e-12,4.07999410336e-320,4.73907086605e-06,0.00380244906895,0.00238820442337,0.00508485759967,0.000145492325978,0.0114257424933,0.019162417092,-89.759497595
1.55002461003e-14,8.61414465198e-93,7.9687478231e-12,4.15526133359e-315,6.20105039605e-06,0.00384127104576,0.00223477825919,0.00526350602322,0.000152548535348,0.0114983049219,0.0194844911745,-89.599495995
2.27110435859e-14,3.21213973024e-91,1.42850277901e-11,3.8623499589e-310,8.07806014651e-06,0.0038794168352,0.00208817597989,0.00544262229901,0.000159895786839,0.0115781889754,0.0198076878449,-89.4394943949
3.31877222008e-14,1.16051450535e-89,2.54062498386e-11,3.2764020019e-305,1.04765591113e-05,0.00391685853106,0.00194836120122,0.00562183393101,0.000167543283218,0.0116650735311,0.0201318845729,-89.2794927949
4.83681703903e-14,4.06238043835e-88,4.48299761927e-11,2.53650092683e-300,1.35269541104e-05,0.00395356854057,0.0018152714123,0.00580075564596,0.000175500373856,0.0117586229717,0.0204569561543,-89.1194911949
7.03045983701e-14,1.37779462645e-86,7.84810709433e-11,1.79211200815e-295,1.73880599702e-05,0.00398951961808,0.00168882007427,0.00597899064221,0.000183776549499,0.0118584950226,0.0207827747763,-88.9594895949
1.01917711111e-13,4.52753958559e-85,1.36310654177e-10,1.15554684504e-290,2.22521513792e-05,0.0040246848986,0.00156889874541,0.00615613194139,0.000192381436542,0.0119643493097,0.0211092100874,-88.7994879949
1.473524801e-13,1.44149752446e-83,2.34889255925e-10,6.79989558892e-286,2.83506255412e-05,0.00405903793109,0.00145537921279,0.0063317638375,0.000201324790825,0.0120758566328,0.0214361292707,-88.6394863949
2.12474637207e-13,4.44671628376e-82,4.0157343088e-10,3.65181874986e-281,3.59602787514e-05,0.00409255271144,0.00134811561233,0.00650546343677,0.000210616490915,0.012192708932,0.021763397121,-88.4794847948
3.05561477316e-13,1.32904233754e-80,6.81138233611e-10,1.78981632834e-276,4.54101793353e-05,0.0041252037152,0.00124694652028,0.00667680228125,0.000220266530877,0.0123146299084,0.0220908761257,-88.3194831948
4.38260130776e-13,3.84868250956e-79,1.14623592338e-09,8.00571267549e-272,5.70890936526e-05,0.00415696592988,0.00115169700054,0.00684534804777,0.000230285012521,0.012441386231,0.0224184265501,-88.1594815948
6.26912869266e-13,1.07983955461e-77,1.91373253613e-09,3.26801329365e-267,7.14533908195e-05,0.00418781488673,0.00106218059416,0.00701066631353,0.000240682137121,0.0125727992367,0.0227459065253,-87.9994799948
8.94384500726e-13,2.93548761452e-76,3.16998301057e-09,1.21747460606e-262,8.90353154247e-05,0.00421772669216,0.000978201238503,0.00717232237845,0.000251468196584,0.012708756992,0.0230731721409,-87.8394783948
1.27257445756e-12,7.73170273604e-75,5.20956063854e-09,4.13931321831e-258,0.000110451475999,0.00424667805846,0.000899555105496,0.00732988313401,0.000262653564078,0.0128492265489,0.0234000775403,-87.6794767948
1.80585966493e-12,1.97307647817e-73,8.4940288004e-09,1.28436644546e-253,0.000136411350899,0.00427464633401,0.000826032349962,0.00748291896768,0.000274248684103,0.0129942661825,0.0237264750204,-87.5194751948
2.55579874099e-12,4.8785028769e-72,1.37402561701e-08,3.63698821108e-249,0.000167725563438,0.00430160953273,0.000757418760408,0.00763100569128,0.000286264062002,0.0131440373527,0.0240522151339,-87.3594735947
3.60754007391e-12,1.16870011518e-70,2.20518179743e-08,9.39911833739e-245,0.000205313625894,0.00432754636289,0.000693497306443,0.00777372648143,0.000298710252911,0.013298816085,0.0243771467956,-87.1994719947
5.07852429673e-12,2.71264825707e-69,3.51125553675e-08,2.2167903564e-240,0.000250210799072,0.00435243625507,0.000634049578337,0.0079106738199,0.000311597850133,0.0134590034201,0.0247011173913,-87.0394703947
7.13026651518e-12,6.10039217336e-68,5.54688221408e-08,4.77149432074e-236,0.000303573662749,0.00437625938932,0.000578857115681,0.0080414514211,0.000324937472954,0.0136251345378,0.025023972891,-86.8794687947
9.98425926812e-12,1.32921704633e-66,8.6936853864e-08,9.3729538956e-232,0.000366683944966,0.0043989967215,0.000527702623455,0.00816567613423,0.000338739753882,0.0137978861249,0.0253455579633,-86.7194671947
1.394337139e-11,2.80613088879e-65,1.35184644728e-07,1.68031549453e-227,0.000440950118041,0.00442063000855,0.000480371075034,0.00828297980735,0.000353015325313,0.0139780815329,0.0256657160951,-86.5594655947
1.94205532801e-11,5.73976116718e-64,2.0855436179e-07,2.74914385116e-223,0.000527906239422,0.00444114183294,0.000436650702792,0.00839301110059,0.000367774805639,0.0141666932552,0.0259842897115,-86.3994639946
2.69772241278e-11,1.1375057331e-62,3.19212330836e-07,4.10484138433e-219,0.00062920749987,0.00446051562601,0.000396333878013,0.00849543723621,0.00038302878478,0.0143648422642,0.026301120301,-86.2394623946
3.73744473772e-11,2.18417404466e-61,4.8473961122e-07,5.59355067382e-215,0.000746621943426,0.00447873569026,0.000359217882733,0.00858994567326,0.000398787809164,0.0145737937758,0.0266160485413,-86.0794607946
5.16409422444e-11,4.06344854611e-60,7.30307616244e-07,6.95618390722e-211,0.000882017846774,0.00449578722055,0.000325105576923,0.00867624569499,0.000415062366144,0.0147949490646,0.0269289144282,-85.9194591946
7.11631877499e-11,7.32446929794e-59,1.09162033766e-06,7.89490331181e-207,0.00103734629316,0.00451165632415,0.000293805965167,0.00875406989788,0.00043186286788,0.0150298330397,0.0272395574074,-85.7594575946
9.78044214618e-11,1.27917933902e-57,1.61884726373e-06,8.17739276495e-203,0.00121461855057,0.00452633003958,0.000265134667517,0.00882317557155,0.000449199634668,0.015280077409,0.0275478165075,-85.5994559946
1.3406130452e-10,2.16451492443e-56,2.38181815663e-06,7.72992324408e-199,0.00141587796748,0.00453979635427,0.000238914299759,0.00888334595948,0.000467082877756,0.015547399411,0.0278535304756,-85.4394543945
1.83269524035e-10,3.54865360248e-55,3.47680069992e-06,6.66849434405e-195,0.00164316623245,0.00455204422096,0.000214974768628,0.00893439139166,0.000485522681635,0.0158335762793,0.0281565379145,-85.2794527945
2.49872764115e-10,5.63690229378e-54,5.03523170345e-06,5.2501616409e-191,0.00189848400672,0.00456306357276,0.000193153487842,0.00897615028057,0.000504528985832,0.0161404158153,0.0284566774218,-85.1194511945
3.39773456553e-10,8.67543541793e-53,7.23481770081e-06,3.7723314452e-187,0.00218374612835,0.00457284533699,0.000173295521005,0.00900848997337,0.000524111566223,0.0164697236834,0.0287537877304,-84.9594495945
4.60788714408e-10,1.29364743084e-51,1.03134553727e-05,2.47365594672e-183,0.00250073180049,0.00458138144757,0.000155253657497,0.009031307454,0.00054428001587,0.0168232682916,0.0290477078501,-84.7994479945
6.23241088762e-10,1.86902217779e-50,1.45864384481e-05,1.48033847735e-179,0.00285103040801,0.00458866485618,0.000138888427553,0.00904452988984,0.000565043725412,0.0172027443687,0.0293382772111,-84.6394463945
8.40721549645e-10,2.61629586201e-49,2.04674059074e-05,8.0849072521e-176,0.00323598385062,0.00459468954188,0.000124068062629,0.00904811501909,0.000586411863033,0.0176097365839,0.0296253358078,-84.4794447944
1.13107170901e-09,3.54840456334e-48,2.84934351166e-05,4.02978001313e-172,0.00365662652668,0.00459945051946,0.000110668407091,0.00904205137577,0.00060839335402,0.0180456847492,0.0299087243439,-84.3194431944
1.51764417066e-09,4.66286969371e-47,3.93545804241e-05,1.83307365886e-168,0.00411362434102,0.00460294384628,9.85727870709e-05,0.00902635835087,0.00063099685994,0.0185118522832,0.0301882843779,-84.1594415944
2.0309144738e-09,5.93673008664e-46,5.39279897727e-05,7.60975678651e-165,0.00460721433092,0.00460516662774,8.76718421412e-05,0.00900108608899,0.000654230757467,0.0190092996679,0.0304638584692,-83.9994399944
2.71053593633e-09,7.32344129366e-45,7.33164867374e-05,2.88306157774e-161,0.0051371466941,0.00460611702125,7.78633251995e-05,0.00896631522143,0.000678103116879,0.0195388645761,0.0307352903245,-83.8394383944
3.60795043408e-09,8.75300103904e-44,9.88911730589e-05,9.96848918117e-158,0.00570263115126,0.00460579423882,6.9051875681e-05,0.00892215643752,0.000702621680264,0.0201011501646,0.0310024249444,-83.6794367944
4.78969450068e-09,1.01361407082e-42,0.000132337181291,3.14555329027e-154,0.00630228966871,0.00460419854807,6.1148770907e-05,0.00886874989764,0.000727793839455,0.0206965226958,0.0312651087694,-83.5194351944
6.34157193712e-09,1.13726626461e-41,0.000175701189048,9.05851555161e-151,0.00693411759664,0.00460133127195,5.40716600508e-05,0.00880626449196,0.00075362661374,0.021325119165,0.0315231898264,-83.3594335943
8.37390232814e-09,1.23630480646e-40,0.000231438704563,2.38072538724e-147,0.00759545523406,0.00459719478685,4.77442848678e-05,0.00873489695072,0.000780126627372,0.0219868649623,0.0317765178743,-83.1994319943
1.10281005445e-08,1.30215545293e-39,0.000302458467786,5.71023331916e-144,0.00828297170792,0.00459179251933,4.20961909886e-05,0.00865487081234,0.000807300086923,0.0226815008134,0.0320249445488,-83.0394303943
1.44848966586e-08,1.32884395585e-38,0.000392160614594,1.24994437439e-140,0.00899266284696,0.00458512894142,3.70624332301e-05,0.0085664352571,0.000835152758519,0.0234086173367,0.0322683235066,-82.8794287943
1.89745700321e-08,1.31389001446e-37,0.000504464570262,2.49700723385e-137,0.00971986444102,0.00457720956441,3.25832780317e-05,0.00846986381482,0.00086368994499,0.0241676945881,0.0325065105684,-82.7194271943
2.47896470863e-08,1.25868748432e-36,0.000643822032086,4.55240819578e-134,0.0104592819076,0.00456804093128,2.86039057881e-05,0.00836545295597,0.000892916462987,0.0249581429854,0.0327393638609,-82.5594255943
3.2300600982e-08,1.1682900847e-35,0.000815209942272,7.57451577417e-131,0.0112050369478,0.00455763060768,2.50741155211e-05,0.00825352057633,0.000922836620101,0.0257793411103,0.032966743957,-82.3994239942
4.19751947578e-08,1.05064825378e-34,0.0010240981218,1.15016681748e-127,0.0119507312747,0.00454598717154,2.19480340166e-05,0.00813440438602,0.000953454192037,0.0266306651553,0.0331885140145,-82.2394223942
5.44022291094e-08,9.15456832589e-34,0.00127638631861,1.59389267721e-124,0.0126895269552,0.00453312020125,1.91838312539e-05,0.00800846021437,0.000984772399874,0.0275115043228,0.0334045399131,-82.0794207942
7.03205936732e-08,7.72844771197e-33,0.00157830589994,2.01581001501e-121,0.0134142423404,0.00451904026259,1.67434436683e-05,0.00787606024244,0.00101679388748,0.0284212563971,0.0336146903894,-81.9194191942
9.06546781216e-08,6.3215059455e-32,0.00193628235728,2.32665721426e-118,0.014117461989,0.00450375889423,1.45923065247e-05,0.00773759117553,0.00104952069913,0.0293592980764,0.0338188371693,-81.7594175942
1.16557378233e-07,5.00982670773e-31,0.00235675623923,2.45079784779e-115,0.0147916584421,0.00448728859198,1.26990964324e-05,0.00759345236812,0.00108295425731,0.0303249255526,0.0340168550984,-81.5994159942
1.49462133821e-07,3.84679224455e-30,0.00284596209485,2.355997682e-112,0.0154293231996,0.00446964279178,1.10354848046e-05,0.00744405391405,0.00111709534092,0.0313172622881,0.0342086222697,-81.4394143941
1.91145661253e-07,2.86186165088e-29,0.00340966746995,2.06697159837e-109,0.016023103815,0.00445083585139,9.57590286039e-06,0.0072898147144,0.00115194406369,0.0323351329629,0.0343940201485,-81.2794127941
2.43803294053e-07,2.06287262948e-28,0.00405287687058,1.65495596008e-106,0.0165659436751,0.00443088303098,8.29731858018e-06,0.00713116053606,0.00118749985313,0.0333769050877,0.0345729336944,-81.1194111941
3.10139121158e-07,1.44068842629e-27,0.00477950876186,1.20929053915e-103,0.017051220791,0.00440980047249,7.17902585905e-06,0.00696852207313,0.00122376142984,0.0344403026933,0.03474525148,-80.9594095941
3.93473413428e-07,9.74858530138e-27,0.00559205691892,8.06430882581e-101,0.0174728818095,0.00438760517781,6.20244595479e-06,0.00680233302363,0.00126072678733,0.0355221996365,0.0349108658068,-80.7994079941
4.97870153813e-07,6.39126757871e-26,0.00649125056162,4.90790252147e-98,0.0178255674654,0.00436431498602,5.35094119835e-06,0.00663302819313,0.00129839317247,0.03661840319,0.0350696728172,-80.6394063941
6.28287832956e-07,4.05981533308e-25,0.00747573041798,2.72594436359e-95,0.0181047258492,0.00433994854947,4.60964082322e-06,0.00646104163683,0.00133675706651,0.0377234414486,0.0352215726025,-80.479404794
7.9075703652e-07,2.49861552384e-24,0.00854175989507,1.38175272175e-92,0.0183067101439,0.00431452530889,3.96527867491e-06,0.00628680485081,0.00137581416674,0.0388303704011,0.0353664693083,-80.319403194
9.92588728115e-07,1.48993205393e-23,0.00968299161495,6.39198800863e-90,0.0184288579004,0.00428806546754,3.40604248257e-06,0.00611074502269,0.00141555936895,0.0399306180058,0.035504271235,-80.159401594
1.24261751584e-06,8.60810128435e-23,0.0108903094604,2.6985710452e-87,0.0184695494414,0.00426058996454,2.9214343094e-06,0.00593328335121,0.00145598675065,0.0410138830201,0.0356348909344,-79.999399994
1.55148457235e-06,4.81861411356e-22,0.0121517647929,1.03973830147e-84,0.0184282436031,0.00423212044722,2.50214174682e-06,0.00575483344341,0.00149708955508,0.0420681054681,0.0357582453022,-79.839398394
1.9319652472e-06,2.61342958703e-21,0.0134526225651,3.65600272574e-82,0.0183054897128,0.00420267924275,2.13991937688e-06,0.00557579979741,0.00153886017621,0.0430795233789,0.0358742556661,-79.679396794
