1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,8-Bankston 2007b,9-Baroudi 2000b,10-Baroudi 2001,11-Casini 2007,12-Deschenes 2000,13-Detta 2014,14-Huang 2009,15-Itoh 2005a,16-Itoh 2005b,18-Lin 2008,20-Lupoglazoff 2001,21-Makita 2002,22-Makiyama 2008,23-Mohler 2004,24-Moreau 2013,25-Neu 2010,26-Nguyen 2008,27-Smits 2005a,28-Smits 2005b,29-Viswanathan 2003,30-Wang 2002,31-Wang 2007a,32-Wang 2007b,33-Wang 2008,34-Wedekind 2001,35-Yang 2002,sum,gauss,x
0.0,3.6961743345926593e-219,0.0,0.0,2.1709592998182117e-239,0.0,1.0385906434358722e-43,7.324706026040019e-09,9.736050251217251e-27,1.459877032280538e-39,4.4976174064694646e-17,2.968361599712406e-222,6.461321323922342e-12,2.233047698496597e-12,2.067278507681919e-15,3.221187632005228e-69,2.21567671043001e-09,4.821957248423219e-27,8.871554542525965e-34,9.024413634347915e-72,1.351909238606441e-22,2.356193295658805e-12,7.107451450191514e-149,1.2989769843370895e-29,4.0191158598602965e-09,1.3482533983280077e-26,5.420227540632955e-26,3.4284848497918194e-88,4.332356926991701e-12,3.4284848497918194e-88,1.6297171405549174e-11,8.342716041609871e-07,8.478627849602229e-07,8.610900911210051e-08,-88.79948799487994
0.0,4.169021799951786e-218,0.0,0.0,3.445630819041081e-238,0.0,1.654291919880591e-43,8.0938080618481e-09,1.4667179753888137e-26,2.4917005202876175e-39,5.956639611392044e-17,8.279892903434867e-221,7.588388205842548e-12,2.5657043495540256e-12,2.4925051334281943e-15,1.33599574847922e-68,2.467964871345994e-09,7.355921867682618e-27,1.4667986393070912e-33,2.637429013113137e-71,1.9163183879043436e-22,2.8053643435065055e-12,9.751606199898565e-148,1.9736774864378358e-29,4.392902693869084e-09,1.9254763086008948e-26,8.168920498172841e-26,1.404511966987987e-87,4.994629598163462e-12,1.404511966987987e-87,1.8463489077313474e-11,8.896095031237113e-07,9.046005988784205e-07,9.441643607956868e-08,-88.63948639486395
0.0,4.6745761256835635e-217,0.0,0.0,5.430289091411224e-237,0.0,2.6319269445167606e-43,8.940222706251706e-09,2.206094521001023e-26,4.245552336902845e-39,7.878875416338853e-17,2.284314891930777e-219,8.906080827696832e-12,2.94657544145119e-12,3.003329713323216e-15,5.504192808070646e-68,2.747836878075639e-09,1.120325051162144e-26,2.420843514854268e-33,7.679876867161404e-71,2.7126507275005565e-22,3.3376979864044573e-12,1.3243145280537614e-146,2.994474622935153e-29,4.7999352592745285e-09,2.74656037689858e-26,1.2291841038980038e-25,5.72456734392406e-87,5.755074583033616e-12,5.72456734392406e-87,2.0908672243641414e-11,9.483348429621065e-07,9.648646949889094e-07,1.0349185845831417e-07,-88.47948479484795
0.0,5.210467110450383e-216,0.0,0.0,8.497952588755405e-236,0.0,4.1824374138476914e-43,9.871349028433572e-09,3.312953279067389e-26,7.22156532876799e-39,1.0408094658668271e-16,6.233192787996088e-218,1.0445581331695374e-11,3.382445931230842e-12,3.616594717454882e-15,2.2525877096486266e-67,3.0581748680538963e-09,1.7035079871760203e-26,3.988305187584415e-33,2.2281243552311265e-70,3.8346538977453285e-22,3.9681146149104515e-12,1.7801593002259944e-145,4.536645095491866e-29,5.243024833894253e-09,3.91313144908628e-26,1.8466063129829971e-25,2.321421002590112e-86,6.6277670972381975e-12,2.321421002590112e-86,2.3667385041392693e-11,1.0106350204467333e-06,1.0288556641918076e-06,1.1340294676090268e-07,-88.31948319483195
0.0,5.773476902250756e-215,0.0,0.0,1.3205133695313678e-234,0.0,6.638638351130523e-43,1.0895255329816903e-08,4.967297830428194e-26,1.226273318834035e-38,1.3731637352518284e-16,1.6822420510664943e-216,1.2242989818826501e-11,3.881025579145514e-12,4.352377473918941e-15,9.157338986180957e-67,3.4021470043923565e-09,2.5860534009083954e-26,6.55896777115338e-33,6.440747683953712e-70,5.413330545640172e-22,4.7141216556985986e-12,2.3685323851420008e-144,6.863074175842163e-29,5.7252069338907425e-09,5.568574555732061e-26,2.769726023971171e-25,9.366108090619095e-86,7.62872805806221e-12,9.366108090619095e-86,2.677843784311644e-11,1.0767064666027994e-06,1.0967843256635487e-06,1.2422301476458349e-07,-88.15948159481594
0.0,6.3595232305738865e-214,0.0,0.0,2.037550808235327e-233,0.0,1.0525009804917604e-42,1.2020735772797903e-08,7.435989760857867e-26,2.0787487588080126e-38,1.8093288548021463e-16,4.490448780678496e-215,1.4340069378254408e-11,4.451070683025246e-12,5.234595695061231e-15,3.697910377617527e-66,3.783234214015711e-09,3.919439729699592e-26,1.0767330846649797e-32,1.855003944554801e-69,7.631484070504583e-22,5.596245669769968e-12,3.1192667978232856e-143,1.036745833756872e-28,6.249758000168847e-09,7.9149459920807e-26,4.14767216566754e-25,3.7597454059483115e-85,8.776182416337616e-12,3.7597454059483115e-85,3.0285262384906763e-11,1.1467549980030567e-06,1.1688721802361007e-06,1.3603146061744042e-07,-87.99947999479994
0.0,6.963667640495353e-213,0.0,0.0,3.1218442870045722e-232,0.0,1.6667096373419663e-42,1.325737142562348e-08,1.1114017073787254e-25,3.5178354095315096e-38,2.380985689524588e-16,1.1855349076777063e-213,1.6785099010698685e-11,5.1025212324899575e-12,6.291723272577708e-15,1.4833477626388743e-65,4.205259252777131e-09,5.930668917032779e-26,1.7644366331321858e-32,5.323105579749547e-69,1.0743840163082622e-21,6.6385336928467344e-12,4.066103726792928e-142,1.5638519054145425e-28,6.820213224136087e-09,1.1236632784491164e-25,6.201220123896176e-25,1.5015912358659113e-84,1.0090850270850379e-11,1.5015912358659113e-84,3.4236438762178125e-11,1.220996176619387e-06,1.2453518804947156e-06,1.4891423980703248e-07,-87.83947839478395
0.0,7.580151115553878e-212,0.0,0.0,4.749535883775592e-231,0.0,2.6362787144475217e-42,1.461559603318818e-08,1.6585059347685057e-25,5.943028576039806e-38,3.1292492224594396e-16,3.0957243422121474e-212,1.963384928993992e-11,5.846655354074289e-12,7.557635835100646e-15,5.9105662506496785e-65,4.672418282731493e-09,8.959351115377863e-26,2.8862205965796e-32,1.5219381872297216e-68,1.5104840943977702e-21,7.869134409042222e-12,5.246348301626933e-141,2.35553014844987e-28,7.440385582269713e-09,1.5933410164996864e-25,9.256674406645037e-25,5.966766297154098e-84,1.159627471618756e-11,5.966766297154098e-84,3.8686279646935535e-11,1.2996556781273673e-06,1.3264677180895351e-06,1.6296437207073128e-07,-87.67947679476794
0.0,8.202458539717814e-211,0.0,0.0,7.175104899876877e-230,0.0,4.165015659372443e-42,1.6106766842196142e-08,2.4710224663307755e-25,1.002302722877266e-37,4.107405806924435e-16,7.995277741516809e-211,2.2950697530476256e-11,6.696263134552617e-12,9.072608898877856e-15,2.339455063554762e-64,5.189315159813326e-09,1.3512715128884825e-25,4.712793649159986e-32,4.3355144634435326e-68,2.1206981394796224e-21,9.320971284778235e-12,6.700211650549759e-140,3.5428391033212637e-28,8.114386152510558e-09,2.2566572371681484e-25,1.3795515819424496e-24,2.3589587507498283e-83,1.3319190823254994e-11,2.3589587507498283e-83,4.369547759704558e-11,1.3829696685327043e-06,1.4124761287709461e-06,1.782824844445111e-07,-87.51947519475195
0.0,8.823412346085454e-210,0.0,0.0,1.0763226562871501e-228,0.0,6.572580182281906e-42,1.774324082868144e-08,3.675784582136548e-25,1.6875194655115483e-37,5.384422922782088e-16,2.0423405709152896e-209,2.680990138531434e-11,7.665842149585489e-12,1.0884495330587356e-14,9.198136176216264e-64,5.7609986440039686e-09,2.034706971027275e-25,7.681619210957236e-32,1.2305406245920756e-67,2.973360963726083e-21,1.10325215350169e-11,8.469790324395664e-139,5.3208854642766765e-28,8.846645789222688e-09,3.192322638783359e-25,2.0527025123763794e-24,9.278882628851322e-83,1.5289940647295914e-11,9.278882628851322e-83,4.933182189093063e-11,1.4711851889625503e-06,1.503646215675007e-06,1.9497739276981658e-07,-87.35947359473595
0.0,9.435294475669943e-209,0.0,0.0,1.6032227065408881e-227,0.0,1.0359745495341914e-41,1.95384566962945e-08,5.459301797964898e-25,2.8363345897104706e-37,7.049443078734694e-16,5.159957341436158e-208,3.1297052211431826e-11,8.771817290648477e-12,1.3050113368835036e-14,3.592398211009243e-63,6.393002758704931e-09,3.05882275489825e-25,1.2498346834944135e-31,3.479869548873437e-67,4.163154195162899e-21,1.3048716774558607e-11,1.0597649022637851e-137,7.979691661660895e-28,9.641938237301506e-09,4.51057877178173e-25,3.049433725501995e-24,3.631324262371435e-82,1.754293970566322e-11,3.631324262371435e-82,5.567099193359674e-11,1.5645605484361757e-06,1.6002602914014542e-06,2.1316672410620157e-07,-87.19947199471994
0.0,1.0029994480632351e-207,0.0,0.0,2.3712774639730333e-226,0.0,1.6310084786625141e-41,2.1507023035096244e-08,8.095391356031282e-25,4.7591009897133804e-37,9.217529660079095e-16,1.2893991948192852e-206,3.651073223971058e-11,1.0032787777709592e-11,1.5636881718457995e-14,1.3936978087891295e-62,7.0913905415030635e-09,4.590922263229158e-25,2.029914834324863e-31,9.804866001857103e-67,5.82107827143748e-21,1.5421983452895888e-11,1.3124994826838635e-136,1.1949728247248343e-27,1.0505404770007393e-08,6.365640099837333e-25,4.5229053483944236e-24,1.4139315885497536e-81,2.0117200971813385e-11,1.4139315885497536e-81,6.27974349459918e-11,1.6633657244011396e-06,1.7026144394457748e-06,2.3297758263114117e-07,-87.03947039470395
0.0,1.0599180317694969e-206,0.0,0.0,3.482635625619603e-225,0.0,2.5648223528555947e-41,2.3664813052836612e-08,1.1985393241154487e-24,7.971704093527342e-37,1.2037003070230032e-15,3.186779501694379e-205,4.2564402601795804e-11,1.146980457114176e-11,1.872474435559494e-14,5.37096438150358e-62,7.862801444838192e-09,6.879212946428631e-25,3.2910047540789526e-31,2.752529949448808e-66,8.128126656877578e-21,1.82134437146063e-11,1.6089460618427543e-135,1.7868976032198423e-27,1.1442580439222331e-08,8.972969786880705e-25,6.697626336415672e-24,5.477542785540509e-81,2.3056923098302367e-11,5.477542785540509e-81,7.080533637341043e-11,1.767882770790194e-06,1.8110190955659034e-06,2.545472617475927e-07,-86.87946879468794
0.0,1.113448716014e-205,0.0,0.0,5.078913875609165e-224,0.0,4.0285828559774255e-41,2.602906631385687e-08,1.7716601662815713e-24,1.3330185943973113e-36,1.569879400451794e-15,7.79004510321438e-204,4.958855263203531e-11,1.3106681757054154e-11,2.2408434795272786e-14,2.0560583548324744e-61,8.714502662303089e-09,1.029131223998923e-24,5.326042766055731e-31,7.698996721723414e-66,1.1334009361258509e-20,2.14943002049269e-11,1.9522550946558974e-134,2.6681547982151906e-27,1.2459422031091246e-08,1.2633237050745018e-24,9.90214871402763e-24,2.111237910177068e-80,2.6412150315776234e-11,2.111237910177068e-80,7.979969223456405e-11,1.8784062333224107e-06,1.9257996496851316e-06,2.780240052646933e-07,-86.71946719467195
0.0,1.1627718482722195e-204,0.0,0.0,7.35479893116283e-223,0.0,6.320351756344401e-41,2.8618497944869003e-08,2.6147022902547163e-24,2.225256276698222e-36,2.0448351515405483e-15,1.8834377302523585e-202,5.773314461520884e-11,1.4970345879030603e-11,2.680013783061959e-14,7.818404039981874e-61,9.654444674449373e-09,1.5370781327815996e-24,8.6041155933773e-31,2.145595786191301e-65,1.57827527414952e-20,2.5347431592371458e-11,2.3446843256568172e-133,3.978250236655122e-27,1.356233782441513e-08,1.776549859407105e-24,1.4616489852747633e-23,8.096225360672906e-80,3.0239512263329135e-11,8.096225360672906e-80,8.989749348574512e-11,1.995243571739394e-06,2.047297068955952e-06,3.035678206677583e-07,-86.55946559465595
0.0,1.2071052810433162e-203,0.0,0.0,1.0575670366779905e-221,0.0,9.9043080042296e-41,3.1453415791896675e-08,3.8528115543430596e-24,3.7083665174233974e-36,2.6600782096689852e-15,4.503870525295709e-201,6.7170392330126e-11,1.7091227629887952e-11,3.203261633005821e-14,2.953250546562487e-60,1.0691321327062245e-08,2.2919984561310237e-24,1.3875008911369242e-30,5.957627859677316e-65,2.194764968471757e-20,2.9869229251729404e-11,2.7873078058383322e-132,5.9230157967465255e-27,1.4758219253694225e-08,2.49530979411011e-24,2.1540801034658125e-23,3.0890292223188514e-79,3.460305289483124e-11,3.0890292223188514e-79,1.0122903339912858e-10,2.1187155886321495e-06,2.175868542633025e-06,3.313513476500257e-07,-86.39946399463994
0.0,1.2457248929793624e-202,0.0,0.0,1.5100181000577954e-220,0.0,1.550247232418988e-40,3.4555846038668396e-08,5.6682237023802205e-24,6.16941602161341e-36,3.456006900570986e-15,1.0652311675987976e-199,7.809791638924162e-11,1.9503700803622212e-11,3.826288177834999e-14,1.1081077316499433e-59,1.1834634774943923e-08,3.4121324804109764e-24,2.233498949005566e-30,1.6482023429222567e-64,3.0478905517589066e-20,3.5171709691121316e-11,3.27973094460333e-131,8.805690223562828e-27,1.6054474583401015e-08,3.5007077592342996e-24,3.169463276707352e-23,1.1726150417443864e-78,3.957515858328375e-11,1.1726150417443864e-78,1.1393934995626141e-10,2.249156864479368e-06,2.311888149430724e-06,3.6156078524118327e-07,-86.23946239462394
0.0,1.2779842085804095e-201,0.0,0.0,2.1408860188817108e-219,0.0,2.423660197779199e-40,3.794966782368798e-08,8.325875064152664e-24,1.0246233576851038e-35,4.484343666762127e-15,2.4918687839694594e-198,9.074232454252606e-11,2.224657394458874e-11,4.5676500100945816e-14,4.130124909713381e-59,1.3094765645324456e-08,5.071432347833344e-24,3.588919205526794e-30,4.543174037424048e-64,4.226849617420445e-20,4.1384941970615346e-11,3.819831796275209e-130,1.3072349014589557e-26,1.745906470486624e-08,4.905367602672043e-24,4.6560186785786875e-23,4.428767898462281e-78,4.5237596618670894e-11,4.428767898462281e-78,1.28189816342584e-10,2.3869161984801585e-06,2.455747548068342e-06,3.9439688103587947e-07,-86.07946079460794
0.0,1.3033323759573862e-200,0.0,0.0,3.013991926486937e-218,0.0,3.784743360693282e-40,4.166075742109394e-08,1.2210304411450805e-23,1.6988038488484683e-35,5.811219334634537e-15,5.765404877717553e-197,1.0536327085170184e-10,2.5363640723006382e-11,5.449263918434308e-14,1.5291281982464216e-58,1.448304879713233e-08,7.525382436571722e-24,5.756613315902343e-30,1.2477279733078004e-63,5.853832710370111e-20,4.865983460766101e-11,4.403550660388568e-129,1.937820671285301e-26,1.898054117210369e-08,6.865490572498795e-24,6.828869581649654e-23,1.6641957012629069e-77,5.168267647265228e-11,1.6641957012629069e-77,1.4415989380260301e-10,2.532357054726234e-06,2.6078566917369387e-06,4.3007598619987664e-07,-85.91945919459195
0.0,1.3213298050710565e-199,0.0,0.0,4.213352249137919e-217,0.0,5.903303066311251e-40,4.5717142579242995e-08,1.78787349784521e-23,2.811777878406161e-35,7.52107186806338e-15,1.3193432200217833e-195,1.2225805400448758e-10,2.890429571831241e-11,6.496998170183163e-14,5.62372553650539e-58,1.6011855075531673e-08,1.1148583783366461e-23,9.217133582804307e-30,3.4142250235479573e-63,8.095988796927004e-20,5.717133236274917e-11,5.024750361854783e-128,2.8684233753592576e-26,2.0628086597969575e-08,9.597451080157739e-24,9.999724573887074e-23,6.22185501706484e-77,5.901454749479272e-11,6.22185501706484e-77,1.620490623843932e-10,2.6858580132190046e-06,2.768644567254848e-06,4.6883118011180135e-07,-85.75945759457593
0.0,1.3316608464552975e-198,0.0,0.0,5.848582211865729e-216,0.0,9.197031262474905e-40,5.0149167640690386e-08,2.6137303205877e-23,4.6459825320346856e-35,9.721567629173768e-15,2.986132710849702e-194,1.4176682208827905e-10,3.292422301039338e-11,7.74136467213838e-14,2.0544891219738755e-57,1.7694679485376574e-08,1.648936820999477e-23,1.473160796054815e-29,9.30842194925537e-63,1.11816416821813e-19,6.712207992039512e-11,5.675167954196381e-127,4.2397733474281215e-26,2.2411557537240113e-08,1.3400609581382237e-23,1.4619495057474678e-22,2.3143518941405936e-76,6.735064811955336e-11,2.3143518941405936e-76,1.8207894647304095e-10,2.8478132251958523e-06,2.9385599597140973e-06,5.109134686847775e-07,-85.59945599455995
0.0,1.3341429995652172e-197,0.0,0.0,8.061401926239516e-215,0.0,1.4311797564084408e-39,5.498967009791272e-08,3.81503440471395e-23,7.66360169251608e-35,1.2549804394092429e-14,6.684728253055701e-193,1.6427845894429618e-10,3.748616576948211e-11,9.218328650723029e-14,7.455608323748572e-57,1.9546236232595046e-08,2.4349021739150804e-23,2.350335559505034e-29,2.5285507421512657e-62,1.5422235294690086e-19,7.874661690617495e-11,6.344474892513126e-126,6.257656885402552e-26,2.4341529988517704e-08,1.8688632206416226e-23,2.1339381234075188e-22,8.565109427333997e-76,7.682332321146902e-11,8.565109427333997e-76,2.0449565349282688e-10,3.0186328721887545e-06,3.11807224345935e-06,5.565930606047499e-07,-85.43945439454394
0.0,1.328732275403319e-196,0.0,1e-322,1.1033357651006215e-213,0.0,2.2245114500824448e-39,6.027416927062636e-08,5.559680512741562e-23,1.2619642905912114e-34,1.618011871691125e-14,1.4800682626931503e-191,1.9023723584705982e-10,4.266078590514102e-11,1.0970255138127487e-13,2.6875826710679016e-56,2.158256110896649e-08,3.58965083086583e-23,3.743131090993654e-29,6.843511106055241e-62,2.1241988023812098e-19,9.231617699803954e-11,7.020456987007668e-125,9.222540509704776e-26,2.642934765229059e-08,2.6032435151553643e-23,3.1098281231506194e-22,3.1537731673895625e-75,8.758162786874966e-11,3.1537731673895625e-75,2.2957234575441764e-10,3.198743628194002e-06,3.3076722002811417e-06,6.061607259203726e-07,-85.27945279452794
0.0,1.3155244932574082e-195,0.0,5.12e-321,1.4994844397135577e-212,0.0,3.453576220416929e-39,6.604106782297939e-08,8.089373835500191e-23,2.0745313230622653e-34,2.0833898439528002e-14,3.241179414906396e-190,2.2015032177652284e-10,4.852762379058223e-11,1.3047014600113456e-13,9.623655966280137e-56,2.3821121723363967e-08,5.2834315194525046e-23,5.950667034668839e-29,1.845431675605278e-61,2.9217905199432023e-19,1.081441731961277e-10,7.689317933106212e-124,1.3572477026584614e-25,2.8687173088023478e-08,3.6218994433145557e-23,4.524765391945123e-22,1.155372449842753e-74,9.979333785514099e-11,1.155372449842753e-74,2.5761206714442634e-10,3.388589124288883e-06,3.50787286575135e-06,6.599292416237859e-07,-85.11945119451195
0.0,1.2947524581398964e-194,0.0,2.58184e-319,2.0235473739721853e-211,0.0,5.35546745059375e-39,7.233186687209615e-08,1.1751509884314215e-22,3.404487284080754e-34,2.679189753818392e-14,7.020171707930195e-189,2.545962560527559e-10,5.5176169128325494e-11,1.5507273552577666e-13,3.423086354909773e-55,2.6280936111265515e-08,7.763778680530158e-23,9.443254859933315e-29,4.958252691590362e-61,4.013368824176358e-19,1.2659246171494158e-10,8.336101407735904e-123,1.9945153253777204e-25,3.112804191879256e-08,5.033178089285721e-23,6.572958047105886e-22,4.21121657307075e-74,1.1364718884865789e-10,4.21121657307075e-74,2.8895084820829064e-10,3.588630414985143e-06,3.719210404676286e-06,7.182349290715258e-07,-84.95944959449594
0.0,1.266779135092262e-193,0.0,1.288047e-317,2.711576958331558e-210,0.0,8.295062485309806e-39,7.919139547344131e-08,1.7044573094323498e-22,5.577533988887468e-34,3.440966911738049e-14,1.5038888325891146e-187,2.942344986735859e-10,6.270705517536886e-11,1.8420000054628927e-13,1.2094700843384827e-54,2.8982700284214784e-08,1.1389991446424664e-22,1.4959022613679212e-28,1.3273059253619141e-60,5.505225983810411e-19,1.4807848857006587e-10,8.945217311592296e-122,2.926748192966752e-25,3.376592023770913e-08,6.986063380604488e-23,9.533025825568398e-22,1.5271692178701426e-73,1.2935536889747778e-10,1.5271692178701426e-73,3.2396111517234664e-10,3.7993464455628496e-06,3.942245016694925e-06,7.814392883103382e-07,-84.79944799447995
0.0,1.2320870999947218e-192,0.0,6.35857135e-316,3.6080092234556264e-209,0.0,1.2833227064998884e-38,8.666805530323927e-08,2.4682678129329977e-22,9.122030581359187e-34,4.413687809639521e-14,3.1864497267890864e-186,3.3981618642832485e-10,7.123338980979613e-11,2.1866218611894997e-13,4.244943512708144e-54,3.194892531196142e-08,1.6682719078329937e-22,2.3654303997863183e-28,3.540178019823752e-60,7.541318973038995e-19,1.7308343587391423e-10,9.501048557127978e-121,4.288476739766837e-25,3.661576537621377e-08,9.685165823930387e-23,1.380402679730246e-21,5.510116259949025e-73,1.4715629087221825e-10,5.510116259949025e-73,3.630554305964601e-10,4.021234519581999e-06,4.177561873106815e-06,8.499307345943578e-07,-84.63944639446393
0.0,1.1912646952342144e-191,1e-323,3.1060760156e-314,4.767058583021516e-208,0.0,1.9831064824976468e-38,9.481408139353265e-08,3.5687171291020204e-22,1.489359745356606e-33,5.6541433888675954e-14,6.677620662245744e-185,3.9219623685530504e-10,8.08822383057868e-11,2.5941054361366e-13,1.4799539748219533e-53,3.5204084562162965e-08,2.4395148324915526e-22,3.7337271389942925e-28,9.407860319656841e-60,1.0316337719893333e-18,2.0216149926691187e-10,9.98860674764897e-120,6.274664039070135e-25,3.9693590200196707e-08,1.3411146777461539e-22,1.9956571516729766e-21,1.9780095247647209e-72,1.673176743150714e-10,1.9780095247647209e-72,4.0669059565359095e-10,4.254810765719785e-06,4.425772086073086e-06,9.241264426059581e-07,-84.47944479444794
0.0,1.1449894450550978e-190,4.4e-322,1.5013751956e-312,6.254181559975385e-207,0.0,3.0609069593406287e-38,1.0368581981155909e-07,5.151641874306333e-22,2.427540523215272e-33,7.233960227300843e-14,1.3840754153978356e-183,4.5234695747573986e-10,9.179627420114639e-11,3.0756112536410073e-13,5.125355721882294e-53,3.8774771755882056e-08,3.5615026903979963e-22,5.883021376391419e-28,2.4909689346825765e-59,1.4093208354929556e-18,2.3595044394043495e-10,1.039419902756937e-118,9.16743026550042e-25,4.30165311058891e-08,1.85485124454981e-22,2.8805219355859065e-21,7.064639584817093e-72,1.9013996892643782e-10,7.064639584817093e-72,4.553721465081548e-10,4.500610603034814e-06,4.687513711401337e-06,1.0044743041252085e-06,-84.31944319443194
0.0,1.0940093832870259e-189,2.2307e-320,7.181100720624e-311,8.147561102015463e-206,0.0,4.718980278628159e-38,1.133440232116107e-07,7.424939130059001e-22,3.949955059751335e-33,9.243352327176815e-14,2.8374035103847e-182,5.213733345838224e-10,1.0413561630187777e-10,3.6442246238714506e-13,1.763190857162767e-52,4.268987053151756e-08,5.191062741209819e-22,9.253024747591254e-28,6.5713931899519485e-59,1.9226501909746578e-18,2.7518360451465933e-10,1.0706065032979788e-117,1.3374405032843192e-24,4.6602919893455125e-08,2.5623389082827713e-22,4.1510843251680514e-21,2.5104157907447086e-71,2.159601550153676e-10,2.5104157907447086e-71,5.096592799199053e-10,4.7591892037079315e-06,4.963452786192765e-06,1.0914550051285171e-06,-84.15944159441594
0.0,1.0391230111466594e-188,1.12024e-318,3.398735945443297e-309,1.053954623086048e-204,0.0,7.266748587585263e-38,1.238541652246308e-07,1.0684490675981951e-21,6.416181044988416e-33,1.1795788848874685e-13,5.753151169861391e-181,6.005301943258497e-10,1.180798716845429e-10,4.3152773598818726e-13,6.025237174642143e-52,4.6980736245389466e-08,7.553921487784321e-22,1.4527552993624022e-27,1.7272622704301417e-58,2.6193694583856447e-18,3.2070351379211135e-10,1.0914942732081097e-116,1.948368261158785e-24,5.047235970229642e-08,3.5354798964081225e-22,5.972512118177833e-21,8.875550946259568e-71,2.4515595958997123e-10,8.875550946259568e-71,5.70170246046748e-10,5.031121952261658e-06,5.254284402707665e-06,1.1855842285391251e-06,-83.99943999439995
0.0,9.811586324403135e-188,5.56671e-317,1.591726535272513e-307,1.353796372169012e-203,0.0,1.1177020471362184e-37,1.3528677468815658e-07,1.5350709211513795e-21,1.0404467418995001e-32,1.5033792937257162e-13,1.1537555590725963e-179,6.912414489859792e-10,1.3383040654216096e-10,5.106721463102714e-13,2.0452597796648553e-51,5.168139077380118e-08,1.0974426716999762e-21,2.2768093189759522e-27,4.523460591460191e-58,3.5636851263979935e-18,3.734773673016796e-10,1.1014525209647565e-115,2.8342446797391087e-24,5.464580519813822e-08,4.872417431577038e-22,8.579414260270312e-21,3.122043861005241e-70,2.781505303966399e-10,3.122043861005241e-70,6.375882494681258e-10,5.317004900208514e-06,5.560733819884955e-06,1.2874149890969635e-06,-83.83943839438393
0.0,9.20953807544361e-187,2.73722473e-315,7.376394121652717e-306,1.7267200203799755e-202,0.0,1.7171407582533142e-37,1.477177907568686e-07,2.2019971838438762e-21,1.68430946233227e-32,1.9136135205161297e-13,2.2884696878879619e-178,7.951216634496861e-10,1.5161286888743365e-10,6.039562864293946e-13,6.896398016219865e-51,5.6828731119075285e-08,1.591784994705032e-21,3.561937539760591e-27,1.1803071197563647e-57,4.8418125376596495e-18,4.3461455477928685e-10,1.1001776971487213e-114,4.11692876606885e-24,5.9145647208054965e-08,6.706947700088666e-22,1.2304482477549517e-20,1.092638991735414e-69,3.154176141526438e-10,1.092638991735414e-69,7.126679027128276e-10,5.617455215028035e-06,5.8835576140385125e-06,1.3975401070650122e-06,-83.67943679436794
0.0,8.593356277938828e-186,1.33182438785e-313,3.38255132335722e-304,2.1868935749218682e-201,0.0,2.634994337120567e-37,1.6122893997188037e-07,3.15368830257577e-21,2.7219660973418177e-32,2.432674424024622e-13,4.4895194658621545e-177,9.140002008808145e-10,1.7167998949345442e-10,7.138364512668999e-13,2.3099132380706223e-50,6.246275266074975e-08,2.3050489765955734e-21,5.562517448871169e-27,3.068533958798024e-57,6.5693544977099905e-18,5.053865165162011e-10,1.0877087636014338e-113,5.971440150350461e-24,6.399580200568912e-08,9.221247243696544e-22,1.761871298484416e-20,3.8045947545051055e-69,3.574872894769575e-10,3.8045947545051055e-69,7.962422800635398e-10,5.933111622322783e-06,6.2235448703480206e-06,1.5165948277423539e-06,-83.51943519435194
0.0,7.97102441956736e-185,6.41221531093e-312,1.534861885883197e-302,2.750239520474678e-200,0.0,4.038754124683369e-37,1.7590813640465896e-07,4.5095631092744856e-21,4.391393190582649e-32,3.088572779351099e-13,8.711198106927377e-176,1.0499482328733467e-09,1.9431469003267834e-10,8.431829484341178e-13,7.685436287564991e-50,6.862678793270362e-08,3.332491850770063e-21,8.671254249522405e-27,7.948378358429048e-57,8.901096441361715e-18,5.872492120740213e-10,1.064425215541453e-112,8.648773704378668e-24,6.92218054549358e-08,1.2663061872566805e-21,2.5187793516637805e-20,1.3180568139555927e-68,4.049523096302435e-10,1.3180568139555927e-68,8.892306231361623e-10,6.264634839950316e-06,6.581518416859523e-06,1.645259594009479e-06,-83.35943359433594
0.0,7.350075715882138e-184,3.05487789067276e-310,6.891580502150215e-301,3.4343973004991913e-199,0.0,6.183140026671823e-37,1.9184990602931802e-07,6.438191118381312e-21,7.072626530711421e-32,3.9162984597895577e-13,1.6717805136880607e-174,1.2053089278839984e-09,2.1983353018769577e-10,9.953476354624904e-13,2.5400419816646655e-49,7.536776184754245e-08,4.810068067071301e-21,1.3493291470548656e-26,2.0513408179602626e-56,1.2043990275413982e-17,6.818685214654859e-10,1.0310278967411706e-111,1.2508340721480582e-23,7.485091222639719e-08,1.736889166852204e-21,3.595101720742158e-20,4.5431164840155e-68,4.584751151511801e-10,4.5431164840155e-68,9.92646753709897e-10,6.612708002879892e-06,6.958336102821122e-06,1.7842629793902775e-06,-83.19943199431994
