1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,10-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,19-Detta 2014,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,30-Itoh 2005a,31-Itoh 2005b,33-Kato 2014,34-Lin 2008,36-Lupoglazoff 2001,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,57-Wang 2007b,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5103493810403534e-87,1.7954953157145377e-19,4.012445753429639e-69,5.1135571466365114e-11,8.247692668032639e-22,2.4108853540354528e-92,1.3976857474894685e-47,0.0,0.0,6.77456980022988e-38,2.0594175991390243e-21,1.60347202369241e-39,5.102910727016621e-106,5.658614095182734e-118,1.3830933240782179e-133,6.145148816160042e-191,5.648727637946152e-282,4.1001780641813606e-29,1.9162498613168907e-26,2.7342578321540373e-34,1.9171986576957e-14,1.681362885099806e-223,8.249004016796757e-21,1.0462935773678427e-70,1.1936428822191415e-84,7.386018271676911e-179,6.903778157067767e-59,1.0365742589411026e-12,4.658305181498388e-31,0.0,0.0,8.453515456091487e-176,8.874639440347048e-72,1.9742662916277122e-18,1.927292740962053e-33,1.9020153169329874e-110,9.083402666550979e-157,0.0,3.0556141174044345e-62,6.13995779578862e-29,1.5245851020310662e-68,1.034588841847105e-230,6.1105977414187355e-27,1.034588841847105e-230,0.0,2.277862163215284e-24,4.162322717173228e-14,7.2581232015206565e-09,4.055810315440619e-49,4.13990882817727e-309,7.310356144624663e-09,4.441472952157994e-17,-116.95976959769598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.953329531677787e-87,2.1231748847658895e-19,7.982940275034687e-69,5.43201369358594e-11,9.742209217957086e-22,5.556601038389282e-92,2.318826048779794e-47,0.0,0.0,9.424135892016419e-38,2.4236521804262435e-21,2.2278045666063716e-39,1.2924645020600362e-105,1.564287622114302e-117,4.441708009039518e-133,3.26543481964288e-190,6.652945504186309e-281,5.418338682158623e-29,2.3853287229970784e-26,3.6780510291760554e-34,2.174506811612901e-14,2.2591074074202028e-222,9.886006949608679e-21,2.1255254863236456e-70,2.701260390728732e-84,4.108795252248522e-178,1.2449063385259984e-58,1.1453412880636575e-12,6.315833043375138e-31,0.0,0.0,5.596256277457565e-175,1.7408243268226453e-71,2.2813124348721406e-18,2.4949252410707953e-33,5.455407720351162e-110,3.961276654945856e-156,0.0,5.378060238703902e-62,7.893339095241207e-29,3.0450792126321337e-68,1.0362015655637425e-229,7.737255208071239e-27,1.0362015655637425e-229,0.0,2.7859175568092327e-24,4.67786283833098e-14,7.604687258289951e-09,6.0414170558049025e-49,6.044012325726369e-308,7.66022126271729e-09,5.119484199628294e-17,-116.79976799767998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.768200306399446e-87,2.5096895030125406e-19,1.5857337877210249e-68,5.769619881479823e-11,1.1503555913677049e-21,1.2784997931268173e-91,3.842119745556903e-47,0.0,0.0,1.3100885520466004e-37,2.85135670792749e-21,3.0931832520265175e-39,3.2676056253270025e-105,4.315943193109026e-117,1.423187099364159e-132,1.7296005945992297e-189,7.79856252449218e-280,7.155474997750111e-29,2.9678823627808523e-26,4.944540236384502e-34,2.465553133148148e-14,3.0151700598962895e-221,1.1842944686084396e-20,4.3109428117389316e-70,6.102164845584351e-84,2.277352793360225e-177,2.241778036974311e-58,1.2652149851353837e-12,8.556827008316878e-31,0.0,0.0,3.6880513825343628e-174,3.4097999124917786e-71,2.635278650838412e-18,3.2281766670978706e-33,1.5612051687851947e-109,1.7222074545992672e-155,0.0,9.454468783047837e-62,1.0141897693918886e-28,6.072263826561665e-68,1.0325586130514111e-228,9.791714936069944e-27,1.0325586130514111e-228,0.0,3.405808462634723e-24,5.255687807855265e-14,7.966983330783446e-09,8.992305635193617e-49,8.778822610868199e-307,8.026021959894885e-09,5.899267522783629e-17,-116.63976639766398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1252854342587721e-86,2.9654250666223125e-19,3.144932825738445e-68,6.12748349683312e-11,1.3578645079533023e-21,2.9366412690037956e-91,6.357958866991924e-47,0.0,0.0,1.8199483263856477e-37,3.3534218646333246e-21,4.291875028681372e-39,8.246145700925554e-105,1.1884677737671863e-116,4.5497492732758516e-132,9.131598839567967e-189,9.098135743895576e-279,9.443210703013049e-29,3.6910291229281254e-26,6.642995523646935e-34,2.7946530397341107e-14,3.997479577349224e-220,1.418136004811139e-20,8.729138694414954e-70,1.3760267228924857e-83,1.2576442777217262e-176,4.031388224850139e-58,1.3972967558073114e-12,1.1584419342804509e-30,0.0,0.0,2.4195547657050607e-173,6.669181891720867e-71,3.0432039462236287e-18,4.174908462874556e-33,4.4577151094073305e-109,7.464477916682242e-155,0.0,1.660094907837116e-61,1.3023891837847892e-28,1.2089484568852838e-67,1.023715311371887e-227,1.2385091333150268e-26,1.023715311371887e-227,0.0,4.161820266504775e-24,5.903124983205967e-14,8.345684947065882e-09,1.3374401666810408e-48,1.2685966889278243e-305,8.408444059928892e-09,6.795832630326249e-17,-116.47976479764797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1926989086450506e-86,3.502568588730894e-19,6.227391376494903e-68,6.506773692062267e-11,1.6022505864600165e-21,6.733795492017508e-91,1.0507723193169924e-46,0.0,0.0,2.5264851893971407e-37,3.942577279320446e-21,5.95115610838792e-39,2.077221126543866e-104,3.2662669715868797e-116,1.451197104035949e-131,4.80556011426375e-188,1.056397895515098e-277,1.2454026407961773e-28,4.5882873082856636e-26,8.919322839589127e-34,3.166659487309265e-14,5.264537269978364e-219,1.6974440138384558e-20,1.7646708576814002e-69,3.0973854076546966e-83,6.91985533793124e-176,7.239735788224218e-58,1.5427938103890649e-12,1.5671667012009287e-30,0.0,0.0,1.5802037032237512e-172,1.3025246412732921e-70,3.5131630947141296e-18,5.3966782682112674e-33,1.2699429193524169e-108,3.225351810125848e-154,0.0,2.9114746827005833e-61,1.6715733048385076e-28,2.403090092902543e-67,1.0098054256791922e-226,1.565699015263922e-26,1.0098054256791922e-226,0.0,5.0834383578256406e-24,6.62833941389507e-14,8.741492527327465e-09,1.9876903297046277e-48,1.8238421207773582e-304,8.808201011933433e-09,7.826362444957708e-17,-116.31976319763197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.267654400028547e-86,4.1354147932709e-19,1.2311604113782294e-67,6.908724221185251e-11,1.8899665376232655e-21,1.5414439470062613e-90,1.734377477481512e-46,0.0,0.0,3.5048848154791633e-37,4.633696884916727e-21,8.246477437587873e-39,5.223057605743392e-104,8.959185482022338e-116,4.618264629517152e-131,2.520794230885843e-187,1.2207870225596953e-276,1.6413786316768302e-28,5.701066163036598e-26,1.1968223398588024e-33,3.587028044426825e-14,6.887056800102666e-218,2.030918182274428e-20,3.5616334455009654e-69,6.959676852602113e-83,3.7935682608508706e-175,1.298365276762716e-57,1.7030289801702751e-12,2.118534435579122e-30,0.0,0.0,1.0273769525705068e-171,2.5402066732297974e-70,4.054415972587037e-18,6.972620104496693e-33,3.609737781271872e-108,1.3893716432798044e-153,0.0,5.100085229975984e-61,2.144238864491267e-28,4.769111055093283e-67,9.910377926665407e-226,1.9782717803516456e-26,9.910377926665407e-226,0.0,6.2064454555773525e-24,7.440426686916982e-14,9.155134368485322e-09,2.9518490702761787e-48,2.608718853340244e-303,9.226034918719455e-09,9.010521715114132e-17,-116.15976159761598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296471458109804e-86,4.880723888781041e-19,2.4301709048079258e-67,7.334636836609258e-11,2.228576075848461e-21,3.522527076495364e-90,2.859056373977418e-46,0.0,0.0,4.858811345058709e-37,5.444154101864404e-21,1.1419536182897195e-38,1.3109232270698509e-103,2.4526634297117404e-115,1.4663738225665048e-130,1.3180350817700352e-186,1.4040725273867814e-275,2.1618057067896546e-28,7.080499583014245e-26,1.6049347112363822e-33,4.06188960443766e-14,8.949662010787565e-217,2.4288952723025915e-20,7.176751613624169e-69,1.5610195773226785e-82,2.072098908669217e-174,2.325290132463749e-57,1.8794514100717237e-12,2.861773560870112e-30,0.0,0.0,6.649449429924815e-171,4.946771794813115e-70,4.677577966553066e-18,9.00441258264232e-33,1.023732925927877e-107,5.966552292558038e-153,0.0,8.923313785972563e-61,2.7490585552600414e-28,9.449524019570598e-67,9.676911039711113e-225,2.4982290036630494e-26,9.676911039711113e-225,0.0,7.574247022119679e-24,8.349515720116736e-14,9.587367660924244e-09,4.3803683412109075e-48,3.712305255611304e-302,9.662717599951274e-09,1.0370808565095681e-16,-115.99975999759997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6109851732151218e-85,5.758138891584596e-19,4.789307098475215e-67,7.785884854490904e-11,2.626942013304829e-21,8.035996385163439e-90,4.7070184891949686e-46,0.0,0.0,6.731093412696592e-37,6.39423482854043e-21,1.580306448131049e-38,3.284279117518242e-103,6.7013139165238715e-115,4.6454100627067814e-130,6.86930398289488e-186,1.607224119429543e-274,2.8453351791569566e-28,8.78970026761167e-26,2.1508738144445603e-33,4.598131602487545e-14,1.1552583413580637e-215,2.9036518602965975e-20,1.4437759320849856e-68,3.495047412935108e-82,1.127677076518365e-173,4.158756437700997e-57,2.0736482025495463e-12,3.862908432145766e-30,0.0,0.0,4.284307963860718e-170,9.619321009055173e-70,5.394814360072314e-18,1.162263702019665e-32,2.8967915876899774e-107,2.5544191083380158e-152,0.0,1.559406038809642e-60,3.5225560165758152e-28,1.8693367577672416e-66,9.401070216528759e-224,3.153168279102326e-26,9.401070216528759e-224,0.0,9.23947143530743e-24,9.366882530271049e-14,1.0038979538260518e-08,6.495284453729308e-48,5.255771206495194e-301,1.0119051691158e-08,1.1932954829964014e-16,-115.83975839758398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12452211055395e-85,6.790672206875319e-19,9.423717272110542e-67,8.263916896474139e-11,3.095445642743633e-21,1.830138320486035e-89,7.739504937890738e-46,0.0,0.0,9.318381617211496e-37,7.507617475098646e-21,2.1854809074895881e-38,8.213215486039925e-103,1.8274039049227353e-114,1.4683070581986074e-129,3.568573881846618e-185,1.831051679276203e-273,3.742476643619906e-28,1.090652938168518e-25,2.8807287976684438e-33,5.203488698824231e-14,1.4813275531833049e-214,3.469762048257711e-20,2.899778779932276e-68,7.811298620699873e-82,6.114637474210777e-173,7.427726513936337e-57,2.2873570937746674e-12,5.2104228201351385e-30,0.0,0.0,2.747987797233106e-169,1.8678271280689487e-69,6.220061995545528e-18,1.4994910216021852e-32,8.17838200468069e-107,1.0902460951573848e-151,0.0,2.7219276271038947e-60,4.511229445181919e-28,3.692072948521748e-66,9.086818634002067e-223,3.977687535371137e-26,9.086818634002067e-223,0.0,1.1265900983846831e-23,1.0505076104304154e-13,1.0510788161033286e-08,9.624025817763224e-48,7.402963194761422e-300,1.0595871779684275e-08,1.3726381799533717e-16,-115.67975679756798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.052985034191155e-85,8.005272724753392e-19,1.8513370997007573e-66,8.770260815939344e-11,3.646242518602658e-21,4.1608962384134026e-89,1.2709385446350468e-45,0.0,0.0,1.2891239011412438e-36,8.811930724534853e-21,3.020407770416354e-38,2.0502023813723312e-102,4.973495323119567e-114,4.6304498976565655e-129,1.8478760709005391e-184,2.076165758263174e-272,4.919190650315175e-28,1.3526997988244122e-25,3.855846135593425e-33,5.88664399459322e-14,1.88678579607483e-213,4.144519941148033e-20,5.814643922932278e-68,1.7426848573702045e-81,3.303454780423502e-172,1.3248124616543664e-56,2.5224802496742125e-12,7.022810148322864e-30,0.0,0.0,1.7546400725679212e-168,3.6215847964965025e-69,7.169281952237477e-18,1.933628198501129e-32,2.303759272660247e-106,4.638959788961976e-151,0.0,4.7454592776104546e-60,5.7742424474253425e-28,7.28044819093451e-66,8.738571401126832e-222,5.015136899719804e-26,8.738571401126832e-222,0.0,1.3730801004226496e-23,1.1778057613287505e-13,1.1003643835241647e-08,1.4249067501215732e-47,1.0374115929758037e-298,1.109404557869052e-08,1.5784718874718998e-16,-115.51975519755197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1712498194424913e-84,9.43348647806905e-19,3.631302713350511e-66,9.306527817243716e-11,4.293560564331074e-21,9.443840558338046e-89,2.0843949503736436e-45,0.0,0.0,1.7821658716515664e-36,1.0339401374454142e-20,4.1715456292763425e-38,5.108467182872808e-102,1.3509567896813383e-113,1.4569443553541849e-128,9.537777401595313e-184,2.3429375216110728e-271,6.461555832458973e-28,1.6769442356277637e-25,5.157828483175342e-33,6.657341961920006e-14,2.387226378286546e-212,4.9484383929431153e-20,1.1640578640236474e-67,3.8809667456907577e-81,1.7781881440828964e-171,2.3597119153513586e-56,2.7810992764895515e-12,9.458631279699328e-30,0.0,0.0,1.1153223684639802e-167,7.01181350665241e-69,8.26074748008446e-18,2.492252143825112e-32,6.474800071929835e-106,1.9677972926882016e-150,0.0,8.263504036223812e-60,7.386831699272199e-28,1.4333461129839288e-65,8.361092612040861e-221,6.319802893885574e-26,8.361092612040861e-221,0.0,1.672772795128049e-23,1.3201354330567725e-13,1.1518430166667454e-08,2.1080803912534707e-47,1.446348572655937e-297,1.1614475140347536e-08,1.814639363224272e-16,-115.35975359753597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26372367397766e-84,1.1112225976724073e-18,7.111367094606173e-66,9.87441677678686e-11,5.054047380658088e-21,2.1397803544658848e-88,3.414126162970106e-45,0.0,0.0,2.4620727341054752e-36,1.2127606538311739e-20,5.757597157057756e-38,1.270559008670996e-101,3.662467520704538e-113,4.573789928492998e-128,4.907018721901704e-183,2.6314592706500615e-270,8.48182755915862e-28,2.0779646750862416e-25,6.89515409485779e-33,7.526514397704833e-14,3.0002961204613877e-211,5.905837526216872e-20,2.3265864862256817e-67,8.627529099540184e-81,9.536713713206196e-171,4.197296484552773e-56,3.0654915481124447e-12,1.2729902313242355e-29,0.0,0.0,7.057516563864574e-167,1.3556006665827022e-68,9.51537199499764e-18,3.2107086042971317e-32,1.815662784561602e-105,8.321541665235727e-150,0.0,1.437257393925784e-59,9.444619891939166e-28,2.817404119608217e-65,7.959387421742202e-220,7.959630123577585e-26,7.959387421742202e-220,0.0,2.0369913318703295e-23,1.479222974842805e-13,1.2056065251938313e-08,3.116441318439163e-47,2.0061860839559738e-296,1.215809810939861e-08,2.0855302914556831e-16,-115.19975199751997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.370098515732231e-84,1.308466572094836e-18,1.3904565917788534e-65,1.0475718775106305e-10,5.947174724448867e-21,4.8400353639236253e-88,5.585000429863586e-45,0.0,0.0,3.3990138041456444e-36,1.4220346704124398e-20,7.941424466364245e-38,3.1543467292417286e-101,9.909658418887413e-113,1.432593364659401e-127,2.5164275968910052e-182,2.9415068138901766e-269,1.1126297469303679e-27,2.573712569472032e-25,9.211936508949694e-33,8.506420851390993e-14,3.745709957040953e-210,7.045538873123828e-20,4.642554606962062e-67,1.9145133164630036e-80,5.096024087010577e-170,7.45566508272464e-56,3.378147960638914e-12,1.7119901165089899e-29,0.0,0.0,4.4457242828253454e-166,2.616995100495508e-68,1.0957082580170236e-17,4.13427833694908e-32,5.079998494829149e-105,3.5082530207403783e-149,0.0,2.496831155751453e-59,1.206907133760654e-27,5.5290731088299185e-65,7.538592542989105e-219,1.001961082188461e-25,7.538592542989105e-219,0.0,2.4794339612726123e-23,1.6569871533143677e-13,1.2617502907305917e-08,4.60364470862301e-47,2.7685082599758145e-295,1.272588901829766e-08,2.396157582690324e-16,-115.03975039750398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.426611682962782e-84,1.5401284152357942e-18,2.7144101245372317e-65,1.111232184959115e-10,6.99570939353295e-21,1.0929156957243137e-87,9.12453934174334e-45,0.0,0.0,4.689259553285886e-36,1.6668658705669305e-20,1.0946326585081672e-37,7.816896784992643e-101,2.676061973691473e-112,4.4769591286895605e-127,1.28631506331342e-181,3.272505057745524e-268,1.4585482007601284e-27,3.186282443062789e-25,1.2299509015690133e-32,9.610805132308779e-14,4.6451921103606143e-209,8.401683726527527e-20,9.248856212349051e-67,4.2408781800331666e-80,2.713163025085326e-169,1.3225412151458979e-55,3.7217922333815684e-12,2.3006833122201342e-29,0.0,0.0,2.7878683967047576e-165,5.044797801728945e-68,1.2613245159483097e-17,5.32094093355077e-32,1.4181152840204878e-104,1.474489574608376e-148,0.0,4.332395674375921e-59,1.5414389016266112e-27,1.083329662369567e-64,7.103868479424548e-218,1.2606003750920282e-25,7.103868479424548e-218,0.0,3.01666476408005e-23,1.8555599117217495e-13,1.3203733936131259e-08,6.79541062396701e-47,3.8009906508182824e-294,1.3318860625164133e-08,2.7522440950820884e-16,-114.87974879748798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6229632047528282e-83,1.8121075481666266e-18,5.290627579056928e-65,1.178621597779794e-10,8.226261215504807e-21,2.463675930146684e-87,1.4888219983232665e-44,0.0,0.0,6.464797252076066e-36,1.953199060634148e-20,1.5078260784777773e-37,1.9336135607928216e-100,7.212506674102034e-112,1.3959080017576477e-126,6.55400039710095e-181,3.6234982467168334e-267,1.910732081493811e-27,3.9428553203984957e-25,1.6411734923761975e-32,1.0855069673462387e-13,5.722327678943158e-208,1.0014697494792879e-19,1.8395526494275027e-66,9.377318149608594e-80,1.4392359514539064e-168,2.3428156722200038e-55,4.099401885034746e-12,3.089525888946812e-29,0.0,0.0,1.7403681932741305e-164,9.710784971235882e-68,1.4515148323773154e-17,6.84489941112039e-32,3.949835914595164e-104,6.17811783271001e-148,0.0,7.508468576886496e-59,1.96762289162051e-27,2.1192102784137184e-64,6.660296599168794e-217,1.5851582434835673e-25,6.660296599168794e-217,0.0,3.6687041931730456e-23,2.0773092901160554e-13,1.3815787436085863e-08,1.0023067864024368e-46,5.191874033451857e-293,1.3938065295829822e-08,3.160321169330383e-16,-114.71974719747197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1221826453124843e-83,2.131295849934944e-18,1.0295622497932373e-64,1.2499498301767195e-10,9.66992052795578e-21,5.544205090257768e-87,2.426155865799052e-44,0.0,0.0,8.906454226369041e-36,2.2879563886716794e-20,2.075615746925504e-37,4.774362020877695e-100,1.9401212318465776e-111,4.3425410923232345e-126,3.328601181911649e-180,3.9931262918956066e-266,2.5014262093297328e-27,4.876854019398665e-25,2.188522882754693e-32,1.2256469717377189e-13,7.002309073557767e-207,1.1932425599113541e-19,3.652831204343685e-66,2.0697931796124334e-79,7.606761492218393e-168,4.1445091919672545e-55,4.514231023851101e-12,4.145779906295975e-29,0.0,0.0,1.0815563001825455e-163,1.866528517559178e-67,1.6698553710163175e-17,8.801072711969567e-32,1.0976556913483061e-103,2.5806811562480143e-147,0.0,1.299747338942309e-58,2.510270419567328e-27,4.13897290765248e-64,6.212783830298483e-216,1.992216018594919e-25,6.212783830298483e-216,0.0,4.4597394014935174e-23,2.324864722668856e-13,1.4454732147098205e-08,1.4772591793265566e-46,7.055501041635431e-292,1.4584596431290937e-08,3.62784055060426e-16,-114.55974559745597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999317905406364e-83,2.5057413703093195e-18,2.00037640242366e-64,1.3254378604163003e-10,1.1362999488301875e-20,1.2455288263238657e-86,3.948559722985348e-44,0.0,0.0,1.226179539692962e-35,2.6791952229444707e-20,2.855324822180277e-37,1.176715212880355e-99,5.2086369559713586e-111,1.3478592690867683e-125,1.6850517942359408e-179,4.379608579289253e-265,3.272536409676094e-27,6.029357207559694e-25,2.916604687295725e-32,1.383432949754357e-13,8.511563394921399e-206,1.4211470827284667e-19,7.241694065195912e-66,4.560376505607309e-79,4.005708028732671e-167,7.321737845489048e-55,4.969835101603875e-12,5.559043249862024e-29,0.0,0.0,6.691080430619727e-163,3.5824871434578477e-67,1.9204321871904237e-17,1.1310819032319133e-31,3.043496279835947e-103,1.074672650872316e-146,0.0,2.2472470638415584e-58,3.2008272886134853e-27,8.070793407580856e-64,5.765977344524041e-215,2.502469797461363e-25,5.765977344524041e-215,0.0,5.41897825765446e-23,2.601144949001405e-13,1.5121677841090003e-08,2.1756237142041373e-46,9.539111857728902e-291,1.52595899419135e-08,4.16330147550935e-16,-114.39974399743997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1514348911226254e-82,2.9448384946831715e-18,3.880471775653117e-64,1.4053185047502315e-10,1.3347893802821431e-20,2.793361019968818e-86,6.418045862215076e-44,0.0,0.0,1.6869514495594836e-35,3.1362910684898394e-20,3.9253369474803325e-37,2.8949278709211604e-99,1.3956351109134997e-110,4.174059497439153e-125,8.502779910890062e-179,4.780736541421733e-264,4.278486530167652e-27,7.450829346871086e-25,3.884489272541844e-32,1.5610282817946238e-13,1.027724972484063e-204,1.6918767165997944e-19,1.4333225396645642e-65,1.0029976026927329e-78,2.1016987880343282e-166,1.2916990013572999e-54,5.470097792830953e-12,7.448576296491926e-29,0.0,0.0,4.1208090846955714e-162,6.86600902813508e-67,2.207912374593732e-17,1.4529223520961026e-31,8.419745790061562e-103,4.461508506583599e-146,0.0,3.880851472046563e-58,4.079125469589566e-27,1.5712489209183204e-63,5.324191111435397e-214,3.1417373434806744e-25,5.324191111435397e-214,0.0,6.58167563924809e-23,2.90938879895105e-13,1.5817776754566802e-08,3.201709546866431e-46,1.283111479228981e-289,1.596422576978066e-08,4.776394932655047e-16,-114.23974239742398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2073481349305537e-82,3.4595487426105115e-18,7.515727562557923e-64,1.4898370188197789e-10,1.567408406207019e-20,6.254018232019735e-86,1.0418639547515375e-43,0.0,0.0,2.3192651181514754e-35,3.6701494164387104e-20,5.392761590181738e-37,7.1090977306674704e-99,3.732263217105384e-110,1.289692557851552e-124,4.2766608681585755e-178,5.19387610508274e-263,5.5899090488261346e-27,9.203236076520303e-25,5.170352617196735e-32,1.7608540685163375e-13,1.2326619493298272e-203,2.0133431094995488e-19,2.8323105806849253e-65,2.202036623642836e-78,1.0986853862462506e-165,2.27569761228342e-54,6.0192601734414835e-12,9.973001755991989e-29,0.0,0.0,2.5264334529822993e-161,1.3139953203605752e-66,2.5376249144046776e-17,1.8654373264483959e-31,2.3240461407906696e-102,1.846506907272027e-145,0.0,6.694028193442193e-58,5.195591259294131e-27,3.0540691719719113e-63,4.891345678349463e-213,3.942207832027462e-25,4.891345678349463e-213,0.0,7.990366185339686e-23,3.253189134803071e-13,1.6544225065143588e-08,4.708159187330413e-46,1.7171064005386198e-288,1.6699729460608927e-08,5.4781673650236e-16,-114.07974079740796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226649367769552e-82,4.062657027237063e-18,1.4533533725372318e-63,1.5792517277612046e-10,1.8399298865470307e-20,1.3978159982784773e-85,1.6891308811701214e-43,0.0,0.0,3.1863795231380966e-35,4.293451014349414e-20,7.403862710460656e-37,1.7426155283176184e-98,9.961511067503497e-110,3.975824678404832e-124,2.1440992239693783e-177,5.615980895992559e-262,7.298409129638716e-27,1.1362629665817486e-24,6.877589946162786e-32,1.9856188924756767e-13,1.4686238608156252e-202,2.39489382799466e-19,5.587673309095911e-65,4.825858990573557e-78,5.722527829324576e-165,4.003813734308908e-54,6.6219523862657514e-12,1.334313645760063e-28,0.0,0.0,1.541957335154694e-160,2.511036269300659e-66,2.915652517945862e-17,2.3939155523918307e-31,6.400443605511565e-102,7.618751883291686e-145,0.0,1.1532736461306825e-57,6.614027275747364e-27,5.926767093504316e-63,4.4709219858876687e-212,4.943992136419236e-25,4.4709219858876687e-212,0.0,9.696344355103697e-23,3.6365302618277634e-13,1.730226441310487e-08,6.91817280809001e-46,2.2861587878378186e-287,1.746737378670279e-08,6.281206374689301e-16,-113.91973919739198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083799768532257e-82,4.769068945982061e-18,2.805983482939909e-63,1.6738346862813845e-10,2.1590865371283375e-20,3.118887140791976e-85,2.7350148119450935e-43,0.0,0.0,4.3746559439996496e-35,5.020935727923019e-20,1.0158237223669705e-36,4.263821671310648e-98,2.6535712800757003e-109,1.22287405039111e-123,1.0714727692732343e-176,6.0436167920025335e-261,9.522710011679383e-27,1.4022307473450647e-24,9.14286430730402e-32,2.2383519018573454e-13,1.7381076820225186e-201,2.847568170798399e-19,1.1005615244899045e-64,1.055723442728279e-77,2.969710879975576e-164,7.034597563725562e-54,7.283227995617984e-12,1.7838953218637162e-28,0.0,0.0,9.368627601265563e-160,4.791614512444694e-66,3.3489359214646507e-17,3.070625810570561e-31,1.7587129727828662e-101,3.1338658842578934e-144,0.0,1.984547572482648e-57,8.415115403452554e-27,1.1483174582021944e-62,4.065929492160479e-211,6.1970448443368405e-25,4.065929492160479e-211,0.0,1.1761440581459943e-22,4.0638291471784833e-13,1.8093183469117148e-08,1.0157871953976959e-45,3.028251519390189e-286,1.8268480422460914e-08,7.199851319490145e-16,-113.75973759737597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5442898360095664e-81,5.596155527472031e-18,5.408946571263751e-63,1.7738723700231352e-10,2.532727688763741e-20,6.947172810625742e-85,4.4228290697494506e-43,0.0,0.0,6.001911624204861e-35,5.869730948004882e-20,1.3928078363937277e-36,1.0413742708892694e-97,7.054867696241302e-109,3.7527506280715904e-123,5.3372013672290506e-176,6.47299807733897e-260,1.2416574657356422e-26,1.729666854948585e-24,1.2146695630953097e-31,2.522439573471139e-13,2.0433477664228295e-200,3.3843976757221034e-19,2.1641673096280857e-64,2.305425805874203e-77,1.535508122293525e-163,1.2342715844800657e-53,8.008601248467543e-12,2.3831984777974943e-28,0.0,0.0,5.666549936270813e-159,9.130203894883124e-66,3.845392280094211e-17,3.936723133586995e-31,4.82169151436754e-101,1.2851110725558937e-143,0.0,3.410947032952803e-57,1.0700824990816533e-26,2.2213203186272498e-62,3.6788883715154726e-210,7.763545795088406e-25,3.6788883715154726e-210,0.0,1.4260151766687143e-22,4.5399808190185794e-13,1.8918319549226374e-08,1.4903391916378465e-45,3.990743949172084e-285,1.910442167398909e-08,8.250432061489139e-16,-113.59973599735997
