0-Abe 2014,1-Beyder 2010,2-Beyder 2014,3-Calloe 2011,4-Calloe 2011,5-Calloe 2013,6-Cheng 2010,7-Cheng 2010,8-Cheng 2011,9-Gosselin-Badaroudine 2012,11-Hu 2015,12-Kapplinger 2015,13-Kapplinger 2015,14-Kapplinger 2015,15-Kapplinger 2015,16-Kapplinger 2015,17-Kapplinger 2015,18-Kapplinger 2015,19-Kapplinger 2015,20-Kapplinger 2015,21-Kapplinger 2015,22-Kapplinger 2015,23-Kapplinger 2015,24-Kapplinger 2015,25-Kapplinger 2015,26-Kapplinger 2015,27-Kapplinger 2015,28-Kapplinger 2015,29-Kapplinger 2015,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,35-Medeiros-Domingo 2009,36-Nakajima 2015,37-Samani 2009,38-Shuraih 2007,39-Swan 2014,40-Tan 2005,41-Tan 2005,42-Tan 2005,43-Tan 2005,44-Tan 2005,45-Tan 2005,46-Tan 2005,47-Tan 2006,48-Tester 2010,49-Valdivia 2004,sum,gauss,x
8.577669146092437e-36,6.923233124707422e-08,7.672842110021705e-100,0.0,0.0,0.0,5.268915843041539e-172,6.549435864448683e-129,5.979515426276449e-136,1.1915378595701845e-186,7.685427605988115e-96,1.1815133252686946e-252,2.732766210342929e-253,5.2731860548819315e-132,4.9029548797694926e-64,3.0711579072476663e-81,3.520622591484305e-64,4.014159793694678e-150,1.8414802684641376e-54,7.937614422869929e-37,3.06647686422652e-67,3.70416064477464e-52,3.520622591484305e-64,2.139807960955033e-40,7.937614422869929e-37,1.9415514832668135e-154,3.473874768681382e-61,4.9029548797694926e-64,3.70416064477464e-52,5.697824601052581e-160,4.9029548797694926e-64,5.115141902160537e-97,2.5303863298309577e-66,7.712499813621087e-126,5.430259126403821e-158,2.0644943959018197e-66,0.0,4.975622606617826e-168,3.136672389323011e-65,9.89972595534572e-67,9.213597859030266e-166,2.0189085917659634e-125,8.396670002880437e-215,8.255611959998147e-20,0.0,3.473748175258697e-108,1.792580381482755e-89,2.2289205752507894e-26,6.923233124715678e-08,1.910062635545224e-28,-121.43981439814398
1.2002243370049118e-35,7.127587488704125e-08,2.358331463032843e-99,0.0,0.0,0.0,2.122035023160113e-171,1.904481143162807e-128,1.9138115264043566e-135,9.169650440813288e-186,1.7897680129210312e-95,1.0057441930004002e-251,2.618879853193559e-252,1.6217812260483705e-131,8.32237242306494e-64,5.892116962043921e-81,5.979728092541209e-64,1.4056349894088063e-149,2.849647731302284e-54,1.038824561792399e-36,5.277505259512082e-67,5.5941126944874814e-52,5.979728092541209e-64,2.928209878472063e-40,1.038824561792399e-36,7.291668480414536e-154,5.8007698701064616e-61,8.32237242306494e-64,5.5941126944874814e-52,2.263730704380354e-159,8.32237242306494e-64,1.1466235977688571e-96,4.345023003937563e-66,2.2935694992708057e-125,2.153466991978247e-157,3.5443561914871883e-66,0.0,1.819646881961564e-167,5.431598121823499e-65,1.7257463619619523e-66,4.1403543734683366e-165,6.163696924953348e-125,5.9582169778042165e-214,9.52135627318624e-20,0.0,9.770900153702364e-108,3.964034056006623e-89,2.7542514706360535e-26,7.127587488713647e-08,2.4087547799795205e-28,-121.27981279812798
1.67813207992741e-35,7.337587294028548e-08,7.2279988933465106e-99,0.0,0.0,0.0,8.525072381856259e-171,5.527026888888684e-128,6.111773104994015e-135,7.021828048511136e-185,4.160968911186011e-95,8.527058269019628e-251,2.4986097705556207e-251,4.977198126740536e-131,1.4112373032975347e-63,1.1290829312184321e-80,1.0146284899036077e-63,4.9106583481072164e-149,4.406180923818942e-54,1.3589050061755082e-36,9.073635072644159e-67,8.441957898513737e-52,1.0146284899036077e-63,4.004763908997838e-40,1.3589050061755082e-36,2.731545590101536e-153,9.676719960948849e-61,1.4112373032975347e-63,8.441957898513737e-52,8.969988300886142e-159,1.4112373032975347e-63,2.5664108650949198e-96,7.453474006872153e-66,6.806338868566049e-125,8.517217597910122e-157,6.078844541027444e-66,0.0,6.63990223154803e-167,9.395563696982593e-65,3.005159336968392e-66,1.8549406405923916e-164,1.8775900597421179e-124,4.211237922079602e-213,1.097808353243062e-19,0.0,2.742241512189999e-107,8.751877491379973e-89,3.4019449693336786e-26,7.337587294039527e-08,3.036304054132901e-28,-121.11981119811198
2.3445549914844447e-35,7.553376422872184e-08,2.2090012341250692e-98,0.0,0.0,0.0,3.416314503676652e-170,1.6008424611015317e-127,1.947467245367934e-134,5.350570321964105e-184,9.657422303954305e-95,7.200683379894955e-250,2.3732913526312698e-250,1.5242320030380544e-130,2.390653313363366e-63,2.1610538809968414e-80,1.71987277016463e-63,1.7115758043070995e-148,6.807388203807501e-54,1.7767677638763598e-36,1.5584669399213458e-66,1.2729921506659881e-51,1.71987277016463e-63,5.473926351460019e-40,1.7767677638763598e-36,1.0206892157057657e-152,1.612656116890334e-60,2.390653313363366e-63,1.2729921506659881e-51,3.5449525087808765e-158,2.390653313363366e-63,5.735530792193157e-96,1.2772820712519525e-65,2.015580535218245e-124,3.3596893629758117e-156,1.04151310581675e-65,0.0,2.4175258892919264e-166,1.623509357683051e-64,5.227508940249765e-66,8.285271800738053e-164,5.706832958051834e-124,2.964745896083241e-212,1.2654133633056412e-19,0.0,7.679124492309258e-107,1.9291686577584122e-88,4.200158460829149e-26,7.553376422884838e-08,3.8256533830976248e-28,-120.95980959809597
3.273145267913686e-35,7.77510206441793e-08,6.731912901571334e-98,0.0,0.0,0.0,1.365626250970836e-169,4.6275138790846325e-127,6.191672584125131e-134,4.056975999309868e-183,2.2376749372922836e-94,6.056350297883551e-249,2.2442614183089203e-249,4.657905887297636e-130,4.0457291489580245e-63,4.131336962540009e-80,2.912388046392753e-63,5.9517107313378505e-148,1.0508621553687266e-53,2.322025112012251e-36,2.6740993022068565e-66,1.9181335544699475e-51,2.912388046392753e-63,7.477704448906283e-40,2.322025112012251e-36,3.804364613145605e-152,2.684889534542751e-60,4.0457291489580245e-63,1.9181335544699475e-51,1.3972701966315494e-157,4.0457291489580245e-63,1.2798620649793098e-95,2.1866350482999415e-65,5.956232866587005e-124,1.321728833385006e-155,1.782659782642608e-65,0.0,8.782445520253824e-166,2.8023572195214143e-64,9.083616866146798e-66,3.689501957808043e-163,1.730710489651742e-123,2.0789756807378396e-211,1.4581979133795915e-19,0.0,2.1456189569231092e-106,4.245650889561605e-88,5.183448216283626e-26,7.775102064432512e-08,4.818076240991938e-28,-120.79980799807998
4.5660504998300573e-35,8.002914780627072e-08,2.0457175314919173e-97,0.0,0.0,0.0,5.44527867018211e-169,1.3350237199423198e-126,1.964177290214095e-133,3.060957337806874e-182,5.176089717871534e-94,5.073539497437972e-248,2.112835054725594e-248,1.4203776483799141e-129,6.839756804085343e-63,7.888617748412432e-80,4.926809958461503e-63,2.0647940974864488e-147,1.6209067430681277e-53,3.0331775765141315e-36,4.5837520675793497e-66,2.8880355345092414e-51,4.926809958461503e-63,1.0209041201242527e-39,3.0331775765141315e-36,1.414406602490412e-151,4.4656238074390687e-60,6.839756804085343e-63,2.8880355345092414e-51,5.492901355759498e-157,6.839756804085343e-63,2.8516409232906798e-95,3.739617705693648e-65,1.7564189205850903e-123,5.185939695022943e-155,3.0481211163748126e-65,0.0,3.183425399699513e-165,4.832022368261948e-64,1.5767381476807714e-65,1.6379965074444816e-162,5.2370723406680496e-123,1.4520968256908219e-210,1.6798816992761786e-19,0.0,5.981751521120523e-106,9.328750498718477e-88,6.394204918612992e-26,8.002914780643871e-08,6.065259776198775e-28,-120.63980639806398
6.364828606121793e-35,8.236968573057517e-08,6.198940879585195e-97,0.0,0.0,0.0,2.1658212288279337e-168,3.843902393996978e-126,6.217105969916453e-133,2.2980770776198323e-181,1.1952964126903058e-93,4.2332497560379574e-247,1.980284133417654e-247,4.3220564621864877e-129,1.1551760260124674e-62,1.504514842098403e-79,8.326184549037653e-63,7.146624155879542e-147,2.498143307464834e-53,3.9602576327548494e-36,7.849253557661991e-66,4.345070179698636e-51,8.326184549037653e-63,1.3929929922140499e-39,3.9602576327548494e-36,5.2452953945393403e-151,7.420085430618649e-60,1.1551760260124674e-62,4.345070179698636e-51,2.1536475605794796e-156,1.1551760260124674e-62,6.344079708950854e-95,6.389097615917121e-65,5.1685589010678714e-123,2.0293381437796182e-154,5.206621383799395e-65,0.0,1.1513537281286816e-164,8.322831858278216e-64,2.7339910306444923e-65,7.25007399401745e-162,1.5812028986592414e-122,1.010243296583237e-209,1.9347243420208862e-19,0.0,1.6639452092906862e-105,2.0464813462767397e-87,7.884406976990311e-26,8.236968573076863e-08,7.63190287082517e-28,-120.47980479804798
8.865501125604669e-35,8.477420950722769e-08,1.873069838506822e-96,0.0,0.0,0.0,8.59289181911578e-168,1.1045816847147276e-125,1.9634992344952476e-132,1.7168184865591646e-180,2.7556144898731966e-93,3.518029895373002e-246,1.847817966662927e-246,1.3123525797579856e-128,1.9490335979800607e-62,2.866007422537251e-79,1.4056911363121828e-62,2.467825195940455e-146,3.84701349851875e-53,5.168252472960227e-36,1.342762640997656e-65,6.532232457684276e-51,1.4056911363121828e-62,1.899591515774204e-39,5.168252472960227e-36,1.9403012408156728e-150,1.2317050872156314e-59,1.9490335979800607e-62,6.532232457684276e-51,8.421683129276567e-156,1.9490335979800607e-62,1.4092386444675085e-94,1.090468823317661e-64,1.5177343311136027e-122,7.919964464830851e-154,8.884639303104057e-65,0.0,4.1548729469186e-164,1.432023183777285e-63,4.735559951630986e-65,3.1993087062296778e-161,4.763448920607782e-122,7.00068623105633e-209,2.2276023288979853e-19,0.0,4.6183256881058975e-105,4.482261786160473e-87,9.71776101083902e-26,8.477420950745044e-08,9.598954922032315e-28,-120.31980319803198
1.2339297586461957e-34,8.724432998999944e-08,5.643585325553972e-96,0.0,0.0,0.0,3.4007156836553385e-167,3.1678560707047974e-125,6.187398454314652e-132,1.2762526220868249e-179,6.342059706417534e-93,2.911977041746183e-245,1.7165664771646803e-245,3.976345466900115e-128,3.2851419165702807e-62,5.453099417357336e-79,2.3708137176780126e-62,8.501921741355622e-146,5.919392181661281e-53,6.741533252561285e-36,2.2947416176779646e-65,9.812892476225643e-51,2.3708137176780126e-62,2.5889211611362784e-39,6.741533252561285e-36,7.15932217163351e-150,2.042563765570288e-59,3.2851419165702807e-62,9.812892476225643e-51,3.2845402614828146e-155,3.2851419165702807e-62,3.1256660649640387e-94,1.8592954105421825e-64,4.447407980918232e-122,3.0827187626426344e-153,1.5145500503963306e-64,0.0,1.4960344903517423e-163,2.461306623951998e-63,8.193742962697459e-65,1.4075184552897753e-160,1.4318262004213982e-121,4.83213971950518e-208,2.56409670849828e-19,0.0,1.278983592413536e-104,9.801482306927416e-87,1.1972313823111226e-25,8.724432999025585e-08,1.206765148713419e-27,-120.15980159801597
1.7161220052869745e-34,8.978169449595732e-08,1.6955900884910556e-95,0.0,0.0,0.0,1.3425038705590504e-166,9.067241068864698e-125,1.945451079850748e-131,9.440638971086092e-179,1.4571733363187928e-92,2.4007069787695164e-244,1.587566156275695e-244,1.2022400057192708e-127,5.5316232967139154e-62,1.0363221734967634e-78,3.994556864547531e-62,2.92219417164414e-145,9.100757901577199e-53,8.789583968396279e-36,3.917707302469841e-65,1.4730009333112173e-50,3.994556864547531e-62,3.526344551146256e-39,8.789583968396279e-36,2.6349852317739653e-149,3.383884804719077e-59,5.5316232967139154e-62,1.4730009333112173e-50,1.277620031420795e-154,5.5316232967139154e-62,6.922177510254832e-94,3.166977331491521e-64,1.3004782979682006e-121,1.196703156755023e-152,2.5792146309156408e-64,0.0,5.37477571399686e-163,4.22588948468169e-63,1.4162178902003819e-64,6.173568757838877e-160,4.294315806743747e-121,3.322175627496431e-207,2.9505930124507085e-19,0.0,3.5341116985083766e-104,2.1398898443189038e-86,1.4743638284677817e-25,8.978169449625238e-08,1.5164540521779505e-27,-119.99979999799999
2.3849344948926514e-34,9.238798751578384e-08,5.079854717174479e-95,0.0,0.0,0.0,5.286582460150093e-166,2.5901624345454147e-124,6.10333806743308e-131,6.948940738746363e-178,3.342420823107369e-92,1.9713019457664984e-243,1.46174898470666e-243,3.627201884224078e-127,9.304964270515573e-62,1.9671226360119272e-78,6.723624265785457e-62,1.0020520837023707e-144,1.398057555172683e-52,1.1454407678885982e-35,6.681805529024314e-65,2.209426592826873e-50,6.723624265785457e-62,4.800406079934937e-39,1.1454407678885982e-35,9.67359718513159e-149,5.600497086786637e-59,9.304964270515573e-62,2.209426592826873e-50,4.956558822569676e-154,9.304964270515573e-62,1.530682112216604e-93,5.388934761768441e-64,3.794758761325982e-121,4.633197632928971e-152,4.3878458605715404e-64,0.0,1.9266994260918532e-162,7.247818233423686e-63,2.4452009720691746e-64,2.6996205298857344e-159,1.2850870165237069e-120,2.2750446614469937e-206,3.3943950738760623e-19,0.0,9.743846910681296e-104,4.664404330735518e-86,1.8148717482480476e-25,9.238798751612327e-08,1.9047739462508443e-27,-119.83979839798398
3.3118855711050325e-34,9.506493143484399e-08,1.5175617196034418e-94,0.0,0.0,0.0,2.0765802397113307e-165,7.384497634905215e-124,1.9105104618177727e-130,5.0896545015820705e-177,7.653852061775176e-92,1.6122408971022799e-242,1.3399343892307995e-242,1.092007868985905e-126,1.5636533302594133e-61,3.7295235306324064e-78,1.1305816056957328e-61,3.428157596839069e-144,2.145949920256984e-52,1.4920096481079234e-35,1.1384640689844432e-64,3.3115148338466994e-50,1.1305816056957328e-61,6.530982571517151e-39,1.4920096481079234e-35,3.542430571209287e-148,9.259949957800994e-59,1.5636533302594133e-61,3.3115148338466994e-50,1.9178306119812394e-153,1.5636533302594133e-61,3.3796319148020193e-93,9.16056606430411e-64,1.1049691691000681e-120,1.7890277339488158e-151,7.457191012412446e-64,0.0,6.891320869685263e-162,1.2417472146871025e-62,4.217312533323419e-64,1.1769374877542324e-158,3.837125236526999e-120,1.55182055475448e-205,3.9038546358024525e-19,0.0,2.680498164522266e-103,1.015093570746789e-85,2.2330678041031447e-25,9.506493143523438e-08,2.39147209576199e-27,-119.67979679796798
4.595626912291716e-34,9.781428726507737e-08,4.520704115612045e-94,0.0,0.0,0.0,8.13648195206592e-165,2.1011498579513272e-123,5.967140941050373e-130,3.709458124268409e-176,1.7497178485216588e-91,1.3133168121488668e-241,1.2228242130715374e-241,3.280600101407422e-126,2.6250035186247612e-61,7.062533772154013e-78,1.899170895501429e-61,1.1700933744522303e-143,3.2912521594596865e-52,1.9425191337665994e-35,1.937797881359072e-64,4.959574355153496e-50,1.899170895501429e-61,8.880274427619022e-39,1.9425191337665994e-35,1.2939521890511629e-147,1.529543251904424e-58,2.6250035186247612e-61,4.959574355153496e-50,7.401021365846216e-153,2.6250035186247612e-61,7.450680131248842e-93,1.5556185380267086e-63,3.21070994794496e-120,6.889618570315864e-151,1.266074312057652e-63,0.0,2.4593812479017014e-161,2.125180582220276e-62,7.265972614170028e-64,5.115502620862223e-158,1.1431791474590653e-119,1.0543318053010639e-204,4.488518895136688e-19,0.0,7.357587882627657e-103,2.2055711850872396e-85,2.7464555670759e-25,9.781428726552622e-08,3.001199621500368e-27,-119.51979519795198
6.3721322094327385e-34,1.0063785538779743e-07,1.3428591160992322e-93,0.0,0.0,0.0,3.180085934324491e-164,5.9667139504646234e-123,1.8595936445477727e-129,2.6902034118649886e-175,3.993236234770621e-91,1.0655451617420113e-240,1.1110005897743785e-240,9.834545787360262e-126,4.402333677457339e-61,1.335835540508497e-77,3.187056982688264e-61,3.9844604439851e-143,5.043706122492074e-52,2.527863723384001e-35,3.295044441951764e-64,7.422200458810454e-50,3.187056982688264e-61,1.20676182664905e-38,2.527863723384001e-35,4.714532636670775e-147,2.5239801994494656e-58,4.402333677457339e-61,7.422200458810454e-50,2.8485542776316184e-152,4.402333677457339e-61,1.6400781993185666e-92,2.6390360477574277e-63,9.309726270622825e-120,2.646154164719634e-150,2.147351561536966e-63,0.0,8.757580232069781e-161,3.6332495378343804e-62,1.2505137461265026e-63,2.2167027911002165e-157,3.398266981488446e-119,7.135055406068688e-204,5.159298412999715e-19,0.0,2.015070680948528e-102,4.784551089204696e-85,3.3764314884608283e-25,1.0063785538831337e-07,3.7647152889695475e-27,-119.35979359793598
8.828671646537589e-34,1.0353747630747513e-07,3.977585001030287e-93,0.0,0.0,0.0,1.2398104383430098e-163,1.6910464021323685e-122,5.782354220526846e-129,1.9413875562817906e-174,9.098106315873413e-91,8.610671209011678e-240,1.0049265331618941e-239,2.941906094010139e-125,7.375639401545997e-61,2.5236592812261994e-77,5.342927267364161e-61,1.3536543314551728e-142,7.722989303875353e-52,3.288036941222351e-35,5.597288957563531e-64,1.1099196149826041e-49,5.342927267364161e-61,1.6389437746175823e-38,3.288036941222351e-35,1.7134151310150416e-146,4.160841605121703e-58,7.375639401545997e-61,1.1099196149826041e-49,1.0934747775239637e-151,7.375639401545997e-61,3.6047513518013726e-92,4.472485577950955e-63,2.693752403496752e-119,1.013624185787644e-149,3.638372267601832e-63,0.0,3.1115535101598624e-160,6.20485101569474e-62,2.1499082521242167e-63,9.57658937191004e-157,1.007942086439035e-118,4.809518797062097e-203,5.9286581444877e-19,0.0,5.506555133404392e-102,1.036254497148404e-84,4.149139184920673e-25,1.03537476308068e-07,4.720381308616735e-27,-119.19979199791997
1.2222963782957546e-33,1.0651503141658046e-07,1.1748248808945066e-92,0.0,0.0,0.0,4.821542099010278e-163,4.7831934844575795e-122,1.794015593899053e-128,1.3940933002783336e-173,2.069407575667307e-90,6.930505917327839e-239,9.049489915243765e-239,8.781663502236172e-125,1.234468594639244e-60,4.762047438726778e-77,8.94813128667391e-61,4.588125544176243e-142,1.181593614319804e-51,4.274786186757294e-35,9.498561312700509e-64,1.6585208913085548e-49,8.94813128667391e-61,2.2246098751410706e-38,4.274786186757294e-35,6.211408377789172e-146,6.85247534791265e-58,1.234468594639244e-60,1.6585208913085548e-49,4.186436134862993e-151,1.234468594639244e-60,7.910941838339975e-92,7.572058994034273e-63,7.777918053505754e-119,3.872403864085207e-149,6.158446009997157e-63,0.0,1.1030756687645483e-159,1.0585325875915668e-61,3.692224728455337e-63,4.1247583006269507e-156,2.9829676602315283e-118,3.2291642617318683e-202,6.8108347049027e-19,0.0,1.5014282445952706e-101,2.2407673884389133e-84,5.096508617461253e-25,1.0651503141726154e-07,5.916021120757098e-27,-119.03979039790397
1.6909402344203607e-33,1.0957244377156073e-07,3.460122309795161e-92,0.0,0.0,0.0,1.8703844356009819e-162,1.3502758183809977e-121,5.553702562355287e-128,9.961481083399154e-173,4.6990502008597116e-90,5.555915836984849e-238,8.113040638803236e-238,2.6157622272255994e-124,2.0640683158107291e-60,8.975155561941815e-77,1.4970940491545945e-60,1.551501024381347e-141,1.8063332641596187e-51,5.555034813274306e-35,1.6102806881647715e-63,2.476400821045371e-49,1.4970940491545945e-60,3.0178036607670633e-38,5.555034813274306e-35,2.2460587070731522e-145,1.127417674212548e-57,2.0640683158107291e-60,2.476400821045371e-49,1.5985697864423077e-150,2.0640683158107291e-60,1.733497383257127e-91,1.2806794557170428e-62,2.2410625405614822e-118,1.4754557297944541e-148,1.0413462785394464e-62,0.0,3.9018288734029145e-159,1.8039057808752605e-61,6.334218930381484e-63,1.771211346458877e-155,8.808387103163524e-118,2.1595481052889348e-201,7.822083400473049e-19,0.0,4.084736564080474e-101,4.8376254138220825e-84,6.257519611264205e-25,1.0957244377234293e-07,7.411225695348593e-27,-118.87978879788798
2.337494318178033e-33,1.1271167888002408e-07,1.0161888246409338e-91,0.0,0.0,0.0,7.237524362862657e-162,3.8042508696645505e-121,1.715433557451775e-127,7.082856860706268e-172,1.0652294328622647e-89,4.436180057890311e-237,7.241240405817602e-237,7.774871556052873e-124,3.447718032104148e-60,1.6895674040450176e-76,2.5022429376761697e-60,5.2342938316152174e-141,2.759145903598035e-51,7.215290996205372e-35,2.727149775430251e-63,3.694804851876446e-49,2.5022429376761697e-60,4.091432737424281e-38,7.215290996205372e-35,8.10131759478674e-145,1.853076098674423e-57,3.447718032104148e-60,3.694804851876446e-49,6.08793714754084e-150,3.447718032104148e-60,3.7928032103566726e-91,2.163855772543331e-62,6.443613973312907e-118,5.6067808321564944e-148,1.7590542178146362e-62,0.0,1.3771016955024045e-158,3.0708613708367885e-61,1.085512318892339e-62,7.582745978881424e-155,2.595249533178185e-117,1.4385331103709783e-200,8.980959015479491e-19,0.0,1.1088132480256925e-100,1.0427322695458783e-83,7.679737455065843e-25,1.1271167888092217e-07,9.2802153006566e-27,-118.71978719787198
3.2288170871147324e-33,1.1593474549919843e-07,2.975925310532679e-91,0.0,0.0,0.0,2.7935949666448623e-161,1.0696899714775508e-120,5.286887489019243e-127,5.0112433354560865e-171,2.4107115779791105e-89,3.5279746790351526e-236,6.43445909731955e-236,2.3060125609118848e-123,5.753115124906996e-60,3.176832596356997e-76,4.1780488331321075e-60,1.76178694859715e-140,4.2111285207219795e-51,9.367325157012248e-35,4.6140261029144266e-63,5.508490999669139e-49,4.1780488331321075e-60,5.543795034695325e-38,9.367325157012248e-35,2.9146992351692344e-144,3.0427952436186457e-57,5.753115124906996e-60,5.508490999669139e-49,2.312385031413438e-149,5.753115124906996e-60,8.285897375220049e-91,3.6523937568411993e-62,1.8488001932559825e-117,2.1249212265455898e-147,2.968406043055498e-62,0.0,4.849519273334902e-158,5.222077534072509e-61,1.8582887007904158e-62,3.2364348607960226e-154,7.629511512250457e-117,9.544673493020658e-200,1.030863487114613e-18,0.0,3.0032234153087206e-100,2.2439775394038455e-83,9.421178326585964e-25,1.159347455002293e-07,1.1615388876685012e-26,-118.55978559785598
4.45663323701753e-33,1.1924369644573424e-07,8.690290383401608e-91,0.0,0.0,0.0,1.0756007156263179e-160,3.001848824964361e-120,1.6257775297217165e-126,3.528052135663096e-170,5.446485761157767e-89,2.7945027481380585e-235,5.692209641665283e-235,6.825014850480317e-123,9.590429134626061e-60,5.966208251974459e-76,6.969172314845512e-60,5.9161331036187325e-140,6.421986198814951e-51,1.2155477357154346e-34,7.798566064825311e-63,8.206242681167601e-49,6.969172314845512e-60,7.50734248788536e-38,1.2155477357154346e-34,1.0460088772906352e-143,4.9914101927914325e-57,9.590429134626061e-60,8.206242681167601e-49,8.759948811827408e-149,9.590429134626061e-60,1.8074276042647176e-90,6.158689186548189e-62,5.2934079600085665e-117,8.031819648104742e-147,5.004116522575678e-62,0.0,1.7039868864797365e-157,8.870807668991852e-61,3.177813160642174e-62,1.3771824345663026e-153,2.2379440546289993e-116,6.307925058346247e-199,1.1829265262116612e-18,0.0,8.116181647233794e-100,4.82135724471698e-83,1.1552574363999768e-24,1.1924369644691718e-07,1.4531724182594112e-26,-118.39978399783998
6.146684469539619e-33,1.226406294169174e-07,2.530528300440167e-90,0.0,0.0,0.0,4.1309788127423364e-160,8.407402260742225e-120,4.9883514893972145e-126,2.4715930931051645e-169,1.2284472556097045e-88,2.2046843027607888e-234,5.013251499454669e-234,2.0156680845278836e-122,1.5971167628544093e-59,1.1191486031640756e-75,1.161321710654263e-59,1.9820369313184116e-139,9.78559601044174e-51,1.5766058009160102e-34,1.3167796782922263e-62,1.2215932969920071e-48,1.161321710654263e-59,1.0160442147644865e-37,1.5766058009160102e-34,3.7443852695714173e-143,8.17984083133925e-57,1.5971167628544093e-59,1.2215932969920071e-48,3.30974410275907e-148,1.5971167628544093e-59,3.936628136993656e-90,1.0374338058192979e-61,1.5123965547824032e-116,3.0277981501216907e-146,8.427359988210806e-62,0.0,5.9740477366047e-157,1.5052885360360763e-60,5.428505418855836e-62,5.842521516209607e-153,6.549929120930318e-116,4.152371560835493e-198,1.3570397042149925e-18,0.0,2.1885211962912846e-99,1.0342492958259731e-82,1.4160122762074742e-24,1.2264062941827445e-07,1.8172230113492177e-26,-118.23978239782397
8.471211363329998e-33,1.261276878233544e-07,7.347722695125463e-90,0.0,0.0,0.0,1.5825924687185122e-159,2.3500491989424257e-119,1.527171671320327e-125,1.7229450534586576e-168,2.7660860040282487e-88,1.7324115327955377e-233,4.395698148425019e-233,5.94029379219229e-122,2.6570452261935647e-59,2.0968259167961376e-75,1.933247864161988e-59,6.6248310415903865e-139,1.4898832556172913e-50,2.0439435636874435e-34,2.221135875631402e-62,1.8171028057740855e-48,1.933247864161988e-59,1.3743150430782925e-37,2.0439435636874435e-34,1.3369932670144484e-142,1.3391755235070104e-56,2.6570452261935647e-59,1.8171028057740855e-48,1.2472074468347093e-147,2.6570452261935647e-59,8.56110836562645e-90,1.745797705966464e-61,4.3120215004423284e-116,1.1383655618040224e-145,1.4178023872062442e-61,0.0,2.0898061880105231e-156,2.5516029073431566e-60,9.263368384401548e-62,2.4711175628966853e-152,1.9127528467025993e-115,2.72263940152782e-197,1.5563436881238843e-18,0.0,5.888228268216116e-99,2.2150639569213687e-82,1.7348820818682748e-24,1.2612768782491076e-07,2.2714699645473656e-26,-118.07978079780798
1.1665965530036986e-32,1.2970706163318915e-07,2.127448056651567e-89,0.0,0.0,0.0,6.047828452828688e-159,6.555928356158032e-119,4.6650204670791923e-125,1.1951388338793795e-167,6.21790191486086e-88,1.3558714303067407e-232,3.837125422790981e-232,1.746909137474679e-121,4.415957417771933e-59,3.9239391594816036e-75,3.21503854758318e-59,2.2091597849199524e-138,2.2665444401969925e-50,2.6485572112690313e-34,3.7428359279812027e-62,2.700865329331678e-48,3.21503854758318e-59,1.8578357157228936e-37,2.6485572112690313e-34,4.761912891997111e-142,2.190287938681117e-56,4.415957417771933e-59,2.700865329331678e-48,4.687425768500619e-147,4.415957417771933e-59,1.8589928399592366e-89,2.9348699051890918e-61,1.2268206597749324e-115,4.2685309687722374e-145,2.382867455743035e-61,0.0,7.294209200652633e-156,4.3205910908744155e-60,1.5790443873855862e-61,1.0420072377590011e-151,5.573345872199124e-115,1.7781495203956357e-196,1.784418156216032e-18,0.0,1.5807143664758506e-98,4.736444162845473e-82,2.1246509996385808e-24,1.2970706163497356e-07,2.8380069783837517e-26,-117.91977919779198
1.6053378035793605e-32,1.3338098822791137e-07,6.142282991484677e-89,0.0,0.0,0.0,2.3053882490136988e-158,1.8252970864509516e-118,1.4218511363972192e-124,8.249312673269466e-167,1.3953754492747247e-87,1.0569361220122711e-231,3.3346779048248646e-231,5.126325692424181e-121,7.331864979681573e-59,7.334447842911075e-75,5.341318569846359e-59,7.349684713421514e-138,3.44527014389167e-50,3.4303978810766507e-34,6.300718892478811e-62,4.0114089012754683e-48,5.341318569846359e-59,2.51001102791015e-37,3.4303978810766507e-34,1.6917539832269364e-141,3.5787880528071183e-56,7.331864979681573e-59,4.0114089012754683e-48,1.7570395636198006e-146,7.331864979681573e-59,4.030580137910624e-89,4.9288455020074805e-61,3.48310181232815e-115,1.5963090750612687e-144,4.0007746874465914e-61,0.0,2.5403017114612592e-155,7.308192638891663e-60,2.6887875254486135e-61,4.3805869503577325e-151,1.6203469492169993e-114,1.156726441195262e-195,2.0453419637298362e-18,0.0,4.234060358806063e-98,1.0111688638070221e-81,2.600877751798231e-24,1.3338098822995672e-07,3.5442766126242516e-26,-117.75977759777598
