0-Abe 2014,4-Bebarova 2008,5-Beyder 2010,6-Beyder 2014,7-Bezzina 2003,8-Calloe 2011,9-Calloe 2013,10-Cheng 2010,11-Cheng 2010,12-Cheng 2010,13-Cheng 2010,14-Cheng 2011,15-Cheng 2011,16-Clatot 2012,18-Groenewegen 2003a,19-Groenewegen 2003b,20-Guetter 2013,21-Guetter 2013,22-Gui 2010a,23-Gui 2010a,24-Gui 2010b,25-Holst 2009,27-Hu 2015,28-Hu 2015,29-Huang 2006,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Kapplinger 2015,35-Kapplinger 2015,36-Kapplinger 2015,37-Kapplinger 2015,38-Kapplinger 2015,39-Kapplinger 2015,40-Kapplinger 2015,41-Kapplinger 2015,42-Kapplinger 2015,43-Kapplinger 2015,44-Kapplinger 2015,45-Kapplinger 2015,46-Kapplinger 2015,47-Kapplinger 2015,48-Kapplinger 2015,49-Kapplinger 2015,50-Kapplinger 2015,51-Kapplinger 2015,52-Kapplinger 2015,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Li 2009,58-Liu 2003a,61-Medeiros-Domingo 2007,62-Medeiros-Domingo 2009,63-Murphy 2012,65-Olesen 2012,66-Pfahnl 2007,68-Rook 1999,72-Shirai 2002,73-Shy 2014,74-Splawski 2002,75-Surber 2008,76-Surber 2008,77-Tan 2002,78-Tan 2005,79-Tan 2005,80-Tan 2005,81-Tan 2005,82-Tan 2005,83-Tan 2005,84-Tan 2005,85-Tan 2005,86-Tan 2005,87-Tan 2005,88-Tan 2005,89-Tan 2005,90-Tan 2005,91-Tan 2005,92-Tan 2005,93-Tan 2006,94-Tan 2006,95-Tarradas 2013,96-Tester 2010,97-Tsurugi 2009,98-Valdivia 2004,100-Vatta 2002b,101-Wang 1996,103-Wang 2015,104-Watanabe 2011b,105-Watanabe 2011b,107-Winkel 2012,108-Ye 2003,109-Ye 2003,110-Yokoi 2005,111-Young 2005,112-Zhang 2008,113-Zhang 2015,sum,gauss,x
2.50142360289e-13,1.7103471283e-34,3.45651188833e-06,1.41894329046e-26,2.17453199652e-07,0.0,0.0,7.66531909601e-72,8.52269271558e-66,8.61113664667e-53,1.6125686321e-160,1.42539675527e-53,3.34923941358e-21,9.17197429646e-14,1.44594659364e-17,4.42199121039e-19,1.3651658063e-47,8.94181469722e-54,4.09987811761e-60,1.51919766734e-85,4.0030653804e-126,3.55617298709e-151,1.06739537628e-36,1.02220723868e-10,5.03839257135e-32,7.19529370469e-100,5.13900003126e-94,3.76040577338e-179,2.37746024334e-52,9.8622020753e-27,9.53459578073e-35,8.04445526058e-27,9.36526275348e-61,0.0,1.33329386047e-23,6.95230847902e-32,1.03212900326e-17,1.0188292581e-28,5.78901311364e-23,8.04445526058e-27,2.54964526823e-18,1.03212900326e-17,1.17409256693e-60,3.78478911714e-50,3.55869946508e-25,2.37236995039e-36,9.8622020753e-27,5.78901311364e-23,2.69034362791e-62,9.8622020753e-27,9.71487729994e-40,4.77607449623e-28,6.89567521289e-17,1.16576691713e-20,4.35548619768e-58,6.47833141488e-49,6.58792271537e-07,1.93006816064e-25,1.43755903262e-140,0.0,3.48989961959e-62,1.77085525262e-60,2.41729360035e-66,3.35003057006e-17,1.79439648637e-45,2.29100652962e-65,1.01891632804e-26,1.24463958611e-27,1.173972912e-60,3.30483392871e-47,1.2687941232e-77,3.9572091272e-10,5.49660749943e-275,4.25265195382e-38,4.25265195382e-38,1.8593588567e-34,3.98360547212e-11,1.36563317812e-118,2.03391681229e-45,2.44103438536e-20,4.94839479539e-158,3.3914936054e-37,5.36108012211e-21,0.0,3.75600804983e-34,8.93219231065e-50,6.44336351885e-12,0.0,1.23726797572e-13,0.0,1.62651168514e-72,9.32475506817e-23,4.15980448127e-12,3.53396084612e-06,3.65503549247e-06,1.6266094705e-28,5.072619774e-24,2.18924035571e-139,1.77734749919e-35,1.15223025447e-05,1.99966159236e-10,-88.9594895949
3.00059030184e-13,2.54234186835e-34,3.52068889511e-06,2.44814604373e-26,2.2626068643e-07,0.0,0.0,1.85845763905e-71,1.8706212583e-65,1.67680691248e-52,1.36041197681e-159,2.90569453426e-53,4.31046930262e-21,1.08054364336e-13,1.78192115401e-17,5.47247296141e-19,2.51535150428e-47,1.75684543604e-53,8.8476353109e-60,4.58518075845e-85,2.05341513075e-125,2.27643390742e-150,1.7663049247e-36,1.13232367611e-10,1.03050821446e-31,2.71921322266e-99,1.99780799399e-93,5.46632645411e-178,4.74187620488e-52,1.36516262794e-26,1.43807445948e-34,1.11424283375e-26,2.04464191556e-60,0.0,1.7494422654e-23,1.02781478347e-31,1.22717336663e-17,1.42991965121e-28,7.49501059518e-23,1.11424283375e-26,3.1003591886e-18,1.22717336663e-17,2.64117895084e-60,7.52485968754e-50,4.86281431846e-25,3.75796846186e-36,1.36516262794e-26,7.49501059518e-23,6.24832565749e-62,1.36516262794e-26,1.60121997745e-39,6.68102864157e-28,9.22531159552e-17,1.60724808089e-20,1.05096559035e-57,1.25608687369e-48,6.97738744643e-07,2.50923116949e-25,1.9200539902e-139,0.0,1.0483832139e-61,3.57155848379e-60,5.05153070953e-66,3.98466867342e-17,3.46700967814e-45,5.83119255442e-65,1.42087501512e-26,1.74725499631e-27,2.85211688156e-60,6.42621535667e-47,4.03738319149e-77,4.31128919845e-10,3.22938708936e-273,7.00302818534e-38,7.00302818534e-38,2.99995905981e-34,4.44068870951e-11,8.5575684619e-118,3.90037975064e-45,3.11684653855e-20,5.26415685579e-157,6.07586704167e-37,7.09251550501e-21,0.0,6.00238133996e-34,1.77095856137e-49,7.30138392943e-12,0.0,1.44577260253e-13,0.0,4.20886757164e-72,1.31051129556e-22,4.5729482716e-12,3.6369392215e-06,3.73933190165e-06,2.58307758687e-28,6.61803483239e-24,1.30464505096e-138,2.60841822968e-35,1.18215606447e-05,2.25346777303e-10,-88.7994879949
3.59663802987e-13,3.7748619824e-34,3.58586858144e-06,4.21186317106e-26,2.35397042184e-07,0.0,0.0,4.49458229081e-71,4.09684448728e-65,3.25872526376e-52,1.14045318099e-158,5.91015715122e-53,5.54302884615e-21,1.27223202677e-13,2.1944415033e-17,6.76802931834e-19,4.62617783041e-47,3.44503805041e-53,1.9050086553e-59,1.37941463503e-84,1.0483301921e-124,1.44984384276e-149,2.91793131839e-36,1.25387355997e-10,2.09939978047e-31,1.0235304986e-98,7.73212090802e-93,7.87582297285e-177,9.43758001689e-52,1.88781110277e-26,2.1664353367e-34,1.54179527349e-26,4.45352414184e-60,0.0,2.29361432515e-23,1.51769674104e-31,1.45838617529e-17,2.00486674634e-28,9.69640042391e-23,1.54179527349e-26,3.76783239785e-18,1.45838617529e-17,5.92648037674e-60,1.49276006498e-49,6.63827315715e-25,5.94444450219e-36,1.88781110277e-26,9.69640042391e-23,1.44734141117e-61,1.88781110277e-26,2.63515885373e-39,9.3363470889e-28,1.23242054224e-16,2.21296231972e-20,2.52803542199e-57,2.43030688787e-48,7.38808863039e-07,3.25994043522e-25,2.5372813472e-138,0.0,3.13520762624e-61,7.18968923364e-60,1.05364483742e-65,4.7372419572e-17,6.68361246501e-45,1.47962656837e-64,1.97929248945e-26,2.45022358325e-27,6.90813480051e-60,1.2467971259e-46,1.27965535153e-76,4.69573392482e-10,1.87221092174e-271,1.15137560337e-37,1.15137560337e-37,4.83234989652e-34,4.94845837628e-11,5.3282815451e-117,7.46303505888e-45,3.97657794982e-20,5.5559940279e-156,1.08607646448e-36,9.37376338468e-21,0.0,9.57691796267e-34,3.50343137905e-49,8.27013187097e-12,0.0,1.68849313604e-13,0.0,1.08602040107e-71,1.83937304933e-22,5.02591358991e-12,3.74253508761e-06,3.82528692759e-06,4.09420190917e-28,8.62773599197e-24,7.73513085255e-138,3.82422573539e-35,1.21285548992e-05,2.53854592762e-10,-88.6394863949
4.30781789387e-13,5.59868000833e-34,3.65206258008e-06,7.22563192534e-26,2.44873340546e-07,0.0,0.0,1.08427700688e-70,8.95298115354e-65,6.32054542171e-52,9.50034222946e-158,1.19945230468e-52,7.12219630381e-21,1.49704502755e-13,2.70059106916e-17,8.36476406117e-19,8.49290606161e-47,6.74228444239e-53,4.0924196947e-59,4.13646533626e-84,5.3266810264e-124,9.18716310911e-149,4.81230864623e-36,1.387996661e-10,4.26013215094e-31,3.83725888213e-98,2.9792935073e-92,1.12469782277e-175,1.87432357832e-51,2.60793241666e-26,3.25983305186e-34,2.13126386559e-26,9.67786634869e-60,0.0,3.00461072218e-23,2.23840907798e-31,1.73234279785e-17,2.80816771333e-28,1.25348576302e-22,2.13126386559e-26,4.57634181564e-18,1.73234279785e-17,1.3264760359e-59,2.95472108827e-49,9.05302271574e-25,9.38981101992e-36,2.60793241666e-26,1.25348576302e-22,3.34371882032e-61,2.60793241666e-26,4.33016775881e-39,1.30338301621e-27,1.6440327028e-16,3.0428814771e-20,6.06206537005e-57,4.69231850348e-48,7.82107170167e-07,4.2323309461e-25,3.31734962565e-137,0.0,9.33365362664e-61,1.44457509287e-59,2.19352778764e-65,5.62922781593e-17,1.28554424695e-44,3.74291997462e-64,2.75423389782e-26,3.43235250233e-27,1.66816317207e-59,2.41363275628e-46,4.03989705247e-76,5.11302569621e-10,1.0710228469e-269,1.88996293226e-37,1.88996293226e-37,7.771276318e-34,5.51232853781e-11,3.29643416822e-116,1.42481655435e-44,5.06939506449e-20,5.81785894964e-155,1.93707941201e-36,1.23763726217e-20,0.0,1.52557325352e-33,6.91534280302e-49,9.36341734169e-12,0.0,1.97088688233e-13,0.0,2.79431495288e-71,2.57824737344e-22,5.52241582391e-12,3.85080250208e-06,3.91292571863e-06,6.4770718194e-28,1.12392079375e-23,4.56267280874e-137,5.60107291781e-35,1.24434922007e-05,2.85862722643e-10,-88.4794847948
5.15571037638e-13,8.29445118995e-34,3.71928257707e-06,1.23606714897e-25,2.54700978502e-07,0.0,0.0,2.60918817907e-70,1.95227251393e-64,1.22349861758e-51,7.8642228981e-157,2.42885629049e-52,9.1437629688e-21,1.76054824026e-13,3.3211840195e-17,1.0331372427e-18,1.55632636881e-46,1.31696034213e-52,8.77156026814e-59,1.2364032585e-83,2.69372061367e-123,5.79209452741e-148,7.92320522844e-36,1.53594130021e-10,8.61063597968e-31,1.43286145278e-97,1.14287230194e-91,1.59189819542e-174,3.71451380474e-51,3.59913204887e-26,4.89925739805e-34,2.94314314328e-26,2.09818939491e-59,0.0,3.93281099662e-23,3.29745008907e-31,2.05678932388e-17,3.92938173889e-28,1.61919383801e-22,2.94314314328e-26,5.55510981948e-18,2.05678932388e-17,2.96145747332e-59,5.835497097e-49,1.23339777218e-24,1.4811186678e-35,3.59913204887e-26,1.61919383801e-22,7.70441983527e-61,3.59913204887e-26,7.10468396463e-39,1.81772650657e-27,2.18995713669e-16,4.17845729396e-20,1.44910841451e-56,9.04063163195e-48,8.27742685025e-07,5.49098856029e-25,4.29122510788e-136,0.0,2.76615287562e-60,2.89699520933e-59,4.55795137861e-65,6.68593252168e-17,2.467075046e-44,9.43914473062e-64,3.82849782531e-26,4.80302441899e-27,4.01606280555e-59,4.66209878706e-46,1.27037463457e-75,5.56583901478e-10,6.04577509383e-268,3.09738124952e-37,3.09738124952e-37,1.24772036369e-33,6.13826801716e-11,2.02638568604e-115,2.71417161809e-44,6.45736496088e-20,6.04411994423e-154,3.44722261271e-36,1.6324446425e-20,0.0,2.42630548367e-33,1.3619736126e-48,1.05967094016e-11,0.0,2.29925526144e-13,0.0,7.16931024774e-71,3.60915109504e-22,6.06650486989e-12,3.96179625669e-06,4.00227361891e-06,1.02274136074e-27,1.46300437711e-23,2.67761021243e-136,8.19521491437e-35,1.2766585262e-05,3.21787265707e-10,-88.3194831948
6.16581177188e-13,1.22745931597e-33,3.78754031024e-06,2.1084967824e-25,2.64891683907e-07,0.0,0.0,6.26303441892e-70,4.24783645407e-64,2.36371181756e-51,6.46885108445e-156,4.90744609014e-52,1.17295188649e-20,2.06921454998e-13,4.08156151012e-17,1.27519087533e-18,2.84678972028e-46,2.56738442956e-52,1.87580206751e-58,3.68372400718e-83,1.35576890752e-122,3.63315453368e-147,1.30231894881e-35,1.69907416236e-10,1.73353103914e-30,5.32905356967e-97,4.36467477382e-91,2.23323411648e-173,7.34569465219e-51,4.96206992947e-26,7.35445382696e-34,4.06021657468e-26,4.53836073428e-59,0.0,5.14357386402e-23,4.85178243947e-31,2.4408464662e-17,5.4927401594e-28,2.09001234904e-22,4.06021657468e-26,6.73929018905e-18,2.4408464662e-17,6.59500496804e-59,1.14993715045e-48,1.67874127227e-24,2.33297609585e-35,4.96206992947e-26,2.09001234904e-22,1.77052295311e-60,4.96206992947e-26,1.16393017325e-38,2.532482405e-27,2.91295929462e-16,5.73016084895e-20,3.45321758543e-56,1.73818096462e-47,8.75829055877e-07,7.11905620747e-25,5.49210436938e-135,0.0,8.16093279875e-60,5.79873259922e-59,9.45309204289e-65,7.93715861938e-17,4.72386257053e-44,2.37311306954e-63,5.31609500478e-26,6.71389351804e-27,9.63932679531e-59,8.98517694562e-46,3.97903320612e-75,6.05705443378e-10,3.36755370246e-266,5.06805312179e-37,5.06805312179e-37,2.00001433626e-33,6.8328546393e-11,1.23771390706e-114,5.1588219505e-44,8.21877488955e-20,6.2297616285e-153,6.12105266848e-36,2.15104376334e-20,0.0,3.85268062118e-33,2.67644642992e-48,1.19873273616e-11,0.0,2.68087009068e-13,0.0,1.83418882568e-70,5.04558188424e-22,6.66259408334e-12,4.07557187579e-06,4.09335616519e-06,1.6118720974e-27,1.90294661609e-23,1.56333392676e-135,1.19787329083e-34,1.30980527744e-05,3.62092065573e-10,-88.1594815948
7.36822001508e-13,1.81444579213e-33,3.85684756764e-06,3.58648046529e-25,2.75457523102e-07,0.0,0.0,1.49961037566e-69,9.22252228902e-64,4.5575105977e-51,5.28753515588e-155,9.89336739925e-52,1.50341768826e-20,2.43056726837e-13,5.01255378706e-17,1.57291492359e-18,5.19781071398e-46,4.99530129394e-52,4.00230924014e-58,1.09398210921e-82,6.79134903634e-122,2.26738942107e-146,2.13699170753e-35,1.87889094426e-10,3.47625998413e-30,1.97405277885e-96,1.65949456077e-90,3.10522264499e-172,1.44956352655e-50,6.83426211709e-26,1.10269616617e-33,5.59565159444e-26,9.79360528753e-59,0.0,6.72161957104e-23,7.13031507974e-31,2.89524815673e-17,7.67039162774e-28,2.69568681826e-22,5.59565159444e-26,8.17114617854e-18,2.89524815673e-17,1.46496850485e-58,2.26102432135e-48,2.28262954673e-24,3.66959513434e-35,6.83426211709e-26,2.69568681826e-22,4.05802400396e-60,6.83426211709e-26,1.90393102191e-38,3.52472912284e-27,3.86907239521e-16,7.84761289664e-20,8.20332300317e-56,3.33484866234e-47,9.26484717188e-07,9.22348973423e-25,6.95446457432e-134,0.0,2.39685935013e-59,1.15850000069e-58,1.95684188603e-64,9.41798590508e-17,9.02467790635e-44,5.9479580884e-63,7.37384163018e-26,9.37499072667e-27,2.30662584341e-58,1.72785255035e-45,1.24138801359e-74,6.5897734312e-10,1.85091452801e-264,8.27928374273e-37,8.27928374273e-37,3.20066254705e-33,7.60333450203e-11,7.51171136877e-114,9.78359925247e-44,1.04522886681e-19,6.37056943219e-152,1.08447060481e-35,2.83155972488e-20,0.0,6.10781187556e-33,5.24787278746e-48,1.35546529947e-11,0.0,3.12411808246e-13,0.0,4.67924042906e-70,7.04438637267e-22,7.31549162628e-12,4.1921856144e-06,4.18619908357e-06,2.53555471118e-27,2.47331052146e-23,9.08097578752e-135,1.74913298433e-34,1.34381195687e-05,4.07293979297e-10,-87.9994799948
8.79843603944e-13,2.67915802436e-33,3.927216186e-06,6.08315168034e-25,2.86410908631e-07,0.0,0.0,3.58167616545e-69,1.99795736992e-63,8.77006808822e-51,4.29471310357e-154,1.99006663742e-51,1.92541048248e-20,2.85334505601e-13,6.15164180539e-17,1.93886748216e-18,9.47318216987e-46,9.70029746237e-52,8.52015990729e-58,3.23839296005e-82,3.38581865995e-121,1.40786942392e-145,3.50071968892e-35,2.07702790384e-10,6.94347874883e-30,7.28333391375e-96,6.28158935169e-90,4.27947765233e-171,2.85440189385e-50,9.40338102191e-26,1.6513783017e-33,7.70399129723e-26,2.10850889883e-58,0.0,8.77667302571e-23,1.04664749772e-30,3.43262059398e-17,1.07006380288e-27,3.47424619665e-22,7.70399129723e-26,9.90145726039e-18,3.43262059398e-17,3.24597359968e-58,4.4357927328e-48,3.10068865254e-24,5.7638602545e-35,9.40338102191e-26,3.47424619665e-22,9.27639197626e-60,9.40338102191e-26,3.10969370238e-38,4.90079426015e-27,5.13160163627e-16,1.07331758641e-19,1.94266753681e-55,6.38472499244e-47,9.79833049742e-07,1.1941780371e-24,8.71276598407e-133,0.0,7.00784396446e-59,2.3101311982e-58,4.04310700846e-64,1.11696848309e-16,1.72022688014e-43,1.48621298269e-62,1.02171935712e-25,1.30768754649e-26,5.50290283203e-58,3.31529061678e-45,3.85764062185e-74,7.16733427485e-10,1.00384691682e-262,1.35035976711e-36,1.35035976711e-36,5.11372772465e-33,8.45768671065e-11,4.52978900546e-113,1.85132068321e-43,1.32821464028e-19,6.46328856471e-151,1.91709809164e-35,3.72364185654e-20,0.0,9.66748285611e-33,1.02669849244e-47,1.53203659618e-11,0.0,3.63866607932e-13,0.0,1.19034081979e-69,9.82201951462e-22,8.03043440014e-12,4.31169445582e-06,4.28082828599e-06,3.98100795509e-27,3.21219384226e-23,5.24794953774e-134,2.55150363534e-34,1.37870167799e-05,4.5796870246e-10,-87.8394783948
1.04982993009e-12,3.95157385775e-33,3.99865804907e-06,1.02885333605e-24,2.97764607059e-07,0.0,0.0,8.53313151672e-69,4.31894128221e-63,1.68430353531e-50,3.46632932821e-153,3.9941648239e-51,2.46383276923e-20,3.3476918181e-13,7.54435867069e-17,2.38838248823e-18,1.72338248843e-45,1.88001362021e-51,1.80966556583e-57,9.55531625337e-82,1.67999735668e-120,8.69746427804e-145,5.72507078035e-35,2.29527438086e-10,1.38142148579e-29,2.67648288015e-95,2.36718943499e-89,5.84558942124e-170,5.60875507324e-50,1.29252838063e-25,2.47014560243e-33,1.05960635074e-25,4.52895012436e-58,0.0,1.14507241324e-22,1.53453385078e-30,4.06780843077e-17,1.49130151798e-27,4.47427135449e-22,1.05960635074e-25,1.19911978564e-17,4.06780843077e-17,7.17406344336e-58,8.6830467244e-48,4.2077695245e-24,9.04057728861e-35,1.29252838063e-25,4.47427135449e-22,2.1149251472e-59,1.29252838063e-25,5.07137982699e-38,6.80720153413e-27,6.79630174695e-16,1.4660164128e-19,4.58616796414e-55,1.21981280031e-46,1.03600254388e-06,1.54505468142e-24,1.07998029776e-131,0.0,2.03969589432e-58,4.59785110322e-58,8.33781753524e-64,1.32407842225e-16,3.27159330698e-43,3.70218301799e-62,1.41418484956e-25,1.82210698148e-26,1.3088527093e-57,6.34704258804e-45,1.1940436938e-73,7.79332893866e-10,5.37227092023e-261,2.19892961438e-36,2.19892961438e-36,8.15692083016e-33,9.40469404888e-11,2.71417292694e-112,3.49542133716e-43,1.68646638023e-19,6.50574906175e-150,3.38147177618e-35,4.89187979995e-20,0.0,1.52772886418e-32,2.00418326594e-47,1.73087048543e-11,0.0,4.23564988296e-13,0.0,3.0194785019e-69,1.36767885285e-21,8.81312476655e-12,4.43415610875e-06,4.37726986668e-06,6.23865192564e-27,4.16865453547e-23,3.0173323624e-133,3.71818476518e-34,1.41449820137e-05,5.14757206711e-10,-87.6794767948
1.25170789634e-12,5.82182729473e-33,4.07118508596e-06,1.73517364814e-24,3.09531746884e-07,0.0,0.0,2.02789191475e-68,9.31586014353e-63,3.22834449993e-50,2.78009899738e-152,7.99869667716e-51,3.15023782011e-20,3.92537520669e-13,9.2459791267e-17,2.94017030495e-18,3.12952064134e-45,3.63654962327e-51,3.83497354708e-57,2.81032648395e-81,8.29642065496e-120,5.34585218325e-144,9.3470250466e-35,2.53558636485e-10,2.73753409401e-29,9.7962871278e-95,8.88108956057e-89,7.91417011852e-169,1.09974327893e-49,1.77484239197e-25,3.69048804949e-33,1.45591819337e-25,9.70529846703e-58,0.0,1.49273607049e-22,2.24717462452e-30,4.81825586731e-17,2.07627511071e-27,5.75777409377e-22,1.45591819337e-25,1.4513539367e-17,4.81825586731e-17,1.58157203455e-57,1.69592996151e-47,5.70448951716e-24,1.41600997624e-34,1.77484239197e-25,5.75777409377e-22,4.80908375008e-59,1.77484239197e-25,8.25803623272e-38,9.44565676079e-27,8.98806096171e-16,1.99972066013e-19,1.07930510773e-54,2.3255683168e-46,1.09512696581e-06,1.99765088916e-24,1.32447281482e-130,0.0,5.90997365752e-58,9.13378556641e-58,1.71619719767e-63,1.56883187127e-16,6.20801067379e-43,9.19387088828e-62,1.95531837859e-25,2.53618248954e-26,3.10365864624e-57,1.212428404e-44,3.68131437496e-73,8.47162113282e-10,2.83698874683e-259,3.57501840002e-36,3.57501840002e-36,1.29899005795e-32,1.04540200962e-10,1.61591128837e-111,6.58494716412e-43,2.13963488641e-19,6.49695020426e-149,5.95116622258e-35,6.42021168881e-20,0.0,2.41037310298e-32,3.90361358573e-47,1.95467564929e-11,0.0,4.92788990951e-13,0.0,7.63760520604e-69,1.901924119e-21,9.66977027382e-12,4.55962900405e-06,4.47555009834e-06,9.75811914884e-27,5.40581434845e-23,1.72596911092e-132,5.41286451123e-34,1.45122595168e-05,5.7837285098e-10,-87.5194751948
1.49127455188e-12,8.5677339697e-33,4.14480926943e-06,2.91807913719e-24,3.21725826549e-07,0.0,0.0,4.80723563334e-68,2.00504072621e-62,6.17563332431e-50,2.21567203132e-151,1.5982597234e-50,4.02457174618e-20,4.60003786764e-13,1.13235547389e-16,3.61704534365e-18,5.67262824317e-45,7.0205416464e-51,8.10848831731e-57,8.23881362393e-81,4.077652302e-119,3.26915305631e-143,1.52347374973e-34,2.80010119158e-10,5.40352420639e-29,3.57125884501e-94,3.31718161131e-88,1.0619938011e-167,2.15173926101e-49,2.43468707428e-25,5.50719334125e-33,1.99844888677e-25,2.07495896153e-57,0.0,1.94437552222e-22,3.28686212073e-30,5.70445166002e-17,2.88780581996e-27,7.40384803354e-22,1.99844888677e-25,1.75562362366e-17,5.70445166002e-17,3.4778934743e-57,3.30505407452e-47,7.72596413103e-24,2.21474582667e-34,2.43468707428e-25,7.40384803354e-22,1.09063921527e-58,2.43468707428e-25,1.34267081808e-37,1.30935413851e-26,1.18695158534e-15,2.72407931572e-19,2.5321026686e-54,4.42435475777e-46,1.15734552689e-06,2.58104927343e-24,1.60708074478e-129,0.0,1.70468756645e-57,1.81102468841e-57,3.52581597356e-63,1.85792853637e-16,1.17534445128e-42,2.27615901622e-61,2.70063273621e-25,3.52633745987e-26,7.33738595793e-57,2.31087084752e-44,1.13049807842e-72,9.20636551373e-10,1.47831373386e-257,5.80297032195e-36,5.80297032195e-36,2.06526764225e-32,1.16162933424e-10,9.55912135665e-111,1.23776995934e-42,2.71240296409e-19,6.4370997241e-148,1.04504087258e-34,8.41760641595e-20,0.0,3.79688440864e-32,7.58631884725e-47,2.20647763747e-11,0.0,5.73013732616e-13,0.0,1.92640287655e-68,2.64136217762e-21,1.06071266224e-11,4.68817229096e-06,4.57569542826e-06,1.5234181605e-26,7.00482690329e-23,9.82243706892e-132,7.8719940942e-34,1.48891003495e-05,6.49609233377e-10,-87.3594735947
1.77534513627e-12,1.2594765017e-32,4.21954261413e-06,4.89345767717e-24,3.34360722548e-07,0.0,0.0,1.13673768731e-67,4.30603955557e-62,1.17903106703e-49,1.7547104605e-150,3.18647389104e-50,5.13736267055e-20,5.38748614281e-13,1.38583636366e-16,4.44680695992e-18,1.02636346286e-44,1.35270875509e-50,1.71053076972e-56,2.40751373033e-80,1.99465081845e-118,1.98905859769e-142,2.47893744404e-34,3.09115345495e-10,1.06237758837e-28,1.29671322332e-93,1.2335081192e-87,1.41246634794e-166,4.20108490086e-49,3.33649254165e-25,8.20846808698e-33,2.74039248845e-25,4.42587746266e-57,0.0,2.53060467173e-22,4.80187074932e-30,6.75044849509e-17,4.01249706914e-27,9.51329455838e-22,2.74039248845e-25,2.12244679087e-17,6.75044849509e-17,7.62863978734e-57,6.42664199976e-47,1.04534500236e-23,3.45914605883e-34,3.33649254165e-25,9.51329455838e-22,2.46689865228e-58,3.33649254165e-25,2.17973870811e-37,1.81319078925e-26,1.56521369504e-15,3.70586912219e-19,5.92190167371e-54,8.3995439795e-46,1.22280305586e-06,3.33252918914e-24,1.92930006719e-128,0.0,4.89489259664e-57,3.58406255346e-57,7.22985761372e-63,2.19923436492e-16,2.2202272585e-42,5.6178544179e-61,3.72606405327e-25,4.89783313274e-26,1.72939030563e-56,4.39470904248e-44,3.45796811689e-72,1.00020281431e-09,7.60124798315e-256,9.40432290318e-36,9.40432290318e-36,3.2782176783e-32,1.29031988931e-10,5.61873947082e-110,2.32146672763e-42,3.4357480421e-19,6.3276056516e-147,1.83104641796e-34,1.10253803313e-19,0.0,5.97139216635e-32,1.47105951922e-46,2.48965434378e-11,0.0,6.659354799e-13,0.0,4.84508811051e-68,3.66343456261e-21,1.16325441202e-11,4.81984583285e-06,4.67773247427e-06,2.3738309676e-26,9.06994700264e-23,5.56137088345e-131,1.14367802501e-33,1.5275762561e-05,7.29348857068e-10,-87.1994719947
2.11192531297e-12,1.84940320632e-32,4.29539717483e-06,8.18274949894e-24,3.47450697616e-07,0.0,0.0,2.68126259428e-67,9.22757130135e-62,2.24652425891e-49,1.38089364078e-149,6.3388176033e-50,6.55246932126e-20,6.30602158494e-13,1.69488570032e-16,5.46330514025e-18,1.85365284321e-44,2.60130071931e-50,3.60027238423e-56,7.01243838869e-80,9.71093012905e-118,1.20407604693e-141,4.02684749618e-34,3.41129222709e-10,2.08048665201e-28,4.68953020576e-93,4.56651132852e-87,1.86197465324e-165,8.18477526572e-49,4.56773413755e-25,1.22202242307e-32,3.75401620726e-25,9.41843007235e-57,0.0,3.2909062337e-22,7.0068651776e-30,7.98446883794e-17,5.56961429378e-27,1.22144794939e-21,3.75401620726e-25,2.56442216099e-17,7.98446883794e-17,1.66909661367e-56,1.24687962496e-46,1.41298537138e-23,5.39512283687e-34,4.56773413755e-25,1.22144794939e-21,5.56509952858e-58,4.56773413755e-25,3.53330756892e-37,2.50836826158e-26,2.06104707974e-15,5.03477793812e-19,1.38065088612e-53,1.5912792477e-45,1.29165017382e-06,4.29984294041e-24,2.29154977004e-127,0.0,1.39920279972e-56,7.07953025052e-57,1.47971303099e-62,2.6019798395e-16,4.18455482058e-42,1.38229916125e-60,5.13537128506e-25,6.79549100986e-26,4.06376810444e-56,8.33910539298e-44,1.0535529689e-71,1.08634082691e-09,3.85667002011e-254,1.52163269195e-35,1.52163269195e-35,5.19505522713e-32,1.43275784073e-10,3.28155943877e-109,4.34430062509e-42,4.34851490022e-19,6.17102125177e-146,3.20110790184e-34,1.44266083217e-19,0.0,9.37624457631e-32,2.84619256217e-46,2.80797526154e-11,0.0,7.73503651572e-13,0.0,1.21512481316e-67,5.07428244096e-21,1.27540178959e-11,4.95471020249e-06,4.78168802049e-06,3.69196949948e-26,1.17350015489e-22,3.13271459455e-130,1.65990872295e-33,1.56725113676e-05,8.18572690245e-10,-87.0394703947
