0-Clatot 2012,1-Cordeiro 2006,2-Hu 2007,3-Keller 2005,4-Pfahnl 2007,5-Ye 2003,sum,gauss,x
2.3814647790577362e-25,0.0,0.0,8.896214505456625e-26,0.0,8.77655940786248e-07,8.77655940786248e-07,8.026814148577097e-19,-111.67971679716797
3.050006288722701e-25,0.0,0.0,1.1278388220316032e-25,0.0,9.074643378894215e-07,9.074643378894215e-07,9.73851424521844e-19,-111.51971519715197
3.903928313934132e-25,0.0,0.0,1.4290759398356502e-25,0.0,9.382151086560364e-07,9.382151086560364e-07,1.1809523003530254e-18,-111.35971359713596
4.993987619566946e-25,0.0,0.0,1.8097977730554996e-25,0.0,9.699355189163894e-07,9.699355189163894e-07,1.4314037981897305e-18,-111.19971199711998
6.38465766380141e-25,0.0,0.0,2.290716087129655e-25,0.0,1.0026535366167933e-06,1.0026535366167933e-06,1.7341319119698334e-18,-111.03971039710397
8.157785806047659e-25,0.0,0.0,2.8978703832376297e-25,0.0,1.036397847067357e-06,1.036397847067357e-06,2.0998692389005733e-18,-110.87970879708797
1.0417212126630542e-24,0.0,0.0,3.6639802255057835e-25,0.0,1.071197868432507e-06,1.071197868432507e-06,2.5415141330631867e-18,-110.71970719707197
1.329459908188149e-24,0.0,0.0,4.630136133371284e-25,0.0,1.1070837674653674e-06,1.1070837674653674e-06,3.0745599301610117e-18,-110.55970559705597
1.695678485238136e-24,0.0,0.0,5.847912602587438e-25,0.0,1.1440864754870363e-06,1.1440864754870363e-06,3.717607647200477e-18,-110.39970399703996
2.1615052873730137e-24,0.0,0.0,7.38200714096865e-25,0.0,1.1822377046117296e-06,1.1822377046117296e-06,4.492978072105755e-18,-110.23970239702396
2.7536809625755895e-24,0.0,0.0,9.313534394873581e-25,0.0,1.2215699642186094e-06,1.2215699642186094e-06,5.427442129712221e-18,-110.07970079700797
3.506028721754341e-24,0.0,0.0,1.1744135646892139e-24,0.0,1.2621165776710896e-06,1.2621165776710896e-06,6.553091924669045e-18,-109.91969919699197
4.461304275470967e-24,0.0,0.0,1.480110259748698e-24,0.0,1.303911699284185e-06,1.303911699284185e-06,7.908379015289996e-18,-109.75969759697597
5.673522050145853e-24,0.0,0.0,1.8643762143278727e-24,1.5e-323,1.346990331540528e-06,1.346990331540528e-06,9.53935137895379e-18,-109.59969599695997
7.2108784869743e-24,0.0,0.0,2.347142797280011e-24,8.7e-322,1.3913883425553965e-06,1.3913883425553965e-06,1.150112632256955e-17,-109.43969439694396
9.159423395731558e-24,0.0,0.0,2.953329784884767e-24,4.5444e-320,1.4371424837910695e-06,1.4371424837910695e-06,1.3859643427220002e-17,-109.27969279692797
1.1627667918331373e-23,0.0,0.0,3.714076566928345e-24,2.352227e-318,1.4842904080207193e-06,1.4842904080207193e-06,1.6693749677532554e-17,-109.11969119691197
1.475236444490017e-23,0.0,0.0,4.668272876708627e-24,1.20467606e-316,1.5328706875418102e-06,1.5328706875418102e-06,2.009767842816029e-17,-108.95968959689597
1.8705752035114313e-23,0.0,0.0,5.864460830047825e-24,6.104202526e-315,1.5829228326390122e-06,1.5829228326390122e-06,2.4183995053079447e-17,-108.79968799687997
2.3704633270975254e-23,0.0,0.0,7.363196997414424e-24,3.0602366414e-313,1.6344873102963522e-06,1.6344873102963522e-06,2.9087095301999553e-17,-108.63968639686397
3.002173839180554e-23,0.0,0.0,9.239984105246116e-24,1.5179187310204e-311,1.6876055631582557e-06,1.6876055631582557e-06,3.496735789543074e-17,-108.47968479684796
3.799994422170203e-23,0.0,0.0,1.1588907665419516e-23,7.44919704621772e-310,1.742320028738989e-06,1.742320028738989e-06,4.201607112717073e-17,-108.31968319683196
4.8070053957105037e-23,0.0,0.0,1.4527144464848907e-23,3.616911125878286e-308,1.7986741588798403e-06,1.7986741588798403e-06,5.046127467869944e-17,-108.15968159681597
6.077301570511162e-23,0.0,0.0,1.8200548755485686e-23,1.73753533567837e-306,1.8567124394532734e-06,1.8567124394532734e-06,6.057468303106921e-17,-107.99967999679997
7.678767059945955e-23,0.0,0.0,2.279056981330041e-23,8.258418482661677e-305,1.916480410312994e-06,1.916480410312994e-06,7.267988642409294e-17,-107.83967839678397
9.69653850362164e-23,0.0,0.0,2.852281329316419e-23,3.883538008837679e-303,1.978024685488948e-06,1.978024685488948e-06,8.716206000353598e-17,-107.67967679676796
1.223732479612584e-22,0.0,0.0,3.5677630949703757e-23,1.8068648384965798e-301,2.0413929736258602e-06,2.0413929736258602e-06,1.044794524805088e-16,-107.51967519675196
1.5434791783842512e-22,0.0,0.0,4.460321181841978e-23,8.317469291284457e-300,2.106634098663889e-06,2.106634098663889e-06,1.2517697331182869e-16,-107.35967359673597
1.9456270291513646e-22,0.0,0.0,5.573175651139946e-23,3.7881239279356813e-298,2.173798020759779e-06,2.1737980207597795e-06,1.499022532689341e-16,-107.19967199671996
2.4511107477111554e-22,0.0,0.0,6.959944933312198e-23,1.7069648716242675e-296,2.2429358574466414e-06,2.242935857446642e-06,1.7942461866033185e-16,-107.03967039670397
3.0861057600080576e-22,0.0,0.0,8.687110589212569e-23,7.6101360647849925e-295,2.31409990503048e-06,2.3140999050304805e-06,2.14657495994215e-16,-106.87966879668797
3.8833202149970256e-22,0.0,0.0,1.0837057338207835e-22,3.356817207315112e-293,2.387343660221102e-06,2.3873436602211023e-06,2.566848533549847e-16,-106.71966719667196
4.8836004997011795e-22,0.0,0.0,1.3511820477265674e-22,1.4649756177770473e-291,2.4627218419951973e-06,2.4627218419951977e-06,3.067923893583163e-16,-106.55966559665598
6.137925078725945e-22,0.0,0.0,1.6837702656458666e-22,6.325582631529582e-290,2.5402904136889447e-06,2.5402904136889456e-06,3.6650430272299915e-16,-106.39966399663996
7.70987903260098e-22,0.0,0.0,2.0970958440788644e-22,2.7023282598315406e-288,2.620106605317264e-06,2.620106605317265e-06,4.376266181294796e-16,-106.23966239662397
9.678723265297852e-22,0.0,0.0,2.6104789619035013e-22,1.1422024974089742e-286,2.7022289361169487e-06,2.70222893611695e-06,5.222982104563419e-16,-106.07966079660797
1.2143198905311498e-21,0.0,0.0,3.247794856918967e-22,4.776563336104528e-285,2.7867172373102035e-06,2.786717237310205e-06,6.230508635525918e-16,-105.91965919659197
1.522624005367701e-21,0.0,0.0,4.0385313281957257e-22,1.9763115510388863e-283,2.8736326750853732e-06,2.8736326750853754e-06,7.428799258813954e-16,-105.75965759657596
1.908080809960332e-21,0.0,0.0,5.019087845459319e-22,8.090264306191645e-282,2.9630377737911203e-06,2.963037773791123e-06,8.853273888201465e-16,-105.59965599655996
2.3897109993413672e-21,0.0,0.0,6.234370551783128e-22,3.2767057562710893e-280,3.054996439340185e-06,3.0549964393401878e-06,1.0545795200914214e-15,-105.43965439654397
2.991152316496833e-21,0.0,0.0,7.739749432717623e-22,1.3130450020387306e-278,3.149573982818678e-06,3.1495739828186816e-06,1.2555815416203314e-15,-105.27965279652796
3.741762367412846e-21,0.0,0.0,9.603458510813909e-22,5.205820756344002e-277,3.2468371442963947e-06,3.2468371442963993e-06,1.4941722560241207e-15,-105.11965119651197
4.677980468583033e-21,0.0,0.0,1.1909537662155564e-21,2.0420493962963252e-275,3.346854116833899e-06,3.346854116833905e-06,1.7772420081199174e-15,-104.95964959649596
5.845008313499352e-21,0.0,0.0,1.4761436209048264e-21,7.925208720816337e-274,3.4496945706811324e-06,3.4496945706811396e-06,2.112917927868167e-15,-104.79964799647996
7.29888279346437e-21,0.0,0.0,1.828642462732087e-21,3.043144726511439e-272,3.5554296776627803e-06,3.5554296776627896e-06,2.510781051254131e-15,-104.63964639646396
9.109030868911605e-21,0.0,0.0,2.2640992491559426e-21,1.156117402185602e-270,3.6641321357449413e-06,3.6641321357449528e-06,2.9821206697861464e-15,-104.47964479644796
1.1361416616519847e-20,0.0,0.0,2.801744934168779e-21,4.345589535586855e-269,3.7758761937774798e-06,3.7758761937774937e-06,3.5402321337278647e-15,-104.31964319643197
1.416241527093078e-20,0.0,0.0,3.465199190557302e-21,1.6160801630378487e-267,3.890737676406301e-06,3.890737676406319e-06,4.200765347468106e-15,-104.15964159641595
1.7643579203095986e-20,0.0,0.0,4.283455776051617e-21,5.946268687621797e-266,4.008794009149172e-06,4.008794009149194e-06,4.9821323689367274e-15,-103.99963999639996
2.1967497499769934e-20,0.0,0.0,5.292085411527285e-21,2.1646794389207297e-264,4.130124243629134e-06,4.130124243629161e-06,5.905983883249823e-15,-103.83963839638396
2.7334995546399307e-20,0.0,0.0,6.534703341434306e-21,7.796686783671987e-263,4.254809082958269e-06,4.254809082958303e-06,6.9977658919774306e-15,-103.67963679636796
3.399397548195423e-20,0.0,0.0,8.064758787878222e-21,2.778395175279301e-261,4.382930907265263e-06,4.3829309072653055e-06,8.287369775924314e-15,-103.51963519635197
4.2250264660526624e-20,0.0,0.0,9.947715647258806e-21,9.795923333302305e-260,4.514573799359443e-06,4.5145737993594955e-06,9.809890988142515e-15,-103.35963359633595
5.248091982358124e-20,0.0,0.0,1.2263708440795652e-20,3.4171510121788437e-258,4.649823570523406e-06,4.64982357052347e-06,1.160651405754059e-14,-103.19963199631997
6.515053258055478e-20,0.0,0.0,1.5110775232185245e-20,1.179370875953802e-256,4.7887677864270575e-06,4.788767786427138e-06,1.372554438056094e-14,-103.03963039630396
8.083120065987386e-20,0.0,0.0,1.860879058404931e-20,4.027207980777649e-255,4.9314957931541325e-06,4.931495793154232e-06,1.6223610504591132e-14,-102.87962879628796
1.0022697362377356e-19,0.0,0.0,2.2904247379502988e-20,1.3605833490484184e-253,5.078098743333407e-06,5.07809874333353e-06,1.9167064325762222e-14,-102.71962719627196
1.2420375663492443e-19,0.0,0.0,2.817606737194472e-20,4.547929014457794e-252,5.228669622365467e-06,5.22866962236562e-06,2.263361090825975e-14,-102.55962559625596
1.5382586779830673e-19,0.0,0.0,3.464265770571259e-20,1.5040754965952927e-250,5.383303274736108e-06,5.3833032747362965e-06,2.671420456538288e-14,-102.39962399623997
1.9040070125106028e-19,0.0,0.0,4.2570475641294953e-20,4.921449437561257e-249,5.542096430406989e-06,5.542096430407222e-06,3.1515253519146374e-14,-102.23962239622395
2.355332587616555e-19,0.0,0.0,5.2284417838209526e-20,1.5932497240715905e-247,5.705147731273695e-06,5.705147731273983e-06,3.716118198344395e-14,-102.07962079620796
2.911926882126808e-19,0.0,0.0,6.418041560889233e-20,5.10319436020466e-246,5.872557757681471e-06,5.872557757681827e-06,4.379740601906351e-14,-101.91961919619196
3.597934212864368e-19,0.0,0.0,7.874069572183352e-20,1.61721514318323e-244,6.0444290549879376e-06,6.044429054988376e-06,5.159378812759601e-14,-101.75961759617596
4.442940509185779e-19,0.0,0.0,9.655226018413811e-20,5.070618332971406e-243,6.220866160162335e-06,6.220866160162876e-06,6.074864544565633e-14,-101.59961599615997
5.483177507753883e-19,0.0,0.0,1.183292510517497e-19,1.5729737610430692e-241,6.401975628410309e-06,6.401975628410975e-06,7.149339775272413e-14,-101.43961439614395
6.762988370830316e-19,0.0,0.0,1.4494000136949105e-19,4.827802184583394e-240,6.587866059812478e-06,6.5878660598133e-06,8.409795452238833e-14,-101.27961279612796
8.336610350548224e-19,0.0,0.0,1.7743973520328522e-19,1.4660368559286716e-238,6.778648125965914e-06,6.778648125966925e-06,9.887695516310382e-14,-101.11961119611196
1.0270341707793874e-18,0.0,0.0,2.171100735947585e-19,4.404612865888778e-237,6.974434596615453e-06,6.974434596616697e-06,1.1619699367760148e-13,-100.95960959609596
1.2645174040331105e-18,0.0,0.0,2.655067353312706e-19,1.3092965707820748e-235,7.175340366263412e-06,7.1753403662649416e-06,1.364849785233023e-13,-100.79960799607996
1.5559987949912568e-18,0.0,0.0,3.2451709903590008e-19,3.8506651163450514e-234,7.381482480744346e-06,7.381482480746226e-06,1.6023780082278952e-13,-100.63960639606395
1.913543014265164e-18,0.0,0.0,3.964296249783185e-19,1.1204717305462517e-232,7.592980163752086e-06,7.592980163754396e-06,1.8803350964349977e-13,-100.47960479604797
2.3518614279305325e-18,0.0,0.0,4.840175315594142e-19,3.225770677157868e-231,7.809954843305657e-06,7.809954843308493e-06,2.2054422228034024e-13,-100.31960319603195
2.8888816969184535e-18,0.0,0.0,5.906395949323666e-19,9.188264923906726e-230,8.032530178139803e-06,8.032530178143282e-06,2.585510308331731e-13,-100.15960159601596
3.546437518257915e-18,0.0,0.0,7.203615052791147e-19,2.5894108319875552e-228,8.260832084006988e-06,8.260832084011255e-06,3.0296120443835187e-13,-99.99959999599996
4.3511033171889984e-18,0.0,0.0,8.781018871421282e-19,7.219977514527797e-227,8.494988759875149e-06,8.494988759880378e-06,3.548280299271842e-13,-99.83959839598396
5.335203708564098e-18,0.0,0.0,1.0698078943849836e-18,1.991765302721769e-225,8.735130714007318e-06,8.735130714013723e-06,4.153736831667278e-13,-99.67959679596797
6.538033543031151e-18,0.0,0.0,1.302666247029112e-18,5.436356302006256e-224,8.981390789907576e-06,8.981390789915416e-06,4.860155797024702e-13,-99.51959519595195
8.007331528095321e-18,0.0,0.0,1.5853567160231462e-18,1.4680643622943228e-222,9.233904192117348e-06,9.233904192126941e-06,5.6839671748691e-13,-99.35959359593596
9.80105899165618e-18,0.0,0.0,1.9283564167799586e-18,3.922380419900214e-221,9.492808511847102e-06,9.492808511858832e-06,6.644205974784422e-13,-99.19959199591996
1.1989545603299822e-17,0.0,0.0,2.3443048830182565e-18,1.0368639171461393e-219,9.75824375242599e-06,9.758243752440323e-06,7.762913908953724e-13,-99.03959039590396
1.4658076103386308e-17,0.0,0.0,2.8484418062315686e-18,2.7118223964825564e-218,1.0030352354553672e-05,1.0030352354571178e-05,9.065601162253389e-13,-98.87958879588795
1.791000668707962e-17,0.0,0.0,3.459131598587969e-18,7.017269530612176e-217,1.0309279221336842e-05,1.030927922135821e-05,1.0581776961950426e-12,-98.71958719587195
2.187051709415086e-17,0.0,0.0,4.198491633791353e-18,1.7965632249117018e-215,1.059517174309319e-05,1.0595171743119257e-05,1.234555886460055e-12,-98.55958559585596
2.6691125191038978e-17,0.0,0.0,5.0931442186164514e-18,4.550763709135123e-214,1.0888179821905169e-05,1.0888179821936953e-05,1.4396372056441255e-12,-98.39958399583995
3.2555115520200966e-17,0.0,0.0,6.1751161383384e-18,1.1404952988737109e-212,1.1188455895905119e-05,1.1188455895943848e-05,1.6779751526336135e-12,-98.23958239582396
3.968406266663914e-17,0.0,0.0,7.482914109021645e-18,2.8279397060172048e-211,1.1496154963273855e-05,1.149615496332102e-05,1.9548261740664458e-12,-98.07958079580796
4.834566521802516e-17,0.0,0.0,9.062809784253994e-18,6.937679371855795e-210,1.1811434605933174e-05,1.1811434605990582e-05,2.2762550453741748e-12,-97.91957919579195
5.886314759382667e-17,0.0,0.0,1.0970374251046751e-17,1.6839366019936055e-208,1.213445501291375e-05,1.2134455012983583e-05,2.6492555554939844e-12,-97.75957759577597
7.16265362929407e-17,0.0,0.0,1.3272309382545524e-17,4.043939798920504e-207,1.2465379003378501e-05,1.24653790034634e-05,3.0818886417622843e-12,-97.59957599575995
8.710617557486091e-17,0.0,0.0,1.604863219720629e-17,9.608399666888613e-206,1.28043720492815e-05,1.2804372049384656e-05,3.5834404112255325e-12,-97.43957439574396
1.0586891691305025e-16,0.0,0.0,1.9395278743570538e-17,2.2587328606274006e-204,1.3151602297642622e-05,1.3151602297767887e-05,4.1646028117892045e-12,-97.27957279572796
1.2859749870029216e-16,0.0,0.0,2.3427206265879077e-17,5.253468271264651e-203,1.3507240592416649e-05,1.3507240592568674e-05,4.837680085874829e-12,-97.11957119571196
1.5611372994710737e-16,0.0,0.0,2.828208683555931e-17,1.2089122825398281e-201,1.3871460495936522e-05,1.3871460496120917e-05,5.616824555724606e-12,-96.95956959569595
1.8940620679865978e-16,0.0,0.0,3.4124702639509957e-17,2.752395881308328e-200,1.4244438309909065e-05,1.4244438310132595e-05,6.51830575891541e-12,-96.79956799567995
2.296634267747775e-16,0.0,0.0,4.115217314544716e-17,6.200039286830741e-199,1.4626353095941693e-05,1.4626353096212508e-05,7.56081748142215e-12,-96.63956639566396
2.783133264294089e-16,0.0,0.0,4.960016793993645e-17,1.3818007257480405e-197,1.5017386695578313e-05,1.5017386695906226e-05,8.765827830831414e-12,-96.47956479564795
3.3707045798561054e-16,0.0,0.0,5.975028676633583e-17,3.0469394535239693e-196,1.5417723749821337e-05,1.5417723750218158e-05,1.0157978161977974e-11,-96.31956319563196
4.0799224452860097e-16,0.0,0.0,7.193882088985043e-17,6.647367127676734e-195,1.582755171811881e-05,1.582755171859874e-05,1.176553742018907e-11,-96.15956159561595
4.935460174953487e-16,0.0,0.0,8.656714821540843e-17,1.4348382273266487e-193,1.6247060896791613e-05,1.6247060897371725e-05,1.3620919313260627e-11,-95.99955999559995
5.966888514562643e-16,0.0,0.0,1.0411405954891708e-16,3.06424612281937e-192,1.6676444436879257e-05,1.6676444437580062e-05,1.576127067316975e-11,-95.83955839558396
7.209625776822555e-16,0.0,0.0,1.2515036615010044e-16,6.474582732148111e-191,1.711589836137993e-05,1.711589836222604e-05,1.8229140434394887e-11,-95.67955679556795
8.706067892307006e-16,0.0,0.0,1.5035620058690123e-16,1.3535283509545258e-189,1.7565621581860373e-05,1.7565621582881336e-05,2.107323985099124e-11,-95.51955519555196
1.0506931573467582e-15,0.0,0.0,1.8054149539214014e-16,2.799563754007431e-188,1.8025815914413155e-05,1.802581591564439e-05,2.434930591408568e-11,-95.35955359553596
1.26728497477121e-15,0.0,0.0,2.1667020891439192e-16,5.729026090620632e-187,1.8496686094934633e-05,1.8496686096418587e-05,2.8121081431621722e-11,-95.19955199551995
1.5276265411091796e-15,0.0,0.0,2.5988896710517537e-16,1.159948402117771e-185,1.8978439793700667e-05,1.897843979548818e-05,3.2461426911223707e-11,-95.03955039550395
1.840367826234928e-15,0.0,0.0,3.115609061810087e-16,2.3236139479132404e-184,1.9471287629214094e-05,1.947128763136602e-05,3.745358126498545e-11,-94.87954879548795
2.2158308101242647e-15,0.0,0.0,3.733056369116149e-16,4.60528711579862e-183,1.9975443181299016e-05,1.9975443183888152e-05,4.319259045407801e-11,-94.71954719547196
2.666325025143127e-15,0.0,0.0,4.47046409923873e-16,9.030605713668307e-182,2.0491123003416478e-05,2.049112300652985e-05,4.978692553574833e-11,-94.55954559545594
3.2065211471026863e-15,0.0,0.0,5.350657465918719e-16,1.7520418807058945e-180,2.1018546634174704e-05,2.1018546637916292e-05,5.736031419257497e-11,-94.39954399543996
3.853893026132674e-15,0.0,0.0,6.400710161090543e-16,3.363097967669366e-179,2.1557936608010025e-05,2.155793661250399e-05,6.605381274355535e-11,-94.23954239542395
4.6292403544889895e-15,0.0,0.0,7.652716911823038e-16,6.38707457130061e-178,2.2109518465009482e-05,2.2109518470403994e-05,7.602814889134742e-11,-94.07954079540795
5.557306278511312e-15,0.0,0.0,9.144703082014736e-16,1.2001399363502467e-176,2.267352075985073e-05,2.2673520766322505e-05,8.746636908604266e-11,-93.91953919539195
6.667506725486404e-15,0.0,0.0,1.0921694993588815e-15,2.2311523262529063e-175,2.3250175069831468e-05,2.3250175077591143e-05,1.0057682842256005e-10,-93.75953759537595
7.994791090301204e-15,0.0,0.0,1.3036978616863608e-15,4.10387371769987e-174,2.3839716001961808e-05,2.38397160112603e-05,1.1559656547986779e-10,-93.59953599535996
9.58065727750757e-15,0.0,0.0,1.5553578901787335e-15,7.468376230794328e-173,2.4442381199092485e-05,2.4442381210228502e-05,1.327951095033303e-10,-93.43953439534394
1.1474347997988509e-14,0.0,0.0,1.8545997392665122e-15,1.3447012871940754e-171,2.5058411345050984e-05,2.5058411358379932e-05,1.5247877287896764e-10,-93.27953279532795
1.3734259763761084e-14,0.0,0.0,2.2102252006173153e-15,2.3954818573851286e-170,2.5688050168759584e-05,2.5688050184704068e-05,1.749954880077391e-10,-93.11953119531195
1.642960131090482e-14,0.0,0.0,2.632627009078662e-15,4.2220890043567065e-169,2.633154444730571e-05,2.633154446636794e-05,2.007402545215673e-10,-92.95952959529595
1.9642344325959544e-14,0.0,0.0,3.134069428051964e-15,7.362567940841208e-168,2.6989144007938534e-05,2.698914403071495e-05,2.3016127035989375e-10,-92.79952799527996
2.3469516489701704e-14,0.0,0.0,3.729017038540411e-15,1.2702777158939936e-166,2.7661101728963288e-05,2.766110175616182e-05,2.637668286205002e-10,-92.63952639526394
2.8025895138520535e-14,0.0,0.0,4.434519783027566e-15,2.168380416590645e-165,2.834767353950425e-05,2.8347673571964662e-05,3.0213307139344064e-10,-92.47952479524795
3.3447169455222716e-14,0.0,0.0,5.2706636197293454e-15,3.6621801654245435e-164,2.9049118418111023e-05,2.9049118456828855e-05,3.459127020715645e-10,-92.31952319523195
3.9893650241747075e-14,0.0,0.0,6.261097651558568e-15,6.11943560136498e-163,2.9765698390176216e-05,2.9765698436330964e-05,3.9584476900194915e-10,-92.15952159521595
4.755461922991144e-14,0.0,0.0,7.433650338255113e-15,1.0116970050026026e-161,3.0497678524139506e-05,3.0497678579127777e-05,4.527656459066841e-10,-91.99951999519995
5.665342482084296e-14,0.0,0.0,8.821049414908787e-15,1.654843744954773e-160,3.124532692644786e-05,3.124532699192233e-05,5.176213483729399e-10,-91.83951839518394
6.745344841620606e-14,0.0,0.0,1.046176246601652e-14,2.6781256808406646e-159,3.200891473524401e-05,3.200891481315922e-05,5.914813410171385e-10,-91.67951679516796
8.026508546600306e-14,0.0,0.0,1.240097778753073e-14,4.288173495284835e-158,3.2788716112755485e-05,3.2788716205421547e-05,6.755540068021747e-10,-91.51951519515194
9.545390841021958e-14,0.0,0.0,1.4691748262927932e-14,6.79330596339789e-157,3.358500823635362e-05,3.358500834649928e-05,7.712039685769772e-10,-91.35951359513595
1.1345020529396487e-13,0.0,0.0,1.739632454352698e-14,1.0647739932763149e-155,3.439807128825782e-05,3.439807141910435e-05,8.799714733753436e-10,-91.19951199511995
1.3476011851162922e-13,0.0,0.0,2.0587707926928224e-14,1.6512055051395462e-154,3.522818844385239e-05,3.522818859920022e-05,1.0035940725268961e-09,-91.03951039510395
1.59978643482884e-13,0.0,0.0,2.435145804907853e-14,2.5334495102652836e-153,3.607564585859092e-05,3.6075646042921026e-05,1.1440308553868244e-09,-90.87950879508796
1.8980478776264776e-13,0.0,0.0,2.878779593444735e-14,3.845836457264327e-152,3.694073265345879e-05,3.694073287205138e-05,1.3034895216828728e-09,-90.71950719507194
2.25059237914167e-13,0.0,1.7e-322,3.4014049186957745e-14,5.7761279306833534e-151,3.7823740898964135e-05,3.782374115803742e-05,1.4844566073264835e-09,-90.55950559505595
2.6670493531143397e-13,0.0,6.4387e-320,4.016749326742806e-14,8.583219674649399e-150,3.8724965597632794e-05,3.872496590450522e-05,1.6897312112771223e-09,-90.39950399503995
3.158710238867692e-13,0.0,2.379853e-317,4.740865102288557e-14,1.2619178540528418e-148,3.96447046649746e-05,3.964470502825428e-05,1.922462606933936e-09,-90.23950239502395
3.738807038414369e-13,0.0,8.588015235e-315,5.592512205878315e-14,1.835605604346018e-147,4.058325890889729e-05,4.058325933870312e-05,2.1861921608346372e-09,-90.07950079500795
4.4228360678376295e-13,0.0,3.025776763237e-312,6.593602434638709e-14,2.6417705710795044e-146,4.154093200753773e-05,4.154093251575736e-05,2.484900024456387e-09,-89.91949919499194
5.228934011166498e-13,0.0,1.04083618219879e-309,7.769714282687237e-14,3.761648867123725e-145,4.251803048548395e-05,4.251803108607449e-05,2.8230571119539174e-09,-89.75949759497595
6.17831443425211e-13,0.0,3.4956609198810764e-307,9.150689392889374e-14,5.299426124547426e-144,4.351486368836098e-05,4.3514864397699317e-05,3.2056829280741565e-09,-89.59949599495994
7.295774139952432e-13,6.7e-322,1.1462454854624845e-304,1.077132311043962e-13,7.386638816293303e-143,4.4531743755751456e-05,4.45317445930421e-05,3.6384098666115114e-09,-89.43949439494395
8.610280145507177e-13,2.3605e-319,3.669673263077812e-302,1.2672163498762794e-13,1.0186671900085141e-141,4.5568985592427985e-05,4.5568986580177635e-05,4.127554661006408e-09,-89.27949279492795
1.0155649662345516e-12,8.0997107e-317,1.1470400388219918e-299,1.4900435291008863e-13,1.3899052827584006e-140,4.662690683786567e-05,4.6626908002434984e-05,4.680197735445483e-09,-89.11949119491194
1.1971337284853694e-12,2.7149675145e-314,3.5005088373807524e-297,1.751110766167129e-13,1.876314029032262e-139,4.7705827834012784e-05,4.770582920625759e-05,5.304271277545035e-09,-88.95948959489596
1.4103345678411698e-12,8.889805899157e-312,1.0430021404172472e-294,2.0568127452803867e-13,2.5060704684644933e-138,4.88060715912914e-05,4.880607320730724e-05,6.00865693285119e-09,-88.79948799487994
1.6605278432763817e-12,2.84349467939449e-309,3.0341751108068437e-292,2.4145842623393523e-13,3.311680758382297e-137,4.992796375280223e-05,4.9927965654788504e-05,6.803294107473796e-09,-88.63948639486395
1.9539556453355837e-12,8.884746917357957e-307,8.617821691291796e-290,2.833064425985262e-13,4.32983237598125e-136,5.1071832556709954e-05,5.107183479397204e-05,7.699299958720256e-09,-88.47948479484795
2.297882234426869e-12,2.7118783439858655e-304,2.3897682509150763e-287,3.322285954792526e-13,5.600942771013984e-135,5.223800879678176e-05,5.223801142689259e-05,8.709102255164617e-09,-88.31948319483195
2.700756074094375e-12,8.085890294255817e-302,6.470167006048637e-285,3.89389327264897e-13,7.168340390456655e-134,5.3426825781056856e-05,5.342682887120226e-05,9.846586397786705e-09,-88.15948159481594
3.1723966534079136e-12,2.3551468218233815e-299,1.7103170096439646e-282,4.561393629463693e-13,9.077025116277615e-133,5.463861928862108e-05,5.463862291715709e-05,1.1127258013265999e-08,-87.99947999479994
3.724209744973831e-12,6.701015594099688e-297,4.414069427746088e-280,5.340446070700468e-13,1.1371974768795842e-131,5.587372752446385e-05,5.58737317827182e-05,1.256842265989311e-08,-87.83947839478395
4.369435258413365e-12,1.8624978099078368e-294,1.1122518204046326e-277,6.249193756060433e-13,1.4095992844668563e-130,5.713249107239461e-05,5.7132496066749244e-05,1.4189384326567426e-08,-87.67947679476794
5.123432431230437e-12,5.056888908679279e-292,2.7363302479901353e-275,7.308645895242717e-13,1.7287129551707174e-129,5.84152528459936e-05,5.841525870029062e-05,1.6011664556728482e-08,-87.51947519475195
6.004007758487779e-12,1.3412309156220098e-289,6.572571478745206e-273,8.543116438667349e-13,2.0975751804219568e-128,5.97223580375796e-05,5.9722364895899e-05,1.8059244192609225e-08,-87.35947359473595
7.031791809315443e-12,3.4750111146708295e-287,1.5413580861281212e-270,9.980727646282256e-13,2.518138525191187e-127,6.105415406516717e-05,6.105416209503175e-05,2.035882991170126e-08,-87.19947199471994
8.230671922844774e-12,8.795111319816686e-285,3.5291749905502363e-268,1.1653987772603865e-12,2.9909498560980966e-126,6.241099051739697e-05,6.241099991346767e-05,2.2940147917684428e-08,-87.03947039470395
9.628288730758867e-12,2.1744978546834643e-282,7.889405188358106e-266,1.3600453367134673e-12,3.5148442039147404e-125,6.379321909641694e-05,6.3793230084751e-05,2.5836267353150806e-08,-86.87946879468794
1.1256605531754517e-11,5.251811459789884e-280,1.721934987327808e-263,1.586348811436048e-12,4.086678377915984e-124,6.520119355869266e-05,6.520120640164701e-05,2.9083956222223733e-08,-86.71946719467195
1.3152560759828474e-11,1.239058381037732e-277,3.6693628526100314e-261,1.8493131746863513e-12,4.701130134886308e-123,6.663526965373287e-05,6.66352846556068e-05,3.2724072848608725e-08,-86.55946559465595
1.5358815160082597e-11,2.8556627260011206e-275,7.63424318745901e-259,2.154709438116342e-12,5.350588102271651e-122,6.8095805060705e-05,6.809582257422959e-05,3.680199614970266e-08,-86.39946399463994
1.792460683126213e-11,6.42916477057831e-273,1.550753396402374e-256,2.5091893673881214e-12,6.02515464943832e-121,6.958315932292835e-05,6.958317975672455e-05,4.136809828125841e-08,-86.23946239462394
