1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Aiba 2014,7-Akai 2000,8-Albert 2008,9-Amin 2005,11-Bankston 2007a,12-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Beckermann 2014,16-Bezzina 2003,17-Calloe 2011,18-Casini 2007,19-Chang 2004,20-Chen 2016,21-Cordeiro 2006,22-Crotti 2012a,23-Deschenes 2000,24-Detta 2014,25-Ellinor 2008,26-Ge 2008,27-Gosselin-Badaroudine 2012,28-Groenewegen 2003a,29-Hayashi 2015,30-Hsueh 2009,31-Hu 2007,34-Huang 2009,35-Itoh 2005a,36-Itoh 2005b,38-Juang 2014a,39-Kato 2014,40-Keller 2005,41-Keller 2006,42-Lin 2008,44-Lupoglazoff 2001,45-Makita 2002,46-Makita 2005,47-Makita 2008,48-Makiyama 2008,49-Marangoni 2011,50-Mohler 2004,51-Mok 2003,52-Moreau 2013,53-Nakajima 2015,54-Neu 2010,55-Nguyen 2008,56-Otagiri 2008,57-Rivolta 2001,58-Rossenbacker 2004,59-Ruan 2007,60-Ruan 2010,61-Saber 2015,62-Samani 2009,63-Shuraih 2007,64-Smits 2005a,65-Smits 2005b,66-Sottas 2013,67-Swan 2014,68-Tan 2001,69-Viswanathan 2003,70-Wang 2002,71-Wang 2007a,72-Wang 2007b,73-Wang 2008,74-Wang 2016,75-Wedekind 2001,76-Wehrens 2003,78-Yang 2002,79-Zeng 2013,sum,gauss,x
0.0,4.60799347154e-250,0.0,0.0,1.20338308058e-274,8.17101624502e-28,0.0,0.0,2.86118958643e-18,2.68715882969e-283,5.68637657834e-50,1.53912324475e-10,2.14439431879e-32,2.76192003495e-138,9.18676324234e-13,0.0,9.2662846114e-47,2.94008466479e-15,5.37513395919e-75,0.0,3.17879221555e-07,4.12387770931e-21,4.6080666677e-265,3.54109401008e-212,4.17715095489e-32,5.55304972989e-64,1.53467171735e-12,3.4349370119e-15,1.2962419442e-88,0.0,2.19528111259e-14,1.52952745906e-14,3.43273938124e-18,0.0,6.78757485746e-08,2.04645488471e-16,1.49650555573e-15,4.33383213901e-88,3.67634714224e-11,7.33197883368e-33,3.51626970296e-32,5.26898638273e-14,1.32953122608e-40,5.28195501684e-12,7.47798213508e-86,6.49612216717e-19,1.78567164753e-27,9.21574949007e-71,5.30646136221e-15,6.37573483167e-183,9.64457637987e-32,2.1429133312e-216,0.0,4.93490019755e-292,0.0,2.10436867979e-47,4.09025353323e-32,0.0,2.37335987508e-35,1.17912986519e-10,2.73757792997e-224,5.1026640437e-84,1.00125121861e-46,1.55412514065e-31,1.17036883365e-31,1.24787626462e-106,2.61526780128e-14,1.24787626462e-106,1.2903127498e-25,1.66855649688e-13,0.0,4.92312108997e-08,1.80399022067e-45,4.35302801451e-07,1.47658197462e-07,-93.2795327953
0.0,6.13558150152e-249,0.0,0.0,2.32691694964e-273,1.16187680486e-27,0.0,0.0,3.44875969537e-18,5.45958439979e-282,9.35778513825e-50,1.71917284664e-10,3.37664209605e-32,1.62896863131e-137,1.03095369179e-12,0.0,1.65897217872e-46,3.74381150617e-15,1.62754099978e-74,0.0,3.38696959103e-07,5.66095913452e-21,1.7489332562e-263,2.98975495377e-211,6.00116429607e-32,1.78983203957e-63,1.71924605343e-12,4.07525342264e-15,4.45667914046e-88,0.0,2.62705642716e-14,1.77991909527e-14,4.21154338749e-18,0.0,7.33971233114e-08,2.43886918689e-16,1.94554068115e-15,2.16707967926e-87,4.14291561652e-11,1.17064632328e-32,5.61968943022e-32,6.30655732003e-14,2.31077035606e-40,5.97328099902e-12,2.42113415317e-85,8.21448653276e-19,2.62997404287e-27,2.28567970751e-70,6.45000370149e-15,1.1652413929e-181,1.48360985575e-31,2.00649330058e-215,0.0,1.02003449361e-290,0.0,3.33792826369e-47,5.87541205452e-32,0.0,3.75565941911e-35,1.30024745348e-10,3.54703249819e-223,1.26204798065e-83,2.03233747294e-46,2.294519812e-31,1.84470396404e-31,5.89335082717e-106,3.06037093813e-14,5.89335082717e-106,1.80955183031e-25,1.9135090651e-13,0.0,5.29374344001e-08,3.03976386448e-45,4.65383957038e-07,1.59751864507e-07,-93.1195311953
0.0,8.12130751169e-248,0.0,0.0,4.46781324028e-272,1.65026569115e-27,0.0,0.0,4.15479422233e-18,1.10144284006e-280,1.53817043699e-49,1.91954555422e-10,5.30858904724e-32,9.55890967355e-137,1.15655280322e-12,0.0,2.96504548306e-46,4.76195792158e-15,4.90968761168e-74,0.0,3.60791642073e-07,7.76101197321e-21,6.56524677771e-262,2.51231917391e-210,8.61300134026e-32,5.74044379881e-63,1.92537782463e-12,4.83225695059e-15,1.52630765541e-87,0.0,3.14164820626e-14,2.070358674e-14,5.16382606594e-18,0.0,7.93420436657e-08,2.90496773416e-16,2.52610217306e-15,1.0764086594e-86,4.66675557591e-11,1.86605051354e-32,8.96643953029e-32,7.54345798834e-14,4.00904084095e-40,6.75238927895e-12,7.81025072864e-85,1.03789191042e-18,3.86818647739e-27,5.65381954085e-70,7.83419411921e-15,2.10792083537e-180,2.27899313004e-31,1.86916305852e-214,0.0,2.09384634768e-289,0.0,5.28894330626e-47,8.43114302601e-32,0.0,5.93442336695e-35,1.43335287919e-10,4.56621364653e-222,3.11450934857e-83,4.11477033307e-46,3.38362288242e-31,2.90292441973e-31,2.76915382763e-105,3.57932046986e-14,2.76915382763e-105,2.53492144926e-25,2.19346784426e-13,0.0,5.69056781524e-08,5.1147904003e-45,4.9743155856e-07,1.72793041715e-07,-92.9595295953
0.0,1.06861811689e-246,0.0,0.0,8.51816962844e-271,2.34130202721e-27,0.0,0.0,5.00272222623e-18,2.20648244745e-279,2.52539775458e-49,2.14244675449e-10,8.33272168821e-32,5.58081993113e-136,1.2970043908e-12,0.0,5.29032564554e-46,6.05026745412e-15,1.47555383563e-73,0.0,3.84235646866e-07,1.06265130286e-20,2.43754258231e-260,2.10114059149e-209,1.23491527985e-31,1.83202390717e-62,2.15550620784e-12,5.72670712924e-15,5.20688772983e-87,0.0,3.75452148617e-14,2.4070951729e-14,6.32749500722e-18,0.0,8.57408262172e-08,3.45828350682e-16,3.2757452648e-15,5.31103294313e-86,5.25464542155e-11,2.96971158824e-32,1.42825352679e-31,9.01698738297e-14,6.9430392578e-40,7.63006568083e-12,2.51028360308e-84,1.31029564869e-18,5.68158389268e-27,1.39479496402e-69,9.50841438134e-15,3.77437828578e-179,3.49585230251e-31,1.732339596e-213,0.0,4.26843061123e-288,0.0,8.37138986173e-47,1.20863344789e-31,0.0,9.3635507636e-35,1.57958489885e-10,5.84036071875e-221,7.66899214914e-83,8.3098346621e-46,4.98375185124e-31,4.5608930809e-31,1.29457102917e-104,4.18403888215e-14,1.29457102917e-104,3.54711628667e-25,2.51329322609e-13,0.0,6.11531255956e-08,8.59405560291e-45,5.3156590075e-07,1.86852324355e-07,-92.7995279953
0.0,1.39780137008e-245,0.0,0.0,1.61262988336e-269,3.3179573009e-27,0.0,0.0,6.0205136589e-18,4.38909643141e-278,4.14141792406e-49,2.39031086591e-10,1.30589524475e-31,3.24176611002e-135,1.45400901897e-12,0.0,9.42306617809e-46,7.67858213019e-15,4.41809993727e-73,0.0,4.09105061485e-07,1.45313946119e-20,8.95110608473e-259,1.74894637712e-208,1.76881928742e-31,5.81794056304e-62,2.41233697364e-12,6.78296353925e-15,1.76937448931e-86,0.0,4.48394757759e-14,2.79732725969e-14,7.74857598697e-18,0.0,9.26257810496e-08,4.11477742184e-16,4.24246184052e-15,2.6030368538e-85,5.91413412026e-11,4.71843893594e-32,2.27126683146e-31,1.07712301452e-13,1.20028452974e-39,8.61837446272e-12,8.0388198066e-84,1.65284427336e-18,8.33369354758e-27,3.43178962562e-69,1.15319109238e-14,6.6894327035e-178,5.35488179754e-31,1.5973321866e-212,0.0,8.64141991189e-287,0.0,1.32361892242e-46,1.73086336615e-31,0.0,1.47527278666e-34,1.74018556531e-10,7.42190683615e-220,1.88417756969e-82,1.67392568608e-45,7.33187719296e-31,7.15433330217e-31,6.0214169629e-104,4.88831801953e-14,6.0214169629e-104,4.95796877715e-25,2.87849970818e-13,0.0,6.56979861385e-08,1.44195199225e-44,5.67914052299e-07,2.02005270387e-07,-92.6395263953
0.0,1.81758505252e-244,0.0,0.0,3.03151881635e-268,4.6967119493e-27,0.0,0.0,7.24154090863e-18,8.66933731537e-277,6.7836317872e-49,2.66582396732e-10,2.04335346201e-31,1.87352443318e-134,1.62945521215e-12,0.0,1.6755634018e-45,9.73430468089e-15,1.31793893479e-72,0.0,4.35479851486e-07,1.98457678148e-20,3.25105662654e-257,1.44890181593e-207,2.53100741543e-31,1.83848419003e-61,2.69887053245e-12,8.02959327089e-15,5.98917117647e-86,0.0,5.35149778292e-14,3.24934359154e-14,9.48291507009e-18,0.0,1.00031329175e-07,4.89326320886e-16,5.48749807331e-15,1.26730499844e-84,6.65362493316e-11,7.48472057768e-32,3.6058577062e-31,1.28582541702e-13,2.0713059067e-39,9.73080393819e-12,2.56491802578e-83,2.0832435355e-18,1.22070777264e-26,8.42117711555e-69,1.39757095092e-14,1.17350755148e-176,8.19093454069e-31,1.46532453505e-211,0.0,1.737382566e-285,0.0,2.09057190601e-46,2.47623004518e-31,0.0,2.32099290118e-34,1.91650911627e-10,9.3709519137e-219,4.61891794924e-82,3.36338801373e-45,1.0773536055e-30,1.12045278769e-30,2.78654162696e-103,5.70810305123e-14,2.78654162696e-103,6.92228681163e-25,3.2953409808e-13,0.0,7.05595491883e-08,2.41593790627e-44,6.06610197479e-07,2.18332726015e-07,-92.4795247952
0.0,2.34947254695e-243,0.0,0.0,5.65878219969e-267,6.64089845714e-27,0.0,0.0,8.70560016406e-18,1.70032841532e-275,1.109863102e-48,2.97194853734e-10,3.19221658228e-31,1.07728611013e-133,1.8254394355e-12,0.0,2.97432402877e-45,1.23266844287e-14,3.91682634992e-72,0.0,4.63444031912e-07,2.70690246423e-20,1.16787322219e-255,1.19465498756e-206,3.61798716123e-31,5.7810003406e-61,3.01843280806e-12,9.50007791384e-15,2.01938491163e-85,0.0,6.3826211039e-14,3.77268321647e-14,1.15982296874e-17,0.0,1.07994125872e-07,5.81590468384e-16,7.08890947013e-15,6.12888521814e-84,7.48246778529e-11,1.18534843867e-31,5.71513617721e-31,1.53395127411e-13,3.56804009535e-39,1.09824279615e-11,8.15391869775e-83,2.62357579261e-18,1.78563205924e-26,2.06094690954e-68,1.69248901336e-14,2.0376764384e-175,1.25113385218e-30,1.3373613495e-210,0.0,3.46895986808e-284,0.0,3.29840511917e-46,3.53898903209e-31,0.0,3.64623799054e-34,2.11003158198e-10,1.17555865603e-217,1.12977912869e-81,6.7408517904e-45,1.58119587304e-30,1.75195549235e-30,1.28299919633e-102,6.66181810814e-14,1.28299919633e-102,9.65412310471e-25,3.77090567576e-13,0.0,7.57582405311e-08,4.04206282088e-44,6.47795992407e-07,2.35921170833e-07,-92.3195231952
0.0,3.01906427149e-242,0.0,0.0,1.04887282851e-265,9.37928073413e-27,0.0,0.0,1.04601215451e-17,3.3114321194e-274,1.81372107306e-48,3.3119504878e-10,4.97914638195e-31,6.16306538323e-133,2.04428810915e-12,0.0,5.27077506617e-45,1.55921161502e-14,1.15971860434e-71,0.0,4.93085845316e-07,3.6874097596e-20,4.14944683282e-254,9.80363482088e-206,5.1665933028e-31,1.80883339083e-60,3.37470921003e-12,1.12336358691e-14,6.78229857758e-85,0.0,7.60731971102e-14,4.37831886219e-14,1.41765785543e-17,0.0,1.16553190152e-07,6.90879740862e-16,9.14603992557e-15,2.94429510801e-83,8.41106111586e-11,1.87417292543e-31,9.04320037202e-31,1.82874848834e-13,6.13536855013e-39,1.23900849189e-11,2.58268211567e-82,3.30135824497e-18,2.60842479934e-26,5.03040168406e-68,2.04812877127e-14,3.50217057214e-174,1.90836238723e-30,1.21433938759e-209,0.0,6.87854461306e-283,0.0,5.19851887387e-46,5.0527460343e-31,0.0,5.71986699292e-34,2.32236116582e-10,1.46520125373e-216,2.75728545058e-81,1.3475645969e-44,2.31791438238e-30,2.73500227102e-30,5.87734587428e-102,7.77073947772e-14,5.87734587428e-102,1.344910909e-24,4.31322505854e-13,0.0,8.1315681136e-08,6.75309212386e-44,6.91620936395e-07,2.54863083633e-07,-92.1595215952
0.0,3.8565653424e-241,0.0,0.0,1.93045568672e-264,1.32318939561e-26,0.0,0.0,1.25616020583e-17,6.40375980801e-273,2.96050312334e-48,3.6894286897e-10,7.75409527826e-31,3.50797512856e-132,2.28858185265e-12,0.0,9.32436950161e-45,1.97006831238e-14,3.4209774184e-71,0.0,5.24497946028e-07,5.01665558798e-20,1.45816961661e-252,8.00705537658e-205,7.37063972268e-31,5.63179209563e-60,3.77178200119e-12,1.3276178197e-14,2.26902938049e-84,0.0,9.06093811296e-14,5.0788662704e-14,1.73173339399e-17,0.0,1.25750040606e-07,8.20264864911e-16,1.1785156903e-14,1.40501414348e-82,9.45096412499e-11,2.95846526673e-31,1.42854951075e-30,2.1787592965e-13,1.05311799293e-38,1.39725760284e-11,8.15055579647e-82,4.1508511512e-18,3.80514094196e-26,1.22456088949e-67,2.47666955627e-14,5.95788478811e-173,2.90672987905e-30,1.09700286957e-208,0.0,1.3545258813e-281,0.0,8.18449707083e-46,7.20668846227e-31,0.0,8.9597639299e-34,2.55524945565e-10,1.81444013194e-215,6.71436262747e-81,2.68708506277e-44,3.39385609567e-30,4.26282425887e-30,2.6787373281e-101,9.05942304028e-14,2.6787373281e-101,1.87150779829e-24,4.93139409227e-13,0.0,8.72547484507e-08,1.12663856734e-43,7.38242758871e-07,2.75257329964e-07,-91.9995199952
0.0,4.89728502704e-240,0.0,0.0,3.5280439331e-263,1.86459394485e-26,0.0,0.0,1.50773014237e-17,1.22967500101e-271,4.8267464651e-48,4.1083472058e-10,1.20564948687e-30,1.98659917902e-131,2.56118217462e-12,0.0,1.6467332584e-44,2.48642263608e-14,1.00537265212e-70,0.0,5.57777590778e-07,6.81634028894e-20,5.0681472227e-251,6.50878040975e-204,1.050436349e-30,1.74480596561e-59,4.2141713833e-12,1.56814189947e-14,7.56151382626e-84,0.0,1.07850844578e-13,5.88882315399e-14,2.11407560267e-17,0.0,1.35628837838e-07,9.73357176818e-16,1.51665310401e-14,6.66008181134e-82,1.06150204144e-10,4.6624745856e-31,2.25292125444e-30,2.59404427112e-13,1.80442509074e-38,1.57508849252e-11,2.56280277599e-81,5.21467363093e-18,5.54331114076e-26,2.97303459026e-67,2.9926662109e-14,1.00322799477e-171,4.42115005143e-30,9.85943012053e-208,0.0,2.64893635213e-280,0.0,1.28718542468e-45,1.02684301243e-30,0.0,1.40144778966e-33,2.81060352725e-10,2.23244304662e-214,1.63140856584e-80,5.34453892693e-44,4.96333709804e-30,6.63349308625e-30,1.21471117172e-100,1.05561935302e-13,1.21471117172e-100,2.60140042471e-24,5.63570746479e-13,0.0,9.35996402608e-08,1.87693346691e-43,7.87827822323e-07,2.97209572593e-07,-91.8395183952
0.0,6.18210560826e-239,0.0,0.0,6.40243647231e-262,2.62455880984e-26,0.0,0.0,1.8087247831e-17,2.34467032486e-270,7.86026865081e-48,4.57307046079e-10,1.87165023001e-30,1.11932966401e-130,2.86526084197e-12,0.0,2.90325931263e-44,3.13462834995e-14,2.9436298912e-70,0.0,5.93026835798e-07,9.24979978897e-20,1.74226309031e-249,5.26583793353e-203,1.49553971732e-30,5.37898257014e-59,4.7068806526e-12,1.85121644776e-14,2.5100524612e-83,0.0,1.28287052627e-13,6.82484182835e-14,2.57922884015e-17,0.0,1.46236533747e-07,1.15440137556e-15,1.94933177007e-14,3.13601362731e-81,1.19174941087e-10,7.33600582798e-31,3.54710708773e-30,3.08644378651e-13,3.08621465499e-38,1.77484207017e-11,8.02887761421e-81,6.545797592e-18,8.0644331306e-26,7.19882137945e-67,3.61349869146e-14,1.67209104076e-170,6.71510160457e-30,8.81601317766e-207,0.0,5.14457147589e-279,0.0,2.02221334722e-45,1.46161294637e-30,0.0,2.18890542458e-33,3.09049900584e-10,2.72904386753e-213,3.95508266955e-80,1.06031787357e-43,7.25000717835e-30,1.03060500684e-29,5.48037072178e-100,1.22937042202e-13,5.48037072178e-100,3.61193738908e-24,6.43781235054e-13,0.0,1.00375941181e-07,3.1224498124e-43,8.40551541766e-07,3.20832706087e-07,-91.6795167952
0.0,7.75789344143e-238,0.0,0.0,1.15370218982e-260,3.69009994528e-26,0.0,0.0,2.16866088942e-17,4.43924753836e-269,1.27853973942e-47,5.08840159799e-10,2.90096181341e-30,6.2747985975e-130,3.20433218437e-12,0.0,5.10983866214e-44,3.94743151623e-14,8.58654831554e-70,0.0,6.30352740537e-07,1.25359569985e-19,5.92381636646e-248,4.24010331633e-202,2.12710932856e-30,1.650082326e-58,5.25544580894e-12,2.18418085917e-14,8.29969748554e-83,0.0,1.52493381593e-13,7.90604010112e-14,3.1447716651e-17,0.0,1.57623027877e-07,1.36838375587e-15,2.50226831639e-14,1.46681663864e-80,1.33742196402e-10,1.15238088348e-30,5.57545301491e-30,3.66988298455e-13,5.26912920812e-38,1.99912867755e-11,2.50614492316e-80,8.21000607052e-18,1.17161390029e-25,1.73845995661e-66,4.35990403783e-14,2.75849964768e-169,1.01848977903e-29,7.84276163789e-206,0.0,9.92248278328e-278,0.0,3.17358090902e-45,2.07835980901e-30,0.0,3.41386851985e-33,3.39719415538e-10,3.31461452289e-212,9.56716523541e-80,2.09825819414e-43,1.05776067278e-29,1.5986276861e-29,2.46003261457e-99,1.43095767727e-13,2.46003261457e-99,5.00945709165e-24,7.35087987893e-13,0.0,1.07610691845e-07,5.18709711964e-43,8.96598821189e-07,3.46247316749e-07,-91.5195151952
0.0,9.67782025846e-237,0.0,0.0,2.06433084459e-259,5.18238568093e-26,0.0,0.0,2.59884926686e-17,8.34589796986e-268,2.0772320354e-47,5.6596242907e-10,4.48924208765e-30,3.49973840916e-129,3.58228861248e-12,0.0,8.97815993143e-44,4.96547262833e-14,2.49536057044e-69,0.0,6.69867578092e-07,1.69678472869e-19,1.99210752141e-246,3.39802422312e-201,3.02235395846e-30,5.03690273164e-58,5.86599003581e-12,2.57560671603e-14,2.73367665762e-82,0.0,1.81145710158e-13,9.15435560582e-14,3.83193592682e-17,0.0,1.69841331091e-07,1.62115842901e-15,3.20797227504e-14,6.81511554576e-80,1.50027664834e-10,1.80728069821e-30,8.74910428037e-30,4.36072720785e-13,8.98001402319e-38,2.25085781888e-11,7.79415819254e-80,1.02889214413e-17,1.69981347302e-25,4.18706635794e-66,5.25660527223e-14,4.50441795897e-168,1.54257935667e-29,6.94132164106e-205,0.0,1.90057481071e-276,0.0,4.97518140509e-45,2.95235865697e-30,0.0,5.31662835303e-33,3.73314507066e-10,3.99988886281e-211,2.30911661276e-79,4.14170136508e-43,1.54141901044e-29,2.4757542151e-29,1.09866631174e-98,1.66471322884e-13,1.09866631174e-98,6.93998528342e-24,8.38979750167e-13,0.0,1.1533246087e-07,8.60469768915e-43,9.56164507477e-07,3.73582169224e-07,-91.3595135951
0.0,1.20015584716e-235,0.0,0.0,3.66776947828e-258,7.26994480477e-26,0.0,0.0,3.11272548191e-17,1.55801958437e-266,3.37092997678e-47,6.29254829717e-10,6.93613813221e-30,1.94207229404e-128,4.00343965344e-12,0.0,1.57480315461e-43,6.2391298046e-14,7.22482406281e-69,0.0,7.1168905248e-07,2.29371836504e-19,6.62593696545e-245,2.71030136137e-200,4.2900710883e-30,1.52993856457e-57,6.54528350556e-12,3.0354987347e-14,8.96886407852e-82,0.0,2.15037401241e-13,1.05949494408e-13,4.66634923848e-17,0.0,1.82947736808e-07,1.91959443239e-15,4.10748464744e-14,3.14535832626e-79,1.68226202372e-10,2.82975191752e-30,1.37064377462e-29,5.17819593752e-13,1.52770897039e-37,2.53327101855e-11,2.4151490716e-79,1.28837322617e-17,2.46277139115e-25,1.00576577753e-65,6.33305426398e-14,7.28043226001e-167,2.33305570726e-29,6.11211742993e-204,0.0,3.61528925574e-275,0.0,7.7912117823e-45,4.18964784028e-30,0.0,8.26790606639e-33,4.10102205157e-10,4.79573529574e-210,5.56087763449e-79,8.15446817863e-43,2.24356326794e-29,3.82800802093e-29,4.8818537726e-98,1.93562260384e-13,4.8818537726e-98,9.60381706442e-24,9.57138469655e-13,0.0,1.23571419649e-07,1.42537513482e-42,1.01945386228e-06,4.0297472115e-07,-91.1995119951
0.0,1.47953107227e-234,0.0,0.0,6.47085857788e-257,1.01869055085e-25,0.0,0.0,3.72624011322e-17,2.88807778998e-265,5.46397104881e-47,6.99355906971e-10,1.06998116994e-29,1.07223311755e-127,4.47255483396e-12,0.0,2.75755386187e-43,7.83077762195e-14,2.0840134609e-68,0.0,7.55940522844e-07,3.09668855371e-19,2.17974234754e-243,2.15154174728e-199,6.08341303624e-30,4.624203047e-57,7.30080900424e-12,3.57552746878e-14,2.93111701875e-81,0.0,2.55099050938e-13,1.2256665736e-13,5.67892481506e-17,0.0,1.97002000039e-07,2.27174708159e-15,5.25254648717e-14,1.44200425756e-78,1.88553815746e-10,4.42348239221e-30,2.14369588969e-29,6.14484449961e-13,2.59435671562e-37,2.84997811803e-11,7.45641994368e-79,1.61197758216e-17,3.56330513612e-25,2.40949329805e-65,7.62430847528e-14,1.16473837622e-165,3.52362315852e-29,5.35448342005e-203,0.0,6.82958946343e-274,1.97626258336e-323,1.21881514422e-44,5.9394461639e-30,0.0,1.28388014758e-32,4.50372724436e-10,5.71287690854e-209,1.33621300213e-78,1.60143572034e-42,3.2616717082e-29,5.90939834208e-29,2.1582300799e-97,2.24941999943e-13,2.1582300799e-97,1.32753704602e-23,1.09146347148e-12,0.0,1.32359420053e-07,2.35778969068e-42,1.0866830523e-06,4.34571667265e-07,-91.0395103951
0.0,1.8131631625e-233,0.0,0.0,1.13359763238e-255,1.42581514399e-25,0.0,0.0,4.45831898637e-17,5.31595130181e-264,8.84628622214e-47,7.76967175212e-10,1.64796593407e-29,5.8898882778e-127,4.99491077068e-12,0.0,4.82037162432e-43,9.81755181072e-14,5.98898245339e-68,0.0,8.0275123472e-07,4.17540933422e-19,7.09228795578e-242,1.69989874258e-198,8.61774761589e-30,1.39076026869e-56,8.14083391324e-12,4.20929861861e-14,9.54188742497e-81,0.0,3.02421437648e-13,1.41725546248e-13,6.90692719688e-17,0.0,2.12067524485e-07,2.6870574399e-15,6.70829996439e-14,6.56693119762e-78,2.11249847092e-10,6.90356519224e-30,3.34718198152e-29,7.28712420856e-13,4.3978883383e-37,3.20499735261e-11,2.29365697437e-78,2.01521678224e-17,5.14858644371e-25,5.75700291595e-65,9.17206484533e-14,1.84438822184e-164,5.31423256017e-29,4.66680693367e-202,0.0,1.28126691746e-272,5.73116149176e-322,1.90461595191e-44,8.41151852311e-30,0.0,1.99077946294e-32,4.94441364007e-10,6.76156010794e-208,3.20363426395e-78,3.13704239641e-42,4.7361613288e-29,9.10791162194e-29,9.49302732991e-97,2.61269691101e-13,9.49302732991e-97,1.83301855222e-23,1.24409853783e-12,0.0,1.4173007509e-07,3.89460372456e-42,1.15807965852e-06,4.68529514457e-07,-90.8795087951
0.0,2.20889989873e-232,0.0,0.0,1.97193728096e-254,1.99339768625e-25,0.0,0.0,5.33140562687e-17,9.71603865071e-263,1.43056476196e-46,8.62858992454e-10,2.53415992541e-29,3.21898470126e-126,5.57634285886e-12,0.0,8.41193344187e-43,1.22947288055e-13,1.71468693343e-67,0.0,8.52256558436e-07,5.62269697492e-19,2.28239546428e-240,1.33671065319e-197,1.2195620152e-29,4.16217303213e-56,9.07448913205e-12,4.95266450975e-14,3.09414624292e-80,0.0,3.58282169301e-13,1.63804670599e-13,8.39524775188e-17,0.0,2.28211557924e-07,3.17658437897e-15,8.55664780426e-14,2.97069386232e-77,2.36579371673e-10,1.07566179882e-29,5.21762721917e-29,8.63603322385e-13,7.44190556022e-37,3.60279957996e-11,7.02972389645e-78,2.51727122525e-17,7.42897821844e-25,1.37185760267e-64,1.10258779497e-13,2.89087311966e-163,8.00347162732e-29,4.04667623159e-201,0.0,2.38714111819e-271,1.81371498588e-320,2.97312888481e-44,1.19004363645e-29,0.0,3.08241804906e-32,5.42650552613e-10,7.95117556732e-207,7.66381563131e-78,6.12954549423e-42,6.86905578904e-29,1.40152053232e-28,4.15437539e-96,3.03302593679e-13,4.15437539e-96,2.52815974963e-23,1.41746222614e-12,0.0,1.51718842602e-07,6.42397451927e-42,1.2338832048e-06,5.0501518929e-07,-90.7195071951
0.0,2.67510932426e-231,0.0,0.0,3.40615503128e-253,2.78377709906e-25,0.0,0.0,6.37210024637e-17,1.76333004158e-261,2.31072359212e-46,9.57876948139e-10,3.89075157061e-29,1.7503495368e-125,6.22330198464e-12,0.0,1.46544634978e-42,1.53798516453e-13,4.89098029226e-67,0.0,9.04598234754e-07,7.56196027279e-19,7.26471812115e-239,1.04614732081e-196,1.72416037173e-29,1.23948268069e-55,1.01118555765e-11,5.82408411671e-14,9.99430965816e-80,1.97626258336e-323,4.24176600611e-13,1.89237309904e-13,1.01979302067e-16,0.0,2.4550539615e-07,3.75327439304e-15,1.0900425536e-13,1.33491262665e-76,2.64835828073e-10,1.67329012376e-29,8.11978147871e-29,1.02278722338e-12,1.25704133194e-36,4.04835706693e-11,2.14664267503e-77,3.14183749637e-17,1.07047429288e-24,3.2603443947e-64,1.32445940677e-13,4.48495879339e-162,1.20365775083e-28,3.49102895098e-200,0.0,4.41682345832e-270,5.71569723704e-319,4.6361427354e-44,1.68194345952e-29,0.0,4.76573231481e-32,5.95372049312e-10,9.28983834113e-206,1.8292878449e-77,1.1946293083e-41,9.95066064015e-29,2.15320428918e-28,1.80884251975e-95,3.51910179195e-13,1.80884251975e-95,3.48304917343e-23,1.61428179578e-12,0.0,1.62363112041e-07,1.05809988899e-41,1.31434570633e-06,5.44206679635e-07,-90.5595055951
0.0,3.22057477162e-230,0.0,0.0,5.84215223943e-252,3.88315518558e-25,0.0,0.0,7.61191200268e-17,3.17770891402e-260,3.72805587373e-46,1.06294880563e-09,5.96412418604e-29,9.46944816191e-125,6.94291672306e-12,0.0,2.54860662953e-42,1.92177606384e-13,1.38990867065e-66,0.0,9.59924627825e-07,1.01570641692e-18,2.28702007629e-237,8.14871945902e-196,2.43509035324e-29,3.67293523546e-55,1.12640589413e-11,6.84503893603e-14,3.21566043877e-79,7.1046639872e-321,5.01853676736e-13,2.18519196287e-13,1.23799939694e-16,0.0,2.64024595686e-07,4.43227511916e-15,1.38685757082e-13,5.95864198395e-76,2.96343901879e-10,2.59872268556e-29,1.26151729357e-28,1.21051211797e-12,2.11953410098e-36,4.54719727802e-11,6.53119937081e-77,3.91816654715e-17,1.54038570884e-24,7.72786949066e-64,1.58980380003e-13,6.88716708234e-161,1.80765013214e-28,2.99629665934e-199,0.0,8.11587696122e-269,1.78645936046e-317,7.22165278375e-44,2.37476108574e-29,0.0,7.357621958e-32,6.53009310511e-10,1.07839372892e-204,4.35666263272e-77,2.32238953352e-41,1.43976331008e-28,3.30275320655e-28,7.83591642389e-95,4.08090182446e-13,7.83591642389e-95,4.79327272427e-23,1.837631153e-12,0.0,1.73702294397e-07,1.74033098465e-41,1.39973223845e-06,5.86293712039e-07,-90.399503995
