1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,8-Bankston 2007b,9-Baroudi 2000b,10-Baroudi 2001,11-Casini 2007,12-Deschenes 2000,13-Detta 2014,14-Huang 2009,15-Itoh 2005a,16-Itoh 2005b,18-Lin 2008,20-Lupoglazoff 2001,21-Makita 2002,22-Makiyama 2008,23-Mohler 2004,24-Moreau 2013,25-Neu 2010,26-Nguyen 2008,27-Smits 2005a,28-Smits 2005b,29-Viswanathan 2003,30-Wang 2002,31-Wang 2007a,32-Wang 2007b,33-Wang 2008,34-Wedekind 2001,35-Yang 2002,sum,gauss,x
0.0,0.0,0.0,0.0,0.0,0.0,3.44596912227e-90,3.69485527235e-20,1.95663940964e-71,8.94020895143e-96,4.26219958256e-49,0.0,6.98667321632e-30,2.16289558774e-27,1.67624006474e-35,2.24201093051e-234,1.79422168863e-21,1.58877894442e-73,3.45128905426e-88,7.8572335691e-186,3.50215176504e-61,4.58925907805e-32,0.0,2.78969019543e-74,1.31274088484e-18,2.35736674679e-64,2.23202632211e-71,1.42200658489e-240,2.89541387403e-27,1.42200658489e-240,1.09645159068e-24,4.70267229903e-14,4.70280744751e-14,1.03538410131e-13,-118.559785598
0.0,0.0,0.0,0.0,0.0,0.0,6.81720695241e-90,4.3860298401e-20,3.95482767988e-71,2.09600557651e-95,7.16228332145e-49,0.0,9.2949049551e-30,2.70463222355e-27,2.26890184152e-35,3.22046108845e-233,2.15924323464e-21,3.28053260305e-73,7.95094772996e-88,4.53374274136e-185,6.40212282019e-61,6.26832070805e-32,0.0,5.55217335999e-74,1.52170567795e-18,4.1986643157e-64,4.52996749304e-71,1.49843498709e-239,3.6857659293e-27,1.49843498709e-239,1.34684890298e-24,5.30094171619e-14,5.30109848884e-14,1.15666790935e-13,-118.399783998
0.0,0.0,0.0,0.0,0.0,0.0,1.34708659301e-89,5.2044934526e-20,7.98101316865e-71,4.90564353715e-95,1.2020244536e-48,0.0,1.23574359045e-29,3.38051778509e-27,3.06919921126e-35,4.59513098893e-232,2.59744539317e-21,6.76267362605e-73,1.8284450372e-87,2.60648826735e-184,1.16874326698e-60,8.55537889531e-32,0.0,1.10341727425e-73,1.76337650318e-18,7.46929256109e-64,9.17901277103e-71,1.57097118023e-238,4.68935880478e-27,1.57097118023e-238,1.65371030339e-24,5.97353873365e-14,5.9737205357e-14,1.29186044964e-13,-118.239782398
0.0,0.0,0.0,0.0,0.0,0.0,2.65875603277e-89,6.173309986e-20,1.60805975671e-70,1.14619452732e-94,2.01474089213e-48,0.0,1.64180158489e-29,4.22338405596e-27,4.14919960335e-35,6.51294251459e-231,3.12327825548e-21,1.39182837455e-72,4.19730345735e-87,1.49302254846e-183,2.13069027442e-60,1.16682760436e-31,0.0,2.18970826741e-73,2.04278272607e-18,1.32718694837e-63,1.85695755732e-70,1.63867393792e-237,5.96304091631e-27,1.63867393792e-237,2.02960314938e-24,6.72946720717e-14,6.72967797128e-14,1.44252131617e-13,-118.079780798
0.0,0.0,0.0,0.0,0.0,0.0,5.24149772728e-89,7.31965206949e-20,3.23489384206e-70,2.67349553293e-94,3.37263382526e-48,0.0,2.17982618569e-29,5.27400176473e-27,5.6057465325e-35,9.16972060619e-230,3.75400046685e-21,2.85986894016e-72,9.61798898573e-87,8.52096242841e-183,3.87906990613e-60,1.59020659018e-31,0.0,4.33912794698e-73,2.36571292552e-18,2.35542374701e-63,3.75070662898e-70,1.70063413098e-236,7.57863039692e-27,1.70063413098e-236,2.48985447433e-24,7.57879256402e-14,7.57903683062e-14,1.61038085032e-13,-117.919779198
0.0,0.0,0.0,0.0,0.0,0.0,1.03211063777e-88,8.67552018978e-20,6.49727990549e-70,6.22528708758e-94,5.63849595923e-48,0.0,2.89222416811e-29,6.58297656913e-27,7.56889474172e-35,1.28243236794e-228,4.51021619499e-21,5.86677947074e-72,2.20000480368e-86,4.84532179387e-182,7.0524654967e-60,2.1656078153e-31,0.0,8.58595035913e-73,2.73882729547e-18,4.1753252479e-63,7.56361351864e-70,1.75599490279e-235,9.62680729047e-27,1.75599490279e-235,3.05314859164e-24,8.53276336406e-14,8.53304637364e-14,1.79735836301e-13,-117.759777598
0.0,0.0,0.0,0.0,0.0,0.0,2.02997666515e-88,1.02785853361e-19,1.30291719026e-69,1.44709850581e-93,9.41459078363e-48,0.0,3.83487248073e-29,8.21309207522e-27,1.02131886486e-34,1.78160879395e-227,5.41651301394e-21,1.2015631026e-71,5.02329207014e-86,2.74516397806e-181,1.28044348601e-59,2.94703625255e-31,0.0,1.69646150326e-72,3.16978635022e-18,7.39257755557e-63,1.52282738347e-69,1.80397131104e-234,1.22220045659e-26,1.80397131104e-234,3.74225225221e-24,9.60394634645e-14,9.6042741457e-14,2.00558224888e-13,-117.599775998
0.0,0.0,0.0,0.0,0.0,0.0,3.98795065602e-88,1.21731760001e-19,2.6086495854e-69,3.35811523579e-93,1.56994238163e-47,0.0,5.08134630603e-29,1.02422039078e-26,1.37727327859e-34,2.45861050996e-226,6.50221933096e-21,2.45689496951e-71,1.14492932365e-85,1.54962155568e-180,2.32159222807e-59,4.00747252603e-31,0.0,3.34710520673e-72,3.66739824757e-18,1.3073316714e-62,3.06109734669e-69,1.84386880925e-233,1.55085508276e-26,1.84386880925e-233,4.58489417555e-24,1.0806376407e-13,1.08067559707e-13,2.23741218306e-13,-117.439774398
0.0,0.0,0.0,0.0,0.0,0.0,7.82532611202e-88,1.44114337785e-19,5.21468848845e-69,7.77950357022e-93,2.61462898707e-47,0.0,6.72845809399e-29,1.2766812722e-26,1.85613161767e-34,3.37028501294e-225,7.8023033587e-21,5.01556411025e-71,2.60491990486e-85,8.71554797137e-180,4.2035628818e-59,5.44546581635e-31,0.0,6.59423525034e-72,4.24178736458e-18,2.30919171674e-62,6.1433989489e-69,1.87509996127e-232,1.9668380729e-26,1.87509996127e-232,5.61483132642e-24,1.21557231e-13,1.2156162471e-13,2.49546360985e-13,-117.279772798
0.0,0.0,0.0,0.0,0.0,0.0,1.5337304983e-87,1.70546658199e-19,1.04076981608e-68,1.79914830088e-92,4.34891101646e-47,0.0,8.90350896627e-29,1.59064733231e-26,2.49992681669e-34,4.58926391893e-224,9.35843960827e-21,1.02222422423e-70,5.91610015172e-85,4.88399755247e-179,7.60072880089e-59,7.39399113801e-31,0.0,1.29726657578e-71,4.90458712587e-18,4.07397645558e-62,1.23096417049e-68,1.89719882701e-231,2.49307077641e-26,1.89719882701e-231,6.87314099197e-24,1.36694754224e-13,1.36699838723e-13,2.78263475311e-13,-117.119771198
0.0,0.0,0.0,0.0,0.0,0.0,3.00254552433e-87,2.0174926985e-19,2.0739328988e-68,4.15375455789e-92,7.22428820734e-47,0.0,1.17737752051e-28,1.98092329414e-26,3.36492742142e-34,6.20753172311e-223,1.12202735557e-20,2.08001151078e-70,1.3412264451e-84,2.72689156727e-178,1.37245782113e-58,1.00323395445e-30,0.0,2.54837736707e-71,5.66916049714e-18,7.17895703152e-62,2.46256226441e-68,1.90983252725e-230,3.1584152076e-26,1.90983252725e-230,8.40978575437e-24,1.53671468174e-13,1.53677350313e-13,3.1021364e-13,-116.959769598
0.0,0.0,0.0,0.0,0.0,0.0,5.87116231418e-87,2.38568699688e-19,4.12618225466e-68,9.57356053906e-92,1.19854321396e-46,0.0,1.55589100352e-28,2.4658335674e-26,4.52641101358e-34,8.34054386579e-222,1.3446920637e-20,4.22550379132e-70,3.03524774882e-84,1.51695253286e-177,2.47484986048e-58,1.36020675179e-30,0.0,4.9988254107e-71,6.55085202653e-18,1.26353858449e-61,4.91851661884e-68,1.91280958643e-229,3.99919378567e-26,1.91280958643e-229,1.02855081227e-23,1.72705025326e-13,1.72711828204e-13,3.45752473453e-13,-116.799767998
0.0,0.0,0.0,0.0,0.0,0.0,1.14670712822e-86,2.81999078667e-19,8.19626151528e-68,2.20274860191e-91,1.98589564348e-46,0.0,2.05471452192e-28,3.06804839252e-26,6.08502198734e-34,1.11319001765e-220,1.61087421964e-20,8.57007140699e-70,6.85664446644e-84,8.40790517906e-177,4.45661162639e-58,1.8428374833e-30,0.0,9.79133516538e-71,7.56727584807e-18,2.22126297829e-61,9.80812926673e-68,1.90608476115e-228,5.06109265758e-26,1.90608476115e-228,1.2574123208e-23,1.94038116835e-13,1.94045982231e-13,3.85273752376e-13,-116.639766398
0.0,0.0,0.0,0.0,0.0,0.0,2.2370458032e-86,3.33207408981e-19,1.6255371543e-67,5.05958818639e-91,3.28626998938e-46,0.0,2.71164418451e-28,3.81560135583e-26,8.17523407449e-34,1.47585518324e-219,1.92894486181e-20,1.73533598564e-69,1.54616046173e-83,4.64317775748e-176,8.01432226431e-58,2.49487364492e-30,0.0,1.91507410571e-70,8.73864466502e-18,3.90027979767e-61,1.95273510516e-67,1.88976018416e-227,6.40154408282e-26,1.88976018416e-227,1.53652917875e-23,2.17941266121e-13,2.17950357278e-13,4.29213398845e-13,-116.479764798
0.0,0.0,0.0,0.0,0.0,0.0,4.3590432631e-86,3.93563073761e-19,3.21878291773e-67,1.16017684831e-90,5.43117942547e-46,0.0,3.57620827756e-28,4.74314200494e-26,1.09766071255e-33,1.94364835816e-218,2.30885888067e-20,3.50813172909e-69,3.48035017953e-83,2.554785877e-175,1.43924555213e-57,3.37512203618e-30,0.0,3.74023568866e-70,1.00881454143e-17,6.84031125737e-61,3.88155372428e-67,1.86408278356e-226,8.09270678515e-26,1.86408278356e-226,1.87678728657e-23,2.44715923897e-13,2.44726428713e-13,4.78053872216e-13,-116.319763198
0.0,0.0,0.0,0.0,0.0,0.0,8.48401487698e-86,4.64672287233e-19,6.36356037631e-67,2.65577946703e-90,8.96456358673e-46,0.0,4.71326433471e-28,5.89347714604e-26,1.4728751117e-33,2.54267677397e-217,2.76244956701e-20,7.08045879671e-69,7.8201803765e-83,1.40057185345e-174,2.58112520164e-57,4.56257285996e-30,0.0,7.29427402348e-70,1.16423680879e-17,1.19823025147e-60,7.70323211438e-67,1.82943806816e-225,1.02251922647e-25,1.82943806816e-225,2.29139749632e-23,2.74697895986e-13,2.74710030674e-13,5.32329005694e-13,-116.159761598
0.0,0.0,0.0,0.0,0.0,0.0,1.64932257112e-85,5.48418295655e-19,1.25609458642e-66,6.06902060888e-90,1.4777747633e-45,0.0,6.20768513721e-28,7.31946644394e-26,1.97512054493e-33,3.3041832513e-216,3.30377695756e-20,1.42672441934e-68,1.75402607398e-82,7.65011516727e-174,4.62263206622e-57,6.16324670531e-30,0.0,1.42047926191e-69,1.34317950637e-17,2.09647173324e-60,1.52631960238e-66,1.78634049773e-224,1.29127211627e-25,1.78634049773e-224,2.79638494968e-23,3.08261138417e-13,3.08275151696e-13,5.92629331222e-13,-115.999759998
0.0,0.0,0.0,0.0,0.0,0.0,3.20260754387e-85,6.47008269476e-19,2.47547310652e-66,1.38453521053e-89,2.4329401816e-45,0.0,8.17045900404e-28,9.08635265164e-26,2.646983102e-33,4.26517253707e-215,3.94953961919e-20,2.87019878806e-68,3.92717963383e-82,4.16334349232e-173,8.26752782206e-57,8.31933664944e-30,0.0,2.76221474809e-69,1.54913592909e-17,3.66371816504e-60,3.0194169896e-66,1.73542077435e-223,1.62979385426e-25,1.73542077435e-223,3.4111798558e-23,3.45821957702e-13,3.458381356e-13,6.59607940439e-13,-115.839758398
0.0,0.0,0.0,0.0,0.0,0.0,6.21148986882e-85,7.63027977593e-19,4.87088386502e-66,3.15317581467e-89,4.00035661477e-45,0.0,1.07466256398e-27,1.12746247483e-25,3.54518261261e-33,5.4690084218e-214,4.71956120709e-20,5.76470444953e-68,8.77709777081e-82,2.25750231749e-172,1.47661774688e-56,1.12214053965e-29,0.0,5.36351748234e-69,1.78610807997e-17,6.39498337391e-60,5.96356314146e-66,1.67741049337e-222,2.05596724484e-25,1.67741049337e-222,4.15933040788e-23,3.87843657958e-13,3.87862329304e-13,7.33986934009e-13,-115.679756798
0.0,0.0,0.0,0.0,0.0,0.0,1.20332178444e-84,8.9950550861e-19,9.56909863408e-66,7.16887747743e-89,6.56916360258e-45,0.0,1.41255925966e-27,1.39835341703e-25,4.74521540794e-33,6.9659457739e-213,5.63736511732e-20,1.15594002987e-67,1.9581526862e-81,1.21962370688e-171,2.63370169661e-56,1.51246458142e-29,0.0,1.03994813427e-68,2.05867922726e-17,1.11491330187e-59,1.17596301834e-65,1.61312467606e-221,2.59219888504e-25,1.61312467606e-221,5.06936269219e-23,4.34841680633e-13,4.34863223356e-13,8.16564516525e-13,-115.519755198
0.0,0.0,0.0,0.0,0.0,0.0,2.32842211702e-84,1.05998550508e-18,1.87692958996e-65,1.62709502953e-88,1.07737163997e-44,0.0,1.85545370606e-27,1.73354110358e-25,6.34750618391e-33,8.81355453055e-212,6.73085287987e-20,2.31412464795e-67,4.36081453626e-81,6.56500712123e-171,4.69106190864e-56,2.03705418446e-29,0.0,2.01346172569e-68,2.37209658543e-17,1.94145393124e-59,2.31518991296e-65,1.54344276566e-220,3.26654812078e-25,1.54344276566e-220,6.17581741773e-23,4.87389287115e-13,4.87414135437e-13,9.08222799555e-13,-115.359753598
0.0,0.0,0.0,0.0,0.0,0.0,4.50023913072e-84,1.24861560907e-18,3.67568786702e-65,3.68666323572e-88,1.76467646049e-44,0.0,2.43558034424e-27,2.14809598287e-25,8.4855542209e-33,1.10769861233e-210,8.03310466148e-20,4.62520919257e-67,9.69424805071e-81,3.52092064322e-170,8.34414469405e-56,2.74157010757e-29,0.0,3.89264496967e-68,2.73236549995e-17,3.37673825221e-59,4.55076798226e-65,1.46928870486e-219,4.11413382012e-25,1.46928870486e-219,7.52049924757e-23,5.46123839373e-13,5.4615249205e-13,1.0099363813e-12,-115.199751998
0.0,0.0,0.0,0.0,0.0,0.0,8.68767180892e-84,1.47024708576e-18,7.18692250876e-65,8.33897759576e-88,2.88674709719e-44,0.0,3.19494722469e-27,2.66057536869e-25,1.13367135311e-32,1.3829027386e-209,9.58332343433e-20,9.22930927874e-67,2.1512262401e-80,1.88143389284e-169,1.48217188063e-55,3.68702038113e-29,0.0,7.51477412538e-68,3.14635669924e-17,5.86613456195e-59,8.93074894727e-65,1.39161072166e-218,5.17888634356e-25,1.39161072166e-218,9.15398163381e-23,6.11753739192e-13,6.11786768932e-13,1.12278177765e-12,-115.039750398
0.0,0.0,0.0,0.0,0.0,0.0,1.67519419755e-83,1.73055190136e-18,1.40301073312e-64,1.88300266743e-87,4.71624627226e-44,0.0,4.18826167371e-27,3.29381947552e-25,1.51364493392e-32,1.71498833717e-208,1.14279480951e-19,1.83865482875e-66,4.76522588979e-80,1.00169009899e-168,2.62918650223e-55,4.95485702918e-29,0.0,1.44862770209e-67,3.62192838434e-17,1.01786682463e-58,1.74983131012e-64,1.31136143582e-217,6.51572818876e-25,1.31136143582e-217,1.1137418571e-22,6.85066092408e-13,6.85104156636e-13,1.24794778645e-12,-114.879748797
0.0,0.0,0.0,0.0,0.0,0.0,3.22641964022e-83,2.03615888904e-18,2.73459312993e-64,4.24470832132e-87,7.69534870383e-44,0.0,5.4867202479e-27,4.07592668746e-25,2.0197179735e-32,2.11266294218e-207,1.3621965178e-19,3.65699529105e-66,1.05367419969e-79,5.31360773148e-168,4.65747250223e-55,6.65374455771e-29,0.0,2.78847887889e-67,4.16806516103e-17,1.76406349804e-58,3.42302128955e-64,1.22947885882e-216,8.19328667101e-25,1.22947885882e-216,1.3544724856e-22,7.66935170949e-13,7.66979024116e-13,1.38674687426e-12,-114.719747197
0.0,0.0,0.0,0.0,0.0,0.0,6.20683905691e-83,2.39481204877e-18,5.32154987862e-64,9.55220335342e-87,1.25401931313e-43,0.0,7.18291484415e-27,5.04144784255e-25,2.6933161072e-32,2.58522750171e-206,1.62304538988e-19,7.26175818748e-66,2.32570510807e-79,2.80838917592e-167,8.23920457153e-55,8.92854162111e-29,0.0,5.35978848619e-67,4.79503608274e-17,3.05366775371e-58,6.68541131763e-64,1.14686880082e-215,1.02972665461e-24,1.14686880082e-215,1.64651985939e-22,8.58331752521e-13,8.58382260165e-13,1.54062768333e-12,-114.559745597
0.0,0.0,0.0,0.0,0.0,0.0,1.19265286244e-82,2.81555450169e-18,1.033944553e-63,2.14594237369e-86,2.04091180682e-43,0.0,9.39717920417e-27,6.23284801331e-25,3.58933344701e-32,3.14243880696e-205,1.93304052207e-19,1.43963485383e-65,5.12422740508e-79,1.47889309811e-166,1.45554740342e-54,1.19722103324e-28,0.0,1.0287211346e-66,5.51457437086e-17,5.27975375511e-58,1.30362229454e-63,1.06438912141e-214,1.29346407656e-24,1.06438912141e-214,2.00066741923e-22,9.60333425368e-13,9.60391580172e-13,1.71118876524e-12,-114.399743997
0.0,0.0,0.0,0.0,0.0,0.0,2.28903042057e-82,3.30894216726e-18,2.00571884904e-63,4.81272825732e-86,3.31732745503e-43,0.0,1.22857929182e-26,7.70229483733e-25,4.78046522082e-32,3.79432389395e-204,2.30128625761e-19,2.84941764496e-65,1.12700953455e-78,7.75939686475e-166,2.56787277433e-54,1.60415953052e-28,0.0,1.97159356468e-66,6.34008171455e-17,9.11779593006e-58,2.53793526875e-63,9.82836171687e-214,1.62388548941e-24,9.82836171687e-214,2.42993114003e-22,1.0741359539e-12,1.07420289403e-12,1.90019365767e-12,-114.239742397
0.0,0.0,0.0,0.0,0.0,0.0,4.38816564324e-82,3.8872918616e-18,3.8846916839e-63,1.07751522456e-85,5.38513431612e-43,0.0,1.6051579109e-26,9.5138452941e-25,6.36291906908e-32,4.55094389328e-203,2.73854399927e-19,5.63057896689e-65,2.47429930401e-78,4.05630720726e-165,4.5240430898e-54,2.14783136776e-28,0.0,3.77317406229e-66,7.28686043129e-17,1.57271628295e-57,4.9330375102e-63,9.02933677677e-213,2.03762867318e-24,9.02933677677e-213,2.95001465861e-22,1.20106581004e-12,1.20114284009e-12,2.10958743126e-12,-114.079740797
0.0,0.0,0.0,0.0,0.0,0.0,8.40249766141e-82,4.5649692412e-18,7.5120202443e-63,2.40832048037e-85,8.73069524205e-43,0.0,2.09575845493e-26,1.1746118417e-24,8.46393881767e-32,5.42210684328e-202,3.25752828249e-19,1.11081870832e-64,5.42253449077e-78,2.11273683699e-164,7.95950470739e-54,2.87363902355e-28,0.0,7.2105103983e-66,8.37237719563e-17,2.70953779929e-57,9.57311794205e-63,8.25324214806e-212,2.55542593551e-24,8.25324214806e-212,3.5798557061e-22,1.34259398506e-12,1.34268259991e-12,2.34151484509e-12,-113.919739197
0.0,0.0,0.0,0.0,0.0,0.0,1.60704384822e-81,5.35872285099e-18,1.45034271274e-62,5.37358263632e-85,1.41366078092e-42,0.0,2.73447263183e-26,1.44955603507e-24,1.12517094972e-31,6.41703148675e-201,3.87325473232e-19,2.18789514604e-64,1.18625446622e-77,1.09640665078e-163,1.3984644676e-53,3.84187872703e-28,0.0,1.37592541729e-65,9.61656252448e-17,4.66255921149e-57,1.8548018319e-62,7.50563323664e-211,3.20309755392e-24,7.50563323664e-211,4.34228185753e-22,1.50035120746e-12,1.50045311958e-12,2.59834026201e-12,-113.759737597
0.0,0.0,0.0,0.0,0.0,0.0,3.07001849611e-81,6.28807149622e-18,2.79574925902e-62,1.19693998216e-84,2.28604977543e-42,0.0,3.56545390335e-26,1.7880431113e-24,1.49483888196e-31,7.54396697693e-200,4.60344881221e-19,4.30232299294e-64,2.59047165959e-77,5.66904114793e-163,2.45370817395e-53,5.13256547171e-28,0.0,2.62176341009e-65,1.10421507487e-16,8.01378748935e-57,3.58795293653e-62,6.79116223938e-210,4.01278273284e-24,6.79116223938e-210,5.26479710315e-22,1.67614470416e-12,1.67626187462e-12,2.88266948857e-12,-113.599735997
0.0,0.0,0.0,0.0,0.0,0.0,5.8579842044e-81,7.37575326161e-18,5.38070885611e-62,2.66158049855e-84,3.69207272473e-42,0.0,4.64584762437e-26,2.20456702441e-24,1.98472408527e-31,8.80977661329e-199,5.46902576947e-19,8.44642063692e-64,5.64683733579e-77,2.92051370453e-162,4.29932686255e-53,6.85180116213e-28,0.0,4.98840632815e-65,1.26750658098e-16,1.37573757253e-56,6.92948683873e-62,6.11356998957e-209,5.02446400082e-24,6.11356998957e-209,6.38052490276e-22,1.8719766551e-12,1.87211132906e-12,3.1973737193e-12,-113.439734397
0.0,0.0,0.0,0.0,0.0,0.0,1.11647586566e-80,8.64824576959e-18,1.03393791718e-61,5.90834200563e-84,5.95523499588e-42,0.0,6.04956277952e-26,2.7168832232e-24,2.63351486353e-31,1.0219497063e-197,6.494653925e-19,1.65552440555e-63,1.22873196671e-76,1.49906539558e-161,7.52287940509e-53,9.14017291388e-28,0.0,9.47763247757e-65,1.45448589053e-16,2.35894432284e-56,1.33616633583e-61,5.47570051211e-208,6.28785393384e-24,5.47570051211e-208,7.7293383293e-22,2.09006450522e-12,2.0902192523e-12,3.54561578104e-12,-113.279732797
0.0,0.0,0.0,0.0,0.0,0.0,2.12541833045e-80,1.0136368727e-17,1.98364122251e-61,1.30933397329e-83,9.59338010274e-42,0.0,7.87212361452e-26,3.34673234338e-24,3.49221752271e-31,1.17758878072e-196,7.70941548236e-19,3.23960198663e-63,2.66891341058e-76,7.66643752361e-161,1.31454003347e-52,1.21838201441e-27,0.0,1.79807426249e-64,1.66852047798e-16,4.04002542305e-56,2.57232057829e-61,4.87953571173e-207,7.86472900616e-24,4.87953571173e-207,9.35921378895e-22,2.33286331305e-12,2.33304107335e-12,3.93087889093e-12,-113.119731197
0.0,0.0,0.0,0.0,0.0,0.0,4.0414149434e-80,1.18759814818e-17,3.79966651158e-61,2.89663674774e-83,1.54343552693e-41,0.0,1.02369059432e-25,4.12072216247e-24,4.62803548183e-31,1.34789885616e-195,9.14758138995e-19,6.32908478048e-63,5.78678381491e-76,3.90641441508e-160,2.29387429523e-52,1.62290072429e-27,0.0,3.40631733201e-64,1.91344643215e-16,6.91090337481e-56,4.94418569074e-61,4.3262471924e-206,9.83181490171e-24,4.3262471924e-206,1.13278517947e-21,2.60309033129e-12,2.60329446782e-12,4.35699816011e-12,-112.959729597
0.0,0.0,0.0,0.0,0.0,0.0,7.67567191322e-80,1.39087902317e-17,7.26677195283e-61,6.3972956875e-83,2.47998711895e-41,0.0,1.33031476603e-25,5.07140190974e-24,6.12945628653e-31,1.53257049209e-194,1.08495195317e-18,1.23447800771e-62,1.25246465762e-75,1.98323746583e-159,3.99734372304e-52,2.16012973856e-27,0.0,6.44365534111e-64,2.19363221027e-16,1.18078236708e-55,9.48788844087e-61,3.8162619371e-205,1.22843515746e-23,3.8162619371e-205,1.37046165748e-21,2.90375203312e-12,2.90398639147e-12,4.82819509656e-12,-112.799727997
0.0,0.0,0.0,0.0,0.0,0.0,1.45610704196e-79,1.62832817281e-17,1.38755841354e-60,1.41044969881e-82,3.97973770316e-41,0.0,1.72762309459e-25,6.23857025288e-24,8.11291832482e-31,1.73094442134e-193,1.28627587076e-18,2.40391434431e-62,2.70594614359e-75,1.00318912091e-158,6.95631843459e-52,2.8730760696e-27,0.0,1.21716433977e-63,2.51405085939e-16,2.01506570943e-55,1.8178141545e-60,3.34933846228e-204,1.53404957119e-23,3.34933846228e-204,1.65728561568e-21,3.23817381684e-12,3.23844279316e-12,5.34911538231e-12,-112.639726397
0.0,0.0,0.0,0.0,0.0,0.0,2.75907902885e-79,1.90558028424e-17,2.64529866493e-60,3.10439924778e-82,6.37827978611e-41,0.0,2.24208710602e-25,7.67086702135e-24,1.07315421331e-30,1.94198243123e-192,1.52432345656e-18,4.67355984249e-62,5.8357713136e-75,5.055948024e-158,1.2089086793e-51,3.8185090206e-27,0.0,2.29580953874e-63,2.88036180125e-16,3.43473220003e-55,3.47723871909e-60,2.9246500868e-203,1.91467542251e-23,2.9246500868e-203,2.00326762728e-21,3.61003264316e-12,3.6103412615e-12,5.92487022492e-12,-112.479724797
0.0,0.0,0.0,0.0,0.0,0.0,5.22190440641e-79,2.22918082561e-17,5.03514340478e-60,6.82112998932e-82,1.02093190037e-40,0.0,2.9078021409e-25,9.42770928166e-24,1.41865582504e-30,2.16424777186e-191,1.80567479418e-18,9.07130594477e-62,1.25632739075e-74,2.53883267345e-157,2.09803929559e-51,5.0713072567e-27,0.0,4.32406497019e-63,3.29900341448e-16,5.84764319946e-55,6.64086494166e-60,2.54087210649e-202,2.38846864384e-23,2.54087210649e-202,2.42042553122e-21,4.02339288173e-12,4.02374688201e-12,6.56108160945e-12,-112.319723197
0.0,0.0,0.0,0.0,0.0,0.0,9.87160190711e-79,2.60673018496e-17,9.56891439275e-60,1.49621454237e-81,1.63205230949e-40,0.0,3.76865267106e-25,1.15816451252e-23,1.87422547105e-30,2.39589714937e-190,2.13806710489e-18,1.75786293277e-61,2.69980774846e-74,1.27021503279e-156,3.63613351607e-51,6.73016070169e-27,0.0,8.13239162078e-63,3.77729780317e-16,9.94381796554e-55,1.26625129884e-59,2.19626991997e-201,2.9779166535e-23,2.19626991997e-201,2.92318040098e-21,4.48274566887e-12,4.48315160698e-12,7.26393180555e-12,-112.159721597
0.0,0.0,0.0,0.0,0.0,0.0,1.86397587952e-78,3.04705011559e-17,1.81562932295e-59,3.27634937249e-81,2.60564632337e-40,0.0,4.88108382356e-25,1.42212139096e-23,2.47455154886e-30,2.63468604896e-189,2.53059427349e-18,3.40089630221e-61,5.7914631553e-74,6.33187173747e-156,6.29320829782e-51,8.92504371101e-27,0.0,1.52726386492e-62,4.32356931421e-16,1.68892272895e-54,2.41057292708e-59,1.88878548721e-200,3.71085637241e-23,1.88878548721e-200,3.52882930653e-21,4.99305210505e-12,4.99351746666e-12,8.04021751564e-12,-111.999719997
0.0,0.0,0.0,0.0,0.0,0.0,3.5154982171e-78,3.56037585911e-17,3.43957988711e-59,7.16218163356e-81,4.15471225173e-40,0.0,6.31764631741e-25,1.74544202466e-23,3.26513433868e-30,2.87798868435e-188,2.99394007297e-18,6.56893491424e-61,1.24013568181e-73,3.14484076859e-155,1.0877033662e-50,1.1827002165e-26,0.0,2.86404335222e-62,4.94727856083e-16,2.86517208091e-54,4.58169062603e-59,1.616119894e-199,4.62172781345e-23,1.616119894e-199,4.25810949952e-21,5.5597906502e-12,5.56032398008e-12,8.89740908334e-12,-111.839718397
0.0,0.0,0.0,0.0,0.0,0.0,6.62258307464e-78,4.15857781382e-17,6.50574905263e-59,1.56300095714e-80,6.61622897243e-40,0.0,8.1715274297e-25,2.14129513955e-23,4.30561786912e-30,3.12283329852e-187,3.54065065656e-18,1.2667465065e-60,2.65079142137e-73,1.55624118371e-154,1.8773918131e-50,1.56609609968e-26,0.0,5.36308669257e-62,5.65917392799e-16,4.8548515669e-54,8.69433482783e-59,1.37581022006e-198,5.75311688219e-23,1.37581022006e-198,5.13587138782e-21,6.18900910612e-12,6.18962015515e-12,9.8437152179e-12,-111.679716797
0.0,0.0,0.0,0.0,0.0,0.0,1.24612579665e-77,4.85541718378e-17,1.22857848974e-58,3.40511627671e-80,1.0522627453e-39,0.0,1.05623381565e-24,2.62572946714e-23,5.67413665151e-30,3.36595286721e-186,4.18545278412e-18,2.43880827034e-60,5.65597338035e-73,7.67302898257e-154,3.23597716196e-50,2.07224712959e-26,0.0,1.00281256236e-61,6.47146277982e-16,8.21647460384e-54,1.64722178375e-58,1.1652993435e-197,7.15765303649e-23,1.1652993435e-197,6.19188090266e-21,6.88738161008e-12,6.88808150228e-12,1.08881537297e-11,-111.519715197
