0-Abe 2014,2-Beyder 2014,3-Calloe 2011,4-Calloe 2011,5-Calloe 2013,6-Cheng 2010,7-Cheng 2010,8-Cheng 2011,9-Gosselin-Badaroudine 2012,10-Hu 2014,11-Hu 2015,12-Kapplinger 2015,13-Kapplinger 2015,14-Kapplinger 2015,15-Kapplinger 2015,16-Kapplinger 2015,17-Kapplinger 2015,18-Kapplinger 2015,19-Kapplinger 2015,20-Kapplinger 2015,21-Kapplinger 2015,22-Kapplinger 2015,23-Kapplinger 2015,24-Kapplinger 2015,25-Kapplinger 2015,26-Kapplinger 2015,27-Kapplinger 2015,28-Kapplinger 2015,29-Kapplinger 2015,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Liu 2005,35-Medeiros-Domingo 2009,36-Nakajima 2015,37-Samani 2009,38-Shuraih 2007,39-Swan 2014,40-Tan 2005,41-Tan 2005,42-Tan 2005,43-Tan 2005,44-Tan 2005,45-Tan 2005,46-Tan 2005,47-Tan 2006,48-Tester 2010,49-Valdivia 2004,sum,gauss,x
0.000733627134144,0.000999765919953,1.49997800875e-113,5.78543833152e-16,0.0,2.09352566075e-05,5.34951702122e-15,3.1835377536e-06,3.24245567402e-07,0.00403839059526,0.000507879074111,2.95805281593e-07,0.00054144562482,5.57929341622e-66,6.49417864411e-08,1.02555295373e-13,8.80180945874e-07,4.35851950452e-08,1.52836806166e-05,9.03199521924e-08,2.26172008027e-06,1.55717996512e-15,8.80180945874e-07,1.24807026829e-12,9.03199521924e-08,5.80437910939e-08,0.000129236738316,6.49417864411e-08,1.55717996512e-15,1.71264219077e-05,6.49417864411e-08,3.96156314091e-08,2.17624854035e-07,0.000667080578093,3.24735142843e-05,0.000379773817722,0.00116209045158,0.000159251340257,5.19072468647e-06,1.4508317265e-05,2.47144619543e-05,6.78728628993e-05,9.35103890924e-05,1.83856194881e-05,0.000104796428359,3.72712897963e-05,4.82214814282e-05,4.62689554747e-20,0.000886210376597,0.0107136021059,0.0186219239138,-91.5195151952
0.000768411750062,0.000957960831921,8.17298418313e-112,1.14026461989e-15,0.0,2.39949374682e-05,8.32129460157e-15,3.59417765201e-06,2.31847919351e-07,0.00399233327628,0.000527354888186,3.75223313686e-07,0.000609115626125,2.22489751974e-64,8.72139493241e-08,1.82745384888e-13,1.13833680465e-06,5.85984560697e-08,1.86956776752e-05,1.16284978149e-07,2.88132671519e-06,3.50030421886e-15,1.13833680465e-06,2.35864140039e-12,1.16284978149e-07,9.24995073519e-08,0.000143079689031,8.72139493241e-08,3.50030421886e-15,1.93059738312e-05,8.72139493241e-08,5.07565077047e-08,2.82218931576e-07,0.000634270232223,3.55420062909e-05,0.00043895689228,0.00117194861704,0.000863349188903,5.76115393556e-06,1.57512619113e-05,2.65878359369e-05,7.46138921562e-05,0.000100358854675,2.05816520215e-05,0.000108540930856,4.02294426442e-05,5.40485560566e-05,8.61889439883e-20,0.000938301244957,0.0115994319494,0.0192981732346,-91.3595135951
0.000804033274649,0.000916360160149,4.31469697453e-110,2.22968493031e-15,0.0,2.74507071939e-05,1.2896977363e-14,4.05265362412e-06,1.64760642373e-07,0.0039399767831,0.000547289419381,4.74461625555e-07,0.000682204212633,8.4615833134e-63,1.16654710693e-07,3.23422256739e-13,1.46630460463e-06,7.84686427127e-08,2.27841980505e-05,1.49254424673e-07,3.65595434638e-06,7.77874098577e-15,1.46630460463e-06,4.41612979607e-12,1.49254424673e-07,1.45918749905e-07,0.000158135281382,1.16654710693e-07,7.77874098577e-15,2.17273980775e-05,1.16654710693e-07,6.48457521817e-08,3.64712895158e-07,0.00060219907095,3.88640649047e-05,0.000505245008416,0.00118085324595,0.00324682590072,6.38745285463e-06,1.70870157356e-05,2.85828797753e-05,8.19054763964e-05,0.000107611010013,2.30065720174e-05,0.000112372251162,4.33715790881e-05,6.04651722502e-05,1.59731213728e-19,0.000992183147604,0.0141795041457,0.0199877790912,-91.1995119951
0.000840456927204,0.00087509191093,2.20695672354e-108,4.32563446394e-15,0.0,3.13458487093e-05,1.99161639674e-14,4.56383406881e-06,1.16365668537e-07,0.00388158359772,0.00056767863253,5.98053116604e-07,0.000760674427805,3.06905075481e-61,1.55407943867e-07,5.68497481956e-13,1.88118810899e-06,1.04657147839e-07,2.76634001583e-05,1.90982905615e-07,4.62023033838e-06,1.70902873643e-14,1.88118810899e-06,8.19178931e-12,1.90982905615e-07,2.27861426729e-07,0.000174477067408,1.55407943867e-07,1.70902873643e-14,2.44126352916e-05,1.55407943867e-07,8.26106387903e-08,4.69681462326e-07,0.0005709203872,4.24568862823e-05,0.000579115911674,0.00118878140535,0.00847033614007,7.07428706721e-06,1.85212222514e-05,3.07057802228e-05,8.97792359423e-05,0.000115282370415,2.56798991972e-05,0.000116290195227,4.67044302072e-05,6.75156018856e-05,2.9451294705e-19,0.00104781712433,0.0196157591936,0.0206904324835,-91.0395103951
0.000877643849509,0.000834276791502,1.09373273161e-106,8.32577372717e-15,0.0,3.57272105837e-05,3.06439090304e-14,5.13299235692e-06,8.16803105049e-08,0.00381744362812,0.000588517609962,7.51459900987e-07,0.000844409284403,1.06161566742e-59,2.06204792116e-07,9.9248132746e-13,2.4037807737e-06,1.39028691942e-07,3.34623662023e-05,2.43627024277e-07,5.81542015146e-06,3.71215374496e-14,2.4037807737e-06,1.50547223605e-11,2.43627024277e-07,3.52223684367e-07,0.000192179349791,2.06204792116e-07,3.71215374496e-14,2.73849869605e-05,2.06204792116e-07,1.04943387129e-07,6.02758085968e-07,0.000540481385162,4.63384702818e-05,0.000661016455121,0.00119571257792,0.0153289150037,7.82662262002e-06,2.00597550039e-05,3.29629031054e-05,9.82672014983e-05,0.000123388381306,2.86222937452e-05,0.000120294451708,5.02345535328e-05,7.52455192832e-05,5.40250725937e-19,0.00110515509271,0.0267044596964,0.0214057911522,-90.8795087951
0.000915551081557,0.000794027745345,5.25173104394e-105,1.58989286176e-14,0.0,4.06453406156e-05,4.69789549331e-14,5.76582957365e-06,5.69811237405e-08,0.00374787181262,0.000609800529166,9.41237564627e-07,0.000933204763161,3.50220352333e-58,2.72507775803e-07,1.72088282827e-12,3.05922975933e-06,1.83951259495e-07,4.03261733995e-05,3.09827603269e-07,7.29043046873e-06,7.97148218556e-14,3.05922975933e-06,2.74109293185e-11,3.09827603269e-07,5.38957264667e-07,0.000211316727056,2.72507775803e-07,7.97148218556e-14,3.06691223058e-05,2.72507775803e-07,1.32934841764e-07,7.70850211235e-07,0.00051092322983,5.05276243507e-05,0.000751350104114,0.00120162875043,0.0192438212419,8.64973598448e-06,2.17087173104e-05,3.53607878575e-05,0.000107401659056,0.000131944355148,3.1855562127e-05,0.000124384588412,5.39682878756e-05,8.37017994176e-05,9.85967715175e-19,0.00116413958959,0.0308680161683,0.0221334791897,-90.7195071951
0.000954131557337,0.000754449572496,2.4432483774e-103,3.01217072968e-14,0.0,4.61546015234e-05,7.17601361957e-14,6.46849724256e-06,3.95062455098e-08,0.00367320554726,0.000631520642064,1.17522245114e-06,0.00102676405748,1.10185958708e-56,3.58685359183e-07,2.9635715326e-12,3.87778690032e-06,2.42417451989e-07,4.84168639055e-05,3.92806292992e-07,9.10290170961e-06,1.69234436649e-13,3.87778690032e-06,4.94460724885e-11,3.92806292992e-07,8.16353268862e-07,0.000231963589573,3.58685359183e-07,1.69234436649e-13,3.42910742009e-05,3.58685359183e-07,1.67914119855e-07,9.82390765404e-07,0.000482281136546,5.50439638249e-05,0.000850463614879,0.0012065144917,0.0167587004796,9.54922338645e-06,2.34744410227e-05,3.79061410129e-05,0.000117214978083,0.000140965404512,3.54026548022e-05,0.000128560048867,5.79117060405e-05,9.29322808419e-05,1.79021997112e-18,0.00122470355987,0.0286511341294,0.0228730867337,-90.5595055951
0.000993334121603,0.000715638634653,1.10130252943e-101,5.66186848615e-14,0.0,5.23132648694e-05,1.09215398028e-13,7.24761984592e-06,2.72221000286e-08,0.00359380196549,0.000653670255995,1.46274389796e-06,0.00112469336201,3.30614534117e-55,4.70222067573e-07,5.06891122016e-12,4.89565030709e-06,3.18190922565e-07,5.79142684267e-05,4.96478503015e-07,1.13203835148e-05,3.55201618046e-13,4.89565030709e-06,8.83683762446e-11,4.96478503015e-07,1.22402411275e-06,0.000254193566805,4.70222067573e-07,3.55201618046e-13,3.82782228232e-05,4.70222067573e-07,2.11495075973e-07,1.24763018093e-06,0.000454584497656,5.99079083091e-05,0.000958633126105,0.0012103570197,0.0101241481405,1.05310093298e-05,2.53634842367e-05,4.06058286065e-05,0.000127739422989,0.000150466371421,3.92876549236e-05,0.000132820149045,6.20705656103e-05,0.000102985492127,3.23389912336e-18,0.00128677019691,0.0223053628579,0.0236241697465,-90.399503995
0.00103310356842,0.000677682643892,4.80971706624e-100,1.0558651105e-13,0.0,5.91835791058e-05,1.65617111984e-13,8.11031693543e-06,1.86422621739e-08,0.00351003510076,0.000676240716554,1.81486321508e-06,0.00122649948457,9.46081262759e-54,6.13969743088e-07,8.61091123296e-12,6.15589841366e-06,4.15981940821e-07,6.90166333797e-05,6.25584735509e-07,1.40215825411e-05,7.37051214352e-13,6.15589841366e-06,1.56465640067e-10,6.25584735509e-07,1.81672771596e-06,0.000278078926868,6.13969743088e-07,7.37051214352e-13,4.2659265737e-05,6.13969743088e-07,2.65630507832e-07,1.57897334171e-06,0.000427857043168,6.51406738069e-05,0.00107604995423,0.00121314625724,0.0042427336709,1.16013541722e-05,2.73826278741e-05,4.34668674377e-05,0.000139006948014,0.000160461753101,4.35357571099e-05,0.000137164074242,6.6450258015e-05,0.000113910340991,5.81196389e-18,0.0013502528384,0.0167341080988,0.0243862498848,-90.239502395
0.00107338070217,0.000640660532895,2.03519626807e-98,1.95355467459e-13,0.0,6.68318074327e-05,2.50234541082e-13,9.06422460558e-06,1.26881035954e-08,0.00342229296366,0.000699222392402,2.24464098648e-06,0.00133158953031,2.58193766959e-52,7.98445978109e-07,1.45284303848e-11,7.70951585002e-06,5.41656495085e-07,8.19409969209e-05,7.85842513798e-07,1.72976669664e-05,1.51201789764e-12,7.70951585002e-06,2.74472045872e-10,7.85842513798e-07,2.66917926005e-06,0.000303689930177,7.98445978109e-07,1.51201789764e-12,4.74641731196e-05,7.98445978109e-07,3.32675097852e-07,1.99136581939e-06,0.000402117032162,7.07642602644e-05,0.00120280643117,0.00121487487604,0.00123339498193,1.27668606028e-05,2.95388710613e-05,4.64964151553e-05,0.000151048975901,0.00017096562431,4.81732353815e-05,0.000141590876134,7.10557561303e-05,0.000125755765732,1.03919180641e-17,0.00141505492153,0.0140570183571,0.025158814462,-90.079500795
0.00111410242158,0.000604642403783,8.34385869939e-97,3.586007307e-13,0.0,7.53282309932e-05,3.76712493034e-13,1.01175160806e-05,8.58254203465e-09,0.00333097456511,0.000722604662146,2.76743396552e-06,0.00143927286414,6.72007127015e-51,1.03418613673e-06,2.4345765709e-11,9.61650745701e-06,7.02483650339e-07,9.69232555012e-05,9.84121182749e-07,2.12536065006e-05,3.0665689428e-12,9.61650745701e-06,4.77017476118e-10,9.84121182749e-07,3.88198338971e-06,0.000331094139708,1.03418613673e-06,3.0665689428e-12,5.27241268644e-05,1.03418613673e-06,4.15458149902e-07,2.50273359989e-06,0.000377377471568,7.68014341984e-05,0.00133888216579,0.00121553832875,0.0002487297371,1.4034478867e-05,3.18394252316e-05,4.97017591208e-05,0.000163896160908,0.000181991556457,5.32273993649e-05,0.000146099470015,7.58915606819e-05,0.000138570349035,1.84860825534e-17,0.0014810700008,0.0134272720895,0.0259413165076,-89.919499195
0.00115520182713,0.000569689551893,3.31437358662e-95,6.53078277604e-13,4.69856429195e-321,8.47471128216e-05,5.65058620221e-13,1.12789211442e-05,5.7697405043e-09,0.00323648691766,0.00074637590344,3.40122241467e-06,0.0015487655026,1.66806441279e-49,1.33415562522e-06,4.05194308843e-11,1.19470930323e-05,9.07426115302e-07,0.000114217860119,1.2286419006e-06,2.60095204885e-05,6.1487249926e-12,1.19470930323e-05,8.21348547238e-10,1.2286419006e-06,5.58878799279e-06,0.000360355691172,1.33415562522e-06,6.1487249926e-12,5.84714423469e-05,1.33415562522e-06,5.17367234757e-07,3.13448015747e-06,0.000353646358854,8.3275706079e-05,0.00148413114461,0.00121513486895,3.47954431229e-05,1.54115105741e-05,3.42917068795e-05,5.30903040157e-05,0.000177578136922,0.000193552533747,5.87265379e-05,0.000150688632242,8.09616457577e-05,0.000152401894794,3.27167707006e-17,0.00154818183137,0.0135913783724,0.0267331749259,-89.759497595
0.00119660835213,0.000535854560162,1.27558631958e-93,1.18001567399e-12,4.78576717488e-316,9.5166617903e-05,8.44496204456e-13,1.25577441208e-05,3.85494105465e-09,0.00313924204591,0.000770523484377,4.16696819493e-06,0.00165919702156,3.94877663074e-48,1.7142291559e-06,6.69789588599e-11,1.47829709754e-05,1.16747909892e-06,0.000134097080454,1.52920513182e-06,3.17019999859e-05,1.21886032547e-11,1.47829709754e-05,1.40112773116e-09,1.52920513182e-06,7.96470379206e-06,0.000391534527218,1.7142291559e-06,1.21886032547e-11,6.47394717118e-05,1.7142291559e-06,6.42443897418e-07,3.91204417925e-06,0.000330926945146,9.02113021474e-05,0.00163827011147,0.00121366555874,3.3766508753e-06,1.6905610922e-05,3.69033288958e-05,5.66695581585e-05,0.000192123251667,0.000205660866635,6.46998492241e-05,0.000155356997888,8.6269403765e-05,0.000167296969135,5.76066128092e-17,0.00161626452048,0.013961449859,0.0275337747566,-89.599495995
0.00123824791757,0.00050318145924,4.75655060602e-92,2.11533318281e-12,4.44841037314e-311,0.000106668684718,1.25754233686e-12,1.39638800948e-05,2.55976632271e-09,0.00303965403646,0.000795033757303,5.08900322762e-06,0.00176961999205,8.91503661888e-47,2.19374361052e-06,1.0996351283e-10,1.82186338915e-05,1.49606251646e-06,0.000156849775901,1.89744787454e-06,3.84853626291e-05,2.38868755833e-11,1.82186338915e-05,2.36801798471e-09,1.89744787454e-06,1.1235946278e-05,0.000424685600586,2.19374361052e-06,2.38868755833e-11,7.15624876288e-05,2.19374361052e-06,7.95492599802e-07,4.86552044129e-06,0.000309218015303,9.76331303591e-05,0.00180086867676,0.00121113426416,2.27310278845e-07,1.85247891645e-05,3.96820904171e-05,6.04471185029e-05,0.000207558288245,0.000218328102896,7.11773569648e-05,0.000160103058618,9.18175901905e-05,0.000183300407461,1.00913813348e-16,0.0016851827489,0.0143834564107,0.0283424675396,-89.4394943949
0.00128004311056,0.000471705947965,1.71849497136e-90,3.76216862326e-12,3.77355257989e-306,0.000119338843724,1.86581355523e-12,1.55078290371e-05,1.68928925249e-09,0.00293813615645,0.000819892055147,6.19544712018e-06,0.00187902187621,1.91952824852e-45,2.79613068931e-06,1.79305650088e-10,2.23627134502e-05,1.90947139562e-06,0.000182779615473,2.34713269942e-06,4.65327919131e-05,4.62808460359e-11,2.23627134502e-05,3.9650557363e-09,2.34713269942e-06,1.56905334992e-05,0.000459858051977,2.79613068931e-06,4.62808460359e-11,7.89755465907e-05,2.79613068931e-06,9.82204067906e-07,6.0303452522e-06,0.000288514181534,0.000105566740157,0.00197134160382,0.00120754763817,1.06150273382e-08,2.02774071488e-05,4.26359651255e-05,6.44306542943e-05,0.000223908175458,0.000231564936667,7.8189811243e-05,0.000164925160812,9.76082685532e-05,0.000200454790002,1.75875466783e-16,0.00175479206385,0.0148321818545,0.0291585717862,-89.2794927949
0.00132191338632,0.000441455668458,6.01559077708e-89,6.63844254408e-12,2.92138132341e-301,0.00013326597841,2.75825610763e-12,1.72007074884e-05,1.10797212862e-09,0.00283509806797,0.00084508269035,7.51865176109e-06,0.00198633923169,3.94163764333e-44,3.54963476568e-06,2.90385215736e-10,2.73393254513e-05,2.42738888647e-06,0.0002122026939,2.89447042447e-06,5.60373053966e-05,8.86502095762e-11,2.73393254513e-05,6.57764800339e-09,2.89447042447e-06,2.16897126347e-05,0.000497094369216,3.54963476568e-06,8.86502095762e-11,8.70143309677e-05,3.54963476568e-06,1.20929417743e-06,7.44804647815e-06,0.000268806187196,0.000114038275791,0.00214894370063,0.00120291509154,3.43868414664e-10,2.21721757428e-05,4.57730879387e-05,6.86278893651e-05,0.00024119568863,0.000245381115838,8.57685742769e-05,0.00016982150393,0.00010364275596,0.000218799889022,3.04955363654e-16,0.0018249392443,0.0153049477069,0.0299813735585,-89.1194911949
0.00136377529297,0.000412450529826,2.04024432802e-87,1.16215114194e-11,2.06404125253e-296,0.00014854202479,4.06276449888e-12,1.90542574311e-05,7.22228747616e-10,0.00273094316373,0.000870588956492,9.09566954171e-06,0.00209047398835,7.71915388317e-43,4.48812018515e-06,4.67078831771e-10,3.32893792383e-05,3.0734655454e-06,0.000245444499222,3.55847788625e-06,6.72124896611e-05,1.6787838362e-10,3.32893792383e-05,1.08105799665e-08,3.55847788625e-06,2.967959136e-05,0.000536429535066,4.48812018515e-06,1.6787838362e-10,9.57149692071e-05,4.48812018515e-06,1.48465943962e-06,9.16705641319e-06,0.00025008121758,0.00012307442294,0.00233276770865,0.00119724875174,7.7273855771e-12,2.42181489768e-05,4.91017400357e-05,7.30465830565e-05,0.000259441142845,0.000259785348211,9.39454899786e-05,0.000174790139141,0.000109921569694,0.000238372091535,5.26070146678e-16,0.00189546273869,0.015801559676,0.0308101271567,-88.9594895949
0.0014055427189,0.000384703074275,6.70440048323e-86,2.01849414778e-11,1.33088576303e-291,0.000165261605593,5.96251418098e-12,2.10808519705e-05,4.67887911948e-10,0.00262606604715,0.000896393132691,1.09687405553e-05,0.00219031147995,1.44169540234e-41,5.65197058354e-06,7.46175570182e-10,4.0371808483e-05,3.87596749147e-06,0.000282836197955,4.36137177653e-06,8.02929339307e-05,3.14301408084e-10,4.0371808483e-05,1.76029068445e-08,4.36137177653e-06,4.02022229225e-05,0.000577890171841,5.65197058354e-06,3.14301408084e-10,0.000105113833762,5.65197058354e-06,1.81755003283e-06,1.12435836378e-05,0.000232323214586,0.000132702348376,0.00252174552723,0.00119056340999,1.20459763648e-13,2.64247157211e-05,5.26303321685e-05,7.76945097613e-05,0.00027866208081,0.000274785206893,0.000102752737157,0.000179828968231,0.000116444375298,0.000259203802091,9.02874538727e-16,0.0019661931749,0.01632199626,0.0316440559173,-88.7994879949
0.00144712716157,0.000358218879345,2.13457585888e-84,3.47825040766e-11,7.83168961796e-287,0.000183521595815,8.71882411672e-12,2.329349743e-05,3.01252040991e-10,0.00252085017741,0.000922476490839,1.31857926618e-05,0.00228473983872,2.56795932765e-40,7.08908058649e-06,1.18393272212e-09,4.8764673163e-05,4.86849457258e-06,0.000324710217524,5.3289988794e-06,9.55342895006e-05,5.81747344491e-10,4.8764673163e-05,2.8397284995e-08,5.3289988794e-06,5.39051487787e-05,0.00062149369163,7.08908058649e-06,5.81747344491e-10,0.00011524731656,7.08908058649e-06,2.21876115792e-06,1.37425375001e-05,0.000215513192387,0.000142949632503,0.00271465304121,0.00118287645697,1.30262844537e-15,2.8801588725e-05,5.63673862174e-05,8.25794370855e-05,0.000298872957707,0.000290387035379,0.000112222666076,0.000184935742786,0.000123209936601,0.00028132283088,1.54165615982e-15,0.00203695394111,0.016866265412,0.0324823531209,-88.6394863949
0.00148843801699,0.000332996989973,6.58471698326e-83,5.94651698379e-11,4.20593384353e-282,0.000203420616911,1.27030241697e-11,2.57058314582e-05,1.92769929887e-10,0.00241566569732,0.000948819305753,1.58009467048e-05,0.00237267029611,4.36228043325e-39,8.85593743234e-06,1.86572735383e-09,5.86660755219e-05,6.09076778231e-06,0.00037139512212,6.49130225315e-06,0.000113212878949,1.06453275173e-09,5.86660755219e-05,4.53864569981e-08,6.49130225315e-06,7.15481587556e-05,0.000667247461616,8.85593743234e-06,1.06453275173e-09,0.000126151582076,8.85593743234e-06,2.7008432702e-06,1.67384959531e-05,0.000199629551369,0.000153844194557,0.00291011873391,0.00117420780741,9.77165748248e-18,3.13587908488e-05,6.03215149526e-05,8.7709102639e-05,0.000320084825684,0.000306595852872,0.000122387618271,0.000190108063675,0.000130216068188,0.000304751773097,2.61893070118e-15,0.00210756183597,0.0174344309592,0.0333241830106,-88.4794847948
0.00152938288872,0.000309030374173,1.9680517247e-81,1.00863248487e-10,2.06139723373e-277,0.000225058457517,1.84406849318e-11,2.83321167388e-05,1.22594136656e-10,0.00231086745921,0.000975400868273,1.88750174386e-05,0.00245305788138,7.06723990544e-38,1.10187865854e-05,2.92014549685e-09,7.02948262765e-05,7.58948279531e-06,0.000423209797336,7.88282194181e-06,0.000133624777972,1.92583990282e-09,7.02948262765e-05,7.18675394055e-08,7.88282194181e-06,9.40058122356e-05,0.000715147994503,1.10187865854e-05,1.92583990282e-09,0.00013786229833,1.10187865854e-05,3.2783314497e-06,2.03167042005e-05,0.000184648387829,0.000165414210366,0.00310663616746,0.00116457981419,5.08493072671e-20,3.41066383226e-05,6.45013999748e-05,9.30911894669e-05,0.00034230502077,0.00032341526036,0.000133279729689,0.00019534338084,0.000137459590787,0.000329507386129,4.42625936782e-15,0.00217782778534,0.0180266467613,0.034168681919,-88.3194831948
0.0015698679149,0.000286306396275,5.69914594651e-80,1.69735118453e-10,9.22047346538e-273,0.000248535419407,2.66727433963e-11,3.1187229893e-05,7.74856406976e-11,0.00220679326084,0.00100219950137,2.24759989103e-05,0.00252492197402,1.09193528472e-36,1.36548712463e-05,4.53937393666e-09,8.38907916594e-05,9.41922361068e-06,0.000480456980464,9.54322766465e-06,0.000157084294032,3.44443401536e-09,8.38907916594e-05,1.127447433e-07,9.54322766465e-06,0.000122264107439,0.000765180174531,1.36548712463e-05,3.44443401536e-09,0.000150414346457,1.36548712463e-05,3.96799380954e-06,2.45740879642e-05,0.000170543797155,0.000177688022552,0.00330258030221,0.00115401717227,1.83557009309e-22,3.70557208785e-05,6.89157678145e-05,9.87333001478e-05,0.000365536855239,0.000340847348033,0.000144930717415,0.000200638993395,0.000144936290069,0.000355599971746,7.44262399516e-15,0.00224755762271,0.0186431878848,0.0350149595054,-88.1594815948
0.00160979811207,0.000264807301889,1.59903115034e-78,2.83386353614e-10,3.76389099634e-268,0.000273951588252,3.84396161054e-11,3.42866451634e-05,4.86736456344e-11,0.00210376230049,0.00102919257931,2.66795211627e-05,0.00258736614863,1.60899531133e-35,1.68537308131e-05,7.00845978682e-09,9.97148474869e-05,1.16434268944e-05,0.000543416196998,1.15178796125e-05,0.000183921770229,6.09048801875e-09,9.97148474869e-05,1.75233389223e-07,1.15178796125e-05,0.000157409626559,0.000817316529895,1.68537308131e-05,6.09048801875e-09,0.000163841509779,1.68537308131e-05,4.7890984023e-06,2.9620261238e-05,0.000157288168423,0.000190694043126,0.0034962275088,0.00114254681319,4.59648696241e-25,4.02168786104e-05,7.35733641804e-05,0.000104642929586,0.000389779318551,0.000358892604625,0.000157371650432,0.000205992050048,0.000152640879354,0.000383032771009,1.24506397248e-14,0.00231655292906,0.0192844759659,0.0358621000992,-87.9994799948
0.0016490777339,0.000244510709033,4.34688293923e-77,4.69412475057e-10,1.40221024099e-263,0.000301406029728,5.51964456401e-11,3.76464124798e-05,3.03869871462e-11,0.00200207385745,0.00105635654981,3.15692632452e-05,0.00263959675269,2.2611192632e-34,2.07185378238e-05,1.07469287312e-08,0.000118048363735,1.43353836978e-05,0.000612336188891,1.38584119787e-05,0.000214480650362,1.0646892085e-08,0.000118048363735,2.69832620971e-07,1.38584119787e-05,0.000200609560637,0.000871516562599,2.07185378238e-05,1.0646892085e-08,0.000178176143673,2.07185378238e-05,5.76369756299e-06,3.55785042055e-05,0.00014485246859,0.000204460648477,0.00368577900506,0.00113019779072,7.98454585262e-28,4.36011754291e-05,7.84829263546e-05,0.00011082743654,0.000415026790171,0.000377549829301,0.000170632705064,0.000211399549856,0.000160566966705,0.000411801380047,2.0722093162e-14,0.00238461192795,0.0199510961935,0.0367091641489,-87.8394783948
0.00168761064319,0.000225390100217,1.14491393349e-75,7.71434025086e-10,4.76739913626e-259,0.000330995912609,7.897032016e-11,4.12831295114e-05,1.88539576424e-11,0.00190200620108,0.00108366695937,3.7237305684e-05,0.00268093968021,3.03042104992e-33,2.53674467718e-05,1.63674607802e-08,0.000139192142551,1.7579260829e-05,0.00068742694598,1.66233321741e-05,0.000249113752204,1.84005221174e-08,0.000139192142551,4.11650905604e-07,1.66233321741e-05,0.000253081264802,0.000927726146837,2.53674467718e-05,1.84005221174e-08,0.000193448827839,2.53674467718e-05,6.91692802121e-06,4.2586682659e-05,0.000133206514708,0.000219016066798,0.00386938732943,0.00111700115833,9.62151659003e-31,4.72198689956e-05,8.36531537469e-05,0.000117294013936,0.00044126876765,0.00039681604671,0.000184742906001,0.000216858343313,0.000168707026889,0.000441893195254,3.43124670761e-14,0.00245153043032,0.0206438035416,0.0375551897747,-87.6794767948
0.00172530069508,0.000207415310629,2.92174030589e-74,1.25779951158e-09,1.47925203043e-254,0.000362815561628,1.12573819344e-10,4.52139073345e-05,1.1626219837e-11,0.00180381572881,0.00111109848161,4.37844038426e-05,0.00271085484575,3.87340840797e-32,3.09349215353e-05,2.47578772902e-08,0.000163464734656,2.14711193271e-05,0.000768851477762,1.98786268389e-05,0.000288178710925,3.14393802041e-08,0.000163464734656,6.22186710798e-07,1.98786268389e-05,0.000316050438348,0.000985877006935,3.09349215353e-05,3.14393802041e-08,0.000209688002979,3.09349215353e-05,8.27732442319e-06,5.07980758874e-05,0.00012231923281,0.000234388258047,0.00404518534801,0.00110298983916,8.04277601242e-34,5.10843770327e-05,8.90926766281e-05,0.000124049658019,0.000468489613413,0.000416686425857,0.000199729854009,0.000222365133785,0.00017705237866,0.000473286896688,5.65257893935e-14,0.00251710282341,0.0213635162998,0.0383991944214,-87.5194751948
0.00176205212948,0.000190553007994,7.22410846488e-73,2.0346631623e-09,4.18885296706e-250,0.000396955444145,1.59893798063e-10,4.94563293606e-05,7.12517692798e-12,0.00170773633085,0.00113862494868,5.13201620747e-05,0.00272894792491,4.72165684365e-31,3.75730011336e-05,3.71946657477e-08,0.000191200064123,2.61199023208e-05,0.00085671748754,2.36983637799e-05,0.000332032573309,5.31073144501e-08,0.000191200064123,9.3168567655e-07,2.36983637799e-05,0.00039069767708,0.00104588628563,3.75730011336e-05,5.31073144501e-08,0.000226919594195,3.75730011336e-05,9.87714312872e-06,6.03820757411e-05,0.000112158902364,0.000250604786605,0.00421131718811,0.00108819848934,4.66377448439e-37,5.52062399345e-05,9.48100230764e-05,0.000131101136419,0.000496668323742,0.000437154203443,0.000215619441653,0.000227916479292,0.000185593167814,0.000505951978622,9.26440846749e-14,0.00258112309721,0.02211129563,0.0392401766076,-87.3594735947
0.0017977699705,0.000174767160119,1.73061625831e-71,3.26544288102e-09,1.08253099681e-245,0.000433501095959,2.2628019918e-10,5.4028403202e-05,4.33984175441e-12,0.0016139789765,0.00116621938574,5.99630873079e-05,0.00273497900421,5.48916598027e-30,4.54524563288e-05,5.5498733369e-08,0.000222744299912,3.1648359178e-05,0.00095106913381,2.81652768789e-05,0.000381025545921,8.86893026823e-08,0.000222744299912,1.38221352791e-06,2.81652768789e-05,0.00047809399901,0.00110765621305,4.54524563288e-05,8.86893026823e-08,0.000245166623841,4.54524563288e-05,1.17526922929e-05,7.15247156074e-05,0.000102693385415,0.000267692686848,0.00436597040209,0.00107266335542,1.87602334034e-40,5.9597079615e-05,0.000100813584183,0.000138454955194,0.000525778323435,0.000458210612316,0.000232435558648,0.000233508794642,0.00019431835642,0.000539848336204,1.51065440493e-13,0.00264338590169,0.022888310808,0.0400771177695,-87.1994719947
