0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Aiba 2014,7-Akai 2000,8-Albert 2008,9-Amin 2005,10-An 1998,11-Bankston 2007a,12-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Beckermann 2014,16-Bezzina 2003,17-Calloe 2011,18-Casini 2007,19-Chang 2004,20-Chen 2016,21-Cordeiro 2006,22-Crotti 2012a,23-Deschenes 2000,25-Ellinor 2008,26-Ge 2008,27-Gosselin-Badaroudine 2012,28-Groenewegen 2003a,29-Hayashi 2015,30-Hsueh 2009,31-Hu 2007,32-Hu 2010,33-Hu 2014,34-Huang 2009,37-Itoh 2007,38-Juang 2014a,39-Kato 2014,40-Keller 2005,41-Keller 2006,42-Lin 2008,43-Liu 2002,44-Lupoglazoff 2001,45-Makita 2002,46-Makita 2005,47-Makita 2008,48-Makiyama 2008,49-Marangoni 2011,50-Mohler 2004,51-Mok 2003,52-Moreau 2013,53-Nakajima 2015,54-Neu 2010,55-Nguyen 2008,56-Otagiri 2008,57-Rivolta 2001,58-Rossenbacker 2004,59-Ruan 2007,60-Ruan 2010,61-Saber 2015,62-Samani 2009,63-Shuraih 2007,64-Smits 2005a,65-Smits 2005b,66-Sottas 2013,67-Swan 2014,68-Tan 2001,69-Viswanathan 2003,70-Wang 2002,71-Wang 2007a,73-Wang 2008,74-Wang 2016,75-Wedekind 2001,76-Wehrens 2003,77-Wei 1999,78-Yang 2002,79-Zeng 2013,sum,gauss,x
3.0124425797e-87,0.0,0.0,0.0,0.0,0.0,4.8128252049e-08,3.57959954722e-06,0.0,5.25363809085e-06,4.93948483041e-21,8.54669353376e-30,5.77394771227e-31,0.000273705065433,6.64364260129e-07,3.74349354577e-33,6.73258739598e-05,1.52450766376e-41,0.000138158380607,0.000263039037852,2.4525043928e-08,2.64819199774e-58,0.000122000448881,0.000578243394533,0.0,2.02847534451e-06,0.0019933715467,1.32672879058e-07,5.64396223973e-21,4.24542618261e-08,1.08091792197e-107,0.000122000448881,8.30969341533e-05,0.00125523308788,8.29485986302e-06,9.51648947201e-29,9.86027865746e-05,9.63368893616e-14,0.00136666763798,0.00124188741076,2.58936559284e-08,6.28330138739e-05,8.68395063646e-05,4.00547141511e-07,2.55537122155e-05,7.87949765993e-10,0.000300105437315,4.61187808779e-175,1.01652248214e-52,0.000137518984823,3.81324828847e-12,4.87061680761e-05,1.85052035178e-08,2.5757620065e-05,3.9356946051e-37,1.44102275452e-107,3.93270352219e-75,5.63163056207e-31,3.65945370701e-15,9.29788066563e-05,0.0,4.6785225601e-06,0.000647467983562,1.77857230109e-71,1.01763351614e-09,0.000119657361977,2.20190894091e-07,0.00085088827559,2.39793981496e-05,2.39793981496e-05,0.000179546176794,0.000819505111511,2.55213886906e-63,1.44539173705e-22,1.16883859584e-06,7.86442801999e-08,0.0110753106787,0.0108088796809,-101.599615996
1.72350863157e-86,0.0,0.0,0.0,0.0,0.0,5.58471324606e-08,3.89143333648e-06,0.0,5.7482480097e-06,6.65003722832e-21,1.37917333714e-29,1.12325270263e-30,0.000287600978127,8.8211326273e-07,1.53468078735e-32,7.04393293128e-05,4.94294136007e-41,0.000143470930865,0.000233228452764,2.89032416975e-08,2.96090836599e-56,0.000132336542589,0.000633199921036,0.0,2.20423169054e-06,0.00210226244645,1.47327270254e-07,1.02610934706e-20,5.14061736482e-08,5.10874735729e-104,0.000132336542589,9.16123050108e-05,0.00126834558098,9.69553038056e-06,3.26973054462e-28,0.000101668098193,1.30725480404e-13,0.00122146480182,0.00132598193545,2.91173341982e-08,7.00540774831e-05,9.37538928987e-05,4.76368212372e-07,2.76227357525e-05,9.55622395587e-10,0.00030902596028,2.20236572132e-173,3.27737296477e-51,0.000147391273579,5.73645504457e-12,5.36311298448e-05,2.5054297598e-08,2.81642410583e-05,7.44433753222e-37,1.75479744572e-106,1.51727386182e-74,1.02199100091e-30,4.63721364597e-15,9.90999246824e-05,0.0,5.43363719494e-06,0.000652401054511,9.79328105339e-71,1.20797531595e-09,0.000129014418427,2.60176784192e-07,0.000853889939736,2.65275712461e-05,2.65275712461e-05,0.000193921281432,0.000837442455044,8.24355332435e-63,2.07751666081e-22,2.64771983348e-06,9.12538758543e-08,0.0113240859299,0.010997857352,-101.439614396
9.78310279268e-86,0.0,0.0,0.0,0.0,0.0,6.47320124842e-08,4.22770446453e-06,0.0,6.28445600169e-06,8.94301456525e-21,2.22132866903e-29,2.1774940289e-30,0.000301914002944,1.16537488566e-06,6.20071665906e-32,7.36641082339e-05,1.59004631059e-40,0.00014892124743,0.000206071404031,3.40200605676e-08,3.02990714741e-54,0.000143340701702,0.000690938824102,0.0,2.39382126236e-06,0.00220346790259,1.63496932205e-07,1.85726105304e-20,6.21351239961e-08,2.07699373648e-100,0.000143340701702,0.00010082564921,0.00127956641794,1.13061082268e-05,1.10885466018e-27,0.000104799728443,1.77035053868e-13,0.00108319341019,0.00140979788914,3.27205515213e-08,7.79549363171e-05,0.000101100944407,5.65489429891e-07,2.9834024064e-05,1.15744979412e-09,0.000318055019871,1.03196598927e-171,1.00177896865e-49,0.000157788309873,8.59360547891e-12,5.89684412985e-05,3.37857360634e-08,3.0762445391e-05,1.40438724722e-36,2.10916529837e-105,5.82146510804e-74,1.84942147649e-30,5.86995397541e-15,0.00010553132712,0.0,6.29817412593e-06,0.000657078229103,5.34246818422e-70,1.43239059533e-09,0.000138927265075,3.06927515501e-07,0.000856313320721,2.93077457527e-05,2.93077457527e-05,0.000209125708923,0.000854905885249,2.64943387879e-62,2.98157393856e-22,5.75892786481e-06,1.0576194669e-07,0.0115836095713,0.0111884920074,-101.279612796
5.50944991739e-85,0.0,0.0,0.0,0.0,0.0,7.49470909874e-08,4.59007224492e-06,0.0,6.86525588841e-06,1.20132700686e-20,3.57091932751e-29,4.20640755067e-30,0.000316636901958,1.53189913052e-06,2.46915629012e-31,7.70023838476e-05,5.0746086736e-40,0.000154509604913,0.000181438231464,3.99922075419e-08,2.83767416615e-52,0.00015503532168,0.000751288798853,0.0,2.59820352565e-06,0.00229534326893,1.81326613924e-07,3.34674037639e-20,7.4969905816e-08,7.26365151419e-97,0.00015503532168,0.000110773697212,0.00128884318359,1.31532705677e-05,3.7116306854e-27,0.000107997962303,2.39270789221e-13,0.000953099119372,0.00149258808372,3.674518052e-08,8.65801830975e-05,0.000108896783992,6.70037007367e-07,3.21950749173e-05,1.40005810307e-09,0.000327186769302,4.74466610128e-170,2.90305401993e-48,0.000168722039335,1.28200741289e-11,6.47428881314e-05,4.53782063433e-08,3.3564033183e-05,2.64243220872e-36,2.50219821526e-104,2.22124352431e-73,3.33734136892e-30,7.42247990096e-15,0.00011228149686,0.0,7.28585974916e-06,0.000661493481585,2.88743823488e-69,1.69668650339e-09,0.000149412569915,3.61494090607e-07,0.000858153441878,3.23365033082e-05,3.23365033082e-05,0.000225175960273,0.000871849784966,8.47266828164e-62,4.27256592611e-22,1.20271679043e-05,1.22433845813e-07,0.0118541815565,0.0113807557653,-101.119611196
3.0782814918e-84,0.0,0.0,0.0,0.0,0.0,8.667780266e-08,4.98028615162e-06,0.0,7.49380892675e-06,1.61196639538e-20,5.72954987282e-29,8.09730688019e-30,0.000331760878797,2.00363171296e-06,9.69032040294e-31,8.04562739672e-05,1.60680735201e-39,0.000160236099949,0.000159189622543,4.69534425814e-08,2.43234171235e-50,0.000167441524617,0.000814034486433,0.0,2.81839321624e-06,0.00237634601212,2.00973581795e-07,6.00400241906e-20,9.0295200488e-08,2.18511282257e-93,0.000167441524617,0.000121492839483,0.00129613230879,1.52662868281e-05,1.22625941793e-26,0.000111263037425,3.22739030739e-13,0.000832103088192,0.00157357319759,4.12373663616e-08,9.59749854238e-05,0.000117157159798,7.92438687246e-07,3.47135877703e-05,1.69128972929e-09,0.000336415038652,2.14047544836e-168,7.9758226598e-47,0.000180203302891,1.9045350425e-11,7.09797080255e-05,6.07049427035e-08,3.65811968846e-05,4.95880451367e-36,2.92995042038e-103,8.42860310903e-73,6.00539084563e-30,9.37562239482e-15,0.000119358597344,0.0,8.41180250524e-06,0.000665641096368,1.54611037284e-68,2.00760603601e-09,0.000160486016518,4.25074131769e-07,0.000859406518028,3.56311148666e-05,3.56311148666e-05,0.000242085771201,0.000888229203623,2.69597465833e-61,6.11327710746e-22,2.41177747355e-05,1.41568778856e-07,0.0121369469331,0.0115746195377,-100.959609596
1.7063844764e-83,0.0,0.0,0.0,0.0,0.0,1.00133280964e-07,5.40018884297e-06,0.0,8.17344883885e-06,2.16056913728e-20,9.17559460214e-29,1.55326202515e-29,0.000347275537056,2.60752713474e-06,3.74809471008e-30,8.40278347512e-05,5.04769995561e-39,0.000166100644343,0.000139179597739,5.50568384743e-08,1.90816314341e-48,0.000180578928333,0.000878915790744,0.0,3.05546259474e-06,0.00244507862719,2.22608565579e-07,1.07233247254e-19,1.08560109695e-07,5.65446842718e-90,0.000180578928333,0.000133018829169,0.0013013994112,1.76771452453e-05,3.99877919649e-26,0.000114595142417,4.34454892556e-13,0.000720813987921,0.00165195341075,4.62479218829e-08,0.000106184783487,0.000125897339982,9.35459802771e-07,3.73974526639e-05,2.04041270079e-09,0.000345733337903,9.47499897416e-167,2.07746169629e-45,0.000192241708028,2.8175439965e-11,7.77044814895e-05,8.08841766113e-08,3.98265019481e-05,9.2812458669e-36,3.38630679215e-102,3.18061122052e-72,1.0776006228e-29,1.1830086727e-14,0.000126770422585,7.52555851089e-319,9.69258114492e-06,0.000669515680354,8.20210485594e-68,2.37296932177e-09,0.000172162147499,4.99029530957e-07,0.000860069968457,3.92095160019e-05,3.92095160019e-05,0.000259865812502,0.00090400005425,8.53571472434e-61,8.73376520918e-22,4.64369000505e-05,1.63503637655e-07,0.0124345645728,0.0117700530261,-100.799607996
9.38456011664e-83,0.0,0.0,0.0,0.0,0.0,1.15549066369e-07,5.85171913069e-06,0.0,8.90768659289e-06,2.89266268512e-20,1.46663207383e-28,2.96909248112e-29,0.000363168844512,3.37647072284e-06,1.42878156836e-29,8.77190542126e-05,1.57322819858e-38,0.000172102958377,0.000121258244344,6.44773034123e-08,1.37004639073e-46,0.000194465408119,0.00094562795621,0.0,3.31054371839e-06,0.0025003286681,2.46416762411e-07,1.90672394374e-19,1.30287810513e-07,1.25866093642e-86,0.000194465408119,0.000145386461522,0.00130461956547,2.04206655011e-05,1.28706346077e-25,0.00011799441515,5.83672575464e-13,0.000619549890268,0.00172692113947,5.18327546853e-08,0.00011725495193,0.000135132002556,1.10224254905e-06,4.02547374033e-05,2.45836338808e-09,0.000355134860871,4.11540345258e-165,5.13012238251e-44,0.000204845498651,4.15083769336e-11,8.49430095002e-05,1.07341057956e-07,4.33128636466e-05,1.73257372386e-35,3.86295635003e-101,1.19360635611e-71,1.92819210456e-29,1.491119647e-14,0.000134524345679,6.6501705305e-309,1.1146331128e-05,0.000673112174617,4.31089229604e-67,2.80183462351e-09,0.00018445420376,5.84905779281e-07,0.000860142425769,4.30902750708e-05,4.30902750708e-05,0.000278523392056,0.000919119309889,2.68901027934e-60,1.24586522398e-21,8.5850203941e-05,1.88617199224e-07,0.0127520029337,0.0119670247192,-100.639606396
5.12058310184e-82,0.0,0.0,0.0,0.0,0.0,1.33190078825e-07,6.33691487738e-06,0.0,9.70021488814e-06,3.86852011527e-20,2.33981428169e-28,5.65558587109e-29,0.000379427103624,4.35031147068e-06,5.36789466079e-29,9.15318455934e-05,4.86472596752e-38,0.000178242564317,0.000105274175795,7.54143912741e-08,9.00293049033e-45,0.000209116852705,0.0010138224683,0.0,3.58483072336e-06,0.00254110429412,2.72598901085e-07,3.37532772462e-19,1.56086450152e-07,2.41004291697e-83,0.000209116852705,0.000158629231291,0.00130577749973,2.35345934874e-05,4.0888385906e-25,0.000121460941087,7.82573751881e-13,0.0005283678324,0.00179767460022,5.80533283009e-08,0.000129230426071,0.000144875120501,1.2963485733e-06,4.32936729625e-05,2.9580274188e-09,0.000364612490036,1.75392084114e-163,1.20104585984e-42,0.000218021424367,6.08953462742e-11,9.27211777873e-05,1.41883195565e-07,4.70535198515e-05,3.22576946e-35,4.34951435721e-100,4.45458461005e-71,3.44047714425e-29,1.8774734311e-14,0.000142627266006,4.07657957056e-299,1.27928277683e-05,0.000676425865406,2.24474007659e-66,3.3046815454e-09,0.000197373960455,6.84453067814e-07,0.000859623740586,4.72925537689e-05,4.72925537689e-05,0.000298062161478,0.000933545198179,8.42895076522e-60,1.7745275041e-21,0.000152395297967,2.17334715544e-07,0.0130973340714,0.0121655018912,-100.479604796
2.77200101822e-81,0.0,0.0,0.0,0.0,0.0,1.53353874188e-07,6.85791580471e-06,0.0,1.05549122955e-05,5.167843657e-20,3.72575973234e-28,1.0735106357e-28,0.000396034928811,5.57700364974e-06,1.98758171751e-28,9.5468040616e-05,1.49242841515e-37,0.000184518780118,9.10767026515e-05,8.80954261969e-08,5.41453762015e-43,0.000224546916188,0.00108310882254,0.0,3.87958211003e-06,0.00256666387718,3.01372368863e-07,5.94858726179e-19,1.86661403495e-07,3.96953697289e-80,0.000224546916188,0.000172778969713,0.0013048677162,2.70596739532e-05,1.28211635886e-24,0.00012499475163,1.04715907351e-12,0.000447098755463,0.00186343189288,6.49771596157e-08,0.000142155293228,0.000155139842648,1.52180496696e-06,4.65226370507e-05,3.55456422593e-09,0.000374158802273,7.33452317002e-162,2.66580648275e-41,0.000231774610102,8.89642995839e-11,0.000101064807735,1.8679224361e-07,5.10619995945e-05,5.99005878486e-35,4.83380587807e-99,1.65328930067e-70,6.12157203483e-29,2.36141245992e-14,0.000151085555321,1.73351734936e-289,1.46535645735e-05,0.00067945239444,1.15803578646e-65,3.89361920984e-09,0.000210931560743,7.99649246173e-07,0.000858514982055,5.18360596471e-05,5.18360596471e-05,0.000318481830533,0.000947237392887,2.62895441617e-59,2.52369302403e-21,0.000259749026685,2.50132920199e-07,0.013482282955,0.012365450601,-100.319603196
1.48879815198e-80,0.0,0.0,0.0,0.0,0.0,1.76374204963e-07,7.41696619363e-06,0.0,1.14758470019e-05,6.89590570708e-20,5.92136114591e-28,2.03053265042e-28,0.000412975230919,7.11385022435e-06,7.25318684028e-28,9.95293826236e-05,4.54252269696e-37,0.000190930713384,7.8517709694e-05,1.02778969571e-07,2.98035301611e-41,0.000240766767853,0.00115305718912,0.0,4.19612302316e-06,0.00257653843598,3.32972402982e-07,1.04371395579e-18,2.22829022799e-07,5.62411223346e-77,0.000240766767853,0.000187865463149,0.00130189453473,3.10396965044e-05,3.96809795981e-24,0.000128595822496,1.39840006927e-12,0.000375385556945,0.00192344526327,7.26783548246e-08,0.000156072350463,0.000165938370866,1.78315370929e-06,4.9950135788e-05,4.26578134594e-09,0.000383766075504,3.0095260452e-160,5.60963770318e-40,0.000246108427013,1.29428742126e-10,0.000109999494007,2.44934241465e-07,5.53520872577e-05,1.10939192207e-34,5.30230994955e-98,6.10219457519e-70,1.08613338253e-28,2.96692552123e-14,0.000159905002953,5.11363338274e-280,1.67518250661e-05,0.000682187768459,5.91881727863e-65,4.58262246643e-09,0.000225135348449,9.32724717452e-07,0.000856818434182,5.67409901867e-05,5.67409901867e-05,0.000339777892601,0.000960157201163,8.15870215433e-59,3.58370654701e-21,0.000425097367553,2.87545478271e-07,0.013922176053,0.0125668356917,-100.159601596
7.93316935193e-80,0.0,0.0,0.0,0.0,0.0,2.02624906325e-07,8.01641745665e-06,0.0,1.24672801048e-05,9.19159125581e-20,9.3929390173e-28,3.82726450743e-28,0.000430229209308,9.02883503388e-06,2.60864871107e-27,0.000103717519625,1.37173168874e-36,0.000197477255579,6.74532410922e-05,1.19758659121e-07,1.50142241572e-39,0.000257784841962,0.00122320197944,0.0,4.53584751833e-06,0.00257054594834,3.67653348999e-07,1.82313533364e-18,2.65532014283e-07,6.85436391617e-74,0.000257784841962,0.000203916055813,0.0012968720586,3.55215102038e-05,1.21217353308e-23,0.000132264072126,1.86372403961e-12,0.000312722164617,0.00197701518481,8.12381862723e-08,0.000171022630667,0.00017728183418,2.0855045721e-06,5.35847834434e-05,5.11256532745e-09,0.000393426296278,1.21168198958e-158,1.11912390194e-38,0.000261024365718,1.87511973211e-10,0.00011955042916,3.19891687575e-07,5.99377822563e-05,2.0492505974e-34,5.74074803036e-97,2.23984930904e-69,1.92167203474e-28,3.72372998191e-14,0.00016909076036,1.04640573585e-270,1.91127462115e-05,0.000684628368002,2.99712542427e-64,5.38779951945e-09,0.0002399917009,1.08618933782e-06,0.000854537587989,6.20279680739e-05,6.20279680739e-05,0.000361941364581,0.000972267745315,2.51934466335e-58,5.08124895472e-21,0.000667997792854,3.30168906058e-07,0.014434875639,0.0127696207921,-99.999599996
4.19397752279e-79,0.0,0.0,0.0,0.0,0.0,2.32524128851e-07,8.6587305615e-06,0.0,1.35336684011e-05,1.22379178377e-19,1.48714975464e-27,7.18855920071e-28,0.000447776351942,1.1402023484e-05,9.24666656439e-27,0.000108033997256,4.10969607717e-36,0.000204157076534,5.77448019578e-05,1.39367451168e-07,6.92256332012e-38,0.000275606589779,0.0012930462984,0.0,4.90022080517e-06,0.002548796932,4.05689988004e-07,3.17048782125e-18,3.15856580765e-07,7.1858705722e-71,0.000275606589779,0.000220955239488,0.00128982406306,4.05550018519e-05,3.6548930947e-23,0.000135999360128,2.47892376513e-12,0.00025849180229,0.0020235038907,9.07457126192e-08,0.000187044899543,0.00018918016052,2.43459144816e-06,5.74352801971e-05,6.11937692623e-09,0.00040313116826,4.78678062075e-157,2.1166969975e-37,0.000276521912884,2.70526980115e-10,0.000129742215663,4.16120579157e-07,6.48332541015e-05,3.77538544964e-34,6.13478474141e-96,8.17611712554e-69,3.39040272585e-28,4.66859781046e-14,0.000178647285308,1.48538748955e-261,2.17633714324e-05,0.000686770955387,1.50359867695e-63,6.32769471071e-09,0.000255504863234,1.26286137618e-06,0.000851677129546,6.77179673676e-05,6.77179673676e-05,0.000384958544686,0.000983534137899,7.74074172672e-58,7.1936719294e-21,0.00100789145841,3.78668987093e-07,0.0150383543566,0.0129737683181,-99.839598396
2.19975311083e-78,0.0,0.0,0.0,0.0,0.0,2.66538939724e-07,9.34647828411e-06,0.0,1.46796666124e-05,1.62757797381e-19,2.35007191729e-27,1.34545787337e-27,0.000465594443805,1.43270031535e-05,3.23026132592e-26,0.000112480251678,1.22157098573e-35,0.000210968619261,4.92603899396e-05,1.6198229856e-07,2.92119018426e-36,0.000294234236192,0.00136206724262,0.0,5.29078145744e-06,0.00251169105443,4.47378934623e-07,5.48912390539e-18,3.75051472517e-07,6.48023380211e-68,0.000294234236192,0.000239004233513,0.00128078380789,4.61930329425e-05,1.0877072627e-22,0.000139801485752,3.29060784404e-12,0.000212002944145,0.00206234799178,1.01298444844e-07,0.000204175126722,0.000201641946846,2.83683201122e-06,6.15103878992e-05,7.3148191542e-09,0.000412872121653,1.85550752842e-155,3.79556453933e-36,0.000292598432287,3.88665034649e-10,0.000140598665916,5.39135861789e-07,7.0052792761e-05,6.93719146869e-34,6.47079499312e-95,2.96804827704e-68,5.96484575017e-28,5.84697835043e-14,0.000188578285941,1.46267735995e-252,2.47326910472e-05,0.000688612681871,7.47336139645e-63,7.42363057298e-09,0.000271676785595,1.4658985733e-06,0.000848242923926,7.38322303107e-05,7.38322303107e-05,0.000408810791654,0.000993923648971,2.36649751479e-57,1.01688748523e-20,0.0014601740539,4.33787710578e-07,0.015746816732,0.0131792394755,-99.679596796
1.14469622685e-77,0.0,0.0,0.0,0.0,0.0,3.0519031434e-07,1.00823472682e-05,0.0,1.5910128987e-05,2.16218831274e-19,3.70664377032e-27,2.50941927912e-27,0.000483659583958,1.7912326386e-05,1.1121746235e-25,0.000117057602421,3.60243522799e-35,0.000217910095111,4.18752747457e-05,1.8802929795e-07,1.12818827725e-34,0.000313666543472,0.00142972198114,0.0,5.70914357915e-06,0.00245990491727,4.93040107615e-07,9.46127667667e-18,4.44549090037e-07,5.02690886816e-65,0.000313666543472,0.00025808055876,0.00126979377595,5.24913302821e-05,3.19504402792e-22,0.000143670186414,4.3593373644e-12,0.000172521814099,0.00209306983166,1.13003060665e-07,0.000222445934907,0.000214674328497,3.29939055307e-06,6.58189038055e-05,8.73228772054e-09,0.000422640323527,7.05742452831e-154,6.4525478178e-35,0.000309249051456,5.56062575223e-10,0.000152142591047,6.95728885184e-07,7.56107542601e-05,1.27134149254e-33,6.73664127203e-94,1.07149554719e-67,1.04646102198e-27,7.31498184907e-14,0.000198886665051,9.99140224824e-244,2.80516678522e-05,0.000690151093957,3.68007835939e-62,8.70009367655e-09,0.00028850696467,1.69883132097e-06,0.000844241995168,8.0392174602e-05,8.0392174602e-05,0.000433474328836,0.00100340586437,7.19876526292e-57,1.43528219698e-20,0.00203117627324,4.9635075766e-07,0.0165657171811,0.013385994264,-99.519595196
5.90983057905e-77,0.0,0.0,0.0,0.0,0.0,3.49058540289e-07,1.08691398679e-05,0.0,1.72301102174e-05,2.86921219546e-19,5.83517378485e-27,4.66392148892e-27,0.00050194621149,2.22829068037e-05,3.77390677885e-25,0.000121767245202,1.05400366652e-34,0.000224979479293,3.54725466598e-05,2.17989341179e-07,3.98778914796e-33,0.000333898584752,0.00149545453114,0.0,6.1569989154e-06,0.00239437153668,5.43018274726e-07,1.62355204507e-17,5.25988781908e-07,3.3543656441e-62,0.000333898584752,0.000278197609697,0.00125690534059,5.95083253611e-05,9.26337263737e-22,0.00014760513626,5.76363174667e-12,0.000139300651222,0.00211528725937,1.25976170031e-07,0.000241886031627,0.000228282848633,3.83024377239e-06,7.03696322839e-05,1.04107144565e-08,0.000432426689059,2.63386850641e-152,1.03997583274e-33,0.000326466555062,7.92237085304e-10,0.000164395579436,8.94220529007e-07,8.15215015029e-05,2.32379020809e-33,6.92239969205e-93,3.84685072309e-67,1.83072371015e-27,9.14180099785e-14,0.000209574464855,4.73449296406e-235,3.17532454644e-05,0.000691384138848,1.79537502801e-61,1.01851692283e-08,0.00030599229109,1.9655979589e-06,0.00083968250234,8.74192910246e-05,8.74192910246e-05,0.000458920076626,0.001011952834,2.17890580594e-56,2.02275747166e-20,0.00271295585912,5.67275559969e-07,0.0174865757932,0.0135939914813,-99.3595935959
3.02711053287e-76,0.0,0.0,0.0,0.0,0.0,3.98789055417e-07,1.17097757477e-05,0.0,1.86448656112e-05,3.8032008516e-19,9.16853585817e-27,8.63781914735e-27,0.000520427140551,2.75813110424e-05,1.26209549905e-24,0.000126610244723,3.05954278761e-34,0.000232174506778,2.99434572907e-05,2.52404306399e-07,1.29006515779e-31,0.000354921529928,0.00155870311936,0.0,6.63611889582e-06,0.00231625238944,5.97684673255e-07,2.77365506709e-17,6.21242478136e-07,1.92539058107e-59,0.000354921529928,0.000299364228979,0.00124217836572,6.73049377748e-05,2.6508728136e-21,0.000151605944782,7.60507258481e-12,0.000111601307764,0.00212872154007,1.40345134391e-07,0.000262519628853,0.000242471328736,4.43824921129e-06,7.5171354496e-05,1.23954154541e-08,0.000442221893674,9.64508948695e-151,1.58910438858e-32,0.000344241286193,1.12400948701e-09,0.000177377766114,1.14475361717e-06,8.77993403273e-05,4.23631035947e-33,7.02097440689e-92,1.37345947742e-66,3.19373197394e-27,1.14126636163e-13,0.000220642812605,1.55628680158e-226,3.58723369732e-05,0.000692310169001,8.67781378948e-61,1.19110298495e-08,0.000324126904268,2.27058216118e-06,0.000834573711817,9.49350314049e-05,9.49350314049e-05,0.000485113516567,0.001019539209,6.56216859457e-56,2.84637719208e-20,0.00347928468816,6.47579953374e-07,0.0184829753927,0.013803188729,-99.1995919959
1.53833172421e-75,0.0,0.0,0.0,0.0,0.0,4.55098741256e-07,1.26072932166e-05,0.0,2.01598504509e-05,5.03562401535e-19,1.43786935846e-26,1.5941598161e-26,0.000539073604629,3.39688762823e-05,4.15983524887e-24,0.000131587527475,8.8112882628e-34,0.000239492668619,2.51875770504e-05,2.91883825163e-07,3.81961824364e-30,0.000376722446722,0.00161890799918,0.0,7.14835659788e-06,0.00222690319431,6.57438707629e-07,4.71746243675e-17,7.32442793878e-07,9.50662442948e-57,0.000376722446722,0.000321584289373,0.00122568074264,7.59442983249e-05,7.48748760497e-21,0.000155672155485,1.00147911226e-11,8.87140543058e-05,0.00213320317505,1.56248942478e-07,0.000284365856365,0.000257241741159,5.13321594834e-06,8.02327960707e-05,1.47390568745e-08,0.000452016386055,3.46563450119e-149,2.30207130411e-31,0.000362561056683,1.58806433513e-09,0.000191107594377,1.4596280488e-06,9.44584508468e-05,7.70255447455e-33,7.02854738826e-91,4.87665374399e-66,5.55584392023e-27,1.42324285984e-13,0.000232091867373,3.54874603545e-218,4.04457914007e-05,0.000692927945807,4.15549252544e-60,1.39144844577e-08,0.000342902056254,2.61865235419e-06,0.000828925965898,0.000102960686972,0.000102960686972,0.000512014590332,0.00102614236702,1.96645854806e-55,3.99929286319e-20,0.00428439327734,7.3839144808e-07,0.0195093029259,0.0140135424193,-99.0395903959
7.75604253815e-75,0.0,0.0,0.0,0.0,0.0,5.18782692402e-07,1.3564850267e-05,0.0,2.17807184802e-05,6.66000831567e-19,2.25067153237e-26,2.93180096572e-26,0.000557855310152,4.16265738417e-05,1.35127240018e-23,0.000136699874569,2.51762334288e-33,0.0002469312087,2.11127942908e-05,3.3711266202e-07,1.03503998235e-28,0.000399284119646,0.00167551957576,0.0,7.69564861672e-06,0.00212783483657,7.22709725018e-07,7.98792933288e-17,8.62013729861e-07,4.03768917301e-54,0.000399284119646,0.000344856288066,0.00120748786896,8.54914078977e-05,2.08742466385e-20,0.000159803244609,1.3161694972e-11,6.99717244742e-05,0.00212867546094,1.73839145434e-07,0.000307438175366,0.000272594084774,5.9259770624e-06,8.55625928007e-05,1.75027526962e-08,0.000461800402027,1.22186600143e-147,3.16171179881e-30,0.000381411067647,2.23434130964e-09,0.000205601571143,1.85368170452e-06,0.000101512814172,1.39681195495e-32,6.94482383124e-90,1.72196192364e-65,9.6377912941e-27,1.77299599228e-13,0.000243920768361,5.61344321228e-210,4.55123354707e-05,0.000693236642343,1.97147700807e-59,1.62375937046e-08,0.000362305986226,3.01520307379e-06,0.00082275064793,0.000111517257286,0.000111517257286,0.000539577636586,0.00103174252456,5.86341579228e-55,5.61068757484e-20,0.00506571576183,8.40957133819e-07,0.0205034794162,0.0142250077821,-98.8795887959
3.8797061839e-74,0.0,0.0,0.0,0.0,0.0,5.9072148138e-07,1.45857252943e-05,0.0,2.3513319451e-05,8.79860229675e-19,3.51623631352e-26,5.3729399214e-26,0.000576740499461,5.07555298353e-05,4.3260600651e-23,0.000141947914611,7.13691579124e-33,0.000254487120947,1.76351807582e-05,3.88858743167e-07,2.56698391953e-27,0.00042258488963,0.00172800667742,0.0,8.28001682729e-06,0.00202067100662,7.93958869789e-07,1.34657250076e-16,1.0127040837e-06,1.47515780698e-51,0.00042258488963,0.00036917295868,0.00118768207483,9.60127288239e-05,5.74398071947e-20,0.00016399861991,1.72628756112e-11,5.47595327703e-05,0.0021151956837,1.93280854062e-07,0.000331743799421,0.000288526264809,6.82846327864e-06,9.11692544082e-05,2.07573100745e-08,0.000471563979276,4.2269657415e-146,4.11683018278e-29,0.000400773841327,3.13050386761e-09,0.000220874017767,2.34471960147e-06,0.00010897613465,2.52637179775e-32,6.7730511987e-89,6.04673200555e-65,1.66717392279e-26,2.20634405798e-13,0.000256127585093,6.15960515585e-202,5.11124882169e-05,0.00069323584522,9.26654757978e-59,1.89283589839e-08,0.000382323807227,3.46619813178e-06,0.000816060144078,0.000120625309998,0.000120625309998,0.000567751368478,0.00103632283577,1.73958267121e-54,7.85943062527e-20,0.00575101409045,9.56654236051e-07,0.0213940588383,0.0144375388742,-98.7195871959
