0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,8-An 1998,9-An 1998,10-Bankston 2007b,11-Baroudi 2000a,12-Baroudi 2000a,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,32-Itoh 2007,33-Kato 2014,34-Lin 2008,35-Liu 2002,36-Lupoglazoff 2001,37-Makita 1998,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,61-Wei 1999,62-Wei 1999,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
1.48724735835e-188,0.0,0.0,0.0,0.0,0.0,9.52350171568e-12,0.0,2.50496769426e-21,1.8283500432e-37,8.92835275241e-71,1.39695529276e-05,4.33124574912e-198,1.07946788811e-08,4.40629943013e-33,2.42030456912e-06,1.54173671724e-08,2.24453084835e-07,2.77568735221e-17,0.0,4.36982816326e-10,3.48175680812e-14,9.03497931559e-26,2.08917210421e-13,6.75682055228e-39,6.58461888254e-29,6.36140207278e-76,1.99603738178e-36,3.67773677255e-08,4.94456143121e-19,1.48095652255e-06,2.06055707316e-17,7.28198763275e-16,8.48263511317e-15,7.45242443926e-33,3.46148875392e-11,8.70262698052e-22,0.0,1.19490443851e-10,2.35610572329e-05,3.12359918779e-13,1.31961407345e-32,0.0,4.23946474832e-07,4.84354329642e-18,2.64625375248e-05,1.61999955981e-44,2.4332474465e-32,6.17639007643e-11,3.74827584487e-34,3.50840871127e-19,8.87527078371e-13,1.95281619783e-05,3.49563409204e-13,3.49563409204e-13,6.14798511883e-78,1.51720738359e-07,2.95579491805e-43,8.15669278939e-80,8.25247827081e-147,7.89797194505e-05,3.13423640274e-11,0.0,0.000167266095787,0.000561925499661,-118.719787198
1.98176306569e-187,0.0,0.0,0.0,0.0,0.0,1.10929023388e-11,0.0,3.28065842099e-21,2.77227040035e-37,2.52909031739e-70,1.52666064528e-05,7.2585154237e-197,1.25626788808e-08,1.00024959873e-32,2.51436958745e-06,1.69137436648e-08,2.44491102208e-07,4.43264981703e-17,0.0,4.98107340798e-10,4.13688386491e-14,1.34358272094e-25,2.61486679635e-13,1.17492762144e-38,1.09288412839e-28,1.82090628284e-75,3.7519579069e-36,4.40259340221e-08,7.43245174912e-19,1.5728364019e-06,3.45864838841e-17,8.79338787853e-16,1.16186580397e-14,1.14542902319e-32,4.23334263226e-11,1.21516797466e-21,0.0,1.45074412229e-10,2.51826444017e-05,4.01724554021e-13,2.74105064844e-32,0.0,4.65567093164e-07,6.9492599095e-18,2.79691096155e-05,2.9377617963e-44,4.14999341118e-32,7.65689147482e-11,7.29922034757e-34,4.92814079513e-19,1.26910149035e-12,2.10928873469e-05,4.45485621711e-13,4.45485621711e-13,2.01764471433e-77,1.727927632e-07,4.99604494617e-43,2.8665835204e-79,1.44552122756e-144,8.04335889558e-05,3.48220668713e-11,0.0,0.000174989206953,0.000581034248271,-118.559785598
2.61992417878e-186,0.0,0.0,0.0,0.0,0.0,1.2912596782e-11,0.0,4.29272345836e-21,4.19883946579e-37,7.13891501964e-70,1.66706126743e-05,1.20565294045e-195,1.46062982292e-08,2.25925877414e-32,2.61169543694e-06,1.85471329183e-08,2.66199113912e-07,7.05382811003e-17,0.0,5.67450576492e-10,4.91217354896e-14,1.99490929509e-25,3.26942025839e-13,2.03924535092e-38,1.80997331855e-28,5.19502618975e-75,7.03401678898e-36,5.2619719259e-08,1.11459083745e-18,1.66995489651e-06,5.78085457028e-17,1.06114147567e-15,1.58834861868e-14,1.7580884179e-32,5.17127763084e-11,1.69453411415e-21,0.0,1.75931013267e-10,2.689861616e-05,5.15906704846e-13,5.67087362992e-32,0.0,5.10951181523e-07,9.95075517286e-18,2.95482566439e-05,5.31750490882e-44,7.06257570674e-32,9.47930174452e-11,1.41693129304e-33,6.9112106326e-19,1.80928049972e-12,2.27673321443e-05,5.66979206225e-13,5.66979206225e-13,6.59415327526e-77,1.96592152159e-07,8.43180387253e-43,1.00289212056e-78,2.43117758591e-142,8.19041090456e-05,3.86757160379e-11,0.0,0.000183131037928,0.00060070776108,-118.399783998
3.4363246262e-185,0.0,0.0,0.0,0.0,0.0,1.50211044076e-11,0.0,5.61200205132e-21,6.3524374011e-37,2.00805202582e-69,1.81890350569e-05,1.98488953848e-194,1.69661554762e-08,5.07746316701e-32,2.71237833238e-06,2.03292490045e-08,2.89705152894e-07,1.11854869299e-16,0.0,6.46070122563e-10,5.82907378651e-14,2.95735455128e-25,4.08354884742e-13,3.53278726668e-38,2.99105779571e-28,1.47724757863e-74,1.31523997437e-35,6.27914463718e-08,1.66754624696e-18,1.77258013334e-06,9.62147244023e-17,1.27967921115e-15,2.16720685492e-14,2.69472946055e-32,6.30966392152e-11,2.35989332641e-21,0.0,2.13102197064e-10,2.87131333758e-05,6.61582007686e-13,1.16854560419e-31,0.0,5.60405543729e-07,1.42205254605e-17,3.12026264046e-05,9.60702362239e-44,1.19931538088e-31,1.17194244948e-10,2.74188033594e-33,9.67661020803e-19,2.57164050251e-12,2.45578136355e-05,7.20653145316e-13,7.20653145316e-13,2.14622791242e-76,2.23443039138e-07,1.42087795456e-42,3.49287435517e-78,3.9260969326e-140,8.33912177374e-05,4.29420925546e-11,0.0,0.000191713527853,0.000620959496668,-118.239782398
4.47165320445e-184,0.0,0.0,0.0,0.0,0.0,1.74626445844e-11,0.0,7.33019862272e-21,9.5999497216e-37,5.62849887938e-69,1.98297302652e-05,3.23884305025e-193,1.9688475749e-08,1.13540498824e-31,2.81651665297e-06,2.22727271845e-08,3.15146074344e-07,1.7674758552e-16,0.0,7.35153095542e-10,6.91275047829e-14,4.37728809818e-25,5.0950750722e-13,6.10878907871e-38,4.93210160867e-28,4.18681942896e-74,2.45280349143e-35,7.48108276078e-08,2.4889682378e-18,1.88099204974e-06,1.59461153772e-16,1.54219647333e-15,2.95134226916e-14,4.12469229833e-32,7.68968482179e-11,3.28218066235e-21,0.0,2.5782640288e-10,3.06304434935e-05,8.47160929156e-13,2.39830354747e-31,0.0,6.14258707383e-07,2.02823075873e-17,3.29349119949e-05,1.7324450005e-43,2.03216173158e-31,1.44691261764e-10,5.28902463106e-33,1.35266564877e-18,3.64426053778e-12,2.64708996043e-05,9.14768404975e-13,9.14768404975e-13,6.95656899839e-76,2.53704112845e-07,2.39075557225e-42,1.21101865433e-77,6.08775936922e-138,8.48948457202e-05,4.76638443178e-11,0.0,0.000200759507331,0.000641803118643,-118.079780798
5.77311905792e-183,0.0,0.0,0.0,0.0,0.0,2.0287944124e-11,0.0,9.5659184984e-21,1.44915541451e-36,1.57211779063e-68,2.16009574493e-05,5.23821103455e-192,2.28258059745e-08,2.52625988824e-31,2.92421096509e-06,2.43911889557e-08,3.42668079602e-07,2.78304774968e-16,0.0,8.36031112048e-10,8.19271196726e-14,6.4688691263e-25,6.35051939255e-13,1.05434419828e-37,8.11509864735e-28,1.18271627614e-73,4.56222466015e-35,8.89898436051e-08,3.7062940324e-18,1.99548280027e-06,2.63167424075e-16,1.85732995211e-15,4.0114692373e-14,6.30477901541e-32,9.36062378469e-11,4.55890610205e-21,0.0,3.11573699304e-10,3.26548751416e-05,1.08322299082e-12,4.90258826093e-31,0.0,6.72862157492e-07,2.88709584848e-17,3.47478494088e-05,3.11831290449e-43,3.43587782235e-31,1.78395708833e-10,1.01702134918e-32,1.88779908395e-18,5.1487687415e-12,2.85134092996e-05,1.15963613744e-12,1.15963613744e-12,2.24551940594e-75,2.87771785194e-07,4.01657330884e-42,4.17982238429e-77,9.06371128151e-136,8.64149162558e-05,5.28878550709e-11,0.0,0.000210292712275,0.000663252494685,-117.919779198
7.39471400237e-182,0.0,0.0,0.0,0.0,0.0,2.3555153583e-11,0.0,1.24724169909e-20,2.18513568821e-36,4.37574953968e-68,2.35113866731e-05,8.39683475026e-191,2.64378126936e-08,5.59278941563e-31,3.03556404429e-06,2.6699311044e-08,3.72427264418e-07,4.3667305904e-16,0.0,9.50196891852e-10,9.70353484385e-14,9.54493763162e-25,7.90703629823e-13,1.81634914287e-37,1.33232497801e-27,3.329985287e-73,8.46343641818e-35,1.0568867173e-07,5.50604092074e-18,2.11635717109e-06,4.32487164246e-16,2.23536880003e-15,5.44191846327e-14,9.62387802687e-32,1.13813814945e-10,6.32392727321e-21,0.0,3.76086834756e-10,3.47908321107e-05,1.38305527991e-12,9.98181414795e-31,0.0,7.36591613174e-07,4.10154194256e-17,3.66442148987e-05,5.60234134284e-43,5.7965786619e-31,2.19650696324e-10,1.94944926633e-32,2.63038413684e-18,7.25257384993e-12,3.06924135568e-05,1.46810811771e-12,1.46810811771e-12,7.21840068416e-75,3.26083586835e-07,6.73780347962e-42,1.43616370479e-76,1.29570690538e-133,8.79513450834e-05,5.86656468703e-11,0.0,0.000220337796284,0.000685321695412,-117.759777598
9.39724865558e-181,0.0,0.0,0.0,0.0,0.0,2.73308862976e-11,0.0,1.62475387044e-20,3.29123806541e-36,1.21365347636e-67,2.55701063669e-05,1.33409804887e-189,3.05921707902e-08,1.23197563914e-30,3.1506808964e-06,2.92128985261e-08,4.04590192189e-07,6.82748433224e-16,0.0,1.07932264262e-09,1.14857069223e-13,1.40617483538e-24,9.83476631723e-13,3.12324384245e-37,2.18263499747e-27,9.3447880253e-73,1.56593222118e-34,1.25322326373e-07,8.16052402461e-18,2.24393300166e-06,7.07747234809e-16,2.68856210774e-15,7.36826557631e-14,1.46700731394e-31,1.3822261651e-10,8.76074704573e-21,0.0,4.53429122204e-10,3.70427866828e-05,1.76331916421e-12,2.02421353864e-30,0.0,8.05848346553e-07,5.81534157639e-17,3.86268220983e-05,1.00463679205e-42,9.75798920939e-31,2.70076530785e-10,3.72495638906e-32,3.65915392156e-18,1.0185344906e-11,3.30152340328e-05,1.85617985166e-12,1.85617985166e-12,2.31082797093e-74,3.69121798553e-07,1.12855596969e-41,4.91234874564e-76,1.778523504e-131,8.95040403261e-05,6.50538189093e-11,0.0,0.000230920341411,0.000708024993069,-117.599775998
1.18480949019e-179,0.0,0.0,0.0,0.0,0.0,3.1691395662e-11,0.0,2.11464539202e-20,4.9517376308e-36,3.35437666092e-67,2.77866296789e-05,2.10087115901e-188,3.53655521336e-08,2.70021897951e-30,3.26966877778e-06,3.19489622715e-08,4.39334492736e-07,1.06373536657e-15,0.0,1.22528040209e-09,1.35866055943e-13,2.06836435517e-24,1.22196898904e-12,5.36046037415e-37,3.56785041048e-27,2.6137376437e-72,2.88971718822e-34,1.48368077219e-07,1.20663441869e-17,2.37854161341e-06,1.15331251693e-15,3.23148190006e-15,9.9573365779e-14,2.23314218631e-31,1.676707001e-10,1.2120581874e-20,0.0,5.46040213758e-10,3.94152722972e-05,2.24487433563e-12,4.08851841668e-30,0.0,8.81060542613e-07,8.22896884745e-17,4.06985189026e-05,1.79820098016e-42,1.6390926823e-30,3.31624943833e-10,7.09508879764e-32,5.08206570782e-18,1.42611361749e-11,3.54894414872e-05,2.34373110155e-12,2.34373110155e-12,7.3671023458e-74,4.17417326721e-07,1.88742622707e-41,1.67268268358e-75,2.34403757869e-129,9.10729024023e-05,7.21145257945e-11,0.0,0.000242066867192,0.000731376860015,-117.439774398
1.48205662992e-178,0.0,0.0,0.0,0.0,0.0,3.67239080002e-11,0.0,2.74979635925e-20,7.44172118393e-36,9.23855026702e-67,3.01708995965e-05,3.2790694612e-187,4.08447238444e-08,5.88869502846e-30,3.39263721449e-06,3.49258008978e-08,4.76849487179e-07,1.65148661458e-15,0.0,1.39016452894e-09,1.60616324751e-13,3.03763973107e-24,1.51670860509e-12,9.18307065629e-37,5.81951428129e-27,7.28651611306e-72,5.31855773689e-34,1.75373714566e-07,1.77996892052e-17,2.5205282452e-06,1.87145632082e-15,3.88145135669e-15,1.34303020468e-13,3.39470781812e-31,2.03155780764e-10,1.67468778573e-20,0.0,6.56800969265e-10,4.19128755356e-05,2.8537955805e-12,8.22504682046e-30,0.0,9.62684698523e-07,1.16213806013e-16,4.28621840999e-05,3.21260269659e-42,2.74726951728e-30,4.06643293038e-10,1.34716833235e-31,7.04689773938e-18,1.99079856946e-11,3.81228530452e-05,2.95543373976e-12,2.95543373976e-12,2.33898936982e-73,4.71553830196e-07,3.15180245456e-41,5.6699216216e-75,2.96634497146e-127,9.26578239385e-05,7.99159986168e-11,0.0,0.000253804837827,0.000755391967026,-117.279772798
1.8392871709e-177,0.0,0.0,0.0,0.0,0.0,4.25281304007e-11,0.0,3.5725352862e-20,1.11713743309e-35,2.53554136267e-66,3.27332927032e-05,5.07272525882e-186,4.71277666325e-08,1.27779843791e-29,3.5196980206e-06,3.81630874352e-08,5.17336839412e-07,2.55496579464e-15,0.0,1.57631655029e-09,1.89755283545e-13,4.45417197273e-24,1.88057190522e-12,1.57023046893e-36,9.47155787555e-27,2.02461879914e-71,9.76311874475e-34,2.06966733399e-07,2.61955896078e-17,2.67025249506e-06,3.02396145192e-15,4.65904959847e-15,1.8079776138e-13,5.1533584686e-31,2.45864106164e-10,2.31085284598e-20,0.0,7.8910878984e-10,4.45402274175e-05,3.62262521729e-12,1.64806215481e-29,0.0,1.05120706059e-06,1.63799340255e-16,4.51207237516e-05,5.7288235692e-42,4.59466234837e-30,4.97950438374e-10,2.54984207482e-31,9.75559491389e-18,2.77073709773e-11,4.09235283768e-05,3.72186302317e-12,3.72186302317e-12,7.39540989708e-73,5.32172105163e-07,5.25521046731e-41,1.9132850367e-74,3.60438245754e-125,9.42586896865e-05,8.8533112425e-11,0.0,0.00026616266738,0.000780085181396,-117.119771198
2.26465866618e-176,0.0,0.0,0.0,0.0,0.0,4.92179551387e-11,0.0,4.63730364191e-20,1.67516370703e-35,6.93445681952e-66,3.54846214351e-05,7.77806545581e-185,5.43254244325e-08,2.75885486984e-29,3.65096531527e-06,4.16819609007e-08,5.6101123464e-07,3.93879787845e-15,0.0,1.78635259178e-09,2.24038959943e-13,6.52107497843e-24,2.32929000626e-12,2.67996124012e-36,1.5381924471e-26,5.60701863005e-71,1.78747271434e-33,2.43864510105e-07,3.84612137228e-17,2.82808876807e-06,4.86560301219e-15,5.58870628217e-15,2.42920962729e-13,7.81232376727e-31,2.97204249851e-10,3.18448188809e-20,0.0,9.46964974333e-10,4.73019939935e-05,4.59191319468e-12,3.28905837645e-29,0.0,1.14714509668e-06,2.30413907479e-16,4.74770673159e-05,1.01967909054e-41,7.66761880504e-30,6.08926262951e-10,4.8109637921e-31,1.34836553692e-17,3.84466164887e-11,4.38997647272e-05,4.68085576496e-12,4.68085576496e-12,2.32862046308e-72,5.99974733317e-07,8.74909956842e-41,6.42719415769e-74,4.2052537224e-123,9.58753764438e-05,9.8048003986e-11,0.0,0.000279169722884,0.000805471564834,-116.959769598
2.76646024915e-175,0.0,0.0,0.0,0.0,0.0,5.69233847866e-11,0.0,6.01405717153e-20,2.50914261853e-35,1.88985755745e-65,3.84361346951e-05,1.18206504037e-183,6.25625973602e-08,5.92677675946e-29,3.7865555388e-06,4.55051229853e-08,6.08101085415e-07,6.05077318017e-15,0.0,2.0231936352e-09,2.64349623395e-13,9.53219466995e-24,2.88205994619e-12,4.56544656508e-36,2.49261101495e-26,1.54769768039e-70,3.26397201782e-33,2.86885547264e-07,5.63374052885e-17,2.99442672968e-06,7.79580483591e-15,6.69940145515e-15,3.25762894043e-13,1.18269304198e-30,3.58846602758e-10,4.38261509482e-20,0.0,1.13507586605e-09,5.02028662313e-05,5.81210768241e-12,6.5378110396e-29,0.0,1.25104900151e-06,3.23479934852e-16,4.99341635133e-05,1.81155372555e-41,1.27679744298e-29,7.43617108694e-10,9.04853521939e-31,1.86062831122e-17,5.31882544738e-11,4.70600907343e-05,5.87916768577e-12,5.87916768577e-12,7.30192934445e-72,6.75730997522e-07,1.45438278319e-40,2.14932598485e-73,4.71091931192e-121,9.75077529776e-05,1.08550744027e-10,0.0,0.000292856325231,0.000831566371151,-116.799767998
3.3528535469e-174,0.0,0.0,0.0,0.0,0.0,6.57927048644e-11,0.0,7.79260357124e-20,3.75414359159e-35,5.13240087423e-65,4.15995166843e-05,1.7805356775e-182,7.19799908418e-08,1.26686837746e-28,3.92658746743e-06,4.96569400582e-08,6.58849265498e-07,9.26246593998e-15,0.0,2.29009886952e-09,3.11716162949e-13,1.3911953232e-23,3.56228188972e-12,7.76296545586e-36,4.03044429679e-26,4.25800005641e-70,5.94442139979e-33,3.36961862706e-07,8.23284132827e-17,3.16967176435e-06,1.24379586995e-14,8.02548868412e-15,4.36016487143e-13,1.78799285053e-30,4.32769456259e-10,6.02359732664e-20,0.0,1.3589697907e-09,5.32475491882e-05,7.34587194155e-12,1.294362535e-28,0.0,1.36350323201e-06,4.53239886544e-16,5.24949759306e-05,3.21239219188e-41,2.1214757548e-29,9.06859740306e-10,1.69649217729e-30,2.56336058295e-17,7.3361492243e-11,5.04132589716e-05,7.374492706e-12,7.374492706e-12,2.28023181188e-71,7.60282067567e-07,2.41399413828e-40,7.15520834245e-73,5.06723741605e-119,9.91556799522e-05,1.20140068469e-10,0.0,0.000307253747745,0.000858385043738,-116.639766398
4.03156069169e-173,0.0,0.0,0.0,0.0,0.0,7.59949339073e-11,0.0,1.00881289797e-19,5.61065873137e-35,1.38895106102e-64,4.49868838053e-05,2.65827259923e-181,8.27359346143e-08,2.69443452446e-28,4.07118222696e-06,5.41635506955e-08,7.1351387189e-07,1.41289844649e-14,0.0,2.5907024229e-09,3.67337634368e-13,2.02723834155e-23,4.39844719957e-12,1.31753354561e-35,6.50288262072e-26,1.16759060715e-69,1.0797641581e-32,3.95152598936e-07,1.2002775918e-16,3.3542454387e-06,1.97606455465e-14,9.60766244193e-15,5.82463726938e-13,2.69936393934e-30,5.21312698012e-10,8.26811651526e-20,0.0,1.62513204683e-09,5.64407504707e-05,9.27091870971e-12,2.55236212254e-28,0.0,1.48512806922e-06,6.33798219115e-16,5.51624783628e-05,5.68585189698e-41,3.51729439127e-29,1.10442683874e-09,3.17068303727e-30,3.525801634e-17,1.00882394501e-10,5.39682371541e-05,9.23791939057e-12,9.23791939057e-12,7.09125057204e-71,8.54546456968e-07,4.00069845281e-40,2.37127216593e-72,5.23346067483e-117,0.000100819009861,1.32924173521e-10,0.0,0.000322394212316,0.00088594321282,-116.479764798
4.80950398847e-172,0.0,0.0,0.0,0.0,0.0,8.77225841682e-11,0.0,1.30482323422e-19,8.3759537018e-35,3.74565861399e-64,4.86107794929e-05,3.93357899811e-180,9.50083861635e-08,5.70199701521e-28,4.220463305e-06,5.9052978941e-08,7.72369015238e-07,2.14765167021e-14,0.0,2.9290537869e-09,4.3261044959e-13,2.94946339448e-23,5.42520695218e-12,2.23195455633e-35,1.04691997144e-25,3.19110372475e-69,1.95616003527e-32,4.62658927819e-07,1.74579280685e-16,3.54858596899e-06,3.1262018192e-14,1.1494094177e-14,7.76603840655e-13,4.06966849107e-30,6.27240285971e-10,1.13340545614e-19,0.0,1.94116049915e-09,5.97871679809e-05,1.16834717216e-11,5.01292763612e-28,0.0,1.61658120316e-06,8.84537040859e-16,5.79396498918e-05,1.00450513938e-40,5.81880688919e-29,1.34319746339e-09,5.90719332856e-30,4.84176986924e-17,1.38311220448e-10,5.77341979498e-05,1.15569145191e-11,1.15569145191e-11,2.19618600758e-70,9.59525749854e-07,6.62029810903e-40,7.82311380822e-72,5.18989776347e-115,0.00010249758696,1.47021579854e-10,0.0,0.000338310883015,0.00091425669249,-116.319763198
5.69240570367e-171,0.0,0.0,0.0,0.0,0.0,1.01194769851e-10,0.0,1.68618704628e-19,1.24902785439e-34,1.00657077327e-63,5.24841668286e-05,5.76920227044e-179,1.08997134039e-07,1.20063099005e-27,4.37455656186e-06,6.43552535078e-08,8.35705638803e-07,3.25300936377e-14,0.0,3.30966226936e-09,5.09159748931e-13,4.2845252454e-23,6.68465600264e-12,3.77397181715e-35,1.68180497375e-25,8.692739153e-69,3.53456532686e-32,5.40840322986e-07,2.53327740652e-16,3.75314869209e-06,4.92489255884e-14,1.37417654708e-14,1.03346282556e-12,6.12715057686e-30,7.53812827963e-10,1.55164392147e-19,0.0,2.31594464581e-09,6.32914769572e-05,1.47024858188e-11,9.80625917277e-28,0.0,1.75855933635e-06,1.23203529888e-15,6.08294697012e-05,1.77132569024e-40,9.60536223079e-29,1.6313564154e-09,1.097076538e-29,6.63817210665e-17,1.8905764837e-10,6.17205073404e-05,1.44389412248e-11,1.44389412248e-11,6.77357378776e-70,1.07631059478e-06,1.09385912567e-39,2.56931302188e-71,4.94174993808e-113,0.00010419124721,1.62562071506e-10,0.0,0.000355037857067,0.000943341477514,-116.159761598
6.68436058738e-170,0.0,0.0,0.0,0.0,0.0,1.16660703817e-10,0.0,2.1770721795e-19,1.8604903427e-34,2.69547504067e-63,5.66204187947e-05,8.38654694543e-178,1.24926217374e-07,2.51544788764e-27,4.53359024007e-06,7.01025331275e-08,9.03832366056e-07,4.90993062247e-14,0.0,3.73754583888e-09,5.98875572909e-13,6.21418099291e-23,8.22787420606e-12,6.36944505835e-35,2.6958291097e-25,2.36014004208e-68,6.36977071707e-32,6.31232268591e-07,3.66734568357e-16,3.96840653951e-06,7.72574509621e-14,1.64180312912e-14,1.37263434347e-12,9.21212878946e-30,9.04871776094e-10,2.12142110176e-19,0.0,2.75987138506e-09,6.69583163163e-05,1.84747829739e-11,1.91063657118e-27,0.0,1.9117998013e-06,1.71266489087e-15,6.38349116293e-05,3.11769996545e-40,1.58215172264e-28,1.97862698826e-09,2.03104739421e-29,9.0863815316e-17,2.57647478153e-10,6.5936711479e-05,1.80158397815e-11,1.80158397815e-11,2.08050646355e-69,1.20608695997e-06,1.80462663647e-39,8.40027517328e-71,4.5180897477e-111,0.000105899818219,1.79687715543e-10,0.0,0.000372610153127,0.00097321373991,-115.999759998
7.78739785767e-169,0.0,0.0,0.0,0.0,0.0,1.34403628151e-10,0.0,2.8083609115e-19,2.76821716598e-34,7.1928530608e-63,6.10333060274e-05,1.20834271025e-176,1.43046578814e-07,5.243778183e-27,4.69769497237e-06,7.63292382555e-08,9.7707637692e-07,7.38471893543e-14,0.0,4.21828475242e-09,7.03954537307e-13,8.99884117811e-23,1.01167740434e-11,1.07298630123e-34,4.31185018285e-25,6.38681442032e-68,1.14490049569e-31,7.35565467603e-07,5.29663438566e-16,4.19485051384e-06,1.20683488364e-13,1.96024516684e-14,1.81961512593e-12,1.38313119469e-29,1.08493694876e-09,2.89660822206e-19,0.0,3.2850610978e-09,7.07922743102e-05,2.31812921492e-11,3.70779396007e-27,0.0,2.07708218696e-06,2.37609475741e-15,6.69589384608e-05,5.4772158128e-40,2.60038161988e-28,2.3965422123e-09,3.74826748521e-29,1.24174244128e-16,3.50067946328e-10,7.03925219952e-05,2.24491234457e-11,2.24491234457e-11,6.3638909618e-69,1.35014264181e-06,2.97272991111e-39,2.73406687113e-70,3.96625896546e-109,0.000107623119188,1.98553969006e-10,0.0,0.000391063696746,0.00100388982527,-115.839758398
9.00105313922e-168,0.0,0.0,0.0,0.0,0.0,1.54745228855e-10,0.0,3.61947868436e-19,4.11424675911e-34,1.91267832828e-62,6.5736981932e-05,1.7255859571e-175,1.63638968925e-07,1.08766840305e-26,4.86700378811e-06,8.30721893357e-08,1.05578431255e-06,1.10677963254e-13,0.0,4.7580803878e-09,8.26947813391e-13,1.30110028557e-22,1.24263128646e-11,1.8041655978e-34,6.88160189771e-25,1.7226467128e-67,2.0524275853e-31,8.55786605542e-07,7.63180370319e-16,4.43299016686e-06,1.87723741144e-13,2.33889362558e-14,2.40751439194e-12,2.07380864056e-29,1.29931932048e-09,3.94985077498e-19,0.0,3.90563809261e-09,7.47978735141e-05,2.90446170039e-11,7.16664490391e-27,0.0,2.25522996826e-06,3.29001012486e-15,7.02044959613e-05,9.60450588192e-40,4.26462280602e-28,2.8987603921e-09,6.89554315812e-29,1.69422145565e-16,4.74213162186e-10,7.50977997038e-05,2.79363703902e-11,2.79363703902e-11,1.93855821627e-68,1.50987401548e-06,4.889513654e-39,8.85857522305e-70,3.34317726925e-107,0.000109360960868,2.19330880121e-10,0.0,0.000410435302986,0.00103538624889,-115.679756798
1.03219739035e-166,0.0,0.0,0.0,0.0,0.0,1.78050590291e-10,0.0,4.66071062494e-19,6.10798490258e-34,5.06824453553e-62,7.0745965026e-05,2.44243264834e-174,1.87017121025e-07,2.24477038801e-26,5.04165211817e-06,9.03707518288e-08,1.14032320846e-06,1.65293935207e-13,0.0,5.36381973481e-09,9.70816326457e-13,1.87826321871e-22,1.52471384667e-11,3.02794690617e-34,1.09589767461e-24,4.63098677642e-67,3.66964539058e-31,9.94080716379e-07,1.09706771777e-15,4.68335407864e-06,2.90773224095e-13,2.78882533181e-14,3.17923712893e-12,3.10510228467e-29,1.55425127306e-09,5.37897681265e-19,0.0,4.6380399317e-09,7.8979555166e-05,3.63381979607e-11,1.37968190195e-26,0.0,2.4471121328e-06,4.5464543005e-15,7.35745066568e-05,1.68104693362e-39,6.97876767182e-28,3.50143150704e-09,1.264543501e-28,2.30784653188e-16,6.4045654423e-10,8.00625366773e-05,3.47189263774e-11,3.47189263774e-11,5.88081371832e-68,1.68679301363e-06,8.03004527948e-39,2.85731253998e-69,2.70576371864e-105,0.00011111314551,2.42204391275e-10,0.0,0.000430762656094,0.00106771969157,-115.519755198
1.17435839474e-165,0.0,0.0,0.0,0.0,0.0,2.04733750845e-10,0.0,5.99613313628e-19,9.0578060067e-34,1.33828330294e-61,7.60751183839e-05,3.42647938127e-173,2.13531216166e-07,4.60967757138e-26,5.22177779804e-06,9.82669881995e-08,1.2310814557e-06,2.45992152526e-13,0.0,6.04314603258e-09,1.13899421174e-12,2.70722051437e-22,1.86887490131e-11,5.07235630214e-34,1.74142607878e-24,1.2408413587e-66,6.54389784776e-31,1.15289518587e-06,1.57332603251e-15,4.9464903369e-06,4.48490748482e-13,3.32309628428e-14,4.19026633314e-12,4.64285445736e-29,1.85703678345e-09,7.31554541196e-19,0.0,5.50137067268e-09,8.33416628828e-05,4.53973850606e-11,2.64548215183e-26,0.0,2.65364479791e-06,6.27033209357e-15,7.7071863363e-05,2.93679944316e-39,1.13954488022e-27,4.22362190154e-09,2.3116732864e-28,3.13864191072e-16,8.62383696893e-10,8.5296836648e-05,4.30911722271e-11,4.30911722271e-11,1.77663598888e-67,1.88253431523e-06,1.31677764758e-38,9.17467612256e-69,2.10267648596e-103,0.000112879466831,2.6737775182e-10,0.0,0.000452084286207,0.00110090699526,-115.359753598
