1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-Albert 2008,10-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Bezzina 2003,16-Bezzina 2003,17-Casini 2007,18-Deschenes 2000,19-Detta 2014,20-Ellinor 2008,21-Groenewegen 2003a,22-Groenewegen 2003a,23-Groenewegen 2003b,24-Guetter 2013,25-Guetter 2013,26-Gui 2010a,27-Gui 2010a,28-Gui 2010b,29-Huang 2009,30-Itoh 2005a,31-Itoh 2005b,33-Kato 2014,34-Lin 2008,36-Lupoglazoff 2001,38-Makita 2002,39-Makiyama 2008,40-Mohler 2004,41-Moreau 2013,42-Murphy 2012,43-Neu 2010,44-Nguyen 2008,45-Rook 1999,46-Shirai 2002,47-Smits 2005a,48-Smits 2005b,49-Surber 2008,50-Surber 2008,51-Tan 2002,52-Tarradas 2013,53-Viswanathan 2003,54-Wang 1996,55-Wang 2002,56-Wang 2007a,57-Wang 2007b,58-Wang 2008,59-Wang 2015,60-Wedekind 2001,63-Yang 2002,64-Ye 2003,65-Young 2005,66-Zhang 2008,sum,gauss,x
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3071843464e-84,5.95079581797e-19,1.05371485752e-65,1.68782861949e-10,1.55735727487e-20,9.13456858684e-89,6.04840218933e-45,0.0,0.0,1.72380254486e-36,1.87515020541e-20,7.56550051625e-38,8.42245287128e-103,2.39033218885e-114,9.19064059403e-129,6.29006531987e-184,3.09028601335e-271,1.04165822094e-27,9.7321605815e-26,3.5635122436e-33,5.36610312135e-14,4.9479604382e-212,3.77872442379e-20,1.2991576971e-67,2.44817658176e-81,3.68561803297e-171,2.63357861538e-56,2.01751675584e-12,1.14360936671e-29,0.0,0.0,2.31170826747e-167,1.13036447758e-68,1.3317033462e-17,1.33924140542e-32,6.71009982392e-106,2.1961786249e-150,0.0,1.08993904912e-59,8.24414280067e-28,1.29975574061e-65,8.6649418423e-221,1.83385157658e-25,8.6649418423e-221,0.0,3.46712556785e-23,2.73622055924e-13,1.67118276278e-08,1.52928288032e-47,4.19694831434e-297,1.68829553036e-08,1.3566654645e-13,-115.359753598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5264500383e-84,7.00977184039e-19,2.0635440657e-65,1.79082076193e-10,1.83320051921e-20,2.06970567619e-88,9.90695556764e-45,0.0,0.0,2.38144345159e-36,2.19945846649e-20,1.04419580019e-37,2.09480123639e-102,6.48023243394e-114,2.88522064902e-128,3.23612797688e-183,3.47084021823e-270,1.36734335115e-27,1.20594862196e-25,4.76381991349e-33,6.06669337905e-14,6.21865887624e-211,4.50981314329e-20,2.59660866951e-67,5.44238487057e-81,1.97665720321e-170,4.68443210894e-56,2.22382588622e-12,1.53912707793e-29,0.0,0.0,1.46279854594e-166,2.18534454437e-68,1.53395957892e-17,1.72531255085e-32,1.88164551733e-105,9.28733462503e-150,0.0,1.89571270299e-59,1.05407566135e-27,2.55481711285e-65,8.24863834308e-220,2.30968916217e-25,8.24863834308e-220,0.0,4.22203466531e-23,3.06595839648e-13,1.74918701111e-08,2.2607868161e-47,5.82145926818e-296,1.76735432921e-08,1.51717958248e-13,-115.199751998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87728943659e-84,8.2540187271e-19,4.03476351369e-65,1.89987268136e-10,2.1571550426e-20,4.68153128183e-88,1.6206299493e-44,0.0,0.0,3.28770107138e-36,2.57899708866e-20,1.44025395476e-37,5.20064741843e-102,1.75337773051e-113,9.03703060697e-128,1.65955791278e-182,3.87978649934e-269,1.79365458228e-27,1.49365634734e-25,6.3644707543e-33,6.856540004e-14,7.76366449743e-210,5.38011140173e-20,5.18136661263e-67,1.20770595936e-80,1.05624358896e-169,8.32096494388e-56,2.45063891531e-12,2.06990617888e-29,0.0,0.0,9.2145713832e-166,4.21882056162e-68,1.7663756908e-17,2.22160375871e-32,5.26460996895e-105,3.91541868846e-149,0.0,3.29326852601e-59,1.34698002648e-27,5.01375379496e-65,7.81255141986e-219,2.90744496481e-25,7.81255141986e-219,0.0,5.13907740845e-23,3.43440695687e-13,1.83064472006e-08,3.33966155617e-47,8.03353098596e-295,1.84992971323e-08,1.69628186896e-13,-115.039750398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40459900379e-84,9.71537909535e-19,7.87655148418e-65,2.01532679158e-10,2.53747880195e-20,1.05712430452e-87,2.64771720548e-44,0.0,0.0,4.53569315856e-36,3.02302209421e-20,1.98522194865e-37,1.28879059832e-101,4.73492351785e-113,2.82413821467e-127,8.48311449251e-182,4.31636632018e-268,2.35130479928e-27,1.84916181082e-25,8.4976557694e-33,7.74672109593e-14,9.62800469992e-209,6.41569015867e-20,1.03222727228e-66,2.67521453462e-80,5.62352336277e-169,1.47603452756e-55,2.69993173422e-12,2.78167412165e-29,0.0,0.0,5.77836381974e-165,8.1326467486e-68,2.03336330349e-17,2.85927105396e-32,1.46965080186e-104,1.6456179193e-148,0.0,5.71434006812e-59,1.72033734365e-27,9.82361437258e-65,7.36202911339e-218,3.65795266737e-25,7.36202911339e-218,0.0,6.2525858644e-23,3.84598508019e-13,1.91569964301e-08,4.92965314563e-47,1.1029541292e-293,1.93616911282e-08,1.89607652478e-13,-114.879748797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81132330679e-83,1.14310674472e-18,1.5352101782e-64,2.13754399422e-10,2.98382369527e-20,2.3829941453e-87,4.32019576356e-44,0.0,0.0,6.25308459353e-36,3.54231496304e-20,2.73458808531e-37,3.18799524477e-101,1.27615383386e-112,8.80561340544e-127,4.32229531771e-181,4.77931905907e-267,3.08026399882e-27,2.28823954384e-25,1.13387675706e-32,8.74965167637e-14,1.18605638859e-207,7.64741904727e-20,2.05304998796e-66,5.91536392809e-80,2.98307802469e-168,2.61472140476e-55,2.97386434993e-12,3.73543554117e-29,0.0,0.0,3.60722931288e-164,1.56546182675e-67,2.33996640619e-17,3.67818831254e-32,4.09337631751e-104,6.89514635311e-148,0.0,9.90351437494e-59,2.19598398296e-27,1.92169616255e-64,6.90233745302e-217,4.59973988548e-25,6.90233745302e-217,0.0,7.60405605953e-23,4.30560095971e-13,2.00450108941e-08,7.27112028381e-47,1.50655432479e-292,2.02622572392e-08,2.1189002547e-13,-114.719747197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48454122493e-83,1.34445588703e-18,2.98753677396e-64,2.26690462622e-10,3.50746678799e-20,5.36264047911e-87,7.04010842462e-44,0.0,0.0,8.61478087159e-36,4.14942967858e-20,3.76432943576e-37,7.87160564447e-101,3.43277761818e-112,2.73934514367e-126,2.19517797244e-180,5.26685078692e-266,4.03251359672e-27,2.8302865081e-25,1.51203711281e-32,9.87924021079e-14,1.45135579043e-206,9.11183376774e-20,4.07677652631e-66,1.30565900804e-79,1.57663953736e-167,4.62551835595e-55,3.27479741818e-12,5.01251459431e-29,0.0,0.0,2.24172195552e-163,3.00900406242e-67,2.69195008154e-17,4.72936135984e-32,1.13754543452e-103,2.8801934092e-147,0.0,1.71433979156e-58,2.80161084613e-27,3.7532133713e-64,6.43856168879e-216,5.78092156975e-25,6.43856168879e-216,0.0,9.24362026325e-23,4.81870457556e-13,2.09720412029e-08,1.0716608257e-46,2.04733310927e-291,2.12025871542e-08,2.36734730151e-13,-114.559745597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69559501723e-83,1.58066217639e-18,5.80460099931e-64,2.40380945299e-10,4.12157920036e-20,1.20473957821e-86,1.14577504944e-43,0.0,0.0,1.18602395243e-35,4.85897905565e-20,5.17840707882e-37,1.94007871023e-100,9.21596654383e-112,8.50251422986e-126,1.11127418966e-179,5.7766129108e-265,5.27560937778e-27,3.49914274432e-25,2.01506439131e-32,1.11510628601e-13,1.76417617233e-205,1.08521573169e-19,8.08216058288e-66,2.87675924496e-79,8.30255774376e-167,8.17149419463e-55,3.6053102009e-12,6.72124088836e-29,0.0,0.0,1.38684799903e-162,5.77527654511e-67,3.09590140118e-17,6.07800346961e-32,3.1540995281e-103,1.19939849159e-146,0.0,2.96407228357e-58,3.57231331671e-27,7.31858130271e-64,5.97551787459e-215,7.26155271053e-25,5.97551787459e-215,0.0,1.12318170904e-22,5.39134554593e-13,2.19396974993e-08,1.57828141373e-46,2.76801596714e-290,2.21843344327e-08,2.64429710168e-13,-114.399743997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2850697098e-82,1.85765174302e-18,1.12601759946e-63,2.54868070927e-10,4.84153867322e-20,2.70188253043e-86,1.862359273e-43,0.0,0.0,1.63170625589e-35,5.68796647728e-20,7.11897731484e-37,4.77293729915e-100,2.46938433189e-111,2.63306422912e-125,5.60749520439e-179,6.30569237601e-264,6.89728725234e-27,4.32409534727e-25,2.68376994853e-32,1.25825573981e-13,2.13014674748e-204,1.29195017971e-19,1.59967306384e-65,6.32707107114e-79,4.35615262583e-166,1.44161278559e-54,3.9682200655e-12,9.00580789064e-29,0.0,0.0,8.5411255966e-162,1.10685954508e-66,3.55934412045e-17,7.80745149567e-32,8.72572652679e-103,4.97930841423e-146,0.0,5.1187626274e-58,4.55254623934e-27,1.42480576491e-63,5.51767675333e-214,9.11655011599e-25,5.51767675333e-214,0.0,1.36417186808e-22,6.03023693417e-13,2.29496515369e-08,2.32264368005e-46,3.72327436253e-289,2.32092167148e-08,2.95294482872e-13,-114.239742397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46353158919e-82,2.18233929072e-18,2.18087954184e-63,2.70196318983e-10,5.68529277164e-20,6.04920827822e-86,3.02323330028e-43,0.0,0.0,2.24331257627e-35,6.65617010394e-20,9.78029349798e-37,1.17209406365e-99,6.60372631696e-111,8.13558920933e-125,2.82041350715e-178,6.85061489458e-263,9.0114128331e-27,5.34110613002e-25,3.57216509141e-32,1.41932389343e-13,2.55491586991e-203,1.53742821012e-19,3.16102678843e-65,1.38908031102e-78,2.27722509881e-165,2.53981366445e-54,4.36660365214e-12,1.20580006611e-28,0.0,0.0,5.23649239503e-161,2.11827315777e-66,4.09086901406e-17,1.00241498959e-31,2.40850395794e-102,2.06081135265e-145,0.0,8.8292843955e-58,5.79858835551e-27,2.76942456713e-63,5.06910134836e-213,1.1439318867e-24,5.06910134836e-213,0.0,1.65614858027e-22,6.74282560021e-13,2.40036388226e-08,3.41548039291e-46,4.98262102893e-288,2.42790180035e-08,3.29683511683e-13,-114.079740797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71719166956e-82,2.56278974945e-18,4.21727452312e-63,2.86412539223e-10,6.67378077269e-20,1.35203956793e-85,4.9014429429e-43,0.0,0.0,3.0820302522e-35,7.78658769488e-20,1.34276194332e-36,2.87309218883e-99,1.76255234335e-110,2.50801449965e-124,1.4140112107e-177,7.40736236202e-262,1.17656615014e-26,6.59431209378e-25,4.75168495027e-32,1.60049398058e-13,3.04398980675e-202,1.82878780771e-19,6.23617520462e-65,3.04422988955e-78,1.1860978734e-164,4.46849387081e-54,4.80381984512e-12,1.61327103077e-28,0.0,0.0,3.19598675733e-160,4.04800583764e-66,4.70028193439e-17,1.28639906552e-31,6.63304118015e-102,8.50297949728e-145,0.0,1.52114402767e-57,7.3816471755e-27,5.37438200255e-63,4.63339910066e-212,1.4346250866e-24,4.63339910066e-212,0.0,2.0097435543e-22,7.53736974068e-13,2.51034608239e-08,5.01870957218e-46,6.63387128962e-287,2.53955910193e-08,3.67989928612e-13,-113.919739197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02200055138e-82,3.00840581108e-18,8.14227487857e-63,3.03566071394e-10,7.83142353599e-20,3.01674814671e-85,7.93634122624e-43,0.0,0.0,4.23139235753e-35,9.10595141884e-20,1.84229433859e-36,7.02986547483e-99,4.69512932953e-110,7.71408725914e-124,7.06625183564e-177,7.9714052424e-261,1.53514253015e-26,8.13785844249e-25,6.31674919143e-32,1.8042076246e-13,3.60254399256e-201,2.17445879709e-19,1.22829201181e-64,6.65967419631e-78,6.15526540787e-164,7.85102859001e-54,5.28353469507e-12,2.15684419763e-28,0.0,0.0,1.94181830232e-159,7.72449357074e-66,5.39877194357e-17,1.65003739139e-31,1.82262610087e-101,3.49758041334e-144,0.0,2.61757710119e-57,9.39176847322e-27,1.04129225651e-62,4.21368883461e-211,1.79823020571e-24,4.21368883461e-211,0.0,2.43777227089e-22,8.4230243226e-13,2.62509872438e-08,7.36891237363e-46,8.7872421282e-286,2.65608596305e-08,4.10649642173e-13,-113.759737597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72351915571e-81,3.53014540139e-18,1.56954344366e-62,3.21708870616e-10,9.18669209916e-20,6.71966305776e-85,1.28339636515e-42,0.0,0.0,5.80535779324e-35,1.06453234518e-19,2.52599140504e-36,1.71693883976e-98,1.24826178536e-109,2.3672957814e-123,3.51982897185e-176,8.53775025512e-260,2.0016583317e-26,1.00381367652e-24,8.39207793383e-32,2.03319447101e-13,4.23520953091e-200,2.58439231563e-19,2.41533922411e-64,1.45429987907e-77,3.18261959182e-163,1.37752037836e-53,5.80974844955e-12,2.88144026482e-28,0.0,0.0,1.17449543792e-158,1.4718671776e-65,6.19910217473e-17,2.11544511467e-31,4.99691589271e-101,1.43426026586e-143,0.0,4.49896841507e-57,1.19427560964e-26,2.01428936788e-62,3.81258230983e-210,2.25279030615e-24,3.81258230983e-210,0.0,2.95567556668e-22,9.40993518127e-13,2.74481583635e-08,1.08114957148e-45,1.15801587578e-284,2.77768213615e-08,4.58145869401e-13,-113.599735997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28869288668e-81,4.1407737609e-18,3.0207488315e-62,3.40895638698e-10,1.07727674032e-19,1.49422063077e-84,2.0727425823e-42,0.0,0.0,7.95928358674e-35,1.24407847915e-19,3.46112733164e-36,4.18574718483e-98,3.31219860392e-109,7.24826351577e-123,1.74763286745e-175,9.10100319754e-259,2.60819515754e-26,1.23765166283e-24,1.11423106542e-31,2.29050510335e-13,4.9458395022e-199,3.07033025654e-19,4.74185018213e-64,3.17015429377e-77,1.63958664114e-162,2.41365718599e-53,6.38682486232e-12,3.84662521382e-28,0.0,0.0,7.07185265285e-158,2.8005088158e-65,7.11582641953e-17,2.71081352914e-31,1.36686636341e-100,5.86343221104e-143,0.0,7.72343900367e-57,1.51783596297e-26,3.89023822525e-62,3.43217964327e-209,2.82075171976e-24,3.43217964327e-209,0.0,3.58204906821e-22,1.05093426251e-12,2.86969874564e-08,1.58503635989e-45,1.51828325126e-283,2.90455499806e-08,5.11014134391e-13,-113.439734397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26793468441e-81,4.85515551977e-18,5.80456374557e-62,3.61183961624e-10,1.26283054672e-19,3.31696393299e-84,3.34328982225e-42,0.0,0.0,1.09048139446e-34,1.4534231592e-19,4.73932119298e-36,1.01859495394e-97,8.77161665792e-109,2.21426143797e-122,8.6491820385e-175,9.65544620544e-258,3.39624577096e-26,1.52526777443e-24,1.47846448479e-31,2.57954759228e-13,5.73726150907e-198,3.64612150175e-19,9.29417210131e-64,6.89814437454e-77,8.41580572958e-162,4.22337089408e-53,7.01952296386e-12,5.13132514463e-28,0.0,0.0,4.23891001538e-157,5.32077612776e-65,8.16553482405e-17,3.47206169174e-31,3.73052225822e-100,2.38967880958e-142,0.0,1.32431961984e-56,1.92800521745e-26,7.50128469239e-62,3.07407748048e-208,3.5300232611e-24,3.07407748048e-208,0.0,4.33927765855e-22,1.17336954679e-12,2.9999563273e-08,2.32200814132e-45,1.98046630013e-282,3.0369198169e-08,5.69847779931e-13,-113.279732797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19321730832e-80,5.69059296953e-18,1.11362314246e-61,3.82634453499e-10,1.47983245343e-19,7.35064686759e-84,5.38575725066e-42,0.0,0.0,1.49300697044e-34,1.6974295469e-19,6.48526259611e-36,2.4742319165e-97,2.3184380548e-108,6.74896680861e-122,4.26673886208e-174,1.01951282072e-256,4.41943781868e-26,1.87886728049e-24,1.96054317065e-31,2.90412806424e-13,6.61102473386e-197,4.32809290237e-19,1.81872392232e-63,1.49833735331e-76,4.30396492554e-161,7.37987387213e-53,7.71303149008e-12,6.84003937913e-28,0.0,0.0,2.52938137591e-156,1.00944519999e-64,9.36713250796e-17,4.44493206849e-31,1.01585746733e-99,9.70936525501e-142,0.0,2.26808444803e-56,2.44768012596e-26,1.44410979834e-61,2.73938846975e-207,4.4152864596e-24,2.73938846975e-207,0.0,5.25429546046e-22,1.30967764943e-12,3.13580526003e-08,3.39906373017e-45,2.57015005711e-281,3.17500002759e-08,6.35304043236e-13,-113.119731197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26886452963e-80,6.66721767398e-18,2.13314611177e-61,4.0531090722e-10,1.73352332485e-19,1.62618203382e-83,8.66490120379e-42,0.0,0.0,2.04270054282e-34,1.98174066929e-19,8.86853422768e-36,5.99914897976e-97,6.11595003759e-108,2.0523865536e-121,2.09803766683e-173,1.07139667918e-255,5.74703491547e-26,2.31338788069e-24,2.59819535822e-31,3.26849571458e-13,7.5671514732e-196,5.13548428909e-19,3.55317040308e-63,3.24872073819e-76,2.19307475934e-160,1.28778907802e-52,8.47300618064e-12,9.11102161005e-28,0.0,0.0,1.50249681698e-155,1.91231850218e-64,1.07421554086e-16,5.68764824284e-31,2.76004067046e-99,3.93283592333e-141,0.0,3.8798054034e-56,3.10573365941e-26,2.7756831948e-61,2.42877035363e-206,5.51961538341e-24,2.42877035363e-206,0.0,6.35949574442e-22,1.46138404564e-12,3.27747028964e-08,4.97194066329e-45,3.31837812126e-280,3.31902751584e-08,7.08110751749e-13,-112.959729597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30914914426e-80,7.80844363887e-18,4.07959127176e-61,4.29280452176e-10,2.03000218338e-19,3.59146424561e-83,1.39227347029e-41,0.0,0.0,2.79284521602e-34,2.31290220119e-19,1.21196194811e-35,1.45194193024e-96,1.61021897582e-107,6.22722419857e-121,1.02831622974e-172,1.12058592101e-254,7.4684337742e-26,2.84710282652e-24,3.44109826612e-31,3.67739273377e-13,8.60390451698e-195,6.09095833358e-19,6.93040285028e-63,7.03138053401e-76,1.11339647204e-159,2.24412279188e-52,9.30561017449e-12,1.21270441463e-27,0.0,0.0,8.88488743135e-155,3.61749071782e-64,1.2315128198e-16,7.27428373342e-31,7.48200076819e-99,1.58812433241e-140,0.0,6.62895363976e-56,3.93855438485e-26,5.32653386154e-61,2.14246284188e-205,6.89647807695e-24,2.14246284188e-205,0.0,7.69381983148e-22,1.63017657999e-12,3.4251845002e-08,7.26714167412e-45,4.26255141267e-279,3.46924291122e-08,7.89073700285e-13,-112.799727997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17463602502e-80,9.1414914965e-18,7.78980161988e-61,4.54613719262e-10,2.37636416024e-19,7.91831409859e-83,2.23423871055e-41,0.0,0.0,3.81582389811e-34,2.69850420867e-19,1.65515618014e-35,3.50767385238e-96,4.23115106193e-107,1.88513872956e-120,5.02384568949e-172,1.1664799783e-253,9.6989366714e-26,3.50235522969e-24,4.55462081393e-31,4.13610966199e-13,9.71758271632e-194,7.22119787092e-19,1.34956594768e-62,1.51912765956e-75,5.63193892441e-159,3.90530157731e-52,1.02175577471e-11,1.61295498644e-27,0.0,0.0,5.23033401166e-154,6.83320331097e-64,1.4113969737e-16,9.29903003403e-31,2.02366946071e-98,6.39332606034e-140,0.0,1.13126495968e-55,4.99197699294e-26,1.02052724463e-60,1.88033036479e-204,8.61220811897e-24,1.88033036479e-204,0.0,9.3040595968e-22,1.81792214279e-12,3.57918959313e-08,1.06138361059e-44,5.44740615242e-278,3.62589588929e-08,8.79084776677e-13,-112.639726397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54895664777e-79,1.06979945782e-17,1.48507995224e-60,4.81385013536e-10,2.78086019672e-19,1.74282063033e-82,3.58078865185e-41,0.0,0.0,5.2098962395e-34,3.14734472262e-19,2.25892510892e-35,8.4586201247e-96,1.10964663556e-106,5.69384450724e-120,2.44648233443e-171,1.20850006315e-252,1.25871556829e-25,4.30645166111e-24,6.02472540803e-31,4.65054673968e-13,1.09023575087e-192,8.55760537016e-19,2.62375289403e-62,3.27622249185e-75,2.83842696084e-158,6.78685574342e-52,1.12161616516e-11,2.14372436244e-27,0.0,0.0,3.06510984641e-153,1.28887553052e-63,1.61704522176e-16,1.1881601171e-30,5.46111056896e-98,2.56585961249e-139,0.0,1.92827070879e-55,6.32370197217e-26,1.95213401773e-60,1.64190882066e-203,1.07490550036e-23,1.64190882066e-203,0.0,1.12464147496e-21,2.02668499265e-12,3.73973617435e-08,1.54900274629e-44,6.92606003171e-277,3.78924548322e-08,9.79130909451e-13,-112.479724797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93159545623e-79,1.25146993719e-17,2.82674717461e-60,5.09672494831e-10,3.25308185606e-19,3.82940630979e-82,5.73154751086e-41,0.0,0.0,7.10835515079e-34,3.66961843678e-19,3.08089958058e-35,2.03605823338e-95,2.90444695822e-106,1.71585807386e-119,1.18752857529e-170,1.2461012377e-251,1.63245032472e-25,5.29274907041e-24,7.96438357916e-31,5.22728187775e-13,1.21501629297e-191,1.01371216515e-18,5.09266298654e-62,7.05306605336e-75,1.42530957106e-157,1.17784662209e-51,1.2309384347e-11,2.84704968797e-27,0.0,0.0,1.78814110841e-152,2.42754524642e-63,1.85207209234e-16,1.51740739607e-30,1.47042177009e-97,1.02660319186e-138,0.0,3.28288741022e-55,8.00632662331e-26,3.72820487953e-60,1.42645451592e-202,1.34089467725e-23,1.42645451592e-202,0.0,1.35883538595e-21,2.25874688097e-12,3.90708404973e-08,2.25893148485e-44,8.76110960893e-276,3.9595604051e-08,1.09030391805e-12,-112.319723197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54195194785e-79,1.46342747226e-17,5.37202211523e-60,5.39558366679e-10,3.80417511387e-19,8.3998009396e-82,9.16239893046e-41,0.0,0.0,9.69188954526e-34,4.27713431028e-19,4.19919565839e-35,4.89205382585e-95,7.58743140538e-106,5.15906019508e-119,5.74569072216e-170,1.27878413233e-250,2.11573483288e-25,6.50197621065e-24,1.05219675568e-30,5.87364593387e-13,1.34506506631e-190,1.20031837468e-18,9.86870418397e-62,1.515681543e-74,7.13103176303e-157,2.04133811428e-51,1.35058934151e-11,3.77833583253e-27,0.0,0.0,1.03847646073e-151,4.56555319062e-63,2.12058824037e-16,1.93695409838e-30,3.95023052671e-97,4.09483127969e-138,0.0,5.58249429644e-55,1.0131139688e-25,7.10877922156e-60,1.23299363928e-201,1.67181285811e-23,1.23299363928e-201,0.0,1.64108373388e-21,2.51662914743e-12,4.08150252892e-08,3.29173594461e-44,1.10257551497e-274,4.13711937718e-08,1.2138113537e-12,-112.159721597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04644259903e-78,1.71062462629e-17,1.01930067254e-59,5.7112907387e-10,4.44708757833e-19,1.83935403368e-81,1.46281898856e-40,0.0,0.0,1.32052639895e-33,4.98356641206e-19,5.71962473735e-35,1.17328256305e-94,1.97823866139e-105,1.54765195482e-118,2.77100055875e-169,1.30610596072e-249,2.74025758516e-25,7.98383938787e-24,1.38922192216e-30,6.59780604866e-13,1.4791219924e-189,1.42068450441e-18,1.90927511703e-61,3.25134773631e-74,3.55473501051e-156,3.53302921983e-51,1.48151214915e-11,5.0105508553e-27,0.0,0.0,6.00386130532e-151,8.57411292587e-63,2.42726698341e-16,2.47130511302e-30,1.05882093653e-96,1.6282950274e-137,0.0,9.48167146078e-55,1.28128692378e-25,1.35330409941e-59,1.06037079984e-200,2.08328778802e-23,1.06037079984e-200,0.0,1.98109715454e-21,2.80311697126e-12,4.2632707379e-08,4.79311646068e-44,1.38049215076e-273,4.32221147342e-08,1.35098842738e-12,-111.999719997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97361303416e-78,1.99880749985e-17,1.93099221732e-59,6.04475509033e-10,5.19685426002e-19,4.02087389954e-81,2.33247003606e-40,0.0,0.0,1.79798064874e-33,5.8047429806e-19,7.78541591061e-35,2.80882294266e-94,5.14772302735e-105,4.63222321602e-118,1.33207038585e-168,1.32769049335e-248,3.54674880978e-25,9.79897277004e-24,1.83305787435e-30,7.40885787023e-13,1.6157129456e-188,1.68080846202e-18,3.68782310975e-61,6.9621652312e-74,1.76552464202e-155,6.10640486285e-51,1.62473310608e-11,6.63972051368e-27,0.0,0.0,3.45544329485e-150,1.60788398721e-62,2.77741954292e-16,3.15154354864e-30,2.83166688583e-96,6.45496458159e-137,0.0,1.60851765946e-54,1.61956198774e-25,2.57217719356e-59,9.07295379089e-200,2.59465421106e-23,9.07295379089e-200,0.0,2.39051761376e-21,3.12128597906e-12,4.45267794031e-08,6.97400144853e-44,1.71963354081e-272,4.51513647155e-08,1.50331113029e-12,-111.839718397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71794137523e-78,2.33464017618e-17,3.65235034534e-59,6.39693228614e-10,6.07092777873e-19,8.77474221552e-81,3.71437415996e-40,0.0,0.0,2.44637050795e-33,6.75897940078e-19,1.0590316955e-34,6.71206987713e-94,1.33691635868e-104,1.38330876885e-117,6.38283951563e-168,1.34323667524e-247,4.58752417106e-25,1.20213060466e-23,2.41718897915e-30,8.31692757675e-13,1.7531695711e-187,1.98773370193e-18,7.11155933472e-61,1.48816360498e-73,8.73679261032e-155,1.05397435122e-50,1.78136844876e-11,8.79211845434e-27,0.0,0.0,1.97977581588e-149,3.01085568706e-62,3.17708009993e-16,4.01707706882e-30,7.55581588011e-96,2.55104613762e-136,0.0,2.72553070422e-54,2.04602929017e-25,4.88103007878e-59,7.72384684948e-199,3.22982000404e-23,7.72384684948e-199,0.0,2.88329621772e-21,3.47453142799e-12,4.6500238678e-08,1.01395141454e-43,2.13115109074e-271,4.71620521596e-08,1.67241066222e-12,-111.679716797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99579394612e-78,2.72584824353e-17,6.89728274942e-59,6.76882678624e-10,7.08955977354e-19,1.91164422552e-80,5.90743997362e-40,0.0,0.0,3.3262795485e-33,7.86746163142e-19,1.43962359335e-34,1.60102801872e-93,3.46534024482e-104,4.12156595408e-117,3.04857489278e-167,1.35252561255e-246,5.92973370188e-25,1.47409373594e-23,3.18548022541e-30,9.33328469558e-13,1.88965775001e-186,2.34972787881e-18,1.36915552019e-60,3.17528330125e-73,4.30766539373e-154,1.81668893303e-50,1.9526319687e-11,1.16336680959e-26,0.0,0.0,1.12919093799e-148,5.62982491147e-62,3.63310191148e-16,5.11784255734e-30,2.01159308217e-95,1.00509345601e-135,0.0,4.61275767233e-54,2.58338544707e-25,9.2475608912e-59,6.54203140209e-198,4.01833152926e-23,6.54203140209e-198,0.0,3.47614366465e-21,3.86660020215e-12,4.85561905966e-08,1.47306977278e-43,2.62765861971e-270,4.9257399918e-08,1.86008929389e-12,-111.519715197
