0-Abe 2014,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Abriel 2001,7-Aiba 2014,8-Akai 2000,9-Amin 2005,12-Bankston 2007a,13-Bankston 2007b,15-Baroudi 2000b,16-Baroudi 2001,17-Beckermann 2014,18-Beyder 2010,19-Beyder 2014,20-Casini 2007,21-Chang 2004,22-Chen 2016,23-Cheng 2010,24-Cheng 2010,25-Cheng 2010,26-Cheng 2010,27-Cheng 2011,28-Cheng 2011,29-Clatot 2012,30-Cordeiro 2006,31-Crotti 2012a,32-Deschenes 2000,33-Detta 2014,34-Ge 2008,36-Guetter 2013,37-Gui 2010a,38-Gui 2010b,39-Holst 2009,41-Hsueh 2009,42-Hu 2007,45-Hu 2015,46-Hu 2015,47-Huang 2006,48-Huang 2009,49-Itoh 2005a,50-Itoh 2005b,52-Juang 2014a,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Kapplinger 2015,58-Kapplinger 2015,59-Kapplinger 2015,60-Kapplinger 2015,61-Kapplinger 2015,62-Kapplinger 2015,63-Kapplinger 2015,64-Kapplinger 2015,65-Kapplinger 2015,66-Kapplinger 2015,67-Kapplinger 2015,68-Kapplinger 2015,69-Kapplinger 2015,70-Kapplinger 2015,71-Kapplinger 2015,72-Kapplinger 2015,73-Kapplinger 2015,74-Kapplinger 2015,75-Kapplinger 2015,76-Kapplinger 2015,77-Kapplinger 2015,78-Kapplinger 2015,79-Kapplinger 2015,80-Keller 2005,81-Keller 2006,82-Li 2009,83-Lin 2008,85-Liu 2003a,86-Lupoglazoff 2001,87-Makita 2002,88-Makita 2005,89-Makita 2008,90-Makiyama 2008,91-Marangoni 2011,92-Medeiros-Domingo 2007,93-Medeiros-Domingo 2009,94-Mohler 2004,95-Mok 2003,96-Moreau 2013,97-Murphy 2012,98-Nakajima 2015,99-Neu 2010,100-Nguyen 2008,101-Olesen 2012,102-Otagiri 2008,103-Pfahnl 2007,105-Rivolta 2001,106-Rossenbacker 2004,107-Ruan 2007,108-Ruan 2010,109-Saber 2015,110-Samani 2009,114-Shirai 2002,115-Shuraih 2007,116-Shy 2014,117-Smits 2005a,118-Smits 2005b,119-Sottas 2013,120-Splawski 2002,121-Surber 2008,122-Swan 2014,123-Tan 2001,124-Tan 2002,125-Tan 2005,126-Tan 2005,127-Tan 2005,128-Tan 2005,129-Tan 2005,130-Tan 2005,131-Tan 2005,132-Tan 2005,133-Tan 2005,134-Tan 2005,135-Tan 2005,136-Tan 2005,137-Tan 2005,138-Tan 2005,139-Tan 2005,140-Tan 2006,141-Tan 2006,142-Tarradas 2013,143-Tester 2010,144-Tsurugi 2009,145-Valdivia 2004,147-Viswanathan 2003,148-Wang 1996,149-Wang 2002,150-Wang 2007a,151-Wang 2007b,152-Wang 2008,154-Wang 2015,155-Wang 2016,156-Watanabe 2011b,157-Wedekind 2001,158-Wehrens 2003,159-Winkel 2012,160-Yang 2002,161-Ye 2003,162-Ye 2003,163-Yokoi 2005,164-Zeng 2013,165-Zhang 2015,sum,gauss,x
1.68181825227e-55,0.0,0.0,0.0,0.0,0.0,9.76988121502e-94,0.0,4.30724653724e-52,0.0,4.23000889997e-135,4.92970720832e-32,1.21939804643e-119,0.0,4.68893401491e-10,2.432945935e-165,1.23919874729e-152,7.3987839447e-67,3.94240247358e-285,4.18450660457e-250,4.12586938135e-223,4.69541200479e-189,0.0,1.17986209246e-201,1.81606281246e-74,1.16317824174e-49,0.0,5.01100684531e-20,2.24074958281e-85,0.0,4.98105705736e-97,1.03220814682e-172,3.50936198726e-217,0.0,0.0,5.07148504143e-318,0.0,6.16358178891e-144,1.2770122163e-32,7.01620468115e-219,6.43865762826e-50,1.56095360445e-42,5.50826906518e-56,0.0,0.0,0.0,0.0,1.93925177175e-195,3.35234731166e-94,4.18237767272e-118,2.23808010938e-94,1.14807079521e-220,0.0,2.11400725922e-79,1.61680837381e-112,2.52945518806e-52,4.2224238094e-98,1.03729296139e-75,2.23808010938e-94,1.83983047119e-58,2.52945518806e-52,4.32902710843e-229,9.10899150203e-195,1.78497329285e-90,1.70396181351e-131,3.35234731166e-94,1.03729296139e-75,8.23372668427e-238,3.35234731166e-94,1.0731583252e-142,4.37559675627e-97,5.82303600778e-49,1.00295320284e-72,2.48257036316e-89,0.0,6.55335182263e-95,2.38769858043e-34,9.63387124156e-123,7.45408654619e-123,2.15577311677e-49,3.82999721737e-144,2.41846054723e-35,1.52192152434e-249,1.67594611114e-187,4.27543944893e-303,3.75225514377e-64,2.72710940677e-102,2.22144740471e-20,8.36231699956e-236,8.96099147336e-54,0.0,3.27886579416e-77,6.70605299251e-113,0.0,0.0,0.0,0.0,0.0,4.92648970323e-126,3.57031917397e-97,8.31638750308e-315,0.0,8.57043720641e-200,7.96732735715e-121,3.0940269475e-29,0.0,1.41098496996e-210,6.53811309295e-187,1.88303126719e-240,5.38092284209e-184,3.75776956155e-263,1.39037558537e-96,2.02501566297e-98,6.09028640941e-251,9.53398283089e-189,0.0,2.26658710857e-28,0.0,8.06814879903e-143,8.06814879903e-143,4.51277395647e-137,3.30353524032e-34,0.0,4.92768550479e-185,4.40264744117e-72,0.0,2.20397999706e-167,4.33870968939e-82,0.0,1.0211283344e-134,5.21463229318e-194,7.59787784977e-39,2.59267239635e-103,1.87673878439e-47,2.15031360071e-119,0.0,1.89776523501e-44,0.0,0.0,1.86337628275e-89,2.27829786888e-99,2.90176999886e-39,0.0,1.01992330727e-30,4.28080224429e-23,1.4054837011e-12,3.965877881e-11,1.03480342684e-134,2.26345667473e-138,3.6823668576e-111,5.09957664074e-10,1.0845434114e-26,-140.0
2.56971956336e-55,0.0,0.0,0.0,0.0,0.0,1.93159985599e-93,0.0,6.05888261191e-52,0.0,9.78247073645e-135,6.16181847733e-32,3.04598176922e-119,0.0,4.8569254751e-10,1.04011601825e-164,3.65180828307e-152,1.30323199439e-66,3.54939862207e-284,2.25228560882e-249,1.81348548544e-222,1.71696283321e-188,0.0,4.88672757596e-201,3.03531254758e-74,1.65318503634e-49,0.0,5.72582413118e-20,4.46995054292e-85,0.0,9.59600885919e-97,3.39685025063e-172,1.56309940916e-216,0.0,0.0,5.448523334e-317,0.0,1.74483839145e-143,1.57758118233e-32,5.06047090244e-218,9.37083940301e-50,2.07466790586e-42,8.10383870503e-56,0.0,0.0,0.0,0.0,7.6388666366e-195,6.39373582337e-94,9.20663875494e-118,4.27124048612e-94,5.26614283533e-220,0.0,3.59479104015e-79,3.49098337046e-112,3.49700697464e-52,8.16520769505e-98,1.71063108771e-75,4.27124048612e-94,2.69349842201e-58,3.49700697464e-52,2.17900545752e-228,3.67959234818e-194,3.34241524105e-90,4.23292602344e-131,6.39373582337e-94,1.71063108771e-75,4.44576286655e-237,6.39373582337e-94,2.86774805167e-142,8.44731214574e-97,8.11942598985e-49,1.88906788196e-72,5.26156599175e-89,0.0,1.38350942029e-94,3.03812957177e-34,2.47397097029e-122,1.93630351056e-122,3.12978106961e-49,1.12053668092e-143,3.07385844908e-35,9.95153523396e-249,6.36393135816e-187,4.02718276456e-302,6.02202138965e-64,5.98793018635e-102,2.54157541556e-20,4.51844227743e-235,1.35121401986e-53,0.0,5.3098735004e-77,1.5580146785e-112,0.0,0.0,0.0,0.0,0.0,1.06699825452e-125,6.89394415603e-97,1.05477774215e-313,0.0,3.16232915567e-199,1.92609360741e-120,3.7416981468e-29,0.0,5.39442768618e-210,2.59566493697e-186,8.91150227217e-240,2.29289013759e-183,2.55238664306e-262,2.72476078427e-96,3.99502921221e-98,3.88932278853e-250,3.7666276544e-188,0.0,2.70056218452e-28,0.0,2.21344262893e-142,2.21344262893e-142,1.22571040292e-136,4.12489202273e-34,0.0,1.91994761574e-184,7.25587179046e-72,0.0,8.02227597005e-167,7.89680289809e-82,0.0,2.71860263233e-134,2.10061621879e-193,9.86498468584e-39,5.41418870198e-103,2.60984170144e-47,5.40769482245e-119,0.0,2.5945705757e-44,0.0,0.0,3.61479648913e-89,4.88214655366e-99,3.77832732828e-39,0.0,1.21079754125e-30,5.02235758942e-23,1.49446895272e-12,4.1551046579e-11,3.00636291535e-134,5.77748910386e-138,7.45831878093e-111,5.28738063124e-10,1.3006506541e-26,-139.8399984
3.92340348239e-55,0.0,0.0,0.0,0.0,0.0,3.81465113788e-93,0.0,8.51835297638e-52,0.0,2.25969472943e-134,7.69891294043e-32,7.59666190411e-119,0.0,5.03067059958e-10,4.43400072868e-164,1.07432025092e-151,2.29298156012e-66,3.18366872335e-283,1.20925226125e-248,7.95366456629e-222,6.26599724427e-188,0.0,2.01948155733e-200,5.0689754497e-74,2.34823301168e-49,0.0,6.54104334799e-20,8.9054568495e-85,0.0,1.84681509404e-96,1.11582446281e-171,6.94637944848e-216,0.0,0.0,5.83079605447e-316,0.0,4.93112800596e-143,1.94822854832e-32,3.6354974837e-217,1.36292057698e-49,2.75619237066e-42,1.19150620965e-55,0.0,0.0,0.0,0.0,3.00259768606e-194,1.21821522065e-93,2.02425037597e-117,8.14321821551e-94,2.4099379324e-219,0.0,6.10784305914e-79,7.52872311953e-112,4.83237563149e-52,1.57737989845e-97,2.81891423436e-75,8.14321821551e-94,3.94096845e-58,4.83237563149e-52,1.0940315966e-227,1.48307802198e-193,6.25259274071e-90,1.05004745953e-130,1.21821522065e-93,2.81891423436e-75,2.39412913142e-236,1.21821522065e-93,7.65174182786e-142,1.62915050428e-96,1.13153411861e-48,3.55355524947e-72,1.11353049721e-88,0.0,2.9168941607e-94,3.86413664562e-34,6.34280775421e-122,5.02145999624e-122,4.54085594415e-49,3.2724961516e-143,3.90530538682e-35,6.48680306622e-248,2.41143660029e-186,3.77949356479e-301,9.65689907712e-64,1.31297657e-101,2.90713285957e-20,2.43496491879e-234,2.03597119117e-53,0.0,8.59301702858e-77,3.61462179015e-112,0.0,0.0,0.0,0.0,0.0,2.30848247441e-125,1.32980666485e-96,1.33176108835e-312,0.0,1.16463226534e-198,4.64955979075e-120,4.52351614326e-29,0.0,2.05847697921e-209,1.02816873885e-185,4.20803356013e-239,9.74555856568e-183,1.72832918968e-261,5.33410266788e-96,7.87314545692e-98,2.47625007119e-249,1.48479295293e-187,1.48219693752e-323,3.21672637633e-28,0.0,6.06272340711e-142,6.06272340711e-142,3.32370979828e-136,5.14863146085e-34,0.0,7.4639832882e-184,1.19486227328e-71,0.0,2.9135496874e-166,1.43584546786e-81,0.0,7.2263044346e-134,8.44315225013e-193,1.28031024568e-38,1.12928470996e-102,3.62733439412e-47,1.35777454502e-118,0.0,3.54533357249e-44,0.0,0.0,7.00462002032e-89,1.04480883169e-98,4.91753334184e-39,0.0,1.43704676987e-30,5.89061228187e-23,1.58892540129e-12,4.35303523789e-11,8.71771373178e-134,1.47261224901e-137,1.50909383327e-110,5.48186337833e-10,1.55936427762e-26,-139.6799968
5.98564269469e-55,0.0,0.0,0.0,0.0,0.0,7.52492663113e-93,0.0,1.19698583678e-51,0.0,5.21368666138e-134,9.61573865668e-32,1.89161169528e-118,0.0,5.21035658093e-10,1.88483954223e-163,3.15513789219e-151,4.02992377781e-66,2.84498671174e-282,6.47626478172e-248,3.48076767254e-221,2.2822416254e-187,0.0,8.32715283804e-200,8.45826285152e-74,3.3335382301e-49,0.0,7.47054118185e-20,1.7719594587e-84,0.0,3.55074792546e-96,3.65869084147e-171,3.0799515172e-215,0.0,0.0,6.21558925577e-315,0.0,1.39125381227e-142,2.40513583433e-32,2.60148304136e-216,1.98094078021e-49,3.65993023979e-42,1.75078054149e-55,0.0,0.0,0.0,0.0,1.17771132088e-193,2.31876643986e-93,4.44541821482e-117,1.55096419747e-93,1.10029297133e-218,0.0,1.03692926259e-78,1.62173237414e-111,6.67451250717e-52,3.04417082446e-97,4.641709299e-75,1.55096419747e-93,5.76283924703e-58,6.67451250717e-52,5.47904599722e-227,5.96435071551e-193,1.16850598121e-89,2.60114527033e-130,2.31876643986e-93,4.641709299e-75,1.28587951517e-235,2.31876643986e-93,2.03855176515e-141,3.13881186462e-96,1.5760734528e-48,6.67616702432e-72,2.35322172367e-88,0.0,6.14156617201e-94,4.91267520949e-34,1.62353511047e-121,1.30006226833e-121,6.58376539358e-49,9.54020393742e-143,4.95966582417e-35,4.21516077583e-247,9.11824243208e-186,3.53408973167e-300,1.54731436834e-63,2.87503612035e-101,3.32446429154e-20,1.30869528226e-233,3.06548024234e-53,0.0,1.38965864654e-76,8.37415380383e-112,0.0,0.0,0.0,0.0,0.0,4.98914582574e-125,2.56253186591e-96,1.6739050175e-311,0.0,4.28102943802e-198,1.12076872286e-119,5.46696481736e-29,0.0,7.84014877783e-209,4.06349493006e-185,1.98263308532e-238,4.13168528071e-182,1.16672941951e-260,1.04311239046e-95,1.54993446053e-97,1.57180713221e-248,5.84001532138e-187,1.43279037294e-322,3.83047144214e-28,0.0,1.65795353791e-141,1.65795353791e-141,8.99806769787e-136,6.42416384468e-34,0.0,2.89525499189e-183,1.96606854496e-71,0.0,1.05580117702e-165,2.60813340695e-81,0.0,1.91774955034e-133,3.38608151514e-192,1.66092003484e-38,2.35265271093e-102,5.03876509271e-47,3.40367641367e-118,0.0,4.84191688929e-44,0.0,0.0,1.35582223308e-88,2.23299922722e-98,6.39743949809e-39,0.0,1.70516195317e-30,6.90690667977e-23,1.68917889308e-12,4.56005398268e-11,2.52314060473e-133,3.74817626689e-137,3.05037308803e-110,5.68325376921e-10,1.86899307598e-26,-139.5199952
9.1249223412e-55,0.0,0.0,0.0,0.0,0.0,1.48272119095e-92,0.0,1.6810966289e-51,0.0,1.20152834331e-133,1.20051786725e-31,4.70278231668e-118,0.0,5.39617634742e-10,7.98946424001e-163,9.25042562771e-151,7.07474095557e-66,2.53286411117e-281,3.45976441125e-247,1.51997827433e-220,8.29612260912e-187,0.0,3.42600554996e-199,1.41021842824e-73,4.72948898879e-49,0.0,8.530080217e-20,3.52123857477e-84,0.0,6.81993004642e-96,1.19747348525e-170,1.36251951103e-214,0.0,0.0,6.59997334798e-314,0.0,3.91864102867e-142,2.96818410613e-32,1.8542247953e-215,2.87727470356e-49,4.85778660219e-42,2.57096989749e-55,0.0,0.0,0.0,0.0,4.60950234822e-193,4.40913749619e-93,9.75093566477e-117,2.95101300845e-93,5.01187323577e-218,0.0,1.75896595785e-78,3.48916383777e-111,9.21452802558e-52,5.86901727842e-97,7.6373832838e-75,2.95101300845e-93,8.42204130182e-58,9.21452802558e-52,2.73705523797e-226,2.39330048374e-192,2.18158830122e-89,6.4343949646e-130,4.40913749619e-93,7.6373832838e-75,6.88817883707e-235,4.40913749619e-93,5.42282138833e-141,6.04130521877e-96,2.19407631099e-48,1.25267937763e-71,4.96589143513e-88,0.0,1.2913902819e-93,6.24313926341e-34,4.14891950711e-121,3.36028314128e-121,9.53946077548e-49,2.77626948716e-142,6.29616511613e-35,2.73048866369e-246,3.4405775125e-185,3.29255641865e-299,2.47722178696e-63,6.28688788425e-101,3.80078565596e-20,7.01497654472e-233,4.6121648469e-53,0.0,2.24580249227e-76,1.93733960681e-111,0.0,0.0,0.0,0.0,0.0,1.07711619892e-124,4.93298811819e-96,2.09447135876e-310,0.0,1.57067113107e-197,2.69767661467e-119,6.60509627493e-29,0.0,2.98043904744e-208,1.60233976939e-184,9.32052521124e-238,1.747208517e-181,7.85194982194e-260,2.0376874988e-95,3.04800122146e-97,9.94691141978e-248,2.29190682135e-186,1.60571334898e-321,4.5600384851e-28,0.0,4.52670373109e-141,4.52670373109e-141,2.43201555773e-135,8.01284962741e-34,0.0,1.12056708524e-182,3.23245150863e-71,0.0,3.81747970247e-165,4.73279397039e-81,0.0,5.08127430453e-133,1.3549556461e-191,2.15375810097e-38,4.89549389782e-102,6.9955798913e-47,8.51871291972e-118,0.0,6.60915855172e-44,0.0,0.0,2.62143058658e-88,4.76613155249e-98,8.31909726479e-39,0.0,2.02281294024e-30,8.09612267372e-23,1.79557401444e-12,4.77656146496e-11,7.28883220445e-133,9.52651221536e-137,6.15957986668e-110,5.8917882353e-10,2.23944807905e-26,-139.3599936
1.3900106842e-54,0.0,0.0,0.0,0.0,0.0,2.91827691997e-92,0.0,2.35975344491e-51,0.0,2.76577630818e-133,1.49826053095e-31,1.16732411196e-117,0.0,5.58832872652e-10,3.37695737545e-162,2.70747139242e-150,1.24062833022e-65,2.24658479567e-280,1.84366792238e-246,6.62299309417e-220,3.00975274268e-186,0.0,1.40641817571e-198,2.34928557864e-73,6.7060613895e-49,0.0,9.73756076122e-20,6.98845563347e-84,0.0,1.30859015769e-95,3.91215863247e-170,6.01388408099e-214,0.0,0.0,6.98083660385e-313,0.0,1.10187826909e-141,3.66179124315e-32,1.31640039478e-214,4.17638044056e-49,6.44475484574e-42,3.7730464488e-55,0.0,0.0,0.0,0.0,1.80029103124e-192,8.3755614602e-93,2.13631469432e-116,5.60924134695e-93,2.27761899065e-217,0.0,2.98134874407e-78,7.49804175059e-111,1.27151450197e-51,1.13038245551e-96,1.25568818427e-74,5.60924134695e-93,1.23011451494e-57,1.27151450197e-51,1.36384718754e-225,9.5822206277e-192,4.06898145896e-89,1.5894184616e-129,8.3755614602e-93,1.25568818427e-74,3.68010305147e-234,8.3755614602e-93,1.44035975153e-140,1.16160288935e-95,3.052765727e-48,2.34747662094e-71,1.04641807184e-87,0.0,2.71178844733e-93,7.93062447158e-34,1.05852597793e-120,8.67091970541e-121,1.38129412238e-48,8.06475221955e-142,7.98961921029e-35,1.76323181688e-245,1.29549721324e-184,3.05633229126e-298,3.96275014257e-63,1.3728851483e-100,4.34430189509e-20,3.75021155764e-232,6.93410683249e-53,0.0,3.62690306807e-76,4.47566255031e-111,0.0,0.0,0.0,0.0,0.0,2.32292752489e-124,9.48660656066e-96,2.60889839544e-309,0.0,5.7517494488e-197,6.48385793265e-119,7.9776460579e-29,0.0,1.13087300145e-207,6.30418666416e-184,4.37193104623e-237,7.36986022092e-181,5.26803394606e-259,3.97631518118e-95,5.98761244562e-97,6.27569006439e-247,8.97459397948e-186,1.77171940599e-320,5.42703918826e-28,0.0,1.23394812258e-140,1.23394812258e-140,6.56257643823e-135,9.9908619379e-34,0.0,4.32736756995e-182,5.31028633964e-71,0.0,1.377229172e-164,8.57968005632e-81,0.0,1.34418333206e-132,5.40987998833e-191,2.79164262895e-38,1.0174650951e-101,9.70703107527e-47,2.12865272637e-117,0.0,9.0166170164e-44,0.0,0.0,5.06280749641e-88,1.01594265017e-97,1.08132777162e-38,0.0,2.39906033925e-30,9.48726243233e-23,1.90847512861e-12,5.00297511695e-11,2.10160988772e-132,2.4178545705e-136,1.2425407327e-109,6.10771099091e-10,2.68254797322e-26,-139.199992
2.11581490804e-54,0.0,0.0,0.0,0.0,0.0,5.73724356572e-92,0.0,3.31063167717e-51,0.0,6.35907611314e-133,1.86912688373e-31,2.89295534382e-117,0.0,5.78701861266e-10,1.42330557148e-161,7.91088054052e-150,2.173152915e-65,1.98524000022e-279,9.80015882671e-246,2.87955781172e-219,1.08975430429e-185,0.0,5.76070664929e-198,3.91047450446e-73,9.50310129372e-49,0.0,1.11133056816e-19,1.3851954803e-83,0.0,2.50836672203e-95,1.27578462778e-169,2.6483833463e-213,0.0,0.0,7.35492385116e-312,0.0,3.09314855137e-141,4.51593672928e-32,9.30888912976e-214,6.05797768906e-49,8.54627207119e-42,5.53372013547e-55,0.0,0.0,0.0,0.0,7.01624719874e-192,1.58941705523e-92,4.67486888416e-116,1.06512549667e-92,1.0326456756e-216,0.0,5.04911391998e-78,1.60938022713e-110,1.75373600677e-51,2.17494901104e-96,2.06295427496e-74,1.06512549667e-92,1.79564728729e-57,1.75373600677e-51,6.77877777808e-225,3.82798286876e-191,7.58175391864e-89,3.92063325836e-129,1.58941705523e-92,2.06295427496e-74,1.96095205659e-233,1.58941705523e-92,3.81995964378e-140,2.2312385422e-95,4.24523465028e-48,4.39350613213e-71,2.20184569746e-87,0.0,5.68687932341e-93,1.00700387557e-33,2.69625659143e-120,2.23373695097e-120,1.99876326248e-48,2.33854582649e-141,1.01345001184e-34,1.13506636e-244,4.86773071375e-184,2.82669926329e-297,6.33394016513e-63,2.99391026576e-100,4.96434014198e-20,1.99952653005e-231,1.04173113083e-52,0.0,5.85330698904e-76,1.03251332637e-110,0.0,0.0,0.0,0.0,0.0,5.00432499284e-124,1.82251761552e-95,3.2350353484e-308,0.0,2.10228846993e-196,1.55613335796e-118,9.63236907891e-29,0.0,4.28277321494e-207,2.47470296443e-183,2.04616712939e-236,3.10077869719e-180,3.52357318756e-258,7.75105404013e-95,1.174975934e-96,3.94747115309e-246,3.50644914129e-185,1.94918778597e-319,6.45707123666e-28,0.0,3.35827956512e-140,3.35827956512e-140,1.76796366278e-134,1.24527280428e-33,0.0,1.6674184104e-181,8.71678668386e-71,0.0,4.95758959533e-164,1.55378270724e-80,0.0,3.55017275143e-132,2.15518752573e-190,3.61690761795e-38,2.11216013026e-101,1.34620813215e-46,5.31056541554e-117,0.0,1.229446652e-43,0.0,0.0,9.76701618662e-88,2.16270893757e-97,1.40491371642e-38,0.0,2.84460505545e-30,1.11141202181e-22,2.02826746749e-12,5.23972990328e-11,6.04816881312e-132,6.12785875363e-136,2.5039842461e-109,6.33127427927e-10,3.21238205301e-26,-139.0399904
3.21816109503e-54,0.0,0.0,0.0,0.0,0.0,1.12665216603e-91,0.0,4.64221648599e-51,0.0,1.4603768276e-132,2.33089635764e-31,7.15823080167e-117,0.0,5.9924571393e-10,5.98184793515e-161,2.30751517421e-149,3.80238703254e-65,1.74776281719e-278,5.19634252882e-245,1.24925725466e-218,3.93793446582e-185,0.0,2.35435491288e-197,6.50380218432e-73,1.34588427712e-48,0.0,1.26803824946e-19,2.74211087561e-83,0.0,4.80332599762e-95,4.15287282018e-169,1.16364395207e-212,0.0,0.0,7.71888028077e-311,0.0,8.66836042315e-141,5.56741551924e-32,6.55680014279e-213,8.7814084236e-49,1.13278990755e-41,8.11095720775e-55,0.0,0.0,0.0,0.0,2.72860413122e-191,3.01318265913e-92,1.02178356296e-115,2.02051038258e-92,4.67101050688e-216,0.0,8.54406612494e-78,3.4502755736e-110,2.41769659154e-51,4.18057869527e-96,3.38663170132e-74,2.02051038258e-92,2.61965342605e-57,2.41769659154e-51,3.36078411763e-224,1.52583891436e-190,1.41131746676e-88,9.6574310313e-129,3.01318265913e-92,3.38663170132e-74,1.04213840523e-232,3.01318265913e-92,1.01155311785e-139,4.28149791355e-95,5.90033129959e-48,8.21239464969e-71,4.62638924028e-87,0.0,1.19100101832e-92,1.27812782996e-33,6.85668354972e-120,5.74482051651e-120,2.8903431764e-48,6.76902609428e-141,1.28500513109e-34,7.28409990962e-244,1.82516247594e-183,2.60477570649e-296,1.01157174294e-62,6.5200275837e-100,5.67150052416e-20,1.06326234037e-230,1.56386825527e-52,0.0,9.43990490746e-76,2.37859636026e-110,0.0,0.0,0.0,0.0,0.0,1.07694145659e-123,3.49778092682e-95,3.99337431507e-307,0.0,7.66941622834e-196,3.72932174398e-118,1.16266394352e-28,0.0,1.61887743918e-206,9.69251888137e-183,9.55528809087e-236,1.30130560468e-179,2.3495338749e-257,1.50930660145e-94,2.30324959632e-96,2.47548719516e-245,1.36695796653e-184,2.13595448141e-318,7.68044473171e-28,0.0,9.12518981364e-140,9.12518981364e-140,4.75513912505e-134,1.55157091765e-33,0.0,6.41062363615e-181,1.42970835155e-70,0.0,1.78061411608e-163,2.81109272522e-80,0.0,9.36150302109e-132,8.56677538797e-190,4.6841382912e-38,4.37943895396e-101,1.86595467376e-46,1.32276235077e-116,0.0,1.67549974726e-43,0.0,0.0,1.88213097175e-87,4.59782748467e-97,1.8245387381e-38,0.0,3.37208212003e-30,1.30160619918e-22,2.15535828106e-12,5.48727901913e-11,1.73729414753e-131,1.55084945478e-135,5.04096826655e-109,6.56273862586e-10,3.84574140845e-26,-138.8799888
4.89112160645e-54,0.0,0.0,0.0,0.0,0.0,2.20996912174e-91,0.0,6.50594217363e-51,0.0,3.34988410542e-132,2.90562709451e-31,1.76841161309e-116,0.0,6.20486185553e-10,2.5069013061e-160,6.71928549357e-149,6.64568564786e-65,1.53296151168e-277,2.74837930467e-244,5.40794836512e-218,1.42020322009e-184,0.0,9.60070191724e-197,1.08081013181e-72,1.90499836994e-48,0.0,1.4464967489e-19,5.42129510637e-83,0.0,9.18875657819e-95,1.34936752991e-168,5.10120595358e-212,0.0,0.0,8.06929970872e-310,0.0,2.42516988286e-140,6.86137163963e-32,4.6001317359e-212,1.27206579404e-48,1.50080535781e-41,1.18811070394e-54,0.0,0.0,0.0,0.0,1.05888712905e-190,5.7065903986e-92,2.23066143871e-115,3.82899715373e-92,2.10794665308e-215,0.0,1.44464478656e-77,7.38810775915e-110,3.33145580377e-51,8.02763055934e-96,5.55542015027e-74,3.82899715373e-92,3.81956547172e-57,3.33145580377e-51,1.66200899383e-223,6.06851276568e-190,2.62452556298e-88,2.37549674726e-128,5.7065903986e-92,5.55542015027e-74,5.52376578761e-232,5.7065903986e-92,2.67461164954e-139,8.20742426502e-95,8.19629477629e-48,1.53312300066e-70,9.70668858163e-87,0.0,2.49097957799e-92,1.62157422895e-33,1.74084530404e-119,1.47502191672e-119,4.1768638578e-48,1.95583376361e-140,1.62867215083e-34,4.65986503135e-243,6.82906809231e-183,2.3915130281e-295,1.61422804784e-62,1.41796714405e-99,6.47782686199e-20,5.63891503968e-230,2.34597885045e-52,0.0,1.52137018408e-75,5.47182989306e-110,0.0,0.0,0.0,0.0,0.0,2.31513024102e-123,6.70615367185e-95,4.90727204996e-306,0.0,2.79260787627e-195,8.92447367723e-118,1.40293655888e-28,0.0,6.10773962155e-206,3.78764960232e-182,4.45226852106e-235,5.44734443683e-179,1.56186613278e-256,2.93583011913e-94,4.51013746817e-96,1.54769950868e-244,5.31713465034e-184,2.33141376783e-317,9.13303936274e-28,0.0,2.47555216436e-139,2.47555216436e-139,1.27686227209e-133,1.93252152032e-33,0.0,2.45918301408e-180,2.34310120579e-70,0.0,6.38122318055e-163,5.0807257814e-80,0.0,2.46460197501e-131,3.39769646047e-189,6.06368591609e-38,9.06973146685e-101,2.58495543893e-46,3.28948569891e-116,0.0,2.28216824098e-43,0.0,0.0,3.6228905692e-87,9.76186919335e-97,2.36846878349e-38,0.0,3.99640658395e-30,1.52389298112e-22,2.29017804739e-12,5.74609461447e-11,4.98081555496e-131,3.91933929268e-135,1.01381274975e-108,6.80237309955e-10,4.60263101966e-26,-138.7199872
