0-Abe 2014,1-Abriel 2000,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Abriel 2001,7-Aiba 2014,8-Akai 2000,9-Albert 2008,10-Amin 2005,11-An 1998,12-An 1998,13-Bankston 2007a,14-Bankston 2007b,15-Baroudi 2000a,16-Baroudi 2000a,17-Baroudi 2000b,18-Baroudi 2001,19-Bebarova 2008,20-Beckermann 2014,22-Beyder 2014,23-Bezzina 2003,24-Bezzina 2003,25-Calloe 2011,26-Calloe 2011,27-Calloe 2013,28-Casini 2007,29-Chang 2004,30-Chen 2016,31-Cheng 2010,32-Cheng 2010,33-Cheng 2010,34-Cheng 2010,35-Cheng 2011,36-Cheng 2011,37-Clatot 2012,38-Cordeiro 2006,39-Crotti 2012a,40-Deschenes 2000,42-Ellinor 2008,43-Ge 2008,44-Glaaser 2012,45-Gosselin-Badaroudine 2012,46-Groenewegen 2003a,47-Groenewegen 2003a,48-Groenewegen 2003b,49-Guetter 2013,50-Guetter 2013,51-Gui 2010a,52-Gui 2010a,53-Gui 2010b,54-Hayashi 2015,55-Holst 2009,56-Hoshi 2014,57-Hsueh 2009,58-Hu 2007,59-Hu 2010,60-Hu 2014,61-Hu 2015,62-Hu 2015,63-Huang 2006,64-Huang 2009,67-Itoh 2007,68-Juang 2014a,69-Kapplinger 2015,70-Kapplinger 2015,71-Kapplinger 2015,72-Kapplinger 2015,73-Kapplinger 2015,74-Kapplinger 2015,75-Kapplinger 2015,76-Kapplinger 2015,77-Kapplinger 2015,78-Kapplinger 2015,79-Kapplinger 2015,80-Kapplinger 2015,81-Kapplinger 2015,82-Kapplinger 2015,83-Kapplinger 2015,84-Kapplinger 2015,85-Kapplinger 2015,86-Kapplinger 2015,87-Kapplinger 2015,88-Kapplinger 2015,89-Kapplinger 2015,90-Kapplinger 2015,91-Kapplinger 2015,92-Kapplinger 2015,93-Kapplinger 2015,94-Kapplinger 2015,95-Kapplinger 2015,96-Kato 2014,97-Keller 2005,98-Keller 2006,99-Li 2009,100-Lin 2008,101-Liu 2002,102-Liu 2003a,103-Liu 2005,104-Lupoglazoff 2001,105-Makita 1998,106-Makita 2002,107-Makita 2005,108-Makita 2008,109-Makiyama 2008,110-Marangoni 2011,111-Medeiros-Domingo 2007,112-Medeiros-Domingo 2009,113-Mohler 2004,114-Mok 2003,115-Moreau 2013,116-Murphy 2012,117-Nakajima 2015,118-Neu 2010,119-Nguyen 2008,120-O'Leary 2002,121-Olesen 2012,122-Otagiri 2008,123-Pfahnl 2007,125-Rivolta 2001,126-Rook 1999,127-Rossenbacker 2004,128-Ruan 2007,129-Ruan 2010,130-Saber 2015,131-Samani 2009,132-Sarhan 2009,133-Shinlapawittayatorn 2011a,134-Shinlapawittayatorn 2011b,135-Shirai 2002,136-Shuraih 2007,137-Shy 2014,138-Smits 2005a,139-Smits 2005b,140-Sottas 2013,142-Surber 2008,143-Surber 2008,144-Swan 2014,145-Tan 2001,146-Tan 2002,147-Tan 2005,148-Tan 2005,149-Tan 2005,150-Tan 2005,151-Tan 2005,152-Tan 2005,153-Tan 2005,154-Tan 2005,155-Tan 2005,156-Tan 2005,157-Tan 2005,158-Tan 2005,159-Tan 2005,160-Tan 2005,161-Tan 2005,162-Tan 2006,163-Tan 2006,164-Tarradas 2013,165-Tester 2010,166-Tsurugi 2009,167-Valdivia 2004,168-Vatta 2002a,169-Vatta 2002b,170-Viswanathan 2003,171-Wang 1996,172-Wang 2002,173-Wang 2007a,175-Wang 2008,176-Wang 2011,177-Wang 2015,178-Wang 2016,179-Watanabe 2011b,180-Watanabe 2011b,181-Wedekind 2001,182-Wehrens 2003,183-Wei 1999,184-Wei 1999,185-Winkel 2012,186-Yang 2002,187-Ye 2003,188-Ye 2003,189-Yokoi 2005,190-Young 2005,191-Zeng 2013,192-Zhang 2008,sum,gauss,x
7.28436287182e-31,0.0,0.0,0.0,0.0,0.0,0.0,6.82185931628e-38,2.27973345251e-23,0.0,1.07075382148e-25,6.00275065537e-41,2.2656504402e-66,5.70765105477e-104,8.03616724467e-145,1.54000907863e-14,0.0,7.86659834459e-22,8.5637409708e-100,9.4694576376e-126,0.0,2.9449314552e-32,2.15641063472e-09,1.44787659423e-15,0.0,8.8949749575e-264,0.0,1.62308333224e-14,2.89726834525e-36,1.05973048555e-41,2.64414443451e-61,6.23942876809e-112,1.91141418658e-146,1.73553155734e-143,7.07199189252e-48,7.51363606012e-56,1.08816376569e-208,0.0,1.10091700444e-31,4.18116201322e-58,0.0,8.70613973182e-23,1.57961857188e-15,7.83355366432e-87,1.92295369156e-20,7.49298680233e-27,6.08707390254e-55,1.30822746241e-31,7.01922001861e-79,2.44602283404e-67,2.65041488426e-150,1.64020582429e-83,1.71458999472e-139,2.57842894135e-37,1.54221465546e-126,9.28307834636e-51,0.0,1.10091700444e-31,4.22969746248e-37,2.60703767711e-20,2.66891769818e-13,8.67670597774e-13,5.37327715365e-25,5.51048581692e-52,7.80623720429e-322,2.67559922993e-102,7.11084577246e-109,0.0,0.0,9.51651413996e-128,5.43713887693e-227,1.17081012137e-121,1.40913015171e-127,5.19726123015e-72,2.21834807379e-107,2.06982869961e-69,3.26350291801e-103,2.89426101635e-119,0.0,1.17081012137e-121,3.66664652172e-283,3.26350291801e-103,7.36641806507e-273,3.0116453248e-81,7.5230097263e-53,8.57910541529e-166,9.51651413996e-128,0.0,2.39161616175e-54,9.51651413996e-128,4.03962848644e-98,5.75976343794e-112,8.75624527058e-12,4.55792823213e-71,2.13432476196e-90,1.98593818265e-22,5.9577701644e-64,2.69069782801e-29,3.36700215737e-42,8.8527728513e-27,8.18455339133e-41,2.06476965968e-63,8.50083054688e-28,6.22301512285e-49,1.88096037922e-24,7.21221904459e-47,7.11381082822e-14,5.14184529445e-70,1.27129481888e-36,0.0,0.0,7.73019845006e-27,4.91305614885e-12,1.23081265774e-107,1.0745710477e-33,1.14076508203e-90,0.0,8.79060431959e-36,1.36025317753e-28,1.33287443393e-09,4.93448362464e-137,0.0,0.0,8.70826156284e-286,7.01719961151e-129,1.24603246427e-53,8.08323958941e-23,6.08768995678e-63,6.98698850012e-29,3.5890227619e-71,4.34320361901e-15,0.0,4.22112728571e-22,7.51243261937e-47,1.05404714767e-10,0.0,6.32526231414e-87,9.6923257802e-72,2.236197082e-41,8.86018965815e-29,4.10860029376e-29,8.10215366303e-33,1.17112809158e-29,7.19890682762e-47,8.18889977768e-33,7.99617558535e-50,6.4544686517e-18,1.25493718024e-38,8.10215366303e-33,3.47218492701e-108,3.87002916965e-35,1.51509834414e-15,3.43397677037e-23,2.57419254447e-60,5.25895537408e-38,0.0,2.30576768756e-58,8.16107390919e-39,3.0681997279e-85,1.45929699245e-204,2.05850085041e-94,9.90888857409e-38,0.0,0.0,1.82990430337e-45,1.81938978541e-45,3.46687255503e-13,7.18788104831e-33,7.18788104831e-33,2.26975500667e-69,8.38356028844e-163,3.44896804129e-32,5.91289674664e-32,1.34544320845e-63,3.49936887434e-19,1.01749185928e-248,8.53626371703e-80,4.32037091909e-170,4.14931264842e-17,0.0,1.12838188291e-06,2.86047822616e-07,1.28962074556e-67,3.28188595238e-19,2.35223023071e-38,0.0,1.41803965757e-06,8.13594254042e-08,-140.0
1.03610033259e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.03351724296e-37,2.89327171733e-23,0.0,1.41619066535e-25,8.85071943136e-41,3.98244240363e-66,1.45444940686e-103,3.63147941779e-144,1.87395823402e-14,0.0,1.03945285689e-21,3.78626208529e-99,3.21394369241e-125,0.0,4.69905647278e-32,2.28573501893e-09,1.68485334821e-15,0.0,1.92118003555e-262,0.0,1.87616636309e-14,5.96732979247e-36,1.69086159359e-41,5.32322101203e-61,1.96226635801e-111,8.94858269697e-146,8.03024272322e-143,1.17153803e-47,1.34629251439e-55,1.4469935062e-207,0.0,1.69020807885e-31,1.06725864998e-57,0.0,1.08802898966e-22,1.77322026995e-15,3.63068871029e-86,2.36886710678e-20,9.68370063974e-27,1.11426061695e-54,1.88175750025e-31,1.56435630404e-78,5.42306850326e-67,1.1772009411e-149,4.37641858156e-83,9.057879562e-139,3.93140178095e-37,6.85912617687e-126,1.72222022744e-50,0.0,1.69020807885e-31,7.06415747505e-37,3.17504504209e-20,2.97797079702e-13,1.05794722542e-12,7.94089732834e-25,1.13235017353e-51,6.1540816846e-320,8.84314069168e-102,3.07558511943e-108,0.0,0.0,4.31910800172e-127,7.66665942313e-226,5.11728644641e-121,6.36610396825e-127,1.19621947178e-71,8.40663277145e-107,4.77850984727e-69,1.0674022309e-102,1.24607961654e-118,0.0,5.11728644641e-121,1.163351968e-281,1.0674022309e-102,2.54956756288e-271,8.74863070351e-81,1.39691659393e-52,6.45298283846e-165,4.31910800172e-127,0.0,4.42143935251e-54,4.31910800172e-127,1.22540035084e-97,2.14596589689e-111,9.64775543843e-12,9.99541040164e-71,1.24393299902e-89,2.90452349969e-22,1.75473438863e-63,3.5500900131e-29,5.23380369477e-42,1.30662381688e-26,1.44783225798e-40,3.81141120565e-63,1.21391414782e-27,1.15630014184e-48,2.49116527049e-24,1.19984071096e-46,8.24400036709e-14,1.13760622037e-69,1.8475137688e-36,0.0,0.0,1.09585831503e-26,5.71776328808e-12,5.05297072313e-107,1.6762377472e-33,4.03381174777e-90,0.0,1.35026074001e-35,1.92795163179e-28,1.4618816915e-09,1.75617937767e-136,0.0,0.0,1.26873645656e-284,2.50471462317e-128,2.03963199613e-53,1.0636097428e-22,2.52785538246e-62,1.02148833922e-28,9.90351839777e-71,5.18727078228e-15,0.0,5.19883665769e-22,1.40169773336e-46,1.18222527299e-10,0.0,1.4701387177e-86,2.20815849161e-71,3.42892783537e-41,1.29432373213e-28,6.10946071645e-29,1.12091807539e-32,1.56283843921e-29,1.22847209463e-46,1.15758307916e-32,1.38950304169e-49,7.58766972111e-18,1.93120867221e-38,1.12091807539e-32,1.19794948529e-107,5.7389690407e-35,1.734743355e-15,4.37017743565e-23,5.26249252819e-60,7.97289509299e-38,0.0,4.58702283479e-58,1.24968648386e-38,9.09674492493e-85,1.28252581147e-203,7.41841990793e-94,1.5462173677e-37,0.0,0.0,3.18679811318e-45,3.87999567812e-45,4.10317707501e-13,1.09216570627e-32,1.09216570627e-32,6.45975525595e-69,4.77104548679e-162,5.38646778382e-32,8.55577257944e-32,3.20579420814e-63,4.5602322761e-19,1.09120134952e-247,1.76489070758e-79,2.76801156242e-169,4.9218532644e-17,0.0,1.16817825026e-06,2.96722106266e-07,3.2114188359e-67,3.80478589159e-19,3.61009520258e-38,0.0,1.46878345772e-06,8.73730293618e-08,-139.8399984
1.47222255796e-30,0.0,0.0,0.0,0.0,0.0,0.0,1.56404820933e-37,3.66956213935e-23,0.0,1.87158979608e-25,1.30382665657e-40,6.99235618995e-66,3.69924479739e-103,1.63528360498e-143,2.27848189207e-14,0.0,1.37217022681e-21,1.66563958946e-98,1.08791078007e-124,0.0,7.48540255089e-32,2.42244887375e-09,1.95974774829e-15,0.0,4.11680094803e-261,0.0,2.16774373759e-14,1.22474657692e-35,2.69446445302e-41,1.06968622211e-60,6.15492145311e-111,4.17421123398e-145,3.70200091208e-142,1.93830198355e-47,2.40884177242e-55,1.91051532504e-206,0.0,2.591177436e-31,2.71463187062e-57,0.0,1.35894622058e-22,1.99003036907e-15,1.67240064078e-85,2.91648056004e-20,1.25070020315e-26,2.03650970343e-54,2.7038953352e-31,3.47994304467e-78,1.1997320255e-66,5.21137995303e-149,1.16465022028e-82,4.76389918408e-138,5.9873360151e-37,3.03862420155e-125,3.18943136738e-50,0.0,2.591177436e-31,1.17776826102e-36,3.86477213393e-20,3.32183933114e-13,1.28867732049e-12,1.17168786404e-24,2.32140364278e-51,4.79670055118e-318,2.91352932963e-101,1.32435375235e-107,0.0,0.0,1.9523821864e-126,1.07368546271e-224,2.227653263e-120,2.86456798358e-126,2.74714808361e-71,3.1739036505e-106,1.10062614284e-68,3.48045393036e-102,5.34328691083e-118,0.0,2.227653263e-120,3.65687609639e-280,3.48045393036e-102,8.73503639722e-270,2.53329971526e-80,2.58945351226e-52,4.82728945155e-164,1.9523821864e-126,0.0,8.16068845953e-54,1.9523821864e-126,3.70662988853e-97,7.96761444577e-111,1.06270959149e-11,2.18758618512e-70,7.19350386613e-89,4.24074133804e-22,5.1463923755e-63,4.68084830887e-29,8.12660039902e-42,1.9257128928e-26,2.55626684425e-40,7.02589946151e-63,1.73144430339e-27,2.14453373479e-48,3.29653651996e-24,1.99345452739e-46,9.54904372412e-14,2.51166975331e-69,2.68239496259e-36,0.0,0.0,1.55171554256e-26,6.6500155711e-12,2.06578403622e-106,2.61099365375e-33,1.4206850846e-89,0.0,2.07141684461e-35,2.72962509569e-28,1.60281011179e-09,6.23379032054e-136,0.0,0.0,1.83825995642e-283,8.91514851447e-128,3.33511656986e-53,1.3982920256e-22,1.04186266814e-61,1.4915135748e-28,2.72367406532e-70,6.19146656098e-15,0.0,6.39961993776e-22,2.61017886959e-46,1.32539860273e-10,0.0,3.41057597397e-86,5.01980744765e-71,5.25222541789e-41,1.8883966547e-28,9.07231125301e-29,1.54952942139e-32,2.08408262428e-29,2.09331100899e-46,1.63487277922e-32,2.41105101865e-49,8.91609772967e-18,2.96843842418e-38,1.54952942139e-32,4.1198783536e-107,8.50121137116e-35,1.98552437376e-15,5.5579105579e-23,1.07370276993e-59,1.20739689536e-37,0.0,9.10801854522e-58,1.91144010476e-38,2.68853561992e-84,1.1214112507e-202,2.66290705415e-93,2.40968481788e-37,0.0,0.0,5.54088096303e-45,8.24957429208e-45,4.85293068182e-13,1.65730295526e-32,1.65730295526e-32,1.83178231143e-68,2.70396508649e-161,8.39946464968e-32,1.23667309452e-31,7.61748647837e-63,5.93668804739e-19,1.16441376233e-246,3.6434258056e-79,1.76544377414e-168,5.83534708928e-17,0.0,1.20922887715e-06,3.07761255597e-07,7.97437286599e-67,4.40958768608e-19,5.53415631212e-38,0.0,1.52116746701e-06,9.38126811985e-08,-139.6799968
2.0898087171e-30,0.0,0.0,0.0,0.0,0.0,0.0,2.36428586067e-37,4.6511371504e-23,0.0,2.4714763383e-25,1.91899635638e-40,1.22635166102e-65,9.39076067191e-103,7.33799570495e-143,2.76809061905e-14,0.0,1.80965822139e-21,7.29079033486e-98,3.6727397455e-124,0.0,1.19038838391e-31,2.5669515921e-09,2.27848279744e-15,0.0,8.7522586104e-260,0.0,2.50351733204e-14,2.50488218067e-35,4.28833420953e-41,2.14551169947e-60,1.92547773663e-110,1.94006064072e-144,1.70041944078e-141,3.20285222598e-47,4.30384560769e-55,2.50464449301e-205,0.0,3.96666495847e-31,6.88051231565e-57,0.0,1.69633273448e-22,2.23276636873e-15,7.65619091501e-85,3.58859122651e-20,1.61432347804e-26,3.71627362541e-54,3.88116337189e-31,7.72677442756e-78,2.64836592702e-66,2.29943042774e-148,3.09120871603e-82,2.49441291375e-137,9.10780602546e-37,1.34081675232e-124,5.89611223607e-50,0.0,3.96666495847e-31,1.96023314567e-36,4.70185589933e-20,3.70433066272e-13,1.56817824793e-12,1.726101359e-24,4.74787876383e-51,3.69011623041e-316,9.56884768614e-101,5.67740695521e-107,0.0,0.0,8.79002711581e-126,1.49342401943e-223,9.65850845983e-120,1.28382943148e-125,6.29489014322e-71,1.19383601968e-105,2.52916067959e-68,1.13137702556e-101,2.28205340131e-117,0.0,9.65850845983e-120,1.13884965559e-278,1.13137702556e-101,2.96244941992e-268,7.31211972935e-80,4.79186473447e-52,3.59145554855e-163,8.79002711581e-126,0.0,1.50376806835e-53,8.79002711581e-126,1.1180084736e-96,2.9479568999e-110,1.17026134784e-11,4.77816461e-70,4.12753704972e-88,6.18110887187e-22,1.50299753469e-62,6.16766157526e-29,1.26042735999e-41,2.83401552289e-26,4.50462664878e-40,1.29336166126e-62,2.46673796292e-27,3.96997495203e-48,4.35858680176e-24,3.30763156571e-46,1.1055234284e-13,5.53389275368e-69,3.89091192716e-36,0.0,0.0,2.19464233272e-26,7.72931841102e-12,8.41020068433e-106,4.06111918168e-33,4.98359570379e-89,0.0,3.17371790361e-35,3.86047152608e-28,1.75670475771e-09,2.20694578093e-135,0.0,0.0,2.64873181383e-282,3.16427939889e-127,5.44762197693e-53,1.836674404e-22,4.26213579514e-61,2.17506089146e-28,7.46574377957e-70,7.38540009603e-15,0.0,7.87358424923e-22,4.85096660953e-46,1.48524755083e-10,0.0,7.8974480849e-86,1.13867150698e-70,8.03646601306e-41,2.75165475425e-28,1.34536178583e-28,2.14031817045e-32,2.77719863542e-29,3.56181975215e-46,2.30685838582e-32,4.17756309154e-49,1.04727250272e-17,4.55741430473e-38,2.14031817045e-32,1.41234406893e-106,1.25792583329e-34,2.27175134547e-15,7.06374157828e-23,2.18634539431e-59,1.82642356042e-37,0.0,1.80507213134e-57,2.92029129989e-38,7.92087135489e-84,9.75528745988e-202,9.52104983667e-93,3.75054195184e-37,0.0,0.0,9.61836347285e-45,1.74874562299e-44,5.73573875183e-13,2.51154514327e-32,2.51154514327e-32,5.17550072401e-68,1.52612834842e-160,1.30777126315e-31,1.7856129858e-31,1.80506783286e-62,7.72078606697e-19,1.23634093614e-245,7.51007309864e-79,1.1209313266e-167,6.91496925942e-17,0.0,1.25156752557e-06,3.19176400163e-07,1.97451653781e-66,5.10889252582e-19,8.47379839545e-38,0.0,1.57523822847e-06,1.00707157282e-07,-139.5199952
2.96347329965e-30,0.0,0.0,0.0,0.0,0.0,0.0,3.56999226813e-37,5.8914733921e-23,0.0,3.26106227171e-25,2.82189894074e-40,2.14844353982e-65,2.37936857405e-102,3.28123019058e-142,3.36019184568e-14,0.0,2.38435272447e-21,3.17534849305e-97,1.23659899074e-123,0.0,1.88986691735e-31,2.71966278442e-09,2.64788332677e-15,0.0,1.846073054e-258,0.0,2.89000990912e-14,5.10508817057e-35,6.81642338696e-41,4.29534402262e-60,6.00766790562e-110,8.98414811249e-144,7.78192951799e-141,5.28570322282e-47,7.67864624293e-55,3.2602678296e-204,0.0,6.06352639783e-31,1.7377975572e-56,0.0,2.11624909307e-22,2.5044560844e-15,3.48342370063e-84,4.41301509219e-20,2.08234835009e-26,6.77096204178e-54,5.56518746744e-31,1.71243450442e-77,5.83346114691e-66,1.01123759823e-147,8.1830895095e-82,1.30030099235e-136,1.38384628536e-36,5.89313102068e-124,1.08804317315e-49,0.0,6.06352639783e-31,3.25689695036e-36,5.71723647911e-20,4.12965532461e-13,1.90641621916e-12,2.53882443368e-24,9.68785496752e-51,2.80198060413e-314,3.13276109321e-100,2.42306914979e-106,2.96439387505e-323,0.0,3.94157866857e-125,2.06311932984e-222,4.1708746854e-119,5.73084033392e-125,1.43922641741e-70,4.47378278478e-105,5.79832129119e-68,3.66642245372e-101,9.70728358568e-117,0.0,4.1708746854e-119,3.51382053256e-277,3.66642245372e-101,9.94546745274e-267,2.1038280611e-79,8.85237434829e-52,2.65743086637e-162,3.94157866857e-125,0.0,2.76646928093e-53,3.94157866857e-125,3.36260315194e-96,1.08692924505e-109,1.28834171305e-11,1.04156993681e-69,2.3498951543e-87,8.99391384489e-22,4.37096679279e-62,8.12133209248e-29,1.95273890696e-41,4.1646895206e-26,7.92275256048e-40,2.37760641177e-62,3.51019665772e-27,7.33559307523e-48,5.75792448747e-24,5.48095172494e-46,1.27926997976e-13,1.21673658328e-68,5.63863146499e-36,0.0,0.0,3.10034006735e-26,8.9780450612e-12,3.40966026216e-105,6.30747259662e-33,1.74120767146e-88,0.0,4.85646311987e-35,5.45391277355e-28,1.92469686381e-09,7.79268809029e-135,0.0,0.0,3.79546160322e-281,1.11994572307e-126,8.88872871536e-53,2.41037816889e-22,1.73062368076e-60,3.16786044461e-28,2.03959223291e-69,8.8040075703e-15,0.0,9.68191043952e-22,8.99763596705e-46,1.66363193588e-10,0.0,1.8253051093e-85,2.57729675178e-70,1.22835418817e-40,4.00447028443e-28,1.99235312281e-28,2.9539926318e-32,3.69819762906e-29,6.05173409199e-46,3.25209396554e-32,7.22785370294e-49,1.22959775192e-17,6.98876766093e-38,2.9539926318e-32,4.8262171422e-106,1.8593303002e-34,2.59831587208e-15,8.97157758859e-23,4.44319718901e-59,2.75975410337e-37,0.0,3.57061369917e-57,4.45653698221e-38,2.32625603309e-83,8.44289914664e-201,3.39076665093e-92,5.83004498511e-37,0.0,0.0,1.66694643792e-44,3.69586883117e-44,6.77448182495e-13,3.80106929861e-32,3.80106929861e-32,1.45697333036e-67,8.57794973065e-160,2.03303388285e-31,2.57547004119e-31,4.26560998984e-62,1.00308753634e-18,1.30616382927e-244,1.54568331531e-78,7.08505534986e-167,8.19029121155e-17,0.0,1.29522865636e-06,3.30978958051e-07,4.87516884333e-66,5.91720442288e-19,1.29598140986e-37,0.0,1.63104340262e-06,1.08087073814e-07,-139.3599936
4.19813997433e-30,0.0,0.0,0.0,0.0,0.0,0.0,5.38458214763e-37,7.45776287001e-23,0.0,4.29950614403e-25,4.14592818503e-40,3.7596750253e-65,6.01722038358e-102,1.46207893314e-141,4.07565009409e-14,0.0,3.13855553892e-21,1.37604106539e-96,4.15249844794e-123,0.0,2.99531697649e-31,2.8810232233e-09,3.07580959192e-15,0.0,3.86319022564e-257,0.0,3.33467972193e-14,1.0367977982e-34,1.0821220792e-40,8.58336537628e-60,1.86949696e-109,4.14533102656e-143,3.54838075982e-140,8.71202395356e-47,1.36801923387e-54,4.21378223631e-203,0.0,9.25542598454e-31,4.37367150407e-56,0.0,2.63857532429e-22,2.80847214309e-15,1.57514655963e-83,5.42367117068e-20,2.68436569913e-26,1.23172731257e-53,7.97156330865e-31,3.78808176498e-77,1.28212156702e-65,4.43252854996e-147,2.16054059258e-81,6.74821957709e-136,2.10017686926e-36,2.57992452216e-123,2.00426166627e-49,0.0,9.25542598454e-31,5.40192703604e-36,6.94823369002e-20,4.60246823349e-13,2.31532031031e-12,3.7283017624e-24,1.97212611865e-50,2.09999216456e-312,1.02240343249e-99,1.02955927345e-105,3.23612998026e-321,0.0,1.76037336456e-124,2.83074481958e-221,1.79390245594e-118,2.5479568999e-124,3.28325769314e-70,1.67026117766e-104,1.32622554749e-67,1.18451710077e-100,4.11267354162e-116,0.0,1.79390245594e-118,1.07411254777e-275,1.18451710077e-100,3.30512194844e-265,6.03375154265e-79,1.63257740347e-51,1.95558987103e-161,1.76037336456e-124,0.0,5.08114723225e-53,1.76037336456e-124,1.00848811645e-95,3.99363843628e-109,1.41794446592e-11,2.26593349278e-69,1.3274341848e-86,1.3064379072e-21,1.26578694307e-61,1.06867283431e-28,3.02195489484e-41,6.11128804998e-26,1.39077879136e-39,4.36477510138e-62,4.98923336592e-27,1.35292984733e-47,7.60008917497e-24,9.0703256672e-46,1.47959432078e-13,2.66968498506e-68,8.16374921493e-36,0.0,0.0,4.37470580837e-26,1.04218401835e-11,1.37657273735e-104,9.78215924696e-33,6.05928148785e-88,0.0,7.42203201383e-35,7.69673448942e-28,2.10801043846e-09,2.74434735458e-134,0.0,0.0,5.40862373938e-280,3.95271077659e-126,1.4488021555e-52,3.16050815681e-22,6.97487702806e-60,4.60798519237e-28,5.55348931431e-69,1.04884828043e-14,0.0,1.18992593141e-21,1.66559983171e-45,1.86260909737e-10,0.0,4.21088904037e-85,5.82083082864e-70,1.87550770548e-40,5.82031674746e-28,2.9464537145e-28,4.07373743924e-32,4.92112561311e-29,1.02673284506e-45,4.58047392607e-32,1.24872097959e-48,1.44306169604e-17,1.07046955309e-37,4.07373743924e-32,1.64393043226e-105,2.74527178458e-34,2.97076760645e-15,1.13871121527e-22,9.01186174763e-59,4.16540002803e-37,0.0,7.04967057761e-57,6.79320490577e-38,6.81035032477e-83,7.26975039089e-200,1.20280493746e-91,9.05094396065e-37,0.0,0.0,2.88429848479e-44,7.78755747207e-44,7.99584280595e-13,5.74508291573e-32,5.74508291573e-32,4.08668860055e-67,4.80151612079e-159,3.1556591421e-31,3.71075611989e-31,1.00525107364e-61,1.30189564673e-18,1.37304743382e-243,3.17642784521e-78,4.45806722682e-166,9.69603027502e-17,0.0,1.34024743642e-06,3.43180641528e-07,1.20028173095e-65,6.85121194369e-19,1.97976369295e-37,0.0,1.68863179048e-06,1.15984997093e-07,-139.199992
5.94120071358e-30,0.0,0.0,0.0,0.0,0.0,0.0,8.11249009145e-37,9.43437413522e-23,0.0,5.66415204413e-25,6.08576398462e-40,6.57194788385e-65,1.51880970225e-101,6.49201949248e-141,4.9394518637e-14,0.0,4.12738049862e-21,5.93327675119e-96,1.3906951117e-122,0.0,4.73940013073e-31,3.05149582789e-09,3.57131008365e-15,0.0,8.0206907677e-256,0.0,3.84605059115e-14,2.09826221606e-34,1.71572518378e-40,1.71202391792e-59,5.80223131523e-109,1.9057338437e-142,1.61207346587e-139,1.43412087952e-46,2.43376876919e-54,5.40757459754e-202,0.0,1.41071387589e-30,1.09688655371e-55,0.0,3.28790437254e-22,3.14857020389e-15,7.07875292755e-83,6.66189534625e-20,3.45824259671e-26,2.23717656196e-53,1.1406516351e-30,8.36400642174e-77,2.81181458839e-65,1.93649006509e-146,5.68936393236e-81,3.48661729907e-135,3.18359510739e-36,1.12499900575e-122,3.68545079723e-49,0.0,1.41071387589e-30,8.94420650022e-36,8.43983772875e-20,5.12791395441e-13,2.8091536711e-12,5.46640059535e-24,4.0051684809e-50,1.55345147857e-310,3.32617204158e-99,4.35518557335e-105,3.28039826213e-319,0.0,7.83058096804e-124,3.85755610609e-220,7.68466806402e-118,1.12831050941e-123,7.47335651944e-70,6.21259662499e-104,3.02636817202e-67,3.8150817507e-100,1.73542305603e-115,0.0,7.68466806402e-118,3.25294736505e-274,3.8150817507e-100,1.08727100669e-263,1.72494333178e-78,3.00570656894e-51,1.43125793619e-160,7.83058096804e-124,0.0,9.3172691245e-53,7.83058096804e-124,3.01599490236e-95,1.4622564238e-108,1.56015347235e-11,4.91968475713e-69,7.44019839125e-86,1.89446481561e-21,3.65012369065e-61,1.40531290883e-28,4.6714232429e-41,8.95473209325e-26,2.43671480636e-39,8.00176342344e-62,7.08321014594e-27,2.49062248749e-47,1.00231416646e-23,1.49905593702e-45,1.71044570165e-13,5.8454923554e-68,1.18086223575e-35,0.0,0.0,6.16569888951e-26,1.20900774587e-11,5.53439977879e-104,1.51489943469e-32,2.10017010504e-87,0.0,1.13286068841e-34,1.08501390912e-27,2.3079693274e-09,9.63933384814e-134,0.0,0.0,7.66486466617e-279,1.39113414501e-125,2.35893111266e-52,4.14044828476e-22,2.79015944393e-59,6.69432080421e-28,1.50709578237e-68,1.24873653218e-14,0.0,1.46166915694e-21,3.07719512394e-45,2.08445372511e-10,0.0,9.6962044488e-85,1.31177728647e-69,2.86055852738e-40,8.44886901112e-28,4.35150024875e-28,5.61344172621e-32,6.54379894956e-29,1.73942133267e-45,6.44559366803e-32,2.15422559626e-48,1.6928762681e-17,1.63772003113e-37,5.61344172621e-32,5.5817482164e-105,4.04894087792e-34,3.39540038991e-15,1.44433902129e-22,1.82421310189e-58,6.28001215628e-37,0.0,1.38922449026e-56,1.03432679083e-37,1.9875075188e-82,6.22764381138e-199,4.24988066769e-91,1.40333041516e-36,0.0,0.0,4.98260952788e-44,1.63599053417e-43,9.43091561274e-13,8.67186542058e-32,8.67186542058e-32,1.14212123529e-66,2.67655235659e-158,4.89066820657e-31,5.34078463614e-31,2.36251040176e-61,1.68800426928e-18,1.43615697827e-242,6.51777839886e-78,2.79247378125e-165,1.1472923859e-16,0.0,1.38665974566e-06,3.55793462735e-07,2.94673702022e-65,7.93011079777e-19,3.02079934149e-37,0.0,1.74805335721e-06,1.2443555988e-07,-139.0399904
