0-Abe 2014,4-Bebarova 2008,5-Beyder 2010,6-Beyder 2014,7-Bezzina 2003,8-Calloe 2011,9-Calloe 2013,10-Cheng 2010,11-Cheng 2010,12-Cheng 2010,13-Cheng 2010,14-Cheng 2011,15-Cheng 2011,16-Clatot 2012,18-Groenewegen 2003a,19-Groenewegen 2003b,20-Guetter 2013,21-Guetter 2013,22-Gui 2010a,23-Gui 2010a,24-Gui 2010b,25-Holst 2009,27-Hu 2015,28-Hu 2015,29-Huang 2006,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Kapplinger 2015,35-Kapplinger 2015,36-Kapplinger 2015,37-Kapplinger 2015,38-Kapplinger 2015,39-Kapplinger 2015,40-Kapplinger 2015,41-Kapplinger 2015,42-Kapplinger 2015,43-Kapplinger 2015,44-Kapplinger 2015,45-Kapplinger 2015,46-Kapplinger 2015,47-Kapplinger 2015,48-Kapplinger 2015,49-Kapplinger 2015,50-Kapplinger 2015,51-Kapplinger 2015,52-Kapplinger 2015,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Li 2009,58-Liu 2003a,61-Medeiros-Domingo 2007,62-Medeiros-Domingo 2009,63-Murphy 2012,65-Olesen 2012,66-Pfahnl 2007,68-Rook 1999,72-Shirai 2002,73-Shy 2014,74-Splawski 2002,75-Surber 2008,76-Surber 2008,77-Tan 2002,78-Tan 2005,79-Tan 2005,80-Tan 2005,81-Tan 2005,82-Tan 2005,83-Tan 2005,84-Tan 2005,85-Tan 2005,86-Tan 2005,87-Tan 2005,88-Tan 2005,89-Tan 2005,90-Tan 2005,91-Tan 2005,92-Tan 2005,93-Tan 2006,94-Tan 2006,95-Tarradas 2013,96-Tester 2010,97-Tsurugi 2009,98-Valdivia 2004,100-Vatta 2002b,101-Wang 1996,103-Wang 2015,104-Watanabe 2011b,105-Watanabe 2011b,107-Winkel 2012,108-Ye 2003,109-Ye 2003,110-Yokoi 2005,111-Young 2005,112-Zhang 2008,113-Zhang 2015,sum,gauss,x
1.26730938694e-31,7.10947001669e-71,1.48612750811e-07,1.19102281658e-84,7.21403400369e-11,0.0,0.0,4.12498185284e-153,2.97508040755e-137,2.58207965819e-114,0.0,5.51768528878e-120,1.34490379756e-44,1.04839622778e-29,1.95187861441e-37,8.61090510213e-39,4.95806776854e-105,9.1269356906e-117,1.67734073281e-131,9.57161078486e-188,9.27080686554e-277,2.3818904786e-320,2.32158964975e-84,1.9336624546e-20,1.36068474271e-109,3.56346809919e-223,3.61572904013e-222,0.0,9.12208295086e-117,4.30760899511e-57,1.20916662284e-72,3.15789327897e-57,4.95187352778e-133,0.0,7.85853378633e-49,3.49933366058e-68,1.50099913978e-33,4.25019882027e-60,6.79353398099e-47,3.15789327897e-57,2.27058092408e-36,1.50099913978e-33,3.98571720991e-136,1.02714759182e-114,1.29505404155e-54,2.73317703574e-79,4.30760899511e-57,6.79353398099e-47,5.27302805151e-141,4.30760899511e-57,4.31669289106e-86,2.81296110751e-59,3.71415642108e-47,9.68015057587e-53,1.91294693296e-142,3.56833148025e-111,7.11315639697e-13,2.11062914283e-49,0.0,0.0,1.22603281353e-171,5.01030396404e-124,1.63605752661e-132,2.15726031665e-33,2.15386229806e-108,8.92781933949e-154,1.11664814038e-57,4.39153248879e-59,6.48454919325e-145,3.92125654168e-110,8.00692852335e-188,6.66308771531e-18,0.0,1.59343929819e-84,1.59343929819e-84,6.98956472226e-80,1.52496263518e-21,5.52328144782e-294,2.55880141839e-107,3.10930758845e-43,0.0,4.51534070934e-94,7.17484140596e-48,0.0,2.30848046875e-78,3.88718121308e-114,6.4897644263e-24,0.0,1.37784424315e-28,0.0,5.82680347477e-161,2.47760000457e-56,9.52801611817e-21,7.64777386135e-09,4.62971720007e-08,2.05332350993e-74,1.23291877834e-48,4.35840503376e-303,3.00826809593e-70,2.02630548335e-07,1.61494192125e-19,-116.159761598
1.72943681128e-31,1.27650334349e-70,1.52733652334e-07,3.33274491358e-84,7.65876851499e-11,0.0,0.0,1.52976005495e-152,9.45430175503e-137,7.03448466385e-114,0.0,1.64112326558e-119,1.98953864586e-44,1.36500816837e-29,2.70588348981e-37,1.19241874031e-38,1.24441403672e-104,2.49858666712e-116,5.32582850796e-131,5.00466029671e-187,1.06626995422e-275,3.61581942909e-319,5.11436738505e-84,2.27014633263e-20,5.44749853865e-109,2.65823741697e-222,2.99234163207e-221,0.0,2.61479862476e-116,7.07336424496e-57,2.23084442103e-72,5.18871613201e-57,1.60580558243e-132,0.0,1.18390821522e-48,6.33049356081e-68,1.93400255439e-33,7.0761776354e-60,1.00061281133e-46,5.18871613201e-57,3.04807582548e-36,1.93400255439e-33,1.37721302482e-135,2.97961161071e-114,2.09316904431e-54,5.50269606646e-79,7.07336424496e-57,1.00061281133e-46,1.919874964e-140,7.07336424496e-57,9.20458733076e-86,4.6719224923e-59,6.34959218516e-47,1.67481919337e-52,7.85196464806e-142,9.89884342404e-111,7.85003189964e-13,3.08472241763e-49,0.0,0.0,7.93520155635e-171,1.39424192966e-123,4.71727862292e-132,2.78587699433e-33,6.10842084951e-108,3.83398503958e-153,1.8667550889e-57,7.39064636882e-59,2.63674428242e-144,1.11250245207e-109,4.98717853979e-187,7.61385674294e-18,0.0,3.44422899995e-84,3.44422899995e-84,1.48848180186e-79,1.80586144724e-21,1.02739002185e-292,7.15946178533e-107,4.54852347381e-43,0.0,1.18026049448e-93,1.12510185402e-47,0.0,4.8423227778e-78,1.12448898886e-113,7.90720395019e-24,0.0,1.76648906387e-28,0.0,2.44539012317e-160,4.35976428516e-56,1.09122651786e-20,8.00884147029e-09,4.7969737123e-08,4.49894720965e-74,1.82957808999e-48,6.20217463917e-302,5.24180761415e-70,2.08789603623e-07,1.90523900627e-19,-115.999759998
2.35829059395e-31,2.28941290904e-70,1.56960554586e-07,9.2992669699e-84,8.12995804882e-11,0.0,0.0,5.65898877778e-152,2.99788376038e-136,1.91265682806e-113,0.0,4.8703521112e-119,2.94074764581e-44,1.77619064525e-29,3.74856178606e-37,1.65014322299e-38,3.11765246808e-104,6.8267881362e-116,1.68719987785e-130,2.60831698524e-186,1.22054577297e-274,5.46125837009e-318,1.12477953995e-83,2.66427199994e-20,2.17230581189e-108,1.97504704852e-221,2.46545020905e-220,0.0,7.47921409443e-116,1.16032439167e-56,4.11090733174e-72,8.51698781312e-57,5.195240306e-132,0.0,1.7821390486e-48,1.14386324091e-67,2.49073957828e-33,1.17693331989e-59,1.47267508385e-46,8.51698781312e-57,4.08942137531e-36,2.49073957828e-33,4.74678209138e-135,8.62425016024e-114,3.3798060093e-54,1.1062944094e-78,1.16032439167e-56,1.47267508385e-46,6.97167668777e-140,1.16032439167e-56,1.9597452192e-85,7.75155699331e-59,1.08393967874e-46,2.89383429772e-52,3.21289513825e-141,2.74024026317e-110,8.6611467854e-13,4.50527404028e-49,0.0,0.0,5.11273114879e-170,3.87248598896e-123,1.3575697032e-131,3.5959299722e-33,1.7284607814e-107,1.64141771763e-152,3.11741832603e-57,1.24246878941e-58,1.06890837035e-143,3.14928220632e-109,3.09405560958e-186,8.69785257571e-18,0.0,7.43282023564e-84,7.43282023564e-84,3.16466585702e-79,2.13774171215e-21,1.89886448885e-291,1.99875263688e-106,6.64859305136e-43,0.0,3.07822313088e-93,1.76253224792e-47,0.0,1.0141130716e-77,3.24571594471e-113,9.63011883151e-24,0.0,2.2635227861e-28,0.0,1.02336506161e-159,7.66161880526e-56,1.24946097965e-20,8.38609704863e-09,4.96990170156e-08,9.83879848329e-74,2.71292941577e-48,8.78085411671e-301,9.12445703675e-70,2.15127834354e-07,2.24695343575e-19,-115.839758398
3.21336835062e-31,4.10150966085e-70,1.61295939674e-07,2.58737874609e-83,8.62911524417e-11,0.0,0.0,2.08818316922e-151,9.48537920179e-136,5.19019817293e-113,0.0,1.44216317038e-118,4.3431752657e-44,2.30987476407e-29,5.18942868514e-37,2.28206150315e-38,7.79652112828e-104,1.86161989329e-115,5.33284996544e-130,1.35500945835e-185,1.39052317609e-273,8.20673521593e-317,2.46951641152e-83,3.12575395217e-20,8.62837556483e-108,1.46158444305e-220,2.02232551451e-219,0.0,2.13475072185e-115,1.90150062425e-56,7.5664359595e-72,1.39661207125e-56,1.67690158817e-131,0.0,2.68047758995e-48,2.06440523409e-67,3.20622708653e-33,1.95554872453e-59,2.1658002129e-46,1.39661207125e-56,5.483341235e-36,3.20622708653e-33,1.63192803575e-134,2.49067989319e-113,5.45193039844e-54,2.22102444617e-78,1.90150062425e-56,2.1658002129e-46,2.52495103957e-139,1.90150062425e-56,4.16617036556e-85,1.2848240982e-58,1.84772797777e-46,4.99343388356e-52,1.31056199517e-140,7.56968411614e-110,9.5537591745e-13,6.57547755716e-49,0.0,0.0,3.27934474504e-169,1.07354244932e-122,3.89951322059e-131,4.63927824491e-33,4.87988594363e-107,7.0056994615e-152,5.20043374371e-57,2.08653318907e-58,4.32013366603e-143,8.8952275795e-109,1.91198969972e-185,9.93339153431e-18,0.0,1.60147570509e-83,1.60147570509e-83,6.71742965767e-79,2.52971512502e-21,3.48716953326e-290,5.56765871239e-106,9.71050060971e-43,0.0,8.01045538152e-93,2.7583412867e-47,0.0,2.12043098203e-77,9.34761232947e-113,1.17234395649e-23,0.0,2.89882420448e-28,0.0,4.2704895802e-159,1.34463306413e-55,1.4302957323e-20,8.78022404967e-09,5.14867934319e-08,2.14758758466e-73,4.0197319956e-48,1.23681829537e-299,1.58669845058e-69,2.21650203694e-07,2.64905352124e-19,-115.679756798
4.37516340621e-31,7.33974195027e-70,1.65742340949e-07,7.17853703842e-83,9.15783547321e-11,0.0,0.0,7.68621611457e-151,2.99467146051e-135,1.40563623139e-112,0.0,4.26091943105e-118,6.4091608555e-44,3.002146058e-29,7.17916138885e-37,3.15388538653e-38,1.94618614485e-103,5.06661817223e-115,1.68176638795e-129,7.01649913055e-185,1.57666582377e-272,1.22699269866e-315,5.41284322374e-83,3.66591623807e-20,3.41366854802e-107,1.0772913315e-219,1.6514888648e-218,0.0,6.08011592257e-115,3.11298604824e-56,1.3910101681e-71,2.28785875227e-56,5.40006229048e-131,0.0,4.02837430985e-48,3.721346542e-67,4.12529408572e-33,3.24600418827e-59,3.18273454607e-46,2.28785875227e-56,7.34811591534e-36,4.12529408572e-33,5.59636776161e-134,7.17710609153e-113,8.78577122643e-54,4.45269952111e-78,3.11298604824e-56,3.18273454607e-46,9.12053078876e-139,3.11298604824e-56,8.84334478809e-85,2.12745222686e-58,3.14517340071e-46,8.60488087062e-52,5.3291922877e-140,2.08666050075e-109,1.05358139721e-12,9.59034765372e-49,0.0,0.0,2.09392112556e-168,2.9704773082e-122,1.11798585209e-130,5.98245611732e-33,1.3746096093e-106,2.98090112313e-151,8.66604209712e-57,3.50027244716e-58,1.7407569259e-142,2.50690242216e-108,1.1768665416e-184,1.13412581525e-17,0.0,3.44502354809e-83,3.44502354809e-83,1.42353885899e-78,2.99249604071e-21,6.36315658276e-289,1.54746574445e-105,1.41711810249e-42,0.0,2.07993228431e-92,4.31245548397e-47,0.0,4.42656674057e-77,2.68612215136e-112,1.42657020455e-23,0.0,3.71041064803e-28,0.0,1.7770080536e-158,2.35674582765e-55,1.63690828305e-20,9.19193277954e-09,5.33348989541e-08,4.67883095501e-73,5.95150445632e-48,1.73321088362e-298,2.75640594828e-69,2.2836180463e-07,3.12204706147e-19,-115.519755198
5.95248921258e-31,1.31200437945e-69,1.70302343884e-07,1.98598760418e-82,9.7178011425e-11,0.0,0.0,2.82208983155e-150,9.43405161613e-135,3.79930415485e-112,0.0,1.25610841756e-117,9.45016097868e-44,3.899597005e-29,9.92492374314e-37,4.35589423663e-38,4.8492910471e-103,1.37625186631e-114,5.29158094808e-129,3.62155275993e-184,1.77925558345e-271,1.82518775737e-314,1.1844261935e-82,4.29795443068e-20,1.34523418699e-106,7.90870189939e-219,1.34267221609e-217,0.0,1.72802506084e-114,5.09121605685e-56,2.55419775556e-71,3.74408997666e-56,1.73491907114e-130,0.0,6.04915199744e-48,6.70022817913e-67,5.30530343199e-33,5.38261307281e-59,4.67361589954e-46,3.74408997666e-56,9.84133551808e-36,5.30530343199e-33,1.91432214455e-133,2.06355333893e-112,1.41442699565e-53,8.91416909733e-78,5.09121605685e-56,4.67361589954e-46,3.28578161955e-138,5.09121605685e-56,1.87429614026e-84,3.51914671515e-58,5.34594876523e-46,1.48084749279e-51,2.16026989913e-139,5.73998501572e-109,1.16160055639e-12,1.39779140511e-48,0.0,0.0,1.33098354794e-167,8.20372147718e-122,3.19918878783e-130,7.7107838494e-33,3.86339080771e-106,1.264466481e-150,1.44257620543e-56,5.8656364892e-58,6.99299665689e-142,7.04940850261e-108,7.21527881821e-184,1.2945030818e-17,0.0,7.39893394177e-83,7.39893394177e-83,3.01180229438e-78,3.53867870571e-21,1.15369927251e-287,4.29145303417e-105,2.0664410914e-42,0.0,5.38860150581e-92,6.73545512386e-47,0.0,9.22603306924e-77,7.70168418071e-112,1.7351856464e-23,0.0,4.74662767311e-28,0.0,7.37336570091e-158,4.12522292299e-55,1.87291560558e-20,9.62196136145e-09,5.52452182655e-08,1.01742282223e-72,8.80496203822e-48,2.41642478704e-297,4.78358365198e-69,2.35267863136e-07,3.67824124466e-19,-115.359753598
8.09232896393e-31,2.34264897879e-69,1.74978586955e-07,5.47875361439e-82,1.03107862051e-10,0.0,0.0,1.03357814711e-149,2.96552705478e-134,1.02489010323e-111,0.0,3.69475641188e-117,1.39226357288e-43,5.06234998216e-29,1.37113410849e-36,6.01203642536e-38,1.20609768156e-102,3.73104291651e-114,1.6611876464e-128,1.86322519881e-183,1.99836254989e-270,2.70126462397e-313,2.58737621147e-82,5.03723944781e-20,5.28030094038e-106,5.78282479205e-218,1.08676118387e-216,0.0,4.90074042644e-114,8.31820333877e-56,4.68450820057e-71,6.12106507946e-56,5.56094923723e-130,0.0,9.07624518161e-48,1.20493435415e-66,6.81962070033e-33,8.91663315188e-59,6.85766378877e-46,6.12106507946e-56,1.31728392653e-35,6.81962070033e-33,6.53171662294e-133,5.91993466859e-112,2.27484725649e-53,1.78207417485e-77,8.31820333877e-56,6.85766378877e-46,1.18061611697e-137,8.31820333877e-56,3.9664500043e-84,5.815356501e-58,9.07357909164e-46,2.54504649365e-51,8.729662235e-139,1.57563147291e-108,1.28038460116e-12,2.03587610242e-48,0.0,0.0,8.42217344634e-167,2.26137833081e-121,9.13736726662e-130,9.933617717e-33,1.0833716615e-105,5.34725326896e-150,2.39879689377e-56,9.8189530589e-58,2.80073972112e-141,1.97789306589e-107,4.40619034569e-183,1.47714494227e-17,0.0,1.58654070837e-82,1.58654070837e-82,6.36171964762e-78,4.18306161809e-21,2.07841891881e-286,1.18746977914e-104,3.01087392188e-42,0.0,1.39295735913e-91,1.05093284574e-46,0.0,1.91985359881e-76,2.20333500884e-111,2.109664725e-23,0.0,6.06892047446e-28,0.0,3.05075127501e-157,7.21120451541e-55,2.14243388607e-20,1.00710767307e-08,5.7219689447e-08,2.20822461566e-72,1.30166513654e-47,3.35174927562e-296,8.2932542764e-69,2.42373741395e-07,4.33204567155e-19,-115.199751998
1.09930705259e-30,4.17827090046e-69,1.79773762538e-07,1.5071332653e-81,1.09386608927e-10,0.0,0.0,3.77598312825e-149,9.30165250826e-134,2.75926017977e-111,0.0,1.08437470633e-116,2.04950004949e-43,6.56793932986e-29,1.89291879867e-36,8.29237125465e-38,2.99431215e-102,1.00952051151e-113,5.20313883431e-128,9.55503040693e-183,2.23381646932e-269,3.977596554e-312,5.64261191404e-82,5.90166977707e-20,2.06444676653e-105,4.21150819142e-217,8.75725503997e-216,0.0,1.386905436e-113,1.35769178054e-55,8.58141210296e-71,9.99703858586e-56,1.77831175132e-129,0.0,1.36070814284e-47,2.16432011599e-66,8.76203313407e-33,1.47561237306e-58,1.00547189142e-45,9.99703858586e-56,1.76218727728e-35,8.76203313407e-33,2.22301903072e-132,1.69454462673e-111,3.65506416045e-53,3.55760817324e-77,1.35769178054e-55,1.00547189142e-45,4.23087455763e-137,1.35769178054e-55,8.38123231604e-84,9.6001214609e-58,1.53782212533e-45,4.36818497498e-51,3.51665423164e-138,4.31602012107e-108,1.41097392093e-12,2.96320219923e-48,0.0,0.0,5.30535928124e-166,6.22175916392e-121,2.60483335419e-129,1.27910519441e-32,3.03113907303e-105,2.25433197215e-149,3.98460186991e-56,1.64191989784e-57,1.11832085057e-140,5.53716952077e-107,2.68014089478e-182,1.68508303165e-17,0.0,3.39655307181e-82,3.39655307181e-82,1.34157058252e-77,4.94302688213e-21,3.72043751366e-285,3.27850348281e-104,4.38343598418e-42,0.0,3.59281171321e-91,1.63813119693e-46,0.0,3.98865370446e-76,6.28941491368e-111,2.56386783119e-23,0.0,7.75533954639e-28,0.0,1.25867172801e-156,1.2589077809e-54,2.45014624689e-20,1.0540075661e-08,5.92603053014e-08,4.78368604586e-72,1.92283544143e-47,4.62536632525e-295,1.43634247484e-68,2.49684941101e-07,5.10032552431e-19,-115.039750398
1.49222761344e-30,7.44394936708e-69,1.84690617813e-07,4.1341496168e-81,1.16033966788e-10,0.0,0.0,1.37603985836e-148,2.91120581321e-133,7.41395805629e-111,0.0,3.17546863961e-116,3.01452315918e-43,8.51629360968e-29,2.61145969735e-36,1.1430065765e-37,7.4203095055e-102,2.72616808603e-113,1.62601897208e-127,4.88421743508e-182,2.48518060859e-268,5.82731300299e-311,1.22848485016e-81,6.91207966659e-20,8.03957214529e-105,3.05490741441e-216,7.02540946396e-215,0.0,3.91656633995e-113,2.21379038325e-55,1.57014146843e-70,1.63109550627e-55,5.67356616759e-129,0.0,2.03831260771e-47,3.8829689741e-66,1.12523761206e-32,2.43953654562e-58,1.47310686071e-45,1.63109550627e-55,2.35598241561e-35,1.12523761206e-32,7.54679513673e-132,4.8397618215e-111,5.86690190605e-53,7.09214948542e-77,2.21379038325e-55,1.47310686071e-45,1.51217836426e-136,2.21379038325e-55,1.76829978382e-83,1.58321000504e-57,2.6025987667e-45,7.48731724152e-51,1.4122276185e-137,1.17976959459e-107,1.55450615e-12,4.30994962406e-48,0.0,0.0,3.3269367447e-165,1.70856229007e-120,7.41167654818e-129,1.64624697046e-32,8.4616258289e-105,9.47476983839e-149,6.61169991984e-56,2.74268222158e-57,4.45188907673e-140,1.54670579706e-106,1.62381381044e-181,1.92175345029e-17,0.0,7.25990110609e-82,7.25990110609e-82,2.82451223604e-77,5.83898371243e-21,6.61721738944e-284,9.03157753908e-104,6.37660219477e-42,0.0,9.2462573217e-91,2.55086863358e-46,0.0,8.27350755047e-76,1.79132686477e-110,3.11453003013e-23,0.0,9.90497258466e-28,0.0,5.17824747272e-156,2.19485451106e-54,2.80137949339e-20,1.10297858234e-08,6.13691147037e-08,1.03433147891e-71,2.83828514445e-47,6.35034195601e-294,2.48514903883e-68,2.57207106832e-07,6.00281302894e-19,-114.879748797
2.02405217516e-30,1.32473090298e-68,1.89731955677e-07,1.13079888843e-80,1.23070714819e-10,0.0,0.0,5.00202922312e-148,9.09159930255e-133,1.98815258948e-110,0.0,9.2783587188e-116,4.43030407444e-43,1.1036125915e-28,3.60026082658e-36,1.57445980669e-37,1.83551241365e-101,7.3475523768e-113,5.06989862738e-127,2.48859427383e-181,2.75172915522e-267,8.49395541381e-310,2.67010568579e-81,8.09271199888e-20,3.11850481779e-104,2.20709609658e-215,5.61106175537e-214,0.0,1.10366586478e-112,3.60608081792e-55,2.86948579594e-70,2.65858815533e-55,1.80589962589e-128,0.0,3.05086956364e-47,6.95809990778e-66,1.44436936384e-32,4.02908120208e-58,2.15659772727e-45,2.65858815533e-55,3.14803347976e-35,1.44436936384e-32,2.55555643261e-131,1.37920826094e-110,9.40792198873e-53,1.41183868234e-76,3.60608081792e-55,2.15659772727e-45,5.3904785311e-136,3.60608081792e-55,3.72516942248e-83,2.60832520085e-57,4.39827088036e-45,1.28165566909e-50,5.65356688612e-137,3.21807278625e-107,1.71222492875e-12,6.26446611813e-48,0.0,0.0,2.07688960438e-164,4.68302081558e-120,2.10489590254e-128,2.11774478601e-32,2.35679242523e-104,3.96993274876e-148,1.09591804409e-55,4.57652416733e-57,1.76687769772e-139,4.31084580404e-106,9.79939063577e-181,2.1910495748e-17,0.0,1.54927359706e-81,1.54927359706e-81,5.93696280263e-77,6.89488673717e-21,1.16943812891e-282,2.48248402337e-103,9.26865117011e-42,0.0,2.37428241057e-90,3.96819680228e-46,0.0,1.71339745567e-75,5.09066260255e-110,3.78184834537e-23,0.0,1.26435441443e-27,0.0,2.12430942155e-155,3.82158278996e-54,3.20219106322e-20,1.15410668784e-08,6.35482239776e-08,2.23220700238e-71,4.18640258765e-47,8.67410065791e-293,4.29544624912e-68,2.64946029495e-07,7.06258665754e-19,-114.719747197
2.74333539877e-30,2.35488316833e-68,1.94900635674e-07,3.08424738145e-80,1.30518751207e-10,0.0,0.0,1.81374270024e-147,2.83310220201e-132,5.32097745501e-110,0.0,2.70501309623e-115,6.50567950356e-43,1.42931251172e-28,4.96002535031e-36,2.16734119029e-37,4.53213658318e-101,1.97644771956e-112,1.57719871908e-126,1.26389034777e-180,3.03242924095e-266,1.23181538386e-308,5.79370156736e-81,9.4717658955e-20,1.20488094529e-103,1.58820741802e-214,4.4615752205e-213,0.0,3.10343904946e-112,5.86810756899e-55,5.23786915392e-70,4.32898809305e-55,5.73482737919e-128,0.0,4.5627169957e-47,1.24537950819e-65,1.85313464036e-32,6.64765333343e-58,3.15482015875e-45,4.32898809305e-55,4.20391527579e-35,1.85313464036e-32,8.63200980032e-131,3.92166590141e-110,1.50712629386e-52,2.80659470654e-76,5.86810756899e-55,3.15482015875e-45,1.91647452627e-135,5.86810756899e-55,7.83570876153e-83,4.29285641691e-57,7.42216091001e-45,2.19096986822e-50,2.25622896939e-136,8.75950270903e-107,1.88548942259e-12,9.0990677606e-48,0.0,0.0,1.29068839863e-163,1.28114713706e-119,5.96653837373e-128,2.72296563142e-32,6.54950401692e-104,1.65829317499e-147,1.81459522645e-55,7.62838796115e-57,6.99121863957e-139,1.19881493835e-105,5.8904184055e-180,2.49738160845e-17,0.0,3.30088693998e-81,3.30088693998e-81,1.24587975545e-76,8.13884148429e-21,2.0535229304e-281,6.80838633451e-103,1.34615884268e-41,0.0,6.08322186956e-90,6.16685885927e-46,0.0,3.54267801873e-75,1.44347301914e-109,4.59018715546e-23,0.0,1.61304866898e-27,0.0,8.68995239646e-155,6.64517652298e-54,3.65946750888e-20,1.20748116017e-08,6.57997983004e-08,4.80824779285e-71,6.17016839042e-47,1.17876754776e-291,7.41695343191e-68,2.72907649842e-07,8.30662901819e-19,-114.559745597
3.71540947736e-30,4.18146537097e-68,2.00199574927e-07,8.38837206395e-80,1.38401150324e-10,0.0,0.0,6.56023463161e-147,8.80924674768e-132,1.42126559043e-109,0.0,7.86869056054e-115,9.54544132556e-43,1.85004491179e-28,6.8286227564e-36,2.98150710599e-37,1.11701501498e-100,5.30616255554e-112,4.89538698083e-126,6.3982453344e-180,3.32592864561e-265,1.77735952463e-307,1.25502626101e-80,1.10820306281e-19,4.63688246436e-103,1.13829803183e-213,3.53184108246e-212,0.0,8.70807812915e-112,9.53947179828e-55,9.54971655356e-70,7.04182727792e-55,1.81692227803e-127,0.0,6.81821146871e-47,2.22636869101e-65,2.3764591805e-32,1.09570680311e-57,4.6115895275e-45,7.04182727792e-55,5.61068493334e-35,2.3764591805e-32,2.90831811429e-130,1.11261834455e-109,2.41199634064e-52,5.57136685151e-76,9.53947179828e-55,4.6115895275e-45,6.79563760508e-135,9.53947179828e-55,1.64570755408e-82,7.05817467628e-57,1.25069783092e-44,3.74042852952e-50,8.97607784457e-136,2.37929320792e-106,2.07578466112e-12,1.32071982725e-47,0.0,0.0,7.98488241865e-163,3.49823985598e-119,1.68807564617e-127,3.49945654311e-32,1.815996698e-103,6.90562767888e-147,3.00136071586e-55,1.27018367704e-56,2.7579317897e-138,3.32641695152e-105,3.52677255881e-179,2.84574371041e-17,0.0,7.0216357104e-81,7.0216357104e-81,2.61023052153e-76,9.60381144505e-21,3.58296300075e-280,1.8631027307e-102,1.95356846681e-41,0.0,1.55514117328e-89,9.57415626892e-46,0.0,7.31324903633e-75,4.08392642312e-109,5.56892507248e-23,0.0,2.05678645508e-27,0.0,3.54471781793e-154,1.15397257193e-53,4.18103601435e-20,1.2631947045e-08,6.81260631349e-08,1.03375319892e-70,9.0870748063e-47,1.5937061629e-290,1.27939376354e-67,2.8109806207e-07,9.76647611544e-19,-114.399743997
5.02811306226e-30,7.41660388615e-68,2.05631749084e-07,2.27494454483e-79,1.46742222655e-10,0.0,0.0,2.36688582957e-146,2.73319039623e-131,3.78879564681e-109,0.0,2.28386507579e-114,1.39940550939e-42,2.39321587569e-28,9.3946723824e-36,4.09880512066e-37,2.7480548086e-100,1.42176673654e-111,1.51600667737e-125,3.22855784495e-179,3.63055015588e-264,2.55151992308e-306,2.71405427729e-80,1.29616191668e-19,1.77742904723e-102,8.12582634814e-213,2.78345274234e-211,0.0,2.43823128806e-111,1.54922409156e-54,1.73904807484e-69,1.14432134033e-54,5.74303691881e-127,0.0,1.01803906617e-46,3.97536282207e-65,3.04612991786e-32,1.80419719905e-57,6.7359251764e-45,1.14432134033e-54,7.48385084063e-35,3.04612991786e-32,9.77406957659e-130,3.1496095759e-109,3.85633452891e-52,1.10441231115e-75,1.54922409156e-54,6.7359251764e-45,2.40330450488e-134,1.54922409156e-54,3.451192311e-82,1.15931072896e-56,2.10449581608e-44,6.37714410333e-50,3.55985945456e-135,6.44913403877e-106,2.28473276499e-12,1.91569100543e-47,0.0,0.0,4.91761776774e-162,9.53405838857e-119,4.76693270923e-127,4.49519934599e-32,5.02390315179e-103,2.86687454153e-146,4.95899153479e-55,2.11269607732e-56,1.08467192356e-137,9.20950114395e-105,2.10326016167e-178,3.24178964506e-17,0.0,1.49125204998e-80,1.49125204998e-80,5.45974716963e-76,1.13284434399e-20,6.21162958785e-279,5.08702995808e-102,2.83278440087e-41,0.0,3.96680511712e-89,1.48491881959e-45,0.0,1.50728076671e-74,1.15287448997e-108,6.75347121785e-23,0.0,2.62116298629e-27,0.0,1.44181848107e-153,2.00129064686e-53,4.77579063795e-20,1.32134357334e-08,7.05293056891e-08,2.21832177798e-70,1.33727969458e-46,2.14370342085e-289,2.20467369472e-67,2.89523517495e-07,1.14789726691e-18,-114.239742397
