0-Clatot 2012,1-Cordeiro 2006,2-Hu 2007,3-Keller 2005,4-Pfahnl 2007,5-Ye 2003,sum,gauss,x
3.13919557175e-114,0.0,0.0,4.67682304155e-41,5.5469300936e-05,0.000177237363537,0.000232706664473,6.41279904506e-05,-124.799847998
2.12419693012e-113,0.0,0.0,8.48137925574e-41,5.88338303702e-05,0.000181962176931,0.000240796007302,6.77993600389e-05,-124.639846398
1.42719331427e-112,0.0,0.0,1.53501782628e-40,6.23804369758e-05,0.000186792636422,0.000249173073397,7.16635064251e-05,-124.479844798
9.52099747977e-112,0.0,0.0,2.7726289699e-40,6.61175205109e-05,0.00019173048236,0.00025784800287,7.57294859784e-05,-124.319843198
6.3065772488e-111,0.0,0.0,4.99806021034e-40,7.00537780172e-05,0.000196777465716,0.000266831243733,8.0006718813e-05,-124.159841598
4.14778857681e-110,0.0,0.0,8.99171647406e-40,7.41982089996e-05,0.000201935347588,0.000276133556588,8.45050000144e-05,-123.999839998
2.70863898297e-109,0.0,0.0,1.61441475674e-39,7.85601203669e-05,0.000207205898694,0.00028576601906,8.92345110338e-05,-123.839838398
1.75629417072e-108,0.0,0.0,2.89280411522e-39,8.31491311069e-05,0.000212590898838,0.000295740029945,9.42058312419e-05,-123.679836798
1.13071985189e-107,0.0,0.0,5.17314114869e-39,8.7975176672e-05,0.000218092136372,0.000306067313044,9.94299496338e-05,-123.519835198
7.22810405871e-107,0.0,0.0,9.23253629373e-39,9.30485130475e-05,0.000223711407625,0.000316759920673,0.000104918276677,-123.359833598
4.58780972079e-106,0.0,0.0,1.64444409074e-38,9.83797204752e-05,0.000229450516318,0.000327830236793,0.00011068265629,-123.199831998
2.89133238215e-105,0.0,0.0,2.92313313027e-38,0.000103979706805,0.000235311272963,0.000339290979768,0.000116735377947,-123.039830398
1.80926534661e-104,0.0,0.0,5.18572487058e-38,0.000109859710444,0.000241295494238,0.000351155204682,0.000123089188887,-122.879828798
1.12413412535e-103,0.0,0.0,9.1812484846e-38,0.000116031302878,0.000247405002343,0.000363436305222,0.000129757306428,-122.719827198
6.93498650988e-103,0.0,0.0,1.62227847217e-37,0.000122506390729,0.000253641624344,0.000376148015073,0.000136753430361,-122.559825598
4.24800218287e-102,0.0,0.0,2.86075366091e-37,0.000129297217323,0.000260007191483,0.000389304408805,0.000144091755416,-122.399823998
2.5836606082e-101,0.0,0.0,5.0346225113e-37,0.000136416363733,0.000266503538484,0.000402919902217,0.000151786983791,-122.239822398
1.56026303044e-100,0.0,0.0,8.84269728584e-37,0.000143876749276,0.000273132502831,0.000417009252107,0.000159854337713,-122.079820798
9.35560321881e-100,0.0,0.0,1.55000820189e-36,0.000151691631417,0.000279895924025,0.000431587555441,0.000168309572026,-121.919819198
5.57002818717e-99,0.0,0.0,2.7115313388e-36,0.000159874605056,0.000286795642828,0.000446670247884,0.000177168986792,-121.759817598
3.29271857132e-98,0.0,0.0,4.73398256181e-36,0.000168439601171,0.000293833500483,0.000462273101654,0.000186449439871,-121.599815998
1.93269558818e-97,0.0,0.0,8.24840682839e-36,0.000177400884776,0.000301011337914,0.000478412222689,0.000196168359478,-121.439814398
1.12637737735e-96,0.0,0.0,1.43431614197e-35,0.000186773052161,0.000308330994908,0.000495104047069,0.000206343756679,-121.279812798
6.5180247511e-96,0.0,0.0,2.48915013759e-35,0.000196571027393,0.000315794309282,0.000512365336675,0.000216994237824,-121.119811198
3.74506804735e-95,0.0,0.0,4.3111059172e-35,0.000206810058033,0.000323403116019,0.000530213174052,0.000228139016881,-120.959809598
2.13655975188e-94,0.0,0.0,7.45173988716e-35,0.000217505710044,0.000331159246396,0.000548664956441,0.000239797927647,-120.799807998
1.21026923783e-93,0.0,0.0,1.28545854177e-34,0.000228673861858,0.000339064527091,0.000567738388949,0.000251991435821,-120.639806398
6.80707551194e-93,0.0,0.0,2.21304301665e-34,0.000240330697568,0.000347120779263,0.000587451476831,0.000264740650908,-120.479804798
3.80146296555e-92,0.0,0.0,3.80235823174e-34,0.000252492699222,0.000355329817624,0.000607822516846,0.000278067337926,-120.319803198
2.10791251024e-91,0.0,0.0,6.5200000529e-34,0.000265176638173,0.000363693449486,0.00062887008766,0.000291993928892,-120.159801598
1.16055578498e-90,0.0,0.0,1.11576712582e-33,0.000278399565486,0.000372213473791,0.000650613039276,0.000306543534058,-119.999799998
6.34440767795e-90,0.0,0.0,1.90559637259e-33,0.000292178801331,0.000380891680119,0.00067307048145,0.000321739952863,-119.839798398
3.44371946397e-89,0.0,0.0,3.24802727119e-33,0.000306531923385,0.000389729847688,0.000696261771073,0.000337607684583,-119.679796798
1.85599187379e-88,0.0,0.0,5.52509576934e-33,0.000321476754173,0.000398729744325,0.000720206498498,0.000354171938628,-119.519795198
9.93198368412e-88,0.0,0.0,9.37975181367e-33,0.000337031347352,0.000407893125426,0.000744924472778,0.000371458644475,-119.359793598
5.27724851566e-87,0.0,0.0,1.58918434347e-32,0.000353213972906,0.000417221732896,0.000770435705802,0.000389494461186,-119.199791998
2.7841377395e-86,0.0,0.0,2.6871295325e-32,0.000370043101231,0.000426717294072,0.000796760395303,0.000408306786491,-119.039790398
1.45842973436e-85,0.0,0.0,4.53455130441e-32,0.000387537386087,0.000436381520634,0.000823918906721,0.000427923765386,-118.879788798
7.58563470333e-85,0.0,0.0,7.63680025436e-32,0.000405715646413,0.000446216107491,0.000851931753904,0.000448374298229,-118.719787198
3.91750862637e-84,0.0,0.0,1.2835711191e-31,0.000424596846971,0.00045622273166,0.000880819578631,0.000469688048274,-118.559785598
2.00881350775e-83,0.0,0.0,2.15307835813e-31,0.000444200077824,0.000466403051122,0.000910603128946,0.00049189544863,-118.399783998
1.022776876e-82,0.0,0.0,3.60438462257e-31,0.000464544532624,0.000476758703668,0.000941303236292,0.000515027708587,-118.239782398
5.17051500588e-82,0.0,0.0,6.02190381445e-31,0.000485649485705,0.000487291305731,0.000972940791436,0.000539116819277,-118.079780798
2.59536430413e-81,0.0,0.0,1.00407902374e-30,0.00050753426799,0.000498002451193,0.00100553671918,0.000564195558635,-117.919779198
1.29352394756e-80,0.0,0.0,1.67083424495e-30,0.000530218241678,0.000508893710196,0.00103911195187,0.000590297495609,-117.759777598
6.40121245441e-80,0.0,0.0,2.7747907309e-30,0.000553720773746,0.000519966627924,0.00107368740167,0.00061745699359,-117.599775998
3.14529678919e-79,0.0,0.0,4.59894796722e-30,0.000578061208246,0.000531222723378,0.00110928393162,0.000645709213011,-117.439774398
1.53452031956e-78,0.0,0.0,7.60708292465e-30,0.000603258837408,0.000542663488142,0.00114592232555,0.000675090113069,-117.279772798
7.4335330636e-78,0.0,0.0,1.25576738335e-29,0.000629332871568,0.000554290385131,0.0011836232567,0.00070563645255,-117.119771198
3.57544031941e-77,0.0,0.0,2.06886256148e-29,0.000656302407923,0.000566104847332,0.00122240725526,0.000737385789683,-116.959769598
1.70755779111e-76,0.0,0.0,3.40161749233e-29,0.000684186398132,0.000578108276532,0.00126229467466,0.000770376481001,-116.799767998
8.09716353524e-76,0.0,0.0,5.58175416807e-29,0.000713003614789,0.000590302042037,0.00130330565683,0.000804647679162,-116.639766398
3.81243135055e-75,0.0,0.0,9.14086570001e-29,0.000742772616786,0.000602687479385,0.00134546009617,0.000840239329679,-116.479764798
1.78230807886e-74,0.0,0.0,1.4939475306e-28,0.000773511713594,0.000615265889041,0.00138877760264,0.000877192166525,-116.319763198
8.27323081847e-74,0.0,0.0,2.43677121022e-28,0.000805238928501,0.000628038535095,0.0014332774636,0.000915547706556,-116.159761598
3.81310819539e-73,0.0,0.0,3.96666531619e-28,0.000837971960825,0.000641006643945,0.00147897860477,0.000955348242729,-115.999759998
1.74499721274e-72,0.0,0.0,6.44418138933e-28,0.00087172814717,0.000654171402975,0.00152589955014,0.000996636836047,-115.839758398
7.92906482968e-72,0.0,0.0,1.04481968781e-27,0.000906524421734,0.00066753395923,0.00157405838096,0.00103945730621,-115.679756798
3.57734496851e-71,0.0,0.0,1.6906212847e-27,0.000942377275751,0.000681095418083,0.00162347269383,0.00108385422091,-115.519755198
1.60254892354e-70,0.0,0.0,2.7301261255e-27,0.00097930271609,0.000694856841898,0.00167415955799,0.00112987288375,-115.359753598
7.12809359725e-70,0.0,0.0,4.3999777779e-27,0.00101731622309,0.000708819248688,0.00172613547178,0.00117755932072,-115.199751998
3.148089802e-69,0.0,0.0,7.07700738716e-27,0.00105643270768,0.000722983610775,0.00177941631846,0.00122696026521,-115.039750398
1.38048741947e-68,0.0,0.0,1.13600490993e-26,0.00109666646784,0.000737350853444,0.00183401732128,0.00127812314149,-114.879748797
6.01076039075e-68,0.0,0.0,1.81987752505e-26,0.00113803114448,0.000751921853593,0.00188995299807,0.0013310960467,-114.719747197
2.59859142157e-67,0.0,0.0,2.90961487591e-26,0.00118053967685,0.000766697438392,0.00194723711524,0.00138592773115,-114.559745597
1.11547080203e-66,0.0,0.0,4.6425891165e-26,0.00122420425746,0.000781678383935,0.0020058826414,0.0014426675771,-114.399743997
4.75433779782e-66,0.0,0.0,7.39292640872e-26,0.00126903628669,0.000796865413893,0.00206590170059,0.00150136557581,-114.239742397
2.01202552335e-65,0.0,0.0,1.17490813532e-25,0.00131504632713,0.000812259198176,0.00212730552531,0.00156207230291,-114.079740797
8.4545122522e-65,0.0,0.0,1.86347183224e-25,0.00136224405772,0.000827860351591,0.00219010440931,0.00162483889206,-113.919739197
3.52740439752e-64,0.0,0.0,2.94966807417e-25,0.00141063822782,0.000843669432511,0.00225430766033,0.00168971700682,-113.759737597
1.46128042987e-63,1.76677874953e-320,0.0,4.659666734e-25,0.00146023661135,0.000859686941543,0.00231992355289,0.00175675881074,-113.599735997
6.01067859765e-63,1.51703533425e-315,0.0,7.34628814775e-25,0.00151104596088,0.000875913320206,0.00238695928109,0.00182601693567,-113.439734397
2.45485059689e-62,1.19216392275e-310,0.0,1.15587921701e-24,0.00156307196214,0.000892348949618,0.00245542091176,0.00189754444815,-113.279732797
9.95493085287e-62,8.57442700553e-306,0.0,1.81504896209e-24,0.0016163191887,0.000908994149183,0.00252531333788,0.00197139481402,-113.119731197
4.00832614504e-61,5.6442090961e-301,0.0,2.84443247516e-24,0.00167079105709,0.000925849175301,0.00259664023239,0.00204762186108,-112.959729597
1.60250530957e-60,3.40039943554e-296,0.0,4.44871214497e-24,0.00172648978256,0.00094291422007,0.00266940400263,0.00212627973988,-112.799727997
6.36132412793e-60,1.87493247263e-291,0.0,6.94391468505e-24,0.00178341633538,0.00096018941002,0.0027436057454,0.00220742288258,-112.639726397
2.50730515852e-59,9.4617219333e-287,0.0,1.08169753694e-23,0.00184157039795,0.000977674804842,0.00281924520279,0.00229110595984,-112.479724797
9.81247324488e-59,4.3700216109e-282,0.0,1.68166195458e-23,0.00190095032282,0.000995370396139,0.00289632071896,0.00237738383586,-112.319723197
3.8129525337e-58,1.84725071394e-277,0.0,2.60917345057e-23,0.00196155309167,0.00101327610619,0.00297482919786,0.00246631152136,-112.159721597
1.47114653815e-57,7.14655854473e-273,0.0,4.04016029452e-23,0.00202337427545,0.00103139178673,0.00305476606218,0.00255794412466,-111.999719997
5.63588459155e-57,2.53044512026e-268,0.0,6.24346433691e-23,0.00208640799574,0.00104971721775,0.00313612521349,0.0026523368008,-111.839718397
2.1437782991e-56,8.20022453564e-264,0.0,9.62906388609e-23,0.00215064688751,0.0010682521063,0.00321889899381,0.00274954469872,-111.679716797
8.09672280658e-56,2.43211115665e-259,0.0,1.48208767119e-22,0.00221608206337,0.00108699608533,0.0033030781487,0.00284962290643,-111.519715197
3.03633925432e-55,6.60191532703e-255,0.0,2.27664394571e-22,0.0022827030794,0.00110594871253,0.00338865179194,0.00295262639432,-111.359713597
1.13058427081e-54,1.64015666964e-250,0.0,3.49017922029e-22,0.00235049790276,0.00112510946925,0.00347560737201,0.00305860995647,-111.199711997
4.17991264645e-54,3.72931933668e-246,0.0,5.339882932e-22,0.00241945288116,0.00114447775932,0.00356393064048,0.00316762815014,-111.039710397
1.53441591533e-53,7.76073163799e-242,0.0,8.15355747777e-22,0.00248955271429,0.00116405290803,0.00365360562231,0.00327973523326,-110.879708797
5.59281694613e-53,1.47810271037e-237,0.0,1.24249294615e-21,0.00256078042736,0.00118383416105,0.00374461458841,0.00339498510014,-110.719707197
2.02408961905e-52,2.57653125444e-233,0.0,1.88960974627e-21,0.00263311734693,0.00120382068339,0.00383693803032,0.00351343121534,-110.559705597
7.27345057302e-52,4.11050396053e-229,0.0,2.86801687544e-21,0.00270654307894,0.00122401155844,0.00393055463737,0.00363512654566,-110.399703997
2.59515240847e-51,6.0018284977e-225,0.0,4.34432870815e-21,0.00278103548932,0.00124440578692,0.00402544127624,0.0037601234905,-110.239702397
9.19383841241e-51,8.02049081728e-221,0.0,6.56742387735e-21,0.00285657068714,0.001265002286,0.00412157297314,0.00388847381037,-110.079700797
3.23401840097e-50,9.80950662631e-217,0.0,9.90829231546e-21,0.00293312301035,0.00128579988836,0.00421892289872,0.00402022855377,-109.919699197
1.1295350939e-49,1.09805030818e-212,0.0,1.49188025965e-20,0.00301066501442,0.00130679734129,0.00431746235571,0.0041554379825,-109.759697597
3.91713548146e-49,1.12493172753e-208,0.0,2.24181885697e-20,0.00308916746377,0.00132799330582,0.00441716076959,0.00429415149529,-109.599695997
1.34880472481e-48,1.05477286274e-204,0.0,3.3620058283e-20,0.00316859932615,0.00134938635598,0.00451798568213,0.00443641755004,-109.439694397
