0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Akai 2000,7-An 1998,8-Bankston 2007b,9-Baroudi 2000b,10-Baroudi 2001,11-Casini 2007,12-Deschenes 2000,14-Huang 2009,17-Itoh 2007,18-Lin 2008,19-Liu 2002,20-Lupoglazoff 2001,21-Makita 2002,22-Makiyama 2008,23-Mohler 2004,24-Moreau 2013,25-Neu 2010,26-Nguyen 2008,27-Smits 2005a,28-Smits 2005b,29-Viswanathan 2003,30-Wang 2002,31-Wang 2007a,33-Wang 2008,34-Wedekind 2001,35-Yang 2002,sum,gauss,x
1.88350309667e-52,0.0,7.3209223433e-247,0.0,0.0,0.0,0.000238458798925,2.12720080707e-14,1.19155605038e-17,0.00481474501,0.00197088245193,0.00159862874799,0.000821169428395,0.000536854556199,0.00249686596124,0.000249236822231,4.32545278116e-06,0.00349287292271,0.00292577001387,1.55582559126e-05,3.82421898114e-98,0.00317261448048,0.00216702034631,0.00144816886898,0.001660856965,0.00156275806466,0.000376998138218,0.00176499740456,0.00286819975262,0.00286819975262,0.00104397363588,2.14958278244e-11,0.038099155853,0.0247877989664,-93.2795327953
7.14531535937e-52,0.0,2.89489037403e-244,0.0,0.0,0.0,0.000250681337331,2.70307339334e-14,1.93113485654e-17,0.00481415701934,0.00201644253722,0.0016219960816,0.000748563647117,0.000499567859116,0.00258266616298,0.000213593778621,4.69839620889e-06,0.00352363949633,0.00297301413508,1.76200662923e-05,6.81238648993e-97,0.00320045143745,0.00221269394609,0.00159247460094,0.00174062106705,0.00153852162612,0.000409552308564,0.00170902574978,0.00296214132824,0.00296214132824,0.0010120783936,5.88548384681e-12,0.0386063423092,0.0249694163013,-93.1195311953
2.68933517739e-51,4.94065645841e-324,1.10866603538e-241,0.0,0.0,0.0,0.000263360433653,3.43103088391e-14,3.11878620417e-17,0.00480897572041,0.00205274115891,0.00164497025835,0.000679975500236,0.000464135029736,0.0026651420712,0.000182275734848,5.10009734197e-06,0.00354784656346,0.00301750294426,1.99288491534e-05,1.19074873927e-95,0.00322477278755,0.00225605365988,0.00174416918223,0.00182061600476,0.00151398484903,0.000444199072124,0.00165369185421,0.00305511717618,0.00305511717618,0.000980164120359,1.54725642416e-12,0.0390998402456,0.0251487398765,-92.9595295953
1.00423865194e-50,1.72725349786e-320,4.11217569824e-239,0.0,0.0,0.0,0.000276502415362,4.35019633135e-14,5.01918820904e-17,0.00479921594005,0.00207924536719,0.00166752505072,0.000615497609915,0.000430532773835,0.00274379402434,0.000154893424779,5.53245715028e-06,0.0035653557109,0.00305909081439,2.25104903976e-05,2.04223308119e-94,0.00324549495137,0.00229692715022,0.0019026876109,0.00190052940804,0.00148917425731,0.000480998820761,0.0015990498897,0.00314684739869,0.00314684739869,0.000948295027887,3.90566097441e-13,0.0395765479931,0.0253257013525,-92.7995279953
3.72046652959e-50,8.21928151894e-317,1.47721898381e-236,0.0,0.0,0.0,0.000290113010102,5.50947896424e-14,8.04926513365e-17,0.00478490557804,0.00209556196328,0.00168963443128,0.000555172632613,0.000398731089369,0.00281813436212,0.000131069297746,5.99747461527e-06,0.00357606642778,0.00309764023264,2.5393101428e-05,3.43680434263e-93,0.00326254638092,0.00233514974827,0.00206732691733,0.00198003537403,0.00146411630983,0.000520006140623,0.00154515085348,0.00323704851931,0.00323704851931,0.000916533137095,9.46627060572e-14,0.0400333815014,0.0255002329282,-92.6395263953
1.36749686588e-49,3.72304603287e-313,5.13949439462e-234,0.0,0.0,0.0,0.000304197300626,6.96994966193e-14,1.28633432745e-16,0.00476608547415,0.00210144720496,0.00171127262222,0.000498997420543,0.000368693934786,0.00288769242412,0.000110441635228,6.49724949191e-06,0.00357991706656,0.00313302255695,2.86071499895e-05,5.67503618685e-92,0.0032758679711,0.00237056555614,0.00223724535812,0.0020587965007,0.00143883735461,0.000561268964584,0.00149204253518,0.00332543489569,0.00332543489569,0.000884938102251,2.20300464758e-14,0.0404673041738,0.0256722673851,-92.4795247952
4.98682061656e-49,1.60539492425e-309,1.73180190063e-231,0.0,0.0,0.0,0.000318759679634,8.80777465618e-14,2.04845468536e-16,0.00474280921398,0.00209681286499,0.00173241414495,0.000446927548023,0.000340379894489,0.00295201948754,9.26677353386e-05,7.03398495445e-06,0.00357688543403,0.00316511873062,3.21855913774e-05,9.19489526978e-91,0.0032854134011,0.0024030285043,0.00241146442463,0.00213646612343,0.00141336358407,0.000604827711106,0.00143976949582,0.00341172018848,0.00341172018848,0.000853567052729,4.92270756096e-15,0.0408753549842,0.025841738129,-92.3195231952
1.80422053575e-48,6.5899828754e-306,5.65168991365e-229,0.0,0.0,0.0,0.000333803804677,1.1117834095e-13,3.25067639746e-16,0.00471514287476,0.00208172843181,0.00175303386976,0.000398882076355,0.000313742835603,0.00301069357199,7.74262341448e-05,7.60999010515e-06,0.00356698900439,0.00319381994938,3.61639989606e-05,1.46180439709e-89,0.00329114940266,0.00243240335399,0.00258887385932,0.00221269073583,0.00138772099132,0.000650714417105,0.00138837305839,0.00349561887588,0.00349561887588,0.000822474452705,1.05619664942e-15,0.0412546746651,0.0260085792334,-92.1595215952
6.47625537713e-48,2.5751682402e-302,1.78632607731e-226,0.0,0.0,0.0,0.000349332553318,1.4018179739e-13,5.14038904891e-16,0.00468316471281,0.00205641937588,0.00177310706527,0.000354748437886,0.00028873255067,0.00306332403974,6.44186455319e-05,8.22768232411e-06,0.00355028475144,0.00321902827559,4.05806928386e-05,2.28032141564e-88,0.00329305595329,0.00245856663505,0.00276823980173,0.00228711257322,0.00136193532771,0.000698951873058,0.00133789130971,0.00357684780308,0.00357684780308,0.000791711978994,2.17589362279e-16,0.0416025298423,0.0261727254821,-91.9995199952
2.30635830888e-47,9.57956635366e-299,5.46821333092e-224,0.0,0.0,0.0,0.000365347978732,1.76555194723e-13,8.10015102915e-16,0.00464696479476,0.00202126154212,0.00179260944757,0.000314387329342,0.000265295381532,0.00310955592125,5.33702094518e-05,8.88958943745e-06,0.00352686860228,0.00324065719498,4.54768653229e-05,3.49033564981e-87,0.00329112639269,0.00248140751006,0.00294821610521,0.00235937233337,0.00133603206162,0.000749552769223,0.00128835911315,0.00365512775496,0.00365512775496,0.000761328417133,4.30410302711e-17,0.0419163350693,0.0263341124109,-91.8395183952
8.14888259362e-47,3.39238405569e-295,1.62118456044e-221,0.0,0.0,0.0,0.000381851265949,2.22119566469e-13,1.27193558647e-15,0.00460664457493,0.00197677186334,0.00181151722897,0.000277637515948,0.000243374820152,0.00314907389925,4.4030142487e-05,9.59835167977e-06,0.00349687451981,0.00325863211118,5.08967017995e-05,5.24206794047e-86,0.00328536746154,0.0025008285563,0.00312735877701,0.00242911200708,0.0013100363387,0.000802518862386,0.00123980813167,0.00373018504011,0.00373018504011,0.000731369575663,8.17484981722e-18,0.0421936727863,0.0264926763503,-91.6795167952
2.85652356587e-46,1.14362357039e-291,4.6550223166e-219,0.0,0.0,0.0,0.000398842688931,2.79132609111e-13,1.99026999221e-15,0.00456231642168,0.00192359571536,0.00182980716617,0.000244320460629,0.000222912082765,0.00318160588878,3.61713851653e-05,1.03567234262e-05,0.00346047322617,0.00327289077437,5.68874953976e-05,7.72506998797e-85,0.00327579926221,0.0025167464579,0.00330414340072,0.0024959777879,0.00128397294352,0.000857840173028,0.00119226686099,0.00380175307357,0.00380175307357,0.000701878218423,1.49083312028e-18,0.042432311281,0.0266483544667,-91.5195151952
9.9345003788e-46,3.67011863643e-288,1.29453374062e-216,0.0,0.0,0.0,0.000416321568712,3.50390057109e-13,3.1033713534e-15,0.0045141030958,0.00186249134606,0.00184745660771,0.000214244706255,0.000203846654277,0.00320692615635,2.95899379903e-05,1.11675746683e-05,0.00341787058441,0.00328338364043,6.3499753761e-05,1.11703434206e-83,0.00326245514193,0.0025290926012,0.00347698530488,0.00255962302873,0.00125786626278,0.000915494223134,0.00114576067198,0.00386957394586,0.00386957394586,0.000672894014597,2.610540332e-19,0.0426302207677,0.0268010848042,-91.3595135951
3.42785717912e-45,1.12123340776e-284,3.48664137839e-214,0.0,0.0,0.0,0.000434286232788,4.39349780329e-13,4.82203517184e-15,0.00446213718432,0.00179431190331,0.0018644435406,0.000187209952871,0.000186116800442,0.00322485792818,2.41038732808e-05,1.20338922072e-05,0.00336930565954,0.00329007415768,7.07872960886e-05,1.58487477378e-82,0.0032453814991,0.00253781356743,0.00364426214786,0.00261971121118,0.0012317402501,0.000975445325185,0.00110031186215,0.00393339996512,0.00393339996512,0.000644453506084,4.38918521291e-20,0.0427855877211,0.026950806325,-91.1995119951
1.17345888013e-44,3.26085041277e-281,9.09501635038e-212,0.0,0.0,0.0,0.000452733975996,5.50283504275e-13,7.46623878958e-15,0.0044065604934,0.00171998565638,0.00188074663597,0.000163010785792,0.000169660045853,0.00323527544553,1.95521032301e-05,1.29587805367e-05,0.00331504848477,0.00329293897912,7.88073384899e-05,2.20641756181e-81,0.00322463751455,0.00254287151772,0.0038043385006,0.00267591889234,0.00120561839249,0.00103764393295,0.00105593971539,0.00399299515986,0.00399299515986,0.000616590091709,7.08581048646e-21,0.0428968276031,0.0270974589506,-91.0395103951
3.98548796119e-44,9.02785644903e-278,2.29774583201e-209,0.0,0.0,0.0,0.000471661023086,6.88462066089e-13,1.15198878889e-14,0.00434752340421,0.00164049505037,0.00189634529362,0.000141440023812,0.000154413616336,0.00323810543343,1.57929766461e-05,1.39454623886e-05,0.00325539756199,0.00329196809803,8.76205655867e-05,3.01401065591e-80,0.00320029480978,0.00254424446662,0.00395559192863,0.00272793859327,0.00117952367855,0.00110202606472,0.00101266056953,0.00404813672926,0.00404813672926,0.000589334027659,1.09836651209e-21,0.0429625961075,0.0272409836015,-90.8795087951
1.34296160417e-43,2.37934453754e-274,5.62215466008e-207,0.0,0.0,0.0,0.000491062493221,8.60381331175e-13,1.77120775277e-14,0.0042851841959,0.00155685525116,0.00191121968535,0.000122291669372,0.00014031484483,0.00323332795904,1.27027681185e-05,1.49972789111e-05,0.00319067712882,0.00328716490632,9.72911861863e-05,4.03985880296e-79,0.00317243703498,0.00254192644128,0.00409644000752,0.00277548159306,0.00115347856844,0.00116851280953,0.000970487891185,0.0040986164289,0.0040986164289,0.00056271244347,1.63477188143e-22,0.0429817990154,0.0273813222365,-90.7195071951
4.48966730104e-43,5.96965102937e-271,1.33231184354e-204,0.0,0.0,0.0,0.00051093236661,1.07403734366e-12,2.71372372444e-14,0.00421970833979,0.00147009283048,0.00192535079687,0.000105363453976,0.000127301540302,0.00322097666545,1.01741143191e-05,1.61176894531e-05,0.00312123422739,0.00327854617472,0.00010788697076,5.31314801073e-78,0.00314115939024,0.00253592752474,0.00422536765279,0.00281828059329,0.00112750496562,0.00123700992648,0.000929432357094,0.0041442418796,0.0041442418796,0.000536749372778,2.33624917032e-23,0.0429536007135,0.0275184178926,-90.5595055951
1.48913198435e-42,1.42580283934e-267,3.05781556706e-202,0.0,0.0,0.0,0.000531263453512,1.33926101242e-12,4.14320701569e-14,0.00415126776945,0.00138122520711,0.00193872046833,9.04589822959e-05,0.000115312319666,0.00320113837713,8.11444314325e-06,1.73102709225e-05,0.0030474356116,0.00326614195523,0.000119479268379,6.85649190469e-77,0.00310656808358,0.00252627378287,0.00434095411099,0.00285609221828,0.00110162419045,0.00130740754712,0.000889501941594,0.00418483778808,0.00418483778808,0.000511465798026,3.20577683562e-24,0.0428774313772,0.0276522147227,-90.399503995
4.90027770441e-42,3.2418202243e-264,6.79702683641e-200,0.0,0.0,1.77863632503e-322,0.000552047365817,1.66812469392e-12,6.30351093245e-14,0.00408004013082,0.00129124140518,0.00195131143312,7.73894871544e-05,0.000104286903096,0.00317395208352,6.44443274267e-06,1.85787166916e-05,0.00296966453158,0.00324999540659,0.000132143000708,8.6819313183e-76,0.00306877973031,0.00251300707569,0.00444189894331,0.00288869931872,0.00107585695573,0.0013795799898,0.000850702009451,0.00422024706851,0.00422024706851,0.000486879708201,4.22376296597e-25,0.042752992767,0.0277826580335,-90.239502395
1.59984041046e-41,7.01677095572e-261,1.46328520183e-197,0.0,1.97626258336e-323,1.6203376921e-318,0.000573274491436,2.07543548402e-12,9.55659678254e-14,0.0040062080172,0.00120108461563,0.00196310735506,6.59752147891e-05,9.41663734302e-05,0.0031396073173,5.09652941473e-06,1.99268350195e-05,0.00288831743446,0.00323016254402,0.000145956630598,1.07868601762e-74,0.00302792069844,0.00249618475502,0.00452704633972,0.00291591304795,0.00105022334406,0.00145338569472,0.000813035413529,0.00425033185482,0.00425033185482,0.000463006168688,5.34340281274e-26,0.0425802625323,0.0279096943234,-90.079500795
5.18204405753e-41,1.4457879286e-257,3.05099344951e-195,0.0,1.66495181992e-319,1.40336513828e-314,0.000594933971689,2.5793329421e-12,1.44377291225e-13,0.0039299581936,0.00111163695767,0.00197409286368,5.60464655233e-05,8.48934007261e-05,0.00309834195398,4.01354595722e-06,2.13585469614e-05,0.00280380062111,0.00320671191557,0.000161002102821,1.31503731921e-73,0.00298412640514,0.00247587925141,0.0045954071288,0.00293757468338,0.00102474278713,0.00152866728686,0.00077650259666,0.00427497439492,0.00427497439492,0.000439857402231,6.49065337387e-27,0.0423594968735,0.0280332713181,-89.919499195
1.66530585269e-40,2.83589932547e-254,6.16106610319e-193,0.0,1.46266457098e-315,1.14823063385e-310,0.000617013681924,3.2020124253e-12,2.17354878074e-13,0.00385148081502,0.00102370673835,0.00198425358758,4.74443192455e-05,7.64124332556e-05,0.00305043946839,3.14735557882e-06,2.28778837368e-05,0.00271652689788,0.00317972420736,0.000177364754491,1.57306051975e-72,0.00293754056991,0.00245217755474,0.00464617789807,0.00295355716815,0.000999434046929,0.00160525177348,0.000741101697144,0.00429407781842,0.00429407781842,0.000417442880005,7.57026433012e-28,0.0420912313715,0.0281533380072,-89.759497595
5.30952150962e-40,5.2953655442e-251,1.2049603608e-190,0.0,1.21389084213e-311,8.87524907869e-307,0.000639500215548,3.97059930138e-12,3.26072946962e-13,0.00377096864322,0.000938018403635,0.00199357618577,4.00210779698e-05,6.86698564734e-05,0.00299622569245,2.45769081999e-06,2.44889835287e-05,0.00262691226154,0.00314929178109,0.000195133192733,1.84636309165e-71,0.00288831443008,0.00242518059335,0.004678756708,0.00296376635245,0.00097431519896,0.00168295088129,0.000706828657274,0.00430756677099,0.00430756677099,0.000395769421753,8.47785133144e-29,0.0417762797742,0.0282698446787,-89.599495995
1.67952019189e-39,9.41282538215e-248,2.28240100974e-188,1.77863632503e-322,9.51716290453e-308,6.48074519108e-303,0.000662378871674,4.91820414791e-12,4.87455551278e-13,0.00368861626642,0.00085520527045,0.00200204837686,3.36404593801e-05,6.16141216795e-05,0.00293606512593,1.91105219702e-06,2.61960876844e-05,0.00253537265416,0.0031155181476,0.000214399137254,2.12643990634e-70,0.00283660592474,0.00239500251832,0.00469275497026,0.00296814191723,0.000949403617255,0.00176156153715,0.00067367733433,0.00431538790953,0.00431538790953,0.000374841303954,9.11617543233e-30,0.041415730519,0.0283827429535,-89.4394943949
5.27088502827e-39,1.59280635582e-244,4.18710102845e-186,1.62107384991e-318,7.04901357017e-304,4.47056401218e-299,0.000685633646557,6.0851947594e-12,7.26156363799e-13,0.00360461932641,0.000775805028846,0.00200965896599,2.81775757563e-05,5.5195846241e-05,0.00287035685885,1.47972740348e-06,2.80035362933e-05,0.00244232082231,0.00307851738036,0.000235257225555,2.4029981858e-69,0.00278257885311,0.00236176989958,0.00468800516229,0.0029666579678,0.000924715961399,0.00184086649488,0.000641639613466,0.00431751025363,0.00431751025363,0.000354660374958,9.41221149093e-31,0.0410109407821,0.0284919858192,-89.2794927949
1.64115774174e-38,2.56581227695e-241,7.43938830445e-184,1.40399947163e-314,4.93221688289e-300,2.91335001428e-295,0.000709247228996,7.52072752168e-12,1.07795380503e-12,0.00351917375705,0.000700257911873,0.0020163978695,2.35187322169e-05,4.93678873508e-05,0.00279953016894,1.14091883496e-06,2.99157631137e-05,0.00234816331301,0.00303841347394,0.000257804778643,2.66451455537e-68,0.00272640201371,0.00232562084216,0.00466456416424,0.00295932328907,0.000900268165424,0.00192063510876,0.000610705521965,0.00431392538998,0.00431392538998,0.000335226176057,9.33088432137e-32,0.0405635278734,0.0285975276618,-89.1194911949
5.06973871425e-38,3.93464630463e-238,1.28015723191e-181,1.14874637656e-310,3.26023540644e-296,1.79356031793e-291,0.000733200999869,9.28458864491e-12,1.59457527955e-12,0.00343247503855,0.000628907350462,0.00202225613719,1.9561076942e-05,4.40853913777e-05,0.00272403986235,8.75974872337e-07,3.1937289827e-05,0.00225329763544,0.00299533965219,0.000282141525303,2.89899239576e-67,0.00266824833066,0.00228670403084,0.00462271212518,0.00294618125889,0.000876075428594,0.00200062425323,0.000580863344322,0.00430464752794,0.00430464752794,0.000316536067463,8.88190367251e-33,0.0400753578403,0.0286993242985,-88.9594895949
1.55377917807e-37,5.74388107435e-235,2.13349534182e-179,8.87921025522e-307,2.0358638416e-292,1.04311522475e-287,0.000757475035926,1.14494050706e-11,2.35052448318e-12,0.00334471747103,0.000562002864493,0.00202722597214,1.62121341326e-05,3.93058209042e-05,0.00264436142788,6.69718680189e-07,3.40727195933e-05,0.00215810961443,0.00294943763171,0.000308369283171,3.09485552863e-66,0.0026082939732,0.00224517771281,0.00456294689033,0.00292730942085,0.000852152208047,0.00208057938592,0.000552099737662,0.00428971340573,0.00428971340573,0.000298585358177,8.11785776111e-34,0.0395485312063,0.0287973330077,-88.7994879949
4.72456127773e-37,7.9822274947e-232,3.44367678266e-177,6.48361921659e-303,1.20099575915e-288,5.73114711915e-284,0.000782048118002,1.41032958111e-11,3.45270446472e-12,0.00325609347137,0.000499704890602,0.00203130074796,1.33892480693e-05,3.49889615637e-05,0.00256098607679,5.0986716249e-07,3.63267298908e-05,0.00206297095843,0.00290085684622,0.000336591595097,3.24188802248e-65,0.00254671747494,0.00220120862769,0.00448597414421,0.00290281872211,0.00082851221327,0.00216023575005,0.000524399847016,0.00426918204802,0.00426918204802,0.000281367438774,7.12408252025e-35,0.0389853658428,0.0288915125593,-88.6394863949
1.42528640906e-36,1.05599456692e-228,5.38338406728e-175,4.47253385757e-299,6.69309815463e-285,2.97470432664e-280,0.000806897743738,1.73530473022e-11,5.0539263483e-12,0.0031667928964,0.000442091212936,0.00203447502358,1.10189639101e-05,3.10969107761e-05,0.00247441574015,3.86532074848e-07,3.87040646172e-05,0.00196823706046,0.00284975363777,0.00036691331961,3.33211486777e-64,0.00248369885866,0.00215497089538,0.00439269354256,0.00287285242714,0.000805168402367,0.00223931970985,0.000497747419983,0.00424313437738,0.00424313437738,0.000264873916157,6.00300314011e-36,0.0383883770553,0.0289818232435,-88.4794847948
4.26590589166e-36,1.32989755449e-225,8.15061999746e-173,2.91462542049e-295,3.52375649579e-281,1.45860946904e-276,0.000832000144931,2.13279113539e-11,7.3717956156e-12,0.00307700239589,0.000389164644765,0.00203674455528,9.0363679408e-06,2.75940504437e-05,0.00238515809419,2.91795035704e-07,4.12095254385e-05,0.00187424504721,0.00279629042096,0.000399440174564,3.3605181398e-63,0.00241941877277,0.00210664487176,0.00428418121409,0.00283758472186,0.000782132980088,0.00231755021122,0.00047212492037,0.00421167268287,0.00421167268287,0.000249094749378,4.85691300818e-37,0.0377602550526,0.0290682268985,-88.3194831948
1.26674402872e-35,1.59438651311e-222,1.19516598714e-170,1.79434039866e-291,1.75257882546e-277,6.75658473095e-273,0.000857330309578,2.61841418047e-11,1.07150089485e-11,0.00298690479799,0.000340861605824,0.00203810630622,7.38440698506e-06,2.44470056109e-05,0.00229372168175,2.19348225613e-07,4.38479623695e-05,0.00178131208723,0.00274063482632,0.00043427823348,3.32549920827e-62,0.00235405764502,0.00205641598297,0.00416166910779,0.00279721902752,0.000759417397566,0.0023946403581,0.000447513640381,0.00417491995088,0.00417491995088,0.000234018385657,3.77315116263e-38,0.0371038400552,0.0291506869378,-88.1594815948
3.73194238101e-35,1.81965040143e-219,1.6973370972e-168,1.04356594281e-287,8.23459428275e-274,2.95670776283e-269,0.000882862008695,3.21104064262e-11,1.55198194774e-11,0.00289667852979,0.000297061250846,0.00203855845315,6.0132036943e-06,2.16245910207e-05,0.00220061119405,1.64192841125e-07,4.66242635757e-05,0.00168973396541,0.00268295882919,0.000471533374454,3.22902775972e-61,0.00228779485886,0.0020044735486,0.00402652173961,0.00275198604694,0.000737032353721,0.00247029909309,0.000423893811001,0.00413301906432,0.00413301906432,0.000219631895784,2.81449323706e-39,0.0364220953806,0.0292291683754,-87.9994799948
1.09081088439e-34,1.97697521253e-216,2.33458816764e-166,5.73360717247e-284,3.65510475128e-270,1.22231333846e-265,0.000908567827932,3.93342344172e-11,2.24003945388e-11,0.00280649707529,0.000257594827073,0.00203810039052,4.87938154922e-06,1.90977474051e-05,0.00210632297217,1.22387813364e-07,4.95433443883e-05,0.00159978392696,0.00262343787037,0.000511310681974,3.07645830569e-60,0.00222080795764,0.00195100960422,0.00388021095152,0.00270214156946,0.000714987798279,0.00254423296955,0.000401244710202,0.00408613187731,0.00408613187731,0.000205921108159,2.01580417127e-40,0.0357180789188,0.0293036378513,-87.8394783948
3.1632423361e-34,2.04471795979e-213,3.10995965791e-164,2.97597273172e-280,1.53267623922e-266,4.77364013033e-262,0.000934419204027,4.81296874887e-11,3.22180717947e-11,0.00271652847264,0.000222254970194,0.0020367327318,3.94541068591e-06,1.68394692517e-05,0.0020113407818,9.08418560331e-08,5.26101355254e-05,0.0015117117907,0.0025622499749,0.000553713802469,2.87603795873e-59,0.00215327188123,0.00189621773333,0.00372428933411,0.00264796406384,0.000693292936348,0.00261614800064,0.000379544768671,0.0040344381739,0.0040344381739,0.000192870740741,1.38627245797e-41,0.0349949134729,0.0293740636543,-87.6794767948
9.10089146301e-34,2.01318886714e-210,4.0123751262e-162,1.459227265e-276,6.07147200413e-263,1.76120445745e-258,0.000960386466085,5.88264746472e-11,4.61762113606e-11,0.00262693485244,0.000190804686796,0.00203445730814,3.1789831519e-06,1.48247256723e-05,0.00191613190862,6.71425278322e-08,5.58295705205e-05,0.00142574332758,0.00249957487485,0.000598844254915,2.63816842932e-58,0.00208535823953,0.00184029191861,0.00356036298083,0.0025897520906,0.0006719562345,0.0026857515697,0.000358771672753,0.0039781345202,0.0039781345202,0.00018046453028,9.15379064429e-43,0.0342557564835,0.0294404157453,-87.5194751948
2.59778900488e-33,1.88692461337e-207,5.01361062502e-160,6.75942726407e-273,2.27211623181e-259,6.13850835678e-255,0.000986438881671,7.18207679746e-11,6.59495633824e-11,0.00253787201833,0.000162985814437,0.00203127716427,2.55242393678e-06,1.30303758872e-05,0.00182114361413,4.94166433499e-08,5.92065723577e-05,0.00134207989745,0.00243559314235,0.000646800698384,2.37451408029e-57,0.00201723462674,0.00178342542166,0.00339006423742,0.00252782156759,0.000650985428286,0.00275275438493,0.000338902464351,0.00391743302,0.00391743302,0.000168685358221,5.8037070313e-44,0.0335037696868,0.0295026657779,-87.3594735947
7.35685645728e-33,1.68361776611e-204,6.06739086443e-158,2.9579432525e-269,8.03267261752e-256,2.02119819727e-251,0.00101254470766,8.75880197345e-11,9.38599734511e-11,0.00244948907083,0.000138526795524,0.0020271965517,2.04214212622e-06,1.14350807132e-05,0.00172679998458,3.62170157958e-08,6.27460393216e-05,0.00126089833385,0.00237048533849,0.000697678158972,2.09706216398e-56,0.00194906397988,0.00172580970024,0.00321502508463,0.00246250292368,0.000630387531134,0.00281687246045,0.00031991363754,0.00385255998512,0.00385255998512,0.000157515372771,3.53315029752e-45,0.0327420892628,0.0295607871194,-87.1994719947
2.06704132521e-32,1.4300504905e-201,7.11140877349e-156,1.22282061589e-265,2.68276458856e-252,6.28706468058e-248,0.00103867124579,1.06698130814e-10,1.33114021608e-10,0.00236192807533,0.000117149646184,0.00202222091928,1.62812480332e-06,1.00192113236e-05,0.00163349919757,2.64311432356e-08,6.64528300707e-05,0.00118235106402,0.00230443118349,0.000751567219158,1.81723957094e-55,0.0018810039845,0.00166763337095,0.00303685174851,0.00239413817621,0.000610168844555,0.00287782910507,0.000301781231706,0.00378375453198,0.00378375453198,0.000146936106643,2.0652416203e-46,0.0319737970201,0.0296147548689,-87.0394703947
5.76201659864e-32,1.1563203361e-198,8.0725661353e-154,4.77560767469e-262,8.46443625402e-249,1.84748078356e-244,0.00106478490284,1.29833377799e-10,1.88123069751e-10,0.00227532377427,9.85760443419e-05,0.00201635690101,1.29347486438e-06,8.76475641996e-06,0.00154161122321,1.92080421263e-08,7.03317479498e-05,0.00110656644904,0.00223760875351,0.000808553173218,1.54517399624e-54,0.00181320653024,0.00160908122497,0.00285710107171,0.00232307796837,0.00059033496959,0.0029353568994,0.000284480920996,0.00371126711663,0.00371126711663,0.000136928590072,1.15912894329e-47,0.0312018931353,0.0296645458757,-86.8794687947
1.59355963136e-31,8.90069413031e-196,8.87503100286e-152,1.76192535874e-258,2.52293747353e-245,5.12867178265e-241,0.00109085125526,1.57809571885e-10,2.64932467441e-10,0.00218980334396,8.2532500764e-05,0.00200961230141,1.02399271662e-06,7.65522883798e-06,0.00145147596888,1.38999781129e-08,7.43875245588e-05,0.00103364932701,0.00217019370874,0.000868715152971,1.28916029614e-53,0.00174581721824,0.00155033330358,0.00267725910512,0.00224967860193,0.000570890819438,0.00298919964169,0.000267988099969,0.00363535802068,0.00363535802068,0.00012747345876,6.24661524869e-49,0.0304292709179,0.0297101387558,-86.7194671947
4.3725078999e-31,6.52211588588e-193,9.44997032207e-150,6.14100352062e-255,7.1040811143e-242,1.34500177888e-237,0.00111683511819,1.91600998586e-10,3.7179469334e-10,0.00210548619551,6.8754611848e-05,0.00200199607809,8.07800866091e-07,6.6755724865e-06,0.00136340186888,1.00163386355e-08,7.86248026038e-05,0.000963681740481,0.00210235855728,0.000932125228698,1.05536035912e-52,0.00167897492196,0.00149156403926,0.00249872229428,0.00217429910019,0.000551840633179,0.00303911424268,0.00025227796528,0.00355629580105,0.00355629580105,0.000118551056446,3.23228680294e-50,0.0296586940101,0.0297515139068,-86.5594655947
1.19031348818e-30,4.54958796449e-190,9.74525727484e-148,2.02201401667e-251,1.88974111034e-238,3.33222091686e-234,0.00114270061869,2.32369774043e-10,5.19931421366e-10,0.00202248381955,5.69904225346e-05,0.00199351832202,6.35009663164e-07,5.8120704045e-06,0.00127766491348,7.18733267052e-09,8.30481180575e-05,0.000896723828362,0.00203427195894,0.00099884749075,8.47732744242e-52,0.00161281140242,0.00143294146741,0.00232278154344,0.00209729833446,0.000533187990531,0.00308487255,0.000237325593329,0.00347435571624,0.00347435571624,0.000110141531875,1.60593197899e-51,0.028892776358,0.0297886535226,-86.3994639946
3.21484897517e-30,3.02116568006e-187,9.73326330255e-146,6.28958444762e-248,4.74886349224e-235,7.79897788746e-231,0.00116841127291,2.81500353187e-10,7.24542419034e-10,0.00194089967387,4.70029516723e-05,0.00198419023519,4.97421928231e-07,5.05225461108e-06,0.00119450810481,5.13559018975e-09,8.76618816618e-05,0.000832814861421,0.00196609807232,0.00106893711789,6.68161525943e-51,0.00154745097872,0.00137462651292,0.00215060934526,0.00201903224537,0.000514935827563,0.00312626308284,0.000223106013781,0.00338981814197,0.00338981814197,0.000102224929976,7.66119521627e-53,0.0281339652103,0.0298215416053,-86.2394623946
