0-Abriel 2000,1-Abriel 2001,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Aiba 2014,7-Akai 2000,8-Albert 2008,9-Amin 2005,10-An 1998,11-Bankston 2007a,12-Bankston 2007b,13-Baroudi 2000b,14-Baroudi 2001,15-Beckermann 2014,16-Bezzina 2003,17-Calloe 2011,18-Casini 2007,19-Chang 2004,20-Chen 2016,21-Cordeiro 2006,22-Crotti 2012a,23-Deschenes 2000,25-Ellinor 2008,26-Ge 2008,27-Gosselin-Badaroudine 2012,28-Groenewegen 2003a,29-Hayashi 2015,30-Hsueh 2009,31-Hu 2007,32-Hu 2010,33-Hu 2014,34-Huang 2009,37-Itoh 2007,38-Juang 2014a,39-Kato 2014,40-Keller 2005,41-Keller 2006,42-Lin 2008,43-Liu 2002,44-Lupoglazoff 2001,45-Makita 2002,46-Makita 2005,47-Makita 2008,48-Makiyama 2008,49-Marangoni 2011,50-Mohler 2004,51-Mok 2003,52-Moreau 2013,53-Nakajima 2015,54-Neu 2010,55-Nguyen 2008,56-Otagiri 2008,57-Rivolta 2001,58-Rossenbacker 2004,59-Ruan 2007,60-Ruan 2010,61-Saber 2015,62-Samani 2009,63-Shuraih 2007,64-Smits 2005a,65-Smits 2005b,66-Sottas 2013,67-Swan 2014,68-Tan 2001,69-Viswanathan 2003,70-Wang 2002,71-Wang 2007a,73-Wang 2008,74-Wang 2016,75-Wedekind 2001,76-Wehrens 2003,77-Wei 1999,78-Yang 2002,79-Zeng 2013,sum,gauss,x
6.830362085656105e-287,0.0,0.0,0.0,0.0,0.0,2.053731638216728e-28,8.074202127645713e-18,0.0,3.2888787842005945e-19,4.300322370328383e-53,7.747157169919191e-83,8.700825079782073e-111,3.770872772863468e-15,1.3349419494153158e-67,3.167560862877523e-255,2.604963047486497e-12,3.3038647647995493e-195,6.541066507100401e-11,5.3471036457748164e-21,5.869770736715522e-31,0.0,7.890336625155716e-22,6.713548922074275e-38,0.0,4.188320791139852e-17,5.1375267251809827e-54,6.523877412381292e-21,4.443231094274048e-102,7.963865627002993e-37,0.0,7.890336625155716e-22,2.6430226980937658e-25,2.0448603172834752e-16,5.023337522781169e-36,5.592465690694218e-226,5.252829719586962e-09,1.3894906806761764e-53,4.134636122870431e-53,1.1795323826091523e-40,3.4768154014901194e-23,4.5382303941646735e-28,1.3183880311077465e-19,8.758758842543389e-35,1.432034785842704e-17,6.719481741592594e-35,3.080881764807211e-10,0.0,0.0,8.031853753270396e-19,4.737429422447666e-76,9.732219394113837e-24,9.208273739949831e-63,4.5078081594424043e-20,5.187812736132826e-108,0.0,4.7500826185540895e-225,6.583253344600259e-100,1.884321648944573e-42,1.477841227516959e-16,0.0,5.919711441485245e-33,8.094683520015101e-08,4.010450127699897e-278,9.301549732935712e-32,2.2262446245094542e-20,6.770307508544287e-33,5.2305198600103e-09,3.3029635557905143e-23,3.3029635557905143e-23,1.1095279819601032e-21,2.3919324266193243e-13,4.727838680987901e-195,4.1902700769582555e-63,0.0,1.92412588575871e-28,9.180653196635674e-08,2.742930233015437e-05,-131.19991199912
1.685666611035641e-285,0.0,0.0,0.0,0.0,0.0,2.926967580652829e-28,9.890036447038676e-18,0.0,4.1649188129670174e-19,7.110773788725291e-53,1.7779199811081943e-82,3.2412548859365496e-110,4.727758211000276e-15,4.4800844898686196e-67,1.9148567001462493e-253,2.958320569035573e-12,4.620738393112545e-194,7.377560752175133e-11,9.078791605021947e-21,8.737374819616907e-31,0.0,1.1186838884773983e-21,1.4115502787789313e-37,0.0,5.0691844357033925e-17,1.69607797250369e-53,8.14316888841471e-21,1.8382397868120028e-101,1.3398475761150874e-36,0.0,1.1186838884773983e-21,4.0134176790174487e-25,2.769839768618537e-16,9.070493011859212e-36,2.1530632504186833e-224,5.700313538339727e-09,2.7297032557489123e-53,1.5680472243518802e-52,2.7532783372481585e-40,4.4222998955908586e-23,7.222158046212231e-28,1.765779653172229e-19,1.4692788958843412e-34,1.8103461485212465e-17,1.0397608625844252e-34,3.474970551270927e-10,0.0,0.0,1.0679383900891953e-18,1.5451813816520643e-75,1.4016736321013377e-23,2.6130693238752876e-62,6.020303403362735e-20,1.5973498547084908e-107,0.0,5.103834160435983e-224,2.012380315848371e-99,2.90869629117153e-42,1.8529093156299183e-16,0.0,9.908108749160532e-33,8.858777167396323e-08,1.2359441129198872e-276,1.345006744114335e-31,3.033510140207969e-20,1.0787724374022764e-32,5.960830233049944e-09,4.6666556009679995e-23,4.6666556009679995e-23,1.5923867035650636e-21,2.948136152441901e-13,3.8512634633041415e-194,7.970923553350229e-63,0.0,2.76973967898223e-28,1.0067344651267725e-07,2.8756592223207967e-05,-131.039910399104
4.127319707553611e-284,0.0,0.0,0.0,0.0,0.0,4.166866357609987e-28,1.2106428513058794e-17,0.0,5.27013887717181e-19,1.1744922444473679e-52,4.0724457037702677e-82,1.2032082640998974e-109,5.921803728648448e-15,1.4960056732955392e-66,1.1408550053159701e-251,3.3581215392631984e-12,6.411637629210332e-193,8.317313882220721e-11,1.5360748108080607e-20,1.298950381325759e-30,0.0,1.5837645627721722e-21,2.9573935347533246e-37,0.0,6.131732740319575e-17,5.564916501362715e-53,1.0157961674573553e-20,7.571382474770562e-101,2.250167106022578e-36,0.0,1.5837645627721722e-21,6.083818276609685e-25,3.745912752778095e-16,1.6339865407966369e-35,8.181590090429098e-223,6.184208340349969e-09,5.35188324996098e-53,5.900488768127911e-52,6.399620673610561e-40,5.621154397924406e-23,1.1471286119176163e-27,2.3622382840016367e-19,2.4601324706637196e-34,2.2866628422658447e-17,1.6067903279547968e-34,3.917539774493509e-10,0.0,0.0,1.4183079732403718e-18,5.018795352621059e-75,2.0158194684808957e-23,7.385610991253767e-62,8.031595271429227e-20,4.905372120174071e-107,0.0,5.453652963573156e-223,6.134165133864888e-99,4.485165365319346e-42,2.3211289608723256e-16,0.0,1.6550956952555156e-32,9.690668755980725e-08,3.773649662623136e-275,1.942810109935689e-31,4.1282732017514007e-20,1.71612684308358e-32,6.788441761808228e-09,6.584661217553195e-23,6.584661217553195e-23,2.281872996829353e-21,3.6299963788412433e-13,3.121564360947384e-193,1.5139704304088056e-62,0.0,3.9823402390307965e-28,1.1035799252654675e-07,3.0143314812315342e-05,-130.87990879908799
1.0026122501213762e-282,0.0,0.0,0.0,0.0,0.0,5.9254136303751915e-28,1.4809966179880204e-17,0.0,6.6633776271463785e-19,1.937764006442008e-52,9.310470807084868e-82,4.450853532785581e-109,7.410339995438071e-15,4.970539035582725e-66,6.698961603442444e-250,3.810264273039483e-12,8.826632107597965e-192,9.37258646434572e-11,2.5898318202260393e-20,1.928661113106894e-30,0.0,2.2389543853836246e-21,6.174338834496651e-37,0.0,7.412681006479211e-17,1.8146488989599288e-52,1.2663249836091323e-20,3.1046880706564925e-100,3.772263782065417e-36,0.0,2.2389543853836246e-21,9.206329495795176e-25,5.057928447837535e-16,2.936602102016405e-35,3.0686412195962116e-221,6.707326177074483e-09,1.0471989970363314e-52,2.2030474155887177e-51,1.4812290238668233e-39,7.14025305783178e-23,1.81853603979626e-27,3.15649305523342e-19,4.1115476388783935e-34,2.885858975130941e-17,2.4797791609965317e-34,4.4143004559886e-10,0.0,0.0,1.8814333107116984e-18,1.6233150488807764e-74,2.8948501364294886e-23,2.0791446927629943e-61,1.0703251612797805e-19,1.502449994769013e-106,0.0,5.795274296849027e-222,1.8645617729029644e-98,6.908683317817148e-42,2.9051134339294007e-16,0.0,2.7592914217340657e-32,1.059594724661771e-07,1.14151430066752e-273,2.803322035852495e-31,5.611020068326826e-20,2.725630768054746e-32,7.725647447964125e-09,9.278693612039826e-23,9.278693612039826e-23,3.2648786123290673e-21,4.465035050066766e-13,2.5175021032309394e-192,2.8712318482339146e-62,0.0,5.719152938833037e-28,1.209318670967488e-07,3.1591884436835736e-05,-130.719907199072
2.4163863336005567e-281,0.0,0.0,0.0,0.0,0.0,8.416765230884923e-28,1.8105560193704223e-17,0.0,8.41828529268212e-19,3.1935157105775854e-52,2.1245219901197754e-81,1.6406678755954417e-108,9.264193839682456e-15,1.6432246812522072e-65,3.876746361585382e-248,4.321368460536434e-12,1.205562001996142e-190,1.0557033194207867e-10,4.3511658040256843e-20,2.8600330616213502e-30,0.0,3.160612523944656e-21,1.2845185241331076e-36,0.0,8.9560059785355e-17,5.880952686307146e-52,1.5776449008143855e-20,1.2674490905512308e-99,6.31273039247831e-36,0.0,3.160612523944656e-21,1.3907376199471224e-24,6.81867069265092e-16,5.265271671108239e-35,1.1360095458055973e-219,7.2726834922277556e-09,2.044952374353808e-52,8.161438406630944e-51,3.4139256555974765e-39,9.063844774056757e-23,2.877374487749378e-27,4.2128879809831505e-19,6.858746332314716e-34,3.6389872302113776e-17,3.822036743487705e-34,4.971604291091138e-10,0.0,0.0,2.492878158129642e-18,5.2286485286907e-74,4.1511674737399146e-23,5.829694361312696e-61,1.4248204429520677e-19,4.589699487918134e-106,0.0,6.124294232677508e-221,5.651633613196863e-98,1.0630381609089632e-41,3.6328347044392095e-16,0.0,4.591072485780217e-32,1.1580622190632482e-07,3.421040115573932e-272,4.040660575163385e-31,7.616678524398618e-20,4.3219800473162507e-32,8.786200721702344e-09,1.3057677799330047e-22,1.3057677799330047e-22,4.664179460939325e-21,5.486603526447416e-13,2.0202070137260866e-191,5.4370240358586945e-62,0.0,8.203874303764559e-28,1.3247271736756445e-07,3.3104801447192947e-05,-130.55990559905598
5.77787582284286e-280,0.0,0.0,0.0,0.0,0.0,1.1942333521943155e-27,2.2120235253391824e-17,0.0,1.0626976007057738e-18,5.257202070285366e-52,4.838648414701408e-81,6.026607690324939e-108,1.1570776537223218e-14,5.4052230766550764e-65,2.211108990213959e-246,4.898859773911295e-12,1.6336256554114114e-189,1.1885853853016966e-10,7.28474875359565e-20,4.235824424582597e-30,0.0,4.4552148671101214e-21,2.6629245233409356e-36,0.0,1.0814349667529289e-16,1.8941914849390308e-51,1.9642593017027615e-20,5.151252507873073e-99,1.0545333884220084e-35,0.0,4.4552148671101214e-21,2.097260117752769e-24,9.177803692383233e-16,9.418364885767813e-35,4.150929103951113e-218,7.88351493570856e-09,3.985369309849729e-52,2.99996768667411e-50,7.835194305458147e-39,1.1497994073989065e-22,4.543970895173726e-27,5.616282230661943e-19,1.1420279585159176e-33,4.58477910613961e-17,5.88308013779951e-34,5.596511594539793e-10,0.0,0.0,3.299189146887782e-18,1.6771016686294282e-73,5.944073113794092e-23,1.628057149234391e-60,1.8946763030521395e-19,1.398378156893889e-105,0.0,6.436261074376235e-220,1.7082331013279183e-97,1.6339515235739514e-41,4.538861173752707e-16,0.0,7.623823716939339e-32,1.265115178998157e-07,1.0157621114203225e-270,5.8179300171912e-31,1.03261835822207e-19,6.842212972395001e-32,9.985476665862492e-09,1.835146656195208e-22,1.835146656195208e-22,6.652978329256898e-21,6.735073033454603e-13,1.613059514684984e-190,1.0280076910892243e-61,0.0,1.1754393458842261e-27,1.4506460469032754e-07,3.468465470972168e-05,-130.39990399904
1.3706876684894078e-278,0.0,0.0,0.0,0.0,0.0,1.692585511861345e-27,2.70076869702211e-17,0.0,1.3404561366011984e-18,8.64485522189862e-52,1.0999175979377077e-80,2.2059722413730172e-107,1.4437857559634852e-14,1.769104581996513e-64,1.2428988203882198e-244,5.551063939213038e-12,2.196261295877157e-188,1.3375959713409058e-10,1.2153416960665041e-19,6.2655126933142495e-30,0.0,6.271009202713308e-21,5.501054094150738e-36,0.0,1.3050688091568977e-16,6.063469442310966e-51,2.4440712154686424e-20,2.08432250391527e-98,1.7584553020377552e-35,0.0,6.271009202713308e-21,3.1572414882106582e-24,1.2333598983907662e-15,1.6807738708816574e-34,1.4970493597470865e-216,8.543288029749703e-09,7.751492655144506e-52,1.0941414042472387e-49,1.7906443977787003e-38,1.4576137872066644e-22,7.162083326649668e-27,7.478454837021233e-19,1.8980223072421406e-33,5.771500776954555e-17,9.043628738798172e-34,6.296865989503288e-10,0.0,0.0,4.361213184871308e-18,5.356888904142894e-73,8.498998437813745e-23,4.5285200258211474e-60,2.5167518247922597e-19,4.2493369373732716e-105,0.0,6.726773583613448e-219,5.148683281784683e-97,2.5088010541455383e-41,5.665873580738646e-16,0.0,1.263495382072604e-31,1.3814472524111164e-07,2.988015762660441e-269,8.367993975254231e-31,1.3981844571869365e-19,1.0814551529521033e-31,1.1340649483136474e-08,2.575735835128168e-22,2.575735835128168e-22,9.475226686146778e-21,8.259258632273737e-13,1.281543617463962e-189,1.9407678778152334e-61,0.0,1.68219132538356e-27,1.5879850239992884e-07,3.633412415962479e-05,-130.239902399024
3.226095922262617e-277,0.0,0.0,0.0,0.0,0.0,2.396235419128484e-27,3.295375558015635e-17,0.0,1.6894773015264038e-18,1.419966895297355e-51,2.4955684267923734e-80,8.046407814591049e-107,1.799817097859513e-14,5.761248454930739e-64,6.88563922988875e-243,6.287311276400193e-12,2.9294354983699995e-187,1.5046156872826102e-10,2.0204918042919329e-19,9.256078843116267e-30,0.0,8.814092594554284e-21,1.1324043964721104e-35,0.0,1.5740313653536336e-16,1.9290328577598205e-50,3.039165647227268e-20,8.396277036774496e-98,2.9270506506331763e-35,0.0,8.814092594554284e-21,4.744732265469185e-24,1.6548281312778798e-15,2.9924169953263217e-34,5.329106415758104e-215,9.255718733783269e-09,1.504643111752297e-51,3.9594725391604976e-49,4.0750485867267623e-38,1.8466033556571449e-22,1.1266989096825388e-26,9.946465155461906e-19,3.1486070922102044e-33,7.259246738480501e-17,1.3883812530642214e-33,7.081376457036853e-10,0.0,0.0,5.758393734648674e-18,1.7039199796064895e-72,1.213447733582245e-22,1.2546012814549613e-59,3.339459985928098e-19,1.2878754411261633e-104,0.0,6.991583058368491e-218,1.5474660571880485e-96,3.847955337447006e-41,7.066519788830682e-16,0.0,2.089857092455437e-31,1.507803040610019e-07,8.708248053116632e-268,1.2022947981080103e-30,1.8907735155967927e-19,1.7065481113605434e-31,1.2870887654726149e-08,3.610418770681008e-22,3.610418770681008e-22,1.3473975467918855e-20,1.011812050932556e-12,1.0130826483477603e-188,3.6584148201008954e-61,0.0,2.404609138403759e-27,1.7377282941910117e-07,3.805598340184425e-05,-130.079900799008
7.533287039952398e-276,0.0,0.0,0.0,0.0,0.0,3.388642772461479e-27,4.018299617767007e-17,0.0,2.1276929876864384e-18,2.3297866667230345e-51,5.6513481445533754e-80,2.924683748605083e-106,2.2415032211589817e-14,1.8668220170361862e-63,3.759547841660887e-241,7.118052810011445e-12,3.8766120423725084e-186,1.6917348123330687e-10,3.3472693695188836e-19,1.3656809253103535e-29,0.0,1.237055446053885e-20,2.3228745239795432e-35,0.0,1.8973188592865175e-16,6.099288493920105e-50,3.776768493144966e-20,3.3672732923161953e-97,4.863591013130757e-35,0.0,1.237055446053885e-20,7.11809907544157e-24,2.2168074819155936e-15,5.315131159165472e-34,1.8724064749504732e-213,1.002478795661665e-08,2.9148288297255545e-51,1.4217008537785205e-48,9.234642762774222e-38,2.337844059413398e-22,1.7690538568868535e-26,1.3213552506340358e-18,5.2134859475203026e-33,9.122771881088676e-17,2.1286429026271794e-33,7.95970741374246e-10,0.0,0.0,7.594327749852193e-18,5.397206789378924e-72,1.7299920965058464e-22,3.46192733826536e-59,4.426317665843747e-19,3.89298482673465e-104,0.0,7.2266960014675994e-217,4.637906581741127e-96,5.895634682461661e-41,8.805681997232011e-16,0.0,3.449861317908849e-31,1.6449813931154284e-07,2.514407890409336e-266,1.7255888290143383e-30,2.5536711086417016e-19,2.688602849549177e-31,1.4597568346306849e-08,5.054050202543517e-22,5.054050202543517e-22,1.9130862007765907e-20,1.2382794188537006e-12,7.968651725402131e-188,6.885800257140524e-61,0.0,3.433266661627591e-27,1.9009402201501242e-07,3.985310235959606e-05,-129.919899198992
1.7452603564651045e-274,0.0,0.0,0.0,0.0,0.0,4.786736645691516e-27,4.8966559538384865e-17,0.0,2.6774564162181473e-18,3.81831305550735e-51,1.2773440524754277e-79,1.0593285052126802e-105,2.788917935040411e-14,6.01883497684683e-63,2.0230649701402033e-239,8.054989161833405e-12,5.0896651374293095e-185,1.9012755107367024e-10,5.5258502140270285e-19,2.0124412426634443e-29,0.0,1.7336926543049686e-20,4.748085467678416e-35,0.0,2.2856737177515473e-16,1.9166368999452976e-49,4.690421099052625e-20,1.3444347688787508e-96,8.066994529301294e-35,0.0,1.7336926543049686e-20,1.0660185284049294e-23,2.9649342984418473e-15,9.418568652033046e-34,6.493417763547824e-212,1.085475906668094e-08,5.635390364741282e-51,5.065077789948937e-48,2.0838731247486977e-37,2.957796043962512e-22,2.772291615612421e-26,1.7533328228565635e-18,8.616492733302001e-33,1.1454985134035165e-16,3.259304497090174e-33,8.942577539783867e-10,0.0,0.0,1.0003944057097436e-17,1.7024416185723493e-71,2.4628438759361377e-22,9.51465306558487e-59,5.860563783148132e-19,1.1736746291447069e-103,0.0,7.428473940417196e-216,1.3861134318166724e-95,9.023350987190363e-41,1.096324537500081e-15,0.0,5.6836693136394445e-31,1.7938388780803293e-07,7.192795330125197e-265,2.4740041079248544e-30,3.4446161059181257e-19,4.22895309811728e-31,1.6544512730110756e-08,7.065570585972383e-22,7.065570585972383e-22,2.71210169004423e-20,1.513901038803657e-12,6.236677676320412e-187,1.2940707296432027e-60,0.0,4.8962605285423336e-27,2.078771461586278e-07,4.172844997025137e-05,-129.75989759897598
4.0114778710627655e-273,0.0,0.0,0.0,0.0,0.0,6.754150308023068e-27,5.963163824913663e-17,0.0,3.366609191522292e-18,6.250925893750996e-51,2.8816217007593675e-79,3.8234664230249486e-105,3.4667097092872674e-14,1.9308350336497507e-62,1.0729189297748942e-237,9.111213555612722e-12,6.629710249628582e-184,2.135816266054383e-10,9.090388176799625e-19,2.9617537147270753e-29,0.0,2.4261991100086352e-20,9.671189156723234e-35,0.0,2.7519156299411575e-16,5.985792160548749e-49,5.821417976244278e-20,5.344054379315842e-96,1.3356552729746072e-34,0.0,2.4261991100086352e-20,1.5937268342279175e-23,3.959261451709722e-15,1.665079132529686e-33,2.2226650677914614e-210,1.1750196453338746e-08,1.0873424605867812e-50,1.7904863795969145e-47,4.682591940825001e-37,3.7396561687320984e-22,4.3361215156474273e-26,2.3238231302171805e-18,1.4214298317173133e-32,1.4371255217148e-16,4.983966508323757e-33,1.0041868137564462e-09,0.0,0.0,1.3162764514791566e-17,5.347597411139807e-71,3.5010584691511664e-22,2.6045383310265483e-58,7.751159933085213e-19,3.52913993199838e-103,0.0,7.593726926280704e-215,4.130964450846028e-95,1.3795640853937077e-40,1.3637475708850873e-15,0.0,9.345404073292931e-31,1.9552934346220796e-07,2.0385281211800734e-263,3.543237433389224e-30,4.640524874006336e-19,6.641056550901423e-31,1.8738244010443387e-08,9.864626402998387e-22,9.864626402998387e-22,3.8389286722236174e-20,1.848997587758434e-12,4.856800190551143e-186,2.4283077630586423e-60,0.0,6.974537913826079e-27,2.2724655306728643e-07,4.368509692816732e-05,-129.59989599896
9.147808122260503e-272,0.0,0.0,0.0,0.0,0.0,9.519614221342547e-27,7.25727810082941e-17,0.0,4.229800131644393e-18,1.022197016507478e-50,6.488425013800037e-79,1.3751775618561111e-104,4.305113366391521e-14,6.163126992277354e-62,5.607985063236737e-236,1.0301370393299262e-11,8.56778096040582e-183,2.398218740581766e-10,1.49018649789799e-18,4.3533786371248007e-29,0.0,3.390409494748622e-20,1.962952543975655e-34,0.0,3.311333819722632e-16,1.8579094334314306e-48,7.220565433900409e-20,2.1148119986881766e-95,2.207521332466046e-34,0.0,3.390409494748622e-20,2.3785452844502673e-23,5.278679583222018e-15,2.9367291701269837e-33,7.509346982669341e-209,1.271598519453826e-08,2.0938235664689652e-50,6.28004752172123e-47,1.047768212479219e-36,4.725044362977382e-22,6.769064515820581e-26,3.076349802551022e-18,2.3405229630980986e-32,1.8014712338300088e-16,7.61120377077078e-33,1.1270741863531044e-09,0.0,0.0,1.7298837057580083e-17,1.6727401764412133e-70,4.969715919947976e-22,7.101193335883354e-58,1.0240578288568979e-18,1.058391143095775e-102,0.0,7.719797360875157e-214,1.227665506528415e-94,2.106942346918717e-40,1.6949135996242499e-15,0.0,1.5335907600960525e-30,2.1303282133945408e-07,5.723909299343601e-262,5.069169788752005e-30,6.243725395231551e-19,1.0412130056273636e-30,2.120827006399268e-08,1.3754340126648444e-21,1.3754340126648444e-21,5.425587351094525e-20,2.255979907918904e-12,3.7633590810735065e-185,4.549792212944656e-60,0.0,9.923395472480023e-27,2.483365806452193e-07,4.5726218474016936e-05,-129.43989439894398
2.069655972926521e-270,0.0,0.0,0.0,0.0,0.0,1.3402487717842113e-26,8.826543493296816e-17,0.0,5.310113878193274e-18,1.6697148463902757e-50,1.4581925051968857e-78,4.928731381038335e-104,5.341178367194541e-14,1.9574031150749356e-61,2.888880994446662e-234,1.1641831003316162e-11,1.098526734732712e-181,2.691657283921002e-10,2.4342977314305646e-18,6.390807098344113e-29,0.0,4.7309598093027484e-20,3.970162617525577e-34,0.0,3.9821515497689394e-16,5.731239603936535e-48,8.950331292826928e-20,8.331868875215671e-95,3.6420285057294283e-34,0.0,4.7309598093027484e-20,3.543703443966767e-23,7.026651793645211e-15,5.167398615986381e-33,2.5041352924957447e-207,1.3757351888449885e-08,4.0238817844193473e-50,2.1855555282554525e-46,2.3345758537670946e-36,5.966104726411432e-22,1.0546795821343655e-25,4.067825377168796e-18,3.8467411905763243e-32,2.2562770124920463e-16,1.1608059828624294e-32,1.2643772741892295e-09,0.0,0.0,2.2708091899660444e-17,5.2105261373047477e-70,7.044229283559674e-22,1.9283892760650777e-57,1.351489728148477e-18,3.1657722753896053e-102,0.0,7.804631076546657e-213,3.6381831673394167e-94,3.2144018367684864e-40,2.1046498731375728e-15,0.0,2.5116724371113283e-30,2.319995611686112e-07,1.5923033622989272e-260,7.244529138738251e-30,8.390172609448038e-19,1.6298216623457246e-30,2.3987392735732137e-08,1.9152461236496493e-21,1.9152461236496493e-21,7.656250251954176e-20,2.749755855871873e-12,2.901546696238919e-184,8.511802116353912e-60,0.0,1.410259709156536e-26,2.7129230367440406e-07,4.785509723007128e-05,-129.279892798928
4.6456634492687064e-269,0.0,0.0,0.0,0.0,0.0,1.8848158602921153e-26,1.0728214308063964e-16,0.0,6.661080316107896e-18,2.724378531813052e-50,3.2708729975691036e-78,1.7602988142192706e-103,6.620258449530981e-14,6.185611588540652e-61,1.4666798256732888e-232,1.3150888314904058e-11,1.3974020476986547e-180,3.019651333626266e-10,3.9626128146291995e-18,9.369938561462641e-29,0.0,6.592008340174515e-20,8.001572859847882e-34,0.0,4.786075803914531e-16,1.7570887952864146e-47,1.1087470854258043e-19,3.2680060431938783e-94,5.998044419528863e-34,0.0,6.592008340174515e-20,5.270498867172257e-23,9.338638757417558e-15,9.071081744773241e-33,8.242156847240763e-206,1.487988670914931e-08,7.717590603057995e-50,7.546885595752816e-46,5.179819494056579e-36,7.528121511825473e-22,1.6401255707667156e-25,5.3725791876217876e-18,6.310526724370888e-32,2.823514115892395e-16,1.7680477136907543e-32,1.4177088439782078e-09,0.0,0.0,2.977407769322427e-17,1.6162851266147909e-69,9.970228723587054e-22,5.215799229222087e-57,1.7816873621191334e-18,9.444289737403633e-102,0.0,7.846833012815812e-212,1.0751398940366175e-93,4.8987404114607e-40,2.6111442784720574e-15,0.0,4.105429827990001e-30,2.525421509263833e-07,4.388498086232124e-259,1.034237385454859e-29,1.1260259759113159e-18,2.5470571131995625e-30,2.7112045966028962e-08,2.6633922960646248e-21,2.6633922960646248e-21,1.0787433316946514e-19,3.3482129286059973e-12,2.2259323142215222e-183,1.589987077459819e-59,0.0,2.0018514007920332e-26,2.962703357497903e-07,5.007512608083171e-05,-129.119891198912
1.0345840929748956e-267,0.0,0.0,0.0,0.0,0.0,2.6477067233271155e-26,1.3031190399576046e-16,0.0,8.3491517074209e-18,4.440276664167222e-50,7.322944612454327e-78,6.264876561392609e-103,8.197816275734283e-14,1.9449490503735886e-60,7.338779646263732e-231,1.484897237962617e-11,1.7636020243747177e-179,3.3861009711587997e-10,6.4278311506294054e-18,1.3720487572616408e-28,0.0,9.171864375763896e-20,1.6069819746169022e-33,0.0,5.748947348063816e-16,5.353773233514047e-47,1.3726232443610388e-19,1.2761244777752588e-93,9.86061313238578e-34,0.0,9.171864375763896e-20,7.825182684434967e-23,1.2391695461081811e-14,1.5886390926106163e-32,2.6776353284805796e-204,1.608956674888376e-08,1.4772352210359826e-49,2.5857152360458506e-45,1.1444191798304598e-35,9.492773841089763e-22,2.545647915645398e-25,7.087568811170447e-18,1.033310478684004e-31,3.530367897809166e-16,2.689406057710549e-32,1.5888525858722628e-09,0.0,0.0,3.8993294554116426e-17,4.99272540807504e-69,1.4091151304117748e-21,1.4051083392943916e-56,2.3462848304685703e-18,2.8100567400462202e-101,0.0,7.845705381173984e-211,3.168263574521184e-93,7.457708920816357e-40,3.2366862286832303e-15,0.0,6.69724804613027e-30,2.747809711084997e-07,1.198293067442012e-257,1.474915177703408e-29,1.5093026517392922e-18,3.9740687572374956e-30,3.0622665064455294e-08,3.698889872442679e-21,3.698889872442679e-21,1.5175841124709046e-19,4.07279009422701e-12,1.6991152129741753e-182,2.9655673484923255e-59,0.0,2.838301411176415e-26,3.234396860972844e-07,5.2389811098310114e-05,-128.95988959889598
2.28587415678022e-266,0.0,0.0,0.0,0.0,0.0,3.7152519414050657e-26,1.5818329407528725e-16,0.0,1.0456753768292517e-17,7.228863985962278e-50,1.6363683280234766e-77,2.2218437562936226e-102,1.0141607334363129e-13,6.084950146583331e-60,3.619055475537476e-229,1.6758888842752443e-11,2.208250161191226e-178,3.7953259182038986e-10,1.039015808458451e-17,2.0065690697106622e-28,0.0,1.274291794998884e-19,3.215993922797362e-33,0.0,6.901509004180922e-16,1.6212401614201164e-46,1.6982267772053852e-19,4.961042995693358e-93,1.6181771645174678e-33,0.0,1.274291794998884e-19,1.1598068072844582e-22,1.6416852612649656e-14,2.775686789948897e-32,8.585971703353077e-203,1.7392780712003728e-08,2.8219477255417414e-49,8.790237898028889e-45,2.517789947746364e-35,1.1962182222904283e-21,3.9435218393391205e-25,9.339114291621692e-18,1.6888405097007685e-31,4.4104451448847206e-16,4.0855152048372215e-32,1.779780117739676e-09,0.0,0.0,5.1007669622842664e-17,1.5358213230070392e-68,1.9886463328387617e-21,3.7701753024447183e-56,3.086458551262719e-18,8.339058729624385e-101,0.0,7.801266859043614e-210,9.310082767792287e-93,1.1341308759852741e-39,4.008566100109947e-15,0.0,1.0903759208600107e-29,2.9884466028708356e-07,3.241658137285956e-256,2.1011187595434517e-29,2.0204805454755028e-18,6.190563262424398e-30,3.45640895906266e-08,5.130189152077035e-21,5.130189152077035e-21,2.131670435111836e-19,4.9491545017988104e-12,1.2905124141212976e-181,5.52286094634913e-59,1e-323,4.0195656752126103e-26,3.5298267456044135e-07,5.480277451118367e-05,-128.79988799888
