0-Abe 2014,2-Abriel 2001,3-Abriel 2001,4-Abriel 2001,5-Abriel 2001,6-Abriel 2001,7-Aiba 2014,8-Akai 2000,9-Albert 2008,10-Amin 2005,13-Bankston 2007a,14-Bankston 2007b,17-Baroudi 2000b,18-Baroudi 2001,19-Bebarova 2008,20-Beckermann 2014,21-Beyder 2010,22-Beyder 2014,23-Bezzina 2003,24-Bezzina 2003,25-Calloe 2011,26-Calloe 2011,27-Calloe 2013,28-Casini 2007,29-Chang 2004,30-Chen 2016,31-Cheng 2010,32-Cheng 2010,33-Cheng 2010,34-Cheng 2010,35-Cheng 2011,36-Cheng 2011,37-Clatot 2012,38-Cordeiro 2006,39-Crotti 2012a,40-Deschenes 2000,41-Detta 2014,42-Ellinor 2008,43-Ge 2008,45-Gosselin-Badaroudine 2012,46-Groenewegen 2003a,47-Groenewegen 2003a,48-Groenewegen 2003b,49-Guetter 2013,50-Guetter 2013,51-Gui 2010a,52-Gui 2010a,53-Gui 2010b,54-Hayashi 2015,55-Holst 2009,57-Hsueh 2009,58-Hu 2007,61-Hu 2015,62-Hu 2015,63-Huang 2006,64-Huang 2009,65-Itoh 2005a,66-Itoh 2005b,68-Juang 2014a,69-Kapplinger 2015,70-Kapplinger 2015,71-Kapplinger 2015,72-Kapplinger 2015,73-Kapplinger 2015,74-Kapplinger 2015,75-Kapplinger 2015,76-Kapplinger 2015,77-Kapplinger 2015,78-Kapplinger 2015,79-Kapplinger 2015,80-Kapplinger 2015,81-Kapplinger 2015,82-Kapplinger 2015,83-Kapplinger 2015,84-Kapplinger 2015,85-Kapplinger 2015,86-Kapplinger 2015,87-Kapplinger 2015,88-Kapplinger 2015,89-Kapplinger 2015,90-Kapplinger 2015,91-Kapplinger 2015,92-Kapplinger 2015,93-Kapplinger 2015,94-Kapplinger 2015,95-Kapplinger 2015,96-Kato 2014,97-Keller 2005,98-Keller 2006,99-Li 2009,100-Lin 2008,102-Liu 2003a,104-Lupoglazoff 2001,106-Makita 2002,107-Makita 2005,108-Makita 2008,109-Makiyama 2008,110-Marangoni 2011,111-Medeiros-Domingo 2007,112-Medeiros-Domingo 2009,113-Mohler 2004,114-Mok 2003,115-Moreau 2013,116-Murphy 2012,117-Nakajima 2015,118-Neu 2010,119-Nguyen 2008,121-Olesen 2012,122-Otagiri 2008,123-Pfahnl 2007,125-Rivolta 2001,126-Rook 1999,127-Rossenbacker 2004,128-Ruan 2007,129-Ruan 2010,130-Saber 2015,131-Samani 2009,135-Shirai 2002,136-Shuraih 2007,137-Shy 2014,138-Smits 2005a,139-Smits 2005b,140-Sottas 2013,141-Splawski 2002,142-Surber 2008,143-Surber 2008,144-Swan 2014,145-Tan 2001,146-Tan 2002,147-Tan 2005,148-Tan 2005,149-Tan 2005,150-Tan 2005,151-Tan 2005,152-Tan 2005,153-Tan 2005,154-Tan 2005,155-Tan 2005,156-Tan 2005,157-Tan 2005,158-Tan 2005,159-Tan 2005,160-Tan 2005,161-Tan 2005,162-Tan 2006,163-Tan 2006,164-Tarradas 2013,165-Tester 2010,166-Tsurugi 2009,167-Valdivia 2004,169-Vatta 2002b,170-Viswanathan 2003,171-Wang 1996,172-Wang 2002,173-Wang 2007a,174-Wang 2007b,175-Wang 2008,177-Wang 2015,178-Wang 2016,179-Watanabe 2011b,180-Watanabe 2011b,181-Wedekind 2001,182-Wehrens 2003,185-Winkel 2012,186-Yang 2002,187-Ye 2003,188-Ye 2003,189-Yokoi 2005,190-Young 2005,191-Zeng 2013,192-Zhang 2008,193-Zhang 2015,sum,gauss,x
1.406136315490122e-55,0.0,0.0,0.0,0.0,0.0,8.168412226402246e-94,0.0,0.0,3.601207067170939e-52,0.0,3.536630144818527e-135,4.12163461835452e-32,1.0195155593122179e-119,2.8742200634968052e-114,0.0,3.920328721838839e-10,2.0341399126797222e-165,9.648524130020712e-16,3.331808234815e-34,0.0,0.0,0.0,1.0360705494332387e-152,6.185982808218249e-67,3.296167871225149e-285,3.4985865393847806e-250,3.4495610701370924e-223,3.925744846205892e-189,0.0,9.864602986863453e-202,1.5183756439583394e-74,9.725112478035645e-50,0.0,4.1896077015687886e-20,1.873448190996843e-85,0.0,0.0,4.1645672523833545e-97,1.1812764763133461e-304,4.347610154437336e-62,1.6217044617920334e-33,1.707603584179453e-63,8.630096375889505e-173,8.032517861310085e-191,2.9341109408338877e-217,1.8386098457925e-310,0.0,1.5341934568445242e-47,0.0,4.240175e-318,0.0,5.153253733077543e-144,1.0676856730686477e-32,5.866115548299075e-219,5.383239420708483e-50,1.3050836777658617e-42,4.605359204284505e-56,0.0,0.0,0.0,0.0,1.6213715943708557e-195,2.802833951108502e-94,3.4968065798802663e-118,1.8712162949343442e-94,9.598801985388652e-221,0.0,1.7674813401384416e-79,1.3517827901632649e-112,2.1148294671729e-52,3.5302883945771496e-98,8.672609545264278e-76,1.8712162949343442e-94,1.5382473322519085e-58,2.1148294671729e-52,3.619417389293714e-229,7.615854882758483e-195,1.4923822867686523e-90,1.4246501266970259e-131,2.802833951108502e-94,8.672609545264278e-76,6.884062583411861e-238,2.802833951108502e-94,8.972473043921246e-143,3.658353387840481e-97,3.428338239852007e-24,4.868529869904808e-49,8.385501342663509e-73,2.075629955066184e-89,0.0,5.479133059430313e-95,1.996309458439006e-34,8.054696869412037e-123,6.232220263537095e-123,1.8024009808162475e-49,3.202187970244549e-144,2.0220289549345838e-35,1.272449696519356e-249,1.4012267297585359e-187,3.574613764409916e-303,3.137189298256675e-64,2.2800844074466125e-102,1.857310006292335e-20,6.991574505050583e-236,7.49211486821436e-54,0.0,2.7413974491897425e-77,5.606803608906734e-113,0.0,0.0,0.0,0.0,0.0,0.0,4.118944523424918e-126,2.985076087515579e-97,6.95317372e-315,0.0,7.165579859337622e-200,6.661331162950555e-121,2.586857198218491e-29,0.0,1.179697749259757e-210,3.453869461691221e-52,5.466392246818005e-187,1.5743666977210232e-240,4.4988874445197374e-184,3.141799798278367e-263,1.1624666340247429e-96,1.6930771558005516e-98,5.091972857610643e-251,7.971182065390604e-189,0.0,1.8950504558233973e-28,0.0,6.745626056655899e-143,6.745626056655899e-143,3.773044640947891e-137,2.762023104832711e-34,0.0,4.119944310414375e-185,3.680969951994694e-72,0.0,1.8427058383327693e-167,3.627512811427914e-82,0.0,8.537460167458903e-135,4.3598550731956657e-194,6.352441442930518e-39,0.0,2.1676841749957694e-103,1.5691056723006123e-47,1.7978363830692642e-119,0.0,1.5866854885287664e-44,0.0,0.0,1.5579335383324466e-89,1.6302561479922893e-267,1.904841600214957e-99,2.426114812987132e-39,0.0,8.527385164406704e-31,3.5790974958138185e-23,1.1750982427929075e-12,3.3157952137449616e-11,8.651795019468548e-135,6.977385682541928e-78,1.892433159509952e-138,0.0,3.0787570288454024e-111,4.263668874770478e-10,1.2807589394208071e-26,-140.0
2.1484937470369197e-55,0.0,0.0,0.0,0.0,0.0,1.6149739728589696e-93,0.0,0.0,5.0657167386461314e-52,0.0,8.178938086296399e-135,5.151779461732782e-32,2.54668753667444e-119,6.089842329796417e-114,0.0,4.0607831927930133e-10,8.696212587848578e-165,1.0425569130348987e-15,4.1366809020568995e-34,0.0,0.0,0.0,3.0532075847599597e-152,1.0896075318113375e-66,2.967584811195928e-284,1.8830932433590773e-249,1.5162207897577523e-222,1.4355200324745213e-188,0.0,4.085700163603508e-201,2.5377672029943617e-74,1.3821966271792472e-49,0.0,4.7872528652135086e-20,3.737240797778096e-85,0.0,0.0,8.023040850240322e-97,1.6132782183180834e-303,6.682086708990137e-62,2.002269101339239e-33,2.609463902436866e-63,2.8400420135947256e-172,2.9409445024082047e-190,1.3068777443553646e-216,1.55613252410612e-309,0.0,2.1395666030734532e-47,0.0,4.555407e-317,0.0,1.4588262575701932e-143,1.318985680002085e-32,4.230963660777445e-218,7.8347809422215e-50,1.7345904535574272e-42,6.7754657095740785e-56,0.0,0.0,0.0,0.0,6.386711389527739e-195,5.345681152369645e-94,7.697495897323977e-118,3.571103091318813e-94,4.402922059685187e-220,0.0,3.005536550286607e-79,2.918744928198211e-112,2.9237811493071646e-52,6.826775157193867e-98,1.4302261802564945e-75,3.571103091318813e-94,2.251982901112987e-58,2.9237811493071646e-52,1.8218250999087946e-228,3.076437314188713e-194,2.794529935407682e-90,3.539069096379722e-131,5.345681152369645e-94,1.4302261802564945e-75,3.71701794071032e-237,5.345681152369645e-94,2.397669708764327e-142,7.062637333343174e-97,4.073299264189136e-24,6.788497942522977e-49,1.5794137967371324e-72,4.399095447646502e-89,0.0,1.156725963734899e-94,2.540122463441097e-34,2.068440165928151e-122,1.6189066091554678e-122,2.616750541003122e-49,9.368594482519709e-144,2.5699946995357084e-35,8.320289703378607e-249,5.320762204773331e-187,3.3670510631599925e-302,5.034897770434389e-64,5.006394762490396e-102,2.124962959310216e-20,3.777783816502134e-235,1.1297243924906127e-53,0.0,4.439484438626614e-77,1.3026264975678637e-112,0.0,0.0,0.0,0.0,0.0,0.0,8.920969862304188e-126,5.763895844068604e-97,8.818796478e-314,0.0,2.643963377914823e-199,1.6103703029478733e-120,3.128362793489423e-29,0.0,4.5101785883061126e-210,4.7936825458761855e-52,2.1701861814071706e-186,7.45073788653018e-240,1.917041919090211e-183,2.134002021399132e-262,2.2781207687580363e-96,3.340168088402436e-98,3.251788954143096e-250,3.1492058815619126e-188,0.0,2.2578887788627548e-28,0.0,1.8506173652133188e-142,1.8506173652133188e-142,1.0247932007492615e-136,3.4487439191433146e-34,0.0,1.6052317559802864e-184,6.066496668895877e-72,0.0,6.707272655131994e-167,6.602367001468525e-82,0.0,2.2729720548221047e-134,1.7562853454358792e-193,8.247926433051835e-39,0.0,4.526700398500997e-103,2.1820391050622435e-47,4.521270989098457e-119,0.0,2.169271206720696e-44,0.0,0.0,3.0222627264310205e-89,1.0453000319438367e-266,4.081870057815723e-99,3.1589877568071446e-39,0.0,1.0123248401867302e-30,4.1990978432498465e-23,1.2494971225023841e-12,3.474004129896836e-11,2.5135629650248864e-134,1.1591008522686799e-77,4.830448968131655e-138,0.0,6.235758754664116e-111,4.420689003268533e-10,1.532750489223136e-26,-139.839998399984
3.28028317533448e-55,0.0,0.0,0.0,0.0,0.0,3.189357404495917e-93,0.0,0.0,7.12203322330088e-52,0.0,1.8892878684565304e-134,6.436914964324823e-32,6.351424813846377e-119,1.288871206037181e-113,0.0,4.2060481932462253e-10,3.7071838405117455e-164,1.1263860432356817e-15,5.134211068921932e-34,0.0,0.0,0.0,8.982187684311642e-152,1.9171183557265857e-66,2.6618049853728424e-283,1.0110328609120562e-248,6.649907962863213e-222,5.238881351188832e-188,0.0,1.6884501951315394e-200,4.23807415130229e-74,1.963313045560632e-49,0.0,5.468842177429143e-20,7.445683423396294e-85,0.0,0.0,1.5440870428297798e-96,2.192398321279188e-302,1.02629665432585e-61,2.4713176008486416e-33,3.985000559479351e-63,9.329196521408161e-172,1.0746685451983904e-189,5.807735996729902e-216,1.312803633273785e-308,0.0,2.9821607487078175e-47,0.0,4.87501786e-316,0.0,4.12282252029349e-143,1.6288769068611937e-32,3.039570435032179e-217,1.1395120226765908e-49,2.3044001214922687e-42,9.961957240389915e-56,0.0,0.0,0.0,0.0,2.510414928291787e-194,1.0185266211295373e-93,1.692437313867864e-117,6.808390170759565e-94,2.0149033584588782e-219,0.0,5.1066516391738804e-79,6.294622485712222e-112,4.0402575345718185e-52,1.3188173903645167e-97,2.3568406811057826e-75,6.808390170759565e-94,3.2949689113268424e-58,4.0402575345718185e-52,9.14699050382331e-228,1.2399733815392757e-193,5.227674100217472e-90,8.779247483112033e-131,1.0185266211295373e-93,2.3568406811057826e-75,2.0016859200515572e-236,1.0185266211295373e-93,6.397476092537709e-142,1.3621018111605298e-96,4.83803395598766e-24,9.460541971462885e-49,2.9710600884665497e-72,9.310017110436765e-89,0.0,2.4387598376055383e-94,3.2307312981517608e-34,5.303101160487504e-122,4.1983473826343436e-122,3.796523457775634e-49,2.736071911957558e-143,3.2651517011802796e-35,5.423492907462974e-248,2.0161563662357385e-186,3.159962825010143e-301,8.07395000560224e-64,1.0977547865027107e-101,2.4305985990303578e-20,2.0358279467010766e-234,1.7022368649700195e-53,0.0,7.18445842003068e-77,3.022116663927552e-112,0.0,0.0,0.0,0.0,0.0,0.0,1.9300783759218142e-125,1.1118261093295105e-96,1.11346016572e-312,0.0,9.737269293382505e-199,3.8874086804437785e-120,3.7820259794129877e-29,0.0,1.721053527132703e-209,6.650013502867138e-52,8.596323652664641e-186,3.518256980326635e-239,8.148076521000344e-183,1.4450232273612225e-261,4.459741985626815e-96,6.582587463978169e-98,2.0703456789266556e-249,1.2414072027536974e-187,1e-323,2.689443861507955e-28,0.0,5.068927954599239e-142,5.068927954599239e-142,2.7788906697835778e-136,4.304673030149053e-34,0.0,6.240494741661027e-184,9.990016651339035e-72,0.0,2.435963586965935e-166,1.2004831396395536e-81,0.0,6.041775963922616e-134,7.059159323589288e-193,1.0704430928320925e-38,0.0,9.441735092692728e-103,3.0327454307863704e-47,1.1352095230390006e-118,0.0,2.964186100408085e-44,0.0,0.0,5.856429833288631e-89,6.683296510456898e-266,8.735448310145593e-99,4.111456279686262e-39,0.0,1.2014875254414433e-30,4.9250291099004803e-23,1.3284703661288655e-12,3.639490130596392e-11,7.28871496651765e-134,1.9240696134656686e-77,1.2312231474298936e-137,0.0,1.2617247075186925e-110,4.58329317461807e-10,1.8337969510108904e-26,-139.679996799968
5.0044822341391366e-55,0.0,0.0,0.0,0.0,0.0,6.29144831382369e-93,0.0,0.0,1.0007771362650488e-51,0.0,4.359064448394706e-134,8.039536559402135e-32,1.5815406307658634e-118,2.7247736780701543e-113,0.0,4.3562802313505536e-10,1.5758785621600162e-163,1.2168116301546217e-15,6.3700829749447176e-34,0.0,0.0,0.0,2.6379508990270985e-151,3.3693427723051757e-66,2.378639384519414e-282,5.414682047837215e-248,2.910203777092201e-221,1.9081389001835077e-187,0.0,6.962174417111189e-200,7.0717930105778615e-74,2.787108035060689e-49,0.0,6.245977672056154e-20,1.4815016670702764e-84,0.0,0.0,2.968712938145486e-96,2.9647093807052486e-301,1.5751902434176308e-61,3.049229143544025e-33,6.081606792568933e-63,3.058961961194915e-171,3.919357014176299e-189,2.575088998128062e-215,1.1039493597244803e-307,0.0,4.1542807622328187e-47,0.0,5.19673619e-315,0.0,1.1632009028656581e-142,2.0108884154189065e-32,2.1750505880406287e-216,1.6562269829793606e-49,3.059998198597528e-42,1.4637943764236902e-55,0.0,0.0,0.0,0.0,9.84662079399033e-194,1.93867660421464e-93,3.7167297839413245e-117,1.2967317242161275e-93,9.199340669368326e-219,0.0,8.669568728711704e-79,1.3558996533709882e-111,5.580433207831949e-52,2.54517344014262e-97,3.8808450333115365e-75,1.2967317242161275e-93,4.818200500930124e-58,5.580433207831949e-52,4.580926351891363e-227,4.986680414525351e-193,9.769656696388928e-90,2.174768184099369e-130,1.93867660421464e-93,3.8808450333115365e-75,1.0750994533326457e-235,1.93867660421464e-93,1.7043944338887173e-141,2.624301017287471e-96,5.744489541009283e-24,1.3177250959591514e-48,5.5818165182098e-72,1.96748401296234e-88,0.0,5.13484689369878e-94,4.107394487445071e-34,1.3574068869915407e-121,1.0869573840225964e-121,5.5045612687739835e-49,7.976383414469528e-143,4.146682448379821e-35,3.5242159100816134e-247,7.623589409772108e-186,2.95478533853556e-300,1.2936801713599317e-63,2.4037631246445122e-101,2.7795214872747406e-20,1.0941752830918337e-233,2.562989839920768e-53,0.0,1.161867215079974e-76,7.00147103240443e-112,0.0,0.0,0.0,0.0,0.0,0.0,4.171330118082229e-125,2.1424842496403695e-96,1.39952021011e-311,0.0,3.579287448179891e-198,9.370534541085028e-120,4.5708255067453414e-29,0.0,6.554999566956288e-209,9.220738176065843e-52,3.397410975437395e-185,1.657641887158327e-238,3.454423633192292e-182,9.75480320125803e-261,8.721264687075521e-96,1.2958707807054913e-97,1.3141581062955096e-248,4.882725951698544e-187,1.2e-322,3.202584460571052e-28,0.0,1.3861834808245275e-141,1.3861834808245275e-141,7.523113595721947e-136,5.3711214433823195e-34,0.0,2.420667739334954e-183,1.6437925894071413e-71,0.0,8.82735322288832e-166,2.1806108324709867e-81,0.0,1.6033939952225388e-133,2.831038478275223e-192,1.3886637125996746e-38,0.0,1.9670082722105046e-102,4.212815845295326e-47,2.8457492389351886e-118,0.0,4.048234799102074e-44,0.0,0.0,1.133577232089403e-88,4.260937303518053e-265,1.8669682658135534e-98,5.348777724499505e-39,0.0,1.4256535406823046e-30,5.774733564100686e-23,1.4122904075481853e-12,3.812574573367212e-11,2.1095499639148293e-133,3.191474633863276e-77,3.1337790267193084e-137,0.0,2.55035903497185e-110,4.751672761782244e-10,2.1933439674422917e-26,-139.519995199952
7.629174354981207e-55,0.0,0.0,0.0,0.0,0.0,1.2396750418913024e-92,0.0,0.0,1.405532979889148e-51,0.0,1.0045750397450012e-133,1.0037301998905568e-31,3.931907024072801e-118,5.75398585554982e-113,0.0,4.5116406107737045e-10,6.67983939049345e-163,1.3143409726038393e-15,7.900710224217636e-34,0.0,0.0,0.0,7.734105270458303e-151,5.91505661617743e-66,2.1176796030713745e-281,2.89264334901915e-247,1.2708249820732712e-220,6.936230631743536e-187,0.0,2.864418205923332e-199,1.1790568582770891e-73,3.954235965666544e-49,0.0,7.13183814657467e-20,2.9440407301987785e-84,0.0,0.0,5.702014051999204e-96,3.989305265705188e-300,2.4159748386293592e-61,3.7610312729847396e-33,9.275154345949388e-63,1.0011848498872235e-170,1.4266179757357569e-188,1.139176699049123e-214,9.253259156639884e-307,0.0,5.783892261114432e-47,0.0,5.518112432e-314,0.0,3.2763013781844352e-142,2.4816423873700923e-32,1.5502821533958252e-215,2.405634761575446e-49,4.0615031648063736e-42,2.1495391276691466e-55,0.0,0.0,0.0,0.0,3.8539174131408566e-193,3.686396163798982e-93,8.152572211479916e-117,2.4672859585507116e-93,4.190332074179992e-218,0.0,1.470638047664869e-78,2.9172236514592517e-111,7.70409196674567e-52,4.906973937444671e-97,6.38547118640878e-75,2.4672859585507116e-93,7.041508860444525e-58,7.70409196674567e-52,2.2883999281150463e-226,2.0009931034597502e-192,1.823984566493732e-89,5.3796754885390615e-130,3.686396163798982e-93,6.38547118640878e-75,5.759075570321025e-235,3.686396163798982e-93,4.533918023683498e-141,5.051020613899595e-96,6.818579547315149e-24,1.8344255544077782e-48,1.0473414485605623e-71,4.1518875635224873e-88,0.0,1.0797069007869783e-93,5.2197702272976e-34,3.468832842730448e-121,2.8094689476110174e-121,7.975762070883456e-49,2.3211862174833763e-142,5.264104136192418e-35,2.2829097400158086e-246,2.8766015471936466e-185,2.752843920441387e-299,2.0711581120339195e-63,5.2563476187234895e-101,3.1777647382584815e-20,5.86508872674672e-233,3.856143477741107e-53,0.0,1.877672832676715e-76,1.6197728695684926e-111,0.0,0.0,0.0,0.0,0.0,0.0,9.005564074794774e-125,4.1243777248156955e-96,1.7511477446039e-310,0.0,1.3132083173075549e-197,2.255476208682337e-119,5.522395613756894e-29,0.0,2.4918885111677714e-208,1.2779055603576136e-51,1.3396858646581902e-184,7.792714201578073e-238,1.460807874556044e-181,6.564866195920405e-260,1.703671837196892e-95,2.548375962357834e-97,8.316423820114573e-248,1.916219787046348e-186,1.34e-321,3.8125616161305964e-28,0.0,3.784691061087854e-141,3.784691061087854e-141,2.033362041904791e-135,6.699391468982748e-34,0.0,9.368848687218543e-183,2.7025913461258387e-71,0.0,3.191722313649071e-165,3.9569991980445787e-81,0.0,4.248356990363977e-133,1.1328526951575734e-191,1.800716264355755e-38,0.0,4.093029518902247e-102,5.848871553020106e-47,7.122334165094139e-118,0.0,5.525792006266883e-44,0.0,0.0,2.1917283519432288e-88,2.7088453229812595e-264,3.984872117604265e-98,6.955439305226601e-39,0.0,1.691235501141121e-30,6.769014482267203e-23,1.5012453488616028e-12,3.993592369435159e-11,6.094054245358645e-133,5.289724739967169e-77,7.964936025562777e-137,0.0,5.149907801859745e-110,4.926025445647268e-10,2.622635635920661e-26,-139.359993599936
1.1621615470807106e-54,0.0,0.0,0.0,0.0,0.0,2.439915936382268e-92,0.0,0.0,1.9729450610975114e-51,0.0,2.3124130697192152e-133,1.2526671890887935e-31,9.75977531198945e-118,1.21373698401615e-112,0.0,4.672295567393154e-10,2.823409958273769e-162,1.4195194395930621e-15,9.795731005657118e-34,0.0,0.0,0.0,2.2636654364336637e-150,1.0372657965828015e-65,1.8783269017061894e-280,1.5414557523404992e-246,5.537358804594779e-220,2.5163971353039396e-186,0.0,1.1758795392804875e-198,1.9641930768202758e-73,5.606810629472409e-49,0.0,8.141389708505531e-20,5.842915096286913e-84,0.0,0.0,1.0940873904348045e-95,5.341520370574029e-299,3.7029776823161215e-61,4.637449679369286e-33,1.4136334425424419e-62,3.2708815697758332e-170,5.182665003830955e-188,5.028094321129083e-214,7.731014559415089e-306,0.0,8.048298956828426e-47,0.0,5.83654497026e-313,0.0,9.21259504305758e-142,3.0615541481787237e-32,1.1006173814145352e-214,3.49179240790927e-49,5.3883371885039454e-42,3.1545725137164403e-55,0.0,0.0,0.0,0.0,1.5051891570700186e-192,7.0026479471777465e-93,1.7861321631757746e-116,4.6897802123616774e-93,1.9042740030149977e-217,0.0,2.4926490912492917e-78,6.268970375552385e-111,1.063089138479371e-51,9.450913134861335e-97,1.0498570546763996e-74,4.6897802123616774e-93,1.0284753952057437e-57,1.063089138479371e-51,1.1402867441791541e-225,8.011512771625794e-192,3.401998158105735e-89,1.3288826044967127e-129,7.0026479471777465e-93,1.0498570546763996e-74,3.0768643035163137e-234,7.0026479471777465e-93,1.2042574465193506e-140,9.71194125574073e-96,8.090890384089328e-24,2.5523594750040578e-48,1.962680641620698e-71,8.748902861565972e-88,0.0,2.267274844096304e-93,6.630644577042029e-34,8.850134765982745e-121,7.249591369336332e-121,1.1548737952104002e-48,6.742786241027656e-142,6.679968958202725e-35,1.474204651417036e-245,1.0831406281246021e-184,2.555341411673881e-298,3.3131801710160263e-63,1.1478432116019418e-100,3.6321883484631924e-20,3.1354806946795724e-232,5.797475095464016e-53,0.0,3.0323848072687583e-76,3.742016498729935e-111,0.0,0.0,0.0,0.0,0.0,0.0,1.9421556084244434e-124,7.931571665175719e-96,2.18125042482411e-309,0.0,4.808928531144377e-197,5.421030537187597e-119,6.669958432767599e-29,0.0,9.455014496337525e-208,1.770197550840629e-51,5.270810800228919e-184,3.655288557254031e-237,6.161800231806076e-181,4.4045031814655653e-259,3.3245216422956326e-95,5.006129105497179e-97,5.246985334095846e-247,7.503487665371682e-186,1.481e-320,4.537444446146674e-28,0.0,1.0316806017806268e-140,1.0316806017806268e-140,5.486845585427956e-135,8.353170014026891e-34,0.0,3.618029880667381e-182,4.439829605682412e-71,0.0,1.151475167356951e-164,7.173307630692134e-81,0.0,1.1238461678818732e-132,4.523097964804501e-191,2.3340394095073034e-38,0.0,8.50683251905797e-102,8.115864417616842e-47,1.779726137216759e-117,0.0,7.538622328830433e-44,0.0,0.0,4.232917242644339e-88,1.717227834223524e-263,8.494103646066928e-98,9.040776234730623e-39,0.0,2.00580880931087e-30,7.932120027029841e-23,1.5956398272655758e-12,4.182892525949223e-11,1.7571161331634043e-132,8.760841234881691e-77,2.0215223092929925e-136,0.0,1.0388647199929656e-109,5.10655541463336e-10,3.135052997261383e-26,-139.19999199992
1.768992681005165e-54,0.0,0.0,0.0,0.0,0.0,4.7968004376612006e-92,0.0,0.0,2.767956300974175e-51,0.0,5.3167028265771024e-133,1.5627415066488622e-31,2.418745047237036e-117,2.557395061440776e-112,0.0,4.838416409547161e-10,1.1899987703100171e-161,1.532933253233116e-15,1.2141077780884854e-33,0.0,0.0,0.0,6.614137051067178e-150,1.8169319002023944e-65,1.659821479219592e-279,8.193726762795239e-246,2.407543624965762e-219,9.111228874737898e-186,0.0,4.8164174764450515e-198,3.2694735023189e-73,7.945362598372222e-49,0.0,9.291623921249575e-20,1.1581356465062377e-83,0.0,0.0,2.097197801035176e-95,7.116803646181108e-298,5.671645474633927e-61,5.7161926690549e-33,2.153105615525302e-62,1.0666593096123388e-169,1.8791054971695346e-187,2.2142630427138274e-213,6.438348019968417e-305,0.0,1.1193027243296097e-46,0.0,6.149312216585e-312,0.0,2.5861227878869026e-141,3.7756889752567533e-32,7.782985494735278e-214,5.064960149829295e-49,7.145375848500105e-42,4.6266383610245015e-55,0.0,0.0,0.0,0.0,5.866151096450853e-192,1.3288814286540517e-92,3.9085691330158185e-116,8.905312089460016e-93,8.633754470977996e-217,0.0,4.2214683033258594e-78,1.345572257730714e-110,1.4662653848428984e-51,1.8184335820069007e-96,1.724796909113045e-74,8.905312089460016e-93,1.5013066108959926e-57,1.4662653848428984e-51,5.66760742161527e-225,3.200503811613275e-191,6.338960530189065e-89,3.277967043609051e-129,1.3288814286540517e-92,1.724796909113045e-74,1.6395147905978276e-233,1.3288814286540517e-92,3.193795745503011e-140,1.8654961904883e-95,9.597511933046312e-24,3.5493601056241737e-48,3.673327077029047e-71,1.8409213909527986e-87,0.0,4.754691850706481e-93,8.419368248382531e-34,2.2542889542127645e-120,1.8675850626300777e-120,1.6711280220929325e-48,1.955213773917266e-141,8.473263170121783e-35,9.490074371162379e-245,4.069817247717067e-184,2.3633495960171398e-297,5.295687137589725e-63,2.5031515410818646e-100,4.150590556768011e-20,1.6717661756227657e-231,8.709716237494917e-53,0.0,4.8938388627136096e-76,8.632647924181991e-111,0.0,0.0,0.0,0.0,0.0,0.0,4.184021131555504e-124,1.5237723822680913e-95,2.7047516455062054e-308,0.0,1.7576834828690808e-196,1.3010535611775673e-118,8.053440939739297e-29,0.0,3.580745386958705e-207,2.4509509362186186e-51,2.0690521723366023e-183,1.7107614953657939e-236,2.592502207968316e-180,2.945992655641509e-258,6.480509148016721e-95,9.82375074353085e-97,3.300405697946685e-246,2.9316755656100137e-185,1.6297e-319,5.3986346891542525e-28,0.0,2.807793795611708e-140,2.807793795611708e-140,1.4781608579527843e-134,1.0411489531773727e-33,0.0,1.3940968810441599e-181,7.287939879341859e-71,0.0,4.1449465528569745e-164,1.299088226731772e-80,0.0,2.968232046065203e-132,1.8019113792588441e-190,3.0240278011575326e-38,0.0,1.7659369906815315e-101,1.1255390648021277e-46,4.440062935742907e-117,0.0,1.027917007680845e-43,0.0,0.0,8.166016830546405e-88,1.0855161273292044e-262,1.8081998889243542e-97,1.1746216894217938e-38,0.0,2.3783202889380993e-30,9.292304939745357e-23,1.6957959278379638e-12,4.3808387085831945e-11,5.0567591348480286e-132,1.4498718139585292e-76,5.123386381388264e-136,0.0,2.0935336961049028e-109,5.29347357036164e-10,3.7465154768863257e-26,-139.03999039990399
