0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,7-Glaaser 2012,8-Hayashi 2015,9-Holst 2009,10-Hu 2010,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,20-O'Leary 2002,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,31-Tan 2001,32-Tsurugi 2009,33-Vatta 2002a,34-Vatta 2002b,35-Wang 2011,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,sum,gauss,x
1.061304422707501e-27,1.2080779887670765e-18,1.8670597226515995e-81,2.3774460949941195e-251,3.9123956719726675e-20,2.4813282925325395e-30,2.1355739353217524e-21,3.6136645692517244e-12,1.0847461430200131e-100,5.297720751621137e-27,2.1355739353217524e-21,6.925206817817834e-08,1.6907169739443437e-51,1.5957262997999395e-13,2.2659349099431524e-31,3.3172826979990424e-34,2.096693929216067e-17,6.907851199994472e-10,4.047019506764404e-51,0.0,0.0,2.3492488848248768e-25,4.97591557356738e-20,9.370518537255598e-107,0.0,1.2501450639575388e-222,1.1717828268536774e-98,1.713563178032263e-41,1.2430351524751053e-16,7.863969227004855e-275,1.3518960594746343e-19,9.749404573002166e-65,0.0,0.0,2.5433333817240663e-45,1.5384573598532742e-21,8.944482495791542e-193,1.5164282734168553e-12,2.5274427698199814e-46,6.994814311035885e-08,3.426368174744005e-05,-130.87990879908799
1.5092079161126556e-27,1.5274511791458621e-18,4.2684927700173695e-81,1.3960073830949987e-249,6.596323781430426e-20,3.6842372545247075e-30,3.019042564906426e-21,3.9966145751167024e-12,4.448062716613628e-100,7.558503976175731e-27,3.019042564906426e-21,7.981641383890726e-08,6.312578171590749e-51,2.1171792704888237e-13,3.3060970485125375e-31,5.544077811700277e-34,2.6461106910431398e-17,7.783796070323093e-10,7.953767303596896e-51,0.0,0.0,3.3576264159691945e-25,6.631120541816519e-20,2.870064733597217e-106,0.0,1.3284551849700079e-221,3.5617910790069446e-98,2.6394713188583465e-41,1.4854821331613927e-16,2.3788200111812654e-273,1.8374549234740593e-19,2.8050448846513757e-64,0.0,0.0,5.883302387472876e-45,2.2012077522037603e-21,7.213611795796347e-192,1.748837854434555e-12,5.351816936698844e-46,8.060075079315719e-08,3.5852945491051576e-05,-130.719907199072
2.1437572981228266e-27,1.9297300132455938e-18,9.740116200856815e-81,8.078814096170935e-248,1.1082456492304734e-19,5.4633964895074514e-30,4.261821412377862e-21,4.418992444692989e-12,1.8158645624243594e-99,1.0771509486186482e-26,4.261821412377862e-21,9.190152808661341e-08,2.3385660049769437e-50,2.804236150956958e-13,4.818381761646511e-31,9.248445280677761e-34,3.3366713680092016e-17,8.766497507367805e-10,1.5599407008486764e-50,0.0,0.0,4.792770921468767e-25,8.827369896043995e-20,8.767502867946178e-106,0.0,1.4038766779522287e-220,1.0796069338029905e-97,4.0613509224470644e-41,1.774278298827006e-16,7.129160520566654e-272,2.494252967330536e-19,8.03869907894371e-64,0.0,0.0,1.3560002373324842e-44,3.1446277813572823e-21,5.788670097022825e-191,2.0158710435972725e-12,1.1300191869606499e-45,9.278489333763806e-08,3.751023387925169e-05,-130.55990559905598
3.04172255516159e-27,2.4360298846947737e-18,2.2183341962784912e-80,4.60776558799832e-246,1.855431733821798e-19,8.091510759779577e-30,6.007484300447132e-21,4.884732786751522e-12,7.38015984301046e-99,1.5332438437543733e-26,6.007484300447132e-21,1.0571200570811649e-07,8.596061256046969e-50,3.7079106020585777e-13,7.014621719750595e-31,1.5399291024332284e-33,4.2038897650141655e-17,9.868405060194428e-10,3.0530992537028964e-50,0.0,0.0,6.832693274517932e-25,1.1738327199782487e-19,2.671260838169096e-105,0.0,1.4753890770493213e-219,3.263163232023844e-97,6.242532743910738e-41,2.1180993880796803e-16,2.1167630014213713e-270,3.3815414368151306e-19,2.2946474110911228e-63,0.0,0.0,3.114003355411376e-44,4.485492176738814e-21,4.622035917078127e-190,2.322530774466501e-12,2.379222368701916e-45,1.0670642452569978e-07,3.9238176923717375e-05,-130.39990399904
4.311029765253683e-27,3.0727379131319773e-18,5.0426991413144136e-80,2.590096842487339e-244,3.09548568741725e-19,1.1968735785946451e-29,8.455930961124731e-21,5.398149701521699e-12,2.9861928181093766e-98,2.1799163558334682e-26,8.455930961124731e-21,1.2147780941740674e-07,3.135135946785357e-49,4.894424641031411e-13,1.0200577173309564e-30,2.559324197095737e-33,5.2920222508691e-17,1.1103349496283905e-09,5.963090241750421e-50,0.0,0.0,9.728550418133833e-25,1.5592350182704645e-19,8.117323123956633e-105,0.0,1.5419834830129288e-218,9.835305243409203e-97,9.584906591479109e-41,2.527209321073606e-16,6.226774106802876e-269,4.578669980678099e-19,6.524246901125807e-63,0.0,0.0,7.125233524347803e-44,6.388275005592172e-21,3.672115365425583e-189,2.674519306406415e-12,4.9951542044345523e-45,1.225967067881677e-07,4.103949310583979e-05,-130.239902399024
6.103232093164857e-27,3.872801814268218e-18,1.1441221402832725e-79,1.4349094339208723e-242,5.146209894692274e-19,1.7681483943901587e-29,1.1885066032475912e-20,5.963972033549413e-12,1.2029281523840384e-97,3.095724962549289e-26,1.1885066032475912e-20,1.3945710623069492e-07,1.1345411698748348e-48,6.449584808402603e-13,1.4817081752109549e-30,4.245633092663534e-33,6.656170855591351e-17,1.2486687480455515e-09,1.1622497608930683e-49,0.0,0.0,1.3834239744332497e-24,2.068937787539653e-19,2.4601723170230556e-104,0.0,1.6026859626106234e-217,2.9560569553976822e-96,1.4701162699477024e-40,3.0137441514332873e-16,1.8147258180620672e-267,6.19176382030598e-19,1.8476897421946986e-62,0.0,0.0,1.6244256735281473e-43,9.084264003257508e-21,2.902871434688775e-188,3.0783324932724687e-12,1.0457488942694754e-44,1.4071546261493058e-07,4.291699176486898e-05,-130.079900799008
8.630902104218127e-27,4.8773270025427585e-18,2.590925764733701e-79,7.834582215489121e-241,8.525523693304507e-19,2.6088007419390087e-29,1.6680657145884963e-20,6.5873817649688235e-12,4.824266543799165e-97,4.391155810452337e-26,1.6680657145884963e-20,1.5993937895182115e-07,4.0737197540961454e-48,8.484369810833962e-13,2.14989895786686e-30,7.029949377199322e-33,8.364880063275155e-17,1.4035460410031084e-09,2.2606075533877668e-49,0.0,0.0,1.9647776819688293e-24,2.742292441624608e-19,7.436599220300805e-104,0.0,1.6565810834133418e-216,8.859590777941384e-96,2.2524347889404807e-40,3.592045526478929e-16,5.2398150443495254e-266,8.362571322804693e-19,5.212090427639308e-62,0.0,0.0,3.689956978105971e-43,1.2898182982611403e-20,2.2833252059325337e-187,3.5413662587247018e-12,2.1830846554901147e-44,1.6135390262756898e-07,4.4873575525396785e-05,-129.919899198992
1.2191859148855316e-26,6.137553938715445e-18,5.856131194425807e-79,4.215897630082381e-239,1.407438772461585e-18,3.84427878406222e-29,2.3377394162121294e-20,7.2740558159601904e-12,1.9261613515666716e-96,6.221416326078636e-26,2.3377394162121294e-20,1.8324883401602153e-07,1.4513395975045992e-47,1.1142051012443076e-12,3.1159527411561734e-30,1.1618619160742064e-32,1.0503340215207629e-16,1.576856867961889e-09,4.387817019472153e-49,0.0,0.0,2.7869070871972064e-24,3.630869038208198e-19,2.2420194838789913e-103,0.0,1.702834795572557e-215,2.6478320684703103e-95,3.4473828130547795e-40,4.2790520587224687e-16,1.4989181876764396e-264,1.128017142377584e-18,1.4644652488968451e-61,0.0,0.0,8.351480594658779e-43,1.8285210489438474e-20,1.787048026484118e-186,4.0720367889924635e-12,4.544419229468831e-44,1.8483815172372938e-07,4.691224276372565e-05,-129.75989759897598
1.7202878562315165e-26,7.71730414672033e-18,1.3211127181942946e-78,2.2358730144959333e-237,2.315329638193409e-18,5.657709019158131e-29,3.271526401731101e-20,8.030211540608218e-12,7.656385601135196e-96,8.804275434818113e-26,3.271526401731101e-20,2.097481278999909e-07,5.130432126152698e-47,1.4607248425377565e-12,4.511086099182482e-30,1.916679139600721e-32,1.3177335552954165e-16,1.7706962751445028e-09,8.499032058916381e-49,0.0,0.0,3.948048859463784e-24,4.802173929437408e-19,6.741562177791776e-103,0.0,1.7407158646397305e-214,7.891201322769977e-95,5.270642274965703e-40,5.094758397108751e-16,4.24812153924239e-263,1.519644409289987e-18,4.098551848865012e-61,0.0,0.0,1.8833297455029746e-42,2.5882369781055158e-20,1.3916600546002313e-185,4.679916131495941e-12,9.433022045829968e-44,2.1153299568102307e-07,4.903609011260036e-05,-129.59989599896
2.4246538785983582e-26,9.696003378692533e-18,2.974693314019094e-78,1.1686570271640194e-235,3.795517746782915e-18,8.316069447840966e-29,4.5716833911090014e-20,8.862656229445017e-12,3.0298748827359454e-95,1.2444914457243864e-25,4.5716833911090014e-20,2.3984243522055457e-07,1.7994751552624294e-46,1.9117425596809963e-12,6.523622336594425e-30,3.155999289607391e-32,1.6518105467118235e-16,1.9873852516758884e-09,1.642812700157604e-48,0.0,0.0,5.585904447458824e-24,6.3444746985313e-19,2.0217984656573138e-102,0.0,1.7696150873390743e-213,2.3451559034965876e-94,8.049600248484329e-40,6.062753393369559e-16,1.192814665177897e-261,2.0446485360208812e-18,1.1425258394769522e-60,0.0,0.0,4.231652250092098e-42,3.6579751824121456e-20,1.0783471213076009e-184,5.375885084963008e-12,1.9524861359195585e-43,2.4184597154385953e-07,5.12483150037295e-05,-129.43989439894398
3.4136250768520945e-26,1.2172414890012274e-17,6.685251793056491e-78,6.02018556884689e-234,6.200177127917165e-18,1.2208080226324012e-28,6.379303272272485e-20,9.778840954740975e-12,1.1937004446222452e-94,1.7570501192909407e-25,6.379303272272485e-20,2.739838824968263e-07,6.26245718673197e-46,2.497745138018382e-12,9.423537147287313e-30,5.187008483220564e-32,2.0688324606850145e-16,2.229493655079233e-09,3.1688688170482856e-48,0.0,0.0,7.89324241772439e-24,8.3730548646205e-19,6.047436782475016e-102,0.0,1.7890615852391567e-212,6.949862717097091e-94,1.2280663427653961e-39,7.210850621293961e-16,3.318226587168394e-260,2.74755103034672e-18,3.1723848170143717e-60,0.0,0.0,9.473583598340864e-42,5.161906278466842e-20,8.314047264223056e-184,6.172305485566904e-12,4.029857755559977e-43,2.762318259935888e-07,5.355221824743726e-05,-129.279892798928
4.800642105701286e-26,1.5269245647693482e-17,1.499569466577835e-77,3.0564376786758046e-232,1.0092808707346167e-17,1.7898985200742738e-28,8.888771427022649e-20,1.0786919121250647e-11,4.682047119575845e-94,2.4778232446806133e-25,8.888771427022649e-20,3.126763723254147e-07,2.1624729880137874e-45,3.2578010300789006e-12,1.359742035275323e-29,8.509217031052148e-32,2.588945250879796e-16,2.4998652988491475e-09,6.099835108757871e-48,0.0,0.0,1.1139567637588842e-23,1.1038312555332674e-18,1.804101501119412e-101,0.0,1.7987355675531627e-211,2.053792874505846e-93,1.8715700546349853e-39,8.571826663977725e-16,9.145261746134075e-259,3.68742572331398e-18,8.77384441489196e-60,0.0,0.0,2.1131938034015179e-41,7.27297540373317e-20,6.378152208057823e-183,7.0832142363832384e-12,8.29384899014167e-43,3.151973667051326e-07,5.5951206648736514e-05,-129.119891198912
6.743731654286158e-26,1.913882468316483e-17,3.3572884530944453e-77,1.529340094116498e-230,1.637174087938088e-17,2.6209649337433906e-28,1.236749133021557e-19,1.1895810113716694e-11,1.8282937229664766e-93,3.490200968878066e-25,1.236749133021557e-19,3.5648082339517475e-07,7.409068657131379e-45,4.24188324496361e-12,1.9598216061568644e-29,1.3933326816644034e-31,3.2370757955296355e-16,2.8016453881061204e-09,1.1717354105933184e-47,0.0,0.0,1.5701176062794864e-23,1.453623450061609e-18,5.3679289008575236e-101,0.0,1.798477079684498e-210,6.05219580261098e-93,2.8492272543631725e-39,1.0184285081223412e-15,2.4971421964875495e-257,4.942551540860539e-18,2.4170087879197997e-59,0.0,0.0,4.696616299148125e-41,1.0231675690414697e-19,4.868618591022156e-182,8.12454169650876e-12,1.7021082602555352e-42,3.5930673240272855e-07,5.8448795659023896e-05,-128.95988959889598
9.462778449048801e-26,2.3970097099624382e-17,7.502119411553784e-77,7.541807914057117e-229,2.64638214462067e-17,3.8330614280370345e-28,1.7182758140708935e-19,1.311526846315371e-11,7.1076481380606765e-93,4.910486095761776e-25,1.7182758140708935e-19,4.060208523277803e-07,2.518741243858278e-44,5.5137946218677485e-12,2.821590600084194e-29,2.277260053804656e-31,4.0440389328481436e-16,3.1383105034699613e-09,2.246149399469431e-47,0.0,0.0,2.2102784391638257e-23,1.9121926159590235e-18,1.5929740393769658e-100,0.0,1.7882904030730743e-209,1.778464528719296e-92,4.332961551841175e-39,1.209366685792455e-15,6.755343530847656e-256,6.616518709359338e-18,6.632095395252814e-59,0.0,0.0,1.0400436077870056e-40,1.4371895693740432e-19,3.6978144173860257e-181,9.31435734415952e-12,3.483235867467525e-42,4.0918710792490006e-07,6.104861206253301e-05,-128.79988799888
1.3263388921488668e-25,2.999723112451548e-17,1.673218032259238e-76,3.665470448468359e-227,4.2627035241288595e-17,5.598634489150731e-28,2.383831346015537e-19,1.4455958986891434e-11,2.750905271755724e-92,6.900689324984586e-25,2.383831346015537e-19,4.6198892375041273e-07,8.495921571883342e-44,7.154844189369345e-12,4.057783756854183e-29,3.7150358852568037e-31,5.047894213492274e-16,3.5137013483102615e-09,4.296802074766753e-47,0.0,0.0,3.107511510511828e-23,2.512706922387102e-18,4.714838245305355e-100,0.0,1.7683439372271084e-208,5.2113873648851705e-92,6.582325037390044e-39,1.4353431473708075e-15,1.810542139688833e-254,8.846231393191892e-18,1.8126231979951803e-58,0.0,0.0,2.2947677249557028e-40,2.015644744588129e-19,2.7945568812861537e-180,1.0673145957825598e-11,7.107931550391589e-42,4.655349110726512e-07,6.37543966966103e-05,-128.63988639886398
1.8569823588459837e-25,3.7510201070403044e-17,3.724726150831359e-76,1.7557668341321792e-225,6.842149723444647e-17,8.167144101123116e-28,3.3023991343311333e-19,1.5929538392709297e-11,1.0599737612861768e-91,9.686221685023125e-25,3.3023991343311333e-19,5.251529952630062e-07,2.8434424459149455e-43,9.268458210152924e-12,5.829096428963963e-29,6.049311927851107e-31,6.295607143978204e-16,3.932058490471825e-09,8.20256506235657e-47,0.0,0.0,4.363444533300949e-23,3.29824200743179e-18,1.3918135285339993e-99,0.0,1.738965568460061e-207,1.522780876194335e-91,9.98873648575345e-39,1.7026436592147694e-15,4.807583851947542e-253,1.181238130513011e-17,4.934561177030362e-58,0.0,0.0,5.044831123634567e-40,2.822582001557375e-19,2.1014026732054848e-179,1.2224117924230437e-11,1.4463328118104383e-41,5.291224783221946e-07,6.657000720477959e-05,-128.479884798848
2.597039124427932e-25,4.686778855250776e-17,8.27578897099352e-76,8.2887076635107035e-224,1.0943969998505426e-16,1.1898989703224042e-27,4.568303866503584e-19,1.754874387532208e-11,4.066159007473329e-91,1.3580328398639039e-24,4.568303866503584e-19,5.96363684030563e-07,9.442465268888421e-43,1.1985951941193192e-11,8.364327348403286e-29,9.831992214427852e-31,7.845081352325341e-16,4.398061346480867e-09,1.5626137581953168e-46,0.0,0.0,6.119234951171356e-23,4.324677076229631e-18,4.097806675908785e-99,0.0,1.7006337033470574e-206,4.437081265329145e-91,1.51418357671989e-38,2.0186548822203296e-15,1.2647425519939146e-251,1.575313635878043e-17,1.3380544162277307e-57,0.0,0.0,1.1050330012375475e-39,3.946497105624464e-19,1.5722952092312672e-178,1.3993557684856412e-11,2.9346606549718255e-41,6.008052766114018e-07,6.94994208215087e-05,-128.31988319883197
3.627994730390486e-25,5.851354071674813e-17,1.8352604918745568e-75,3.8564674246976036e-222,1.7443438132416166e-16,1.7314171950633323e-27,6.310325947174645e-19,1.932748927410373e-11,1.5528995510032769e-90,1.901779137579997e-24,6.310325947174645e-19,6.765619815821656e-07,3.111238873970117e-42,1.547373975124731e-11,1.1988869790687886e-28,1.5950329302872117e-30,9.767642165658569e-16,4.9168706741327714e-09,2.97064823701001e-46,0.0,0.0,8.570689312935896e-23,5.664418503972386e-18,1.2033114078293553e-98,0.0,1.6539643095254315e-205,1.2892384878918949e-90,2.2928901570690078e-38,2.39205231439173e-15,3.2963584071944874e-250,2.0982006592028897e-17,3.613959225516376e-57,0.0,0.0,2.4117071969220348e-39,5.509467845392279e-19,1.170543037368754e-177,1.601121477781183e-11,5.937617116603589e-41,6.815296683303256e-07,7.254673718747725e-05,-128.15988159881599
5.062584017763628e-25,7.299534105104649e-17,4.062181006908106e-75,1.768379105747165e-220,2.770538309269005e-16,2.5161998437037986e-27,8.704022149513703e-19,2.1280969404502558e-11,5.904350555848011e-90,2.6601359020677868e-24,8.704022149513703e-19,7.667875430064929e-07,1.0171577758983638e-41,1.9942323864984138e-11,1.7164964383426364e-28,2.5827975297228703e-30,1.2151069026213951e-15,5.494174858301002e-09,5.635707425885086e-46,0.0,0.0,1.1989065447819233e-22,7.411181759501644e-18,3.5242017183163847e-98,0.0,1.599694454374136e-204,3.7354682695801538e-90,3.4683643356818155e-38,2.833019451641464e-15,8.511845912192696e-249,2.791112991508045e-17,9.722477691001605e-57,0.0,0.0,5.244385721959153e-39,7.679627591491623e-19,8.670999578252687e-177,1.8310742422907402e-11,1.1979291615159374e-40,7.723412563364929e-07,7.571618119408987e-05,-127.99987999879998
7.056596433508456e-25,9.09893897740496e-17,8.974165510059735e-75,7.991787829620304e-219,4.3850152205621816e-16,3.652080173914431e-27,1.1988354290691335e-18,2.342577322222856e-11,2.2349647033686813e-89,3.716563087948681e-24,1.1988354290691335e-18,8.681875760661818e-07,3.2995164428506695e-41,2.565747781084538e-11,2.454850284915671e-28,4.174492180540262e-30,1.5103294555374428e-15,6.136240294800418e-09,1.0669480502524462e-45,0.0,0.0,1.674965494835878e-22,9.686125219997792e-18,1.0294366821128585e-97,0.0,1.5386629561018134e-203,1.0792765765126775e-89,5.240864326371618e-38,3.353503201471004e-15,2.1775599125916053e-247,3.708157990441738e-17,2.6052829462599897e-56,0.0,0.0,1.1362800691676071e-38,1.0688168975359926e-18,6.391156148179943e-176,2.093018913928634e-11,2.4099871902506027e-40,8.743938352447126e-07,7.901210585586185e-05,-127.83987839878398
9.825072389842936e-25,1.133295618400218e-16,1.9788010248493183e-74,3.5595523062545075e-217,6.915967211887727e-16,5.2940402904049436e-27,1.6488097132535555e-18,2.5780006529245456e-11,8.422460181579625e-89,5.186485079909796e-24,1.6488097132535555e-18,9.820263547823514e-07,1.061987186929006e-40,3.295413218475581e-11,3.5069094779222997e-28,6.734564586933982e-30,1.8756912581082765e-15,6.849966198243043e-09,2.0157456647691375e-45,0.0,0.0,2.3371003128677295e-22,1.2645708804203944e-17,2.999125756972616e-97,0.0,1.4717888564058491e-202,3.1095415341946093e-89,7.91075374356366e-38,3.9675113705173936e-15,5.519166615313697e-246,4.9202758644494476e-17,6.953717968634919e-56,0.0,0.0,2.452996155148412e-38,1.4852484420630794e-18,4.6872506255756235e-175,2.391254948161017e-11,4.834627075921838e-40,9.889589743835505e-07,8.243899520923952e-05,-127.67987679876799
1.3664497887405919e-24,1.4104331727638043e-16,4.3549525382702025e-74,1.5625347180968624e-215,1.0869501358454648e-15,7.664537414380647e-27,2.2643986738014722e-18,2.836342498403686e-11,3.159926840947191e-88,7.229340751078012e-24,2.2643986738014722e-18,1.1096953807313927e-06,3.3915268793998335e-40,4.2253580590848476e-11,5.004279313118081e-28,1.0844461059804931e-29,2.327466687549491e-15,7.642944182052141e-09,3.800369463937698e-45,0.0,0.0,3.2568653022210698e-22,1.649175057584041e-17,8.714568140161747e-97,0.0,1.4000484851278897e-201,8.933792946091171e-89,1.1928052917739307e-37,4.691458951849777e-15,1.3859064927759737e-244,6.520352705624999e-17,1.8486874058189424e-55,0.0,0.0,5.276294909425771e-38,2.060760603704114e-18,3.420467019380553e-174,2.730638063771052e-11,9.67110001155802e-40,1.117436256634862e-06,8.600146723631094e-05,-127.51987519875199
1.8983183144364823e-24,1.7539558806900444e-16,9.56616734571179e-74,6.7600021707762725e-214,1.7023199613035442e-15,1.1082466371329412e-26,3.105321948965812e-18,3.119757823579089e-11,1.1802794700563667e-87,1.0065102384787071e-23,3.105321948965812e-18,1.2527242136176549e-06,1.0746777474538905e-39,5.4084756074827263e-11,7.133061503879358e-28,1.7430064966488256e-29,2.8856127660547365e-15,8.523522982191423e-09,7.150123289396754e-45,0.0,0.0,4.532869292379615e-22,2.1484280887037948e-17,2.525534000861627e-96,0.0,1.3244519133067068e-200,2.5594774876771194e-88,1.79662729013197e-37,5.544570978568036e-15,3.447873997277024e-243,8.629847804024511e-17,4.895466997749113e-55,0.0,0.0,1.1307900324150075e-37,2.854885036338082e-18,2.4835969792934198e-173,3.116649235336113e-11,1.9290941221885092e-39,1.2613641958512583e-06,8.970427681176818e-05,-127.35987359873599
2.6342794169373245e-24,2.1794236671720207e-16,2.0973251734593836e-73,2.882350946241025e-212,2.6567313297122443e-15,1.6004372940608294e-26,4.2523770012204844e-18,3.430596606328822e-11,4.388968277100431e-87,1.3996892834569056e-23,4.2523770012204844e-18,1.41279199060432e-06,3.3788448931861876e-39,6.911048709279697e-11,1.0156120300658934e-27,2.796292635752453e-29,3.574580525966117e-15,9.500878720744865e-09,1.3424523084289576e-44,0.0,0.0,6.300826919578329e-22,2.795795288711632e-17,7.299896887518439e-96,0.0,1.2460195816969665e-199,7.312108980377899e-88,2.7032310703296097e-37,6.54935090627266e-15,8.498179013046638e-242,1.140737179858197e-16,1.2912460503903618e-54,0.0,0.0,2.4146578287956104e-37,3.9489564909197634e-18,1.794342413498825e-172,3.5554718444395455e-11,3.837033667145781e-39,1.4224318536497564e-06,9.355231867139713e-05,-127.19987199871998
3.651506518242114e-24,2.705960841437079e-16,4.5895152068538457e-73,1.2112387148473755e-210,4.131701690125914e-15,2.3083022289139984e-26,5.814712878006109e-18,3.771420746462732e-11,1.624836978661925e-86,1.9441913965072077e-23,5.814712878006109e-18,1.5917396513666934e-06,1.0540598276026986e-38,8.815983178028565e-11,1.4444321464242825e-27,4.477739384294755e-29,4.4243000942760494e-15,1.0585091131267625e-08,2.5152538750827136e-44,0.0,0.0,8.747276581079754e-22,3.6342968589096144e-17,2.1044392239759534e-95,0.0,1.1657598490405989e-198,2.0830989858401584e-87,4.062983812788507e-37,7.732124860622501e-15,2.0751877573585845e-240,1.5059774501279637e-16,3.3924083186578843e-54,0.0,0.0,5.13747757064972e-37,5.453919414353255e-18,1.289905833578065e-171,4.0540779029248616e-11,7.61031180283938e-39,1.6024911740789827e-06,9.755063040026065e-05,-127.03987039870398
5.0559149871600375e-24,3.3570530108445576e-16,1.0024001080186411e-72,5.01643850150131e-209,6.403024350040698e-15,3.325052034958009e-26,7.939555253394525e-18,4.145022371374032e-11,5.9886221261928046e-86,2.6973688345740763e-23,7.939555253394525e-18,1.7915828828449025e-06,3.26264088583048e-38,1.1226781546553875e-10,2.0520308940164112e-27,7.15694348546613e-29,5.47137556127115e-15,1.1787226194845048e-08,4.70286392244242e-44,0.0,0.0,1.2128277425294507e-21,4.719173145652728e-17,6.050791753744895e-95,0.0,1.0846481317815638e-197,5.917701705304811e-87,6.100195547471043e-37,9.123673662818437e-15,5.02048819633372e-239,1.9856456718500506e-16,8.877516072416242e-54,0.0,0.0,1.089093073650489e-36,7.520863870248371e-18,9.226546504060271e-171,4.620324357314743e-11,1.5051297509322308e-38,1.8035700519254365e-06,0.00010170439543864677,-126.879868798688
6.992699836753516e-24,4.161517619517405e-16,2.1851871821703244e-72,2.047595206249506e-207,9.88817682379149e-15,4.78361246101784e-26,1.0825188377513689e-17,4.5544436474235363e-11,2.1974236304430276e-85,3.737968116806848e-23,1.0825188377513689e-17,2.014525794183756e-06,1.0020290056910959e-37,1.42724165304538e-10,2.9119779730581337e-27,1.141797121020419e-28,6.760532938513299e-15,1.3119425664058094e-08,8.77486863503446e-44,0.0,0.0,1.6794858198834619e-21,6.121275242974238e-17,1.735178592879609e-94,0.0,1.0036082094987835e-196,1.676378732684826e-86,9.14911665611643e-37,1.0759966354241143e-14,1.2033488199178024e-237,2.61478178052244e-16,2.313977061175645e-53,0.0,0.0,2.3003862816688516e-36,1.0355221251704723e-17,6.5667249699370275e-170,5.263060588612284e-11,2.9683156279656476e-38,2.0278861472350054e-06,0.00010601894610375173,-126.71986719867199
9.660674531250262e-24,5.154684907784299e-16,4.754550142782936e-72,8.237123526243866e-206,1.5216759254052008e-14,6.873299969765358e-26,1.4738257371510157e-17,5.00299821406991e-11,8.02731737741681e-85,5.1739805173506e-23,1.4738257371510157e-17,2.2629753283243794e-06,3.053502772658605e-37,1.811329548331656e-10,4.127715128070304e-27,1.8182051363767395e-28,8.346373152830028e-15,1.459500398156717e-08,1.6338660909995784e-43,0.0,0.0,2.322760945234031e-21,7.931373230976754e-17,4.962863290819379e-94,0.0,9.234961541841641e-196,4.735514008279403e-86,1.3707281020319162e-36,1.2683011014317112e-14,2.8575520830865985e-236,3.438900094900517e-16,6.007736358261824e-53,0.0,0.0,4.841247188103358e-36,1.423585908983289e-17,4.6503641707361826e-169,5.99224833688588e-11,5.837284568425985e-38,2.277861454954819e-06,0.00011049976662495787,-126.55986559865599
1.3331759064725712e-23,6.37983365791952e-16,1.0325318749682782e-71,3.26580249549163e-204,2.333474129215935e-14,9.863393847409658e-26,2.003679230450945e-17,5.4942943662569395e-11,2.9194217645409923e-84,7.153324462257987e-23,2.003679230450945e-17,2.539556412126599e-06,9.232585764577302e-37,2.2948544840579313e-10,5.844519197706566e-27,2.8899438043019045e-28,1.029549232584184e-14,1.6228553130807532e-08,3.0359171865069273e-43,0.0,0.0,3.208364069745999e-21,1.0265623910122514e-16,1.4157174962926754e-93,0.0,8.450872133191527e-195,1.333945293757867e-85,2.0514465750915553e-36,1.4941841040099094e-14,6.722855946030124e-235,4.517041495905668e-16,1.5536275609989059e-52,0.0,0.0,1.0151599185539553e-35,1.954072271231275e-17,3.276827536732455e-168,6.81909540618771e-11,1.1446594594726025e-37,2.5561376344275724e-06,0.00011515249619046888,-126.39986399863999
1.837743531169726e-23,7.889935168719589e-16,2.238054979262412e-71,1.2761070773415585e-202,3.5658140018325974e-14,1.4136412811614505e-25,2.720079786515259e-17,6.032260119628752e-11,1.0570438709895653e-83,9.878363396646655e-23,2.720079786515259e-17,2.8471278417233025e-06,2.7698445051277766e-36,2.9024888034257135e-10,8.266188467504277e-27,4.5848855209773575e-28,1.268904385922828e-14,1.8036055988323553e-08,5.629385718406724e-43,0.0,0.0,4.426023626586087e-21,1.3272501857875834e-16,4.027884817976736e-93,0.0,7.690658434198157e-194,3.7470097490572024e-85,3.066944022350897e-36,1.759365777406637e-14,1.5670053836835474e-233,5.925691170149313e-16,4.0019089386699955e-52,0.0,0.0,2.1209595330595587e-35,2.6781210734540916e-17,2.2974638647302927e-167,7.756204643395585e-11,2.2382386263695195e-37,2.8655920987759153e-06,0.00011998293200295188,-126.23986239862398
