0-Abe 2014,2-Beyder 2014,3-Calloe 2011,4-Calloe 2011,5-Calloe 2013,6-Cheng 2010,7-Cheng 2010,8-Cheng 2011,9-Gosselin-Badaroudine 2012,10-Hu 2014,11-Hu 2015,12-Kapplinger 2015,13-Kapplinger 2015,14-Kapplinger 2015,15-Kapplinger 2015,16-Kapplinger 2015,17-Kapplinger 2015,18-Kapplinger 2015,19-Kapplinger 2015,20-Kapplinger 2015,21-Kapplinger 2015,22-Kapplinger 2015,23-Kapplinger 2015,24-Kapplinger 2015,25-Kapplinger 2015,26-Kapplinger 2015,27-Kapplinger 2015,28-Kapplinger 2015,29-Kapplinger 2015,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Liu 2005,35-Medeiros-Domingo 2009,36-Nakajima 2015,37-Samani 2009,38-Shuraih 2007,39-Swan 2014,40-Tan 2005,41-Tan 2005,42-Tan 2005,43-Tan 2005,44-Tan 2005,45-Tan 2005,46-Tan 2005,47-Tan 2006,48-Tester 2010,49-Valdivia 2004,sum,gauss,x
2.86531588589e-05,0.00158349804516,4.20728172038e-201,8.68706603851e-32,0.0,6.71467159763e-09,9.77300909849e-25,8.31846422664e-09,0.0027745456131,0.000652793891627,3.59605612885e-05,6.01310065674e-13,6.33679530558e-08,5.09827485762e-154,3.87770850981e-15,1.94858127985e-27,2.6559989249e-13,3.28245154795e-15,6.16051355527e-11,8.06601235288e-14,1.30477848686e-12,1.8731994665e-35,2.6559989249e-13,2.46493998243e-28,8.06601235288e-14,1.23091956222e-20,2.40793448022e-07,3.87770850981e-15,1.8731994665e-35,2.95469652035e-08,3.87770850981e-15,7.8503962184e-14,8.40773425112e-14,0.00183379827895,1.62181471197e-07,9.41263324691e-09,0.000436862909653,3.83994362253e-186,3.97670424822e-08,2.77083319836e-07,6.75881616174e-07,3.63653018313e-07,1.92236969793e-06,4.51540299213e-08,3.48197190457e-05,1.71723267097e-06,8.31049557491e-08,1.96605061378e-33,1.26407897688e-05,0.00739921761379,0.00291726048084,-98.3995839958
3.13437047035e-05,0.00163116903778,8.92320205082e-199,2.40490732588e-31,0.0,8.3365264522e-09,1.77751735521e-24,9.91664949758e-09,0.00258650260582,0.000695205239574,3.81942586663e-05,8.7378523322e-13,8.63007821451e-08,1.56130987367e-151,6.18997411102e-15,4.65688058265e-27,4.08299323858e-13,5.24138001982e-15,8.8475142965e-11,1.18538778931e-13,1.97579731297e-12,6.88303526818e-35,4.08299323858e-13,6.95147298013e-28,1.18538778931e-13,3.03618322701e-20,2.86885584516e-07,6.18997411102e-15,6.88303526818e-35,3.57295717081e-08,6.18997411102e-15,1.13667636629e-13,1.26648966708e-13,0.00185587912642,1.84793887886e-07,1.30234422283e-08,0.000457518759082,1.40655192662e-178,4.62088134341e-08,3.1134989266e-07,7.49691332478e-07,4.25512984197e-07,2.14540876245e-06,5.38022667526e-08,3.67178907951e-05,1.94921103272e-06,1.01048875642e-07,4.5642848872e-33,1.41411170356e-05,0.00735307905293,0.00307909646691,-98.2395823958
3.42522858953e-05,0.00167744940478,1.83363857021e-196,6.60529223105e-31,0.0,1.03308978898e-08,3.22121796247e-24,1.18069353655e-08,0.00239637671118,0.000739091824837,4.05453568933e-05,1.26572196155e-12,1.17011769951e-07,4.56000983913e-149,9.84140515334e-15,1.10536786278e-26,6.25149707568e-13,8.33596266363e-15,1.26591604802e-10,1.73670357503e-13,2.97990623763e-12,2.50041732564e-34,6.25149707568e-13,1.94224656063e-27,1.73670357503e-13,7.41334669704e-20,3.412177196e-07,9.84140515334e-15,2.50041732564e-34,4.31353844941e-08,9.84140515334e-15,1.64114416379e-13,1.90112927962e-13,0.0018755020029,2.10362151592e-07,1.7944185308e-08,0.000478730785117,3.57401045709e-171,5.36368276316e-08,3.49574395796e-07,8.30970311684e-07,4.9717371023e-07,2.39214977037e-06,6.40139091425e-08,3.87033598723e-05,2.20993858291e-06,1.22634792137e-07,1.05421007224e-32,1.57992807551e-05,0.0073037230464,0.00324828969158,-98.0795807958
3.73929911988e-05,0.00172214182099,3.65073760682e-194,1.79992411801e-30,0.0,1.27786091348e-08,5.81630390224e-24,1.40397644117e-08,0.00220657340272,0.000784390215649,4.30185323435e-05,1.82767645799e-12,1.57947999337e-07,1.27014489224e-146,1.55840379023e-14,2.60587586377e-26,9.5333164609e-13,1.32047036854e-14,1.80454540757e-10,2.5366154299e-13,4.47628174391e-12,8.98010757847e-34,9.5333164609e-13,5.37636710748e-27,2.5366154299e-13,1.79179647027e-19,4.05147548499e-07,1.55840379023e-14,8.98010757847e-34,5.19912752929e-08,1.55840379023e-14,2.3627691068e-13,2.84386499291e-13,0.00189258370339,2.3924410199e-07,2.46209615656e-08,0.000500486681736,6.29977436573e-164,6.2192511262e-08,3.92177856518e-07,9.2040652363e-07,5.80060394343e-07,2.66484444353e-06,7.60532615559e-08,4.07791425189e-05,2.50260998286e-06,1.48550310486e-07,2.42246742926e-32,1.76292975766e-05,0.00725324864342,0.00342507104479,-97.9195791958
4.07804738781e-05,0.00176505165566,7.042411186e-192,4.86614252643e-30,0.0,1.57769004292e-08,1.04639290019e-23,1.66737339353e-08,0.00201930902571,0.000831025488225,4.5618549363e-05,2.6307992386e-12,2.12260153294e-07,3.37405039695e-144,2.45786194842e-14,6.10148811874e-26,1.44796676274e-12,2.08336012036e-14,2.56277217844e-10,3.69357773862e-13,6.69710077803e-12,3.18850508913e-33,1.44796676274e-12,1.47445153562e-26,3.69357773862e-13,4.28697621219e-19,4.80234817706e-07,2.45786194842e-14,3.18850508913e-33,6.25630914895e-08,2.45786194842e-14,3.39203624162e-13,4.23929486406e-13,0.00190705131317,2.71836963546e-07,3.36410530515e-08,0.00052277211383,7.70306031068e-157,7.20360426942e-08,4.39621656961e-07,1.01874392197e-06,6.75784132085e-07,2.9659275461e-06,9.02258655091e-08,4.29483011549e-05,2.83072555763e-06,1.79601963065e-07,5.53815491254e-32,1.96461200021e-05,0.00720356896449,0.00360967238199,-97.7595775958
4.44299416206e-05,0.0018059883702,1.3162428133e-189,1.3052206089e-29,0.0,1.94425114676e-08,1.87569920339e-23,1.97768138664e-08,0.00183657349568,0.000878911056537,4.83502553066e-05,3.7748829062e-12,2.83983156128e-07,8.54792449041e-142,3.86090914691e-14,1.41890387094e-25,2.19042194577e-12,3.27388048045e-14,3.62603058871e-10,5.36171271916e-13,9.97954774816e-12,1.11925546816e-32,2.19042194577e-12,4.00616766333e-26,5.36171271916e-13,1.01531663547e-18,5.68267555841e-07,3.86090914691e-14,1.11925546816e-32,7.51617468049e-08,3.86090914691e-14,4.85583959924e-13,6.29746263998e-13,0.00191884272623,3.08581165669e-07,4.57738519455e-08,0.00054557067646,6.53387359835e-150,8.33486065243e-08,4.92410887147e-07,1.12678624124e-06,7.8616279172e-07,3.29802840099e-06,1.06884317588e-07,4.52139416016e-05,3.19811432299e-06,2.1673360031e-07,1.25964631481e-31,2.18656639044e-05,0.00715637596659,0.00380232610185,-97.5995759958
4.83571426204e-05,0.00184476691721,2.38355140396e-187,3.47337351812e-29,0.0,2.39152884731e-08,3.35005794833e-23,2.34277293018e-08,0.00166010270548,0.000927948595571,5.12185750472e-05,5.39941426328e-12,3.782565466e-07,2.06528790542e-139,6.040547225e-14,3.2772180197e-25,3.30028599765e-12,5.12417651678e-14,5.11130978107e-10,7.75931744806e-13,1.48111742863e-11,3.88425622458e-32,3.30028599765e-12,1.07841215061e-25,7.75931744806e-13,2.38034529914e-18,6.71291067794e-07,6.040547225e-14,3.88425622458e-32,9.01501518199e-08,6.040547225e-14,6.93158941599e-13,9.32233916706e-13,0.00192790708939,3.49964469629e-07,6.20224112414e-08,0.000568863861562,3.84456569185e-143,9.63348850065e-08,5.51097919886e-07,1.24540097735e-06,9.13243730183e-07,3.66398277994e-06,1.2643480397e-07,4.75792100614e-05,3.60895799934e-06,2.61047213874e-07,2.85041771907e-31,2.43048327054e-05,0.00711311499898,0.00400326469955,-97.4395743957
5.2578347562e-05,0.00188120912637,4.18202771913e-185,9.17038404668e-29,0.0,2.93623941894e-08,5.9615907668e-23,2.77175270903e-08,0.00149136079049,0.000978028064462,5.42285049453e-05,7.6986965462e-12,5.01591407963e-07,4.75895216217e-137,9.41277313753e-14,7.51783607598e-25,4.95256264208e-12,7.98818529781e-14,7.1781448764e-10,1.11945639559e-12,2.18938798376e-11,1.33267131891e-31,4.95256264208e-12,2.87605678246e-25,1.11945639559e-12,5.52416258922e-18,7.91639880773e-07,9.41277313753e-14,1.33267131891e-31,1.07951080515e-07,9.41277313753e-14,9.86656488238e-13,1.37521792439e-12,0.00193420516761,3.96526419331e-07,8.36879903446e-08,0.00059263103262,1.56925301144e-136,1.11225807264e-07,6.16286216238e-07,1.37552355324e-06,1.05932844004e-06,4.06684514099e-06,1.49344422917e-07,5.00472898523e-05,4.06781596278e-06,3.1382643994e-07,6.41718804059e-31,2.69815376368e-05,0.00707496929651,0.00421272029603,-97.2795727957
5.71103272508e-05,0.00191514506285,7.10923985475e-183,2.40210522426e-28,0.0,3.59832086074e-08,1.05704315327e-22,3.27513477438e-08,0.00133153198446,0.00102902783499,5.73851062659e-05,1.09424643777e-11,6.62191326068e-07,1.04581023893e-134,1.46087650711e-13,1.71283499137e-24,7.40223696298e-12,1.24032348321e-13,1.00431861563e-09,1.61010621452e-12,3.2233730737e-11,4.52037815132e-31,7.40223696298e-12,7.59918770738e-25,1.61010621452e-12,1.26905654893e-17,9.31972827304e-07,1.46087650711e-13,4.52037815132e-31,1.29056076724e-07,1.46087650711e-13,1.40043762782e-12,2.02164769072e-12,0.00193770962693,4.48863133094e-07,1.12450382934e-07,0.000616849407769,4.44332195512e-130,1.2828157782e-07,6.88634369873e-07,1.51816167068e-06,1.22699921133e-06,4.50990118186e-06,1.76149371239e-07,5.26213978906e-05,4.57965106877e-06,3.76563003068e-07,1.43733297647e-30,2.9914713475e-05,0.00704285414115,0.00443092414311,-97.1195711957
6.19703256467e-05,0.00194641434385,1.17093638688e-180,6.24259270388e-28,0.0,4.40150185589e-08,1.86742853294e-22,3.86504259138e-08,0.00118152143205,0.00108081492996,6.06934980305e-05,1.55038825164e-11,8.70335404258e-07,2.19182185205e-132,2.25820843006e-13,3.87590709306e-24,1.10192134552e-11,1.91815893692e-13,1.39994212762e-09,2.30868963527e-12,4.72664541067e-11,1.51587370084e-30,1.10192134552e-11,1.98927085812e-24,2.30868963527e-12,2.88591495094e-17,1.09531144317e-06,2.25820843006e-13,1.51587370084e-30,1.54035512172e-07,2.25820843006e-13,1.98210298199e-12,2.96160236949e-12,0.00193840523206,5.07632453492e-07,1.50467271389e-07,0.000641494051802,8.72753746022e-124,1.47795007105e-07,7.68860398265e-07,1.67439984817e-06,1.41914788361e-06,4.99668067226e-06,2.07464075145e-07,5.53047809186e-05,5.14985626775e-06,4.50986371703e-07,3.20292214061e-30,3.31243291215e-05,0.00701742005667,0.00465810610482,-96.9595695957
6.71760280718e-05,0.00197486739887,1.8686041633e-178,1.60955729926e-27,0.0,5.37396053707e-08,3.28712317811e-22,4.5554344738e-08,0.00104196402191,0.00113324537482,6.41588492951e-05,2.18974318597e-11,1.13883177737e-06,4.38095132806e-130,3.47671546461e-13,8.71096657093e-24,1.63377713566e-11,2.95458847983e-13,1.9441417625e-09,3.30020002102e-12,6.90319399556e-11,5.02559867806e-30,1.63377713566e-11,5.15914460851e-24,3.30020002102e-12,6.49642027257e-17,1.28508184742e-06,3.47671546461e-13,5.02559867806e-30,1.83549915539e-07,3.47671546461e-13,2.79739186402e-12,4.32349885921e-12,0.00193628895674,5.73559472128e-07,2.00496344647e-07,0.00066653787748,1.18917230902e-117,1.70095167709e-07,8.57746288128e-07,1.84540414427e-06,1.63900675291e-06,5.53097052194e-06,2.43991350086e-07,5.81007114741e-05,5.78428191508e-06,5.39096904856e-07,7.10087293489e-30,3.66313923737e-05,0.0069990641002,0.00489449411533,-96.7995679957
7.27455243743e-05,0.00200036666009,2.88918397613e-176,4.11733640423e-27,0.0,6.54908515535e-08,5.76512439894e-22,5.36235715309e-08,0.000913240076312,0.00118616466475,6.77863708456e-05,3.08299830468e-11,1.48355027073e-06,8.35107562974e-128,5.33124793357e-13,1.94443975987e-23,2.41262396637e-11,4.53285887501e-13,2.68983136359e-09,4.70303980836e-12,1.00415727534e-10,1.64721059291e-29,2.41262396637e-11,1.32561837103e-23,4.70303980836e-12,1.44761384834e-16,1.50516025611e-06,5.33124793357e-13,1.64721059291e-29,2.18362699516e-07,5.33124793357e-13,3.93681538039e-12,6.28971943855e-12,0.00193137000567,6.4744244579e-07,2.66044435587e-07,0.000691951656527,1.12400173339e-111,1.95551401164e-07,9.56142801877e-07,2.03242706409e-06,1.89018168498e-06,6.11682803519e-06,2.86533678104e-07,6.10124835972e-05,6.48926365938e-06,6.43202774961e-07,1.56622253674e-29,4.04579482165e-05,0.00698794808704,0.00514031361383,-96.6395663957
7.86972668548e-05,0.00202278766948,4.32819638647e-174,1.04494812554e-26,0.0,7.9663499946e-08,1.00744675613e-21,6.3042304548e-08,0.000795496583176,0.00123940834796,7.1581306304e-05,4.32693903071e-11,1.92404276642e-06,1.51819381614e-125,8.1422272012e-13,4.31079922212e-23,3.54846942255e-11,6.92644170262e-13,3.70767324997e-09,6.68160395063e-12,1.45481578942e-10,5.33761178342e-29,3.54846942255e-11,3.37455382326e-23,6.68160395063e-12,3.19315041358e-16,1.75992226135e-06,8.1422272012e-13,5.33761178342e-29,2.59354420072e-07,8.1422272012e-13,5.52460762891e-12,9.11831357794e-12,0.00192366974781,7.30159119927e-07,3.51548466395e-07,0.000717704040632,7.36984410741e-106,2.24577701038e-07,1.06497455114e-06,2.23681264615e-06,2.17668747012e-06,6.75859429589e-06,3.36005694693e-07,6.40434082741e-05,7.27165077337e-06,7.65960953733e-07,3.43693694196e-29,4.46270699558e-05,0.00698402243591,0.005395786957,-96.4795647956
8.50500227787e-05,0.0020420200902,6.28221208444e-172,2.63112559373e-26,0.0,9.672321176e-08,1.75410763354e-21,7.40216628926e-08,0.0006886725842,0.00129280272473,7.55489226405e-05,6.0536269324e-11,2.48425938184e-06,2.63222392518e-123,1.23854605174e-12,9.49196778827e-23,5.19812959317e-11,1.05417073572e-12,5.09163344913e-09,9.46338451467e-12,2.09927279859e-10,1.70994198351e-28,5.19812959317e-11,8.51081669939e-23,9.46338451467e-12,6.97226772823e-16,2.0542959811e-06,1.23854605174e-12,1.70994198351e-28,3.07538708872e-07,1.23854605174e-12,7.73076510424e-12,1.31730123315e-11,0.00191322156173,8.22673474581e-07,4.62593517422e-07,0.000743761592735,3.3521137619e-100,2.57637499011e-07,1.18524534245e-06,2.46000172493e-06,2.50298543609e-06,7.46090762022e-06,3.93447980073e-07,6.71968086149e-05,8.1388347713e-06,9.10422545313e-07,7.50353697973e-29,4.9162842505e-05,0.00698705424965,0.00566113280972,-96.3195631956
9.1822821325e-05,0.00205796861088,8.83470606388e-170,6.5728980447e-26,0.0,1.17218083467e-07,3.0430640259e-21,8.68032540353e-08,0.000592527332461,0.00134616566017,7.96945000886e-05,8.44263313697e-11,3.1933676388e-06,4.35240458522e-121,1.8764444295e-12,2.0758208639e-22,7.58416449076e-11,1.59799168697e-12,6.9661381817e-09,1.33621371905e-11,3.01706284622e-10,5.41567136897e-28,7.58416449076e-11,2.12658696254e-22,1.33621371905e-11,1.50701219008e-15,2.39381915362e-06,1.8764444295e-12,5.41567136897e-28,3.64080025744e-07,1.8764444295e-12,1.07871859511e-11,1.8964569925e-11,0.00190007059459,9.26042906947e-07,6.06173831907e-07,0.000770088828831,1.05766546452e-94,2.95248881361e-07,1.31804379929e-06,2.70353736365e-06,2.8740233134e-06,8.22871700705e-06,4.60042252103e-07,7.04760147647e-05,9.09877813492e-06,1.08008274325e-06,1.62980954931e-28,5.40903371432e-05,0.00699665824631,0.00593656551471,-96.1595615956
9.90348948523e-05,0.0020705537323,1.20377547488e-167,1.62907350803e-25,0.0,1.4179179629e-07,5.26001105843e-21,1.01663155866e-07,0.000506669896325,0.00139930750711,8.40233214629e-05,1.17372828472e-10,4.08668030541e-06,6.86351360407e-119,2.83148236691e-12,4.5087758649e-22,1.10210504559e-10,2.41268632647e-12,9.49524807801e-09,1.88091447514e-11,4.31871396335e-10,1.69574195522e-27,1.10210504559e-10,5.26443889711e-22,1.88091447514e-11,3.22438956257e-15,2.78470021194e-06,2.83148236691e-12,1.69574195522e-27,4.30313383159e-07,2.83148236691e-12,1.50092330708e-11,2.72074740265e-11,0.00188427343718,1.04142586353e-06,7.91003004402e-07,0.000796648270451,2.31497883968e-89,3.37990263967e-07,1.46454926345e-06,2.96907044981e-06,3.29527732187e-06,9.06729550885e-06,5.37128059449e-07,7.38843585484e-05,1.01600429477e-05,1.27893567403e-06,3.52195706003e-28,5.94355770676e-05,0.00701232921816,0.00622229444209,-95.9995599956
0.000106705614391,0.00207971242746,1.58917876148e-165,4.00583388143e-25,0.0,1.71198586018e-07,9.05905591313e-21,1.18916352674e-07,0.000430589002261,0.00145203213419,8.8540660881e-05,1.62661439125e-10,5.20669542445e-06,1.0322254231e-116,4.2554610636e-12,9.72663407751e-22,1.5951181012e-10,3.62818979506e-12,1.28943609598e-08,2.63952544882e-11,6.15714144799e-10,5.24932864106e-27,1.5951181012e-10,1.29115405622e-21,2.63952544882e-11,6.82914414065e-15,3.23388332841e-06,4.2554610636e-12,5.24932864106e-27,5.0776619849e-07,4.2554610636e-12,2.08244474472e-11,3.88974179357e-11,0.00186589771822,1.17008993333e-06,1.0278799361e-06,0.000823400507918,3.5149152235e-84,3.86506554385e-07,1.62603797725e-06,3.25836544494e-06,3.77279641858e-06,9.9822534381e-06,6.26221074087e-07,7.74251678492e-05,1.1331819214e-05,1.51153436919e-06,7.57194800567e-28,6.52254930848e-05,0.00703347481118,0.00651852331989,-95.8395583956
0.000114854419311,0.00208539866736,2.03270281605e-163,9.77267955537e-25,0.0,2.06320234743e-07,1.55453297529e-20,1.3892166692e-07,0.000363682064421,0.00150413805255,9.32517718934e-05,2.24713434644e-10,6.60424910347e-06,1.4805170613e-114,6.36992012777e-12,2.0840189602e-21,2.29941469181e-10,5.43427884567e-12,1.74450656446e-08,3.69271968063e-11,8.74295869144e-10,1.60651319222e-26,2.29941469181e-10,3.13733627423e-21,3.69271968063e-11,1.43176942291e-14,3.74911736645e-06,6.36992012777e-12,1.60651319222e-26,5.98182432133e-07,6.36992012777e-12,2.88106542505e-11,5.54166984327e-11,0.00184502162216,1.31342041186e-06,1.33011732931e-06,0.000850304274444,3.70213124457e-79,4.41515829868e-07,1.80388954702e-06,3.57330627789e-06,4.31324861475e-06,1.09795513167e-05,7.29033081494e-07,8.11017607226e-05,1.26239526153e-05,1.78305607914e-06,1.61959921399e-27,7.1487868808e-05,0.00705944757017,0.00682544954642,-95.6795567956
0.000123500741146,0.0020875838063,2.51912025885e-161,2.36539051178e-24,0.0,2.48185299615e-07,2.65789397909e-20,1.62087231113e-07,0.000305282530352,0.00155541963314,9.8161875027e-05,3.09457386023e-10,8.3397778435e-06,2.02517750396e-112,9.49677083273e-12,4.43481911676e-21,3.3013864633e-10,8.10693383501e-12,2.35139001305e-08,5.15027609235e-11,1.23649489576e-09,4.8607285063e-26,3.3013864633e-10,7.55268044743e-21,5.15027609235e-11,2.97144652252e-14,4.33902861625e-06,9.49677083273e-12,4.8607285063e-26,7.03549170075e-07,9.49677083273e-12,3.97463637958e-11,7.86770102447e-11,0.00182173333508,1.47292934353e-06,1.71403948215e-06,0.000877316531024,2.70494160731e-74,5.03816560267e-07,1.99959368621e-06,3.91590236962e-06,4.92396923315e-06,1.20655124683e-05,8.47493764812e-07,8.49174392478e-05,1.4046971433e-05,2.09937310469e-06,3.44654425442e-27,7.82512747656e-05,0.00708957537387,0.00714326348605,-95.5195551956
0.000132663921601,0.00208625682229,3.024807822e-159,5.68015923965e-24,0.0,2.97990806553e-07,4.5278922516e-20,1.88876546468e-07,0.000254684866937,0.00160566840517,0.000103276144752,4.24815207533e-10,1.04846824558e-05,2.64194386287e-110,1.41017345504e-11,9.37314451651e-21,4.7209569083e-10,1.20457577539e-11,3.15759195887e-08,7.16107733042e-11,1.74173001169e-09,1.45396840022e-25,4.7209569083e-10,1.80135032306e-20,7.16107733042e-11,6.10450965866e-14,5.01319712218e-06,1.41017345504e-11,1.45396840022e-25,8.26125807809e-07,1.41017345504e-11,5.46772086019e-11,1.11312099248e-10,0.00179613042438,1.65026504786e-06,2.1995558727e-06,0.00090439256204,1.37098626768e-69,5.74295404571e-07,2.2147572349e-06,4.2882947752e-06,5.61301093776e-06,1.32468351451e-05,9.83774375628e-07,8.88754831206e-05,1.56121123411e-05,2.46712927448e-06,7.29686865709e-27,8.55449908709e-05,0.00712318957459,0.00747214774951,-95.3595535955
0.000142363124822,0.00208142440966,3.51901039315e-157,1.35327681238e-23,0.0,3.57126648596e-07,7.6855549063e-20,2.19815177292e-07,0.000211166706753,0.00165467442499,0.000108599695885,5.81335233229e-10,1.3122779914e-05,3.2869635558e-108,2.08556494421e-11,1.9675685509e-20,6.72385458065e-10,1.7826841736e-11,4.22441545025e-08,9.92635718767e-11,2.44356529445e-09,4.29976882507e-25,6.72385458065e-10,4.2564965498e-20,9.92635718767e-11,1.24142841907e-13,5.78223633308e-06,2.08556494421e-11,4.29976882507e-25,9.68475988342e-07,2.08556494421e-11,7.50032210744e-11,1.56936594152e-10,0.00176831915817,1.84722213194e-06,2.8108164217e-06,0.000931486081422,4.82033745125e-65,6.53935609376e-07,2.45111145051e-06,4.69276242707e-06,6.38919532394e-06,1.4530604074e-05,1.14031337862e-06,9.29791429906e-05,1.73313447499e-05,2.89382213889e-06,1.53697062281e-26,9.33989167588e-05,0.00715965034803,0.00781227646024,-95.1995519955
0.000152617244035,0.00207311092276,3.96658885005e-155,3.19875692229e-23,0.0,4.27202938847e-07,1.29979568619e-19,2.5549813216e-07,0.000174007862453,0.00170222770322,0.000114137569437,7.93013576825e-10,1.63518228082e-05,3.90011133831e-106,3.07205868023e-11,4.10213159744e-20,9.53808512118e-10,2.62771027995e-11,5.63062383039e-08,1.37171888054e-10,3.41445715223e-09,1.2571056563e-24,9.53808512118e-10,9.96468150023e-20,1.37171888054e-10,2.49908260942e-13,6.6578757211e-06,3.07205868023e-11,1.2571056563e-24,1.13350243992e-06,3.07205868023e-11,1.02593097882e-10,2.20492285103e-10,0.00173841377121,2.06575198882e-06,3.57695332383e-06,0.000958549349128,1.17568481032e-60,7.43826036772e-07,2.7105195623e-06,5.13172846124e-06,7.26216581034e-06,1.59243012976e-05,1.31984414993e-06,9.72316335494e-05,1.92173933566e-05,3.38789088122e-06,3.22085350348e-26,0.000101843469563,0.00719836893971,0.00816381450855,-95.0395503955
0.000163444802726,0.00206135817156,4.33199253142e-153,7.50143422818e-23,0.0,5.10080576233e-07,2.19025998441e-19,2.96597984836e-07,0.000142506087247,0.0017481196772,0.000119894717933,1.0783555746e-09,2.02850584408e-05,4.41336589221e-104,4.50702432022e-11,8.49423871384e-20,1.3475927983e-09,3.85783224366e-11,7.47697076541e-08,1.88974853184e-10,4.7519733002e-09,3.63358220197e-24,1.3475927983e-09,2.31116839824e-19,1.88974853184e-10,4.97997970518e-13,7.65304592147e-06,4.50702432022e-11,3.63358220197e-24,1.32448484867e-06,4.50702432022e-11,1.39933282455e-10,3.08709431832e-10,0.00170653568431,2.30797377783e-06,4.53291286573e-06,0.000985533297627,1.98917732126e-56,8.45170847998e-07,2.99498457974e-06,5.60776660624e-06,8.24244152332e-06,1.74358161806e-05,1.5254247997e-06,0.000101636126374,2.12837585365e-05,3.95880986493e-06,6.71510402848e-26,0.000110909468782,0.00723882665722,0.00852691679505,-94.8795487955
0.000174863850596,0.00204622507139,4.58386783035e-151,1.74532311941e-22,0.0,6.07905288027e-07,3.67736689436e-19,3.43873789538e-07,0.000115989607405,0.00179214471438,0.000125875990211,1.46174204939e-09,2.50527911399e-05,4.76292426891e-102,6.58574486469e-11,1.74692593376e-19,1.89631628507e-09,5.64120632832e-11,9.89177269162e-08,2.59541373981e-10,6.58689775662e-09,1.03832840268e-23,1.89631628507e-09,5.31076141758e-19,2.59541373981e-10,9.82341665335e-13,8.78196584431e-06,6.58574486469e-11,1.03832840268e-23,1.54512088735e-06,6.58574486469e-11,1.90321805109e-10,4.30718696174e-10,0.00167281268473,2.57618587923e-06,5.72037863261e-06,0.00101238766804,2.3346684707e-52,9.59299867642e-07,3.30665734261e-06,6.12360761205e-06,9.34147181089e-06,1.90734544421e-05,1.76047017685e-06,0.000106195742535,2.35447341867e-05,4.61718764106e-06,1.39287096654e-25,0.000120628007972,0.00728059059589,0.00890172746541,-94.7195471955
0.000186891854541,0.00202778715095,4.69948588651e-149,4.02880127836e-22,0.0,7.23145415642e-07,6.1517541512e-19,3.9818084648e-07,9.38265742102e-05,0.00183410163208,0.000132086115736,1.97518091404e-09,3.08039022129e-05,4.90216845404e-100,9.58461136829e-11,3.56828619283e-19,2.65777048221e-09,8.21605650848e-11,1.3037726011e-07,3.55363537757e-10,9.09373843853e-09,2.93339814863e-23,2.65777048221e-09,1.2090354215e-18,3.55363537757e-10,1.9181633462e-12,1.00602311006e-05,9.58461136829e-11,2.93339814863e-23,1.79957050297e-06,9.58461136829e-11,2.58119445449e-10,5.98859403917e-10,0.00163737807529,2.87287781123e-06,7.18878487715e-06,0.00103906115545,1.90084219779e-48,1.08767965117e-06,3.64784479769e-06,6.68214569427e-06,1.05716909664e-05,2.08459460702e-05,2.02878610017e-06,0.000110913544974,2.60154226129e-05,5.37487113124e-06,2.87438802288e-25,0.000131030313113,0.00732332619717,0.00928837913821,-94.5595455955
0.000199545585014,0.00200613592448,4.66812511709e-147,9.22665580173e-22,0.0,8.58633708946e-07,1.02537257093e-18,4.6048137449e-07,7.54316763955e-05,0.00187379521768,0.000138529688448,2.6605437692e-09,3.77072723712e-05,4.81186681636e-98,1.38930858686e-10,7.2390241238e-19,3.71004159402e-09,1.191839125e-10,1.7120200598e-07,4.85068209508e-10,1.25042774252e-08,8.19301647849e-23,3.71004159402e-09,2.72695700287e-18,4.85068209508e-10,3.70763217517e-12,1.15049029687e-05,1.38930858686e-10,8.19301647849e-23,2.09250354325e-06,1.38930858686e-10,3.49074036056e-10,8.2974252543e-10,0.0016003698001,3.20074259293e-06,8.99641552871e-06,0.0010655015629,1.07358401859e-44,1.23192527612e-06,4.02101848403e-06,7.28644496607e-06,1.19465726832e-05,2.27624519665e-05,2.3346058417e-06,0.000115792530665,2.87117460316e-05,6.24505457952e-06,5.90141655973e-25,0.000142147587576,0.00736680682073,0.00968699212808,-94.3995439954
0.000212840998141,0.00198137813519,4.49271118609e-145,2.09643432535e-21,0.0,1.01761338856e-06,1.70288427949e-18,5.3185614802e-07,6.02702202016e-05,0.00191103773369,0.000145211150168,3.57241021978e-09,4.59530417414e-05,4.50453305917e-96,2.00575340283e-10,1.45859770315e-18,5.15815857417e-09,1.7220059428e-10,2.23972720271e-07,6.60079800982e-10,1.7124951429e-08,2.26231553822e-22,5.15815857417e-09,6.09360905841e-18,6.60079800982e-10,7.09407422432e-12,1.31345970068e-05,2.00575340283e-10,2.26231553822e-22,2.42915077435e-06,2.00575340283e-10,4.70737742435e-10,1.14564258624e-09,0.00156192955489,3.56268953169e-06,1.12115803166e-05,0.00109165596352,4.20625055155e-41,1.39381287417e-06,4.42882320583e-06,7.93974582816e-06,1.34806837003e-05,2.48325691647e-05,2.68262886833e-06,0.000120835622562,3.16504542445e-05,7.24239273003e-06,1.20543421755e-24,0.000154010843783,0.00741092056563,0.0100976736662,-94.2395423954
