0-Abe 2014,1-An 1998,2-Baroudi 2000a,3-Baroudi 2000a,4-Bebarova 2008,6-Beyder 2014,7-Bezzina 2003,8-Calloe 2011,9-Calloe 2013,10-Cheng 2010,11-Cheng 2010,12-Cheng 2010,13-Cheng 2010,14-Cheng 2011,15-Cheng 2011,16-Clatot 2012,17-Glaaser 2012,18-Groenewegen 2003a,19-Groenewegen 2003b,20-Guetter 2013,21-Guetter 2013,22-Gui 2010a,23-Gui 2010a,24-Gui 2010b,25-Holst 2009,26-Hoshi 2014,27-Hu 2015,28-Hu 2015,29-Huang 2006,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,34-Kapplinger 2015,35-Kapplinger 2015,36-Kapplinger 2015,37-Kapplinger 2015,38-Kapplinger 2015,39-Kapplinger 2015,40-Kapplinger 2015,41-Kapplinger 2015,42-Kapplinger 2015,43-Kapplinger 2015,44-Kapplinger 2015,45-Kapplinger 2015,46-Kapplinger 2015,47-Kapplinger 2015,48-Kapplinger 2015,49-Kapplinger 2015,50-Kapplinger 2015,51-Kapplinger 2015,52-Kapplinger 2015,53-Kapplinger 2015,54-Kapplinger 2015,55-Kapplinger 2015,56-Kapplinger 2015,57-Li 2009,58-Liu 2003a,59-Liu 2005,60-Makita 1998,61-Medeiros-Domingo 2007,62-Medeiros-Domingo 2009,63-Murphy 2012,64-O'Leary 2002,65-Olesen 2012,66-Pfahnl 2007,68-Rook 1999,69-Sarhan 2009,70-Shinlapawittayatorn 2011a,71-Shinlapawittayatorn 2011b,72-Shirai 2002,73-Shy 2014,75-Surber 2008,76-Surber 2008,77-Tan 2002,78-Tan 2005,79-Tan 2005,80-Tan 2005,81-Tan 2005,82-Tan 2005,83-Tan 2005,84-Tan 2005,85-Tan 2005,86-Tan 2005,87-Tan 2005,88-Tan 2005,89-Tan 2005,90-Tan 2005,91-Tan 2005,92-Tan 2005,93-Tan 2006,94-Tan 2006,95-Tarradas 2013,96-Tester 2010,97-Tsurugi 2009,98-Valdivia 2004,99-Vatta 2002a,100-Vatta 2002b,101-Wang 1996,102-Wang 2011,103-Wang 2015,104-Watanabe 2011b,105-Watanabe 2011b,106-Wei 1999,107-Winkel 2012,108-Ye 2003,109-Ye 2003,110-Yokoi 2005,111-Young 2005,112-Zhang 2008,sum,gauss,x
5.17887667032e-21,7.64268152221e-30,5.43136599816e-09,1.10493879185e-284,1.59071758862e-91,7.21045399088e-20,9.44109652629e-08,0.0,0.0,7.47931113216e-42,3.06170924526e-80,1.05263590087e-103,2.57491308557e-101,4.76525553981e-34,7.7507120576e-40,3.01036318134e-138,3.14889091245e-12,1.8273286344e-14,2.00725789896e-38,8.40269010738e-21,3.58540855334e-56,3.60427350816e-45,2.37741497839e-108,1.46827147798e-56,1.33448860575e-25,1.93087568175e-85,1.63004065181e-14,5.06665476439e-10,8.38778407989e-08,1.50674302093e-69,2.03819978427e-69,1.1987443222e-205,0.0,2.96422635606e-86,2.51290415138e-154,2.70943881516e-81,2.57087126148e-86,3.03509948074e-49,5.75155320561e-71,1.60252033765e-46,1.41266446142e-70,2.36763275814e-79,1.05643873514e-234,2.70943881516e-81,7.36771502536e-189,1.41266446142e-70,5.18019951888e-177,1.67828002111e-52,1.0146418392e-35,1.22179144752e-110,2.96422635606e-86,1.05643873514e-234,1.51168888207e-37,2.96422635606e-86,1.15622668047e-67,8.88757968205e-76,7.48567631464e-13,9.22268991133e-30,1.72015526237e-16,2.94398799168e-46,3.44628061939e-48,6.00057416467e-26,5.38986218544e-08,0.0,1.15449823991e-23,7.19553962525e-07,0.0,6.83543206831e-28,8.47457790784e-19,6.32402834383e-44,1.7447615357e-10,2.99537796507e-16,5.85331817887e-63,2.33422892616e-49,2.34743132917e-18,7.4254722249e-24,1.2349551006e-21,3.12357513168e-32,3.53080568035e-23,1.2130532353e-34,1.19414846054e-13,2.80132096243e-27,7.4254722249e-24,2.76008147007e-74,3.25192454356e-24,1.89334703113e-11,6.77176568089e-17,8.45749847822e-41,1.44367937364e-26,0.0,1.24452356984e-39,4.65771264474e-27,9.59111461571e-56,8.39632764068e-145,5.68707950099e-60,2.97721792739e-25,0.0,0.0,1.2044325378e-25,1.51949350855e-41,6.40074148101e-115,1.92241591179e-21,5.8993433297e-40,4.85299166587e-119,3.82331373953e-12,1.16557107136e-05,2.72657036526e-06,4.50558068891e-43,1.1704361297e-14,0.0,1.53401617974e-05,2.07096494189e-07,-128.959889599
6.87042114732e-21,1.0596730038e-29,6.25071940103e-09,3.27072059682e-283,4.49153158902e-91,1.02437899903e-19,9.90341539652e-08,0.0,0.0,1.32446048206e-41,8.02279541905e-80,3.83448475703e-103,9.25689696262e-101,7.23401281824e-34,1.25840662239e-39,2.45071679807e-137,3.47168871083e-12,2.16221152839e-14,3.29886576444e-38,1.12450343649e-20,7.02539134006e-56,6.87651215071e-45,8.40725527837e-108,3.26664280308e-56,1.87753880132e-25,6.53868555268e-85,1.91438356007e-14,5.54037424624e-10,9.55343181948e-08,4.00418744524e-69,6.48734415782e-69,4.76576960357e-204,0.0,1.0195190166e-85,2.21226681381e-153,8.97429636682e-81,8.8132334567e-86,5.99261116569e-49,1.6847971801e-70,3.1507971096e-46,3.73660522851e-70,7.72485323031e-79,3.44399139981e-233,8.97429636682e-81,1.22973103794e-187,3.73660522851e-70,8.89468986754e-176,3.90936792174e-52,1.67474264305e-35,6.30077513678e-110,1.0195190166e-85,3.44399139981e-233,2.49694531098e-37,1.0195190166e-85,2.88230759333e-67,2.60391679752e-75,9.7302258033e-13,1.32780734122e-29,2.29693915924e-16,4.94177824335e-46,6.60632176315e-48,8.17513611643e-26,6.0016861001e-08,0.0,1.62520473468e-23,7.70228370124e-07,0.0,1.6959219829e-27,1.13537650678e-18,1.38649203539e-43,1.99503617865e-10,3.55696084057e-16,1.19609853066e-62,4.57626933372e-49,3.17629973783e-18,9.72129091651e-24,1.56910152857e-21,4.82237849429e-32,4.68767805741e-23,1.90707439202e-34,1.36389612946e-13,3.97641966766e-27,9.72129091651e-24,7.63595604473e-74,4.47345475354e-24,2.1152890812e-11,8.2308840245e-17,1.50868467595e-40,2.0271726563e-26,0.0,2.17258304029e-39,6.59372391825e-27,2.28644737343e-55,5.18299966689e-144,1.56049303418e-59,4.25303123242e-25,0.0,0.0,2.08751503119e-25,3.36484696637e-41,2.73769401143e-114,2.5842919582e-21,1.16271416119e-39,2.27696333871e-118,4.38322698549e-12,1.19644338234e-05,2.80717921702e-06,9.22033023741e-43,1.32728761813e-14,0.0,1.58034611761e-05,2.24618607233e-07,-128.799887999
9.1052644532e-21,1.4679490778e-29,7.18786622781e-09,9.59595490057e-282,1.26484611739e-90,1.45287330994e-19,1.03868025193e-07,0.0,0.0,2.34104084262e-41,2.09671267086e-79,1.3917350643e-102,3.31573624226e-100,1.09678818955e-33,2.04023387529e-39,1.98097494849e-136,3.82657737888e-12,2.55697342321e-14,5.41311942429e-38,1.50331175615e-20,1.37401676031e-55,1.30910134131e-44,2.96325395781e-107,7.24858257223e-56,2.63849885955e-25,2.20551911713e-84,2.24714396168e-14,6.05661302199e-10,1.08703276177e-07,1.06075966674e-68,2.05568652314e-68,1.86718043436e-202,0.0,3.49247980176e-85,1.93434636779e-152,2.96057503566e-80,3.00921353603e-85,1.18057654244e-48,4.91687750819e-70,6.18054232691e-46,9.85324081562e-70,2.51027175236e-78,1.10998302003e-231,2.96057503566e-80,2.03350142943e-186,9.85324081562e-70,1.51183071444e-174,9.07734611812e-52,2.75957486053e-35,3.23158218433e-109,3.49247980176e-85,1.10998302003e-231,4.1176229454e-37,3.49247980176e-85,7.16477099592e-67,7.60252792345e-75,1.26261956283e-12,1.90954529734e-29,3.06267599155e-16,8.2838533079e-46,1.26376531611e-47,1.112732599e-25,6.67868468046e-08,0.0,2.2849349342e-23,8.24180832889e-07,0.0,4.1764214855e-27,1.51919017398e-18,3.02965567676e-43,2.27977169184e-10,4.22159749227e-16,2.43961570076e-62,8.95229294052e-49,4.29196470806e-18,1.27167566113e-23,1.99224196976e-21,7.43430458004e-32,6.21794558418e-23,2.99381615359e-34,1.55712239085e-13,5.63784562963e-27,1.27167566113e-23,2.10579052851e-73,6.14713749672e-24,2.36240750357e-11,9.99773931404e-17,2.68594519645e-40,2.84333589973e-26,0.0,3.78553525152e-39,9.32383729496e-27,5.43351319635e-55,3.18309318227e-143,4.26499575999e-59,6.06779095855e-25,0.0,0.0,3.60721102398e-25,7.42424852192e-41,1.16611661255e-113,3.4703441318e-21,2.28532533838e-39,1.06351019078e-117,5.02265692133e-12,1.22798178864e-05,2.8898570128e-06,1.88151129275e-42,1.50467737101e-14,0.0,1.62812693406e-05,2.43557151283e-07,-128.639886399
1.2054888066e-20,2.0317165703e-29,8.25883930978e-09,2.79043864528e-280,3.55240754443e-90,2.05713999496e-19,1.08921364752e-07,0.0,0.0,4.13020451725e-41,5.46516843397e-79,5.03299893651e-102,1.18333092438e-99,1.66079744751e-33,3.30307534351e-39,1.58992435201e-135,4.21664251572e-12,3.02204388124e-14,8.86853878996e-38,2.00762755233e-20,2.68227423508e-55,2.48675442323e-44,1.0409956393e-106,1.60420804135e-55,3.70355535016e-25,7.40995268632e-84,2.6363572182e-14,6.61901683067e-10,1.2356541065e-07,2.80121848981e-68,6.48509889028e-68,7.20918711585e-201,0.0,1.19159063449e-84,1.67983311022e-151,9.72761432721e-80,1.02337199057e-84,2.3206363045e-48,1.42958646583e-69,1.20954488627e-45,2.59026775803e-69,8.12467218815e-78,3.53677268161e-230,9.72761432721e-80,3.33146965471e-185,2.59026775803e-69,2.54368629295e-173,2.10097785843e-51,4.53936464089e-35,1.64839297212e-108,1.19159063449e-84,3.53677268161e-230,6.77914704072e-37,1.19159063449e-84,1.77594270477e-66,2.2119549098e-74,1.63561027238e-12,2.74310420187e-29,4.07776632526e-16,1.38670306115e-45,2.41251913599e-47,1.51314401708e-25,7.42729456179e-08,0.0,3.20841509802e-23,8.8160159434e-07,0.0,1.02084857435e-26,2.03018116434e-18,6.59813945412e-43,2.603501434e-10,5.00777546828e-16,4.96667246767e-62,1.74747741414e-48,5.79157769398e-18,1.66219256814e-23,2.52769277243e-21,1.14442971271e-31,8.24026608502e-23,4.69301928591e-34,1.77698057996e-13,7.98409640593e-27,1.66219256814e-23,5.78864806041e-73,8.43781685589e-24,2.63745756123e-11,1.21357857477e-16,4.77241203655e-40,3.98366709386e-26,0.0,6.58348507469e-39,1.31693540319e-26,1.28714546258e-54,1.94488484248e-142,1.16107321812e-58,8.64583097628e-25,0.0,0.0,6.21453007607e-25,1.63215124588e-40,4.94653989457e-113,4.65522046486e-21,4.4794932932e-39,4.9450011671e-117,5.75252608199e-12,1.26019595905e-05,2.9746464471e-06,3.82852803126e-42,1.70522919378e-14,0.0,1.67741866758e-05,2.64020843525e-07,-128.479884799
1.59439239474e-20,2.80949502229e-29,9.48171930675e-09,8.04259658341e-279,9.95061065713e-90,2.90782973313e-19,1.14203284602e-07,0.0,0.0,7.27321967657e-41,1.42075637167e-78,1.81350110162e-101,4.20769394874e-99,2.5116607818e-33,5.33994240601e-39,1.2670260993e-134,4.6452557317e-12,3.56961875624e-14,1.45070139203e-37,2.67832371952e-20,5.2264158711e-55,4.71353904012e-44,3.64497325455e-106,3.54098790786e-55,5.19247850536e-25,2.47972932383e-83,3.09135609261e-14,7.23152813382e-10,1.40320866831e-07,7.37402079382e-68,2.03678918795e-67,2.74304588818e-199,0.0,4.0492525557e-84,1.44888257362e-150,3.1834000625e-79,3.46638529095e-84,4.55150366139e-48,4.14105256859e-69,2.36160169828e-45,6.78850129069e-69,2.61906068372e-77,1.11412647567e-228,3.1834000625e-79,5.40734742155e-184,6.78850129069e-69,4.23654639239e-172,4.84723734607e-51,7.45429799418e-35,8.36239403986e-108,4.0492525557e-84,1.11412647567e-228,1.11428033504e-36,4.0492525557e-84,4.38955238217e-66,6.41330420573e-74,2.11516798962e-12,3.93615404631e-29,5.42142351094e-16,2.31812300364e-45,4.59592281822e-47,2.05571712136e-25,8.25453099287e-08,0.0,4.4994374641e-23,9.42690392014e-07,0.0,2.4767198537e-26,2.7096166841e-18,1.43219459372e-42,2.97132508449e-10,5.93722024182e-16,1.00925116775e-61,3.40363856477e-48,7.8044753363e-18,2.17089526078e-23,3.20477578526e-21,1.75916922332e-31,1.09104015101e-22,7.3459720108e-34,2.02703427586e-13,1.12935372689e-26,2.17089526078e-23,1.58616862073e-72,1.1569498954e-23,2.94348433015e-11,1.4721252384e-16,8.46293167799e-40,5.57513449733e-26,0.0,1.1427785148e-38,1.85797608285e-26,3.03949841662e-54,1.18226490701e-141,3.1483633323e-58,1.23034515485e-24,0.0,0.0,1.06743108342e-24,3.57510676871e-40,2.08960167193e-112,6.23799047024e-21,8.7561971111e-39,2.28891816701e-116,6.5852036164e-12,1.29309556307e-05,3.06159077074e-06,7.76821938081e-42,1.93189336895e-14,0.0,1.72828513298e-05,2.86126258235e-07,-128.319883199
2.10663191727e-20,3.88156106987e-29,1.08768770824e-08,2.29752168725e-277,2.77983194817e-89,4.1033930739e-19,1.19723233078e-07,0.0,0.0,1.27842258229e-40,3.68372416634e-78,6.51072758722e-101,1.49071205621e-98,3.79363647453e-33,8.62053526335e-39,1.0025505569e-133,5.11610010197e-12,4.21395040773e-14,2.36932961141e-37,3.56934736019e-20,1.01646958581e-54,8.91488809523e-44,1.272052923e-105,7.79550679902e-55,7.27150846722e-25,8.26565653528e-83,3.62297412527e-14,7.89840884183e-10,1.5919105449e-07,1.93503631143e-67,6.36861979763e-67,1.02855285283e-197,0.0,1.37049436618e-83,1.24118179768e-149,1.03760176785e-78,1.16945341761e-83,8.90712593186e-48,1.1950617223e-68,4.6002408831e-45,1.77364554592e-68,8.40891341956e-77,3.46975154139e-227,1.03760176785e-78,8.69540306999e-183,1.77364554592e-68,6.98471056905e-171,1.11474960073e-50,1.22201692013e-34,4.21914864213e-107,1.37049436618e-83,3.46975154139e-227,1.82854145996e-36,1.37049436618e-83,1.08187272066e-65,1.852997086e-73,2.7306599561e-12,5.64182107797e-29,7.19737371254e-16,3.86982572161e-45,8.73720069709e-47,2.79023045991e-25,9.16803373896e-08,0.0,6.30197743598e-23,1.00765682748e-06,0.0,5.96418351548e-26,3.61186353762e-18,3.09838151167e-42,3.38897528088e-10,7.03544798351e-16,2.04702260538e-61,6.61500045506e-48,1.05025950185e-17,2.83301557647e-23,4.06033789662e-21,2.70019936505e-31,1.44326277292e-22,1.14819570606e-33,2.3113088501e-13,1.59560662725e-26,2.83301557647e-23,4.33243236709e-72,1.58462424588e-23,3.28385186032e-11,1.78456504517e-16,1.49777250686e-39,7.79372541108e-26,0.0,1.97991218693e-38,2.6183133788e-26,7.15490052996e-54,7.1500993033e-141,8.5034334718e-58,1.74860323557e-24,0.0,0.0,1.82795795676e-24,7.80258210769e-40,8.79079101035e-112,8.34998900837e-21,1.70689949958e-38,1.05471047396e-115,7.53468930721e-12,1.32669026607e-05,3.15073378802e-06,1.57172217792e-41,2.18798614401e-14,0.0,1.78079420696e-05,3.09998355144e-07,-128.159881599
2.78063201872e-20,5.3579368682e-29,1.246724215e-08,6.5052273835e-276,7.74513885682e-89,5.78077800902e-19,1.25491005351e-07,0.0,0.0,2.2429249547e-40,9.52590012109e-78,2.32895952605e-100,5.262051274e-98,5.72269832336e-33,1.38966928728e-38,7.87659700741e-133,5.63319778354e-12,4.97168405884e-14,3.86362024578e-37,4.7518244547e-20,1.97321519588e-54,1.68243874699e-43,4.42467537252e-105,1.71167150923e-54,1.01711078608e-24,2.74431946874e-82,4.24377988452e-14,8.6242646582e-10,1.80420598354e-07,5.06175671571e-67,1.98250516712e-66,3.80072912033e-196,0.0,4.61991781665e-83,1.05602150865e-148,3.36840878518e-78,3.92963134175e-83,1.73922260159e-47,3.43596875211e-68,8.94012831697e-45,4.61980285463e-68,2.68898764268e-76,1.06831369359e-225,3.36840878518e-78,1.38532666919e-181,4.61980285463e-68,1.13991611685e-169,2.55546887214e-50,1.99989169782e-34,2.11710963532e-106,4.61991781665e-83,1.06831369359e-225,2.99575360958e-36,4.61991781665e-83,2.65886785306e-65,5.33525224469e-73,3.51923362323e-12,8.07763029808e-29,9.5412327588e-16,6.45131525577e-45,1.65756100761e-46,3.78364543847e-25,1.01761160055e-07,0.0,8.81548929987e-23,1.07672074407e-06,0.0,1.42555397097e-25,4.80845129677e-18,6.68067089246e-42,3.8628915579e-10,8.33241015189e-16,4.14415179873e-61,1.28283529171e-47,1.41141785571e-17,3.69412521134e-23,5.14064797336e-21,4.13860294002e-31,1.90745923447e-22,1.79205892739e-33,2.63434924904e-13,2.25171436549e-26,3.69412521134e-23,1.17957201199e-71,2.16803021862e-23,3.66227512631e-11,2.16187595692e-16,2.64553183038e-39,1.0883091818e-25,0.0,3.42379254403e-38,3.68560671111e-26,1.67893029957e-53,4.30215165956e-140,2.28764180965e-57,2.48198803722e-24,0.0,0.0,3.12095399241e-24,1.69671302769e-39,3.68294184295e-111,1.11651315381e-20,3.31822748002e-38,4.83810597049e-115,8.61681996372e-12,1.36098972439e-05,3.24211985367e-06,3.17098895695e-41,2.47723385104e-14,0.0,1.83501813376e-05,3.35771040268e-07,-127.999879999
3.66656841159e-20,7.38927403415e-29,1.42785996527e-08,1.82559682089e-274,2.15219556908e-88,8.13014864723e-19,1.31516754123e-07,0.0,0.0,3.92778433037e-40,2.45683716821e-77,8.30070679417e-100,1.85066613763e-97,8.62176943357e-33,2.23701168667e-38,6.14444401564e-132,6.20093997059e-12,5.86224737525e-14,6.29049585705e-37,6.31942827151e-20,3.82335084738e-54,3.16823367328e-43,1.53399182267e-104,3.74845796797e-54,1.42103882775e-24,9.07561810051e-82,4.96834661742e-14,9.41407114662e-10,2.04279429663e-07,1.31989931635e-66,6.14402673725e-66,1.38405703989e-194,0.0,1.55112161994e-82,8.9237066824e-148,1.08911436313e-77,1.31517479718e-82,3.3885010953e-47,9.84209044458e-68,1.73338961076e-44,1.19962010502e-67,8.56430918725e-76,3.25188926421e-224,1.08911436313e-77,2.18661188365e-180,1.19962010502e-67,1.84155801361e-168,5.83947891795e-50,3.26734147056e-34,1.05654061335e-105,1.55112161994e-82,3.25188926421e-224,4.90002509533e-36,1.55112161994e-82,6.51601364389e-65,1.53081427376e-72,4.52779020191e-12,1.15522366349e-28,1.26300376923e-15,1.07400684931e-44,3.13808250074e-46,5.12595068559e-25,1.12878165207e-07,0.0,1.23159227561e-22,1.15011261205e-06,0.0,3.38200997318e-25,6.39336533259e-18,1.43567978653e-41,4.40030231974e-10,9.86324471021e-16,8.37410322349e-61,2.48236990866e-47,1.89417751286e-17,4.81312142758e-23,6.50376312379e-21,6.33404889913e-31,2.51866437579e-22,2.79291920812e-33,3.00128473192e-13,3.17389379761e-26,4.81312142758e-23,3.20130724057e-71,2.96300002311e-23,4.0828550191e-11,2.6172181714e-16,4.6636102187e-39,1.5180180191e-25,0.0,5.90944378429e-38,5.18205734679e-26,3.92725517678e-53,2.57534683796e-139,6.13007752061e-57,3.51845646849e-24,0.0,0.0,5.31255374695e-24,3.67620022378e-39,1.53661201227e-110,1.4913463902e-20,6.43294951458e-38,2.20930980203e-114,9.84950077143e-12,1.39600358022e-05,3.33579386923e-06,6.37937785655e-41,2.80382218342e-14,0.0,1.89103385153e-05,3.63587760981e-07,-127.839878399
4.82989266576e-20,1.01816688001e-28,1.63399185337e-08,5.07793090888e-273,5.96452846839e-88,1.1415099542e-18,1.37811000563e-07,0.0,0.0,6.86551474813e-40,6.31972460485e-77,2.94773828234e-99,6.48504169737e-97,1.29730582798e-32,3.59587522414e-38,4.75924627792e-131,6.82411937539e-12,6.90830138553e-14,1.02257889414e-36,8.39539271293e-20,7.39440940279e-54,5.95318977926e-43,5.30066154142e-104,8.18730605182e-54,1.98306782467e-24,2.98952364697e-81,5.81356246446e-14,1.02732016321e-09,2.31065024655e-07,3.43089737487e-66,1.89566516592e-65,4.96692753718e-193,0.0,5.18694995931e-82,7.48950244402e-147,3.50733125544e-77,4.38407458499e-82,6.58711085126e-47,2.80869625149e-67,3.3530334373e-44,3.10547266669e-67,2.71675499887e-75,9.78609069847e-223,3.50733125544e-77,3.41938691496e-179,3.10547266669e-67,2.94500439186e-167,1.33011081398e-49,5.32894652094e-34,5.24388752178e-105,5.18694995931e-82,9.78609069847e-223,8.001685004e-36,5.18694995931e-82,1.59232555668e-64,4.37700833821e-72,5.81543509143e-12,1.65031034255e-28,1.66945424748e-15,1.78553252174e-44,5.92866371991e-46,6.93796412031e-25,1.25129549153e-07,0.0,1.7184561124e-22,1.22807392089e-06,0.0,7.96387908096e-25,8.48993243861e-18,3.0750162606e-41,5.00931564299e-10,1.16691510898e-15,1.68900370865e-60,4.79310204414e-47,2.53858568503e-17,6.26606048329e-23,8.22247814635e-21,9.68007629916e-31,3.32269526695e-22,4.34644489819e-33,3.41790136656e-13,4.46851384363e-26,6.26606048329e-23,8.66045050988e-71,4.04506279172e-23,4.55011665183e-11,3.16635677464e-16,8.20490612383e-39,2.11504202556e-25,0.0,1.0180366665e-37,7.27781981327e-26,9.15741639467e-53,1.53377658911e-138,1.6361689338e-56,4.98136967213e-24,0.0,0.0,9.01600436927e-24,7.93616403136e-39,6.38463455565e-110,1.98989405282e-20,1.24371225436e-37,1.00433127572e-113,1.12529644619e-11,1.43174145647e-05,3.43180127915e-06,1.27975422598e-40,3.17245121252e-14,0.0,1.9489233407e-05,3.93602137164e-07,-127.679876799
6.35589304391e-20,1.4016809495e-28,1.86837137496e-08,1.39993616066e-271,1.64858884481e-87,1.60003669504e-18,1.44384645482e-07,0.0,0.0,1.19781888651e-39,1.62132979127e-76,1.04299802373e-98,2.26417066024e-96,1.94956960721e-32,5.77192315973e-38,3.6602048168e-130,7.50796543695e-12,8.13626205363e-14,1.65970256556e-36,1.11416643277e-19,1.42742227729e-53,1.11618665941e-42,1.8255868678e-103,1.7835511185e-53,2.76415969894e-24,9.808712558e-81,6.79898712624e-14,1.12074570534e-09,2.61104795466e-07,8.89000568792e-66,5.82290796922e-65,1.75658198563e-191,0.0,1.7275589306e-81,6.24303549151e-146,1.12495381067e-76,1.45557697673e-81,1.27766558115e-46,7.98548823928e-67,6.47096182179e-44,8.01448036107e-67,8.5834764068e-75,2.91151652927e-221,1.12495381067e-76,5.29763239534e-178,8.01448036107e-67,4.66202416311e-166,3.02003366177e-49,8.67654828424e-34,2.5884803003e-104,1.7275589306e-81,2.91151652927e-221,1.3045343859e-35,1.7275589306e-81,3.88013105781e-64,1.24715252362e-71,7.45651422191e-12,2.35495497088e-28,2.20350537878e-15,2.96435632864e-44,1.11775572469e-45,9.38173820399e-25,1.38621905394e-07,0.0,2.39475389869e-22,1.31085757826e-06,0.0,1.86137117552e-24,1.12597658374e-17,6.56431737299e-41,5.69901977752e-10,1.37984086819e-15,3.40026319683e-60,9.23467105745e-47,3.39757504531e-17,8.15107528298e-23,1.03879990853e-20,1.47722234346e-30,4.37941301879e-22,6.75428998387e-33,3.89072317265e-13,6.28384479502e-26,8.15107528298e-23,2.33541379659e-70,5.51627831075e-23,5.06905127502e-11,3.82816400308e-16,1.44067859901e-38,2.94359811754e-25,0.0,1.75048295239e-37,1.02095415914e-25,2.12855164219e-52,9.08792743283e-138,4.34985271957e-56,7.04351517229e-24,0.0,0.0,1.52552629062e-23,1.70703658834e-38,2.6418631772e-109,2.65227238822e-20,2.39792428903e-37,4.54502713098e-113,1.28500614766e-11,1.4682129514e-05,3.5301880664e-06,2.55999706188e-40,3.58839679035e-14,0.0,2.00877399498e-05,4.25978630368e-07,-127.519875199
8.35558948878e-20,1.92793500158e-28,2.13464455944e-08,3.82533261328e-270,4.54454550221e-87,2.23897480028e-18,1.51248980757e-07,0.0,0.0,2.08593989083e-39,4.1485468763e-76,3.67704347863e-98,7.87620906e-96,2.92607554644e-32,9.25158269429e-38,2.79501549209e-129,8.25818247418e-12,9.57690317088e-14,2.68958455699e-36,1.4770831735e-19,2.75036977576e-53,2.08823084208e-42,6.26672056979e-103,3.875129795e-53,3.84842150007e-24,3.20557732222e-80,7.94726169154e-14,1.22230978904e-09,2.94758638498e-07,2.29627415394e-65,1.78068863261e-64,6.1220347467e-190,0.0,5.73070812392e-81,5.16861041049e-145,3.59374454403e-76,4.8134360745e-81,2.4727163526e-46,2.26192109539e-66,1.2459168197e-43,2.06199073486e-66,2.70103720558e-74,8.56378624762e-220,3.59374454403e-76,8.13153293204e-177,2.06199073486e-66,7.30551984411e-165,6.83511731345e-49,1.41029966669e-33,1.27075165804e-103,5.73070812392e-81,8.56378624762e-220,2.12334490713e-35,5.73070812392e-81,9.42813023342e-64,3.54118887179e-71,9.54436871909e-12,3.35673482535e-28,2.90417931117e-15,4.91467694893e-44,2.10297743806e-45,1.26744232135e-24,1.53470848516e-07,0.0,3.33299212675e-22,1.39872831533e-06,0.0,4.3181712831e-24,1.49143694054e-17,1.39663861868e-40,6.47959428781e-10,1.63075617017e-15,6.8325702383e-60,1.77533683358e-46,4.54100908434e-17,1.05946785251e-22,1.31145151678e-20,2.25103721009e-30,5.76695385366e-22,1.04808123477e-32,4.4271028994e-13,8.82631488103e-26,1.05946785251e-22,6.27765476906e-70,7.51440088025e-23,5.64516212126e-11,4.62521566715e-16,2.52465890255e-38,4.09218701339e-25,0.0,3.00420802446e-37,1.43059613017e-25,4.93199704679e-52,5.35727529691e-137,1.15187458771e-55,9.94659027205e-24,0.0,0.0,2.5734757847e-23,3.65843834017e-38,1.08864694066e-108,3.53136848826e-20,4.61059317399e-37,2.04755274444e-112,1.46665846369e-11,1.50542763324e-05,3.63100074773e-06,5.10642561756e-40,4.05757905487e-14,0.0,2.07067901624e-05,4.60893253006e-07,-127.359873599
